month,UNIV_EW,IWM,SPY,H1_OL_EW_Q1,H1_OL_EW_Q2,H1_OL_EW_Q3,H1_OL_EW_Q4,H1_OL_EW_Q5,H1_OL_VW_Q1,H1_OL_VW_Q2,H1_OL_VW_Q3,H1_OL_VW_Q4,H1_OL_VW_Q5,H1_OL_EW_Q5mQ1,H1_OL_INDNEU_EW_Q5mQ1,H2a_FCS_EW_Q1,H2a_FCS_EW_Q2,H2a_FCS_EW_Q3,H2a_FCS_EW_Q4,H2a_FCS_EW_Q5,H2a_FCS_VW_Q1,H2a_FCS_VW_Q2,H2a_FCS_VW_Q3,H2a_FCS_VW_Q4,H2a_FCS_VW_Q5,H2a_FCS_EW_Q5mQ1,H2a_FCS_INDNEU_EW_Q5mQ1,H3_margin_chg_EW_Q1,H3_margin_chg_EW_Q2,H3_margin_chg_EW_Q3,H3_margin_chg_EW_Q4,H3_margin_chg_EW_Q5,H3_margin_chg_VW_Q1,H3_margin_chg_VW_Q2,H3_margin_chg_VW_Q3,H3_margin_chg_VW_Q4,H3_margin_chg_VW_Q5,H3_margin_chg_EW_Q5mQ1,H3_margin_chg_INDNEU_EW_Q5mQ1,H2b_EW_cell11,H2b_EW_cell12,H2b_EW_cell13,H2b_EW_cell21,H2b_EW_cell22,H2b_EW_cell23,H2b_EW_cell31,H2b_EW_cell32,H2b_EW_cell33,H2b_EW_HHmRest
2020-02-01,-0.086163,-0.088457,-0.079166,-0.085632,-0.074114,-0.079158,-0.079917,-0.107211,-0.066822,-0.074310,-0.081281,-0.086793,-0.066667,-0.021580,-0.014666,-0.099010,-0.092095,-0.074721,-0.079841,-0.088202,-0.077738,-0.087128,-0.062411,-0.047315,-0.082728,0.010808,0.026072,-0.083596,-0.094623,-0.093176,-0.093583,-0.060411,-0.068825,-0.087527,-0.080411,-0.061120,-0.064402,0.023185,0.013503,-0.088743,-0.094444,-0.103897,-0.076697,-0.095687,-0.077371,-0.071647,-0.094152,-0.085491,0.002339
2020-03-01,-0.230942,-0.214771,-0.124871,-0.234827,-0.185942,-0.228672,-0.224398,-0.268293,-0.108204,-0.114261,-0.197541,-0.133129,-0.059040,-0.033467,-0.034826,-0.233496,-0.228433,-0.221332,-0.219255,-0.213728,-0.116282,-0.121814,-0.101850,-0.112106,-0.119717,0.019767,0.028699,-0.243386,-0.197176,-0.222954,-0.239880,-0.234004,-0.142127,-0.107821,-0.156147,-0.060675,-0.148097,0.009383,-0.006009,-0.245630,-0.194581,-0.243392,-0.252907,-0.220288,-0.218365,-0.190844,-0.226079,-0.212801,0.011210
2020-04-01,0.207019,0.138476,0.126984,0.230903,0.175218,0.185900,0.178999,0.251411,0.140967,0.132533,0.148677,0.133035,0.189527,0.020507,0.028820,0.182381,0.200054,0.189093,0.172660,0.225109,0.119384,0.151334,0.188775,0.131554,0.123838,0.042728,0.000138,0.228480,0.169195,0.164830,0.196484,0.247918,0.152830,0.130817,0.116216,0.164509,0.184425,0.019437,0.006266,0.203157,0.162741,0.190704,0.216091,0.189465,0.171877,0.233563,0.164298,0.186554,-0.004933
2020-05-01,0.090216,0.065920,0.047645,0.061671,0.087027,0.074804,0.120471,0.123049,0.058905,0.072507,0.072840,0.081600,0.044021,0.061378,0.057011,0.060100,0.083673,0.083141,0.090665,0.092555,0.050605,0.084806,0.054013,0.067463,0.053302,0.032455,0.004768,0.110588,0.084809,0.082560,0.073811,0.147665,0.081855,0.078605,0.063145,0.034819,0.083737,0.037077,0.002306,0.067188,0.072458,0.070963,0.074268,0.069481,0.102030,0.117981,0.071310,0.095683,0.014973
2020-06-01,0.041296,0.034300,0.017734,0.023922,0.022435,0.040794,0.060139,0.061506,0.030239,0.044044,0.059046,0.024630,0.055353,0.037584,0.033624,0.023611,0.050132,0.033114,0.037438,0.061338,-0.000902,0.066620,0.051540,0.062281,0.031606,0.037727,0.022287,0.037169,0.026708,0.037396,0.034224,0.069910,0.009069,0.049371,0.011494,0.070501,0.066185,0.032740,0.035933,0.045148,0.019268,0.041856,0.045278,0.019577,0.051718,0.051484,0.029739,0.069717,0.031709
2020-07-01,0.055183,0.029194,0.058892,0.048680,0.036338,0.041938,0.083559,0.066538,0.043641,0.090962,0.062578,0.097808,0.108126,0.017858,0.043982,0.039338,0.050630,0.051045,0.057488,0.085523,0.093292,0.081422,0.098004,0.062916,0.013795,0.046185,0.038038,0.052339,0.054317,0.046574,0.045543,0.056299,0.075599,0.038003,0.082808,0.063367,0.051841,0.003959,-0.005375,0.060613,0.045992,0.043166,0.055587,0.030524,0.039217,0.053932,0.131125,0.069457,0.011938
2020-08-01,0.066826,0.054764,0.069797,0.047288,0.063932,0.077050,0.069139,0.074198,0.074515,0.112422,0.135099,0.080855,0.081243,0.026910,0.007283,0.070027,0.060304,0.073779,0.052317,0.081337,0.113328,0.082882,0.112424,0.085402,0.064435,0.011309,0.014480,0.078759,0.085098,0.060090,0.070904,0.085753,0.080969,0.090819,0.074563,0.107721,0.070867,0.006995,0.012292,0.052789,0.072319,0.077135,0.050374,0.081172,0.070218,0.042517,0.074314,0.091863,0.026758
2020-09-01,-0.030506,-0.032613,-0.037444,-0.037306,-0.043260,-0.019294,-0.030657,-0.021327,-0.038154,-0.052117,-0.028276,-0.011963,-0.048047,0.015979,0.005663,-0.036610,-0.030804,-0.033499,-0.038016,-0.030711,-0.049804,-0.052879,-0.049391,-0.010890,-0.035758,0.005898,0.009447,-0.035251,-0.029440,-0.024064,-0.033609,-0.020381,-0.044710,-0.030037,-0.037736,-0.053338,-0.003069,0.014870,0.013375,-0.046698,-0.040416,-0.023198,-0.032721,-0.029102,-0.029286,-0.029396,-0.037260,-0.037069,-0.003559
2020-10-01,0.008801,0.022031,-0.024934,-0.023161,0.004388,0.009363,0.036326,0.014556,-0.043518,-0.012900,-0.007200,-0.006601,-0.026085,0.037717,0.022293,0.005963,-0.003163,0.010063,-0.001284,0.006763,-0.034272,0.001669,-0.035315,-0.022901,-0.034505,0.000800,0.006623,-0.011056,0.000111,0.008441,-0.007624,0.014982,-0.023744,-0.040584,-0.004686,-0.036037,-0.027997,0.026037,0.005784,0.001225,0.009140,0.000818,-0.003785,0.013302,-0.000106,-0.018608,0.004807,0.026751,0.025902
2020-11-01,0.216179,0.182442,0.108777,0.226008,0.216328,0.211272,0.222535,0.210126,0.106309,0.112433,0.190292,0.111913,0.075643,-0.015882,-0.001744,0.226553,0.190259,0.205527,0.221441,0.227289,0.114879,0.105334,0.122316,0.097635,0.120334,0.000736,0.027493,0.238525,0.180010,0.166378,0.201701,0.233616,0.128385,0.134221,0.083204,0.127069,0.112430,-0.004909,0.027865,0.239347,0.191490,0.212880,0.203698,0.202961,0.185626,0.271212,0.192557,0.214786,0.002315
2020-12-01,0.085811,0.086464,0.037048,0.093196,0.074450,0.084584,0.108479,0.079271,0.035329,0.052752,0.075246,0.031496,0.012400,-0.013925,0.031190,0.079525,0.066320,0.067806,0.069060,0.131198,0.057741,0.018003,0.054678,0.034209,0.045010,0.051673,0.049809,0.111628,0.066582,0.058842,0.073291,0.129523,0.043213,0.039300,0.010013,0.064842,0.057225,0.017895,0.026416,0.058439,0.058005,0.100408,0.061980,0.072653,0.062961,0.111257,0.107482,0.098706,0.019558
2021-01-01,0.066293,0.048454,-0.010190,0.061030,0.065500,0.034483,0.060693,0.118599,-0.009830,0.003271,0.008115,0.004354,0.002506,0.057569,0.046098,0.059799,0.059933,0.024107,0.056291,0.107157,-0.026016,-0.002467,-0.008250,0.010738,0.028725,0.047358,0.031806,0.122878,0.069967,0.009717,0.016325,0.103542,-0.030006,-0.011479,-0.016509,0.026357,0.013793,-0.019336,-0.025552,0.061959,0.068433,0.048715,0.053648,0.011078,0.027064,0.130085,0.038979,0.095200,0.040205
2021-02-01,0.084292,0.062026,0.027806,0.073967,0.070694,0.083752,0.091157,0.089967,0.025776,0.013985,0.021648,0.041187,-0.015085,0.016000,0.041999,0.092702,0.082991,0.087559,0.090185,0.075338,-0.008898,0.051496,0.001388,0.033181,0.024165,-0.017365,0.005232,0.089426,0.072088,0.063216,0.066198,0.074133,0.031517,0.065202,0.017628,-0.003311,0.018194,-0.015293,0.001942,0.090495,0.086969,0.077918,0.111291,0.095363,0.075436,0.101228,0.085234,0.047595,-0.042896
2021-03-01,0.025765,0.013950,0.045399,0.003760,0.010612,0.014866,0.026466,0.056076,0.029817,0.013597,0.030940,0.043944,0.049509,0.052316,0.007746,0.034124,0.051472,0.039194,0.022475,-0.014541,0.037293,0.041324,0.022831,0.022362,0.023772,-0.048665,-0.027348,0.001205,0.021684,0.056323,0.029197,-0.028667,0.050174,0.006255,0.042324,0.012154,-0.003453,-0.029872,-0.018165,0.023131,0.065151,0.037037,0.040541,0.037195,0.034050,-0.011296,0.025070,-0.005801,-0.037161
2021-04-01,0.027272,0.017878,0.052910,0.032907,0.011630,0.036619,0.029050,0.021851,0.050254,0.062449,0.044583,0.043629,0.075189,-0.011056,-0.015094,0.023340,0.035517,0.041780,0.017990,0.016916,0.046578,0.081319,0.067079,0.049572,0.032065,-0.006424,-0.006610,0.021853,0.033249,0.040877,0.033300,0.006992,0.040863,0.040351,0.085515,0.050591,0.044258,-0.014861,-0.003153,0.021444,0.033962,0.024930,0.037110,0.045374,0.036013,0.005378,0.026775,0.015761,-0.013112
2021-05-01,0.021068,0.002712,0.006566,0.023276,0.012474,0.014477,0.022488,0.017116,-0.000298,-0.008064,-0.009437,0.010437,-0.026252,-0.006160,0.003262,0.025388,0.023884,0.015411,0.012755,0.018505,-0.012562,0.007458,-0.033762,0.008606,0.006638,-0.006883,-0.006171,0.011777,0.030444,0.007377,0.013278,-0.010200,-0.000308,0.001308,-0.013383,-0.014338,-0.016872,-0.021977,-0.012586,0.017544,0.025891,0.017897,0.022190,0.002826,0.015078,0.029711,0.030068,0.000538,-0.019613
2021-06-01,0.023182,0.018690,0.022428,0.039988,0.042545,0.023753,0.018602,0.005433,0.036736,0.058980,0.022703,0.014109,0.031690,-0.034555,-0.019219,0.007431,0.014585,0.014087,0.024874,0.052569,0.024571,0.035356,0.041391,0.055445,0.041779,0.045138,0.025826,0.038953,0.017798,0.008875,0.018948,0.063080,0.032312,0.030158,0.027066,0.060568,0.040023,0.024127,0.026174,0.021282,0.001291,0.019646,-0.000572,0.011127,0.023466,0.051487,0.025819,0.052350,0.033156
2021-07-01,-0.028702,-0.036273,0.024412,-0.034205,-0.024264,-0.015381,-0.028896,-0.043059,0.019224,0.027626,0.037261,-0.008898,0.002340,-0.008854,-0.024547,-0.021248,-0.000636,-0.007662,-0.026751,-0.059349,0.032140,0.032852,0.003853,0.025863,0.003344,-0.038101,-0.022643,-0.036164,0.000377,-0.001391,-0.025282,-0.066367,0.007482,0.028924,0.034132,0.024806,0.027906,-0.030203,-0.022803,-0.037579,-0.012281,-0.003553,-0.035292,0.017036,-0.006465,-0.064220,-0.051129,-0.015194,0.008991
2021-08-01,0.017801,0.022031,0.029760,0.023025,0.018421,0.025248,0.019503,0.002991,0.024600,0.040016,0.035471,0.030483,0.024373,-0.020034,-0.007022,0.002915,0.011235,0.024538,0.012567,0.036764,0.020186,0.043852,0.027326,0.043308,0.016732,0.033849,0.028395,0.022629,0.032125,0.006589,0.023695,0.023915,0.009107,0.035620,0.052139,0.057750,0.021813,0.001286,-0.015058,-0.012567,0.005783,0.015147,0.006830,0.022125,0.032211,0.016793,0.030551,0.039646,0.025037
2021-09-01,-0.031770,-0.028804,-0.046605,-0.023273,-0.018861,-0.039079,-0.038154,-0.047810,-0.046296,-0.051562,-0.048040,-0.050610,-0.042026,-0.024538,-0.019635,-0.042539,-0.040927,-0.029816,-0.035911,-0.016229,-0.063258,-0.052061,-0.031726,-0.052035,-0.034056,0.026310,0.011300,-0.041926,-0.036526,-0.055588,-0.038066,-0.057408,-0.047843,-0.049253,-0.061534,-0.051656,-0.045659,-0.015482,-0.004523,-0.025035,-0.045636,-0.047975,-0.013835,-0.044583,-0.038325,-0.002709,-0.040877,-0.040738,-0.008366
2021-10-01,0.036757,0.042514,0.070163,0.033146,0.032196,0.039136,0.044832,0.029757,0.048241,0.077531,0.094199,0.044552,0.089233,-0.003389,-0.008138,0.019838,0.047576,0.059947,0.038263,0.032865,0.031274,0.078115,0.094587,0.107091,0.005245,0.013027,0.004792,0.043118,0.040433,0.055113,0.036051,0.022650,0.026661,0.054248,0.105096,0.118569,0.008260,-0.020468,-0.018780,0.004537,0.034142,0.034856,0.050147,0.062726,0.062924,0.026098,0.068043,0.011174,-0.031760
2021-11-01,-0.045530,-0.043324,-0.008035,-0.063129,-0.044304,-0.047524,-0.041933,-0.037235,-0.035193,-0.003614,0.036034,0.006597,0.003473,0.025895,-0.008898,-0.046964,-0.028389,-0.038151,-0.044772,-0.054653,0.004922,-0.005937,-0.009074,-0.003060,-0.007376,-0.007689,0.001631,-0.082894,-0.028339,-0.017787,-0.045790,-0.058913,-0.049882,0.021555,0.014860,-0.003214,-0.044937,0.023981,0.020813,-0.061273,-0.037322,-0.038092,-0.051564,-0.038364,-0.016362,-0.068969,-0.040186,-0.026126,0.017890
2021-12-01,0.020376,0.022715,0.046248,0.027657,0.017104,0.018922,0.027698,-0.005219,0.036251,0.011419,0.037533,0.001764,0.034181,-0.032876,-0.023437,0.042887,0.040853,0.020488,0.023423,-0.003411,0.071947,0.019217,-0.023388,0.035486,0.036317,-0.046298,-0.036794,-0.002892,0.055098,0.042105,0.003711,-0.061040,0.042095,0.058934,0.007726,-0.033391,-0.028981,-0.058147,-0.042569,0.027266,0.053354,0.043143,0.021085,0.030081,0.025912,0.012686,0.010372,-0.008176,-0.036163
2022-01-01,-0.086140,-0.095347,-0.052741,-0.085490,-0.084312,-0.101976,-0.084716,-0.090705,-0.062402,-0.088889,-0.072259,-0.095124,-0.080137,-0.005215,-0.004474,-0.067160,-0.088803,-0.082583,-0.071356,-0.076353,-0.042564,-0.081818,-0.098562,-0.086260,-0.068387,-0.009193,-0.007518,-0.116937,-0.085252,-0.106322,-0.126220,-0.176566,-0.076224,-0.049813,-0.094118,-0.131548,-0.137413,-0.059629,-0.056974,-0.065311,-0.075211,-0.083437,-0.050584,-0.082040,-0.107403,-0.031694,-0.073476,-0.134493,-0.063348
2022-02-01,0.004403,0.010336,-0.029517,0.006976,0.006039,-0.010800,-0.003731,0.018069,-0.053117,-0.018947,-0.042792,0.002846,-0.033228,0.011092,0.017260,-0.003005,-0.004783,0.004705,0.008236,0.009803,-0.055359,-0.023072,-0.039946,-0.019298,-0.011266,0.012808,0.005744,-0.025282,-0.005814,-0.019128,-0.012588,-0.020894,0.004124,-0.048517,-0.018347,-0.117419,-0.014826,0.004388,0.009964,0.020477,0.003047,-0.028559,0.014528,-0.008743,0.001560,0.046715,-0.016514,-0.017929,-0.021993
2022-03-01,0.015516,0.011575,0.037590,0.019188,0.008905,0.024448,0.008532,0.007255,0.024165,0.016130,0.052907,0.034436,0.032708,-0.011933,0.010293,0.018356,0.002613,0.007422,0.010979,0.020051,0.029240,0.030667,0.045057,0.026880,0.006394,0.001695,-0.002803,-0.001717,0.016178,0.002528,-0.015579,-0.006365,0.030624,0.041460,0.035270,0.065112,-0.011664,-0.004649,-0.011685,0.007335,0.004711,0.015793,0.022276,0.007559,-0.005949,0.029237,0.024866,0.001389,-0.011840
2022-04-01,-0.093620,-0.098992,-0.087769,-0.114655,-0.112900,-0.101084,-0.083963,-0.071458,-0.089026,-0.136384,-0.103269,-0.143122,-0.034214,0.043197,0.021276,-0.064916,-0.083051,-0.090770,-0.092574,-0.115274,-0.081592,-0.110383,-0.141895,-0.100633,-0.079839,-0.050358,-0.047689,-0.105590,-0.076551,-0.086534,-0.137870,-0.178704,-0.086738,-0.077350,-0.148457,-0.164833,-0.086373,-0.073113,-0.057023,-0.058752,-0.067094,-0.088314,-0.078735,-0.084806,-0.101469,-0.079033,-0.101935,-0.143630,-0.061113
2022-05-01,-0.013011,0.001947,0.002257,-0.012935,-0.028339,-0.021945,0.006947,-0.018734,-0.006372,-0.011039,-0.046573,-0.010144,-0.049076,-0.005800,-0.006537,-0.020824,-0.003677,-0.011349,-0.002927,-0.017902,-0.019874,-0.022382,-0.037985,-0.002259,0.003612,0.002922,-0.013290,-0.029639,-0.004227,-0.000586,-0.014907,-0.054137,-0.007337,-0.044337,-0.008464,-0.044279,-0.093449,-0.024497,-0.025457,0.004731,-0.007640,-0.033716,-0.036130,-0.001035,0.012137,-0.032870,0.003124,0.005444,0.016869
2022-06-01,-0.088427,-0.083663,-0.082460,-0.072488,-0.078816,-0.078091,-0.092144,-0.108703,-0.075582,-0.086112,-0.083105,-0.101607,-0.065612,-0.036215,-0.020061,-0.088401,-0.081880,-0.079503,-0.082489,-0.085197,-0.073553,-0.065876,-0.092950,-0.089491,-0.103504,0.003205,0.007074,-0.072492,-0.060515,-0.073473,-0.104603,-0.031374,-0.041629,-0.066097,-0.080889,-0.115394,-0.018929,0.041119,0.009824,-0.102532,-0.078081,-0.085538,-0.100160,-0.069769,-0.083094,-0.106008,-0.079335,-0.041686,0.046379
2022-07-01,0.105298,0.105633,0.092088,0.115110,0.094493,0.106085,0.108870,0.099371,0.079707,0.073344,0.149355,0.191467,0.088585,-0.015739,-0.005656,0.082247,0.111631,0.111841,0.106829,0.086927,0.050202,0.116998,0.147975,0.091523,0.075739,0.004680,0.008587,0.107997,0.095498,0.112945,0.121952,0.099348,0.086381,0.111257,0.080484,0.132711,0.090098,-0.008649,-0.008598,0.080606,0.084842,0.137706,0.089859,0.111899,0.118937,0.077772,0.088489,0.114774,0.016010
2022-08-01,-0.025113,-0.020027,-0.040802,-0.023231,-0.023511,-0.026267,-0.035670,-0.013823,-0.046406,-0.046845,-0.034254,-0.056809,-0.012496,0.009407,0.010211,-0.028275,-0.026176,-0.037433,-0.039310,0.003622,-0.025834,-0.035392,-0.053433,-0.054355,-0.026462,0.031897,0.003870,-0.030999,-0.025240,-0.043395,-0.044733,0.001520,-0.034987,-0.042439,-0.036720,-0.056570,0.006026,0.032519,0.004291,-0.028088,-0.024094,-0.026500,-0.044093,-0.047896,-0.009623,-0.004573,-0.037182,-0.012900,0.014856
2022-09-01,-0.105606,-0.096604,-0.092446,-0.103004,-0.099972,-0.109482,-0.105604,-0.106821,-0.099676,-0.111868,-0.110623,-0.085159,-0.073815,-0.003817,-0.006840,-0.107018,-0.105286,-0.110935,-0.106085,-0.097493,-0.106780,-0.088709,-0.106503,-0.093279,-0.109188,0.009525,0.006095,-0.114557,-0.096665,-0.106149,-0.105432,-0.101419,-0.092713,-0.090493,-0.107728,-0.103135,-0.111046,0.013138,0.013240,-0.101010,-0.099945,-0.119536,-0.096959,-0.108717,-0.123392,-0.089241,-0.108685,-0.101740,0.004196
2022-10-01,0.098627,0.111630,0.081276,0.090925,0.073130,0.093844,0.101093,0.118346,0.076222,0.050900,0.103922,-0.012317,0.099459,0.027421,0.028945,0.090969,0.092512,0.106302,0.117842,0.096060,0.056574,0.058432,0.062993,0.044587,0.123884,0.005091,-0.002691,0.076649,0.095725,0.101712,0.097711,0.098639,0.083901,0.066591,0.055322,0.043503,0.128040,0.021990,-0.008640,0.092669,0.085602,0.102033,0.088664,0.104626,0.113224,0.077536,0.104541,0.132423,0.036311
2022-11-01,0.033777,0.022037,0.055592,0.022572,0.023622,0.033290,0.034151,0.043714,0.069695,0.081784,0.018733,-0.002429,0.069060,0.021143,-0.009359,0.029931,0.057429,0.058895,0.049447,0.032467,0.058782,0.036879,0.030869,0.090508,0.092244,0.002536,0.003756,-0.017938,0.044529,0.059877,0.060414,0.014328,0.040736,0.029580,0.086334,0.048084,0.087246,0.032265,0.022899,0.029423,0.038696,0.060103,0.049711,0.069734,0.046960,0.022002,0.064659,0.039963,-0.007698
2022-12-01,-0.057035,-0.065141,-0.057628,-0.080968,-0.057527,-0.054695,-0.037129,-0.054991,-0.044914,-0.059965,-0.086878,-0.124052,-0.068685,0.025978,0.034130,-0.038582,-0.054927,-0.069118,-0.052049,-0.045142,-0.039513,-0.066382,-0.110589,-0.048101,-0.034135,-0.006560,-0.001375,-0.067746,-0.052530,-0.040203,-0.067151,-0.074621,-0.070298,-0.067917,-0.038681,-0.098528,-0.037480,-0.006876,0.003614,-0.057005,-0.032463,-0.053038,-0.067361,-0.047350,-0.075235,-0.023568,-0.021431,-0.070081,-0.022900
2023-01-01,0.138977,0.098188,0.062887,0.131305,0.129909,0.169399,0.137163,0.135174,0.060588,0.099680,0.106220,0.145945,0.061859,0.003869,-0.000968,0.119102,0.115434,0.132215,0.131869,0.139829,0.061466,0.080850,0.129297,0.061273,0.083512,0.020727,0.022133,0.157497,0.103845,0.127624,0.129631,0.159684,0.057173,0.078301,0.087942,0.100540,0.135371,0.002188,-0.001735,0.102326,0.109252,0.131880,0.142704,0.119676,0.154995,0.130008,0.119952,0.138167,0.011818
2023-02-01,-0.027589,-0.017234,-0.025143,-0.042810,-0.032096,-0.023550,-0.018535,-0.021856,-0.031208,-0.011324,-0.000489,-0.007478,-0.024701,0.020954,0.011388,-0.023807,-0.019461,-0.018809,-0.019666,-0.046711,-0.005337,-0.034174,0.001315,-0.011923,-0.051777,-0.022904,0.000947,-0.032693,-0.010097,-0.017145,-0.020609,-0.046766,-0.041467,-0.029984,-0.017844,0.009520,-0.054134,-0.014073,-0.000425,-0.023722,-0.011234,-0.039106,-0.030350,-0.003857,-0.019586,-0.043925,-0.029621,-0.032082,-0.006908
2023-03-01,-0.034012,-0.048473,0.037078,-0.040684,-0.035544,-0.026339,-0.035682,-0.040039,0.054814,0.078058,0.062962,0.042191,0.005345,0.000645,-0.020605,-0.036783,-0.016465,-0.023362,-0.029642,-0.045948,0.043475,0.039376,0.080748,0.073865,0.014756,-0.009165,0.003734,-0.042478,-0.010484,-0.017049,-0.026911,-0.056440,0.046599,0.040294,0.040357,0.098412,-0.010581,-0.013962,-0.005971,-0.028779,-0.009619,-0.054915,-0.028050,-0.014311,-0.026467,-0.038409,-0.023276,-0.052169,-0.024191
2023-04-01,-0.020274,-0.017937,0.015975,-0.014701,-0.014764,-0.028907,-0.012328,-0.034480,0.020857,0.011736,-0.001804,-0.020660,-0.009128,-0.019779,0.001782,-0.014367,-0.017639,-0.036591,-0.026964,-0.010068,0.028453,-0.002086,-0.005962,0.016301,0.008975,0.004299,0.005495,-0.034528,-0.021144,-0.009192,-0.025989,-0.021288,-0.015077,0.007222,0.009748,0.007613,0.005747,0.013240,0.005116,-0.025828,-0.008309,-0.012621,-0.033830,-0.023755,-0.036151,0.004049,-0.024378,-0.022001,-0.001898
2023-05-01,0.002742,-0.008162,0.004616,0.010992,0.017210,0.010345,0.000991,-0.015231,-0.000922,0.055883,0.028178,0.061035,-0.042666,-0.026222,-0.003534,0.006195,0.000186,-0.011629,0.000425,-0.016744,-0.019809,0.006804,0.070945,0.032021,-0.033821,-0.022939,-0.010223,0.044692,-0.007672,-0.010426,0.007328,-0.008346,-0.012553,0.010804,-0.014042,0.078082,-0.043812,-0.053038,-0.010322,0.008612,0.003837,0.002816,0.019594,-0.015110,-0.027089,-0.000233,0.007471,-0.024334,-0.024321
2023-06-01,0.082736,0.080673,0.064800,0.056681,0.091677,0.070135,0.073904,0.112584,0.040693,0.064164,0.093323,0.104883,0.086383,0.055903,0.025589,0.071233,0.106914,0.095888,0.079317,0.068696,0.065578,0.072939,0.089623,0.053799,0.044381,-0.002537,0.002624,0.049948,0.083442,0.102986,0.095028,0.066514,0.066892,0.058146,0.092670,0.071186,0.041712,0.016567,0.027442,0.068473,0.078061,0.105837,0.086414,0.110779,0.099194,0.056177,0.090231,0.070841,-0.016054
2023-07-01,0.051094,0.061088,0.032733,0.048261,0.049979,0.038341,0.055165,0.064439,0.020098,0.071456,0.019865,0.032159,0.047392,0.016177,0.027200,0.058829,0.051086,0.042987,0.042790,0.063427,0.041386,0.044646,0.054476,0.008824,0.073901,0.004598,-0.024421,0.049435,0.047774,0.037151,0.048002,0.080729,0.076986,0.034649,0.013486,0.031649,0.074927,0.031294,-0.001899,0.090090,0.044259,0.047863,0.044543,0.036964,0.045526,0.054488,0.042039,0.063771,0.013049
2023-08-01,-0.044367,-0.050828,-0.016252,-0.034754,-0.058218,-0.051426,-0.045204,-0.043951,-0.019351,-0.013596,-0.036821,-0.002013,-0.023551,-0.009197,-0.005979,-0.036578,-0.041050,-0.048593,-0.052838,-0.044124,-0.032511,-0.004023,-0.009857,-0.025257,-0.032860,-0.007546,0.008406,-0.049975,-0.030950,-0.028267,-0.028273,-0.069805,0.003756,-0.019210,-0.024071,-0.015616,-0.037228,-0.019830,-0.008558,-0.081840,-0.014425,-0.025335,-0.075807,-0.042986,-0.037917,-0.073683,-0.038074,-0.022170,0.026589
2023-09-01,-0.064326,-0.058536,-0.047435,-0.058092,-0.068823,-0.072827,-0.071204,-0.055161,-0.044705,-0.059786,-0.068166,-0.063800,-0.037061,0.002931,0.000351,-0.074640,-0.071418,-0.047570,-0.070067,-0.048308,-0.035745,-0.070574,-0.046375,-0.059498,-0.056420,0.026332,0.008461,-0.082479,-0.062132,-0.048356,-0.044471,-0.061049,-0.072069,-0.061524,-0.057896,-0.036551,-0.043113,0.021430,0.007291,-0.089001,-0.070614,-0.059188,-0.071483,-0.064071,-0.038556,-0.065752,-0.053990,-0.047379,0.016703
2023-10-01,-0.078765,-0.069141,-0.021708,-0.082705,-0.076736,-0.105054,-0.065652,-0.067279,-0.011680,-0.034929,-0.055630,0.004931,-0.031900,0.015427,0.001417,-0.076107,-0.073478,-0.073816,-0.070660,-0.085941,-0.025776,-0.023057,-0.067684,0.003424,-0.048301,-0.009834,0.002215,-0.098455,-0.061641,-0.062368,-0.070665,-0.088605,-0.057064,-0.000670,0.000001,-0.075874,-0.056390,0.009850,0.002722,-0.104353,-0.054858,-0.065809,-0.103313,-0.068126,-0.054363,-0.084879,-0.052779,-0.091363,-0.017803
2023-11-01,0.091646,0.092025,0.091344,0.088875,0.093708,0.111321,0.098488,0.071168,0.102387,0.096521,0.121294,0.102303,0.052779,-0.017708,-0.019669,0.087883,0.097873,0.098608,0.096561,0.085268,0.083536,0.103171,0.103162,0.106276,0.092068,-0.002615,0.016454,0.108084,0.091302,0.098542,0.083624,0.083156,0.105598,0.077037,0.109110,0.121201,0.096824,-0.024928,0.003206,0.115435,0.090393,0.082947,0.096861,0.117287,0.065659,0.076053,0.102840,0.099748,0.006314
2023-12-01,0.111929,0.121262,0.045655,0.108085,0.122156,0.125131,0.113304,0.097393,0.052220,0.059502,0.043595,0.054764,0.077481,-0.010692,-0.005621,0.127272,0.111124,0.099743,0.112641,0.106013,0.061371,0.067072,0.057581,0.030866,0.080054,-0.021259,-0.021480,0.147205,0.098884,0.095922,0.104919,0.105080,0.069605,0.041961,0.034676,0.056160,0.113063,-0.042126,-0.029608,0.149233,0.102180,0.121411,0.107812,0.100575,0.090429,0.116058,0.076945,0.129476,0.021396
2024-01-01,-0.033111,-0.039011,0.015926,-0.031929,-0.043005,-0.025075,-0.031341,-0.039804,0.026882,0.042548,-0.049553,0.005015,0.009377,-0.007875,-0.005592,-0.033744,-0.037785,-0.028158,-0.025539,-0.041655,0.024851,0.052806,-0.016118,0.010841,-0.032707,-0.007911,0.007372,-0.042086,-0.032344,-0.019098,-0.027628,-0.037461,0.047809,0.015597,0.010980,-0.020913,0.002495,0.004625,0.005835,-0.056852,-0.013101,-0.037684,-0.051104,-0.027195,-0.022703,-0.053934,-0.012557,-0.023767,0.010624
