panel,book,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn,OOS_Turn,SPY4b_FULL_S1,SPY4b_FULL_S2,SPY4b_FULL_DD,SPY4b_FULL_CG,SPY4b_OOS_S1,SPY4b_OOS_S2,SPY4b_OOS_DD,SPY4b_OOS_CG,SPY4b_FULL,SPY4b_OOS,keep4a,beta_full_FULL,beta_full_OOS,beta_full_IS,blendCAGR_full_FULL,blendCAGR_full_OOS,blendDD_full_FULL,blendDD_full_OOS,alphaCAGR_full_FULL,alphaCAGR_full_OOS,alphaCAGR_full_IS,B4b_full_FULL_S1,B4b_full_FULL_S2,B4b_full_FULL_DD,B4b_full_FULL_CG,B4b_full_OOS_S1,B4b_full_OOS_S2,B4b_full_OOS_DD,B4b_full_OOS_CG,B4b_full_FULL,B4b_full_OOS,ALPHA_full_FULL,ALPHA_full_OOS,beta_roll252_FULL,beta_roll252_OOS,beta_roll252_IS,blendCAGR_roll252_FULL,blendCAGR_roll252_OOS,blendDD_roll252_FULL,blendDD_roll252_OOS,alphaCAGR_roll252_FULL,alphaCAGR_roll252_OOS,alphaCAGR_roll252_IS,B4b_roll252_FULL_S1,B4b_roll252_FULL_S2,B4b_roll252_FULL_DD,B4b_roll252_FULL_CG,B4b_roll252_OOS_S1,B4b_roll252_OOS_S2,B4b_roll252_OOS_DD,B4b_roll252_OOS_CG,B4b_roll252_FULL,B4b_roll252_OOS,ALPHA_roll252_FULL,ALPHA_roll252_OOS
U56,BAND c=0.00 G=0.75,25.0,0.07658213999506791,1.099117056466732,-0.1207915952828541,1.1142206101477132,1.0879505270168077,0.06620401074287696,0.9855267028669927,-0.09099401020493425,0.08519070960938224,1.1882947832572999,-0.12079159528285388,3.1327106349295484,3.156579891066303,True,True,True,False,True,True,True,False,False,False,False,0.30368344677476256,0.30724285172534616,0.298833672790324,0.04717639203493751,0.04828178495749014,-0.1118102432501592,-0.11307212109720333,0.0294057479601304,0.036908924651892105,0.02043519961722251,True,True,False,True,True,True,False,True,False,False,True,True,0.3748544574258347,0.3965964177482366,0.34841094713834925,0.058106617724767995,0.06213363838381403,-0.13682700780451573,-0.1443791689779016,0.018475522270299916,0.023057071225568215,0.012910507553181905,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.00 G=0.75,50.0,0.06818388995956437,0.9858103535631495,-0.12191558272877723,0.9997760325212528,0.975403378929454,0.057962713317951,0.8699161546109012,-0.09753787134925596,0.0766617140102337,1.0767494976140053,-0.12191558272877734,3.1327106349295484,3.156579891066303,True,True,True,False,True,True,True,False,False,False,False,0.3038595600042085,0.3074030135009647,0.2990315392891696,0.047203505171248494,0.048306699082243165,-0.11187270537207183,-0.1131288749679985,0.020980384788315876,0.02835501492799053,0.012163826882199524,True,True,False,True,True,True,False,True,False,False,True,True,0.3748950453806928,0.39649547892833176,0.34862366606341,0.05811283540319567,0.06211804603950455,-0.1368411455345795,-0.14434420500822542,0.010071054556368697,0.014543667970729146,0.004636972573383469,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.00 G=1.00,0.0,0.11379136309210547,1.2118701790935509,-0.15780463291773816,1.2287337539487926,1.1994159487308265,0.09949004908074621,1.1011765089781926,-0.11158904686491944,0.12568920394158534,1.2988040240187626,-0.15780463291773772,4.167052539107,4.200414521088283,True,True,True,True,True,True,True,True,True,True,False,0.4049372397943739,0.4098266510790104,0.3982754731941273,0.06270992422960875,0.0641762315039176,-0.14726518278190004,-0.14895408231824225,0.05108143886249672,0.061512972437667734,0.038651290626704915,True,True,False,True,True,True,False,True,False,False,True,True,0.4998987337606429,0.5291017844962378,0.46438072337420183,0.07717144072233939,0.08248589490731395,-0.17968471571671074,-0.1894925945821595,0.03661992236976608,0.04320330903427139,0.028686375309473044,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.00 G=1.00,10.0,0.1091617940232088,1.166833377136765,-0.15838559366707272,1.1832541421643576,1.1546708589151098,0.0949637983124767,1.055212838549852,-0.11500966470690688,0.12097324915722085,1.2544730839808282,-0.15838559366707272,4.167052539107,4.200414521088283,True,True,True,True,True,True,True,True,True,True,False,0.4050323918288248,0.40991276367866014,0.39838295212728353,0.06272446820518551,0.06418951894420966,-0.14729807055477084,-0.1489838081798459,0.04643732581802329,0.056783730213011196,0.03410880254731641,True,True,False,True,True,True,False,True,False,False,True,True,0.49992104372312085,0.5290481784890544,0.4644953656146786,0.07717482533461872,0.08247771019187011,-0.17969223761460307,-0.18947466071097485,0.03198696868859008,0.03849553896535074,0.024142881972591512,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.00 G=1.00,25.0,0.10225247355847533,1.09917259257644,-0.15925670332288067,1.1149275675823367,1.0874489464591792,0.08820831438269683,0.9861713331264144,-0.12011704195531803,0.11393531110624844,1.187864813866461,-0.15925670332288056,4.167052539107,4.200414521088283,True,True,True,False,True,True,True,True,False,True,False,0.40517511988050087,0.4100419325781343,0.398544170527018,0.06274628397370496,0.06420944992595601,-0.14734740069766095,-0.14902839573023696,0.03950618958477037,0.04972586118029243,0.02732896286329556,True,True,False,True,True,True,False,True,False,False,True,True,0.49995450866683794,0.5289677694782792,0.46466732897539376,0.07717990224130689,0.08246543304146359,-0.17970352037808757,-0.18944775942310144,0.025072571317168446,0.03146987806478485,0.017361534448558036,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.00 G=1.00,50.0,0.09082975137868243,0.9861794516231791,-0.16070766889793808,1.0008244708121228,0.975187664980965,0.07703897057426601,0.8709081640583524,-0.12856690469243437,0.10230076632332286,1.0766050390107498,-0.1607076688979383,4.167052539107,4.200414521088283,True,True,True,False,True,True,True,False,False,False,False,0.40541299996662783,0.4102572140772585,0.3988128678599087,0.062782643068233,0.06424266775229226,-0.14742961355869943,-0.14910270500218492,0.02804710831044943,0.038058098571030596,0.016119026697733352,True,True,False,True,True,True,False,True,False,False,True,True,0.5000102835730327,0.5288337544603204,0.4649539345765857,0.07718836372116633,0.08244497091815961,-0.17972232476161498,-0.18940292266038572,0.013641387657516102,0.019855795405163246,0.006149085339604232,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.30,0.0,0.03497170928961335,1.2265528910977246,-0.04898315492313943,1.252164012886537,1.207008608107471,0.031055176185733613,1.1293864314901936,-0.03129078448402223,0.03820304072309666,1.3025747865704442,-0.04898315492313998,0.7251633705800129,0.7298047665248066,True,True,True,False,True,True,True,False,False,False,True,0.12519690088558155,0.12728895468641666,0.12234750817290847,0.019544068267166148,0.020112975169265024,-0.04708625297205016,-0.047861288880239106,0.015427641022447203,0.018090065553831636,0.01223936283450211,True,True,False,True,True,True,False,True,False,False,True,True,0.15419186055014975,0.1634886697215031,0.14288468008813,0.024052598584175966,0.02580616611552644,-0.0577933145916405,-0.06121057783894723,0.010919110705437385,0.012396874607570219,0.00909068347103581,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.30,10.0,0.034221543938396604,1.2009594311600635,-0.04909312307463043,1.2263618428160534,1.18152894571376,0.030313640322246593,1.1031012885918057,-0.03189156679103977,0.03744573911389759,1.2775017175613235,-0.04909312307463054,0.7251633705800129,0.7298047665248066,True,True,True,False,True,True,True,False,False,False,False,0.12522801019517993,0.12732218909564974,0.12237572856908249,0.019548909357083533,0.020118207737958027,-0.047097780772594855,-0.0478735979847168,0.014672634581313071,0.017327531375939564,0.011493498291144544,True,True,False,True,True,True,False,True,False,False,True,True,0.15420548666265999,0.163493946039737,0.14290846158072437,0.024054715672589877,0.02580699500553041,-0.057798328809580246,-0.06121251509568737,0.010166828265806727,0.011638744108367183,0.008345503260669851,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.30,25.0,0.033097281518911226,1.1625291497941057,-0.04925806514401676,1.1876158388736708,1.1432714441859027,0.029202301854743817,1.0636349832364904,-0.03295190410009374,0.03631078917823882,1.2398512922445422,-0.04925806514401665,0.7251633705800129,0.7298047665248066,True,True,True,False,True,True,True,False,False,False,False,0.12527467415957746,0.1273720407094994,0.1224180591633436,0.019556170976883447,0.020126056571530437,-0.047115072312510886,-0.04789206145777991,0.013541110542027779,0.016184732606708385,0.010375666814249618,True,True,False,True,True,True,False,True,False,False,True,True,0.15422592583142547,0.16350186051708782,0.14294413381961585,0.02405789130220537,0.02580823834002266,-0.0578058501055807,-0.06121542097616173,0.009039390216705856,0.010502550838216163,0.007228698280465462,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.30,50.0,0.031226136137670224,1.0983840433882237,-0.049532941505912476,1.122938495064444,1.0794190474882828,0.027352642406177408,0.9977688235589746,-0.03559571074575563,0.03442187618199122,1.177002829440858,-0.04953294150591292,0.7251633705800129,0.7298047665248066,True,True,True,False,True,True,True,False,False,False,False,0.12535244743357338,0.1274551267325822,0.12248861015377882,0.01956827363634117,0.02013913790890043,-0.04714389111663131,-0.04792283342314008,0.011657862501329053,0.01428273827309079,0.008515185711138296,True,True,False,True,True,True,False,True,False,False,True,True,0.15425999111270114,0.1635150513126725,0.1430035875511017,0.024063184010216787,0.02581031056280536,-0.05781838551648644,-0.061220264097920585,0.007162952127453437,0.008611565619185857,0.00536992799770819,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.50,0.0,0.058495603290503295,1.2263245628810202,-0.08099983338624461,1.2524754888776959,1.2063385256352959,0.05186831087014787,1.1296414009463926,-0.05191384017586864,0.06397585740093614,1.3019535711398762,-0.0809998333862445,1.1948263404935324,1.2029295399058095,True,True,True,False,True,True,True,False,False,False,True,0.20877504823613516,0.21232197599540867,0.2039441708075383,0.032520025764431804,0.03346573606847403,-0.07774683005452099,-0.07903428340430219,0.02597557752607149,0.030510121332462115,0.020560649709721712,True,True,False,True,True,True,False,True,False,False,True,True,0.2570442289683931,0.2725529599731705,0.23818184113448088,0.039985077002231195,0.04287864626330329,-0.09517134136451288,-0.10072572375285183,0.0185105262882721,0.021097211137632854,0.015334271612182038,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.50,10.0,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,0.05062276793225062,1.103664777794106,-0.05290030372949739,0.06269702550393674,1.2771652514806893,-0.08117574860687304,1.1948263404935324,1.2029295399058095,True,True,True,False,True,True,True,False,False,False,False,0.2088279394945022,0.2123783452516947,0.20399233435575675,0.032528217661591974,0.03347456356605916,-0.07776603658915726,-0.07905473511314365,0.024703648025321545,0.029222461937877586,0.019307748087481924,True,True,False,True,True,True,False,True,False,False,True,True,0.2570676301436356,0.2725623990101414,0.23822222366474138,0.03998869067255417,0.04288011829440963,-0.09517973853848283,-0.10072909777341499,0.017243175014359347,0.019816907209527113,0.014082569846940896,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.50,25.0,0.05533899304020351,1.1630398937498307,-0.08143959442045778,1.188692786879264,1.1433168314067448,0.04875712184962544,1.0646621163426087,-0.0547627486322656,0.060781566040623236,1.2399428118633022,-0.0814395944204579,1.1948263404935324,1.2029295399058095,True,True,True,False,True,True,True,False,False,False,False,0.20890727638205286,0.21246289913612368,0.20406457967808447,0.032540505458834135,0.03348780475031021,-0.07779484592439567,-0.079085412146226,0.022798487581369375,0.027293761290313023,0.017431064012289,True,True,False,True,True,True,False,True,False,False,True,True,0.2571027319064993,0.2725765575655976,0.23828279746013217,0.03999411116798579,0.04288232633920419,-0.09519233420793927,-0.10073415878936731,0.01534488187221772,0.017899239701419045,0.012207685548237812,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.50,50.0,0.05219148176877142,1.099636451864413,-0.08187926539913115,1.1247835789178535,1.0801824311331898,0.0456548141639479,0.9995706897013368,-0.05904487047426554,0.05759655534135821,1.1778096936208282,-0.08187926539913104,1.1948263404935324,1.2029295399058095,True,True,True,False,True,True,True,False,False,False,False,0.20903950452797052,0.21260382227683897,0.20418498854863065,0.0325609849915629,0.03350987322503807,-0.07784286023854925,-0.07913653912088514,0.019630496777208517,0.024086682116320146,0.014310359762872427,True,True,False,True,True,True,False,True,False,False,True,True,0.2571612348446055,0.27260015515802466,0.23838375378578344,0.040003145300230525,0.042886006408890065,-0.09521332674637328,-0.10074259377624184,0.012188336468540895,0.014710548932468148,0.009089980902262651,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.75,0.0,0.08811251342010373,1.2260252914443186,-0.1202982722439756,1.2528606897278358,1.2054816006150753,0.07798748038805181,1.1299576174362156,-0.0774168890249618,0.09650855698784033,1.3011538835614869,-0.12029827224397549,1.773555812069992,1.7866966602364072,True,True,True,False,True,True,True,False,False,False,True,0.3133835660536212,0.31882060905081433,0.3059784939846909,0.04866927478821936,0.05008200561231635,-0.1152464658328558,-0.11716884160598251,0.03944323863188437,0.04642655137552398,0.031132889271702657,True,True,False,True,True,True,False,True,False,False,True,True,0.3856797883626801,0.40897094408863943,0.357352079779189,0.05976430052181869,0.0640441880933591,-0.14059250937100642,-0.14865865833408276,0.02834821289828504,0.03246436889448123,0.023339312198193296,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.75,10.0,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.2276487488133896,1.1805451084990706,0.07609481030855947,1.1042698858397504,-0.0788720955261335,0.09455179369762767,1.276620821629499,-0.12054956914840886,1.773555812069992,1.7866966602364072,True,True,True,False,True,True,True,False,False,False,False,0.31346473379727935,0.31890706828801024,0.3060524694829313,0.04868176266603563,0.050095443233092674,-0.11527518371448675,-0.11719938969905008,0.037503108392516804,0.044456350464535,0.029228979684067014,True,True,False,True,True,True,False,True,False,False,True,True,0.38571593576545704,0.40898609837596733,0.3574137599148065,0.059769833571722275,0.06404652662022059,-0.14060506541263085,-0.14866389076390907,0.026415037486830162,0.030505267077407083,0.02143729959924401,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.75,25.0,0.08329959218379979,1.1634169008168884,-0.12092645658916623,1.1897897190855395,1.1431039610729623,0.07326181403982224,1.0657012820087568,-0.08184523267576294,0.09162298082962983,1.2397820432399693,-0.12092645658916645,1.773555812069992,1.7866966602364072,True,True,True,False,True,True,True,False,False,False,False,0.3135864854127665,0.31903675714380414,0.30616343273029184,0.04870049435390933,0.050115599499861885,-0.1153182594347163,-0.11724521058791171,0.03459909782989046,0.041507381329767945,0.02637912424394573,True,True,False,True,True,True,False,True,False,False,True,True,0.38577015686962246,0.4090088298069592,0.35750628011823277,0.059778133119001486,0.06405003440498014,-0.1406238992562513,-0.14867173937018374,0.0235214590647983,0.02757294642464969,0.01859028961825393,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=0.75,50.0,0.0785072410614176,1.1006920077540137,-0.12155444788885694,1.1265944498526421,1.080615924277626,0.06855613356727952,1.0013349328261514,-0.0880546808821504,0.08675846457990266,1.1782902071194379,-0.12155444788885716,1.773555812069992,1.7866966602364072,True,True,True,False,True,True,True,False,False,False,False,0.3137894047719118,0.3192529052367942,0.3063483714758929,0.048731713490044015,0.05014919283935759,-0.11539004936250996,-0.11732157540070176,0.029775527571373583,0.03660927174054507,0.021645345394682547,True,True,False,True,True,True,False,True,False,False,True,True,0.38586052537656484,0.40904671552527905,0.3576604804572766,0.059791965624256704,0.06405588069816992,-0.14065528841211017,-0.14868482027807006,0.018715275437160894,0.02270258388173274,0.01386125313713027,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=1.00,0.0,0.11793923393345063,1.2257100507953582,-0.15879014033027272,1.253241268928925,1.2046024039747392,0.10419857433665358,1.1302710503523283,-0.10260506369828637,0.12936485510587525,1.3003274591187373,-0.15879014033027272,2.3519481633058517,2.3707469049153587,True,True,True,True,True,True,True,True,True,True,False,0.41815180728894347,0.4255626945773419,0.4080585890382812,0.06472876984905862,0.06660276124988873,-0.15182484252374673,-0.15437512690440336,0.053210464084392006,0.06276209385598652,0.041882303672461374,True,True,False,True,True,True,False,True,False,False,True,True,0.5143986485449245,0.5454935857316625,0.4765796442236354,0.07936987657929473,0.08498669952894922,-0.18456404869421095,-0.19496443185491275,0.0385693573541559,0.04437815557692604,0.031560919625628125,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=1.00,10.0,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,0.1016303032821213,1.1047419089429602,-0.10451957756523977,0.12669164118494414,1.2759272265148862,-0.1591100739598581,2.3519481633058517,2.3707469049153587,True,True,True,True,True,True,True,True,True,True,False,0.41826232208405817,0.42568060014952347,0.408159058538253,0.06474564513886127,0.06662093039497696,-0.15186290965514349,-0.15441566171295207,0.050568147368454275,0.060070710789967174,0.03929886393851767,True,True,False,True,True,True,False,True,False,False,True,True,0.5144479313129325,0.5455149572856829,0.47666287381443523,0.0793773441455139,0.0849899575278843,-0.1845806007068984,-0.1949715503526145,0.035936448361801654,0.04170168365705984,0.02898014127511006,True,True,False,True,True,True,False,True,False,False,True,True
U56,BAND c=0.03 G=1.00,25.0,0.11138679315131172,1.1634631374749465,-0.15958987574399808,1.1905531282192168,1.142565948305884,0.0977886939815582,1.0664114659251616,-0.10872887115023233,0.12269329076695823,1.2392881437078005,-0.15958987574399786,2.3519481633058517,2.3707469049153587,True,True,True,True,True,True,True,True,True,True,False,0.4184280942767305,0.4258574585077957,0.4083097627882107,0.06477095780724151,0.06664818377251502,-0.1519200083065051,-0.1544764615972194,0.04661583534407021,0.056045106994443206,0.03543450180639107,True,True,False,True,True,True,False,True,False,False,True,True,0.5145218554649444,0.545547014616714,0.476787718200635,0.0793885454368275,0.08499484451383288,-0.1846054283192391,-0.19498222802271648,0.03199824771448423,0.03769844625312535,0.025119771168550686,True,True,False,True,True,True,False,True,False,False,True,True
