ticker,filing_date,trans_date,owner_cik,owner_name,relationship,shares,price,accession,source,value
AXP,2017-02-23,2017-02-22,0001485472,Brennan John Joseph,Director,4000.0,79.74,0001127602-17-007979,sec_dataset,318960.0
AXP,2018-08-31,2018-08-30,0001509160+0001538309+0001565020,"Vivo Ventures Fund VII, L.P. / Vivo Ventures VII Affiliates Fund, L.P. / VIVO VENTURES VII, LLC",TenPercentOwner,429631.0,0.17,0001615774-18-009063,sec_dataset,73037.27
AXP,2018-08-31,2018-08-30,0001509160+0001538309+0001565020,"Vivo Ventures Fund VII, L.P. / Vivo Ventures VII Affiliates Fund, L.P. / VIVO VENTURES VII, LLC",TenPercentOwner,19712492.0,0.17,0001615774-18-009063,sec_dataset,3351123.64
AXP,2018-09-04,2018-09-03,0001424842,Murcray Scott,Officer,350000.0,0.28,0001437749-18-016512,sec_dataset,98000.00000000001
AXP,2020-02-13,2020-02-11,0001397863,Pike Lynn Ann,Director,1000.0,132.87,0001127602-20-005267,sec_dataset,132870.0
AXP,2022-11-10,2022-11-08,0001847217,Clayton Walter Joseph III,Director,1000.0,149.27,0001127602-22-025297,sec_dataset,149270.0
AXP,2023-10-25,2023-10-24,0001847217,Clayton Walter Joseph III,Director,1000.0,143.93,0001127602-23-026227,sec_dataset,143930.0
AXP,2025-03-11,2025-03-07,0001393014,Angelakis Michael J,Director,3700.0,269.89,0001127602-25-008938,sec_dataset,998593.0
BA,2013-05-02,2013-05-01,0001202886,KELLNER LAWRENCE W,Director,1500.0,91.59,0001225208-13-011053,sec_dataset,137385.0
BA,2016-05-05,2016-05-03,0001183428,STEPHENSON RANDALL L,Director,1850.0,132.15,0001225208-16-032696,sec_dataset,244477.5
BA,2016-08-03,2016-08-01,0001183428,STEPHENSON RANDALL L,Director,1871.0,133.89,0001225208-16-037460,sec_dataset,250508.18999999997
BA,2020-08-07,2020-08-05,0001434806,MOLLENKOPF STEVEN M,Director,1152.0,173.36,0001225208-20-010404,sec_dataset,199710.72000000003
BA,2022-02-03,2022-02-01,0001434806,MOLLENKOPF STEVEN M,Director,480.0,208.39,0001225208-22-001463,sec_dataset,100027.2
BA,2022-02-16,2022-02-14,0001202886,KELLNER LAWRENCE W,Director,5000.0,208.91,0001225208-22-002334,sec_dataset,1044550.0
BA,2022-11-08,2022-11-04,0001233152,CALHOUN DAVID L,"Director,Officer",5634.0,159.96,0001225208-22-011468,sec_dataset,901214.64
BA,2022-11-08,2022-11-04,0001233152,CALHOUN DAVID L,"Director,Officer",5700.0,159.28,0001225208-22-011468,sec_dataset,907896.0
BA,2022-11-08,2022-11-04,0001233152,CALHOUN DAVID L,"Director,Officer",13666.0,158.27,0001225208-22-011468,sec_dataset,2162917.8200000003
BA,2022-11-08,2022-11-04,0001434806,MOLLENKOPF STEVEN M,Director,1285.0,157.09,0001225208-22-011467,sec_dataset,201860.65
BA,2023-08-02,2023-07-31,0001434806,MOLLENKOPF STEVEN M,Director,850.0,237.0,0001225208-23-007911,sec_dataset,201450.0
BA,2025-08-21,2025-08-19,0002041310,Buckley Mortimer J,Director,2200.0,226.1,0001225208-25-007405,sec_dataset,497420.0
BA,2025-11-25,2025-11-24,0001256891,DEASY DANA S,Officer,554.0,178.89,0001225208-25-009455,sec_dataset,99105.06
BA,2026-03-05,2026-03-03,0002041310,Buckley Mortimer J,Director,2230.0,224.2,0001225208-26-003296,sec_dataset,499966.0
BAC,2012-01-30,2012-01-26,0001429883,Powell Donald E,Director,7000.0,7.25,0001225208-12-002442,sec_dataset,50750.0
BAC,2012-02-02,2012-02-01,0001465983,Bies Susan S.,Director,50000.0,7.39,0001225208-12-002892,sec_dataset,369500.0
BAC,2012-02-03,2012-02-03,0001429883,Powell Donald E,Director,10000.0,7.7,0001225208-12-003038,sec_dataset,77000.0
BAC,2012-02-08,2012-02-07,0001429883,Powell Donald E,Director,11000.0,7.95,0001225208-12-003320,sec_dataset,87450.0
BAC,2012-02-08,2012-02-08,0001429883,Powell Donald E,Director,7000.0,8.09,0001225208-12-003320,sec_dataset,56630.0
BAC,2012-02-15,2012-02-14,0001429883,Powell Donald E,Director,10000.0,7.95,0001225208-12-004329,sec_dataset,79500.0
BAC,2012-03-01,2012-02-29,0001429883,Powell Donald E,Director,10000.0,8.1,0001225208-12-006238,sec_dataset,81000.0
BAC,2012-05-03,2012-05-03,0001429883,Powell Donald E,Director,5000.0,8.05,0001225208-12-011075,sec_dataset,40250.0
BAC,2012-05-08,2012-05-04,0001429883,Powell Donald E,Director,5000.0,7.76,0001225208-12-011504,sec_dataset,38800.0
BAC,2012-05-15,2012-05-14,0001429883,Powell Donald E,Director,12000.0,7.36,0001225208-12-012418,sec_dataset,88320.0
BAC,2012-06-08,2012-06-08,0001429883,Powell Donald E,Director,7445.0,7.25,0001225208-12-014052,sec_dataset,53976.25
BAC,2012-06-13,2012-06-12,0001195062,GIFFORD CHARLES K,Director,426297.0,7.36,0001225208-12-014308,sec_dataset,3137545.92
BAC,2012-06-13,2012-06-12,0001195062,GIFFORD CHARLES K,Director,7245.0,7.36,0001225208-12-014308,sec_dataset,53323.200000000004
BAC,2012-06-13,2012-06-12,0001195062,GIFFORD CHARLES K,Director,49252.0,7.36,0001225208-12-014308,sec_dataset,362494.72000000003
BAC,2012-11-08,2012-11-07,0001191501,YOST R DAVID,Director,10000.0,9.48,0001225208-12-022734,sec_dataset,94800.0
BAC,2013-01-25,2013-01-24,0001191501,YOST R DAVID,Director,20000.0,11.53,0001225208-13-002038,sec_dataset,230600.0
BAC,2013-04-22,2013-04-18,0001191501,YOST R DAVID,Director,20000.0,11.51,0001225208-13-010214,sec_dataset,230200.0
BAC,2016-02-16,2016-02-16,0001166100,BRAMBLE FRANK P,Director,75000.0,12.32,0001127602-16-041526,sec_dataset,924000.0
BAC,2016-02-22,2016-02-22,0001618734,Nguyen Thong M,Officer,30000.0,12.43,0001127602-16-042677,sec_dataset,372900.0
BAC,2016-08-03,2016-08-02,0001672532,Woods Thomas D,Director,25000.0,14.13,0001127602-16-059399,sec_dataset,353250.0
BAC,2016-10-19,2016-08-15,0001584209,YNOFACE Holdings Inc,Other,798403194.0,15.03,0001584209-16-000008,sec_dataset,12000000005.82
BAC,2016-10-19,2016-09-22,0001584209,YNOFACE Holdings Inc,Other,100000000.0,100.0,0001584209-16-000008,sec_dataset,10000000000.0
BAC,2016-10-19,2016-09-22,0001584209,YNOFACE Holdings Inc,Other,4201596806.0,15.61,0001584209-16-000008,sec_dataset,65586926141.659996
BAC,2016-11-23,2016-11-21,0001219007,WHITE MICHAEL D,Director,25000.0,20.14,0001127602-16-068332,sec_dataset,503500.0
BAC,2017-04-28,2017-04-27,0001672532,Woods Thomas D,Director,25000.0,23.81,0001127602-17-015868,sec_dataset,595250.0
BAC,2020-07-22,2020-07-20,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,9626515.0,23.51,0001209191-20-043419,sec_dataset,226319367.65
BAC,2020-07-22,2020-07-21,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,11116449.0,24.23,0001209191-20-043419,sec_dataset,269351559.27
BAC,2020-07-22,2020-07-22,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,13159659.0,24.14,0001209191-20-043419,sec_dataset,317674168.26
BAC,2020-07-27,2020-07-23,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,2497523.0,24.35,0001209191-20-043793,sec_dataset,60814685.050000004
BAC,2020-07-27,2020-07-24,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,6119143.0,24.37,0001209191-20-043793,sec_dataset,149123514.91
BAC,2020-07-27,2020-07-27,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,7807700.0,24.07,0001209191-20-043793,sec_dataset,187931339.0
BAC,2020-07-30,2020-07-28,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,5585716.0,24.32,0000899243-20-020822,sec_dataset,135844613.12
BAC,2020-07-30,2020-07-29,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,6223680.0,24.7,0000899243-20-020822,sec_dataset,153724896.0
BAC,2020-07-30,2020-07-29,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,1972166.0,25.24,0000899243-20-020822,sec_dataset,49777469.839999996
BAC,2020-07-30,2020-07-30,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,7399154.0,24.69,0000899243-20-020822,sec_dataset,182685112.26000002
BAC,2020-08-04,2020-07-31,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,7148020.0,24.68,0000899243-20-021308,sec_dataset,176413133.6
BAC,2020-08-04,2020-08-03,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,2682061.0,24.95,0000899243-20-021308,sec_dataset,66917421.949999996
BAC,2020-08-04,2020-08-04,0000315090+0001067983,BUFFETT WARREN E / BERKSHIRE HATHAWAY INC,TenPercentOwner,3754220.0,24.97,0000899243-20-021308,sec_dataset,93742873.39999999
BAC,2023-11-03,2023-11-01,0001672532,Woods Thomas D,Director,25000.0,26.25,0001127602-23-026741,sec_dataset,656250.0
BAC,2026-04-06,2026-04-02,"BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.",10% Owner / 10% Owner,3359.0,8.68,0000070858-26-000215,form4_xml,29156.12
BAC,2026-05-20,2026-05-18,"BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.",10% Owner / 10% Owner,1000.0,10.61,0000070858-26-000319,form4_xml,10610.0
BAC,2026-05-21,2026-05-19,"BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.",10% Owner / 10% Owner,3000.0,11.28,0000070858-26-000320,form4_xml,33840.0
BAC,2026-05-22,2026-05-20,"BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.",10% Owner / 10% Owner,3200.0,10.26,0000070858-26-000321,form4_xml,32832.0
BAC,2026-08-12,2026-08-10,"BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","BANK OF AMERICA CORP /DE/ / MERRILL LYNCH, PIERCE, FENNER & SMITH INC.",10% Owner / 10% Owner,4797.0,12.29,0000070858-26-000439,form4_xml,58955.13
BKNG,2022-08-09,2022-08-08,0001214607,MYLOD ROBERT J JR,Director,500.0,1934.44,0001415889-22-008418,sec_dataset,967220.0
BKNG,2022-08-31,2022-08-29,0001214607,MYLOD ROBERT J JR,Director,500.0,1912.37,0001415889-22-009191,sec_dataset,956185.0
BKNG,2022-09-06,2022-09-01,0001214607,MYLOD ROBERT J JR,Director,54.0,1803.73,0001415889-22-009374,sec_dataset,97401.42
BKNG,2022-09-06,2022-09-01,0001214607,MYLOD ROBERT J JR,Director,900.0,1803.71,0001415889-22-009374,sec_dataset,1623339.0
BKNG,2022-09-06,2022-09-01,0001214607,MYLOD ROBERT J JR,Director,46.0,1802.49,0001415889-22-009374,sec_dataset,82914.54
BLK,2012-01-04,2011-12-30,0000070858,BANK OF AMERICA CORP /DE/,Director,850.0,178.6,0000932440-12-000012,sec_dataset,151810.0
BLK,2012-02-02,2012-02-02,0001210402,GERBER MURRY,Director,6000.0,183.69,0001209191-12-007167,sec_dataset,1102140.0
BLK,2012-03-01,2012-02-29,0001022729,WILSON KENDRICK R III,Officer,11580.0,198.46,0001209191-12-014513,sec_dataset,2298166.8000000003
BLK,2012-05-24,2012-05-23,0001033050,GROSFELD JAMES,Director,50000.0,160.0,0001209191-12-030207,sec_dataset,8000000.0
BLK,2012-05-24,2012-05-23,0001210402,GERBER MURRY,Director,3000.0,160.0,0001209191-12-030205,sec_dataset,480000.0
BLK,2012-10-22,2012-10-18,0001033050,GROSFELD JAMES,Director,68326.0,190.1,0001209191-12-050196,sec_dataset,12988772.6
BLK,2012-10-22,2012-10-18,0001033050,GROSFELD JAMES,Director,31674.0,189.91,0001209191-12-050196,sec_dataset,6015209.34
BLK,2012-10-22,2012-10-18,0001033050,GROSFELD JAMES,Director,30000.0,191.15,0001209191-12-050196,sec_dataset,5734500.0
BLK,2012-10-22,2012-10-18,0001033050,GROSFELD JAMES,Director,292.0,192.0,0001209191-12-050196,sec_dataset,56064.0
BLK,2012-10-22,2012-10-18,0001033050,GROSFELD JAMES,Director,39710.0,191.3,0001209191-12-050196,sec_dataset,7596523.0
BLK,2012-10-22,2012-10-18,0001033050,GROSFELD JAMES,Director,30000.0,191.39,0001209191-12-050196,sec_dataset,5741700.0
BLK,2012-10-22,2012-10-19,0001033050,GROSFELD JAMES,Director,13000.0,189.21,0001209191-12-050197,sec_dataset,2459730.0
BLK,2012-10-22,2012-10-19,0001033050,GROSFELD JAMES,Director,7000.0,189.36,0001209191-12-050197,sec_dataset,1325520.0
BLK,2012-10-22,2012-10-19,0001033050,GROSFELD JAMES,Director,27950.0,190.01,0001209191-12-050197,sec_dataset,5310779.5
BLK,2012-10-22,2012-10-19,0001033050,GROSFELD JAMES,Director,32048.0,189.41,0001209191-12-050197,sec_dataset,6070211.68
BLK,2012-10-22,2012-10-19,0001033050,GROSFELD JAMES,Director,20000.0,189.01,0001209191-12-050197,sec_dataset,3780200.0
BLK,2012-10-25,2012-10-23,0001033050,GROSFELD JAMES,Director,8665.0,188.0,0001209191-12-050588,sec_dataset,1629020.0
BLK,2012-10-25,2012-10-23,0001033050,GROSFELD JAMES,Director,20333.0,187.45,0001209191-12-050588,sec_dataset,3811420.8499999996
BLK,2012-10-25,2012-10-24,0001033050,GROSFELD JAMES,Director,25000.0,189.82,0001209191-12-050588,sec_dataset,4745500.0
BLK,2012-10-25,2012-10-24,0001033050,GROSFELD JAMES,Director,25000.0,190.16,0001209191-12-050588,sec_dataset,4754000.0
BLK,2012-10-25,2012-10-24,0001033050,GROSFELD JAMES,Director,21000.0,189.42,0001209191-12-050588,sec_dataset,3977819.9999999995
BLK,2012-10-25,2012-10-24,0001033050,GROSFELD JAMES,Director,8100.0,186.93,0001209191-12-050588,sec_dataset,1514133.0
BLK,2012-10-26,2012-10-25,0001033050,GROSFELD JAMES,Director,16900.0,186.83,0001209191-12-050634,sec_dataset,3157427.0
BLK,2012-10-26,2012-10-25,0001033050,GROSFELD JAMES,Director,25000.0,187.41,0001209191-12-050634,sec_dataset,4685250.0
BLK,2012-11-01,2012-10-31,0001033050,GROSFELD JAMES,Director,17400.0,189.15,0001209191-12-051178,sec_dataset,3291210.0
BLK,2012-11-01,2012-10-31,0001033050,GROSFELD JAMES,Director,25000.0,189.07,0001209191-12-051178,sec_dataset,4726750.0
BLK,2012-11-05,2012-11-01,0001033050,GROSFELD JAMES,Director,3600.0,189.48,0001209191-12-051713,sec_dataset,682128.0
BLK,2013-01-22,2013-01-18,0001477046,Varley John S.,Director,427.0,233.59,0001127602-13-002280,sec_dataset,99742.93000000001
BLK,2013-04-22,2013-04-18,0001442039,Montag Thomas K.,Director,5000.0,248.64,0001127602-13-014273,sec_dataset,1243200.0
BLK,2016-10-31,2016-10-27,0001198053,DEMCHAK WILLIAM S,Director,1200.0,341.11,0001127602-16-065550,sec_dataset,409332.0
BLK,2018-01-19,2018-01-17,0001225176,MAUGHAN DERYCK C,Director,200.0,573.0,0001127602-18-002175,sec_dataset,114600.0
BLK,2018-01-19,2018-01-17,0001225176,MAUGHAN DERYCK C,Director,818.0,575.26,0001127602-18-002175,sec_dataset,470562.68
BLK,2018-01-19,2018-01-17,0001225176,MAUGHAN DERYCK C,Director,600.0,571.66,0001127602-18-002175,sec_dataset,342996.0
BLK,2018-01-19,2018-01-17,0001225176,MAUGHAN DERYCK C,Director,800.0,570.76,0001127602-18-002175,sec_dataset,456608.0
BLK,2018-01-19,2018-01-17,0001225176,MAUGHAN DERYCK C,Director,1443.0,574.69,0001127602-18-002175,sec_dataset,829277.67
BLK,2018-05-10,2018-05-09,0001193345,FORD WILLIAM E,Director,1000.0,530.95,0001127602-18-017022,sec_dataset,530950.0
BLK,2018-07-18,2018-07-18,0001193345,FORD WILLIAM E,Director,1000.0,507.98,0001127602-18-023509,sec_dataset,507980.0
BLK,2018-08-02,2018-08-02,0001193345,FORD WILLIAM E,Director,1000.0,467.92,0001127602-18-024479,sec_dataset,467920.0
BLK,2018-10-18,2018-10-17,0001193345,FORD WILLIAM E,Director,2000.0,409.59,0001127602-18-030594,sec_dataset,819180.0
BLK,2018-10-22,2018-10-22,0001193345,FORD WILLIAM E,Director,2000.0,395.21,0001127602-18-030733,sec_dataset,790420.0
BLK,2022-04-18,2022-04-14,0001193345,FORD WILLIAM E,Director,1000.0,701.0,0001127602-22-012094,sec_dataset,701000.0
BLK,2022-04-18,2022-04-18,0001193345,FORD WILLIAM E,Director,2000.0,681.44,0001127602-22-012094,sec_dataset,1362880.0
BRK-B,2012-12-20,2012-12-18,0001192668,OLSON RONALD L,Director,1500.0,90.0,0001181431-12-066401,sec_dataset,135000.0
BRK-B,2012-12-20,2012-12-18,0001192668,OLSON RONALD L,Director,1000.0,90.0,0001181431-12-066401,sec_dataset,90000.0
BRK-B,2016-01-06,2016-01-04,0001178923,WITMER MERYL  B,Director,600.0,129.25,0000919574-16-008962,sec_dataset,77550.0
BRK-B,2016-01-06,2016-01-05,0001178923,WITMER MERYL  B,Director,400.0,130.75,0000919574-16-008962,sec_dataset,52300.0
BRK-B,2020-05-19,2020-05-18,0001178923,WITMER MERYL  B,Director,1.0,261002.63,0000919574-20-003765,sec_dataset,261002.63
BRK-B,2020-05-19,2020-05-18,0001178923,WITMER MERYL  B,Director,2.0,261002.63,0000919574-20-003765,sec_dataset,522005.26
BRK-B,2020-05-19,2020-05-18,0001178923,WITMER MERYL  B,Director,1000.0,173.3,0000919574-20-003765,sec_dataset,173300.0
BRK-B,2021-01-06,2020-12-18,0001192668,OLSON RONALD L,Director,4000.0,222.33,0001209191-21-002201,sec_dataset,889320.0
BRK-B,2022-07-07,2022-07-05,0001192668,OLSON RONALD L,Director,895.0,274.62,0001209191-22-041510,sec_dataset,245784.9
BRK-B,2022-07-07,2022-07-05,0001192668,OLSON RONALD L,Director,1515.0,274.19,0001209191-22-041510,sec_dataset,415397.85
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405956.22,0001081316-22-000036,sec_dataset,405956.22
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405964.8,0001081316-22-000036,sec_dataset,405964.8
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405975.0,0001081316-22-000036,sec_dataset,405975.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",9.0,406000.0,0001081316-22-000036,sec_dataset,3654000.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406000.01,0001081316-22-000036,sec_dataset,406000.01
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406008.29,0001081316-22-000036,sec_dataset,406008.29
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406019.0,0001081316-22-000036,sec_dataset,406019.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",3.0,406050.0,0001081316-22-000036,sec_dataset,1218150.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",2.0,406069.74,0001081316-22-000036,sec_dataset,812139.48
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406077.35,0001081316-22-000036,sec_dataset,406077.35
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",5.0,406100.0,0001081316-22-000036,sec_dataset,2030500.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406100.18,0001081316-22-000036,sec_dataset,406100.18
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406101.03,0001081316-22-000036,sec_dataset,406101.03
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406101.6,0001081316-22-000036,sec_dataset,406101.6
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406122.78,0001081316-22-000036,sec_dataset,406122.78
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",14.0,405800.0,0001081316-22-000036,sec_dataset,5681200.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405801.68,0001081316-22-000036,sec_dataset,405801.68
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405803.12,0001081316-22-000036,sec_dataset,405803.12
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405808.93,0001081316-22-000036,sec_dataset,405808.93
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405815.57,0001081316-22-000036,sec_dataset,405815.57
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405819.33,0001081316-22-000036,sec_dataset,405819.33
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405820.49,0001081316-22-000036,sec_dataset,405820.49
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405824.0,0001081316-22-000036,sec_dataset,405824.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405875.71,0001081316-22-000036,sec_dataset,405875.71
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405876.99,0001081316-22-000036,sec_dataset,405876.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405955.82,0001081316-22-000036,sec_dataset,405955.82
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405955.37,0001081316-22-000036,sec_dataset,405955.37
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",4.0,405955.0,0001081316-22-000036,sec_dataset,1623820.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405939.51,0001081316-22-000036,sec_dataset,405939.51
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,405950.64,0001081316-22-000036,sec_dataset,405950.64
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406854.99,0001081316-22-000037,sec_dataset,406854.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,407085.0,0001081316-22-000037,sec_dataset,407085.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",2.0,407125.0,0001081316-22-000037,sec_dataset,814250.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",2.0,407137.0,0001081316-22-000037,sec_dataset,814274.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,407149.0,0001081316-22-000037,sec_dataset,407149.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",3.0,407000.0,0001081316-22-000037,sec_dataset,1221000.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,407007.75,0001081316-22-000037,sec_dataset,407007.75
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,407020.0,0001081316-22-000037,sec_dataset,407020.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406929.99,0001081316-22-000037,sec_dataset,406929.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,407035.39,0001081316-22-000037,sec_dataset,407035.39
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406730.0,0001081316-22-000037,sec_dataset,406730.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406939.01,0001081316-22-000037,sec_dataset,406939.01
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406950.0,0001081316-22-000037,sec_dataset,406950.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406954.99,0001081316-22-000037,sec_dataset,406954.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406999.99,0001081316-22-000037,sec_dataset,406999.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406129.0,0001081316-22-000037,sec_dataset,406129.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406151.65,0001081316-22-000037,sec_dataset,406151.65
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406152.82,0001081316-22-000037,sec_dataset,406152.82
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406161.28,0001081316-22-000037,sec_dataset,406161.28
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406260.95,0001081316-22-000037,sec_dataset,406260.95
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406279.99,0001081316-22-000037,sec_dataset,406279.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",2.0,406298.56,0001081316-22-000037,sec_dataset,812597.12
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",7.0,406300.0,0001081316-22-000037,sec_dataset,2844100.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406376.73,0001081316-22-000037,sec_dataset,406376.73
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",2.0,406397.87,0001081316-22-000037,sec_dataset,812795.74
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406399.99,0001081316-22-000037,sec_dataset,406399.99
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406492.75,0001081316-22-000037,sec_dataset,406492.75
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",10.0,406500.0,0001081316-22-000037,sec_dataset,4065000.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406617.11,0001081316-22-000037,sec_dataset,406617.11
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,406725.0,0001081316-22-000037,sec_dataset,406725.0
BRK-B,2022-10-03,2022-09-29,0001646348,Abel Gregory,"Director,Officer",1.0,407150.0,0001081316-22-000038,sec_dataset,407150.0
