panel,device,phi,cost_bps,mmf,CAGR,Sharpe,MaxDD,Calmar,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,turnover_yr,sweep_turnover_yr,mean_gross,mean_sweep_w,FULL_pass4a,FULL_pass4b,FULL_L_H1,FULL_L_H2,FULL_L_OOS,FULL_L_DD,FULL_L_CAGR,OOS_pass4a,OOS_pass4b,OOS_L_H1,OOS_L_H2,OOS_L_OOS,OOS_L_DD,OOS_L_CAGR
U56,EWALL,0.25,25.0,True,0.1314742195913854,1.1160099514459372,-0.22441869607397702,0.5858434341319158,1.188036528305701,1.0589716863324772,0.13652049845456515,1.1249174301622404,-0.22441869607397713,1.1055246429959085,0.8657160885732392,0.0456043205988511,0.8126713117112901,0.07637335962455559,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.25,50.0,False,0.12889912469345455,1.0964192105368256,-0.224855678754178,0.5732526988316478,1.168151845997371,1.0395288217671377,0.13385457433441084,1.1053407380444122,-0.22485567875417833,1.085893047987527,0.8657160885732392,0.0456043205988511,0.8126713117112901,0.07637335962455559,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.25,50.0,True,0.12915662076265266,1.0983815075433772,-0.22477455925220458,0.574605156350166,1.1701813260053058,1.0414439446659667,0.13411240062873664,1.1072366991623186,-0.22477455925220458,1.0879437708204536,0.8657160885732392,0.0456043205988511,0.8126713117112901,0.07637335962455559,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,0.0,False,0.13473064212398445,1.1411497249149383,-0.22301050596326077,0.604144820630918,1.2120022293740467,1.0854588709576813,0.14015120933960223,1.15130455046218,-0.22301050596326066,1.1291184697032997,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,0.0,True,0.13473064212398445,1.1411497249149383,-0.22301050596326077,0.604144820630918,1.2120022293740467,1.0854588709576813,0.14015120933960223,1.15130455046218,-0.22301050596326066,1.1291184697032997,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,10.0,False,0.13370640058623562,1.1333830540403242,-0.22318290643552186,0.599088894045135,1.2041145837499128,1.0777536343792133,0.1390899606145517,1.1435453622525733,-0.2231829064355223,1.1213325729074404,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,10.0,True,0.13380032517420748,1.1340959790359477,-0.22315336198479951,0.5995891076170365,1.2048499497932015,1.078451241348835,0.139184344346581,1.1442358591851087,-0.22315336198479951,1.1220755515791985,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,25.0,False,0.13217173264338888,1.1217315908057262,-0.22344145294656392,0.591527359406304,1.1922821779006811,1.0661939594904986,0.13749989794218997,1.131904559510297,-0.22344145294656392,1.1096530611743016,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,25.0,True,0.1324062482450883,1.1235141877218275,-0.2233676083157149,0.5927728252251377,1.194120781654703,1.0679383277141783,0.13773555028038187,1.1336311852681602,-0.22336760831571545,1.111510649597789,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,50.0,False,0.1296184645505145,1.1023088157140641,-0.22387221930022616,0.5789841408445964,1.1725592263350273,1.0469231901211622,0.1348546141091611,1.1124980488629945,-0.22387221930022616,1.090185646186116,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.5,50.0,True,0.13008651114701109,1.105874899836009,-0.22372458501364556,0.5814582744184184,1.1762370016027657,1.0504130404548138,0.13532489721549523,1.1159525220546413,-0.22372458501364534,1.093901235968998,0.9030266507953432,0.08283369219964111,0.8751145517493952,0.13887335962455563,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,0.0,False,0.13566484927247324,1.1486106299211694,-0.221957296666058,0.6112204974121009,1.2180919156781265,1.094345772700601,0.141369103285923,1.1599337265297334,-0.2219572966660578,1.1351147240997956,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,0.0,True,0.13566484927247324,1.1486106299211694,-0.221957296666058,0.6112204974121009,1.2180919156781265,1.094345772700601,0.141369103285923,1.1599337265297334,-0.2219572966660578,1.1351147240997956,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,10.0,False,0.13459748150167217,1.140519528693858,-0.22214344157645338,0.6059034673564684,1.2098638453098318,1.0863270934062237,0.14026406512791656,1.1518642393155503,-0.22214344157645338,1.1269850858210382,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,10.0,True,0.1347336580655476,1.1415528121346858,-0.22210059904929846,0.6066334743907714,1.2109283423798465,1.0873394522325315,0.14040119227704717,1.1528662055493712,-0.22210059904929824,1.128060505725534,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,25.0,False,0.1329982679564672,1.1283812645009306,-0.2224225961718268,0.597953041847074,1.1975206924465949,1.0742970691832978,0.13860846821491624,1.1397577869356799,-0.2224225961718267,1.1147898759964172,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,25.0,True,0.1333382712253557,1.1309649048211836,-0.2223155147352548,0.599770427107357,1.2001822235297621,1.0768284969029245,0.13895083083154125,1.1422632817567069,-0.2223155147352549,1.1174786442095304,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,50.0,False,0.13033780634771452,1.1081467710481692,-0.2228876864782655,0.5847689857035875,1.1769462360888594,1.054241919684608,0.13585435950485603,1.1195746871266226,-0.22288768647826562,1.0944627677491474,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,0.75,50.0,True,0.13101635486886765,1.113315402184573,-0.22267360652500268,0.5883784652949275,1.1822701660547692,1.059306458997889,0.1365375698470881,1.1245875211623462,-0.2226736065250029,1.0998409410306778,0.9402883854896452,0.11999987430848406,0.937557447295848,0.20137335962455571,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,0.0,False,0.13659909088445854,1.1560160523775538,-0.22090307934371578,0.6183666216436765,1.2241576539262882,1.103153710000924,0.14258727728042286,1.1684787488420902,-0.22090307934371578,1.14109195546086,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,0.0,True,0.13659909088445854,1.1560160523775538,-0.22090307934371578,0.6183666216436765,1.2241576539262882,1.103153710000924,0.14258727728042286,1.1684787488420902,-0.22090307934371578,1.14109195546086,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,10.0,False,0.1354885770656462,1.1476010309817546,-0.22110295598852592,0.6127850098606432,1.2155897472689343,1.0948218932849105,0.14143831515944716,1.1600993089719043,-0.2211029559885258,1.1326191739360107,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,10.0,True,0.13566700712370872,1.1489544030015444,-0.22104682871871129,0.6137478104078528,1.2169829025818195,1.0961489979237302,0.14161829618522614,1.1614127111387558,-0.22104682871871095,1.1340265365610243,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,25.0,False,0.13382479394222435,1.1349767194040612,-0.22140269902558507,0.6044406618853354,1.2027367202901094,1.08232196494892,0.13971698843971203,1.1475277130429484,-0.22140269902558507,1.119909154797752,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,25.0,True,0.1342702829824991,1.1383607402694027,-0.22126241470437713,0.6068372848678076,1.2062200065135102,1.0856404499789782,0.14016633132926115,1.1508120071744117,-0.22126241470437724,1.1234278650725216,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,50.0,False,0.13105711411410148,1.1139317354811733,-0.22190207898240943,0.5906078695391159,1.1813121912724722,1.0614831464125905,0.13685374544620332,1.1265688347146294,-0.22190207898240943,1.0987238150831111,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,EWALL,1.0,50.0,True,0.13194614186425535,1.1207016241105394,-0.2216216231592938,0.5953667335493573,1.1882799607291321,1.068122410420187,0.13775040257172488,1.1331399326405815,-0.22162162315929368,1.1057621215430604,0.9775075695466133,0.15710756922650723,1.0000000000000002,0.2638733596245558,False,False,True,True,True,False,True,False,False,True,True,True,False,True
U56,GROSS100,0.0,0.0,False,0.11794463277119016,1.2257620089229675,-0.15878994540852154,0.7427714170928899,1.2532425087633594,1.2046997414121023,0.1293747247195809,1.3004188149455909,-0.15878994540852176,1.130272199097811,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.0,0.0,True,0.11794463277119016,1.2257620089229675,-0.15878994540852154,0.7427714170928899,1.2532425087633594,1.2046997414121023,0.1293747247195809,1.3004188149455909,-0.15878994540852176,1.130272199097811,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.0,10.0,False,0.1153191786231531,1.200878454109093,-0.15910987917823594,0.7247769856827797,1.2281835794559803,1.179899498461077,0.12670148748914567,1.2760185412281244,-0.15910987917823627,1.1047430484530085,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.0,10.0,True,0.11533087840220646,1.2009911363936079,-0.15910816543246808,0.7248583257102384,1.2282872361242212,1.1800201569053617,0.1267141177350144,1.2761380499824873,-0.1591081654324682,1.104847259704046,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.0,25.0,False,0.11139216023861986,1.1635150250685273,-0.15958968117256067,0.6979909942809778,1.1905543442887252,1.1426631788115953,0.12270310220667491,1.2393793945502616,-0.15958968117256078,1.0664125914585025,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.0,25.0,True,0.11142130947629214,1.163796807262554,-0.1595853976532231,0.6981923854863534,1.1908137934464875,1.142964718845563,0.1227345688109529,1.239678099644708,-0.15958539765322322,1.066673407591322,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.0,50.0,False,0.10487678850492421,1.1011526927690312,-0.16038908808615826,0.6538897985914491,1.127742691038467,1.0805176321358967,0.11606960208680461,1.1782213798635122,-0.16038908808615815,1.00244376807315,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,0.0,50.0,True,0.10493475442008138,1.1017163869162496,-0.1603805238642243,0.6542861433032701,1.1282624945686364,1.0811202293868938,0.11613217354397287,1.1788184416002816,-0.16038052386422408,1.0029662361890548,2.3519482030399166,0.01047903973454895,0.7102501067245902,0.0,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,0.25,0.0,False,0.11881998591263665,1.2347156952711384,-0.15806498806280556,0.7517160338216374,1.2602949356945272,1.2154767662674666,0.13050214667341042,1.3108333709191862,-0.15806498806280544,1.1372857976144277,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.25,0.0,True,0.11881998591263665,1.2347156952711384,-0.15806498806280556,0.7517160338216374,1.2602949356945272,1.2154767662674666,0.13050214667341042,1.3108333709191862,-0.15806498806280544,1.1372857976144277,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.25,10.0,False,0.11582089522132688,1.2062777729448964,-0.15843299181249815,0.73104025806947,1.2315545119490465,1.187222623164478,0.12745947570500915,1.2830703723572907,-0.15843299181249781,1.1079499000435349,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.25,10.0,True,0.11620423357104559,1.209930891146784,-0.15838340567981513,0.7336894485395892,1.2353081829569013,1.1907971162423807,0.12783904288141223,1.286551864204862,-0.15838340567981513,1.111828100006634,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.25,25.0,False,0.1113367881427545,1.1635695479891943,-0.15898487822609508,0.7002979741533693,1.188388785656846,1.1447929824688323,0.12291028879896415,1.241373674597392,-0.15898487822609508,1.0638966819232174,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.25,25.0,True,0.11229167595802614,1.1727152521600614,-0.15886093427948345,0.7068551904678579,1.197787120603681,1.153741154418882,0.1238557587549578,1.2500903892299846,-0.15886093427948322,1.0736047161942233,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.25,50.0,False,0.10390185934480178,1.092270605303475,-0.15990437104045796,0.6497749790624123,1.1163191385958644,1.0739647454260808,0.11536766421578304,1.1717563667105049,-0.15990437104045785,0.9903641256497911,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,0.25,50.0,True,0.10580016173628093,1.1105982352190622,-0.15965655442685922,0.662673462521386,1.1351554376859514,1.091894657937305,0.11724716474890506,1.1892270927342248,-0.1596565544268591,1.0098139910008102,2.6849057676793473,0.34346643764217,0.7826879137400082,0.08878535708235351,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,0.5,0.0,False,0.11969398038276369,1.2433628807852402,-0.15733978426659978,0.7607356330167057,1.2672041157356149,1.2258190781322562,0.13162752613776685,1.3207958616941022,-0.1573397842666001,1.1441669451169918,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.5,0.0,True,0.11969398038276369,1.2433628807852402,-0.15733978426659978,0.7607356330167057,1.2672041157356149,1.2258190781322562,0.13162752613776685,1.3207958616941022,-0.1573397842666001,1.1441669451169918,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.5,10.0,False,0.11631015496021524,1.2112746657406,-0.15775910343770494,0.737264299972034,1.2346689172678142,1.1940290467693069,0.12820478067421437,1.2895897676518135,-0.15775910343770527,1.1109067759729774,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.5,10.0,True,0.11707620969632115,1.2185703602060944,-0.15765839955424332,0.7425941784728087,1.2421890134993754,1.2011479348874146,0.12896189374884504,1.296521747228864,-0.15765839955424343,1.1186798129981714,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.5,25.0,False,0.11125286865261619,1.1630748640333142,-0.15838794063313677,0.7024074447075719,1.1857936980324923,1.146280354512377,0.1230893672719815,1.242712029676357,-0.158387940633137,1.0609517661185053,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.5,25.0,True,0.11316063302495616,1.1813427623457669,-0.15813622464915777,0.7155895701697393,1.2046250407333277,1.1641043467032535,0.12497482702919793,1.260070988864091,-0.15813622464915777,1.0804118953784638,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.5,50.0,False,0.10287303333621045,1.0825895173136972,-0.15943562515400278,0.6452324142539841,1.1041724398389101,1.0665548184780573,0.1146133240932945,1.164423964604838,-0.15943562515400322,0.9775528973476093,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,0.5,50.0,True,0.1066641095151466,1.1192048004466384,-0.1589323389267333,0.6711290492258973,1.1419208535187797,1.1022774314901207,0.11835995607748928,1.199224552798713,-0.1589323389267332,1.0165459740463918,3.0274128119010943,0.6859822262576906,0.855125489670317,0.16122475128057884,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,0.0,False,0.12056661184506123,1.2516961643658164,-0.15661433403000413,0.7698312711399911,1.2739663137973325,1.2357161377752268,0.13275085467787284,1.3302964481408288,-0.15661433403000424,1.1509118637412217,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,0.0,True,0.12056661184506123,1.2516961643658164,-0.15661433403000413,0.7698312711399911,1.2739663137973325,1.2357161377752268,0.13275085467787284,1.3302964481408288,-0.15661433403000424,1.1509118637412217,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,10.0,False,0.11679684929955347,1.2159571430696337,-0.15708516666728745,0.7435256413925688,1.2376319346055131,1.200391627468826,0.1289460695378346,1.2956485335316972,-0.15708516666728756,1.1137228926267342,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,10.0,True,0.11794681002843044,1.2269022331860855,-0.15693314706584127,0.7515735982720456,1.2489260130355506,1.2110621966998347,0.13008267788753214,1.3060379860821298,-0.15693314706584127,1.1253986318806621,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,25.0,False,0.11116505653125297,1.1622625637006592,-0.1577912511074696,0.7045070987842024,1.1830380361679624,1.147323678187222,0.12326195010871244,1.2435891745932564,-0.15779125110746917,1.0578570461318417,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,25.0,True,0.11402819524407004,1.1896721647367527,-0.15741126877231626,0.7243966466530638,1.2113238702030347,1.174044065886539,0.12609180502571893,1.2696103764869187,-0.15741126877231615,1.0870911954269964,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,0.75,50.0,False,0.10183935558972834,1.0725817812421632,-0.15896761982856844,0.6406295552487511,1.091846205522985,1.0586967771670848,0.11384958748704688,1.156625090211004,-0.1589676198285681,0.9645742198101733,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,0.75,50.0,True,0.10752663101551563,1.127529141479203,-0.1582078773738873,0.6796540905570814,1.1485551115787693,1.1122586351262767,0.1194706182983356,1.208801622222692,-0.15820787737388742,1.0231584653015113,3.3705840996297063,1.0291480002410858,0.927562847445867,0.23366414547880424,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,0.0,False,0.12143787595815914,1.259708870743908,-0.15588863736312042,0.7790040250033546,1.280577947459754,1.24515887603739,0.13387212385192337,1.3393267581385144,-0.15588863736312064,1.1575169215217687,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,0.0,True,0.12143787595815914,1.259708870743908,-0.15588863736312042,0.7790040250033546,1.280577947459754,1.24515887603739,0.13387212385192337,1.3393267581385144,-0.15588863736312064,1.1575169215217687,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,10.0,False,0.11728188231624959,1.2203298607562898,-0.1564111976077509,0.7498304732016049,1.2404415068858303,1.2063211154784936,0.12968500385184667,1.3012568422566932,-0.15641119760775068,1.1163962620501506,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,10.0,True,0.11881603393364859,1.2349198705516644,-0.15620766434821964,0.7606287081329296,1.2555156491156996,1.2205308219925757,0.13120139141974807,1.31509219878786,-0.15620766434821964,1.1319809817539768,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,25.0,False,0.1110756094344918,1.1611543837433427,-0.15719484980873633,0.7066109962867155,1.1801220840819713,1.1479635398890355,0.12343218695422653,1.244043208908496,-0.1571948498087361,1.0546130580589148,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,25.0,True,0.11489436751029292,1.197696874455136,-0.15668610695254914,0.7332773131257103,1.2178801521523006,1.1835512177480347,0.1272066956713569,1.2787001564775666,-0.1566861069525487,1.0936391276890916,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,GROSS100,1.0,50.0,False,0.10080531386145086,1.062298164552911,-0.15850043506846823,0.6359939253031418,1.0793452079641797,1.0504814835156842,0.11308470427957928,1.1484449368466587,-0.15850043506846845,0.9514334649728614,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,GROSS100,1.0,50.0,True,0.10838774025971509,1.135564767345082,-0.15748325031444577,0.688249322028203,1.1550548825711822,1.1218291539044372,0.1205791655690438,1.217949885816255,-0.157483250314446,1.029648121482464,3.7136057265827653,1.372153222929602,0.9999999999999998,0.3061035396770296,False,True,True,True,True,True,True,False,True,True,True,True,True,True
U56,SPY,,0.0,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.44899190756175217,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
B136,DG,0.0,0.0,False,0.08176271031199778,1.1250683892442652,-0.12211674782076942,0.669545429034851,1.2551623368937423,0.9969910470798321,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.1179358815955824,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,False,False,True,True,True,True,False,False,False,True,True,True,True,False
B136,DG,0.0,0.0,True,0.08176271031199778,1.1250683892442652,-0.12211674782076942,0.669545429034851,1.2551623368937423,0.9969910470798321,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.1179358815955824,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,False,False,True,True,True,True,False,False,False,True,True,True,True,False
B136,DG,0.0,10.0,False,0.07958992027840184,1.0972023061715337,-0.12241069123223436,0.6501876549933528,1.2295511956034644,0.966907033404254,0.07847283605551292,1.1016867720596069,-0.12241069123223403,1.092172960863223,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,False,False,True,True,True,True,False,False,False,True,True,True,True,False
B136,DG,0.0,10.0,True,0.07959277061347181,1.097239423859735,-0.1224102300586567,0.6502133896434346,1.2295826337016966,0.9669495166993035,0.0784759378908586,1.1017286236026202,-0.12241023005865659,1.0922045974071788,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,True,False,True,True,True,True,False,True,False,True,True,True,True,False
B136,DG,0.0,25.0,False,0.07633867780004056,1.055365075589272,-0.12285153570594742,0.6213896909092109,1.191097964057534,0.9217420460009172,0.07507655272231117,1.057138821217919,-0.12285153570594698,1.053495815841588,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,False,False,True,True,True,True,False,False,False,True,True,True,True,False
B136,DG,0.0,25.0,True,0.07634578276436588,1.055457902879991,-0.12285038295863049,0.6214533559091557,1.1911766525111895,0.9218482110894759,0.07508428359049191,1.0572434259030092,-0.12285038295863027,1.0535749937192012,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,True,False,True,True,True,True,False,True,False,True,True,True,True,False
B136,DG,0.0,50.0,False,0.0709410537293722,0.9855483851202416,-0.12358608812190797,0.5740213547288141,1.1269230169957545,0.8463794185625343,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.988957858988056,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,False,False,True,True,True,True,False,False,False,True,False,True,True,False
B136,DG,0.0,50.0,True,0.07095519434388908,0.9857340990219168,-0.12358378324931907,0.5741464816685812,1.1270806698975504,0.8465915365118746,0.06945454936629658,0.9830023291866201,-0.12358378324931907,0.9891164679213339,2.0111459572387926,0.0026381609813259316,0.5321675891164236,0.0,True,False,True,True,True,True,False,True,False,True,False,True,True,False
B136,DG,0.25,0.0,False,0.08333452116183793,1.1472244178462803,-0.1205812224906293,0.6911069521484913,1.2711342463547177,1.0256761594986308,0.08283266359428332,1.158967952825768,-0.12058122249062952,1.1335959800179438,2.2639155062459446,0.2554509742484693,0.6491274175641785,0.12200327609061666,True,False,True,True,True,True,False,True,False,True,True,True,True,False
B136,DG,0.25,0.0,True,0.08333452116183793,1.1472244178462803,-0.1205812224906293,0.6911069521484913,1.2711342463547177,1.0256761594986308,0.08283266359428332,1.158967952825768,-0.12058122249062952,1.1335959800179438,2.2639155062459446,0.2554509742484693,0.6491274175641785,0.12200327609061666,True,False,True,True,True,True,False,True,False,True,True,True,True,False
B136,DG,0.25,10.0,False,0.08088538240085885,1.115790118348663,-0.12092693449993275,0.6688781348451683,1.2420167466258634,0.9919689590823317,0.08028936600503545,1.1257735922585348,-0.12092693449993264,1.1042225720063072,2.2639155062459446,0.2554509742484693,0.6491274175641785,0.12200327609061666,True,False,True,True,True,True,False,True,False,True,True,True,True,False
B136,DG,0.25,10.0,True,0.0811614794993194,1.1193413690300462,-0.12087501358323782,0.6714495998251069,1.2454570550916717,0.9956304207140121,0.08056167960983118,1.129331383687533,-0.12087501358323804,1.1077661571897417,2.2639155062459446,0.2554509742484693,0.6491274175641785,0.12200327609061666,True,False,True,True,True,True,False,True,False,True,True,True,True,False
