key,start,end,total,unique,repaired,customer_query
alias2/CVX_0,2010-01-01,2026-09-25,35,35,False,CVX
alias2/BP_0,2010-01-01,2026-09-25,8,8,False,BP
alias2/BP_1,2010-01-01,2026-09-25,52,52,False,BP
alias2/BP_2,2010-01-01,2026-09-25,86,86,False,BP
alias2/COP_0,2010-01-01,2026-09-25,41,41,False,COP
alias2/PSX_0,2010-01-01,2026-09-25,52,52,False,PSX
alias2/VLO_0,2010-01-01,2026-09-25,18,18,False,VLO
alias2/MPC_0,2010-01-01,2026-09-25,45,45,False,MPC
alias2/OXY_0,2010-01-01,2026-09-25,24,24,False,OXY
alias2/PAA_0,2010-01-01,2026-09-25,19,19,False,PAA
alias2/PAA_1,2010-01-01,2026-09-25,0,0,False,PAA
alias2/EPD_0,2010-01-01,2026-09-25,7,7,False,EPD
alias2/ET_0,2010-01-01,2026-09-25,9,9,False,ET
alias2/KMI_0,2010-01-01,2026-09-25,8,8,False,KMI
alias2/WMB_0,2010-01-01,2026-09-25,9,9,False,WMB
alias2/OKE_0,2010-01-01,2026-09-25,19,19,False,OKE
alias2/TRGP_0,2010-01-01,2026-09-25,21,21,False,TRGP
alias2/ENB_0,2010-01-01,2026-09-25,16,16,False,ENB
alias2/DINO_0,2010-01-01,2026-09-25,5,5,False,DINO
alias2/DINO_1,2010-01-01,2026-09-25,0,0,False,DINO
alias2/DK_0,2010-01-01,2026-09-25,8,8,False,DK
alias2/SLB_0,2010-01-01,2026-09-25,31,31,False,SLB
alias2/HAL_0,2010-01-01,2026-09-25,25,25,False,HAL
alias2/BKR_0,2010-01-01,2026-09-25,18,18,False,BKR
alias2/LNG_0,2010-01-01,2026-09-25,18,18,False,LNG
alias2/EOG_0,2010-01-01,2026-09-25,10,10,False,EOG
alias2/DVN_0,2010-01-01,2026-09-25,2,2,False,DVN
alias2/APA_0,2010-01-01,2026-09-25,8,8,False,APA
alias2/CHK_0,2010-01-01,2026-09-25,16,16,False,CHK
alias2/FDX_0,2010-01-01,2026-09-25,45,45,False,FDX
alias2/UPS_0,2010-01-01,2026-09-25,30,30,False,UPS
alias2/MUSA_0,2010-01-01,2026-09-25,30,30,False,MUSA
alias2/DVA_0,2010-01-01,2026-09-25,23,23,False,DVA
alias2/SYK_0,2010-01-01,2026-09-25,5,5,False,SYK
alias2/BHP_0,2010-01-01,2026-09-25,13,13,False,BHP
alias2/WFC_0,2010-01-01,2010-12-31,6,6,False,WFC
alias2/WFC_0,2011-01-01,2011-12-31,12,12,False,WFC
alias2/WFC_0,2012-01-01,2012-12-31,6,6,False,WFC
alias2/WFC_0,2013-01-01,2013-12-31,4,4,False,WFC
alias2/WFC_0,2014-01-01,2014-12-31,4,4,False,WFC
alias2/WFC_0,2015-01-01,2015-12-31,5,5,False,WFC
alias2/WFC_0,2016-01-01,2016-12-31,9,9,False,WFC
alias2/WFC_0,2017-01-01,2017-12-31,12,12,False,WFC
alias2/WFC_0,2018-01-01,2018-12-31,9,9,False,WFC
alias2/WFC_0,2019-01-01,2019-12-31,6,6,False,WFC
alias2/WFC_0,2020-01-01,2020-12-31,4,4,False,WFC
alias2/WFC_0,2021-01-01,2021-12-31,4,4,False,WFC
alias2/WFC_0,2022-01-01,2022-12-31,5,5,False,WFC
alias2/WFC_0,2023-01-01,2023-12-31,6,6,False,WFC
alias2/WFC_0,2024-01-01,2024-12-31,6,6,False,WFC
alias2/WFC_0,2025-01-01,2025-12-31,9,9,False,WFC
alias2/WFC_0,2026-01-01,2026-09-25,3,3,False,WFC
alias2/JPM_0,2010-01-01,2026-09-25,39,39,False,JPM
alias2/JPM_1,2010-01-01,2026-09-25,15,15,False,JPM
alias2/BAC_0,2010-01-01,2026-09-25,44,44,False,BAC
alias2/C_0,2010-01-01,2026-09-25,34,34,False,C
alias2/AXP_0,2010-01-01,2026-09-25,15,15,False,AXP
alias2/V_0,2010-01-01,2026-09-25,5,5,False,V
alias2/V_1,2010-01-01,2026-09-25,0,0,False,V
alias2/MA_0,2010-01-01,2026-09-25,20,20,False,MA
alias2/PYPL_0,2010-01-01,2026-09-25,12,12,False,PYPL
alias2/FMS_0,2010-01-01,2026-09-25,18,18,False,FMS
alias2/AR_0,2010-01-01,2026-09-25,27,27,False,AR
alias2/FSLR_0,2010-01-01,2026-09-25,17,17,False,FSLR
alias2/LZB_0,2010-01-01,2026-09-25,17,17,False,LZB
alias2/DOW_0,2010-01-01,2026-09-25,2,2,False,DOW
alias2/DOW_1,2010-01-01,2026-09-25,0,0,False,DOW
alias2/DD_0,2010-01-01,2026-09-25,18,18,False,DD
alias2/DD_1,2010-01-01,2026-09-25,0,0,False,DD
alias2/EIX_0,2010-01-01,2026-09-25,33,33,False,EIX
alias2/BB_0,2010-01-01,2026-09-25,2,2,False,BB
alias2/CIEN_0,2010-01-01,2026-09-25,3,3,False,CIEN
alias2/GLW_0,2010-01-01,2026-09-25,13,13,False,GLW
alias2/GRMN_0,2010-01-01,2026-09-25,8,8,False,GRMN
alias2/LOGI_0,2010-01-01,2026-09-25,8,8,False,LOGI
alias2/ADI_0,2010-01-01,2026-09-25,0,0,False,ADI
alias2/MRVL_0,2010-01-01,2026-09-25,0,0,False,MRVL
alias2/NXPI_0,2010-01-01,2026-09-25,7,7,False,NXPI
alias2/STM_0,2010-01-01,2026-09-25,2,2,False,STM
alias2/ON_0,2010-01-01,2026-09-25,14,14,False,ON
alias2/SWKS_0,2010-01-01,2026-09-25,1,1,False,SWKS
alias2/QRVO_0,2010-01-01,2026-09-25,3,3,False,QRVO
alias2/MCHP_0,2010-01-01,2026-09-25,0,0,False,MCHP
alias2/CRM_0,2010-01-01,2026-09-25,18,18,False,CRM
alias2/ADBE_0,2010-01-01,2026-09-25,21,21,False,ADBE
alias2/ACN_0,2010-01-01,2026-09-25,99,99,False,ACN
alias2/UBER_0,2010-01-01,2026-09-25,6,6,False,UBER
alias2/ROKU_0,2010-01-01,2026-09-25,3,3,False,ROKU
alias2/BIDU_0,2010-01-01,2026-09-25,0,0,False,BIDU
alias2/BABA_0,2010-01-01,2026-09-25,3,3,False,BABA
alias2/JD_0,2010-01-01,2026-09-25,0,0,False,JD
alias2/SHOP_0,2010-01-01,2026-09-25,1,1,False,SHOP
alias2/PHG_0,2010-01-01,2026-09-25,11,11,False,PHG
alias2/RCI_0,2010-01-01,2026-09-25,0,0,False,RCI
alias2/BCE_0,2010-01-01,2026-09-25,0,0,False,BCE
alias2/TU_0,2010-01-01,2026-09-25,0,0,False,TU
alias2/KMB_0,2010-01-01,2026-09-25,1,1,False,KMB
alias2/CL_0,2010-01-01,2026-09-25,0,0,False,CL
alias2/CLX_0,2010-01-01,2026-09-25,2,2,False,CLX
alias2/UL_0,2010-01-01,2026-09-25,45,45,False,UL
alias2/KHC_0,2010-01-01,2026-09-25,1,1,False,KHC
alias2/MDLZ_0,2010-01-01,2026-09-25,1,1,False,MDLZ
alias2/MDLZ_1,2010-01-01,2026-09-25,0,0,False,MDLZ
alias2/GIS_0,2010-01-01,2026-09-25,2,2,False,GIS
alias2/CAG_0,2010-01-01,2026-09-25,1,1,False,CAG
alias2/TSN_0,2010-01-01,2026-09-25,5,5,False,TSN
alias2/HSY_0,2010-01-01,2026-09-25,0,0,False,HSY
alias2/CPB_0,2010-01-01,2026-09-25,3,3,False,CPB
alias2/CPB_1,2010-01-01,2026-09-25,0,0,False,CPB
alias2/SJM_0,2010-01-01,2026-09-25,0,0,False,SJM
alias2/HRL_0,2010-01-01,2026-09-25,1,1,False,HRL
alias2/BUD_0,2010-01-01,2026-09-25,1,1,False,BUD
alias2/BUD_1,2010-01-01,2026-09-25,0,0,False,BUD
alias2/TAP_0,2010-01-01,2026-09-25,9,9,False,TAP
alias2/STZ_0,2010-01-01,2026-09-25,2,2,False,STZ
alias2/DEO_0,2010-01-01,2026-09-25,12,12,False,DEO
alias2/EL_0,2010-01-01,2026-09-25,0,0,False,EL
alias2/MAT_0,2010-01-01,2026-09-25,10,10,False,MAT
alias2/HAS_0,2010-01-01,2026-09-25,18,18,False,HAS
alias2/VFC_0,2010-01-01,2026-09-25,18,18,False,VFC
alias2/PVH_0,2010-01-01,2026-09-25,0,0,False,PVH
alias2/RL_0,2010-01-01,2026-09-25,4,4,False,RL
alias2/GAP_0,2010-01-01,2026-09-25,1,1,False,GAP
alias2/UAA_0,2010-01-01,2026-09-25,1,1,False,UAA
alias2/LEN_0,2010-01-01,2026-09-25,3,3,False,LEN
alias2/DHI_0,2010-01-01,2026-09-25,0,0,False,DHI
alias2/PHM_0,2010-01-01,2026-09-25,2,2,False,PHM
alias2/NVR_0,2010-01-01,2026-09-25,2,2,False,NVR
alias2/TOL_0,2010-01-01,2026-09-25,2,2,False,TOL
alias2/MAS_0,2010-01-01,2026-09-25,0,0,False,MAS
alias2/MHK_0,2010-01-01,2026-09-25,1,1,False,MHK
alias2/CARR_0,2010-01-01,2026-09-25,2,2,False,CARR
alias2/TT_0,2010-01-01,2026-09-25,24,24,False,TT
alias2/TT_IR_0,2010-01-01,2026-09-25,65,65,False,TT_IR
alias2/LII_0,2010-01-01,2026-09-25,0,0,False,LII
alias2/JCI_0,2010-01-01,2026-09-25,11,11,False,JCI
alias2/ETN_0,2010-01-01,2026-09-25,8,8,False,ETN
alias2/PH_0,2010-01-01,2026-09-25,0,0,False,PH
alias2/ITW_0,2010-01-01,2026-09-25,0,0,False,ITW
alias2/ROK_0,2010-01-01,2026-09-25,0,0,False,ROK
alias2/DHR_0,2010-01-01,2026-09-25,11,11,False,DHR
alias2/TMO_0,2010-01-01,2026-09-25,7,7,False,TMO
alias2/ZBH_0,2010-01-01,2026-09-25,0,0,False,ZBH
alias2/BSX_0,2010-01-01,2026-09-25,0,0,False,BSX
alias2/BDX_0,2010-01-01,2026-09-25,1,1,False,BDX
alias2/DGX_0,2010-01-01,2026-09-25,1,1,False,DGX
alias2/LH_0,2010-01-01,2026-09-25,12,12,False,LH
alias2/ILMN_0,2010-01-01,2026-09-25,4,4,False,ILMN
alias2/A_0,2010-01-01,2026-09-25,7,7,False,A
alias2/REGN_0,2010-01-01,2026-09-25,5,5,False,REGN
alias2/VRTX_0,2010-01-01,2026-09-25,0,0,False,VRTX
alias2/GRFS_0,2010-01-01,2026-09-25,1,1,False,GRFS
alias2/THC_0,2010-01-01,2026-09-25,0,0,False,THC
alias2/CYH_0,2010-01-01,2026-09-25,0,0,False,CYH
alias2/UHS_0,2010-01-01,2026-09-25,0,0,False,UHS
alias2/UNP_0,2010-01-01,2026-09-25,10,10,False,UNP
alias2/CSX_0,2010-01-01,2026-09-25,12,12,False,CSX
alias2/NSC_0,2010-01-01,2026-09-25,6,6,False,NSC
alias2/DAL_0,2010-01-01,2026-09-25,3,3,False,DAL
alias2/AAL_0,2010-01-01,2026-09-25,4,4,False,AAL
alias2/UAL_0,2010-01-01,2026-09-25,4,4,False,UAL
alias2/LUV_0,2010-01-01,2026-09-25,8,8,False,LUV
alias2/ALK_0,2010-01-01,2026-09-25,0,0,False,ALK
alias2/JBLU_0,2010-01-01,2026-09-25,4,4,False,JBLU
alias2/JBHT_0,2010-01-01,2026-09-25,0,0,False,JBHT
alias2/SO_0,2010-01-01,2026-09-25,21,21,False,SO
alias2/SO_1,2010-01-01,2026-09-25,13,13,False,SO
alias2/DUK_0,2010-01-01,2026-09-25,48,48,False,DUK
alias2/DUK_PGN_0,2010-01-01,2026-09-25,0,0,False,DUK_PGN
alias2/AEP_0,2010-01-01,2026-09-25,8,8,False,AEP
alias2/D_0,2010-01-01,2026-09-25,16,16,False,D
alias2/D_1,2010-01-01,2026-09-25,2,2,False,D
alias2/NEE_0,2010-01-01,2026-09-25,4,4,False,NEE
alias2/NEE_1,2010-01-01,2026-09-25,15,15,False,NEE
alias2/EXC_0,2010-01-01,2026-09-25,22,22,False,EXC
alias2/EXC_1,2010-01-01,2026-09-25,9,9,False,EXC
alias2/PCG_0,2010-01-01,2026-09-25,64,64,False,PCG
alias2/PCG_1,2010-01-01,2026-09-25,0,0,False,PCG
alias2/SRE_0,2010-01-01,2026-09-25,80,80,False,SRE
alias2/SRE_1,2010-01-01,2026-09-25,3,3,False,SRE
alias2/ED_0,2010-01-01,2026-09-25,37,37,False,ED
alias2/PEG_0,2010-01-01,2026-09-25,17,17,False,PEG
alias2/XEL_0,2010-01-01,2026-09-25,40,40,False,XEL
alias2/XEL_1,2010-01-01,2026-09-25,0,0,False,XEL
alias2/ETR_0,2010-01-01,2026-09-25,19,19,False,ETR
alias2/FE_0,2010-01-01,2026-09-25,16,16,False,FE
alias2/PPL_0,2010-01-01,2026-09-25,18,18,False,PPL
alias2/PPL_1,2010-01-01,2026-09-25,0,0,False,PPL
alias2/AEE_0,2010-01-01,2026-09-25,20,20,False,AEE
alias2/DTE_0,2010-01-01,2026-09-25,14,14,False,DTE
alias2/CMS_0,2010-01-01,2026-09-25,24,24,False,CMS
alias2/CNP_0,2010-01-01,2026-09-25,24,24,False,CNP
alias2/VST_0,2010-01-01,2026-09-25,16,16,False,VST
alias2/NRG_0,2010-01-01,2026-09-25,2,2,False,NRG
alias2/EQT_0,2010-01-01,2026-09-25,13,13,False,EQT
alias2/EQT_1,2010-01-01,2026-09-25,0,0,False,EQT
alias2/RRC_0,2010-01-01,2026-09-25,4,4,False,RRC
alias2/CTRA_0,2010-01-01,2026-09-25,3,3,False,CTRA
alias2/CTRA_1,2010-01-01,2026-09-25,0,0,False,CTRA
alias2/FANG_0,2010-01-01,2026-09-25,0,0,False,FANG
alias2/OVV_0,2010-01-01,2026-09-25,7,7,False,OVV
alias2/MUR_0,2010-01-01,2026-09-25,16,16,False,MUR
alias2/MRO_0,2010-01-01,2026-09-25,1,1,False,MRO
alias2/HES_0,2010-01-01,2026-09-25,4,4,False,HES
alias2/PXD_0,2010-01-01,2026-09-25,0,0,False,PXD
alias2/NOV_0,2010-01-01,2026-09-25,4,4,False,NOV
alias2/WES_0,2010-01-01,2026-09-25,0,0,False,WES
alias2/SUN_0,2010-01-01,2026-09-25,19,19,False,SUN
alias2/NUE_0,2010-01-01,2026-09-25,10,10,False,NUE
alias2/STLD_0,2010-01-01,2026-09-25,1,1,False,STLD
alias2/X_0,2010-01-01,2026-09-25,14,14,False,X
alias2/CLF_0,2010-01-01,2026-09-25,0,0,False,CLF
alias2/CLF_AMUSA_0,2010-01-01,2026-09-25,5,5,False,CLF_AMUSA
alias2/MT_0,2010-01-01,2026-09-25,25,25,False,MT
alias2/AA_0,2010-01-01,2026-09-25,28,28,False,AA
alias2/IP_0,2010-01-01,2026-09-25,20,20,False,IP
alias2/WRK_0,2010-01-01,2026-09-25,14,14,False,WRK
alias2/LIN_0,2010-01-01,2026-09-25,79,79,False,LIN
alias2/APD_0,2010-01-01,2026-09-25,8,8,False,APD
alias2/LYB_0,2010-01-01,2026-09-25,0,0,False,LYB
alias2/PPG_0,2010-01-01,2026-09-25,1,1,False,PPG
alias2/SHW_0,2010-01-01,2026-09-25,0,0,False,SHW
alias2/MLM_0,2010-01-01,2026-09-25,5,5,False,MLM
alias2/VMC_0,2010-01-01,2026-09-25,0,0,False,VMC
alias2/WM_0,2010-01-01,2026-09-25,32,32,False,WM
alias2/RSG_0,2010-01-01,2026-09-25,0,0,False,RSG
alias2/PWR_0,2010-01-01,2026-09-25,0,0,False,PWR
alias2/FLR_0,2010-01-01,2026-09-25,3,3,False,FLR
alias2/J_0,2010-01-01,2026-09-25,0,0,False,J
alias2/KBR_0,2010-01-01,2026-09-25,7,7,False,KBR
alias2/LDOS_0,2010-01-01,2026-09-25,11,11,False,LDOS
alias2/SAIC_0,2010-01-01,2026-09-25,1,1,False,SAIC
alias2/BAH_0,2010-01-01,2026-09-25,10,10,False,BAH
alias2/CACI_0,2010-01-01,2026-09-25,0,0,False,CACI
alias2/TDG_0,2010-01-01,2026-09-25,0,0,False,TDG
alias2/HWM_0,2010-01-01,2026-09-25,20,20,False,HWM
alias2/BWA_0,2010-01-01,2026-09-25,3,3,False,BWA
alias2/APTV_0,2010-01-01,2026-09-25,64,64,False,APTV
alias2/APTV_1,2010-01-01,2026-09-25,0,0,False,APTV
alias2/LEA_0,2010-01-01,2026-09-25,4,4,False,LEA
alias2/MGA_0,2010-01-01,2026-09-25,2,2,False,MGA
alias2/ALV_0,2010-01-01,2026-09-25,14,14,False,ALV
alias2/GT_0,2010-01-01,2026-09-25,0,0,False,GT
alias2/LKQ_0,2010-01-01,2026-09-25,0,0,False,LKQ
alias2/GPC_0,2010-01-01,2026-09-25,11,11,False,GPC
alias2/GWW_0,2010-01-01,2026-09-25,11,11,False,GWW
alias2/FAST_0,2010-01-01,2026-09-25,1,1,False,FAST
alias2/WCC_0,2010-01-01,2026-09-25,13,13,False,WCC
alias2/KMX_0,2010-01-01,2026-09-25,3,3,False,KMX
alias2/AN_0,2010-01-01,2026-09-25,2,2,False,AN
alias2/WBD_0,2010-01-01,2026-09-25,3,3,False,WBD
alias2/WBD_1,2010-01-01,2026-09-25,0,0,False,WBD
alias2/PARA_0,2010-01-01,2026-09-25,3,3,False,PARA
alias2/PARA_1,2010-01-01,2026-09-25,0,0,False,PARA
alias2/FOXA_0,2010-01-01,2026-09-25,0,0,False,FOXA
alias2/SIRI_0,2010-01-01,2026-09-25,5,5,False,SIRI
alias2/MKC_0,2010-01-01,2026-09-25,5,5,False,MKC
alias2/SFM_0,2010-01-01,2026-09-25,2,2,False,SFM
alias2/CASY_0,2010-01-01,2026-09-25,0,0,False,CASY
alias2/CASY_1,2010-01-01,2026-09-25,0,0,False,CASY
alias2/DPZ_0,2010-01-01,2026-09-25,0,0,False,DPZ
alias2/DPZ_1,2010-01-01,2026-09-25,0,0,False,DPZ
alias2/CMG_0,2010-01-01,2026-09-25,0,0,False,CMG
alias2/DRI_0,2010-01-01,2026-09-25,22,22,False,DRI
alias2/ARMK_0,2010-01-01,2026-09-25,1,1,False,ARMK
alias2/MAR_0,2010-01-01,2026-09-25,5,5,False,MAR
alias2/HLT_0,2010-01-01,2026-09-25,0,0,False,HLT
alias2/CCL_0,2010-01-01,2026-09-25,14,14,False,CCL
alias2/RCL_0,2010-01-01,2026-09-25,0,0,False,RCL
alias2/LVS_0,2010-01-01,2026-09-25,0,0,False,LVS
alias2/MGM_0,2010-01-01,2026-09-25,3,3,False,MGM
alias2/CZR_0,2010-01-01,2026-09-25,10,10,False,CZR
