panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
SMALL439,-0.4,M,calendar,MA-THRESH,3.226585665316861e-16,FULL,0.9337974299253465,0.0421211489718431,-0.7846739655436918,-0.5133885019154238,-0.271285463628268,0.6542698298390754,0.08655994737192452,0.0787132077164876
SMALL439,-0.4,M,calendar,MA-THRESH,3.226585665316861e-16,IS,0.9454450126695085,0.033568518547675015,-0.4880287976831932,-0.44717275397105904,-0.04085604371213414,0.9162835391966847,0.08811928378682388,0.08323899580999194
SMALL439,-0.4,M,calendar,MA-THRESH,3.226585665316861e-16,OOS,0.926603898148319,0.04515561048582102,-0.9670482493753241,-0.5494704068816469,-0.41757784249367713,0.5681933732226739,0.08559801967909042,0.07592753718533718
SMALL439,-0.4,M,calendar,QUANTILE-M,3.400058012914542e-16,FULL,0.933849986444812,0.0023819691215450868,-0.5382781803576098,-0.5325663770849864,-0.005711803272623328,0.9893887519853979,0.08972030469414949,0.08433752289057339
SMALL439,-0.4,M,calendar,QUANTILE-M,3.400058012914542e-16,IS,0.9339946058003556,0.00216478328993455,-0.5522204538529252,-0.5408910483305718,-0.011329405522353397,0.9794839082049452,0.08810847542493816,0.08258627088640891
SMALL439,-0.4,M,calendar,QUANTILE-M,3.400058012914542e-16,OOS,0.9337606697211169,0.0025029832480829035,-0.5296452139481156,-0.5273925114451794,-0.002252702502936188,0.9957467707748288,0.09071696075496649,0.08542050861548534
SMALL439,-0.4,Q,calendar,MA-THRESH,1.457167719820518e-16,FULL,0.9301957565853327,0.05193342631495098,-0.9630616414998627,-0.5967194750880811,-0.36634216641178163,0.6196067306333124,0.093808371841412,0.08417775542641337
SMALL439,-0.4,Q,calendar,MA-THRESH,1.457167719820518e-16,IS,0.9419629604065857,0.037578599641060834,-0.6192712645213039,-0.5282851015126155,-0.09098616300868834,0.8530754320095564,0.09647113603783652,0.09027842339262349
SMALL439,-0.4,Q,calendar,MA-THRESH,1.457167719820518e-16,OOS,0.92292834698849,0.05790656012512309,-1.1740028594919405,-0.6328731716796376,-0.5411296878123029,0.5390729388457527,0.09216708327357925,0.08042705467865985
SMALL439,-0.4,Q,calendar,QUANTILE-M,2.42861286636753e-16,FULL,0.9344856658149794,0.0036651521245769743,-0.5613632336542329,-0.5682705301705226,0.00690729651628974,1.0123045046454613,0.09553969636964799,0.08992606403310566
SMALL439,-0.4,Q,calendar,QUANTILE-M,2.42861286636753e-16,IS,0.9344689392867195,0.0027906416813984532,-0.5825734136170713,-0.5665948448861702,-0.015978568730901088,0.9725724374689644,0.09232627585203734,0.08650054171586663
SMALL439,-0.4,Q,calendar,QUANTILE-M,2.42861286636753e-16,OOS,0.9344959960968241,0.004113933626786252,-0.5481966239914593,-0.5693074908010631,0.021110866809603834,1.0385096622009347,0.09752902092678561,0.09204705468687102
SMALL439,-0.4,A,calendar,MA-THRESH,1.457167719820518e-16,FULL,0.9378842496956968,0.03593082083757419,-0.5150949188365672,-0.5043086837572153,-0.010786235079351947,0.9790597136859464,0.09006131984265675,0.08491037065429108
SMALL439,-0.4,A,calendar,MA-THRESH,1.457167719820518e-16,IS,0.9413013586468185,0.03675029049856367,-0.4798879549608337,-0.49130816625730933,0.011420211296475635,1.0237976618884042,0.08979988561960472,0.08500100606999639
SMALL439,-0.4,A,calendar,MA-THRESH,1.457167719820518e-16,OOS,0.9357738477036801,0.03525776647620025,-0.5368414478555739,-0.5115458454417077,-0.02529560241386619,0.9528806829001186,0.09022281260132914,0.0848543981227734
SMALL439,-0.4,A,calendar,QUANTILE-M,7.979727989493313e-17,FULL,0.936058773469798,0.0055843161690601415,-0.5482633341355125,-0.5135699845242092,-0.034693349611303326,0.9367213755667121,0.08930277237109552,0.08382013902974039
SMALL439,-0.4,A,calendar,QUANTILE-M,7.979727989493313e-17,IS,0.9368050788326056,0.004697719355316483,-0.5405676499210088,-0.5301259436997219,-0.010441706221286928,0.9806838122429029,0.09001127337413739,0.0846055968749273
SMALL439,-0.4,A,calendar,QUANTILE-M,7.979727989493313e-17,OOS,0.9355978562597089,0.006022405197192848,-0.5530107682713226,-0.5031072644275048,-0.04990350384381781,0.9097603397492365,0.08886543313960349,0.08333532545689026
U56,0.3,63BAR,0,MA-THRESH,4.336808689942018e-18,FULL,0.03943269794746806,0.03701269805821675,-33.582585353042106,-33.65151343817272,0.0689280851306151,1.0020524948989482,0.3503115642957446,0.014485710765323567
U56,0.3,63BAR,0,MA-THRESH,4.336808689942018e-18,IS,0.02900481482497906,0.025667929368812063,-39.32264681377502,-39.57511360647863,0.2524667927036077,1.0064203916358745,0.4067997969008841,0.013573328763133885
U56,0.3,63BAR,0,MA-THRESH,4.336808689942018e-18,OOS,0.048034737169348626,0.042347112260321694,-29.01863462715284,-28.986441493598125,-0.03219313355471343,0.9988906048141704,0.3054253059597227,0.015238959688194331
U56,0.3,63BAR,0,QUANTILE-M,4.336808689942018e-18,FULL,0.05897629284000353,0.005556329484371872,-31.19969813984069,-31.15039374904518,-0.04930439079551263,0.9984197157749884,0.3305436297816775,0.01854664838327058
U56,0.3,63BAR,0,QUANTILE-M,4.336808689942018e-18,IS,0.06096836887244076,0.005767777057399963,-35.97436933766549,-35.996818531416544,0.0224491937510507,1.000624033003618,0.3815033584799432,0.021759665103288306
U56,0.3,63BAR,0,QUANTILE-M,4.336808689942018e-18,OOS,0.05733301433729021,0.004788956461769011,-27.402070894155983,-27.284685713660828,-0.11738518049515534,0.9957161930954572,0.2899245219597224,0.01590381301816257
U56,0.2,63BAR,0,MA-THRESH,5.204170427930421e-18,FULL,0.09648481080597182,0.07341903131048173,-30.620598592846715,-30.202743963353562,-0.4178546294931529,0.9863538059771709,0.33295768935910086,0.02675170343063371
U56,0.2,63BAR,0,MA-THRESH,5.204170427930421e-18,IS,0.0768484980090711,0.05456632669932456,-38.10385098975133,-37.71128014789782,-0.3925708418535123,0.9896973447130292,0.40595027711093823,0.024911767213424918
U56,0.2,63BAR,0,MA-THRESH,5.204170427930421e-18,OOS,0.11268295292819944,0.08247485277513553,-24.73347216175439,-24.459929026435923,-0.27354313531846586,0.98894036657977,0.27560668820760537,0.02827196659006148
U56,0.2,63BAR,0,QUANTILE-M,5.204170427930421e-18,FULL,0.11663220859440959,0.007762017548606733,-24.226490381513834,-24.114559750593088,-0.11193063092074595,0.9953798247637984,0.27193114353560266,0.029666239720464338
U56,0.2,63BAR,0,QUANTILE-M,5.204170427930421e-18,IS,0.12018627360900702,0.007045434053777413,-25.16194197567705,-25.102430868747394,-0.059511106929655,0.99763487623542,0.28324254449957276,0.03162312474280227
U56,0.2,63BAR,0,QUANTILE-M,5.204170427930421e-18,OOS,0.11370043363168988,0.007071279404756127,-23.462058584083056,-23.304538106601402,-0.1575204774816541,0.9932861612753572,0.2626753706923515,0.02805478485152091
U56,0.12,63BAR,0,MA-THRESH,6.938893903907228e-18,FULL,0.2306579561164781,0.14014326008337102,-16.22434613160424,-15.71676602380483,-0.5075801077994093,0.9687149113016846,0.20364974956855786,0.041406288252515466
U56,0.12,63BAR,0,MA-THRESH,6.938893903907228e-18,IS,0.20724821298656537,0.1430395021674126,-15.885875889505607,-15.54279645859884,-0.3430794309067675,0.9784034929334045,0.19545580423192255,0.036597045336866474
U56,0.12,63BAR,0,MA-THRESH,6.938893903907228e-18,OOS,0.24996882930255895,0.13470855771938964,-16.50609948059163,-15.834606687218145,-0.6714927933734849,0.9593185056128466,0.21045125338175463,0.04539025857583834
U56,0.12,63BAR,0,QUANTILE-M,5.204170427930421e-18,FULL,0.24533000402725583,0.010735697869622663,-13.528439144207095,-13.42331143872535,-0.10512770548174544,0.9922291326914264,0.17771027235857484,0.0424258809165039
U56,0.12,63BAR,0,QUANTILE-M,5.204170427930421e-18,IS,0.24791672918229324,0.011364357569023696,-12.82714997746619,-12.785894868305213,-0.041255109160976744,0.9967837665238615,0.16932876093319904,0.04105726115853714
U56,0.12,63BAR,0,QUANTILE-M,5.204170427930421e-18,OOS,0.2431961949906096,0.009683282397502017,-14.111322481304335,-13.95693233620554,-0.15439014509879456,0.9890591299785444,0.1846694446340169,0.043556219820973574
U56,0.06,63BAR,0,MA-THRESH,2.0816681711721685e-17,FULL,0.44562173953273887,0.19149026652901396,-9.560771586816141,-8.780070752012147,-0.7807008348039943,0.9183433232647724,0.15792305362353765,0.06231533775537623
U56,0.06,63BAR,0,MA-THRESH,2.0816681711721685e-17,IS,0.43591833943447217,0.2023178853231116,-7.874514691509571,-7.597743964775616,-0.27677072673395475,0.9648523448648367,0.13469942285062442,0.05595427593552871
U56,0.06,63BAR,0,MA-THRESH,2.0816681711721685e-17,OOS,0.4536261472586826,0.18172698881384147,-10.984628190791357,-9.749758238665574,-1.2348699521257824,0.8875819981634882,0.17743773960488896,0.06759145769697539
U56,0.06,63BAR,0,QUANTILE-M,1.0408340855860843e-17,FULL,0.4549726913881739,0.011522097746255261,-8.42977946899488,-8.335880317577061,-0.09389915141781913,0.9888610192279425,0.15250721384397892,0.06820941915403012
U56,0.06,63BAR,0,QUANTILE-M,1.0408340855860843e-17,IS,0.4522459065635037,0.01085095786712594,-8.176048881595243,-8.105413927886417,-0.07063495370882578,0.9913607471369418,0.14705885748495318,0.06529836866900074
U56,0.06,63BAR,0,QUANTILE-M,1.0408340855860843e-17,OOS,0.4572220366997699,0.01157587853474162,-8.640432423391031,-8.525101870021023,-0.11533055337000775,0.9866522243657865,0.157021077358243,0.07061675312433269
U56,0.0,63BAR,0,MA-THRESH,3.469446951953614e-17,FULL,0.7016390776379194,0.21664257014696778,-4.193166965001827,-3.7327915382762367,-0.46037542672558995,0.8902081814132127,0.12471678571667177,0.08278511606665351
U56,0.0,63BAR,0,MA-THRESH,3.469446951953614e-17,IS,0.686788321648294,0.2161434938643798,-4.757536922721783,-4.042078063757915,-0.7154588589638688,0.8496157001857685,0.12761761397541282,0.08004224474819499
U56,0.0,63BAR,0,MA-THRESH,3.469446951953614e-17,OOS,0.7138895779548855,0.21633150526786238,-3.727651488355721,-3.4857736612344814,-0.24187782712123962,0.9351125426084473,0.12232948843217506,0.08505297354861785
U56,0.0,63BAR,0,QUANTILE-M,2.7755575615628914e-17,FULL,0.7184369596851843,0.009360571149760879,-3.896581919257036,-3.828981337113202,-0.06760058214383413,0.9826513124721568,0.1356324884737259,0.09666666928115553
U56,0.0,63BAR,0,QUANTILE-M,2.7755575615628914e-17,IS,0.7199815975939197,0.008893152581382867,-3.8316446174854857,-3.768293444192916,-0.06335117329256956,0.9834663233110216,0.13358782749979392,0.09527138132493906
U56,0.0,63BAR,0,QUANTILE-M,2.7755575615628914e-17,OOS,0.7171627762561534,0.009544671366776888,-3.9502929689837707,-3.87952936862459,-0.0707636003591805,0.9820864930994258,0.1373219202965581,0.09781899060672039
U56,-0.06,63BAR,0,MA-THRESH,4.163336342344337e-17,FULL,0.8407341774543668,0.18739438597749297,-2.309295714153814,-1.950579244467554,-0.3587164696862599,0.8446641253055358,0.12178242909778048,0.09868947195624234
U56,-0.06,63BAR,0,MA-THRESH,4.163336342344337e-17,IS,0.8287905936874642,0.19047778158333017,-2.468380236865131,-2.143301474263737,-0.325078762601394,0.8683028012676655,0.12355426167470518,0.09887045930605387
U56,-0.06,63BAR,0,MA-THRESH,4.163336342344337e-17,OOS,0.8505865295382855,0.1842694377043654,-2.1782737840815747,-1.7962271180921974,-0.3820466659893773,0.8246103548684723,0.12032293440817021,0.09854019656735447
U56,-0.06,63BAR,0,QUANTILE-M,3.469446951953614e-17,FULL,0.870697541656467,0.005938972200016274,-1.7469374625366685,-1.723060651451247,-0.0238768110854215,0.9863321889893237,0.13247437077254265,0.11500499614717596
U56,-0.06,63BAR,0,QUANTILE-M,3.469446951953614e-17,IS,0.8674740960974939,0.005974949099443394,-1.798522385676793,-1.7799038705197834,-0.01861851515700952,0.9896478824476775,0.13297969178310565,0.11499446792633772
U56,-0.06,63BAR,0,QUANTILE-M,3.469446951953614e-17,OOS,0.873356586143462,0.004391368070770741,-1.7044016284150088,-1.6766432860128022,-0.027758342402206537,0.983713731588006,0.1320576973147105,0.11501368103056042
U56,-0.12,63BAR,0,MA-THRESH,4.163336342344337e-17,FULL,0.9138098268700913,0.12233729884013951,-1.4653326100182218,-1.1226559533033642,-0.3426766567148576,0.7661441133760093,0.12897067159799702,0.1143173454978148
U56,-0.12,63BAR,0,MA-THRESH,4.163336342344337e-17,IS,0.9012455605789393,0.135523985918013,-1.4995195013709939,-1.2429430821508491,-0.25657641922014474,0.8288942431321769,0.12433817002279701,0.10934297500908707
U56,-0.12,63BAR,0,MA-THRESH,4.163336342344337e-17,OOS,0.9241741846367754,0.10922505422657285,-1.4368894211528538,-1.0152574918895985,-0.4216319292632553,0.7065661956610627,0.13280642001898624,0.1184375258074577
U56,-0.12,63BAR,0,QUANTILE-M,2.42861286636753e-17,FULL,0.9295944562669581,0.006459114452201019,-0.9838437485535145,-0.9679609593435723,-0.01588278920994224,0.9838563905769654,0.13612721988884058,0.12628878240330543
U56,-0.12,63BAR,0,QUANTILE-M,2.42861286636753e-17,IS,0.9318538842156677,0.008648283521973455,-0.9417880727071948,-0.9268449556217639,-0.014943117085430835,0.9841332487440869,0.13443042397842464,0.1250125432513527
U56,-0.12,63BAR,0,QUANTILE-M,2.42861286636753e-17,OOS,0.9277306371576036,0.002601859382851672,-1.0186178366274223,-1.0024086917195474,-0.01620914490787495,0.984087118519795,0.13752882971322866,0.12734265134695444
U56,-0.25,63BAR,0,MA-THRESH,2.0816681711721685e-17,FULL,0.9714378560262065,0.04937789065515083,-0.45945160333733526,-0.3825507240368564,-0.07690087930047884,0.8326246361055416,0.13264796440906101,0.12805344837568766
U56,-0.25,63BAR,0,MA-THRESH,2.0816681711721685e-17,IS,0.9601146009891005,0.06593098281976657,-0.5349368477388872,-0.500442363414666,-0.0344944843242212,0.9355167166553862,0.124497339910975,0.11914797143358613
U56,-0.25,63BAR,0,MA-THRESH,2.0816681711721685e-17,OOS,0.9807784942750647,0.025917302221679435,-0.3962966916597477,-0.27104385622647165,-0.12525283543327603,0.6839417586134795,0.13941592425938798,0.1354529573427905
U56,-0.25,63BAR,0,QUANTILE-M,4.163336342344337e-17,FULL,0.9814416493706872,0.0009132439883112831,-0.2534787507660008,-0.24836753566372938,-0.005111215102271416,0.9798357255319211,0.1328653306989107,0.1303305431912507
U56,-0.25,63BAR,0,QUANTILE-M,4.163336342344337e-17,IS,0.9808313502765739,0.0007571166271606108,-0.2530173861022611,-0.24598157131072718,-0.007035814791533923,0.9721923663036726,0.12750362872131094,0.12497345486028832
U56,-0.25,63BAR,0,QUANTILE-M,4.163336342344337e-17,OOS,0.9819450896838338,0.0006989518412110624,-0.25385832741364744,-0.24989671040986927,-0.003961617003778173,0.9843943783757665,0.1373074249311681,0.13476884165703162
U56,-0.4,63BAR,0,MA-THRESH,3.122502256758253e-17,FULL,0.9888712164120935,0.017354102302393815,-0.18508878282899044,-0.1499848526183678,-0.035103930210622636,0.8103400450633667,0.13369181118145468,0.13184092335316477
U56,-0.4,63BAR,0,MA-THRESH,3.122502256758253e-17,IS,0.983213841920462,0.02234777547779477,-0.24733353118076007,-0.2150134520794822,-0.03232007910127788,0.869325930265164,0.127219352867866,0.12474601755605841
U56,-0.4,63BAR,0,MA-THRESH,3.122502256758253e-17,OOS,0.9935380271826255,0.009463480450916127,-0.13317162739003852,-0.09068720077016756,-0.04248442661987095,0.6809798944977911,0.13905895483050856,0.13772723855660818
U56,-0.4,63BAR,0,QUANTILE-M,1.734723475976807e-17,FULL,0.9946786857549366,0.008467210278637016,-0.08453920913107371,-0.07178384679447092,-0.012755362336602794,0.8491189772449106,0.13387843773578534,0.1330330456444746
U56,-0.4,63BAR,0,QUANTILE-M,1.734723475976807e-17,IS,0.9921848228301604,0.009424115278281166,-0.12131981305920636,-0.10058668746069088,-0.02073312559851548,0.8291035480874231,0.12790297927356287,0.1266897811429708
U56,-0.4,63BAR,0,QUANTILE-M,1.734723475976807e-17,OOS,0.99673589203937,0.006945168146294433,-0.053893503959479006,-0.04571499577725735,-0.008178508182221655,0.8482468649956246,0.13883145896913862,0.13829252392954383
U56,0.3,63BAR,13,MA-THRESH,3.0357660829594124e-18,FULL,0.042179763160573654,0.0403928430867949,-33.23632364243543,-33.291941863365416,0.05561822092998625,1.0016734167571704,0.3474301579214307,0.015066921497076446
U56,0.3,63BAR,13,MA-THRESH,3.0357660829594124e-18,IS,0.035203493147890626,0.03668358937974312,-47.35273838811666,-47.41316317465027,0.060424786533609165,1.001276056857332,0.4896375771931816,0.01611019331201491
U56,0.3,63BAR,13,MA-THRESH,3.0357660829594124e-18,OOS,0.04793454076659702,0.042364789547397835,-22.61919954257605,-22.772737162319466,0.15353761974341396,1.0067879333861665,0.24039912045498024,0.014207125029219725
U56,0.3,63BAR,13,QUANTILE-M,2.642742795433417e-18,FULL,0.0592388403252751,0.005000314929734257,-39.44966101771048,-39.364261780514134,-0.08539923719634857,0.997835235208789,0.4165014012734405,0.022004791096335685
U56,0.3,63BAR,13,QUANTILE-M,2.642742795433417e-18,IS,0.06091652922805556,0.0048283884796285126,-38.999329651625004,-38.978094107671836,-0.021235543953167735,0.9994554895137209,0.41259403085465296,0.022600734338402928
U56,0.3,63BAR,13,QUANTILE-M,2.642742795433417e-18,OOS,0.057854902130503066,0.004708333471607287,-39.8219299952534,-39.686398728828756,-0.13553126642464264,0.9965965671065968,0.41973275440352076,0.021513454450986735
U56,0.2,63BAR,13,MA-THRESH,4.336808689942018e-18,FULL,0.10977806291169827,0.09237436918869717,-26.164089863747385,-25.54545646599511,-0.6186333977522764,0.9763556309057994,0.28615326234319927,0.024512363705725404
U56,0.2,63BAR,13,MA-THRESH,4.336808689942018e-18,IS,0.0960630199782053,0.10019506770067901,-26.855561962052388,-26.553640513576404,-0.30192144847598357,0.98875758217599,0.2924484742622151,0.02389285464169122
U56,0.2,63BAR,13,MA-THRESH,4.336808689942018e-18,OOS,0.12109170498630593,0.08373186799621933,-25.595969708569566,-24.718387910737015,-0.8775817978325513,0.9657140632754095,0.28098338060305483,0.025023683517359174
U56,0.2,63BAR,13,QUANTILE-M,3.903127820947816e-18,FULL,0.11637430827200586,0.006888294430086823,-25.362291991158582,-25.257740752960277,-0.10455123819830447,0.9958776896727334,0.2843278791504962,0.030704959238910368
U56,0.2,63BAR,13,QUANTILE-M,3.903127820947816e-18,IS,0.11989767020779497,0.006001214218576592,-24.12254781867822,-24.068524037410842,-0.05402378126737872,0.9977604446398672,0.27154885766003023,0.030323379473248036
U56,0.2,63BAR,13,QUANTILE-M,3.903127820947816e-18,OOS,0.11346786050993077,0.006180915194641479,-26.39461669466392,-26.256237040210763,-0.13837965445315703,0.9947572773625035,0.2949660005705794,0.03101983362394023
U56,0.12,63BAR,13,MA-THRESH,1.3877787807814457e-17,FULL,0.24594701914198894,0.1495290009986622,-18.219063957975234,-17.40189283997595,-0.8171711179992833,0.9551474697117152,0.2288938639458482,0.046703224366095863
U56,0.12,63BAR,13,MA-THRESH,1.3877787807814457e-17,IS,0.22607162523816485,0.15338108196651906,-16.30796109569268,-15.978421282505417,-0.329539813187262,0.9797927030084527,0.20511142896486634,0.042031818007939536
U56,0.12,63BAR,13,MA-THRESH,1.3877787807814457e-17,OOS,0.2623423810675849,0.14425932487498624,-19.829257348124774,-18.539670715651326,-1.2895866324734477,0.9349654598841846,0.24886503466369292,0.05057246118244518
U56,0.12,63BAR,13,QUANTILE-M,6.938893903907228e-18,FULL,0.24500025342661969,0.01018058512429581,-14.34657678185487,-14.255200007450819,-0.09137677440405056,0.9936307611360209,0.1881043097330668,0.044638541914518104
U56,0.12,63BAR,13,QUANTILE-M,6.938893903907228e-18,IS,0.24724111681532543,0.010526235279123297,-12.250244725557113,-12.220218039319564,-0.030026686237549782,0.9975488909070603,0.1617310774644194,0.03922863020884826
U56,0.12,63BAR,13,QUANTILE-M,6.938893903907228e-18,OOS,0.2431517483624469,0.009498473330383131,-16.118743215926614,-15.984827179026716,-0.1339160368998975,0.9916919058076701,0.21030984203627434,0.04912240987700822
U56,0.06,63BAR,13,MA-THRESH,1.734723475976807e-17,FULL,0.45691054024482686,0.2010617493169023,-10.622331292211683,-9.779935868263824,-0.8423954239478597,0.9206958057723632,0.17811112395801354,0.0718878110358967
U56,0.06,63BAR,13,MA-THRESH,1.734723475976807e-17,IS,0.44118336048074347,0.2100692676997704,-10.303554916976587,-9.46443625381852,-0.839118663158068,0.9185602765337331,0.16773752062701375,0.06470197145724788
U56,0.06,63BAR,13,MA-THRESH,1.734723475976807e-17,OOS,0.4698840091254333,0.1923937644668492,-10.888576084411028,-10.020910349632928,-0.8676657347781003,0.9203141229806603,0.18673771486913182,0.07785195402502154
U56,0.06,63BAR,13,QUANTILE-M,1.1275702593849246e-17,FULL,0.4542605201977894,0.011063306245439077,-8.810890619266187,-8.709543520097206,-0.1013470991689811,0.988497519314634,0.15864435250353082,0.07053544631086894
U56,0.06,63BAR,13,QUANTILE-M,1.1275702593849246e-17,IS,0.4516553095347971,0.010183666461620536,-7.979306393776198,-7.899899266732424,-0.0794071270437735,0.9900483672232826,0.14329698169347993,0.06350391775571795
U56,0.06,63BAR,13,QUANTILE-M,1.1275702593849246e-17,OOS,0.4564095780689876,0.01129785764681516,-9.508867587440184,-9.383516762275356,-0.1253508251648281,0.9868174812602925,0.17145946212681218,0.07637078625241034
U56,0.0,63BAR,13,MA-THRESH,2.0816681711721685e-17,FULL,0.7158739717179504,0.21023018978154792,-4.17193651384522,-3.84009017049034,-0.33184634335488017,0.9204574800566604,0.13383036848195307,0.09211100334350086
U56,0.0,63BAR,13,MA-THRESH,2.0816681711721685e-17,IS,0.7214550147614469,0.20736415758751336,-3.4973194215002446,-3.3903509983650215,-0.10696842313522303,0.9694141683262844,0.12068096887686752,0.08570777466186508
U56,0.0,63BAR,13,MA-THRESH,2.0816681711721685e-17,OOS,0.7112701273331181,0.2124975105139658,-4.737196815541167,-4.227946208015587,-0.5092506075255798,0.8924995883947869,0.14479345828124623,0.09742149012583456
U56,0.0,63BAR,13,QUANTILE-M,5.551115123125783e-17,FULL,0.7178730980901259,0.008663067438896926,-4.17083078162459,-4.097515522820916,-0.07331525880367451,0.9824219052168984,0.1439657438122759,0.10225743599602999
U56,0.0,63BAR,13,QUANTILE-M,5.551115123125783e-17,IS,0.7194469581328503,0.008213495937385722,-3.9987393818489148,-3.9315172551825928,-0.06722212666632199,0.9831891703241634,0.13870686978846436,0.09871947596997521
U56,0.0,63BAR,13,QUANTILE-M,5.551115123125783e-17,OOS,0.716574809102971,0.008809505876917876,-4.313760495573216,-4.236510241527469,-0.07725025404574648,0.9820921318823749,0.14832210419841285,0.1051844992426807
U56,-0.06,63BAR,13,MA-THRESH,2.7755575615628914e-17,FULL,0.8633084953484439,0.16111457804762028,-1.9620420916939052,-1.8156417957068127,-0.14640029598709248,0.925383712914793,0.1312487546840957,0.11162833376715664
U56,-0.06,63BAR,13,MA-THRESH,2.7755575615628914e-17,IS,0.8466985293698813,0.1765730680378452,-2.132326008216112,-1.9150929224076796,-0.2172330858084326,0.8981238867924478,0.12345512143485027,0.10213186135268915
U56,-0.06,63BAR,13,MA-THRESH,2.7755575615628914e-17,OOS,0.87701018121732,0.1457646438849565,-1.8194855892349704,-1.7147492129695463,-0.10473637626542409,0.9424362705123364,0.13771845986091602,0.11952360396856632
U56,-0.06,63BAR,13,QUANTILE-M,2.0816681711721685e-17,FULL,0.8703717056464435,0.006166804464665526,-1.826459032364891,-1.8048562096160792,-0.021602822748811867,0.9881722927445897,0.13779917667501862,0.11953458635136971
U56,-0.06,63BAR,13,QUANTILE-M,2.0816681711721685e-17,IS,0.8671622705433432,0.0064560882334878476,-1.845377551566374,-1.8381270138653205,-0.007250537701053439,0.9960709732840853,0.13673166608703502,0.11827789057137128
U56,-0.06,63BAR,13,QUANTILE-M,2.0816681711721685e-17,OOS,0.8730191928030083,0.004418217327849225,-1.8108221655437573,-1.7769911158839191,-0.033831049659838186,0.9813172986814642,0.13868052872230918,0.12057230706687161
U56,-0.12,63BAR,13,MA-THRESH,4.163336342344337e-17,FULL,0.9242503171742424,0.11149697064658128,-1.0155986105478298,-0.9906565343841933,-0.02494207616363653,0.9754410099574847,0.12949943444602652,0.11934344834054822
U56,-0.12,63BAR,13,MA-THRESH,4.163336342344337e-17,IS,0.906131256535414,0.14185771929416108,-1.1765903106738973,-1.1592148379750977,-0.017375472698799577,0.9852323510221263,0.12225951365132737,0.1104936105445884
U56,-0.12,63BAR,13,MA-THRESH,4.163336342344337e-17,OOS,0.9391968665791453,0.07481710954453023,-0.8810035294482876,-0.8321192720509574,-0.048884257397330266,0.9445129834747165,0.13550684162567128,0.1266968063311884
U56,-0.12,63BAR,13,QUANTILE-M,3.122502256758253e-17,FULL,0.9293958406549901,0.006354844504584417,-0.9905813238619832,-0.9713933324679846,-0.019187991393998516,0.9806295647497267,0.1361993578978331,0.12629354465921327
U56,-0.12,63BAR,13,QUANTILE-M,3.122502256758253e-17,IS,0.9317205605053169,0.008430812377758418,-0.9335827054918422,-0.9170818872501263,-0.016500818241715898,0.98232527429584,0.1329453187339935,0.12360949167907509
U56,-0.12,63BAR,13,QUANTILE-M,3.122502256758253e-17,OOS,0.9274781617648932,0.0026351083528075516,-1.0378207487755864,-1.0174339597984972,-0.020386788977089232,0.980356155915035,0.13889067291713042,0.12851246542937456
U56,-0.25,63BAR,13,MA-THRESH,4.5102810375396984e-17,FULL,0.9683895780795717,0.062377023111021175,-0.4025147749972424,-0.41648674911600736,0.01397197411876494,1.0347117049774401,0.13061510211994132,0.1265899543699689
U56,-0.25,63BAR,13,MA-THRESH,4.5102810375396984e-17,IS,0.9555787830992369,0.08680768888976327,-0.5155749757237649,-0.5561553389587859,0.04058036323502101,1.0787089466048159,0.12403198792431924,0.1188762381670816
U56,-0.25,63BAR,13,MA-THRESH,4.5102810375396984e-17,OOS,0.9789572992162474,0.025279845699568686,-0.30815042404512827,-0.2887380485398605,-0.019412375505267754,0.9370035736104493,0.13607457282158775,0.13299306858113646
U56,-0.25,63BAR,13,QUANTILE-M,4.5102810375396984e-17,FULL,0.9813687995674375,0.0009162824477696069,-0.25434574169631574,-0.24877727868577448,-0.005568463010541258,0.9781067181490701,0.13261150174382785,0.1300680443268647
U56,-0.25,63BAR,13,QUANTILE-M,4.5102810375396984e-17,IS,0.9807565448432821,0.0007393243404252163,-0.256327267756129,-0.24961890826693534,-0.006708359489193683,0.9738289275740416,0.12877375370316813,0.12621048102560684
U56,-0.25,63BAR,13,QUANTILE-M,4.5102810375396984e-17,OOS,0.9818738530945154,0.0007190555010836372,-0.2526987434334105,-0.24776465313807172,-0.0049340902953387555,0.9804744169745389,0.13578710816705408,0.13326012073271998
U56,-0.4,63BAR,13,MA-THRESH,4.5102810375396984e-17,FULL,0.9880353724082486,0.02028147775597771,-0.1818437028491715,-0.1577438452709634,-0.024099857578208095,0.8674693860683342,0.13099684105909493,0.1291784040306032
U56,-0.4,63BAR,13,MA-THRESH,4.5102810375396984e-17,IS,0.9826129379973244,0.02635269283176032,-0.28342562667775795,-0.2185553939310081,-0.06487023274674986,0.7711207927556093,0.12500065634940616,0.12216640008262858
U56,-0.4,63BAR,13,MA-THRESH,4.5102810375396984e-17,OOS,0.9925083793390846,0.011562631590035816,-0.0971560643228564,-0.10260168856974783,0.005445624246891434,1.056050276272979,0.13596718689843712,0.13499562625520856
U56,-0.4,63BAR,13,QUANTILE-M,4.5102810375396984e-17,FULL,0.9951641270994797,0.008242035471784509,-0.07191102310200037,-0.0647239573736913,-0.007187065728309072,0.9000561330059961,0.13292680010747793,0.13220768987645792
