panel,form,gross,book,near,far,family,k,cost,episode,CAGR_pp,DD_pp,Sharpe
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,1,25.0,PLA2018_YEAR,12.09349986912811,-17.749969995545346,1.1978682305050137
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,1,25.0,PLA2022_YEAR,12.577290601194434,-17.749969995545346,1.2158508205057386
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,10.0,NONE,11.794901608320219,-17.903390451910262,1.1660971065692247
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,10.0,CRASH,13.066532892688155,-10.111277998728562,1.3254991589318057
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,10.0,HALF1,12.194140272037757,-10.111277998728562,1.2532972400421725
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,10.0,YEAR,11.426174710111091,-10.111277998728562,1.1956899988569094
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,10.0,PLA2018_YEAR,12.42613964745798,-17.903390451910273,1.2317090856157356
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,10.0,PLA2022_YEAR,12.850384483209766,-17.903390451910262,1.2437799626198225
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,25.0,NONE,11.519087999973099,-17.93831913061713,1.1413381954411632
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,25.0,CRASH,12.78880566246794,-10.192812214333902,1.2997973001563952
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,25.0,HALF1,11.922368984835185,-10.192812214333902,1.2277721018086192
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,25.0,YEAR,11.155151692367538,-10.192812214333902,1.1697157930293867
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,25.0,PLA2018_YEAR,12.147504008073739,-17.93831913061711,1.2066415828016939
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,2,25.0,PLA2022_YEAR,12.572258792556145,-17.93831913061713,1.2194406045308643
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,10.0,NONE,11.640402281213591,-17.86959217799813,1.1507873073092219
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,10.0,CRASH,12.91218397267755,-10.389489542576891,1.3152068692939285
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,10.0,HALF1,12.108948880795612,-10.389489542576879,1.2506614961543794
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,10.0,YEAR,11.29987271342696,-10.389489542576912,1.1901548193833695
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,10.0,PLA2018_YEAR,12.233860339190649,-17.86959217799813,1.211760852730715
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,10.0,PLA2022_YEAR,12.671519879317339,-17.86959217799813,1.2266094491618338
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,25.0,NONE,11.364097654646255,-17.900266458796978,1.1257643110457154
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,25.0,CRASH,12.633615044737322,-10.459763618909268,1.2891288152679399
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,25.0,HALF1,11.836353628093832,-10.459763618909246,1.224727560521403
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,25.0,YEAR,11.027862340835103,-10.459763618909236,1.1636914170546302
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,25.0,PLA2018_YEAR,11.95436818102602,-17.900266458796988,1.186322323866086
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,3,25.0,PLA2022_YEAR,12.39247826851393,-17.900266458796978,1.201906175722853
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,10.0,NONE,11.795139910087915,-18.703983957093595,1.1702743158364866
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,10.0,CRASH,13.136640466876015,-11.254482644761321,1.3456160739865795
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,10.0,HALF1,12.143161797868519,-11.254482644761277,1.2681620229282689
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,10.0,YEAR,11.354365505426255,-11.25448264476131,1.209756870398584
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,10.0,PLA2018_YEAR,12.343550412085303,-18.703983957093584,1.226724184932418
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,10.0,PLA2022_YEAR,12.81643214652295,-18.703983957093595,1.2444801066705933
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,25.0,NONE,11.519498082910928,-18.734781384880318,1.1454223503623826
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,25.0,CRASH,12.858616272132629,-11.332897297931432,1.319688893194445
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,25.0,HALF1,11.870958188984538,-11.332897297931465,1.242214814276646
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,25.0,YEAR,11.082652039235574,-11.332897297931444,1.1833103737665265
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,25.0,PLA2018_YEAR,12.064894311313612,-18.73478138488034,1.201535719763902
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,4,25.0,PLA2022_YEAR,12.537902035948134,-18.734781384880318,1.2199629760126525
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,10.0,NONE,11.716258983023442,-18.82888398897694,1.1642810624029793
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,10.0,CRASH,13.064310118096966,-11.165923719833604,1.3383730651990646
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,10.0,HALF1,12.139259466772167,-11.165923719833625,1.2671160626560276
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,10.0,YEAR,11.314675278541774,-11.165923719833637,1.2057928331689012
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,10.0,PLA2018_YEAR,12.221645056383835,-18.82888398897695,1.218084165362566
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,10.0,PLA2022_YEAR,12.827773502383511,-18.82888398897694,1.2463064025693324
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,25.0,NONE,11.43769682321576,-18.86302284629312,1.139119155961961
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,25.0,CRASH,12.783562675342264,-11.249395261969585,1.3122704035312178
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,25.0,HALF1,11.864326680967263,-11.249395261969596,1.2409831626228882
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,25.0,YEAR,11.040207954139735,-11.249395261969664,1.1790911946478455
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,25.0,PLA2018_YEAR,11.939790129729943,-18.86302284629313,1.1925906373372797
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,5,25.0,PLA2022_YEAR,12.547333664206306,-18.86302284629312,1.2216101206286323
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,10.0,NONE,11.341217804259696,-18.04207347497596,1.144913948171386
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,10.0,CRASH,12.597314992952512,-13.455600647846545,1.3007885074965726
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,10.0,HALF1,11.824978580912692,-13.455600647846545,1.235969873947593
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,10.0,YEAR,11.05959703220758,-13.455600647846545,1.179859383860687
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,10.0,PLA2018_YEAR,11.855797450074546,-18.04207347497595,1.199879368930504
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,10.0,PLA2022_YEAR,12.413452442777363,-18.04207347497596,1.2249291094888286
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,25.0,NONE,11.063210108872967,-18.0959635015572,1.119373253746221
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,25.0,CRASH,12.318858243070196,-13.641550675303138,1.274516305651527
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,25.0,HALF1,11.550800483330349,-13.641550675303138,1.209746737851441
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,25.0,YEAR,10.785677395405923,-13.641550675303138,1.1531231124155938
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,25.0,PLA2018_YEAR,11.574448329485287,-18.09596350155719,1.1739401316283544
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,6,25.0,PLA2022_YEAR,12.13293175619592,-18.0959635015572,1.1998096667452767
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,10.0,NONE,12.017685031070213,-16.370618301180585,1.1973864808175838
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,10.0,CRASH,13.154735080169445,-11.631097183489869,1.343541079870363
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,10.0,HALF1,12.351284791502959,-11.631097183489869,1.2763288681689056
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,10.0,YEAR,11.584773053528941,-11.631097183489869,1.2218736342679501
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,10.0,PLA2018_YEAR,12.569933277885049,-16.370618301180585,1.2542085932477898
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,10.0,PLA2022_YEAR,13.08456341227986,-16.370618301180585,1.2742647955815427
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,25.0,NONE,11.739266350988075,-16.426502706676327,1.1721347051956605
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,25.0,CRASH,12.876266856935237,-11.68282597986977,1.3176695482747018
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,25.0,HALF1,12.076342021498277,-11.68282597986977,1.2504239644942412
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,25.0,YEAR,11.310249944931993,-11.68282597986977,1.1953921687764462
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,25.0,PLA2018_YEAR,12.288322852347623,-16.426502706676338,1.2286629558259274
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,7,25.0,PLA2022_YEAR,12.803446008839403,-16.426502706676327,1.2494000793442628
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,10.0,NONE,11.801779148941694,-17.476978239828632,1.17607829692273
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,10.0,CRASH,13.019539683997671,-12.812643392516387,1.330261660439288
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,10.0,HALF1,12.269015845951635,-12.812643392516387,1.2661384476984283
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,10.0,YEAR,11.514235396812001,-12.812643392516387,1.2124730775793497
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,10.0,PLA2018_YEAR,12.391807583573966,-17.47697823982861,1.2371968080895246
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,10.0,PLA2022_YEAR,12.90932130979221,-17.476978239828632,1.257031655536196
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,25.0,NONE,11.524015023717094,-17.539248253023253,1.1508229235402863
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,25.0,CRASH,12.742079391222983,-13.00245481225948,1.304481321820889
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,25.0,HALF1,11.994906119632764,-13.00245481225948,1.2404969598309266
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,25.0,YEAR,11.240463745376417,-13.00245481225948,1.186283647161707
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,25.0,PLA2018_YEAR,12.111764365955292,-17.539248253023267,1.2116945045766
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,8,25.0,PLA2022_YEAR,12.628324933797884,-17.539248253023253,1.2321347550124973
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,10.0,NONE,11.489096956184452,-20.88753059254822,1.1468685084653898
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,10.0,CRASH,12.968493093542154,-11.660329065348328,1.3359083745315237
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,10.0,HALF1,12.249792421283923,-11.660329065348328,1.2675824747787796
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,10.0,YEAR,11.473596103695161,-11.660329065348328,1.211478293665393
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,10.0,PLA2018_YEAR,12.060502426099085,-20.887530592548174,1.2038820197865479
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,10.0,PLA2022_YEAR,12.672770640565467,-20.88753059254822,1.236009810891426
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,25.0,NONE,11.215047580889802,-20.96283033383084,1.1219739975820364
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,25.0,CRASH,12.695419570806866,-11.715173130676504,1.3101636818571094
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,25.0,HALF1,11.978878035076246,-11.715173130676504,1.241898461539222
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,25.0,YEAR,11.202522568442008,-11.715173130676504,1.185205260412131
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,25.0,PLA2018_YEAR,11.783682401369976,-20.96283033383084,1.1787136406808882
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,9,25.0,PLA2022_YEAR,12.395768194389078,-20.96283033383084,1.2114973682094916
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,10.0,NONE,11.984100428230505,-19.995817963937835,1.1804845279986231
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,10.0,CRASH,13.22026427145051,-11.68348111973383,1.3565909810301617
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,10.0,HALF1,12.482293963519497,-11.68348111973383,1.2870503587847717
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,10.0,YEAR,11.699173120164286,-11.68348111973383,1.2307329900359667
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,10.0,PLA2018_YEAR,12.555590602449552,-19.995817963937824,1.2356034491893728
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,10.0,PLA2022_YEAR,13.190426327905481,-19.995817963937835,1.2692090279145662
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,25.0,NONE,11.711740745724452,-19.995817963937824,1.1561082078568774
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,25.0,CRASH,12.949425067339115,-11.738113946014806,1.3314076782178226
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,25.0,HALF1,12.21334272277752,-11.738113946014806,1.2618552160757253
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,25.0,YEAR,11.430116324073492,-11.738113946014806,1.2049328737062
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,25.0,PLA2018_YEAR,12.280972957381842,-19.99581796393779,1.2110457027878583
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,10,25.0,PLA2022_YEAR,12.915171833127292,-19.995817963937824,1.2452008509107348
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,10.0,NONE,11.720673389074543,-23.025529570271253,1.137190816800064
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,10.0,CRASH,13.394294317153332,-11.70352309792715,1.3720250796807358
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,10.0,HALF1,12.76394942350667,-11.70352309792715,1.3113872749758513
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,10.0,YEAR,12.004310601260194,-11.70352309792715,1.2576300710508737
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,10.0,PLA2018_YEAR,12.270526792443647,-23.025529570271264,1.188536051948623
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,10.0,PLA2022_YEAR,12.859500935317868,-23.025529570271253,1.218674281000645
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,25.0,NONE,11.44885317372264,-23.101869768515282,1.113312975856718
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,25.0,CRASH,13.12417635764449,-11.757984647247055,1.346824998220333
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,25.0,HALF1,12.495312604818999,-11.757984647247055,1.2862146351651491
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,25.0,YEAR,11.73557829981915,-11.757984647247055,1.2319025134260286
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,25.0,PLA2018_YEAR,11.996608406169695,-23.10186976851526,1.1644843369287177
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,11,25.0,PLA2022_YEAR,12.5856448328443,-23.101869768515282,1.1952427986742609
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,10.0,NONE,12.008557148197996,-22.73559308761509,1.1598711430287294
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,10.0,CRASH,13.462618547004524,-11.257566378483164,1.380152326509845
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,10.0,HALF1,12.842817680798335,-11.257566378483164,1.320734843279668
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,10.0,YEAR,12.093854260931147,-11.257566378483164,1.2681293171760877
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,10.0,PLA2018_YEAR,12.535172302257735,-22.73559308761509,1.2090645972185403
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,10.0,PLA2022_YEAR,13.1185568332832,-22.73559308761509,1.2378805206128178
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,25.0,NONE,11.736439202598303,-22.746507407046334,1.1358003478612944
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,25.0,CRASH,13.193114385088101,-11.312622097274605,1.354699908961157
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,25.0,HALF1,12.574774883574346,-11.312622097274605,1.2953383875237134
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,25.0,YEAR,11.82562409471637,-11.312622097274605,1.2421808221896022
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,25.0,PLA2018_YEAR,12.261184025311556,-22.74650740704636,1.1848686257089165
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,12,25.0,PLA2022_YEAR,12.844265947091227,-22.746507407046334,1.2142285370601864
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,10.0,NONE,11.674523784274182,-23.413145256851053,1.124213860962744
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,10.0,CRASH,13.374068193427412,-11.325982548054004,1.3710733984279582
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,10.0,HALF1,12.727320793106479,-11.325982548054004,1.3093404981509331
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,10.0,YEAR,11.96663178501769,-11.325982548054004,1.2549680258007991
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,10.0,PLA2018_YEAR,12.225151968984349,-23.413145256851042,1.1746756947977441
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,10.0,PLA2022_YEAR,12.820769296105095,-23.413145256851053,1.2060502344350867
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,25.0,NONE,11.40680386404167,-23.423300758057174,1.1005851169219445
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,25.0,CRASH,13.108262091656563,-11.375601517512068,1.3458278657472729
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,25.0,HALF1,12.463245344238594,-11.375601517512068,1.284192668025909
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,25.0,YEAR,11.702241848632312,-11.375601517512068,1.229251189372955
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,25.0,PLA2018_YEAR,11.956715467199675,-23.423300758057152,1.1510384402952505
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,13,25.0,PLA2022_YEAR,12.551372462782929,-23.423300758057174,1.1828553184799517
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,10.0,NONE,11.50842445464475,-23.515573546793544,1.1089523323965707
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,10.0,CRASH,13.159043852209473,-11.708130657526594,1.3517716554576347
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,10.0,HALF1,12.51170202305607,-11.708130657526594,1.2895971633045051
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,10.0,YEAR,11.738691137161105,-11.708130657526594,1.2335287604835585
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,10.0,PLA2018_YEAR,12.184522218887661,-23.51557354679351,1.1707491310389584
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,10.0,PLA2022_YEAR,12.65586915385104,-23.515573546793544,1.1911927903507835
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,25.0,NONE,11.239288573870176,-23.52582066294203,1.0855265538546233
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,25.0,CRASH,12.891890281192708,-11.762072048430582,1.3269128845286042
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,25.0,HALF1,12.24616261518172,-11.762072048430582,1.264768433167238
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,25.0,YEAR,11.472922944131625,-11.762072048430582,1.208149029941542
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,25.0,PLA2018_YEAR,11.914733083979701,-23.52582066294203,1.1473608302750757
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,14,25.0,PLA2022_YEAR,12.38454554528905,-23.52582066294203,1.168187677233381
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,10.0,NONE,11.567634472637977,-24.35563195498862,1.1124717935528097
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,10.0,CRASH,13.34831863891548,-12.040370805889323,1.372031426983618
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,10.0,HALF1,12.706498934625943,-12.040370805889323,1.3101028016865857
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,10.0,YEAR,11.929086656885591,-12.040370805889323,1.2538576431373498
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,10.0,PLA2018_YEAR,12.286126572462685,-24.35563195498861,1.177814683353031
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,10.0,PLA2022_YEAR,12.691993322353046,-24.35563195498862,1.1919831376688703
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,25.0,NONE,11.300848348843328,-24.364316918432948,1.0890996056719642
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,25.0,CRASH,13.083059281203614,-12.218437488639678,1.346975770765842
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,25.0,HALF1,12.44283969812332,-12.218437488639678,1.2851082740053166
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,25.0,YEAR,11.665165499575059,-12.218437488639678,1.2283345572689743
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,25.0,PLA2018_YEAR,12.018688081454032,-24.36431691843296,1.1544344534405102
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,15,25.0,PLA2022_YEAR,12.421893875655243,-24.364316918432948,1.1689225019644554
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,10.0,NONE,11.292280838111335,-24.2457665732587,1.0955727708590508
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,10.0,CRASH,13.080741572523813,-12.513257131899703,1.3526150645131596
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,10.0,HALF1,12.464249166697016,-12.513257131899703,1.2926599579281193
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,10.0,YEAR,11.667852772587462,-12.513257131899703,1.234419390971019
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,10.0,PLA2018_YEAR,11.928988570440158,-24.24576657325873,1.1552284291768689
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,10.0,PLA2022_YEAR,12.451986833326401,-24.2457665732587,1.1780007280661249
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,25.0,NONE,11.023461765547825,-24.256288984555685,1.0719445033038446
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,25.0,CRASH,12.807014698022323,-12.697388620694339,1.3268172998856922
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,25.0,HALF1,12.19828674297585,-12.697388620694339,1.2674605277096584
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,25.0,YEAR,11.401751611323508,-12.697388620694339,1.2086291167029914
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,25.0,PLA2018_YEAR,11.659755617593115,-24.256288984555695,1.1316198241704378
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,16,25.0,PLA2022_YEAR,12.180005469847988,-24.256288984555685,1.1547374899743978
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,17,10.0,NONE,11.734859864755286,-23.63333097646286,1.128398079065092
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,17,10.0,CRASH,13.482789075553692,-11.793691628372782,1.375118080540714
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,17,10.0,HALF1,12.553166958914751,-11.793691628372782,1.3003611510927617
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,17,10.0,YEAR,11.782094374939579,-11.793691628372782,1.2443044736019127
U56,BAND3,1.0,U56-BAND3-g1.00,True,False,MONTHLY,17,10.0,PLA2018_YEAR,12.36727607818111,-23.63333097646286,1.1870334670107507
