load_prices: network unavailable (ModuleNotFoundError); using prices.csv
[U56] 56 names  2009-01-13..2026-09-18  (1s)
load_prices: network unavailable (ModuleNotFoundError); using prices.csv
[B136] 136 names  2009-01-13..2026-09-18  (2s)
[SMALL] 720 names  2011-01-13..2026-09-18  (6s)
  [U56] V1     W  gross 0.45:0.749 0.60:0.750 0.80:0.750 1.00:0.750 1.50:0.750 NONE:0.750  (17s)
  [U56] V1     M  gross 0.45:0.750 0.60:0.750 0.80:0.750 1.00:0.750 1.50:0.750 NONE:0.750  (26s)
  [U56] BASE20 W  gross 0.45:0.712 0.60:0.720 0.80:0.723 1.00:0.724 1.50:0.725 NONE:0.726  (37s)
  [U56] BASE20 M  gross 0.45:0.714 0.60:0.721 0.80:0.725 1.00:0.726 1.50:0.727 NONE:0.727  (46s)
  [B136] V1     W  gross 0.45:0.750 0.60:0.750 0.80:0.750 1.00:0.750 1.50:0.750 NONE:0.750  (63s)
  [B136] V1     M  gross 0.45:0.751 0.60:0.751 0.80:0.751 1.00:0.751 1.50:0.751 NONE:0.751  (77s)
  [B136] BASE20 W  gross 0.45:0.739 0.60:0.742 0.80:0.744 1.00:0.745 1.50:0.745 NONE:0.745  (93s)
  [B136] BASE20 M  gross 0.45:0.740 0.60:0.741 0.80:0.743 1.00:0.744 1.50:0.746 NONE:0.746  (108s)
  [SMALL] V1     W  gross 0.45:0.747 0.60:0.748 0.80:0.749 1.00:0.749 1.50:0.750 NONE:0.750  (168s)
  [SMALL] V1     M  gross 0.45:0.746 0.60:0.746 0.80:0.748 1.00:0.749 1.50:0.749 NONE:0.749  (214s)
  [SMALL] BASE20 W  gross 0.45:0.744 0.60:0.746 0.80:0.747 1.00:0.748 1.50:0.750 NONE:0.750  (266s)
  [SMALL] BASE20 M  gross 0.45:0.745 0.60:0.747 0.80:0.748 1.00:0.748 1.50:0.751 NONE:0.751  (311s)

==============================================================================================================
ALL GRID POINTS -- ceiling book vs its MATCHED-EXPOSURE de-gross twin (288 cells = 3 panels x 2 carriers x 2 cadences x 6 rungs x 4 cost rungs)
==============================================================================================================
panel carrier cadence  cost_bps rung  gross  turnover    CAGR  Sharpe   MaxDD      H1      H2  OOS_CAGR  OOS_Sharpe  OOS_MaxDD  d_Sharpe  d_CAGR  d_MaxDD  keep4a  keep4b  keep4b_oos
  U56      V1       W         0 1.50 0.7500   23.6584  0.0909  0.9020 -0.1359  0.8868  0.9204    0.1058      0.9869    -0.1359    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W         0 NONE 0.7500   23.6584  0.0909  0.9020 -0.1359  0.8868  0.9204    0.1058      0.9869    -0.1359    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W        10 0.45 0.7494   23.6059  0.0650  0.6698 -0.1383  0.6513  0.6892    0.0776      0.7525    -0.1383   -0.0012 -0.0003  -0.0001   False   False       False
  U56      V1       W        10 0.60 0.7495   23.6230  0.0635  0.6553 -0.1383  0.6499  0.6636    0.0751      0.7283    -0.1383   -0.0157 -0.0018  -0.0001   False   False       False
  U56      V1       W        10 0.80 0.7499   23.6400  0.0638  0.6573 -0.1383  0.6499  0.6675    0.0756      0.7318    -0.1383   -0.0136 -0.0015  -0.0000   False   False       False
  U56      V1       W        10 1.00 0.7500   23.6576  0.0647  0.6649 -0.1383  0.6499  0.6815    0.0772      0.7448    -0.1383   -0.0061 -0.0007  -0.0000   False   False       False
  U56      V1       W        10 1.50 0.7500   23.6584  0.0654  0.6710 -0.1383  0.6499  0.6929    0.0785      0.7553    -0.1383    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W        10 NONE 0.7500   23.6584  0.0654  0.6710 -0.1383  0.6499  0.6929    0.0785      0.7553    -0.1383    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W        25 0.45 0.7494   23.6059  0.0279  0.3213 -0.1550  0.2952  0.3453    0.0380      0.4022    -0.1478   -0.0019 -0.0003   0.0011   False   False       False
  U56      V1       W        25 0.60 0.7495   23.6230  0.0265  0.3074 -0.1563  0.2933  0.3211    0.0356      0.3794    -0.1418   -0.0159 -0.0017  -0.0001   False   False       False
  U56      V1       W        25 0.80 0.7499   23.6400  0.0268  0.3095 -0.1563  0.2933  0.3251    0.0361      0.3830    -0.1418   -0.0137 -0.0015  -0.0000   False   False       False
  U56      V1       W        25 1.00 0.7500   23.6576  0.0275  0.3169 -0.1563  0.2933  0.3388    0.0375      0.3957    -0.1418   -0.0063 -0.0007  -0.0000   False   False       False
  U56      V1       W        25 1.50 0.7500   23.6584  0.0282  0.3232 -0.1563  0.2933  0.3505    0.0388      0.4066    -0.1418    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W        25 NONE 0.7500   23.6584  0.0282  0.3232 -0.1563  0.2933  0.3505    0.0388      0.4066    -0.1418    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W        50 0.45 0.7494   23.6059 -0.0311 -0.2557 -0.4619 -0.2941 -0.2242   -0.0248     -0.1783    -0.3152   -0.0031 -0.0002  -0.0019   False   False       False
  U56      V1       W        50 0.60 0.7495   23.6230 -0.0324 -0.2686 -0.4751 -0.2967 -0.2462   -0.0271     -0.1989    -0.3253   -0.0161 -0.0016  -0.0151   False   False       False
  U56      V1       W        50 0.80 0.7499   23.6400 -0.0323 -0.2663 -0.4733 -0.2967 -0.2419   -0.0267     -0.1951    -0.3230   -0.0137 -0.0013  -0.0131   False   False       False
  U56      V1       W        50 1.00 0.7500   23.6576 -0.0316 -0.2592 -0.4666 -0.2967 -0.2288   -0.0255     -0.1829    -0.3143   -0.0067 -0.0006  -0.0063   False   False       False
  U56      V1       W        50 1.50 0.7500   23.6584 -0.0309 -0.2525 -0.4603 -0.2967 -0.2165   -0.0243     -0.1714    -0.3098    0.0000  0.0000   0.0000   False   False       False
  U56      V1       W        50 NONE 0.7500   23.6584 -0.0309 -0.2525 -0.4603 -0.2967 -0.2165   -0.0243     -0.1714    -0.3098    0.0000  0.0000   0.0000   False   False       False

--- THE PAIRED QUESTION: does the ceiling beat a plain de-gross to the SAME exposure? ---
  cost  0 bps  n= 60  mean d_Sharpe -0.0289  median -0.0034  positive 11/60  | mean d_CAGR -1.2139%  mean d_MaxDD +1.2084%  DD shallower 24/60
  cost 10 bps  n= 60  mean d_Sharpe -0.0361  median -0.0035  positive 10/60  | mean d_CAGR -1.2791%  mean d_MaxDD +1.0139%  DD shallower 23/60
  cost 25 bps  n= 60  mean d_Sharpe -0.0469  median -0.0049  positive 8/60  | mean d_CAGR -1.3732%  mean d_MaxDD +0.7252%  DD shallower 25/60
  cost 50 bps  n= 60  mean d_Sharpe -0.0648  median -0.0060  positive 7/60  | mean d_CAGR -1.5202%  mean d_MaxDD -0.0719%  DD shallower 21/60

  by rung (10 bps, pooled over panel x carrier x cadence):
    m=0.45  mean d_Sharpe -0.0961  positive 1/12  mean d_CAGR -2.9161%  mean d_MaxDD +1.2842%  mean gross 0.741
    m=0.60  mean d_Sharpe -0.0455  positive 2/12  mean d_CAGR -1.6735%  mean d_MaxDD +1.8980%  mean gross 0.743
    m=0.80  mean d_Sharpe -0.0285  positive 1/12  mean d_CAGR -1.1333%  mean d_MaxDD +0.8025%  mean gross 0.744
    m=1.00  mean d_Sharpe -0.0162  positive 3/12  mean d_CAGR -0.6939%  mean d_MaxDD +0.3916%  mean gross 0.745
    m=1.50  mean d_Sharpe +0.0060  positive 3/12  mean d_CAGR +0.0211%  mean d_MaxDD +0.6933%  mean gross 0.745

  by panel (10 bps):
    U56    mean d_Sharpe -0.0159  positive 2/20  mean d_MaxDD +0.4482%
    B136   mean d_Sharpe -0.0158  positive 3/20  mean d_MaxDD +0.4889%
    SMALL  mean d_Sharpe -0.0765  positive 5/20  mean d_MaxDD +2.1047%

--- POOLED PAIRED TEST (ceiling - matched-exposure de-gross), circular block bootstrap LB=65d, B=500, n=60 pairs ---
  cost  0 bps  pooled d_Sharpe -0.0289  SE 0.0288  t -1.00  95% CI [-0.0897, +0.0238]
  cost 10 bps  pooled d_Sharpe -0.0361  SE 0.0288  t -1.25  95% CI [-0.0980, +0.0164]
  cost 25 bps  pooled d_Sharpe -0.0469  SE 0.0289  t -1.62  95% CI [-0.1104, +0.0038]
  cost 50 bps  pooled d_Sharpe -0.0648  SE 0.0292  t -2.22  95% CI [-0.1286, -0.0154]

--- IS THE CEILING EVEN BINDING? (weight-identity against the NO-CEILING book) ---
                    days_identical_to_NONE  mean_L1_vs_NONE
panel carrier rung                                         
B136  BASE20  0.45                  0.1387           0.2216
              0.60                  0.3892           0.0913
              0.80                  0.7318           0.0290
              1.00                  0.8784           0.0113
              1.50                  0.9719           0.0021
      V1      0.45                  0.9987           0.0004
              0.60                  0.9993           0.0001
              0.80                  1.0000           0.0000
              1.00                  1.0000           0.0000
              1.50                  1.0000           0.0000
SMALL BASE20  0.45                  0.0000           1.0818
              0.60                  0.0000           0.7799
              0.80                  0.0038           0.4817
              1.00                  0.0398           0.3016
              1.50                  0.3193           0.1139
      V1      0.45                  0.9901           0.0047
              0.60                  0.9952           0.0024
              0.80                  0.9952           0.0021
              1.00                  0.9964           0.0016
              1.50                  1.0000           0.0000
U56   BASE20  0.45                  0.1897           0.1388
              0.60                  0.4714           0.0597
              0.80                  0.7768           0.0198
              1.00                  0.9074           0.0074
              1.50                  0.9894           0.0007
      V1      0.45                  0.9912           0.0022
              0.60                  0.9987           0.0002
              0.80                  0.9998           0.0000
              1.00                  0.9998           0.0001
              1.50                  1.0000           0.0000

--- SHIPPED m=0.60 vs ITS OWN LADDER (full-sample Sharpe, 10 bps) ---
  B136   BASE20 M  shipped Sharpe 1.1568 / OOS 1.1120  | rungs beating it FULL: 0/5 []  OOS: 0/5 []
  B136   BASE20 W  shipped Sharpe 1.0473 / OOS 0.9498  | rungs beating it FULL: 4/5 ['0.80', '1.00', '1.50', 'NONE']  OOS: 4/5 ['0.80', '1.00', '1.50', 'NONE']
  B136   V1     M  shipped Sharpe 0.7547 / OOS 0.5534  | rungs beating it FULL: 0/5 []  OOS: 0/5 []
  B136   V1     W  shipped Sharpe 0.6294 / OOS 0.5465  | rungs beating it FULL: 4/5 ['0.80', '1.00', '1.50', 'NONE']  OOS: 4/5 ['0.80', '1.00', '1.50', 'NONE']
  SMALL  BASE20 M  shipped Sharpe 0.6536 / OOS 0.7864  | rungs beating it FULL: 4/5 ['0.80', '1.00', '1.50', 'NONE']  OOS: 3/5 ['1.00', '1.50', 'NONE']
  SMALL  BASE20 W  shipped Sharpe 0.4838 / OOS 0.6011  | rungs beating it FULL: 4/5 ['0.80', '1.00', '1.50', 'NONE']  OOS: 4/5 ['0.80', '1.00', '1.50', 'NONE']
  SMALL  V1     M  shipped Sharpe 0.4480 / OOS 0.4607  | rungs beating it FULL: 5/5 ['0.45', '0.80', '1.00', '1.50', 'NONE']  OOS: 5/5 ['0.45', '0.80', '1.00', '1.50', 'NONE']
  SMALL  V1     W  shipped Sharpe 0.6472 / OOS 0.7346  | rungs beating it FULL: 5/5 ['0.45', '0.80', '1.00', '1.50', 'NONE']  OOS: 5/5 ['0.45', '0.80', '1.00', '1.50', 'NONE']
  U56    BASE20 M  shipped Sharpe 1.1296 / OOS 1.1454  | rungs beating it FULL: 3/5 ['1.00', '1.50', 'NONE']  OOS: 1/5 ['0.45']
  U56    BASE20 W  shipped Sharpe 1.0644 / OOS 1.1133  | rungs beating it FULL: 4/5 ['0.80', '1.00', '1.50', 'NONE']  OOS: 2/5 ['1.50', 'NONE']
  U56    V1     M  shipped Sharpe 0.9456 / OOS 0.9030  | rungs beating it FULL: 1/5 ['0.45']  OOS: 1/5 ['0.45']
  U56    V1     W  shipped Sharpe 0.6553 / OOS 0.7283  | rungs beating it FULL: 5/5 ['0.45', '0.80', '1.00', '1.50', 'NONE']  OOS: 5/5 ['0.45', '0.80', '1.00', '1.50', 'NONE']

--- KEEP counts over the whole grid ---
  cost  0 bps: 4a 0/72   4b(full) 17/72   4b(OOS legs) 11/72   BOTH(4a,4b) 0   4b FULL+OOS 11
  cost 10 bps: 4a 0/72   4b(full) 10/72   4b(OOS legs) 10/72   BOTH(4a,4b) 0   4b FULL+OOS 10
  cost 25 bps: 4a 0/72   4b(full) 6/72   4b(OOS legs) 7/72   BOTH(4a,4b) 0   4b FULL+OOS 6
  cost 50 bps: 4a 0/72   4b(full) 1/72   4b(OOS legs) 2/72   BOTH(4a,4b) 0   4b FULL+OOS 1

  cells clearing 4b on FULL and OOS legs alike:
panel carrier cadence  cost_bps rung   CAGR  Sharpe   MaxDD  OOS_CAGR  OOS_Sharpe  OOS_MaxDD  keep4a
 B136  BASE20       W         0 0.45 0.1405  1.0710 -0.1928    0.1275      0.9640    -0.1928   False
 B136  BASE20       W         0 0.60 0.1617  1.1482 -0.1931    0.1506      1.0504    -0.1931   False
 B136  BASE20       W         0 0.80 0.1772  1.2046 -0.1930    0.1668      1.1047    -0.1930   False
 B136  BASE20       W        10 0.60 0.1455  1.0473 -0.1939    0.1341      0.9498    -0.1939   False
 B136  BASE20       W        10 0.80 0.1615  1.1113 -0.1937    0.1507      1.0124    -0.1937   False
  U56  BASE20       M         0 0.45 0.1326  1.1506 -0.1867    0.1447      1.1956    -0.1867   False
  U56  BASE20       M         0 0.60 0.1421  1.1682 -0.1944    0.1513      1.1824    -0.1944   False
  U56  BASE20       M        10 0.45 0.1271  1.1077 -0.1873    0.1391      1.1546    -0.1873   False
  U56  BASE20       M        10 0.60 0.1368  1.1296 -0.1950    0.1459      1.1454    -0.1950   False
  U56  BASE20       M        25 0.45 0.1188  1.0429 -0.1882    0.1307      1.0926    -0.1882   False
  U56  BASE20       M        25 0.60 0.1289  1.0715 -0.1959    0.1379      1.0896    -0.1959   False
  U56  BASE20       M        50 0.60 0.1158  0.9738 -0.1974    0.1246      0.9959    -0.1974   False
  U56  BASE20       W         0 0.45 0.1235  1.1363 -0.1767    0.1360      1.2044    -0.1767   False
  U56  BASE20       W         0 0.60 0.1337  1.1516 -0.1791    0.1457      1.1970    -0.1791   False
  U56  BASE20       W         0 0.80 0.1425  1.1789 -0.1843    0.1515      1.1878    -0.1843   False
  U56  BASE20       W         0 1.00 0.1457  1.1853 -0.1863    0.1551      1.1855    -0.1863   False
  U56  BASE20       W         0 1.50 0.1499  1.2012 -0.1903    0.1611      1.2043    -0.1903   False
  U56  BASE20       W         0 NONE 0.1502  1.2029 -0.1903    0.1616      1.2071    -0.1903   False
  U56  BASE20       W        10 0.45 0.1118  1.0391 -0.1777    0.1242      1.1099    -0.1777   False
  U56  BASE20       W        10 0.60 0.1224  1.0644 -0.1799    0.1343      1.1133    -0.1799   False
  U56  BASE20       W        10 0.80 0.1315  1.0978 -0.1850    0.1405      1.1113    -0.1850   False
  U56  BASE20       W        10 1.00 0.1348  1.1064 -0.1871    0.1442      1.1121    -0.1871   False
  U56  BASE20       W        10 1.50 0.1391  1.1244 -0.1910    0.1505      1.1340    -0.1910   False
  U56  BASE20       W        10 NONE 0.1394  1.1262 -0.1910    0.1509      1.1368    -0.1910   False
  U56  BASE20       W        25 0.80 0.1152  0.9758 -0.1860    0.1242      0.9963    -0.1860   False
  U56  BASE20       W        25 1.00 0.1186  0.9877 -0.1882    0.1281      1.0017    -0.1882   False
  U56  BASE20       W        25 1.50 0.1231  1.0088 -0.1921    0.1347      1.0284    -0.1921   False
  U56  BASE20       W        25 NONE 0.1234  1.0109 -0.1921    0.1351      1.0313    -0.1921   False

==============================================================================================================
RULE 8 WALK-FORWARD -- ceiling chosen on 2009-2016 IS SHARPE ONLY; 2017-2026 read ONCE
==============================================================================================================
panel carrier cadence  cost_bps pick shipped oracle  pick_is_shipped  pick_is_loosest  pick_OOS_Sharpe  pick_OOS_CAGR  pick_OOS_MaxDD  ship_OOS_Sharpe  ship_OOS_CAGR  ship_OOS_MaxDD  none_OOS_Sharpe  none_OOS_CAGR  none_OOS_MaxDD  oracle_OOS_Sharpe  v2_OOS_Sharpe  v2_OOS_CAGR  v2_OOS_MaxDD  spy_OOS_Sharpe  spy_OOS_CAGR  spy_OOS_MaxDD  pick_keep4a  pick_keep4b  pick_keep4b_oos  ship_keep4b  d_pick_minus_ship_OOS_Sharpe  IS_argmax_Sharpe  IS_ship_Sharpe
 B136  BASE20       M         0 NONE    0.60   0.60            False             True           1.1110         0.1904         -0.2478           1.1560         0.1844         -0.2480           1.1110         0.1904         -0.2478             1.1560         1.1314       0.0807       -0.1221          0.8737        0.1526        -0.3372        False        False            False        False                       -0.0449            1.3195          1.2736
 B136  BASE20       M        10 NONE    0.60   0.60            False             True           1.0746         0.1831         -0.2481           1.1120         0.1762         -0.2485           1.0746         0.1831         -0.2481             1.1120         1.1017       0.0785       -0.1224          0.8737        0.1526        -0.3372        False        False            False        False                       -0.0374            1.2782          1.2271
 B136  BASE20       M        25 NONE    0.60   0.60            False             True           1.0196         0.1721         -0.2486           1.0457         0.1641         -0.2493           1.0196         0.1721         -0.2486             1.0457         1.0571       0.0751       -0.1229          0.8737        0.1526        -0.3372        False        False            False        False                       -0.0261            1.2160          1.1570
 B136  BASE20       M        50 NONE    0.60   0.80            False             True           0.9275         0.1541         -0.2494           0.9345         0.1441         -0.2505           0.9275         0.1541         -0.2494             0.9400         0.9828       0.0694       -0.1236          0.8737        0.1526        -0.3372        False        False            False        False                       -0.0069            1.1114          1.0390
 B136  BASE20       W         0 1.50    0.60   0.80            False            False           1.0839         0.1736         -0.2172           1.0504         0.1506         -0.1931           1.0869         0.1742         -0.2172             1.1047         1.1314       0.0807       -0.1221          0.8737        0.1526        -0.3372        False        False            False         True                        0.0335            1.3755          1.2774
 B136  BASE20       W        10 1.50    0.60   0.80            False            False           1.0005         0.1580         -0.2179           0.9498         0.1341         -0.1939           1.0037         0.1587         -0.2179             1.0124         1.1017       0.0785       -0.1224          0.8737        0.1526        -0.3372        False        False            False         True                        0.0507            1.2823          1.1759
 B136  BASE20       W        25 1.50    0.60   NONE            False            False           0.8751         0.1351         -0.2190           0.7986         0.1098         -0.1952           0.8784         0.1358         -0.2190             0.8784         1.0571       0.0751       -0.1229          0.8737        0.1526        -0.3372        False        False            False        False                        0.0764            1.1420          1.0231
 B136  BASE20       W        50 1.50    0.60   NONE            False            False           0.6656         0.0979         -0.2305           0.5462         0.0704         -0.1972           0.6692         0.0985         -0.2305             0.6692         0.9828       0.0694       -0.1236          0.8737        0.1526        -0.3372        False        False            False        False                        0.1193            0.9076          0.7679
 B136      V1       M         0 0.45    0.60   0.45            False            False           0.6690         0.0751         -0.2030           0.6690         0.0751         -0.2030           0.6690         0.0751         -0.2030             0.6690         1.1314       0.0807       -0.1221          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            1.1520          1.1520
 B136      V1       M        10 0.45    0.60   0.45            False            False           0.5534         0.0604         -0.2212           0.5534         0.0604         -0.2212           0.5534         0.0604         -0.2212             0.5534         1.1017       0.0785       -0.1224          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            1.0359          1.0359
 B136      V1       M        25 0.45    0.60   0.45            False            False           0.3788         0.0387         -0.2477           0.3788         0.0387         -0.2477           0.3788         0.0387         -0.2477             0.3788         1.0571       0.0751       -0.1229          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            0.8596          0.8596
 B136      V1       M        50 0.45    0.60   0.45            False            False           0.0882         0.0034         -0.2900           0.0882         0.0034         -0.2900           0.0882         0.0034         -0.2900             0.0882         0.9828       0.0694       -0.1236          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            0.5640          0.5640
 B136      V1       W         0 0.45    0.60   0.80            False            False           0.8275         0.0893         -0.1836           0.8275         0.0893         -0.1836           0.8414         0.0911         -0.1836             0.8414         1.1314       0.0807       -0.1221          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            1.0139          1.0139
 B136      V1       W        10 0.45    0.60   0.80            False            False           0.5465         0.0559         -0.2120           0.5465         0.0559         -0.2120           0.5604         0.0576         -0.2120             0.5604         1.1017       0.0785       -0.1224          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            0.7418          0.7418
 B136      V1       W        25 0.45    0.60   0.80            False            False           0.1251         0.0077         -0.2673           0.1251         0.0077         -0.2673           0.1391         0.0093         -0.2673             0.1391         1.0571       0.0751       -0.1229          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000            0.3327          0.3327
 B136      V1       W        50 0.45    0.60   0.80            False            False          -0.5660        -0.0678         -0.5298          -0.5660        -0.0678         -0.5298          -0.5520        -0.0664         -0.5230            -0.5520         0.9828       0.0694       -0.1236          0.8737        0.1526        -0.3372        False        False            False        False                        0.0000           -0.3414         -0.3414
SMALL  BASE20       M         0 0.45    0.60   1.50            False            False           0.5124         0.0829         -0.3280           0.8392         0.1694         -0.3619           0.9934         0.2569         -0.3447             1.0313         0.6853       0.0470       -0.1212          0.8751        0.1529        -0.3372        False        False            False        False                       -0.3268            0.5995          0.4466
SMALL  BASE20       M        10 NONE    0.60   1.50            False             True           0.9646         0.2473         -0.3486           0.7864         0.1564         -0.3714           0.9646         0.2473         -0.3486             0.9981         0.6472       0.0441       -0.1248          0.8751        0.1529        -0.3372        False        False            False        False                        0.1782            0.5387          0.3854
SMALL  BASE20       M        25 NONE    0.60   1.50            False             True           0.9212         0.2330         -0.3544           0.7069         0.1370         -0.3854           0.9212         0.2330         -0.3544             0.9481         0.5900       0.0399       -0.1302          0.8751        0.1529        -0.3372        False        False            False        False                        0.2143            0.4763          0.2935
SMALL  BASE20       M        50 NONE    0.60   1.50            False             True           0.8487         0.2096         -0.3639           0.5739         0.1054         -0.4082           0.8487         0.2096         -0.3639             0.8644         0.4946       0.0330       -0.1390          0.8751        0.1529        -0.3372        False        False            False        False                        0.2748            0.3723          0.1406
SMALL  BASE20       W         0 0.80    0.60   1.50            False            False           0.8187         0.1571         -0.3113           0.7270         0.1336         -0.2610           0.9764         0.2460         -0.4697             1.0495         0.6853       0.0470       -0.1212          0.8751        0.1529        -0.3372        False        False            False        False                        0.0917            0.5009          0.3856
SMALL  BASE20       W        10 0.80    0.60   1.50            False            False           0.7112         0.1321         -0.3160           0.6011         0.1057         -0.2796           0.9095         0.2245         -0.4857             0.9732         0.6472       0.0441       -0.1248          0.8751        0.1529        -0.3372        False        False            False        False                        0.1100            0.3869          0.2502
SMALL  BASE20       W        25 0.80    0.60   1.50            False            False           0.5497         0.0955         -0.3461           0.4124         0.0650         -0.3723           0.8090         0.1929         -0.5088             0.8586         0.5900       0.0399       -0.1302          0.8751        0.1529        -0.3372        False        False            False        False                        0.1373            0.2160          0.0471
SMALL  BASE20       W        50 0.80    0.60   1.50            False            False           0.2810         0.0371         -0.3933           0.0989         0.0004         -0.5110           0.6412         0.1421         -0.5450             0.6674         0.4946       0.0330       -0.1390          0.8751        0.1529        -0.3372        False        False            False        False                        0.1820           -0.0682         -0.2903
SMALL      V1       M         0 0.45    0.60   1.00            False            False           0.4877         0.1760         -0.7119           0.4852         0.1744         -0.7119           0.4950         0.1807         -0.7119             0.4960         0.6853       0.0470       -0.1212          0.8751        0.1529        -0.3372        False        False            False        False                        0.0025            0.9469          0.9469
SMALL      V1       M        10 0.45    0.60   1.00            False            False           0.4631         0.1603         -0.7180           0.4607         0.1587         -0.7180           0.4703         0.1648         -0.7168             0.4714         0.6472       0.0441       -0.1248          0.8751        0.1529        -0.3372        False        False            False        False                        0.0025            0.8341          0.8341
SMALL      V1       M        25 0.45    0.60   1.00            False            False           0.4262         0.1370         -0.7277           0.4237         0.1355         -0.7277           0.4333         0.1414         -0.7240             0.4344         0.5900       0.0399       -0.1302          0.8751        0.1529        -0.3372        False        False            False        False                        0.0025            0.6636          0.6636
SMALL      V1       M        50 0.45    0.60   1.00            False            False           0.3646         0.0992         -0.7794           0.3622         0.0977         -0.7822           0.3716         0.1033         -0.7711             0.3726         0.4946       0.0330       -0.1390          0.8751        0.1529        -0.3372        False        False            False        False                        0.0025            0.3788          0.3788
SMALL      V1       W         0 0.45    0.60   1.00            False            False           0.7992         0.3889         -0.1991           0.7971         0.3877         -0.2562           0.8038         0.3928         -0.2562             0.8083         0.6853       0.0470       -0.1212          0.8751        0.1529        -0.3372        False        False            False        False                        0.0021            0.9742          0.9742
SMALL      V1       W        10 0.45    0.60   1.00            False            False           0.7366         0.3447         -0.2180           0.7346         0.3436         -0.2625           0.7411         0.3482         -0.2625             0.7457         0.6472       0.0441       -0.1248          0.8751        0.1529        -0.3372        False        False            False        False                        0.0020            0.6912          0.6912
SMALL      V1       W        25 0.45    0.60   1.00            False            False           0.6427         0.2809         -0.2874           0.6408         0.2798         -0.2874           0.6469         0.2839         -0.2874             0.6517         0.5900       0.0399       -0.1302          0.8751        0.1529        -0.3372        False        False            False        False                        0.0018            0.2669          0.2669
SMALL      V1       W        50 0.45    0.60   1.00            False            False           0.4861         0.1811         -0.4790           0.4846         0.1802         -0.4790           0.4899         0.1834         -0.4790             0.4952         0.4946       0.0330       -0.1390          0.8751        0.1529        -0.3372        False        False            False        False                        0.0015           -0.4299         -0.4299
  U56  BASE20       M         0 NONE    0.60   0.45            False             True           1.1447         0.1599         -0.2165           1.1824         0.1513         -0.1944           1.1447         0.1599         -0.2165             1.1956         1.3012       0.0965       -0.1203          0.8751        0.1529        -0.3372        False        False            False         True                       -0.0377            1.2488          1.1530
  U56  BASE20       M        10 NONE    0.60   0.45            False             True           1.1143         0.1550         -0.2170           1.1454         0.1459         -0.1950           1.1143         0.1550         -0.2170             1.1546         1.2767       0.0946       -0.1205          0.8751        0.1529        -0.3372        False        False            False         True                       -0.0311            1.2127          1.1122
  U56  BASE20       M        25 NONE    0.60   0.45            False             True           1.0686         0.1477         -0.2177           1.0896         0.1379         -0.1959           1.0686         0.1477         -0.2177             1.0926         1.2399       0.0916       -0.1209          0.8751        0.1529        -0.3372        False        False            False         True                       -0.0210            1.1583          1.0505
  U56  BASE20       M        50 NONE    0.60   1.00            False             True           0.9920         0.1357         -0.2189           0.9959         0.1246         -0.1974           0.9920         0.1357         -0.2189             1.0017         1.1784       0.0868       -0.1216          0.8751        0.1529        -0.3372        False        False            False         True                       -0.0039            1.0669          0.9471
  U56  BASE20       W         0 1.50    0.60   NONE            False            False           1.2043         0.1611         -0.1903           1.1970         0.1457         -0.1791           1.2071         0.1616         -0.1903             1.2071         1.3012       0.0965       -0.1203          0.8751        0.1529        -0.3372        False         True             True         True                        0.0074            1.2064          1.0936
  U56  BASE20       W        10 NONE    0.60   NONE            False             True           1.1368         0.1509         -0.1910           1.1133         0.1343         -0.1799           1.1368         0.1509         -0.1910             1.1368         1.2767       0.0946       -0.1205          0.8751        0.1529        -0.3372        False         True             True         True                        0.0235            1.1199          1.0014
  U56  BASE20       W        25 NONE    0.60   NONE            False             True           1.0313         0.1351         -0.1921           0.9876         0.1174         -0.1811           1.0313         0.1351         -0.1921             1.0313         1.2399       0.0916       -0.1209          0.8751        0.1529        -0.3372        False         True             True        False                        0.0437            0.9898          0.8628
  U56  BASE20       W        50 NONE    0.60   NONE            False             True           0.8550         0.1092         -0.1943           0.7776         0.0897         -0.1832           0.8550         0.1092         -0.1943             0.8550         1.1784       0.0868       -0.1216          0.8751        0.1529        -0.3372        False        False            False        False                        0.0774            0.7722          0.6312
  U56      V1       M         0 0.45    0.60   0.45            False            False           1.0139         0.1149         -0.1527           0.9992         0.1136         -0.1527           0.9800         0.1116         -0.1527             1.0139         1.3012       0.0965       -0.1203          0.8751        0.1529        -0.3372        False         True            False         True                        0.0147            1.1134          1.1134
  U56      V1       M        10 0.45    0.60   0.45            False            False           0.9175         0.1027         -0.1540           0.9030         0.1014         -0.1540           0.8839         0.0993         -0.1540             0.9175         1.2767       0.0946       -0.1205          0.8751        0.1529        -0.3372        False        False            False        False                        0.0145            1.0131          1.0131
