book,set,panel,freq,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4bp,fail4b,fail4bp,L3_sole,L3_any,pass4a,turnover
B136-band0.03-g0.50,GRID,B136,W,0.0,0.05450780701140867,1.1273564559746214,-0.08221488824818746,1.2596400538543426,0.9970482748723284,1.1166261917905982,0.05515707524871316,-0.05251676740363154,0.05397318053085787,1.1367444887555664,-0.08221488824818723,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.3543369078473366
B136-band0.03-g0.50,GRID,B136,W,10.0,0.053080901431818095,1.0992062993916163,-0.08242086768618762,1.2336788658639646,0.9667441252221857,1.0905312098212423,0.05380502453059455,-0.05300949004550337,0.05248467634530685,1.106827770282897,-0.08242086768618784,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.3543369078473366
B136-band0.03-g0.50,GRID,B136,W,25.0,0.05094405803882185,1.0569418728616689,-0.0827298037133779,1.1946992923855995,0.9212480308710482,1.051354872069941,0.05178009843735487,-0.05375712671336064,0.050255750687300704,1.0619085629501726,-0.08272980371337824,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.3543369078473366
B136-band0.03-g0.75,GRID,B136,W,0.0,0.0819517642114449,1.1271042122231456,-0.12211590879264533,1.2604974666988875,0.9958304623036928,1.1174838987442446,0.08296373397117662,-0.07827144696128063,0.08111872133378806,1.1355167832575352,-0.12211590879264556,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,2.0109291095246453
B136-band0.03-g0.75,GRID,B136,W,10.0,0.07977883927766838,1.0992531359665725,-0.12240985403190008,1.2348466062129893,0.965815797479691,1.0917033790366668,0.08090803114345646,-0.07898281858216061,0.07884939392053303,1.105887869727878,-0.12240985403190019,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,2.0109291095246453
B136-band0.03-g0.75,GRID,B136,W,25.0,0.0765273939239357,1.0574381787289329,-0.1228507012447817,1.1963334426969228,0.9207547157198085,1.0529996065393061,0.07783156935316082,-0.08006206479099265,0.07545408045393409,1.0614011988341219,-0.12285070124478226,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,2.0109291095246453
B136-band0.03-g1.00,GRID,B136,W,0.0,0.10948271728218284,1.1268360949949914,-0.1612048083450095,1.2613526952994585,0.994590747850834,1.118342492889862,0.11088636091961601,-0.1036842629644964,0.10832759969189776,1.1342598241552333,-0.1612048083450096,True,True,True,True,True,True,True,-,-,False,False,False,2.666067752269463
B136-band0.03-g1.00,GRID,B136,W,10.0,0.10652976854836904,1.0991593874420875,-0.16157983013208965,1.2358770851587098,0.9647512348188002,1.0927413254606886,0.1080949757144436,-0.10460228853347808,0.1052418687479828,1.1048029424254944,-0.16157983013208965,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,2.666067752269463
B136-band0.03-g1.00,GRID,B136,W,25.0,0.10211464534945414,1.0576063841290448,-0.16214224262180887,1.1976272269323485,0.9199532683336156,1.0543069897480695,0.10392064304533144,-0.10599475070587139,0.10062891909668603,1.0605747214285195,-0.16214224262180887,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,2.666067752269463
B136-band0.08-g0.50,GRID,B136,W,0.0,0.057540085200473046,1.134964264735743,-0.09990667742569082,1.2906973552742036,0.9846666139021034,1.1550539835045497,0.05942115368077272,-0.05888986073879687,0.055992798350673834,1.1179238167722538,-0.0999066774256906,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,0.8345305591434274
B136-band0.08-g0.50,GRID,B136,W,10.0,0.05665790967283835,1.1183379146130439,-0.10002560981833675,1.2754907990160642,0.9666703829443667,1.1399257095723134,0.05860597423085845,-0.05922239540943264,0.055055609354287105,1.100033501777662,-0.10002560981833664,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,True,0.8345305591434274
B136-band0.08-g0.50,GRID,B136,W,25.0,0.055335977684511706,1.093385169125685,-0.10020399273941039,1.2526683482994059,0.9396632370627113,1.1172223350802652,0.057384340785740395,-0.05972101848231548,0.05365133021765822,1.0731830244683846,-0.10020399273941016,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,True,0.8345305591434274
B136-band0.08-g0.75,GRID,B136,W,0.0,0.08655185858718606,1.1344969272411694,-0.14798142027852124,1.2914853751350417,0.9832581294190299,1.1558457232002675,0.08946156291808505,-0.08769655801163823,0.08416041728997703,1.1164012205853822,-0.14798142027852135,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.2278261385992526
B136-band0.08-g0.75,GRID,B136,W,10.0,0.08521853229086407,1.1181983980820915,-0.14814209116223476,1.2766247220372333,0.9655748494870177,1.1410698988215464,0.08823374248092808,-0.08817180602880914,0.08274060388744209,1.098820124916934,-0.14814209116223453,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.2278261385992526
B136-band0.08-g0.75,GRID,B136,W,25.0,0.08322150037511089,1.0937380015321665,-0.14838306670372925,1.2543216800491501,0.9390378539878685,1.1188957120409886,0.08639451548552257,-0.08888430476556664,0.08061424398360928,1.0724342190418268,-0.14838306670372925,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.2278261385992526
B136-band0.08-g1.00,GRID,B136,W,0.0,0.11568009708496452,1.1339923605563638,-0.1947965620767096,1.292268974846118,0.981804118179676,1.1566366865412308,0.11968149100022618,-0.11606297113284192,0.11239412843433483,1.1148157479311145,-0.19479656207670992,True,True,True,True,True,True,True,-,-,False,False,False,1.6180026400407512
B136-band0.08-g1.00,GRID,B136,W,10.0,0.11387620624901929,1.1178966670528614,-0.19499148724221504,1.277610342848422,0.9643270851979415,1.1420690350363973,0.11802283624233345,-0.1166745694349468,0.11047139028283737,1.0974353329692366,-0.19499148724221482,True,True,True,True,True,True,True,-,-,False,False,False,1.6180026400407512
B136-band0.08-g1.00,GRID,B136,W,25.0,0.11117563838322253,1.0937408846501269,-0.19528382638092212,1.2556106153370508,0.9380999355905265,1.1202073719874712,0.11553929709057265,-0.11759133420554835,0.10759328441908655,1.0713509241482713,-0.195283826380922,True,True,True,True,True,True,True,-,-,False,False,False,1.6180026400407512
B136-qroll-q0.12-w252-d0.50,GRID,B136,W,0.0,0.14298853312779447,1.1795321428708294,-0.17067696647738617,1.19651388560855,1.1620485780673313,1.0606367257770015,0.13323899302309838,-0.12443108462701513,0.15108408691057296,1.2892092840713159,-0.17067696647738606,True,True,True,True,True,True,True,-,-,False,False,False,10.100531983256488
B136-qroll-q0.12-w252-d0.50,GRID,B136,W,10.0,0.1315081518585539,1.0949929469530326,-0.17314358462261392,1.1168260798640948,1.072502179661631,0.9794770559803178,0.12176679796879952,-0.12722366609801783,0.139597498158327,1.2014651056968788,-0.1731435846226136,True,True,True,True,True,True,True,-,-,False,False,False,10.100531983256488
B136-qroll-q0.12-w252-d0.50,GRID,B136,W,25.0,0.11449646474210096,0.9677938458182029,-0.1829257527979089,0.9969320844606634,0.9377610147299729,0.8574096483643148,0.10476861882133592,-0.1430651549932429,0.1225754801463772,1.069395929443894,-0.18292575279790857,True,True,True,True,True,True,True,-,-,False,False,False,10.100531983256488
B136-qroll-q0.12-w252-d1.00,GRID,B136,W,0.0,0.12990992587503003,1.1466407353357386,-0.17185168589750277,1.0729659915051777,1.2279094715999577,0.9205718420761768,0.10884829261583984,-0.17185168589750277,0.14756266962549724,1.3647497463228966,-0.1251636107587687,True,True,True,True,True,True,True,-,-,False,False,False,10.673701229702996
B136-qroll-q0.12-w252-d1.00,GRID,B136,W,10.0,0.11792243917952838,1.051625126879855,-0.1907688114750663,0.9800331672750829,1.1305732867367382,0.8252558263171718,0.09622615394498402,-0.1907688114750663,0.13612008790553287,1.269733905881746,-0.12692583052734463,True,True,True,True,True,True,True,-,-,False,False,False,10.673701229702996
B136-qroll-q0.12-w252-d1.00,GRID,B136,W,25.0,0.10016687686330816,0.9082604774903004,-0.21917553558006486,0.8399745242759147,0.9835062460029463,0.6817136076422893,0.07754826879569587,-0.21917553558006486,0.11915844724448821,1.1260822409904219,-0.14366774040010655,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,10.673701229702996
B136-qroll-q0.12-w504-d0.50,GRID,B136,W,0.0,0.14269729141419107,1.1250231083464752,-0.23675887585047417,1.223522609145601,1.0290512934656384,1.0935320766928727,0.1411448343098436,-0.13563227658286092,0.14397793455110763,1.1521475966750685,-0.23675887585047428,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.864780550849476
B136-qroll-q0.12-w504-d0.50,GRID,B136,W,10.0,0.1314834047641409,1.0463908267412838,-0.23780046271493216,1.1468755296592303,0.9484742157961905,1.0156288791445582,0.12982049920746452,-0.13933095845640542,0.13285529749614922,1.0728840376829005,-0.23780046271493216,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.864780550849476
B136-qroll-q0.12-w504-d0.50,GRID,B136,W,25.0,0.11486184292643586,0.9281629530801966,-0.2393614671632599,1.0316052870968277,0.8273467573391934,0.8985080890890639,0.11303717531733315,-0.14485302132727773,0.11636741855883503,0.9536978584374823,-0.2393614671632598,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.864780550849476
B136-qroll-q0.12-w504-d1.00,GRID,B136,W,0.0,0.12971812679769545,1.0714509465588236,-0.24544286976766572,1.1489337342585546,0.9945258342859201,1.0079692535636602,0.12456272946047453,-0.16621299481206298,0.13398336813228418,1.1270459358410727,-0.24544286976766572,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,10.004287198497268
B136-qroll-q0.12-w504-d1.00,GRID,B136,W,10.0,0.11847417355292311,0.9883773660569651,-0.24701713583136886,1.0654151038153516,0.9118920913450325,0.9227688767319515,0.1127629318360015,-0.18240679589927322,0.12320163521846172,1.0457953865172236,-0.24701713583136908,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,10.004287198497268
B136-qroll-q0.12-w504-d1.00,GRID,B136,W,25.0,0.10180730770750746,0.8633079493192056,-0.24937537886622152,0.9396522591607159,0.7875067567530966,0.7945521977956445,0.09528349720639695,-0.20613688485540638,0.1072114058114535,0.9234271750168648,-0.2493753788662214,False,False,True,False,True,False,False,L1_H1+L2_H2+L4_DD,L1_H1+L2_H2+L4_DD,False,False,False,10.004287198497268
B136-qroll-q0.12-w1008-d0.50,GRID,B136,W,0.0,0.15425048802779484,1.188953857070689,-0.17067696647738628,1.2577999774607347,1.1181550573380485,1.1375083772836736,0.15422603766450327,-0.14488492778467155,0.15427063286650533,1.237782781151107,-0.17067696647738617,True,True,True,True,True,True,True,-,-,False,False,False,9.79344315665927
B136-qroll-q0.12-w1008-d0.50,GRID,B136,W,10.0,0.1430065891165806,1.1121424544849141,-0.17314358462261414,1.1860008557995527,1.036176090924312,1.064715867342949,0.14304209566060422,-0.1506587084485579,0.14297733640099985,1.15720547245826,-0.1731435846226136,True,True,True,True,True,True,True,-,-,False,False,False,9.79344315665927
B136-qroll-q0.12-w1008-d0.50,GRID,B136,W,25.0,0.12633918887036866,0.996618548548735,-0.1771510500819874,1.0780062523781173,0.9128837813679568,0.9552595577233632,0.12646185509418406,-0.1592519048958565,0.12623813523216176,1.0359913798672304,-0.1771510500819874,True,True,True,True,True,True,True,-,-,False,False,False,9.79344315665927
B136-qroll-q0.12-w1008-d1.00,GRID,B136,W,0.0,0.15296685550617295,1.2156709443698193,-0.14488492778467155,1.2547759982088624,1.175032678176339,1.1316548825960253,0.1509057699089349,-0.14488492778467155,0.15466773964328473,1.2990999918826274,-0.14290573570711418,True,True,True,True,True,True,True,-,-,False,False,False,9.337229153925536
B136-qroll-q0.12-w1008-d1.00,GRID,B136,W,10.0,0.1422575687136023,1.1400635558598802,-0.1506587084485579,1.1854228310077284,1.0926801915514728,1.0614891124167474,0.14031350942489995,-0.1506587084485579,0.14386175283008007,1.2181340389777582,-0.14507037538673662,True,True,True,True,True,True,True,-,-,False,False,False,9.337229153925536
B136-qroll-q0.12-w1008-d1.00,GRID,B136,W,25.0,0.12637199687386103,1.0262112191095527,-0.1592519048958565,1.0810437436369533,0.9686045989496185,0.9559223670223876,0.12460007498298986,-0.1592519048958565,0.12783396592323126,1.0960998518438363,-0.14831069195821178,True,True,True,True,True,True,True,-,-,False,False,False,9.337229153925536
B136-qroll-q0.17-w252-d0.50,GRID,B136,W,0.0,0.13926377151512637,1.1731421259575252,-0.17067696647738628,1.2097196377774395,1.1353721335420022,1.071493316053169,0.13230951833758797,-0.13725056314424733,0.1450254013090806,1.2676479999512116,-0.17067696647738617,True,True,True,True,True,True,True,-,-,False,False,False,9.907839869515954
B136-qroll-q0.17-w252-d0.50,GRID,B136,W,10.0,0.12803710678613967,1.0884798948815346,-0.17314358462261392,1.1304742165375743,1.045086403669444,0.9908354943042968,0.12112925532608343,-0.1485334683373951,0.13376039554329933,1.1791874217322367,-0.1731435846226138,True,True,True,True,True,True,True,-,-,False,False,False,9.907839869515954
B136-qroll-q0.17-w252-d0.50,GRID,B136,W,25.0,0.11139749847517355,0.9611124517310733,-0.17683275253614994,1.011254235311935,0.9092601701241902,0.8695313532011603,0.10455861265866506,-0.16553449660220187,0.1170638018897514,1.0460641545893468,-0.1768327525361506,True,True,True,True,True,True,True,-,-,False,False,False,9.907839869515954
B136-qroll-q0.17-w252-d1.00,GRID,B136,W,0.0,0.12235967771678014,1.1171305730956338,-0.21153065792332693,1.0836601714037708,1.1557255874834325,0.9269382855790835,0.10681846726308519,-0.21153065792332693,0.13532777419435327,1.3031138182425046,-0.12516361075876903,True,True,True,True,True,True,True,-,-,False,False,False,10.376037662691418
B136-qroll-q0.17-w252-d1.00,GRID,B136,W,10.0,0.11078097098336337,1.0217867465677883,-0.22882698968215642,0.991304367102123,1.056973931451402,0.832260432162386,0.09463820921686761,-0.22882698968215642,0.1242595675585616,1.206753164169485,-0.1269258305273443,True,True,True,True,True,True,True,-,-,False,False,False,10.376037662691418
B136-qroll-q0.17-w252-d1.00,GRID,B136,W,25.0,0.09362401264443876,0.8779269721700022,-0.2548633290511605,0.8520754832714843,0.9078156897328915,0.6896471525490436,0.07660523467766045,-0.2548633290511605,0.10784758858689725,1.0610941148180033,-0.1318270309815488,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,10.376037662691418
B136-qroll-q0.17-w504-d0.50,GRID,B136,W,0.0,0.1450243998675047,1.189655327637831,-0.17067696647738573,1.3076241296699211,1.068788231346408,1.1797105872836824,0.1504514326155002,-0.13563227658286092,0.140572353524673,1.2004340699790108,-0.17067696647738595,True,True,True,True,True,True,True,-,-,False,False,False,9.77566701795801
B136-qroll-q0.17-w504-d0.50,GRID,B136,W,10.0,0.13389081659894608,1.1081388303999655,-0.1731435846226136,1.2308434232689542,0.9824016149245764,1.101683079873623,0.13925418565710745,-0.13933095845640542,0.12949095815553902,1.1156643550566097,-0.1731435846226136,True,True,True,True,True,True,True,-,-,False,False,False,9.77566701795801
B136-qroll-q0.17-w504-d0.50,GRID,B136,W,25.0,0.1173865794487754,0.9855136642000738,-0.17683275253615016,1.115318268015321,0.8524725971222626,0.9843188881326296,0.12265535167221397,-0.14485302132727773,0.1130642657993759,0.9881302123138067,-0.17683275253615016,True,True,True,True,True,True,True,-,-,False,False,False,9.77566701795801
B136-qroll-q0.17-w504-d1.00,GRID,B136,W,0.0,0.1338876143525094,1.1708554890670178,-0.14628299717438087,1.3038475563541598,1.0299110391102888,1.1682477979790467,0.14253597060348833,-0.13563227658286092,0.1268115133860046,1.1774082139884465,-0.14628299717438165,True,True,True,True,True,True,True,-,-,False,False,False,9.66808576302915
B136-qroll-q0.17-w504-d1.00,GRID,B136,W,10.0,0.12298256186326428,1.085120270438121,-0.15308142852313988,1.223119295862361,0.938713835954809,1.0860457567580393,0.13130891385282317,-0.13933095845640542,0.11616861352965513,1.0880819105110493,-0.15308142852314022,True,True,True,True,True,True,True,-,-,False,False,False,9.66808576302915
B136-qroll-q0.17-w504-d1.00,GRID,B136,W,25.0,0.1068107877385589,0.9558603479245554,-0.1719547203815076,1.1013936346715638,0.801250695155427,0.9621680909716057,0.11466402947649956,-0.14485302132727773,0.1003821561141609,0.9533447715162888,-0.17195472038150794,True,False,True,True,False,False,False,L2_H2+L5_CAGR,L2_H2+L5_CAGR,False,False,False,9.66808576302915
B136-qroll-q0.17-w1008-d0.50,GRID,B136,W,0.0,0.1474370781369927,1.160385732803993,-0.17237064709774252,1.2167605377887456,1.1014773361913777,1.0930073632087152,0.1467623741346833,-0.14488492778467155,0.1479932593620743,1.2269092382510913,-0.17237064709774164,True,True,True,True,True,True,True,-,-,False,False,False,9.779696646747
B136-qroll-q0.17-w1008-d0.50,GRID,B136,W,10.0,0.13627497273093558,1.0823351826557763,-0.17727172240403521,1.143250360845367,1.0185672846415306,1.0183950707429272,0.13542099249131434,-0.1506587084485579,0.136979042466973,1.1454299238621206,-0.17727172240403488,True,True,True,True,True,True,True,-,-,False,False,False,9.779696646747
B136-qroll-q0.17-w1008-d0.50,GRID,B136,W,25.0,0.1197285188091064,0.9649508294144657,-0.18457374402873883,1.0326909272654063,0.8938700768790504,0.9062135700406782,0.11861141893395577,-0.1592519048958565,0.12064972618480807,1.0228535764356625,-0.18457374402873838,True,True,True,True,True,True,True,-,-,False,False,False,9.779696646747
B136-qroll-q0.17-w1008-d1.00,GRID,B136,W,0.0,0.13918388782480684,1.1432810732022611,-0.15966491764897361,1.1676378476975537,1.1194642716084782,1.0376326415844792,0.13597709415045967,-0.14488492778467155,0.1418327387597682,1.2544130211447955,-0.1596649176489735,True,True,True,True,True,True,True,-,-,False,False,False,9.35929757702084
B136-qroll-q0.17-w1008-d1.00,GRID,B136,W,10.0,0.12857769509921058,1.065608966737639,-0.16136142418560961,1.0943007622671652,1.036749253165863,0.9632205920682742,0.12495487200227573,-0.1506587084485579,0.1315712729898777,1.173086526381205,-0.16136142418560961,True,True,True,True,True,True,True,-,-,False,False,False,9.35929757702084
B136-qroll-q0.17-w1008-d1.00,GRID,B136,W,25.0,0.11284474175663406,0.9486183245349262,-0.16390288767725758,0.9839163435825443,0.9120594261550613,0.8512651082387325,0.10861285019954048,-0.1592519048958565,0.11634349652718945,1.050432823772605,-0.1639028876772577,True,True,True,True,True,True,True,-,-,False,False,False,9.35929757702084
