panel,cad,bps,conv,chooser,g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,oos4b,undefined
B136,W,5,K3_both_free,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,5,K3_both_free,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,10,K0_spy_free,C_LIVE,0.75,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,False
B136,W,10,K0_spy_free,C_ISSHARPE,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,W,10,K0_spy_free,C_IS4B_MING,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,W,10,K0_spy_free,C_MAXG,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,W,10,K0_spy_free,C_ORACLE,0.25,0.026068561268186796,1.1034179862097637,-0.0416164843979413,False,False
B136,W,10,K1_spy_own_turnover,C_LIVE,0.75,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,False
B136,W,10,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,True,False
B136,W,10,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,True,False
B136,W,10,K1_spy_own_turnover,C_MAXG,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,True,False
B136,W,10,K1_spy_own_turnover,C_ORACLE,0.25,0.026068561268186796,1.1034179862097637,-0.0416164843979413,False,False
B136,W,10,K2_spy_flat2x,C_LIVE,0.75,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,False
B136,W,10,K2_spy_flat2x,C_ISSHARPE,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,W,10,K2_spy_flat2x,C_IS4B_MING,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,W,10,K2_spy_flat2x,C_MAXG,1.0,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,W,10,K2_spy_flat2x,C_ORACLE,0.25,0.026068561268186796,1.1034179862097637,-0.0416164843979413,False,False
B136,W,10,K3_both_free,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,10,K3_both_free,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,10,K3_both_free,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,10,K3_both_free,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,10,K3_both_free,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,25,K0_spy_free,C_LIVE,0.75,0.07507655272231117,1.057138821217919,-0.12285153570594698,False,False
B136,W,25,K0_spy_free,C_ISSHARPE,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K0_spy_free,C_IS4B_MING,,,,,False,True
B136,W,25,K0_spy_free,C_MAXG,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K0_spy_free,C_ORACLE,0.25,0.02496765113676691,1.057856780140888,-0.04177935984965675,False,False
B136,W,25,K1_spy_own_turnover,C_LIVE,0.75,0.07507655272231117,1.057138821217919,-0.12285153570594698,False,False
B136,W,25,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K1_spy_own_turnover,C_MAXG,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K1_spy_own_turnover,C_ORACLE,0.25,0.02496765113676691,1.057856780140888,-0.04177935984965675,False,False
B136,W,25,K2_spy_flat2x,C_LIVE,0.75,0.07507655272231117,1.057138821217919,-0.12285153570594698,False,False
B136,W,25,K2_spy_flat2x,C_ISSHARPE,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K2_spy_flat2x,C_IS4B_MING,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K2_spy_flat2x,C_MAXG,1.0,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,W,25,K2_spy_flat2x,C_ORACLE,0.25,0.02496765113676691,1.057856780140888,-0.04177935984965675,False,False
B136,W,25,K3_both_free,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,25,K3_both_free,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,25,K3_both_free,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,25,K3_both_free,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,25,K3_both_free,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,50,K0_spy_free,C_LIVE,0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,False
B136,W,50,K0_spy_free,C_ISSHARPE,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K0_spy_free,C_IS4B_MING,,,,,False,True
B136,W,50,K0_spy_free,C_MAXG,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K0_spy_free,C_ORACLE,0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,False
B136,W,50,K1_spy_own_turnover,C_LIVE,0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,False
B136,W,50,K1_spy_own_turnover,C_ISSHARPE,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K1_spy_own_turnover,C_IS4B_MING,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K1_spy_own_turnover,C_MAXG,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K1_spy_own_turnover,C_ORACLE,0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,False
B136,W,50,K2_spy_flat2x,C_LIVE,0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,False
B136,W,50,K2_spy_flat2x,C_ISSHARPE,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K2_spy_flat2x,C_IS4B_MING,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K2_spy_flat2x,C_MAXG,1.0,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,W,50,K2_spy_flat2x,C_ORACLE,0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,False
B136,W,50,K3_both_free,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,50,K3_both_free,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,50,K3_both_free,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,50,K3_both_free,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,50,K3_both_free,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,M,0,K0_spy_free,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,0,K0_spy_free,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K0_spy_free,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K0_spy_free,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K0_spy_free,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K1_spy_own_turnover,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,0,K1_spy_own_turnover,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K1_spy_own_turnover,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K1_spy_own_turnover,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K1_spy_own_turnover,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K2_spy_flat2x,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,0,K2_spy_flat2x,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K2_spy_flat2x,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K2_spy_flat2x,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K2_spy_flat2x,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K3_both_free,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,0,K3_both_free,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K3_both_free,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K3_both_free,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,0,K3_both_free,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,5,K0_spy_free,C_LIVE,0.75,0.0828187606210844,1.0891473560825273,-0.15676582003221873,False,False
B136,M,5,K0_spy_free,C_ISSHARPE,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K0_spy_free,C_IS4B_MING,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K0_spy_free,C_MAXG,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K0_spy_free,C_ORACLE,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K1_spy_own_turnover,C_LIVE,0.75,0.0828187606210844,1.0891473560825273,-0.15676582003221873,False,False
B136,M,5,K1_spy_own_turnover,C_ISSHARPE,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K1_spy_own_turnover,C_IS4B_MING,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K1_spy_own_turnover,C_MAXG,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K1_spy_own_turnover,C_ORACLE,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K2_spy_flat2x,C_LIVE,0.75,0.0828187606210844,1.0891473560825273,-0.15676582003221873,False,False
B136,M,5,K2_spy_flat2x,C_ISSHARPE,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K2_spy_flat2x,C_IS4B_MING,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K2_spy_flat2x,C_MAXG,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K2_spy_flat2x,C_ORACLE,1.0,0.11081440003282439,1.0897092329914406,-0.20487347813549872,False,False
B136,M,5,K3_both_free,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,5,K3_both_free,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,5,K3_both_free,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,5,K3_both_free,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,5,K3_both_free,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,10,K0_spy_free,C_LIVE,0.75,0.08203424188320096,1.07961931062633,-0.15687484753427483,False,False
B136,M,10,K0_spy_free,C_ISSHARPE,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K0_spy_free,C_IS4B_MING,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K0_spy_free,C_MAXG,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K0_spy_free,C_ORACLE,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K1_spy_own_turnover,C_LIVE,0.75,0.08203424188320096,1.07961931062633,-0.15687484753427483,False,False
B136,M,10,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K1_spy_own_turnover,C_MAXG,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K1_spy_own_turnover,C_ORACLE,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K2_spy_flat2x,C_LIVE,0.75,0.08203424188320096,1.07961931062633,-0.15687484753427483,False,False
B136,M,10,K2_spy_flat2x,C_ISSHARPE,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K2_spy_flat2x,C_IS4B_MING,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K2_spy_flat2x,C_MAXG,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K2_spy_flat2x,C_ORACLE,1.0,0.10974494092365084,1.080231730204345,-0.2050114213289611,False,False
B136,M,10,K3_both_free,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,10,K3_both_free,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,10,K3_both_free,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,10,K3_both_free,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,10,K3_both_free,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,25,K0_spy_free,C_LIVE,0.75,0.07968375762465607,1.0509745895436093,-0.15720193004044236,False,False
B136,M,25,K0_spy_free,C_ISSHARPE,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K0_spy_free,C_IS4B_MING,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K0_spy_free,C_MAXG,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K0_spy_free,C_ORACLE,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K1_spy_own_turnover,C_LIVE,0.75,0.07968375762465607,1.0509745895436093,-0.15720193004044236,False,False
B136,M,25,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K1_spy_own_turnover,C_MAXG,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K1_spy_own_turnover,C_ORACLE,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K2_spy_flat2x,C_LIVE,0.75,0.07968375762465607,1.0509745895436093,-0.15720193004044236,False,False
B136,M,25,K2_spy_flat2x,C_ISSHARPE,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K2_spy_flat2x,C_IS4B_MING,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K2_spy_flat2x,C_MAXG,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K2_spy_flat2x,C_ORACLE,1.0,0.10654212596718837,1.0517391081666978,-0.2054252509093486,False,False
B136,M,25,K3_both_free,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,25,K3_both_free,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,25,K3_both_free,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,25,K3_both_free,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,25,K3_both_free,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,50,K0_spy_free,C_LIVE,0.75,0.07577650578506057,1.0030463749948397,-0.15774706755072154,False,False
B136,M,50,K0_spy_free,C_ISSHARPE,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K0_spy_free,C_IS4B_MING,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K0_spy_free,C_MAXG,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K0_spy_free,C_ORACLE,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K1_spy_own_turnover,C_LIVE,0.75,0.07577650578506057,1.0030463749948397,-0.15774706755072154,False,False
B136,M,50,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K1_spy_own_turnover,C_MAXG,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K1_spy_own_turnover,C_ORACLE,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K2_spy_flat2x,C_LIVE,0.75,0.07577650578506057,1.0030463749948397,-0.15774706755072154,False,False
B136,M,50,K2_spy_flat2x,C_ISSHARPE,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K2_spy_flat2x,C_IS4B_MING,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K2_spy_flat2x,C_MAXG,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K2_spy_flat2x,C_ORACLE,1.0,0.10122259917885668,1.0040657745414052,-0.20611496687666087,False,False
B136,M,50,K3_both_free,C_LIVE,0.75,0.08360379185006583,1.0986648926048987,-0.15665679253016263,False,False
B136,M,50,K3_both_free,C_ISSHARPE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,50,K3_both_free,C_IS4B_MING,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,50,K3_both_free,C_MAXG,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
B136,M,50,K3_both_free,C_ORACLE,1.0,0.11188478740305885,1.0991763105084682,-0.2047355349420361,False,False
