panel,anchor,ladder,window,claimset,q,n_cells,pooled,weakest,AGG,PERCELL,flip,n_cell_fail
U56,B,GROSS,FULL,CS_VSBEST,0.5,9,0.9917777777777778,0.99,True,True,False,0
U56,B,GROSS,FULL,CS_VSBEST,0.6,9,0.9917777777777778,0.99,True,True,False,0
U56,B,GROSS,FULL,CS_VSBEST,0.7,9,0.9917777777777778,0.99,True,True,False,0
U56,B,GROSS,FULL,CS_VSBEST,0.8,9,0.9917777777777778,0.99,True,True,False,0
U56,B,GROSS,FULL,CS_VSBEST,0.9,9,0.9917777777777778,0.99,True,True,False,0
U56,B,GROSS,FULL,CS_VSBEST,0.95,9,0.9917777777777778,0.99,True,True,False,0
U56,B,GROSS,IS,CS_STEPS,0.5,9,0.9923333333333333,0.991,True,True,False,0
U56,B,GROSS,IS,CS_STEPS,0.6,9,0.9923333333333333,0.991,True,True,False,0
U56,B,GROSS,IS,CS_STEPS,0.7,9,0.9923333333333333,0.991,True,True,False,0
U56,B,GROSS,IS,CS_STEPS,0.8,9,0.9923333333333333,0.991,True,True,False,0
U56,B,GROSS,IS,CS_STEPS,0.9,9,0.9923333333333333,0.991,True,True,False,0
U56,B,GROSS,IS,CS_STEPS,0.95,9,0.9923333333333333,0.991,True,True,False,0
U56,B,GROSS,IS,CS_ENDS,0.5,1,0.992,0.992,True,True,False,0
U56,B,GROSS,IS,CS_ENDS,0.6,1,0.992,0.992,True,True,False,0
U56,B,GROSS,IS,CS_ENDS,0.7,1,0.992,0.992,True,True,False,0
U56,B,GROSS,IS,CS_ENDS,0.8,1,0.992,0.992,True,True,False,0
U56,B,GROSS,IS,CS_ENDS,0.9,1,0.992,0.992,True,True,False,0
U56,B,GROSS,IS,CS_ENDS,0.95,1,0.992,0.992,True,True,False,0
U56,B,GROSS,IS,CS_VSANCHOR,0.5,9,0.9919999999999999,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSANCHOR,0.6,9,0.9919999999999999,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSANCHOR,0.7,9,0.9919999999999999,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSANCHOR,0.8,9,0.9919999999999999,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSANCHOR,0.9,9,0.9919999999999999,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSANCHOR,0.95,9,0.9919999999999999,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSBEST,0.5,9,0.9915555555555555,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSBEST,0.6,9,0.9915555555555555,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSBEST,0.7,9,0.9915555555555555,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSBEST,0.8,9,0.9915555555555555,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSBEST,0.9,9,0.9915555555555555,0.991,True,True,False,0
U56,B,GROSS,IS,CS_VSBEST,0.95,9,0.9915555555555555,0.991,True,True,False,0
U56,B,CADENCE,FULL,CS_STEPS,0.5,3,0.6603333333333333,0.546,True,True,False,0
U56,B,CADENCE,FULL,CS_STEPS,0.6,3,0.6603333333333333,0.546,True,False,True,2
U56,B,CADENCE,FULL,CS_STEPS,0.7,3,0.6603333333333333,0.546,False,False,False,2
U56,B,CADENCE,FULL,CS_STEPS,0.8,3,0.6603333333333333,0.546,False,False,False,2
U56,B,CADENCE,FULL,CS_STEPS,0.9,3,0.6603333333333333,0.546,False,False,False,3
U56,B,CADENCE,FULL,CS_STEPS,0.95,3,0.6603333333333333,0.546,False,False,False,3
U56,B,CADENCE,FULL,CS_ENDS,0.5,1,0.765,0.765,True,True,False,0
U56,B,CADENCE,FULL,CS_ENDS,0.6,1,0.765,0.765,True,True,False,0
U56,B,CADENCE,FULL,CS_ENDS,0.7,1,0.765,0.765,True,True,False,0
U56,B,CADENCE,FULL,CS_ENDS,0.8,1,0.765,0.765,False,False,False,1
U56,B,CADENCE,FULL,CS_ENDS,0.9,1,0.765,0.765,False,False,False,1
U56,B,CADENCE,FULL,CS_ENDS,0.95,1,0.765,0.765,False,False,False,1
U56,B,CADENCE,FULL,CS_VSANCHOR,0.5,3,0.7446666666666667,0.546,True,True,False,0
U56,B,CADENCE,FULL,CS_VSANCHOR,0.6,3,0.7446666666666667,0.546,True,False,True,1
U56,B,CADENCE,FULL,CS_VSANCHOR,0.7,3,0.7446666666666667,0.546,True,False,True,1
U56,B,CADENCE,FULL,CS_VSANCHOR,0.8,3,0.7446666666666667,0.546,False,False,False,1
U56,B,CADENCE,FULL,CS_VSANCHOR,0.9,3,0.7446666666666667,0.546,False,False,False,3
U56,B,CADENCE,FULL,CS_VSANCHOR,0.95,3,0.7446666666666667,0.546,False,False,False,3
U56,B,CADENCE,FULL,CS_VSBEST,0.5,3,0.7480000000000001,0.577,True,True,False,0
U56,B,CADENCE,FULL,CS_VSBEST,0.6,3,0.7480000000000001,0.577,True,False,True,1
U56,B,CADENCE,FULL,CS_VSBEST,0.7,3,0.7480000000000001,0.577,True,False,True,1
U56,B,CADENCE,FULL,CS_VSBEST,0.8,3,0.7480000000000001,0.577,False,False,False,1
U56,B,CADENCE,FULL,CS_VSBEST,0.9,3,0.7480000000000001,0.577,False,False,False,3
U56,B,CADENCE,FULL,CS_VSBEST,0.95,3,0.7480000000000001,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_STEPS,0.5,3,0.656,0.577,True,True,False,0
U56,B,CADENCE,IS,CS_STEPS,0.6,3,0.656,0.577,True,False,True,1
U56,B,CADENCE,IS,CS_STEPS,0.7,3,0.656,0.577,False,False,False,2
U56,B,CADENCE,IS,CS_STEPS,0.8,3,0.656,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_STEPS,0.9,3,0.656,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_STEPS,0.95,3,0.656,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_ENDS,0.5,1,0.783,0.783,True,True,False,0
U56,B,CADENCE,IS,CS_ENDS,0.6,1,0.783,0.783,True,True,False,0
U56,B,CADENCE,IS,CS_ENDS,0.7,1,0.783,0.783,True,True,False,0
U56,B,CADENCE,IS,CS_ENDS,0.8,1,0.783,0.783,False,False,False,1
U56,B,CADENCE,IS,CS_ENDS,0.9,1,0.783,0.783,False,False,False,1
U56,B,CADENCE,IS,CS_ENDS,0.95,1,0.783,0.783,False,False,False,1
U56,B,CADENCE,IS,CS_VSANCHOR,0.5,3,0.6743333333333333,0.577,True,True,False,0
U56,B,CADENCE,IS,CS_VSANCHOR,0.6,3,0.6743333333333333,0.577,True,False,True,1
U56,B,CADENCE,IS,CS_VSANCHOR,0.7,3,0.6743333333333333,0.577,False,False,False,2
U56,B,CADENCE,IS,CS_VSANCHOR,0.8,3,0.6743333333333333,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_VSANCHOR,0.9,3,0.6743333333333333,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_VSANCHOR,0.95,3,0.6743333333333333,0.577,False,False,False,3
U56,B,CADENCE,IS,CS_VSBEST,0.5,3,0.738,0.622,True,True,False,0
U56,B,CADENCE,IS,CS_VSBEST,0.6,3,0.738,0.622,True,True,False,0
U56,B,CADENCE,IS,CS_VSBEST,0.7,3,0.738,0.622,True,False,True,1
U56,B,CADENCE,IS,CS_VSBEST,0.8,3,0.738,0.622,False,False,False,2
U56,B,CADENCE,IS,CS_VSBEST,0.9,3,0.738,0.622,False,False,False,3
U56,B,CADENCE,IS,CS_VSBEST,0.95,3,0.738,0.622,False,False,False,3
B136,A,N,FULL,CS_STEPS,0.5,8,0.647625,0.517,True,True,False,0
B136,A,N,FULL,CS_STEPS,0.6,8,0.647625,0.517,True,False,True,4
B136,A,N,FULL,CS_STEPS,0.7,8,0.647625,0.517,False,False,False,6
B136,A,N,FULL,CS_STEPS,0.8,8,0.647625,0.517,False,False,False,6
B136,A,N,FULL,CS_STEPS,0.9,8,0.647625,0.517,False,False,False,8
B136,A,N,FULL,CS_STEPS,0.95,8,0.647625,0.517,False,False,False,8
B136,A,N,FULL,CS_ENDS,0.5,1,0.778,0.778,True,True,False,0
B136,A,N,FULL,CS_ENDS,0.6,1,0.778,0.778,True,True,False,0
B136,A,N,FULL,CS_ENDS,0.7,1,0.778,0.778,True,True,False,0
B136,A,N,FULL,CS_ENDS,0.8,1,0.778,0.778,False,False,False,1
B136,A,N,FULL,CS_ENDS,0.9,1,0.778,0.778,False,False,False,1
B136,A,N,FULL,CS_ENDS,0.95,1,0.778,0.778,False,False,False,1
B136,A,N,FULL,CS_VSANCHOR,0.5,8,0.6861250000000001,0.517,True,True,False,0
B136,A,N,FULL,CS_VSANCHOR,0.6,8,0.6861250000000001,0.517,True,False,True,2
B136,A,N,FULL,CS_VSANCHOR,0.7,8,0.6861250000000001,0.517,False,False,False,4
B136,A,N,FULL,CS_VSANCHOR,0.8,8,0.6861250000000001,0.517,False,False,False,7
B136,A,N,FULL,CS_VSANCHOR,0.9,8,0.6861250000000001,0.517,False,False,False,8
B136,A,N,FULL,CS_VSANCHOR,0.95,8,0.6861250000000001,0.517,False,False,False,8
B136,A,N,FULL,CS_VSBEST,0.5,8,0.685625,0.547,True,True,False,0
B136,A,N,FULL,CS_VSBEST,0.6,8,0.685625,0.547,True,False,True,2
B136,A,N,FULL,CS_VSBEST,0.7,8,0.685625,0.547,False,False,False,5
B136,A,N,FULL,CS_VSBEST,0.8,8,0.685625,0.547,False,False,False,7
B136,A,N,FULL,CS_VSBEST,0.9,8,0.685625,0.547,False,False,False,8
B136,A,N,FULL,CS_VSBEST,0.95,8,0.685625,0.547,False,False,False,8
B136,A,N,IS,CS_STEPS,0.5,8,0.65475,0.511,True,True,False,0
B136,A,N,IS,CS_STEPS,0.6,8,0.65475,0.511,True,False,True,5
B136,A,N,IS,CS_STEPS,0.7,8,0.65475,0.511,False,False,False,6
B136,A,N,IS,CS_STEPS,0.8,8,0.65475,0.511,False,False,False,6
B136,A,N,IS,CS_STEPS,0.9,8,0.65475,0.511,False,False,False,7
B136,A,N,IS,CS_STEPS,0.95,8,0.65475,0.511,False,False,False,7
B136,A,N,IS,CS_ENDS,0.5,1,0.764,0.764,True,True,False,0
B136,A,N,IS,CS_ENDS,0.6,1,0.764,0.764,True,True,False,0
B136,A,N,IS,CS_ENDS,0.7,1,0.764,0.764,True,True,False,0
B136,A,N,IS,CS_ENDS,0.8,1,0.764,0.764,False,False,False,1
B136,A,N,IS,CS_ENDS,0.9,1,0.764,0.764,False,False,False,1
B136,A,N,IS,CS_ENDS,0.95,1,0.764,0.764,False,False,False,1
B136,A,N,IS,CS_VSANCHOR,0.5,8,0.724375,0.513,True,True,False,0
B136,A,N,IS,CS_VSANCHOR,0.6,8,0.724375,0.513,True,False,True,3
B136,A,N,IS,CS_VSANCHOR,0.7,8,0.724375,0.513,True,False,True,4
B136,A,N,IS,CS_VSANCHOR,0.8,8,0.724375,0.513,False,False,False,4
B136,A,N,IS,CS_VSANCHOR,0.9,8,0.724375,0.513,False,False,False,7
B136,A,N,IS,CS_VSANCHOR,0.95,8,0.724375,0.513,False,False,False,8
B136,A,N,IS,CS_VSBEST,0.5,8,0.77725,0.511,True,True,False,0
B136,A,N,IS,CS_VSBEST,0.6,8,0.77725,0.511,True,False,True,2
B136,A,N,IS,CS_VSBEST,0.7,8,0.77725,0.511,True,False,True,2
B136,A,N,IS,CS_VSBEST,0.8,8,0.77725,0.511,False,False,False,3
B136,A,N,IS,CS_VSBEST,0.9,8,0.77725,0.511,False,False,False,7
B136,A,N,IS,CS_VSBEST,0.95,8,0.77725,0.511,False,False,False,7
B136,A,H,FULL,CS_STEPS,0.5,3,0.5576666666666666,0.493,True,False,True,1
B136,A,H,FULL,CS_STEPS,0.6,3,0.5576666666666666,0.493,False,False,False,2
B136,A,H,FULL,CS_STEPS,0.7,3,0.5576666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_STEPS,0.8,3,0.5576666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_STEPS,0.9,3,0.5576666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_STEPS,0.95,3,0.5576666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_ENDS,0.5,1,0.54,0.54,True,True,False,0
B136,A,H,FULL,CS_ENDS,0.6,1,0.54,0.54,False,False,False,1
B136,A,H,FULL,CS_ENDS,0.7,1,0.54,0.54,False,False,False,1
B136,A,H,FULL,CS_ENDS,0.8,1,0.54,0.54,False,False,False,1
B136,A,H,FULL,CS_ENDS,0.9,1,0.54,0.54,False,False,False,1
B136,A,H,FULL,CS_ENDS,0.95,1,0.54,0.54,False,False,False,1
B136,A,H,FULL,CS_VSANCHOR,0.5,3,0.5936666666666667,0.576,True,True,False,0
B136,A,H,FULL,CS_VSANCHOR,0.6,3,0.5936666666666667,0.576,False,False,False,1
B136,A,H,FULL,CS_VSANCHOR,0.7,3,0.5936666666666667,0.576,False,False,False,3
B136,A,H,FULL,CS_VSANCHOR,0.8,3,0.5936666666666667,0.576,False,False,False,3
B136,A,H,FULL,CS_VSANCHOR,0.9,3,0.5936666666666667,0.576,False,False,False,3
B136,A,H,FULL,CS_VSANCHOR,0.95,3,0.5936666666666667,0.576,False,False,False,3
B136,A,H,FULL,CS_VSBEST,0.5,3,0.5446666666666666,0.493,True,False,True,1
B136,A,H,FULL,CS_VSBEST,0.6,3,0.5446666666666666,0.493,False,False,False,2
B136,A,H,FULL,CS_VSBEST,0.7,3,0.5446666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_VSBEST,0.8,3,0.5446666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_VSBEST,0.9,3,0.5446666666666666,0.493,False,False,False,3
B136,A,H,FULL,CS_VSBEST,0.95,3,0.5446666666666666,0.493,False,False,False,3
B136,A,H,IS,CS_STEPS,0.5,3,0.6093333333333333,0.518,True,True,False,0
B136,A,H,IS,CS_STEPS,0.6,3,0.6093333333333333,0.518,True,False,True,2
B136,A,H,IS,CS_STEPS,0.7,3,0.6093333333333333,0.518,False,False,False,2
B136,A,H,IS,CS_STEPS,0.8,3,0.6093333333333333,0.518,False,False,False,3
B136,A,H,IS,CS_STEPS,0.9,3,0.6093333333333333,0.518,False,False,False,3
B136,A,H,IS,CS_STEPS,0.95,3,0.6093333333333333,0.518,False,False,False,3
B136,A,H,IS,CS_ENDS,0.5,1,0.77,0.77,True,True,False,0
B136,A,H,IS,CS_ENDS,0.6,1,0.77,0.77,True,True,False,0
B136,A,H,IS,CS_ENDS,0.7,1,0.77,0.77,True,True,False,0
B136,A,H,IS,CS_ENDS,0.8,1,0.77,0.77,False,False,False,1
B136,A,H,IS,CS_ENDS,0.9,1,0.77,0.77,False,False,False,1
B136,A,H,IS,CS_ENDS,0.95,1,0.77,0.77,False,False,False,1
B136,A,H,IS,CS_VSANCHOR,0.5,3,0.6636666666666667,0.586,True,True,False,0
B136,A,H,IS,CS_VSANCHOR,0.6,3,0.6636666666666667,0.586,True,False,True,1
B136,A,H,IS,CS_VSANCHOR,0.7,3,0.6636666666666667,0.586,False,False,False,2
B136,A,H,IS,CS_VSANCHOR,0.8,3,0.6636666666666667,0.586,False,False,False,3
B136,A,H,IS,CS_VSANCHOR,0.9,3,0.6636666666666667,0.586,False,False,False,3
B136,A,H,IS,CS_VSANCHOR,0.95,3,0.6636666666666667,0.586,False,False,False,3
B136,A,H,IS,CS_VSBEST,0.5,3,0.6703333333333333,0.518,True,True,False,0
B136,A,H,IS,CS_VSBEST,0.6,3,0.6703333333333333,0.518,True,False,True,1
B136,A,H,IS,CS_VSBEST,0.7,3,0.6703333333333333,0.518,False,False,False,1
B136,A,H,IS,CS_VSBEST,0.8,3,0.6703333333333333,0.518,False,False,False,3
B136,A,H,IS,CS_VSBEST,0.9,3,0.6703333333333333,0.518,False,False,False,3
B136,A,H,IS,CS_VSBEST,0.95,3,0.6703333333333333,0.518,False,False,False,3
B136,A,GROSS,FULL,CS_STEPS,0.5,9,0.9788888888888887,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_STEPS,0.6,9,0.9788888888888887,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_STEPS,0.7,9,0.9788888888888887,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_STEPS,0.8,9,0.9788888888888887,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_STEPS,0.9,9,0.9788888888888887,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_STEPS,0.95,9,0.9788888888888887,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_ENDS,0.5,1,0.979,0.979,True,True,False,0
B136,A,GROSS,FULL,CS_ENDS,0.6,1,0.979,0.979,True,True,False,0
B136,A,GROSS,FULL,CS_ENDS,0.7,1,0.979,0.979,True,True,False,0
B136,A,GROSS,FULL,CS_ENDS,0.8,1,0.979,0.979,True,True,False,0
B136,A,GROSS,FULL,CS_ENDS,0.9,1,0.979,0.979,True,True,False,0
B136,A,GROSS,FULL,CS_ENDS,0.95,1,0.979,0.979,True,True,False,0
B136,A,GROSS,FULL,CS_VSANCHOR,0.5,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSANCHOR,0.6,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSANCHOR,0.7,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSANCHOR,0.8,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSANCHOR,0.9,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSANCHOR,0.95,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSBEST,0.5,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSBEST,0.6,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSBEST,0.7,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSBEST,0.8,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSBEST,0.9,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,FULL,CS_VSBEST,0.95,9,0.9745555555555554,0.968,True,True,False,0
B136,A,GROSS,IS,CS_STEPS,0.5,9,0.9692222222222221,0.952,True,True,False,0
B136,A,GROSS,IS,CS_STEPS,0.6,9,0.9692222222222221,0.952,True,True,False,0
B136,A,GROSS,IS,CS_STEPS,0.7,9,0.9692222222222221,0.952,True,True,False,0
B136,A,GROSS,IS,CS_STEPS,0.8,9,0.9692222222222221,0.952,True,True,False,0
B136,A,GROSS,IS,CS_STEPS,0.9,9,0.9692222222222221,0.952,True,True,False,0
B136,A,GROSS,IS,CS_STEPS,0.95,9,0.9692222222222221,0.952,True,True,False,0
B136,A,GROSS,IS,CS_ENDS,0.5,1,0.971,0.971,True,True,False,0
B136,A,GROSS,IS,CS_ENDS,0.6,1,0.971,0.971,True,True,False,0
B136,A,GROSS,IS,CS_ENDS,0.7,1,0.971,0.971,True,True,False,0
B136,A,GROSS,IS,CS_ENDS,0.8,1,0.971,0.971,True,True,False,0
B136,A,GROSS,IS,CS_ENDS,0.9,1,0.971,0.971,True,True,False,0
B136,A,GROSS,IS,CS_ENDS,0.95,1,0.971,0.971,True,True,False,0
B136,A,GROSS,IS,CS_VSANCHOR,0.5,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSANCHOR,0.6,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSANCHOR,0.7,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSANCHOR,0.8,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSANCHOR,0.9,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSANCHOR,0.95,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSBEST,0.5,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSBEST,0.6,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSBEST,0.7,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSBEST,0.8,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSBEST,0.9,9,0.9618888888888889,0.952,True,True,False,0
B136,A,GROSS,IS,CS_VSBEST,0.95,9,0.9618888888888889,0.952,True,True,False,0
B136,A,CADENCE,FULL,CS_STEPS,0.5,3,0.6853333333333333,0.541,True,True,False,0
B136,A,CADENCE,FULL,CS_STEPS,0.6,3,0.6853333333333333,0.541,True,False,True,1
B136,A,CADENCE,FULL,CS_STEPS,0.7,3,0.6853333333333333,0.541,False,False,False,1
B136,A,CADENCE,FULL,CS_STEPS,0.8,3,0.6853333333333333,0.541,False,False,False,2
B136,A,CADENCE,FULL,CS_STEPS,0.9,3,0.6853333333333333,0.541,False,False,False,3
B136,A,CADENCE,FULL,CS_STEPS,0.95,3,0.6853333333333333,0.541,False,False,False,3
B136,A,CADENCE,FULL,CS_ENDS,0.5,1,0.567,0.567,True,True,False,0
B136,A,CADENCE,FULL,CS_ENDS,0.6,1,0.567,0.567,False,False,False,1
B136,A,CADENCE,FULL,CS_ENDS,0.7,1,0.567,0.567,False,False,False,1
B136,A,CADENCE,FULL,CS_ENDS,0.8,1,0.567,0.567,False,False,False,1
B136,A,CADENCE,FULL,CS_ENDS,0.9,1,0.567,0.567,False,False,False,1
B136,A,CADENCE,FULL,CS_ENDS,0.95,1,0.567,0.567,False,False,False,1
B136,A,CADENCE,FULL,CS_VSANCHOR,0.5,3,0.6609999999999999,0.541,True,True,False,0
B136,A,CADENCE,FULL,CS_VSANCHOR,0.6,3,0.6609999999999999,0.541,True,False,True,1
B136,A,CADENCE,FULL,CS_VSANCHOR,0.7,3,0.6609999999999999,0.541,False,False,False,1
B136,A,CADENCE,FULL,CS_VSANCHOR,0.8,3,0.6609999999999999,0.541,False,False,False,3
B136,A,CADENCE,FULL,CS_VSANCHOR,0.9,3,0.6609999999999999,0.541,False,False,False,3
B136,A,CADENCE,FULL,CS_VSANCHOR,0.95,3,0.6609999999999999,0.541,False,False,False,3
B136,A,CADENCE,FULL,CS_VSBEST,0.5,3,0.7063333333333334,0.541,True,True,False,0
B136,A,CADENCE,FULL,CS_VSBEST,0.6,3,0.7063333333333334,0.541,True,False,True,1
B136,A,CADENCE,FULL,CS_VSBEST,0.7,3,0.7063333333333334,0.541,True,False,True,1
B136,A,CADENCE,FULL,CS_VSBEST,0.8,3,0.7063333333333334,0.541,False,False,False,2
B136,A,CADENCE,FULL,CS_VSBEST,0.9,3,0.7063333333333334,0.541,False,False,False,3
B136,A,CADENCE,FULL,CS_VSBEST,0.95,3,0.7063333333333334,0.541,False,False,False,3
B136,A,CADENCE,IS,CS_STEPS,0.5,3,0.6416666666666667,0.601,True,True,False,0
B136,A,CADENCE,IS,CS_STEPS,0.6,3,0.6416666666666667,0.601,True,True,False,0
B136,A,CADENCE,IS,CS_STEPS,0.7,3,0.6416666666666667,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_STEPS,0.8,3,0.6416666666666667,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_STEPS,0.9,3,0.6416666666666667,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_STEPS,0.95,3,0.6416666666666667,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_ENDS,0.5,1,0.747,0.747,True,True,False,0
B136,A,CADENCE,IS,CS_ENDS,0.6,1,0.747,0.747,True,True,False,0
B136,A,CADENCE,IS,CS_ENDS,0.7,1,0.747,0.747,True,True,False,0
B136,A,CADENCE,IS,CS_ENDS,0.8,1,0.747,0.747,False,False,False,1
B136,A,CADENCE,IS,CS_ENDS,0.9,1,0.747,0.747,False,False,False,1
B136,A,CADENCE,IS,CS_ENDS,0.95,1,0.747,0.747,False,False,False,1
B136,A,CADENCE,IS,CS_VSANCHOR,0.5,3,0.6893333333333334,0.601,True,True,False,0
B136,A,CADENCE,IS,CS_VSANCHOR,0.6,3,0.6893333333333334,0.601,True,True,False,0
B136,A,CADENCE,IS,CS_VSANCHOR,0.7,3,0.6893333333333334,0.601,False,False,False,2
B136,A,CADENCE,IS,CS_VSANCHOR,0.8,3,0.6893333333333334,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_VSANCHOR,0.9,3,0.6893333333333334,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_VSANCHOR,0.95,3,0.6893333333333334,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_VSBEST,0.5,3,0.6893333333333334,0.601,True,True,False,0
B136,A,CADENCE,IS,CS_VSBEST,0.6,3,0.6893333333333334,0.601,True,True,False,0
B136,A,CADENCE,IS,CS_VSBEST,0.7,3,0.6893333333333334,0.601,False,False,False,2
B136,A,CADENCE,IS,CS_VSBEST,0.8,3,0.6893333333333334,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_VSBEST,0.9,3,0.6893333333333334,0.601,False,False,False,3
B136,A,CADENCE,IS,CS_VSBEST,0.95,3,0.6893333333333334,0.601,False,False,False,3
B136,B,N,FULL,CS_STEPS,0.5,8,0.749625,0.569,True,True,False,0
B136,B,N,FULL,CS_STEPS,0.6,8,0.749625,0.569,True,False,True,1
B136,B,N,FULL,CS_STEPS,0.7,8,0.749625,0.569,True,False,True,2
B136,B,N,FULL,CS_STEPS,0.8,8,0.749625,0.569,False,False,False,5
B136,B,N,FULL,CS_STEPS,0.9,8,0.749625,0.569,False,False,False,7
B136,B,N,FULL,CS_STEPS,0.95,8,0.749625,0.569,False,False,False,7
B136,B,N,FULL,CS_ENDS,0.5,1,0.808,0.808,True,True,False,0
B136,B,N,FULL,CS_ENDS,0.6,1,0.808,0.808,True,True,False,0
B136,B,N,FULL,CS_ENDS,0.7,1,0.808,0.808,True,True,False,0
B136,B,N,FULL,CS_ENDS,0.8,1,0.808,0.808,True,True,False,0
B136,B,N,FULL,CS_ENDS,0.9,1,0.808,0.808,False,False,False,1
B136,B,N,FULL,CS_ENDS,0.95,1,0.808,0.808,False,False,False,1
B136,B,N,FULL,CS_VSANCHOR,0.5,8,0.848,0.6,True,True,False,0
B136,B,N,FULL,CS_VSANCHOR,0.6,8,0.848,0.6,True,True,False,0
B136,B,N,FULL,CS_VSANCHOR,0.7,8,0.848,0.6,True,False,True,1
B136,B,N,FULL,CS_VSANCHOR,0.8,8,0.848,0.6,True,False,True,1
B136,B,N,FULL,CS_VSANCHOR,0.9,8,0.848,0.6,False,False,False,6
B136,B,N,FULL,CS_VSANCHOR,0.95,8,0.848,0.6,False,False,False,7
B136,B,N,FULL,CS_VSBEST,0.5,8,0.78975,0.625,True,True,False,0
B136,B,N,FULL,CS_VSBEST,0.6,8,0.78975,0.625,True,True,False,0
B136,B,N,FULL,CS_VSBEST,0.7,8,0.78975,0.625,True,False,True,2
B136,B,N,FULL,CS_VSBEST,0.8,8,0.78975,0.625,False,False,False,4
B136,B,N,FULL,CS_VSBEST,0.9,8,0.78975,0.625,False,False,False,6
B136,B,N,FULL,CS_VSBEST,0.95,8,0.78975,0.625,False,False,False,7
B136,B,N,IS,CS_STEPS,0.5,8,0.74325,0.63,True,True,False,0
B136,B,N,IS,CS_STEPS,0.6,8,0.74325,0.63,True,True,False,0
B136,B,N,IS,CS_STEPS,0.7,8,0.74325,0.63,True,False,True,3
B136,B,N,IS,CS_STEPS,0.8,8,0.74325,0.63,False,False,False,7
B136,B,N,IS,CS_STEPS,0.9,8,0.74325,0.63,False,False,False,7
B136,B,N,IS,CS_STEPS,0.95,8,0.74325,0.63,False,False,False,7
