run,n_head,n_artefacts,n_data,bytes_any,bytes_data,capped,ANY_ok,DATA_ok,ANY_share,DATA_share
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud,16,6,5,94973,75315,0,16,16,1.0,1.0
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B,34,9,8,64260,29780,0,34,31,1.0,0.9117647058823529
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud,59,5,4,72361,60741,0,59,57,1.0,0.9661016949152542
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud,52,5,4,120303,99471,0,48,48,0.9230769230769231,0.9230769230769231
2026-09-09_is-the-gate-timing-residual-a-constant-in-pp-per-year_B,67,5,4,330711,285801,0,67,61,1.0,0.9104477611940298
2026-09-09_is-the-n-vs-cadence-disagreement-ordering-PANEL-driven-or-DIAL-driven_cloud,12,5,4,418523,408320,0,11,10,0.9166666666666666,0.8333333333333334
2026-09-09_is-the-narrow-day-effect-ORDERING-the-same-panel-ordering-as-the-gate-premium_B,41,12,11,219424,197367,0,40,40,0.975609756097561,0.975609756097561
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B,47,8,7,115309,88720,0,47,43,1.0,0.9148936170212766
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B,45,8,7,439863,421139,0,45,45,1.0,1.0
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B,22,11,10,95283,66509,0,22,18,1.0,0.8181818181818182
2026-09-09_name-level-fixed-effects_B,77,6,5,133476,79303,0,76,71,0.987012987012987,0.922077922077922
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud,27,9,8,3393051,3369383,0,27,27,1.0,1.0
2026-09-09_pre-register-the-quantile-family-as-a-dial_cloud,172,4,3,163698,117907,0,172,172,1.0,1.0
2026-09-09_price-the-14-breadth-files-on-their-own-books_B,36,7,6,299156,259671,0,35,32,0.9722222222222222,0.8888888888888888
2026-09-09_price-the-14-breadth-files-on-their-own-books_cloud,26,8,7,311276,299733,0,26,24,1.0,0.9230769230769231
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B,89,5,5,247539,247539,0,88,88,0.9887640449438202,0.9887640449438202
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C,13,4,3,32242,16591,0,11,11,0.8461538461538461,0.8461538461538461
2026-09-09_price-the-removal-of-the-daily-hard-exit_B,8,2,1,56914,39818,0,8,7,1.0,0.875
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud,4,8,7,816893,770374,0,4,4,1.0,1.0
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud,48,7,6,716227,702359,0,48,48,1.0,1.0
2026-09-09_restate-every-published-4a-count-against-the-LIVE-book_cloud,71,7,6,88890,77871,0,68,59,0.9577464788732394,0.8309859154929577
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C,54,6,5,408989,385030,0,54,51,1.0,0.9444444444444444
2026-09-09_restate-the-13-ONE-SIDED-group-mean-controls-on-their-own-data_cloud,15,10,9,2875273,2852728,0,12,8,0.8,0.5333333333333333
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud,2,8,7,601770,557807,0,2,2,1.0,1.0
2026-09-09_restate-the-record-s-158-REPRODUCTION-GATES-as-TOLERANCES-in-record-units_C,52,7,6,115292,103975,0,51,51,0.9807692307692307,0.9807692307692307
2026-09-09_stamp-every-committed-artefact-with-its-PANEL-VINTAGE_cloud,21,7,6,1182517,1168607,0,20,20,0.9523809523809523,0.9523809523809523
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C,17,11,10,837437,805697,0,17,17,1.0,1.0
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C,39,8,7,51659,35032,0,37,34,0.9487179487179487,0.8717948717948718
2026-09-09_what-does-SELECTION-become-under-a-DAILY-depth-match_C,46,7,6,485838,443295,0,45,44,0.9782608695652174,0.9565217391304348
2026-09-09_what-n-would-make-the-partial-estimable_C,45,8,7,1947671,1918514,0,44,44,0.9777777777777777,0.9777777777777777
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_C,26,9,8,387768,360284,0,26,20,1.0,0.7692307692307693
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_cloud,42,5,4,192790,183350,0,41,31,0.9761904761904762,0.7380952380952381
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_B,71,6,5,145834,133635,0,71,70,1.0,0.9859154929577465
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_cloud,20,8,7,165958,146099,0,19,19,0.95,0.95
2026-09-09_why-does-the-CORR-ordering-die-at-q-0,53,6,5,1123932,1100077,0,53,50,1.0,0.9433962264150944
2026-09-09_why-does-the-MA-SLICE-flip-from-better-to-worse-at-the-panel-boundary_C,34,7,6,226646,194070,0,31,23,0.9117647058823529,0.6764705882352942
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C,1,10,9,988209,959548,0,1,1,1.0,1.0
2026-09-09_window-stamp-every-reach-and-every-depth-denominator_cloud,29,5,4,233471,223489,0,29,26,1.0,0.896551724137931
2026-09-10_can-the-record-s-keys-be-made-REACHABLE-without-a-harness_cloud,24,7,7,4053294,4053294,0,23,23,0.9583333333333334,0.9583333333333334
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud,9,6,5,1224433,1179474,0,9,9,1.0,1.0
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_B,84,10,9,144891,132557,0,83,81,0.9880952380952381,0.9642857142857143
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud,61,7,6,291729,254738,0,61,61,1.0,1.0
2026-09-10_census-the-record-s-PARKs-for-the-DATA-SEARCH-ERROR_cloud,15,5,4,244414,233014,0,14,12,0.9333333333333333,0.8
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_B,17,10,9,1469080,1447992,0,17,17,1.0,1.0
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_cloud,33,5,4,1745848,1731017,0,33,33,1.0,1.0
2026-09-10_does-PROTOCOL-need-a-T2-DATING-clause-beside-T1_C,14,7,6,596920,567736,0,13,13,0.9285714285714286,0.9285714285714286
2026-09-10_does-a-BASE-RATE-ADJUSTED-4b-change-the-records-KEEP-set_cloud,17,6,5,8096093,8085676,0,17,17,1.0,1.0
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B,8,4,3,2586341,2525164,0,8,8,1.0,1.0
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud,30,6,5,803936,767662,0,30,30,1.0,1.0
2026-09-10_does-a-TERMINAL-DATING-certificate-belong-BEFORE-rule-8_B,18,10,9,6964379,6950897,0,18,18,1.0,1.0
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C,45,9,8,1687601,1651331,0,45,45,1.0,1.0
2026-09-10_does-any-published-rule-8-pick-survive-the-NO-DIAL-control_cloud,42,5,4,424590,416376,0,42,41,1.0,0.9761904761904762
2026-09-10_does-every-published-MATCHED-GROSS-TWIN-claim-need-a-PLACEBO-column_cloud,31,6,6,1211591,1211591,0,31,31,1.0,1.0
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_B,75,5,4,1316346,1290135,0,75,74,1.0,0.9866666666666667
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_cloud,67,7,6,1084814,1064724,0,67,67,1.0,1.0
2026-09-10_does-the-BREADTH-gate-4b-pass-live-only-at-gross-1,57,3,2,124943,111024,0,57,57,1.0,1.0
2026-09-10_does-the-DOLLAR-floor-s-EJECT-AFTER-A-FALL-channel-exist-off-SMALL439_B,34,11,10,184315,155543,0,34,32,1.0,0.9411764705882353
2026-09-10_does-the-SCALE-channel-need-its-own-pre-rule-8-gate_C,17,8,7,829714,807268,0,17,17,1.0,1.0
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C,115,7,6,231387,208141,0,115,115,1.0,1.0
2026-09-10_does-the-TIE-AS-FLIP-convention-change-any-PUBLISHED-verdict_C,14,10,9,456724,409298,0,14,14,1.0,1.0
2026-09-10_does-the-live-4b-candidate-beat-its-own-EWall-at-25-bps-on-any-panel_cloud,47,4,3,251652,239181,0,42,39,0.8936170212765957,0.8297872340425532
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C,36,6,5,4564418,4532282,0,36,36,1.0,1.0
2026-09-10_every-de-grossed-book-in-the-record-is-priced-with-cash-at-ZERO_B,26,6,5,1289601,1249824,0,26,26,1.0,1.0
2026-09-10_how-many-committed-GRID-files-cannot-state-their-own-PANEL_C,25,9,8,354135,336837,0,25,23,1.0,0.92
2026-09-10_is-EVERY-published-CHOOSER-WIN-in-the-record-a-PHASE-WIN_C,33,5,4,307995,234011,0,33,31,1.0,0.9393939393939394
2026-09-10_is-FLIP1-already-dead-at-10-bps_C,16,10,9,3057819,3027143,0,16,16,1.0,1.0
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud,25,8,8,4590309,4590309,0,25,25,1.0,1.0
2026-09-10_is-H2-CUSHION-AT-ZERO-COST-a-publishable-panel-column_cloud,81,5,4,368706,354983,0,80,74,0.9876543209876543,0.9135802469135802
2026-09-10_is-K_CAGR-really-a-better-rule-8-selector-or-is-it-the-CAGR-floor-in-disguise_cloud,57,5,5,431411,431411,0,57,57,1.0,1.0
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud,50,7,6,57674,33878,0,49,35,0.98,0.7
2026-09-10_is-a-draw-s-IS-SHARPE-the-wrong-thing-to-PREDICT_B,39,5,4,250382,141304,0,37,33,0.9487179487179487,0.8461538461538461
2026-09-10_is-lambda-INERT-on-every-low-turnover-book-or-only-on-EWALL_C,54,7,6,2632293,2548445,0,54,54,1.0,1.0
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_B,35,7,6,2391380,2377220,0,35,35,1.0,1.0
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_cloud,70,6,5,101483,74486,0,69,62,0.9857142857142858,0.8857142857142857
2026-09-10_is-regret-the-only-column-whose-VALUES-its-source-does-not-contain_cloud,28,8,7,188140,171132,0,28,27,1.0,0.9642857142857143
2026-09-10_is-the--0,107,15,13,4868664,4841314,0,106,99,0.9906542056074766,0.9252336448598131
2026-09-10_is-the-4b-window-a-TURNOVER-COST-fact-about-the-ranked-book_B,12,6,5,2149928,2106580,0,12,12,1.0,1.0
2026-09-10_is-the-BAND-the-only-clean-adopted-constant_cloud,30,6,5,332449,312745,0,28,20,0.9333333333333333,0.6666666666666666
2026-09-10_is-the-CORRELATION-CUT-a-pre-registrable-SLEEVE-ADMISSION-test_C,17,9,8,30481863,30434083,0,17,17,1.0,1.0
2026-09-10_is-the-INTERCEPT-of-the-width-law-a-DEFENSIVE-SLEEVE-statistic_C,8,7,6,8502731,8482115,0,7,7,0.875,0.875
2026-09-10_is-the-IS-WINDOW-a-SUPERSET-on-every-published-dial_cloud,33,5,4,299103,286519,0,33,33,1.0,1.0
2026-09-10_is-the-KEY-UNIQUE-join-STABLE-under-float-reformatting_cloud,61,7,6,117325,106549,0,61,59,1.0,0.9672131147540983
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C,32,11,10,1250373,1191700,0,32,32,1.0,1.0
2026-09-10_is-the-PICK-FLIP-rate-of-0,71,8,7,108965,73984,0,70,57,0.9859154929577465,0.8028169014084507
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C,24,7,6,1454205,1437849,0,24,24,1.0,1.0
2026-09-10_is-the-SELECTION-vs-TRADING-dial-split-a-record-wide-law_C,1,6,5,465974,451198,0,1,1,1.0,1.0
2026-09-10_is-the-STALENESS-TAX-a-DRAWDOWN-tax-on-every-gate-family_C,5,7,6,198390,159565,0,5,5,1.0,1.0
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C,28,8,7,318980,283906,0,27,27,0.9642857142857143,0.9642857142857143
2026-09-10_is-the-gate-vs-ranked-ORDERING-SPLIT-a-GROSS-fact_B,13,7,6,186166,109032,0,10,9,0.7692307692307693,0.6923076923076923
2026-09-10_market-cap-as-the-third-substitution_B,36,7,6,320257,307185,0,36,36,1.0,1.0
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_B,3,6,5,86059,64464,0,3,3,1.0,1.0
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_cloud,11,7,7,64236,64236,0,11,11,1.0,1.0
2026-09-10_price-the-EW-ALL-control-for-the-top-20-book-on-the-1000-draw-grid_cloud,47,5,4,13476839,13461980,0,47,47,1.0,1.0
2026-09-10_price-the-RE-DERIVED-METRIC-column-against-its-own-source_C,44,10,9,1643549,1609955,0,44,40,1.0,0.9090909090909091
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud,18,4,4,365478,365478,0,15,15,0.8333333333333334,0.8333333333333334
2026-09-10_price-the-three-free-lunch-cells_cloud,21,3,2,293922,283230,0,20,18,0.9523809523809523,0.8571428571428571
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud,23,6,5,2045507,2029668,0,23,23,1.0,1.0
2026-09-10_publish-an-AS-OF-DATE-beside-every-input-the-record-reads_C,19,7,6,170145,155725,0,19,19,1.0,1.0
2026-09-10_publish-p-and-n-beside-every-WIDE-flag-in-the-record_cloud,16,9,8,24866943,24841724,0,16,15,1.0,0.9375
2026-09-10_publish-step_delta-beside-every-adopted-constant_B,5,5,4,1257826,1247663,0,3,3,0.6,0.6
2026-09-10_publish-the-PENALTY-beside-every-residualisation_B,16,7,6,337714,327986,0,16,16,1.0,1.0
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud,25,7,6,594028,565786,0,25,24,1.0,0.96
2026-09-10_publish-the-SIGN-BALANCE-of-every-fitted-SELECTOR-TARGET_C,53,6,5,446494,437049,0,51,36,0.9622641509433962,0.6792452830188679
2026-09-10_put-a-ROW-ID-on-every-artefact-that-RE-READS-another-artefact_C,51,8,7,107932,97014,0,49,42,0.9607843137254902,0.8235294117647058
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_B,20,7,6,650693,614828,0,20,19,1.0,0.95
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_cloud,18,5,5,470471,470471,0,18,18,1.0,1.0
2026-09-10_re-cut-every-published-BINDING-BAR-claim-as-a-STEP-NORMALISED-argmin_cloud,33,13,12,19164408,19157564,0,33,33,1.0,1.0
2026-09-10_re-cut-the-record-s-WINDOW-WIDTH-claims-as-width-per-point_C,6,9,8,453160,428929,0,6,5,1.0,0.8333333333333334
2026-09-10_re-read-every-chooser-result-on-the-OOS-RANK-of-its-constant-arm_B,23,4,3,302209,286230,0,23,17,1.0,0.7391304347826086
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud,32,6,5,1290059,1273828,0,32,32,1.0,1.0
2026-09-10_re-run-the-3-wide-and-unfolded-census-files-individually_B,31,4,3,93207,62239,0,31,31,1.0,1.0
2026-09-10_restate-idea-121-s-ADV-clause-in-SHARES-before-PROTOCOL-adopts-it_B,12,9,8,110425,86496,0,12,10,1.0,0.8333333333333334
2026-09-10_state-the-UNIT-on-every-binding-bar-claim-in-the-record_B,53,11,10,2375062,2361103,0,52,40,0.9811320754716981,0.7547169811320755
2026-09-10_the-stop-family-never-beats-its-own-exposure_cloud,8,4,4,709245,709245,0,8,8,1.0,1.0
2026-09-10_which-MATCHED-GROSS-claims-in-the-record-are-SHARPE-claims_cloud,3,6,5,670393,657693,0,3,3,1.0,1.0
2026-09-10_why-do-145931-pointer-rows-MISS-their-source-entirely_C,35,9,8,1299380,1284702,0,30,28,0.8571428571428571,0.8
2026-09-10_why-does-a-0,10,7,6,615383,570040,0,10,10,1.0,1.0
2026-09-10_why-does-the-n-dial-disagree-5x-more-than-every-other-dial_B,24,6,5,671868,658728,0,23,22,0.9583333333333334,0.9166666666666666
2026-09-11_census-the-record-s-PREDICTOR-IS-REAL-claims-that-were-never-scored-against-the-CONSTANT_C,52,7,6,2564563,2539911,0,52,52,1.0,1.0
2026-09-11_do-the-ARM-LEVEL-turnover-slopes-that-die-OOS-die-on-every-residual-family_cloud,87,6,5,315113,295840,0,87,87,1.0,1.0
2026-09-11_do-the-THREE-LIVE-PANELS-EVER-AGREE-on-a-vintage_B,28,9,8,81269,43763,0,26,22,0.9285714285714286,0.7857142857142857
2026-09-11_do-the-record-s-HAND-COPIED-CONSTANT-gates-fail-more-than-its-ARTEFACT-gates_B,20,8,7,154769,113044,0,17,14,0.85,0.7
2026-09-11_does-ANY-standing-4b-candidate-clear-an-EQUAL-WEIGHT-bar_B,62,7,6,69838,48950,0,55,55,0.8870967741935484,0.8870967741935484
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud,11,6,5,208360,185875,0,11,8,1.0,0.7272727272727273
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_B,43,6,5,319450,306830,0,41,39,0.9534883720930233,0.9069767441860465
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_cloud,19,10,9,2346956,2327619,0,19,19,1.0,1.0
2026-09-11_does-idea-153-s-OVERLAP-ordering-survive-a-k-MATCHED-restatement_cloud,41,5,4,168281,154395,0,35,30,0.8536585365853658,0.7317073170731707
2026-09-11_does-mrho-s-GAP-SHRINKAGE-survive-a-WIDER-overlap_cloud,50,9,8,6910691,6895119,0,50,50,1.0,1.0
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud,32,6,5,4545432,4530402,0,32,32,1.0,1.0
2026-09-11_does-the-B136-SPY-SERIES-gap-ever-reach-a-published-verdict_cloud,30,6,5,1360728,1348804,0,30,29,1.0,0.9666666666666667
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C,15,6,5,478713,464771,0,15,11,1.0,0.7333333333333333
2026-09-11_does-the-MIN-GAP-PAIR-restatement-change-any-published-VERDICT-not-just-the-count_C,19,10,9,763156,742336,0,19,19,1.0,1.0
2026-09-11_does-the-OOS-SPAN-COLLAPSE-hold-for-the-OTHER-FOUR-STATISTICS_C,25,7,6,455547,421999,0,25,24,1.0,0.96
2026-09-11_does-the-ORIGIN-asymmetry-show-up-in-4b-PASS-RATES-not-just-the-premium_C,54,7,6,2584305,2558395,0,54,54,1.0,1.0
2026-09-11_does-the-RECORD-S-RELIANCE-GRAPH-have-a-LOAD-BEARING-CORE-worth-re-verifying_C,57,9,8,164313,140349,0,54,43,0.9473684210526315,0.7543859649122807
2026-09-11_does-the-c_sd-RESIDUAL-LAW-hold-on-a-CADENCE-and-GROSS-grid_B,240,8,7,1072624,1053180,0,234,234,0.975,0.975
2026-09-11_does-the-c_sd-RESIDUAL-LAW-hold-on-a-CADENCE-and-GROSS-grid_cloud,54,6,5,808326,791867,0,54,54,1.0,1.0
2026-09-11_does-the-premium-order-in-any-NON-TREND-persistence-variable_C,38,9,8,2932425,2908537,0,38,38,1.0,1.0
2026-09-11_extend-the-q-x-k-ladder-past-k-EQUALS-100_C,25,6,5,228373,197042,0,22,11,0.88,0.44
2026-09-11_how-many-of-the-60-rc-0-scripts-SILENTLY-changed-their-own-published-numbers_B,29,9,8,106897,94580,0,28,25,0.9655172413793104,0.8620689655172413
2026-09-11_how-many-of-the-record-s-46-STRUCTURAL-gates-are-CROSS-PANEL-VINTAGE-tests_B,91,7,6,824479,806497,0,91,81,1.0,0.8901098901098901
2026-09-11_how-many-of-the-record-s-520-ASSERT-CLAUSES-are-SELF-CONSISTENCY-gates_cloud,27,9,8,125130,112569,0,26,24,0.9629629629629629,0.8888888888888888
2026-09-11_how-many-of-the-record-s-TWO-PANEL-claims-would-flip-under-a-PARENT-SPECIFIC-floor_C,41,8,7,578495,565408,0,41,41,1.0,1.0
2026-09-11_how-many-published-PANEL-ORDERING-claims-survive-a-draw-level-noise-floor_B,30,7,6,506290,492387,0,30,30,1.0,1.0
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C,76,7,6,6276814,6258589,0,76,75,1.0,0.9868421052631579
2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C,18,8,7,112239,94733,0,17,14,0.9444444444444444,0.7777777777777778
2026-09-11_is-SEL-DISP-BAR-v-s-BELOW-ANCHOR-pick-a-general-CONTROLLED-CHARACTERISTIC-pathology_cloud,36,7,6,103592,73073,0,34,19,0.9444444444444444,0.5277777777777778
2026-09-11_is-WIDTH-MAXIMISATION-a-general-rule-8-selector-pathology_C,45,8,7,1434363,1401449,0,39,38,0.8666666666666667,0.8444444444444444
2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B,16,7,6,390532,362644,0,16,13,1.0,0.8125
2026-09-11_is-disp-the-SECOND-vol-channel_cloud,50,8,7,622694,597872,0,50,50,1.0,1.0
2026-09-11_is-momac-s-0,0,10,9,14607811,14581542,0,0,0,,
2026-09-11_is-n_elig-the-variable-the-record-keeps-mislabelling_B,21,7,6,254968,233373,0,21,16,1.0,0.7619047619047619
2026-09-11_is-n_elig-the-variable-the-record-keeps-mislabelling_cloud,85,9,8,178048,166578,0,85,80,1.0,0.9411764705882353
2026-09-11_is-the-0,10,7,6,4623139,4597799,0,10,10,1.0,1.0
2026-09-11_is-the-46-percent-ROUND-MATCH-FLOOR-a-property-of-ARTEFACT-SIZE_C,33,5,4,2473837,2466643,0,33,33,1.0,1.0
2026-09-11_is-the-4a-COLUMN-where-the-MOMENTUM-SLICE-actually-lives_C,23,6,5,309670,274642,0,23,21,1.0,0.9130434782608695
2026-09-11_is-the-4a-DRAWDOWN-LEG-reachable-at-all-on-a-POST-2020-corpus_cloud,43,4,3,26960,12645,0,34,34,0.7906976744186046,0.7906976744186046
2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud,52,5,4,167256,150640,0,51,50,0.9807692307692307,0.9615384615384616
2026-09-11_is-the-4b-PASS-RATE-a-PANEL-OF-ORIGIN-statistic-everywhere_cloud,14,4,3,266815,259624,0,14,14,1.0,1.0
2026-09-11_is-the-4b-PASS-SHARE-a-monotone-function-of-n_B,69,11,9,39889,17232,0,68,63,0.9855072463768116,0.9130434782608695
2026-09-11_is-the-86,28,7,6,471452,461853,0,28,28,1.0,1.0
2026-09-11_is-the-CAGR-FLOOR-the-only-4b-bar-that-ever-binds-ALONE_cloud,14,6,5,178073,168204,0,14,14,1.0,1.0
2026-09-11_is-the-DD-CAP-doing-ALL-the-cutting-in-4b_B,48,6,5,2063918,2029963,0,48,48,1.0,1.0
2026-09-11_is-the-EQUAL-WEIGHT-BAR-the-right-4b-COMPARAND-for-PROTOCOL-itself_cloud,60,9,8,134778,119808,0,60,59,1.0,0.9833333333333333
2026-09-11_is-the-EWALL-g1,49,4,3,188344,159699,0,47,45,0.9591836734693877,0.9183673469387755
2026-09-11_is-the-GROSS-dial-s-4b-FOOTPRINT-the-CAGR-FLOOR-alone_C,14,8,7,156947,116752,0,14,14,1.0,1.0
2026-09-11_is-the-KEEP-4b-candidate-s-margin-a-TURNOVER-matched-fact_cloud,58,4,3,1726883,1702487,0,58,58,1.0,1.0
2026-09-11_is-the-MA-GATE-worse-than-MOMENTUM-at-matched-daily-depth-a-book-level-fact_cloud,22,8,7,861125,824050,0,22,22,1.0,1.0
2026-09-11_is-the-MA-residual-DRIFT-a-regime-not-a-panel_B,87,9,8,673481,641571,0,87,87,1.0,1.0
2026-09-11_is-the-MA-residual-DRIFT-a-regime-not-a-panel_cloud,38,9,8,4025085,4005939,0,38,38,1.0,1.0
2026-09-11_is-the-ORIGIN-gap-a-MATCHING-RESIDUAL-or-a-real-panel-effect_cloud,49,6,5,1737514,1723205,0,49,49,1.0,1.0
2026-09-11_is-the-RATIO-to-OOS-slope-steeper-at-the-WIDE-end-for-a-reason_C,132,7,6,455898,439768,0,114,105,0.8636363636363636,0.7954545454545454
2026-09-11_is-the-RSS-BAR-the-right-object-when-the-two-parents-OVERLAP_cloud,42,9,8,1397823,1382747,0,42,42,1.0,1.0
2026-09-11_is-the-RULES-v2-CAGR-FLOOR-GAP-a-BREADTH-fact-or-an-EXPOSURE-fact_cloud,41,6,5,58271,44127,0,39,37,0.9512195121951219,0.9024390243902439
2026-09-11_is-the-SMALL439-ONLY-predictive-correlation-a-BREADTH-effect_cloud,45,9,8,2362697,2341085,0,43,43,0.9555555555555556,0.9555555555555556
2026-09-11_is-the-SPY-IN-THE-COMPARAND-convention-worth-a-PROTOCOL-clause-of-its-own_C,30,9,8,331962,318184,0,30,29,1.0,0.9666666666666667
2026-09-11_is-the-U56-CAGR-FLOOR-GAP-a-DELISTING-artefact_B,41,7,6,997158,962009,0,41,41,1.0,1.0
2026-09-11_is-the-VINTAGE-INERT-DD-LEG-a-2020-2022-artefact_cloud,29,5,4,59359,45437,0,24,19,0.8275862068965517,0.6551724137931034
2026-09-11_is-the-WIDTH-to-OOS-slope-a-SELECTION-POOL-effect-or-a-SMALL-CAP-effect_C,77,8,7,748195,720953,0,67,59,0.8701298701298701,0.7662337662337663
2026-09-11_is-the-WIDTH-to-OOS-slope-a-SELECTION-POOL-effect-or-a-SMALL-CAP-effect_cloud,46,5,4,839857,815889,0,45,43,0.9782608695652174,0.9347826086956522
2026-09-11_is-the-c_sd-vs-TURNOVER-correlation-SIGN-FLIP-a-property-of-every-published-pooled-rho_B,5,7,6,2624292,2591952,0,5,5,1.0,1.0
2026-09-11_is-the-len-r-SLASH-2-HALF-SPLIT-the-record-s-single-largest-CONVENTION-artefact_B,37,10,9,131956,92464,0,37,27,1.0,0.7297297297297297
2026-09-11_is-the-q-0,49,10,9,629538,619595,0,49,45,1.0,0.9183673469387755
2026-09-11_is-the-record-s-LIVE-BOOK-CONSTANT-drifting-monotonically-with-the-PRICES-VINTAGE_C,30,8,7,218989,199899,0,29,26,0.9666666666666667,0.8666666666666667
2026-09-11_is-tpers-INFORMATION-or-TAUTOLOGY_B,58,9,8,2885455,2862866,0,58,58,1.0,1.0
2026-09-11_price-PERSISTENCE-and-SELECTION-separately-on-the-composite_C,29,5,4,718524,697520,0,29,29,1.0,1.0
2026-09-11_price-the-0,10,5,4,89246,70985,0,10,8,1.0,0.8
2026-09-11_price-the-4a-MaxDD-leg-against-a-VOL-MATCHED-cap_B,37,8,7,275572,264191,0,37,36,1.0,0.972972972972973
2026-09-11_price-the-APPEND-vs-RESTATE-channels-separately-on-a-LONGER-vintage-ladder_cloud,21,5,4,809741,800949,0,20,19,0.9523809523809523,0.9047619047619048
2026-09-11_price-the-ENGINE-DRIFT-leg-on-every-published-arm-minus-arm-decomposition_B,22,7,6,354048,328211,0,21,21,0.9545454545454546,0.9545454545454546
2026-09-11_price-the-STAND-DOWN-RULE-on-its-own-as-a-book_cloud,47,5,4,53597,29535,0,43,35,0.9148936170212766,0.7446808510638298
