panel,book,grid,gridkind,n_phases,i,j,sep,sep_lin,TE_pp,dCAGR_pp
B136,EWELIG,K63,K,63,27,60,30,33,4.061223828461789,2.344455592920669
B136,EWELIG,K63,K,63,27,61,29,34,3.9795201411205,2.655156934026559
B136,EWELIG,K63,K,63,27,62,28,35,3.6543447217858502,1.664424302442713
B136,EWELIG,K63,K,63,28,29,1,1,0.6636673112455549,0.1146590678712478
B136,EWELIG,K63,K,63,28,30,2,2,0.8096448512746148,0.11739684835434439
B136,EWELIG,K63,K,63,28,31,3,3,0.9623056494013806,0.0813096122781456
B136,EWELIG,K63,K,63,28,32,4,4,1.033666331399963,0.0475973486699921
B136,EWELIG,K63,K,63,28,33,5,5,1.2251732488085343,0.4205528432109418
B136,EWELIG,K63,K,63,28,34,6,6,1.2519160316249138,0.02641669143941172
B136,EWELIG,K63,K,63,28,35,7,7,1.5558708091026032,0.23493344284393203
B136,EWELIG,K63,K,63,28,36,8,8,1.7031751123738041,0.5746654010901011
B136,EWELIG,K63,K,63,28,37,9,9,1.6928111421530438,0.7255765617929271
B136,EWELIG,K63,K,63,28,38,10,10,1.8023874201480234,0.8125759768348821
B136,EWELIG,K63,K,63,28,39,11,11,1.8971850038522322,0.3587135514417028
B136,EWELIG,K63,K,63,28,40,12,12,2.112411045149802,0.5111102932872527
B136,EWELIG,K63,K,63,28,41,13,13,2.173604039930887,0.3129518979664958
B136,EWELIG,K63,K,63,28,42,14,14,2.8035489607448003,0.04679687666071608
B136,EWELIG,K63,K,63,28,43,15,15,2.245612385323197,0.1151694048787224
B136,EWELIG,K63,K,63,28,44,16,16,3.3286319260609036,0.05109428636327351
B136,EWELIG,K63,K,63,28,45,17,17,4.461648979316591,0.20788537605025503
B136,EWELIG,K63,K,63,28,46,18,18,4.517147709944931,0.400041936979024
B136,EWELIG,K63,K,63,28,47,19,19,5.254542344490712,1.9111114544318148
B136,EWELIG,K63,K,63,28,48,20,20,5.058616565569795,1.4418231189158313
B136,EWELIG,K63,K,63,28,49,21,21,5.232007308508389,2.2150097466687733
B136,EWELIG,K63,K,63,28,50,22,22,5.22436572790961,2.2719150608436554
B136,EWELIG,K63,K,63,28,51,23,23,4.812549632589098,2.8639660376474474
B136,EWELIG,K63,K,63,28,52,24,24,4.571791112921255,2.7881011518704923
B136,EWELIG,K63,K,63,28,53,25,25,4.24863279492151,2.059654208293905
B136,EWELIG,K63,K,63,28,54,26,26,4.287071505027152,1.8514454386963095
B136,EWELIG,K63,K,63,28,55,27,27,4.118995228320718,1.5622298925989782
B136,EWELIG,K63,K,63,28,56,28,28,4.06843100549484,1.714951239119646
B136,EWELIG,K63,K,63,28,57,29,29,4.040774150341618,1.574700137659459
B136,EWELIG,K63,K,63,28,58,30,30,4.180668514070019,2.3219170216538316
B136,EWELIG,K63,K,63,28,59,31,31,4.080162987709713,2.9896379217473577
B136,EWELIG,K63,K,63,28,60,31,32,4.102861289527221,2.89652270512717
B136,EWELIG,K63,K,63,28,61,30,33,4.030131794221772,3.20722404623306
B136,EWELIG,K63,K,63,28,62,29,34,3.723196585116924,2.216491414649214
B136,EWELIG,K63,K,63,29,30,1,1,0.6950568253757321,0.23205591622559218
B136,EWELIG,K63,K,63,29,31,2,2,0.9083237506876094,0.1959686801493934
B136,EWELIG,K63,K,63,29,32,3,3,0.9389504896909153,0.1622564165412399
B136,EWELIG,K63,K,63,29,33,4,4,1.150645549398501,0.305893775339694
B136,EWELIG,K63,K,63,29,34,5,5,1.1743245871642265,0.14107575931065952
B136,EWELIG,K63,K,63,29,35,6,6,1.5045311461149866,0.3495925107151798
B136,EWELIG,K63,K,63,29,36,7,7,1.7088441034597814,0.6893244689613489
B136,EWELIG,K63,K,63,29,37,8,8,1.6865047759019207,0.8402356296641749
B136,EWELIG,K63,K,63,29,38,9,9,1.8202354264728857,0.9272350447061299
B136,EWELIG,K63,K,63,29,39,10,10,1.9207030353999706,0.4733726193129506
B136,EWELIG,K63,K,63,29,40,11,11,2.120705054193303,0.6257693611585005
B136,EWELIG,K63,K,63,29,41,12,12,2.2106268254117705,0.4276109658377436
B136,EWELIG,K63,K,63,29,42,13,13,2.79450563876475,0.06786219121053172
B136,EWELIG,K63,K,63,29,43,14,14,2.232646646830146,0.2298284727499702
B136,EWELIG,K63,K,63,29,44,15,15,3.291083769335959,0.1657533542345213
B136,EWELIG,K63,K,63,29,45,16,16,4.409571413789075,0.09322630817900723
B136,EWELIG,K63,K,63,29,46,17,17,4.482660459032806,0.2853828691077762
B136,EWELIG,K63,K,63,29,47,18,18,5.2178828423501145,1.796452386560567
B136,EWELIG,K63,K,63,29,48,19,19,5.017023803116848,1.3271640510445835
B136,EWELIG,K63,K,63,29,49,20,20,5.193656978520845,2.1003506787975255
B136,EWELIG,K63,K,63,29,50,21,21,5.187066066948188,2.1572559929724076
B136,EWELIG,K63,K,63,29,51,22,22,4.781665064076736,2.7493069697761996
B136,EWELIG,K63,K,63,29,52,23,23,4.537390832062868,2.6734420839992445
B136,EWELIG,K63,K,63,29,53,24,24,4.224031256343708,1.944995140422657
B136,EWELIG,K63,K,63,29,54,25,25,4.262874453457009,1.7367863708250617
B136,EWELIG,K63,K,63,29,55,26,26,4.102325210737556,1.4475708247277304
B136,EWELIG,K63,K,63,29,56,27,27,4.042931547129317,1.6002921712483982
B136,EWELIG,K63,K,63,29,57,28,28,4.007594597382983,1.4600410697882111
B136,EWELIG,K63,K,63,29,58,29,29,4.151775218232145,2.207257953782584
B136,EWELIG,K63,K,63,29,59,30,30,4.056252051859369,2.87497885387611
B136,EWELIG,K63,K,63,29,60,31,31,4.074260237018475,2.7818636372559222
B136,EWELIG,K63,K,63,29,61,31,32,4.010038159315951,3.0925649783618123
B136,EWELIG,K63,K,63,29,62,30,33,3.7074271013578497,2.1018323467779663
B136,EWELIG,K63,K,63,30,31,1,1,0.6027709044228361,0.03608723607619879
B136,EWELIG,K63,K,63,30,32,2,2,0.7411627007676097,0.06979949968435228
B136,EWELIG,K63,K,63,30,33,3,3,1.0011958208188807,0.5379496915652862
B136,EWELIG,K63,K,63,30,34,4,4,1.046836177976213,0.09098015691493266
B136,EWELIG,K63,K,63,30,35,5,5,1.427581460540642,0.11753659448958764
B136,EWELIG,K63,K,63,30,36,6,6,1.6039104613776822,0.45726855273575673
B136,EWELIG,K63,K,63,30,37,7,7,1.5789686273143095,0.6081797134385827
B136,EWELIG,K63,K,63,30,38,8,8,1.711997782891737,0.6951791284805378
B136,EWELIG,K63,K,63,30,39,9,9,1.8033686644174742,0.24131670308735842
B136,EWELIG,K63,K,63,30,40,10,10,2.0180847956631136,0.3937134449329083
B136,EWELIG,K63,K,63,30,41,11,11,2.052312611907068,0.19555504961215142
B136,EWELIG,K63,K,63,30,42,12,12,2.7233024619634296,0.16419372501506047
B136,EWELIG,K63,K,63,30,43,13,13,2.1801856377994815,0.002227443475621982
B136,EWELIG,K63,K,63,30,44,14,14,3.279063172771742,0.06630256199107087
B136,EWELIG,K63,K,63,30,45,15,15,4.425401088292597,0.3252822244045994
B136,EWELIG,K63,K,63,30,46,16,16,4.4856917647889905,0.5174387853333684
B136,EWELIG,K63,K,63,30,47,17,17,5.2418608704231815,2.0285083027861592
B136,EWELIG,K63,K,63,30,48,18,18,5.053644876743939,1.5592199672701756
B136,EWELIG,K63,K,63,30,49,19,19,5.224405430800754,2.3324065950231176
B136,EWELIG,K63,K,63,30,50,20,20,5.227293202516933,2.3893119091979997
B136,EWELIG,K63,K,63,30,51,21,21,4.810389267781191,2.981362886001792
B136,EWELIG,K63,K,63,30,52,22,22,4.5670517068838,2.9054980002248367
B136,EWELIG,K63,K,63,30,53,23,23,4.239317923118627,2.1770510566482493
B136,EWELIG,K63,K,63,30,54,24,24,4.296396953754762,1.968842287050654
B136,EWELIG,K63,K,63,30,55,25,25,4.139613749877379,1.6796267409533225
B136,EWELIG,K63,K,63,30,56,26,26,4.083751526461568,1.8323480874739904
B136,EWELIG,K63,K,63,30,57,27,27,4.068481280950131,1.6920969860138033
B136,EWELIG,K63,K,63,30,58,28,28,4.202900322487446,2.439313870008176
B136,EWELIG,K63,K,63,30,59,29,29,4.099284854533167,3.107034770101702
B136,EWELIG,K63,K,63,30,60,30,30,4.125451128428565,3.0139195534815144
B136,EWELIG,K63,K,63,30,61,31,31,4.077837558687471,3.3246208945874045
B136,EWELIG,K63,K,63,30,62,31,32,3.768320120511893,2.3338882630035584
B136,EWELIG,K63,K,63,31,32,1,1,0.6119210954239787,0.03371226360815349
B136,EWELIG,K63,K,63,31,33,2,2,0.9418283003089852,0.5018624554890874
B136,EWELIG,K63,K,63,31,34,3,3,1.0666150955215794,0.05489292083873387
B136,EWELIG,K63,K,63,31,35,4,4,1.4203311574865514,0.15362383056578643
B136,EWELIG,K63,K,63,31,36,5,5,1.5809508150742457,0.4933557888119555
B136,EWELIG,K63,K,63,31,37,6,6,1.5553003702879051,0.6442669495147815
B136,EWELIG,K63,K,63,31,38,7,7,1.7000249282365019,0.7312663645567365
B136,EWELIG,K63,K,63,31,39,8,8,1.81909538731064,0.2774039391635572
B136,EWELIG,K63,K,63,31,40,9,9,2.0179881185990705,0.42980068100910707
B136,EWELIG,K63,K,63,31,41,10,10,2.028539284683662,0.2316422856883502
B136,EWELIG,K63,K,63,31,42,11,11,2.756132316643192,0.12810648893886167
B136,EWELIG,K63,K,63,31,43,12,12,2.2122749027759046,0.03385979260057681
B136,EWELIG,K63,K,63,31,44,13,13,3.305941341406519,0.030215325914872082
B136,EWELIG,K63,K,63,31,45,14,14,4.4429344880535435,0.2891949883284006
B136,EWELIG,K63,K,63,31,46,15,15,4.49934848197085,0.4813515492571696
B136,EWELIG,K63,K,63,31,47,16,16,5.253551212996034,1.9924210667099604
B136,EWELIG,K63,K,63,31,48,17,17,5.060695838919029,1.5231327311939769
B136,EWELIG,K63,K,63,31,49,18,18,5.221417093661374,2.296319358946919
B136,EWELIG,K63,K,63,31,50,19,19,5.227611314764442,2.353224673121801
B136,EWELIG,K63,K,63,31,51,20,20,4.808397944641093,2.945275649925593
B136,EWELIG,K63,K,63,31,52,21,21,4.557467726929883,2.869410764148638
B136,EWELIG,K63,K,63,31,53,22,22,4.221511840405879,2.1409638205720505
B136,EWELIG,K63,K,63,31,54,23,23,4.2789881793220665,1.932755050974455
B136,EWELIG,K63,K,63,31,55,24,24,4.12270125652393,1.6435395048771237
B136,EWELIG,K63,K,63,31,56,25,25,4.06417630644644,1.7962608513977916
B136,EWELIG,K63,K,63,31,57,26,26,4.063414582842411,1.6560097499376045
B136,EWELIG,K63,K,63,31,58,27,27,4.193789070742335,2.403226633931977
B136,EWELIG,K63,K,63,31,59,28,28,4.0839340814691845,3.0709475340255032
B136,EWELIG,K63,K,63,31,60,29,29,4.111619579834688,2.9778323174053156
B136,EWELIG,K63,K,63,31,61,30,30,4.070658697334493,3.2885336585112057
B136,EWELIG,K63,K,63,31,62,31,31,3.7505374553538986,2.2978010269273597
B136,EWELIG,K63,K,63,32,33,1,1,0.771960479482218,0.4681501918809339
B136,EWELIG,K63,K,63,32,34,2,2,0.9595485854499665,0.02118065723058038
B136,EWELIG,K63,K,63,32,35,3,3,1.3223727235100184,0.18733609417393993
B136,EWELIG,K63,K,63,32,36,4,4,1.5879047873094787,0.527068052420109
B136,EWELIG,K63,K,63,32,37,5,5,1.4975746585761114,0.677979213122935
B136,EWELIG,K63,K,63,32,38,6,6,1.6827099991179664,0.76497862816489
B136,EWELIG,K63,K,63,32,39,7,7,1.7857647263379561,0.3111162027717107
B136,EWELIG,K63,K,63,32,40,8,8,1.9723951764616543,0.46351294461726056
B136,EWELIG,K63,K,63,32,41,9,9,2.0189283557270636,0.2653545492965037
B136,EWELIG,K63,K,63,32,42,10,10,2.7317500246649997,0.09439422533070818
B136,EWELIG,K63,K,63,32,43,11,11,2.183401522765634,0.0675720562087303
B136,EWELIG,K63,K,63,32,44,12,12,3.316063121623055,0.00349693769328141
B136,EWELIG,K63,K,63,32,45,13,13,4.471902813286491,0.25548272472024713
B136,EWELIG,K63,K,63,32,46,14,14,4.545359082272856,0.4476392856490161
B136,EWELIG,K63,K,63,32,47,15,15,5.301158556795955,1.958708803101807
B136,EWELIG,K63,K,63,32,48,16,16,5.09872550388444,1.4894204675858234
B136,EWELIG,K63,K,63,32,49,17,17,5.259383018914204,2.2626070953387654
B136,EWELIG,K63,K,63,32,50,18,18,5.26303776264418,2.3195124095136475
B136,EWELIG,K63,K,63,32,51,19,19,4.82547912997105,2.9115633863174395
B136,EWELIG,K63,K,63,32,52,20,20,4.575965797090752,2.8356985005404844
B136,EWELIG,K63,K,63,32,53,21,21,4.232817040351353,2.107251556963897
B136,EWELIG,K63,K,63,32,54,22,22,4.287295822612754,1.8990427873663016
B136,EWELIG,K63,K,63,32,55,23,23,4.124055990704294,1.6098272412689703
B136,EWELIG,K63,K,63,32,56,24,24,4.0699556218861295,1.762548587789638
B136,EWELIG,K63,K,63,32,57,25,25,4.041288868548627,1.622297486329451
B136,EWELIG,K63,K,63,32,58,26,26,4.182297976036224,2.3695143703238237
B136,EWELIG,K63,K,63,32,59,27,27,4.069610514323417,3.0372352704173498
B136,EWELIG,K63,K,63,32,60,28,28,4.095451683786796,2.944120053797162
B136,EWELIG,K63,K,63,32,61,29,29,4.073928461149634,3.2548213949030522
B136,EWELIG,K63,K,63,32,62,30,30,3.7481055873032654,2.264088763319206
B136,EWELIG,K63,K,63,33,34,1,1,0.7344818836015009,0.4469695346503535
B136,EWELIG,K63,K,63,33,35,2,2,1.152108807286171,0.6554862860548738
B136,EWELIG,K63,K,63,33,36,3,3,1.4690062347648998,0.9952182443010429
B136,EWELIG,K63,K,63,33,37,4,4,1.4189718132039113,1.1461294050038688
B136,EWELIG,K63,K,63,33,38,5,5,1.6254750673696652,1.233128820045824
B136,EWELIG,K63,K,63,33,39,6,6,1.7449756737364839,0.7792663946526446
B136,EWELIG,K63,K,63,33,40,7,7,1.9503738542854305,0.9316631364981944
B136,EWELIG,K63,K,63,33,41,8,8,2.005742454866364,0.7335047411774376
B136,EWELIG,K63,K,63,33,42,9,9,2.682854569558349,0.3737559665502257
B136,EWELIG,K63,K,63,33,43,10,10,2.148720491544443,0.5357222480896642
B136,EWELIG,K63,K,63,33,44,11,11,3.265583270076565,0.4716471295742153
B136,EWELIG,K63,K,63,33,45,12,12,4.407731700760967,0.21266746716068674
B136,EWELIG,K63,K,63,33,46,13,13,4.492310458617934,0.020510906231917758
B136,EWELIG,K63,K,63,33,47,14,14,5.24458682468868,1.490558611220873
B136,EWELIG,K63,K,63,33,48,15,15,5.049526658280602,1.0212702757048895
B136,EWELIG,K63,K,63,33,49,16,16,5.20878348892936,1.7944569034578315
B136,EWELIG,K63,K,63,33,50,17,17,5.205682217229927,1.8513622176327136
B136,EWELIG,K63,K,63,33,51,18,18,4.784525971737746,2.4434131944365056
B136,EWELIG,K63,K,63,33,52,19,19,4.545122533402005,2.3675483086595506
B136,EWELIG,K63,K,63,33,53,20,20,4.215420235934427,1.6391013650829631
B136,EWELIG,K63,K,63,33,54,21,21,4.272081642495165,1.4308925954853677
B136,EWELIG,K63,K,63,33,55,22,22,4.115272959670822,1.1416770493880364
B136,EWELIG,K63,K,63,33,56,23,23,4.070837952950092,1.2943983959087042
B136,EWELIG,K63,K,63,33,57,24,24,4.04125624161757,1.1541472944485172
B136,EWELIG,K63,K,63,33,58,25,25,4.191007120694545,1.9013641784428899
B136,EWELIG,K63,K,63,33,59,26,26,4.081059953930342,2.569085078536416
B136,EWELIG,K63,K,63,33,60,27,27,4.108124002655036,2.4759698619162283
B136,EWELIG,K63,K,63,33,61,28,28,4.084870722457754,2.7866712030221183
B136,EWELIG,K63,K,63,33,62,29,29,3.770191095545836,1.7959385714382723
B136,EWELIG,K63,K,63,34,35,1,1,0.973236068234097,0.2085167514045203
B136,EWELIG,K63,K,63,34,36,2,2,1.3036778367256712,0.5482487096506894
B136,EWELIG,K63,K,63,34,37,3,3,1.2363640897165376,0.6991598703535153
B136,EWELIG,K63,K,63,34,38,4,4,1.4252181679668603,0.7861592853954704
B136,EWELIG,K63,K,63,34,39,5,5,1.5579147636234651,0.3322968600022911
B136,EWELIG,K63,K,63,34,40,6,6,1.8028689501677033,0.48469360184784094
B136,EWELIG,K63,K,63,34,41,7,7,1.8514966086117566,0.2865352065270841
B136,EWELIG,K63,K,63,34,42,8,8,2.575192130649767,0.0732135681001278
B136,EWELIG,K63,K,63,34,43,9,9,2.021925092072008,0.08875271343931068
B136,EWELIG,K63,K,63,34,44,10,10,3.1770101802501576,0.02467759492386179
B136,EWELIG,K63,K,63,34,45,11,11,4.3739634876657325,0.23430206748966675
B136,EWELIG,K63,K,63,34,46,12,12,4.45921578559572,0.42645862841843574
B136,EWELIG,K63,K,63,34,47,13,13,5.219536393705807,1.9375281458712266
B136,EWELIG,K63,K,63,34,48,14,14,5.022819798100672,1.468239810355243
B136,EWELIG,K63,K,63,34,49,15,15,5.200176672011327,2.241426438108185
B136,EWELIG,K63,K,63,34,50,16,16,5.197636850378981,2.298331752283067
B136,EWELIG,K63,K,63,34,51,17,17,4.777922495758429,2.890382729086859
B136,EWELIG,K63,K,63,34,52,18,18,4.544006889737615,2.814517843309904
B136,EWELIG,K63,K,63,34,53,19,19,4.214160962410014,2.0860708997333166
B136,EWELIG,K63,K,63,34,54,20,20,4.278574081949245,1.8778621301357212
B136,EWELIG,K63,K,63,34,55,21,21,4.117903800944224,1.5886465840383899
B136,EWELIG,K63,K,63,34,56,22,22,4.074666637238495,1.7413679305590577
B136,EWELIG,K63,K,63,34,57,23,23,4.036934954254344,1.6011168290988707
B136,EWELIG,K63,K,63,34,58,24,24,4.182617632780614,2.3483337130932433
B136,EWELIG,K63,K,63,34,59,25,25,4.08274996806215,3.0160546131867694
B136,EWELIG,K63,K,63,34,60,26,26,4.10269882357596,2.9229393965665817
B136,EWELIG,K63,K,63,34,61,27,27,4.072528603011892,3.233640737672472
B136,EWELIG,K63,K,63,34,62,28,28,3.771059653054201,2.242908106088626
B136,EWELIG,K63,K,63,35,36,1,1,0.9713796496077578,0.3397319582461691
B136,EWELIG,K63,K,63,35,37,2,2,1.0222898725006144,0.49064311894899504
B136,EWELIG,K63,K,63,35,38,3,3,1.1022940266602546,0.5776425339909501
B136,EWELIG,K63,K,63,35,39,4,4,1.3240919078775586,0.12378010859777078
B136,EWELIG,K63,K,63,35,40,5,5,1.460504299970695,0.27617685044332063
B136,EWELIG,K63,K,63,35,41,6,6,1.6295120342670253,0.07801845512256378
B136,EWELIG,K63,K,63,35,42,7,7,2.1655690113535098,0.2817303195046481
B136,EWELIG,K63,K,63,35,43,8,8,1.719584550109661,0.11976403796520962
B136,EWELIG,K63,K,63,35,44,9,9,2.7528462182646796,0.18383915648065852
B136,EWELIG,K63,K,63,35,45,10,10,3.964307272091081,0.44281881889418706
B136,EWELIG,K63,K,63,35,46,11,11,4.1455280082588555,0.634975379822956
B136,EWELIG,K63,K,63,35,47,12,12,4.9735958314415125,2.146044897275747
B136,EWELIG,K63,K,63,35,48,13,13,4.758814415444418,1.6767565617597633
B136,EWELIG,K63,K,63,35,49,14,14,4.957014198804616,2.4499431895127053
B136,EWELIG,K63,K,63,35,50,15,15,4.963229333348269,2.5068485036875874
B136,EWELIG,K63,K,63,35,51,16,16,4.525755990786283,3.0988994804913794
B136,EWELIG,K63,K,63,35,52,17,17,4.299083172450096,3.0230345947144244
B136,EWELIG,K63,K,63,35,53,18,18,4.035357910726458,2.294587651137837
B136,EWELIG,K63,K,63,35,54,19,19,4.09835611189376,2.0863788815402415
B136,EWELIG,K63,K,63,35,55,20,20,3.926371856702554,1.7971633354429102
B136,EWELIG,K63,K,63,35,56,21,21,3.879366502869396,1.949884681963578
B136,EWELIG,K63,K,63,35,57,22,22,3.8311584502395273,1.809633580503391
B136,EWELIG,K63,K,63,35,58,23,23,3.980821179364065,2.5568504644977637
B136,EWELIG,K63,K,63,35,59,24,24,3.8848069336006,3.2245713645912897
B136,EWELIG,K63,K,63,35,60,25,25,3.9157813864483186,3.131456147971102
B136,EWELIG,K63,K,63,35,61,26,26,3.919334142750012,3.442157489076992
B136,EWELIG,K63,K,63,35,62,27,27,3.6651315687626496,2.451424857493146
B136,EWELIG,K63,K,63,36,37,1,1,0.8879917345316031,0.15091116070282595
B136,EWELIG,K63,K,63,36,38,2,2,0.9731639507461561,0.23791057574478103
B136,EWELIG,K63,K,63,36,39,3,3,1.20136709097507,0.2159518496483983
B136,EWELIG,K63,K,63,36,40,4,4,1.4074079970944895,0.06355510780284845
B136,EWELIG,K63,K,63,36,41,5,5,1.5627133858946336,0.2617135031236053
B136,EWELIG,K63,K,63,36,42,6,6,2.1544665409735106,0.6214622777508172
B136,EWELIG,K63,K,63,36,43,7,7,1.7402215807754726,0.4594959962113787
B136,EWELIG,K63,K,63,36,44,8,8,2.8147876677108217,0.5235711147268276
B136,EWELIG,K63,K,63,36,45,9,9,3.9849364281887207,0.7825507771403561
B136,EWELIG,K63,K,63,36,46,10,10,4.109437495350481,0.9747073380691251
B136,EWELIG,K63,K,63,36,47,11,11,4.93076588656905,2.485776855521916
B136,EWELIG,K63,K,63,36,48,12,12,4.769746716498641,2.0164885200059324
B136,EWELIG,K63,K,63,36,49,13,13,4.966155493422688,2.7896751477588744
B136,EWELIG,K63,K,63,36,50,14,14,4.972676408279568,2.8465804619337565
B136,EWELIG,K63,K,63,36,51,15,15,4.551220887626187,3.4386314387375485
B136,EWELIG,K63,K,63,36,52,16,16,4.363128374966056,3.3627665529605935
B136,EWELIG,K63,K,63,36,53,17,17,4.144035105320796,2.634319609384006
B136,EWELIG,K63,K,63,36,54,18,18,4.203294568989446,2.4261108397864106
B136,EWELIG,K63,K,63,36,55,19,19,4.043513700110308,2.1368952936890793
B136,EWELIG,K63,K,63,36,56,20,20,3.995791557257225,2.289616640209747
B136,EWELIG,K63,K,63,36,57,21,21,3.981520882644958,2.14936553874956
B136,EWELIG,K63,K,63,36,58,22,22,4.11243955551268,2.8965824227439327
B136,EWELIG,K63,K,63,36,59,23,23,3.9838413282450587,3.5643033228374588
B136,EWELIG,K63,K,63,36,60,24,24,4.03783691800195,3.471188106217271
B136,EWELIG,K63,K,63,36,61,25,25,4.036899837993026,3.7818894473231612
B136,EWELIG,K63,K,63,36,62,26,26,3.7496685146173636,2.791156815739315
B136,EWELIG,K63,K,63,37,38,1,1,0.830894850642685,0.08699941504195507
B136,EWELIG,K63,K,63,37,39,2,2,1.0460425258936634,0.36686301035122426
B136,EWELIG,K63,K,63,37,40,3,3,1.281421724523879,0.2144662685056744
B136,EWELIG,K63,K,63,37,41,4,4,1.4111634779102922,0.41262466382643126
B136,EWELIG,K63,K,63,37,42,5,5,2.217358822307148,0.7723734384536431
B136,EWELIG,K63,K,63,37,43,6,6,1.7077778247569195,0.6104071569142047
B136,EWELIG,K63,K,63,37,44,7,7,2.9445553815509733,0.6744822754296536
B136,EWELIG,K63,K,63,37,45,8,8,4.205459401953497,0.9334619378431821
B136,EWELIG,K63,K,63,37,46,9,9,4.319718408290649,1.125618498771951
B136,EWELIG,K63,K,63,37,47,10,10,5.123965116489333,2.636688016224742
B136,EWELIG,K63,K,63,37,48,11,11,4.905950235631526,2.1673996807087583
B136,EWELIG,K63,K,63,37,49,12,12,5.094523309934192,2.9405863084617003
B136,EWELIG,K63,K,63,37,50,13,13,5.100223073431459,2.9974916226365824
B136,EWELIG,K63,K,63,37,51,14,14,4.6337480684517045,3.5895425994403745
B136,EWELIG,K63,K,63,37,52,15,15,4.403048286630863,3.5136777136634194
B136,EWELIG,K63,K,63,37,53,16,16,4.116193888534523,2.785230770086832
B136,EWELIG,K63,K,63,37,54,17,17,4.179718292539712,2.5770220004892366
B136,EWELIG,K63,K,63,37,55,18,18,4.026344330003744,2.287806454391905
B136,EWELIG,K63,K,63,37,56,19,19,3.9817531587598127,2.440527800912573
B136,EWELIG,K63,K,63,37,57,20,20,3.94556419021345,2.300276699452386
B136,EWELIG,K63,K,63,37,58,21,21,4.078511002934017,3.0474935834467587
B136,EWELIG,K63,K,63,37,59,22,22,3.9674671495885696,3.7152144835402847
B136,EWELIG,K63,K,63,37,60,23,23,4.0133918622919404,3.622099266920097
B136,EWELIG,K63,K,63,37,61,24,24,4.03955782637437,3.932800608025987
B136,EWELIG,K63,K,63,37,62,25,25,3.7539455585958024,2.942067976442141
B136,EWELIG,K63,K,63,38,39,1,1,0.8155253671634616,0.45386242539317934
B136,EWELIG,K63,K,63,38,40,2,2,1.0233242046691235,0.3014656835476295
B136,EWELIG,K63,K,63,38,41,3,3,1.2194618565176325,0.49962407886838633
B136,EWELIG,K63,K,63,38,42,4,4,2.0023988526771106,0.8593728534955982
B136,EWELIG,K63,K,63,38,43,5,5,1.5407386567776615,0.6974065719561597
B136,EWELIG,K63,K,63,38,44,6,6,2.716685104469573,0.7614816904716086
B136,EWELIG,K63,K,63,38,45,7,7,3.995511824214431,1.0204613528851372
B136,EWELIG,K63,K,63,38,46,8,8,4.160759250819721,1.2126179138139062
B136,EWELIG,K63,K,63,38,47,9,9,5.010930094247136,2.723687431266697
B136,EWELIG,K63,K,63,38,48,10,10,4.8121394460444815,2.2543990957507134
B136,EWELIG,K63,K,63,38,49,11,11,5.022398951463133,3.0275857235036554
B136,EWELIG,K63,K,63,38,50,12,12,5.038096991274733,3.0844910376785375
B136,EWELIG,K63,K,63,38,51,13,13,4.589001779601476,3.6765420144823295
B136,EWELIG,K63,K,63,38,52,14,14,4.36630137551106,3.6006771287053745
B136,EWELIG,K63,K,63,38,53,15,15,4.081794838129827,2.872230185128787
B136,EWELIG,K63,K,63,38,54,16,16,4.158847093749648,2.6640214155311916
B136,EWELIG,K63,K,63,38,55,17,17,3.995640364185045,2.3748058694338603
B136,EWELIG,K63,K,63,38,56,18,18,3.9572380620622294,2.527527215954528
B136,EWELIG,K63,K,63,38,57,19,19,3.92347008878056,2.387276114494341
B136,EWELIG,K63,K,63,38,58,20,20,4.034280754947201,3.1344929984887138
B136,EWELIG,K63,K,63,38,59,21,21,3.92665407725011,3.80221389858224
B136,EWELIG,K63,K,63,38,60,22,22,3.97426987463146,3.709098681962052
B136,EWELIG,K63,K,63,38,61,23,23,4.024088222460865,4.019800023067942
B136,EWELIG,K63,K,63,38,62,24,24,3.740425137427978,3.029067391484096
B136,EWELIG,K63,K,63,39,40,1,1,0.8439048783203406,0.15239674184554985
B136,EWELIG,K63,K,63,39,41,2,2,1.116597368346651,0.045761653475207
B136,EWELIG,K63,K,63,39,42,3,3,1.957922091886103,0.4055104281024189
B136,EWELIG,K63,K,63,39,43,4,4,1.5630349304131672,0.2435441465629804
B136,EWELIG,K63,K,63,39,44,5,5,2.8233185168465083,0.3076192650784293
B136,EWELIG,K63,K,63,39,45,6,6,4.10390893780324,0.5665989274919578
B136,EWELIG,K63,K,63,39,46,7,7,4.219928613929165,0.7587554884207268
B136,EWELIG,K63,K,63,39,47,8,8,5.033003399759295,2.2698250058735177
B136,EWELIG,K63,K,63,39,48,9,9,4.8424973426459665,1.800536670357534
B136,EWELIG,K63,K,63,39,49,10,10,5.056816481401239,2.573723298110476
B136,EWELIG,K63,K,63,39,50,11,11,5.084743400075533,2.630628612285358
B136,EWELIG,K63,K,63,39,51,12,12,4.622364046231893,3.22267958908915
B136,EWELIG,K63,K,63,39,52,13,13,4.391421803516472,3.146814703312195
B136,EWELIG,K63,K,63,39,53,14,14,4.0841728091276925,2.4183677597356077
B136,EWELIG,K63,K,63,39,54,15,15,4.164734466026815,2.2101589901380123
B136,EWELIG,K63,K,63,39,55,16,16,4.026006941326962,1.920943444040681
B136,EWELIG,K63,K,63,39,56,17,17,3.9930821816234814,2.073664790561349
