panel,arm,gross,cost,sched,window,CAGR,Sharpe,MaxDD,H1,H2,spy_CAGR,spy_Sharpe,spy_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DDcap,L5_CAGRfloor,pass4b,pass4a,mg_H1,mg_H2,mg_DD,mg_CAGR
SMALL,CAND20,0.75,10.0,shift0,IS,0.07358878539940172,0.5512516383596826,-0.1996788318653837,0.9445300054330699,0.10116543584825276,0.12023117374399273,0.8315589181254608,-0.18605456334553971,True,False,True,False,False,False,False,0.010816645550019044,-0.6140063054725139,-0.08804609385805988,-0.010573036221393176
SMALL,CAND20,0.75,10.0,shift0,OOS,0.07112402159216646,0.48130217867270547,-0.3095505183045134,0.8106002676766678,0.14700382003745774,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.16960900711227633,-0.6179663815558873,-0.10724691205373918,-0.036197878152309515
SMALL,CAND20,0.75,10.0,shift1,FULL,0.05323356396942791,0.39420509505175183,-0.3613580612288305,0.6943006544271241,0.1657906738511703,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.21949483104864065,-0.6686012159589692,-0.15905445497805623,-0.0451751914534832
SMALL,CAND20,0.75,10.0,shift1,IS,0.07815344795406776,0.5817475836143973,-0.20063350479596576,0.9666914079979506,0.14481896564943736,0.12023117374399273,0.8315589181254608,-0.18605456334553971,True,False,True,False,False,False,False,0.032978048114899794,-0.5703527756713294,-0.08900076678864192,-0.006008373666727143
SMALL,CAND20,0.75,10.0,shift1,OOS,0.03815626288724805,0.2999015423841849,-0.36135806122883063,0.5925469181273652,-0.0072607412063994,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.387662356661579,-0.7722309427997445,-0.1590544549780564,-0.06916563685722793
SMALL,CAND20,0.75,10.0,shift2,FULL,0.07305843575758453,0.5037042419957652,-0.30526612102581097,0.6355739447457499,0.4073589474846734,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.2782215407300148,-0.42703294232546607,-0.10296251477503668,-0.02535031966532658
SMALL,CAND20,0.75,10.0,shift2,IS,0.06266939148650486,0.481920966295363,-0.19499453941392575,0.6949456555208374,0.23584591548340839,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.2387677043622134,-0.4793258258373583,-0.08336180140660192,-0.021492430134290044
SMALL,CAND20,0.75,10.0,shift2,OOS,0.07951471612781846,0.5176198525285068,-0.3052661210258114,0.8956131310049824,0.11422273265476482,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.08459614378396174,-0.6507474689385803,-0.10296251477503718,-0.027807183616657516
SMALL,CAND20,0.75,10.0,shift3,FULL,0.0704474616174875,0.4945390365020477,-0.30599762179088486,0.6850580445997227,0.3510753413959988,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.22873744087604198,-0.4833165484141407,-0.10369401554011057,-0.027961293805423615
SMALL,CAND20,0.75,10.0,shift3,IS,0.0805607150865546,0.5997539112127145,-0.19874282043168012,1.0149757162083421,0.12433965097068767,0.12023117374399273,0.8315589181254608,-0.18605456334553971,True,False,True,False,False,False,False,0.08126235632529133,-0.590832090350079,-0.08711008242435629,-0.0036011065342402976
SMALL,CAND20,0.75,10.0,shift3,OOS,0.06425901525911648,0.4426672783572862,-0.30599762179088486,0.8033698559674677,0.06733320312033325,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.17683941882147647,-0.6976369984730117,-0.10369401554011062,-0.0430628844853595
SMALL,CAND20,0.75,10.0,shift4,FULL,0.06634329486412116,0.4710493617401447,-0.2772618848006331,0.5521484012502157,0.41167738078612864,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.36164708422554903,-0.4227145090240108,-0.07495827854985879,-0.03206546055878995
SMALL,CAND20,0.75,10.0,shift4,IS,0.057099452147384655,0.4472818151354607,-0.19812619606175297,0.8625420177027084,-0.02757875474860801,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.07117134218034238,-0.7427504960693747,-0.08649345805442914,-0.027062369473410244
SMALL,CAND20,0.75,10.0,shift4,OOS,0.0720831463613667,0.4855410913352482,-0.27726188480063363,0.8882269573298993,0.07620949015713242,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.09198231745904484,-0.6887607114362126,-0.0749582785498594,-0.03523875338310928
SMALL,CAND20,0.75,10.0,ENSEMBLE5,FULL,0.06759487063585445,0.48324722813627613,-0.3043076813751875,0.6617702255339033,0.3471660879539786,0.14058393631844446,0.85807570655756,-0.33717267708462384,False,False,True,False,False,False,False,-0.2520252599418614,-0.4872258018561609,-0.1020040751244132,-0.030813884787056656
SMALL,CAND20,0.75,10.0,ENSEMBLE5,IS,0.07072352292613004,0.540161502820459,-0.1916681910139575,0.9078675641697396,0.11752183891873406,0.12023117374399273,0.8315589181254608,-0.18605456334553971,False,False,True,False,False,False,False,-0.025845795713311248,-0.5976499024020326,-0.08003545300663366,-0.013438298694664855
SMALL,CAND20,0.75,10.0,ENSEMBLE5,OOS,0.06567034978143815,0.4555678286478436,-0.3043076813751875,0.8183159779718565,0.08108355356937226,0.1533169996349657,0.8767139845003631,-0.33717267708462373,False,False,True,False,False,False,False,-0.16189329681708764,-0.6838866480239728,-0.10200407512441326,-0.041651549963037826
