panel,cost,convention,pick,band,gross,n_eligible_IS,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,keep_4a,keep_4b,fb_fail
U56,25.0,CE0.08,b0.10/g1.00,0.1,1.0,2.0,1.132194218533909,0.12134492318319512,1.1947500078279982,-0.1611478625597389,0.09240165658437927,1.2531268607286188,-0.1193490004895692,0.153780735432695,0.878646168321868,-0.3371728920067377,0.11621605018021985,1.1669784233694511,-0.161147862559739,1.237884338374503,1.1046672809008373,False,True,-
U56,25.0,CE0.1,b0.10/g1.00,0.1,1.0,2.0,1.132194218533909,0.12134492318319512,1.1947500078279982,-0.1611478625597389,0.09240165658437927,1.2531268607286188,-0.1193490004895692,0.153780735432695,0.878646168321868,-0.3371728920067377,0.11621605018021985,1.1669784233694511,-0.161147862559739,1.237884338374503,1.1046672809008373,False,True,-
U56,25.0,CE0.15,b0.10/g1.00,0.1,1.0,2.0,1.132194218533909,0.12134492318319512,1.1947500078279982,-0.1611478625597389,0.09240165658437927,1.2531268607286188,-0.1193490004895692,0.153780735432695,0.878646168321868,-0.3371728920067377,0.11621605018021985,1.1669784233694511,-0.161147862559739,1.237884338374503,1.1046672809008373,False,True,-
U56,25.0,CE0.2,b0.10/g1.00,0.1,1.0,3.0,1.132194218533909,0.12134492318319512,1.1947500078279982,-0.1611478625597389,0.09240165658437927,1.2531268607286188,-0.1193490004895692,0.153780735432695,0.878646168321868,-0.3371728920067377,0.11621605018021985,1.1669784233694511,-0.161147862559739,1.237884338374503,1.1046672809008373,False,True,-
U56,25.0,EM0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
U56,25.0,EM0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
U56,25.0,EM0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
U56,25.0,EM0.2,b0.10/g1.00,0.1,1.0,3.0,1.132194218533909,0.12134492318319512,1.1947500078279982,-0.1611478625597389,0.09240165658437927,1.2531268607286188,-0.1193490004895692,0.153780735432695,0.878646168321868,-0.3371728920067377,0.11621605018021985,1.1669784233694511,-0.161147862559739,1.237884338374503,1.1046672809008373,False,True,-
B136,10.0,RAW,b0.10/g1.00,0.1,1.0,4.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.07983508528458505,1.12060446918127,-0.12178128651163977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,False,True,-
B136,10.0,CE0.08,b0.10/g1.00,0.1,1.0,4.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.07983508528458505,1.12060446918127,-0.12178128651163977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,False,True,-
B136,10.0,CE0.1,b0.10/g1.00,0.1,1.0,4.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.07983508528458505,1.12060446918127,-0.12178128651163977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,False,True,-
B136,10.0,CE0.15,b0.10/g1.00,0.1,1.0,4.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.07983508528458505,1.12060446918127,-0.12178128651163977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,False,True,-
B136,10.0,CE0.2,b0.10/g1.00,0.1,1.0,6.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.07983508528458505,1.12060446918127,-0.12178128651163977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,False,True,-
B136,10.0,EM0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
B136,10.0,EM0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
B136,10.0,EM0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
B136,10.0,EM0.2,b0.10/g1.00,0.1,1.0,6.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.07983508528458505,1.12060446918127,-0.12178128651163977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,False,True,-
B136,25.0,RAW,b0.10/g1.00,0.1,1.0,3.0,1.1304771303845575,0.11010373538811313,1.0860868466387543,-0.1916064009842633,0.07642418727556177,1.075877049189011,-0.12222532296246646,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11428572538694359,1.1064972441735441,-0.1916064009842634,1.2573275608706953,0.9593738379250164,False,True,-
B136,25.0,CE0.08,b0.10/g1.00,0.1,1.0,3.0,1.1304771303845575,0.11010373538811313,1.0860868466387543,-0.1916064009842633,0.07642418727556177,1.075877049189011,-0.12222532296246646,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11428572538694359,1.1064972441735441,-0.1916064009842634,1.2573275608706953,0.9593738379250164,False,True,-
B136,25.0,CE0.1,b0.10/g1.00,0.1,1.0,3.0,1.1304771303845575,0.11010373538811313,1.0860868466387543,-0.1916064009842633,0.07642418727556177,1.075877049189011,-0.12222532296246646,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11428572538694359,1.1064972441735441,-0.1916064009842634,1.2573275608706953,0.9593738379250164,False,True,-
B136,25.0,CE0.15,b0.10/g1.00,0.1,1.0,3.0,1.1304771303845575,0.11010373538811313,1.0860868466387543,-0.1916064009842633,0.07642418727556177,1.075877049189011,-0.12222532296246646,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11428572538694359,1.1064972441735441,-0.1916064009842634,1.2573275608706953,0.9593738379250164,False,True,-
B136,25.0,CE0.2,b0.10/g1.00,0.1,1.0,5.0,1.1304771303845575,0.11010373538811313,1.0860868466387543,-0.1916064009842633,0.07642418727556177,1.075877049189011,-0.12222532296246646,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11428572538694359,1.1064972441735441,-0.1916064009842634,1.2573275608706953,0.9593738379250164,False,True,-
B136,25.0,EM0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
B136,25.0,EM0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
B136,25.0,EM0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
B136,25.0,EM0.2,b0.10/g1.00,0.1,1.0,5.0,1.1304771303845575,0.11010373538811313,1.0860868466387543,-0.1916064009842633,0.07642418727556177,1.075877049189011,-0.12222532296246646,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11428572538694359,1.1064972441735441,-0.1916064009842634,1.2573275608706953,0.9593738379250164,False,True,-
SMALL439,10.0,RAW,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,CE0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,CE0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,CE0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,CE0.2,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,EM0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,EM0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,EM0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,10.0,EM0.2,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,RAW,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,CE0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,CE0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,CE0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,CE0.2,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,EM0.08,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,EM0.1,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,EM0.15,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
SMALL439,25.0,EM0.2,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,
