ctrl,est,dropped_k,dropped_q,is284,breadth_mean,disp_mean,corr_mean,evol_mean,evol_gt_disp
PLUSN,RANKPART,80,0.75,False,0.05703260491855933,-0.009668159180467265,-0.2020704315516942,0.17056057420845896,True
PLUSN,OLSZ,20,0.25,False,0.18499263432394883,0.007770423028466565,-0.19719494989573763,0.2395025049913698,True
PLUSN,OLSZ,20,0.5,False,0.18121572570934777,0.03901206581151397,-0.22464563123036743,0.18225269353965343,True
PLUSN,OLSZ,20,0.75,False,0.1057318609848309,0.005450269803115103,-0.2602796970480677,0.2082859572688375,True
PLUSN,OLSZ,40,0.25,False,0.13206901652682615,-0.029580361365993808,-0.2323234956107654,0.2216254000766881,True
PLUSN,OLSZ,40,0.5,True,0.1850822124962134,-0.05105828589216751,-0.2197379637368931,0.2579575091139767,True
PLUSN,OLSZ,40,0.75,False,0.07650929445861575,0.002872551788385765,-0.24321477595648733,0.2179771927433123,True
PLUSN,OLSZ,80,0.25,False,0.20378890041679634,0.019689679313899502,-0.23039620424361565,0.21808063930664992,True
PLUSN,OLSZ,80,0.5,False,0.16687125680925444,0.004196585480094249,-0.22304413490855715,0.2018349737928513,True
PLUSN,OLSZ,80,0.75,False,0.1987213971302816,-0.030281643935497888,-0.22897446586724843,0.24163486633774064,True
MINIMAL,RANKPART,20,0.25,False,0.008035359890855596,0.1691400324992833,-0.008191830762644585,0.23429782303443594,True
MINIMAL,RANKPART,20,0.5,False,0.008975335419852702,0.15148783627884285,-0.005690153533545899,0.201221629268762,True
MINIMAL,RANKPART,20,0.75,False,0.012389430358144082,0.15376500178050814,-0.00664760745979411,0.20992018085731012,True
MINIMAL,RANKPART,40,0.25,False,0.005287067402304067,0.12824011640467328,-0.0088151679778078,0.20210618579970072,True
MINIMAL,RANKPART,40,0.5,True,0.01345512402413985,0.12658492987083406,-0.008794529381973353,0.2132580485737128,True
MINIMAL,RANKPART,40,0.75,False,-0.002565453297355787,0.151240866239266,-0.0038352540498952925,0.2130932907008872,True
MINIMAL,RANKPART,80,0.25,False,0.012283893756221282,0.16784903409738638,-0.007688894667536753,0.21640083313908218,True
MINIMAL,RANKPART,80,0.5,False,0.007437942229028965,0.1407935444445216,-0.009013160777316568,0.19404675234052463,True
MINIMAL,RANKPART,80,0.75,False,0.00950765310665789,0.13273481326645953,-0.009390161397635642,0.20899954715807412,True
MINIMAL,OLSZ,20,0.25,False,0.02754433082545196,0.17451222229530153,-0.1273693171894725,0.23616432900602838,True
MINIMAL,OLSZ,20,0.5,False,0.02285091406633687,0.1543164983779478,-0.13888500120921557,0.20255511418509634,True
MINIMAL,OLSZ,20,0.75,False,0.025595204938506016,0.15695806396132972,-0.15145749463475902,0.21015224785915732,True
MINIMAL,OLSZ,40,0.25,False,0.025235623709024085,0.13329735301902865,-0.13366016355629792,0.20405850701332598,True
MINIMAL,OLSZ,40,0.5,True,0.018587450072008405,0.12977056513493626,-0.12657096272380788,0.21610867650575183,True
MINIMAL,OLSZ,40,0.75,False,0.017243602202567838,0.15557643636236576,-0.14445715126605976,0.21454821296133333,True
MINIMAL,OLSZ,80,0.25,False,0.02875899553341385,0.17347742228818622,-0.14125760717087352,0.21560342739572147,True
MINIMAL,OLSZ,80,0.5,False,0.026636192663638245,0.14511009068136874,-0.1408699242841788,0.19707383275850965,True
MINIMAL,OLSZ,80,0.75,False,0.019881394747331495,0.13768712262853508,-0.13936435607351813,0.21173510939207277,True
