uni,book,cost,sel,tau,arm,n_elig,IS_rate,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,OOS_rate,OOS_dMaxDD,sign_held_OOS
universe.json(56),TOP3,10.0,S2,0.8,g200-dg,8,-0.2578482276059539,0.9689990292870246,0.2543239155317154,-0.3449502080274848,0.9662120706673085,0.25344365795822466,-0.34495020802748455,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-2.220446049250313e-14,False
universe.json(56),TOP3,10.0,S2,0.9,g200-dg,6,-0.2578482276059539,0.9689990292870246,0.2543239155317154,-0.3449502080274848,0.9662120706673085,0.25344365795822466,-0.34495020802748455,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-2.220446049250313e-14,False
universe.json(56),TOP3,10.0,S2,0.95,ebud-0.20,3,1.1848229651355768,0.8802632892266877,0.2131704826914056,-0.3428266534155723,0.9662120706673085,0.25344365795822466,-0.34495020802748455,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,18.964982129917008,0.21235546119122706,True
universe.json(56),TOP3,10.0,S2,1.0,ddctl-8/.5/high,2,1.7465316076587765,0.8599383018726534,0.1455014788538238,-0.20526984860847564,0.9662120706673085,0.25344365795822466,-0.34495020802748455,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7727799352276806,13.968035941900892,True
universe.json(56),TOP3,25.0,S1,,g200-dg,8,-0.2785701653298875,0.8723928484076753,0.22167506916898305,-0.3601526504437097,0.8692990293047361,0.22071444555710085,-0.35401304533986,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.6139605103849699,False
universe.json(56),TOP3,25.0,S2,0.8,g200-dg,8,-0.2785701653298875,0.8723928484076753,0.22167506916898305,-0.3601526504437097,0.8692990293047361,0.22071444555710085,-0.35401304533986,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.6139605103849699,False
universe.json(56),TOP3,25.0,S2,0.9,g200-dg,6,-0.2785701653298875,0.8723928484076753,0.22167506916898305,-0.3601526504437097,0.8692990293047361,0.22071444555710085,-0.35401304533986,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.6139605103849699,False
universe.json(56),TOP3,25.0,S2,0.95,ebud-0.20,3,0.9920971940494153,0.797556831268442,0.1875753512415348,-0.34304784483692397,0.8692990293047361,0.22071444555710085,-0.35401304533986,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,3.0222059602733897,1.0965200502936034,True
universe.json(56),TOP3,25.0,S2,1.0,ddctl-8/.5/high,2,1.717259645252028,0.7120925693749948,0.11385367859675477,-0.2238087734753451,0.8692990293047361,0.22071444555710085,-0.35401304533986,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.8207162901040675,13.020427186451489,True
universe.json(56),TOP40,10.0,S1,,ebud-0.10,12,-0.07122017142038368,1.150778488093924,0.1420874254078841,-0.21586375771585053,1.1503321563698075,0.1420936822507437,-0.21562651640970665,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.023724130614388717,False
universe.json(56),TOP40,10.0,S2,0.8,ebud-0.10,12,-0.07122017142038368,1.150778488093924,0.1420874254078841,-0.21586375771585053,1.1503321563698075,0.1420936822507437,-0.21562651640970665,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.023724130614388717,False
universe.json(56),TOP40,10.0,S2,0.9,ebud-0.10,12,-0.07122017142038368,1.150778488093924,0.1420874254078841,-0.21586375771585053,1.1503321563698075,0.1420936822507437,-0.21562651640970665,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.023724130614388717,False
universe.json(56),TOP40,10.0,S2,0.95,ebud-0.10,11,-0.07122017142038368,1.150778488093924,0.1420874254078841,-0.21586375771585053,1.1503321563698075,0.1420936822507437,-0.21562651640970665,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.023724130614388717,False
universe.json(56),TOP40,10.0,S2,1.0,band3-rw,10,1.076599244856874,1.2761175652545163,0.12683870404439612,-0.1565623208349599,1.1503321563698075,0.1420936822507437,-0.21562651640970665,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.2582779306126695,5.906419557474674,True
universe.json(56),TOP40,25.0,S1,,ebud-0.10,12,-0.06798661960520568,1.0939615215637053,0.13419211790799923,-0.21670119019973277,1.0934765013560466,0.13418662012755034,-0.21649504883309345,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.020614136663932303,False
universe.json(56),TOP40,25.0,S2,0.8,ebud-0.10,12,-0.06798661960520568,1.0939615215637053,0.13419211790799923,-0.21670119019973277,1.0934765013560466,0.13418662012755034,-0.21649504883309345,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.020614136663932303,False
universe.json(56),TOP40,25.0,S2,0.9,ebud-0.10,12,-0.06798661960520568,1.0939615215637053,0.13419211790799923,-0.21670119019973277,1.0934765013560466,0.13418662012755034,-0.21649504883309345,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.020614136663932303,False
universe.json(56),TOP40,25.0,S2,0.95,ebud-0.10,11,-0.06798661960520568,1.0939615215637053,0.13419211790799923,-0.21670119019973277,1.0934765013560466,0.13418662012755034,-0.21649504883309345,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-0.020614136663932303,False
universe.json(56),TOP40,25.0,S2,1.0,band3-rw,10,1.1253318019465948,1.218553040873968,0.12053248672378114,-0.15721239386268226,1.0934765013560466,0.13418662012755034,-0.21649504883309345,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.2303225692335164,5.928265497041119,True
universe.json(56),TOP5,10.0,S1,,stop15,5,0.49700360758433904,0.9973649269492633,0.20976078870181958,-0.3155662909811493,1.0611445199173895,0.2367487417576113,-0.28454186458370456,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.1024426397444738,False
universe.json(56),TOP5,10.0,S2,0.8,stop15,5,0.49700360758433904,0.9973649269492633,0.20976078870181958,-0.3155662909811493,1.0611445199173895,0.2367487417576113,-0.28454186458370456,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.1024426397444738,False
universe.json(56),TOP5,10.0,S2,0.9,stop15,5,0.49700360758433904,0.9973649269492633,0.20976078870181958,-0.3155662909811493,1.0611445199173895,0.2367487417576113,-0.28454186458370456,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.1024426397444738,False
universe.json(56),TOP5,10.0,S2,0.95,stop15,4,0.49700360758433904,0.9973649269492633,0.20976078870181958,-0.3155662909811493,1.0611445199173895,0.2367487417576113,-0.28454186458370456,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.1024426397444738,False
universe.json(56),TOP5,10.0,S2,1.0,ddctl-8/.5/recover,3,1.6914846768215668,0.8415013702849167,0.1315213728865119,-0.21390930668446195,1.0611445199173895,0.2367487417576113,-0.28454186458370456,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.489785617295728,7.063255789924261,True
universe.json(56),TOP5,25.0,S1,,stop15,5,0.6208560490966432,0.8698585126997255,0.17719054809132362,-0.31880950228563276,0.9578019231473406,0.20843415839027846,-0.2847131759570156,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.4096326328617144,False
universe.json(56),TOP5,25.0,S2,0.8,stop15,5,0.6208560490966432,0.8698585126997255,0.17719054809132362,-0.31880950228563276,0.9578019231473406,0.20843415839027846,-0.2847131759570156,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.4096326328617144,False
universe.json(56),TOP5,25.0,S2,0.9,stop15,5,0.6208560490966432,0.8698585126997255,0.17719054809132362,-0.31880950228563276,0.9578019231473406,0.20843415839027846,-0.2847131759570156,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.4096326328617144,False
universe.json(56),TOP5,25.0,S2,0.95,stop15,4,0.6208560490966432,0.8698585126997255,0.17719054809132362,-0.31880950228563276,0.9578019231473406,0.20843415839027846,-0.2847131759570156,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,,-3.4096326328617144,False
universe.json(56),TOP5,25.0,S2,1.0,ddctl-8/.5/high,3,1.6977763836031727,0.9209285285623153,0.13751870680359102,-0.16231761179493254,0.9578019231473406,0.20843415839027846,-0.2847131759570156,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.5793956020561105,12.239556416208309,True
universe.json(56),V1u,10.0,S1,,ebud-0.10,3,0.36097338504385806,0.5179719749810424,0.02547677147011851,-0.09312654363785,0.7135835570891119,0.07167644913632909,-0.15672092223908363,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7264742369117887,6.3594378601233625,True
universe.json(56),V1u,10.0,S2,0.8,ebud-0.10,3,0.36097338504385806,0.5179719749810424,0.02547677147011851,-0.09312654363785,0.7135835570891119,0.07167644913632909,-0.15672092223908363,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7264742369117887,6.3594378601233625,True
universe.json(56),V1u,10.0,S2,0.9,ebud-0.10,3,0.36097338504385806,0.5179719749810424,0.02547677147011851,-0.09312654363785,0.7135835570891119,0.07167644913632909,-0.15672092223908363,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7264742369117887,6.3594378601233625,True
universe.json(56),V1u,10.0,S2,0.95,ebud-0.10,3,0.36097338504385806,0.5179719749810424,0.02547677147011851,-0.09312654363785,0.7135835570891119,0.07167644913632909,-0.15672092223908363,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7264742369117887,6.3594378601233625,True
universe.json(56),V1u,10.0,S2,1.0,ebud-0.10,3,0.36097338504385806,0.5179719749810424,0.02547677147011851,-0.09312654363785,0.7135835570891119,0.07167644913632909,-0.15672092223908363,0.747063834691694,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7264742369117887,6.3594378601233625,True
universe.json(56),V1u,25.0,S1,,ebud-0.10,3,0.0730301344052739,0.21069454724710715,0.009515797736436848,-0.11081637294244429,0.3592038657013107,0.032674555494910607,-0.19948029385500987,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.26119708580575146,8.866392091256559,True
universe.json(56),V1u,25.0,S2,0.8,ebud-0.10,3,0.0730301344052739,0.21069454724710715,0.009515797736436848,-0.11081637294244429,0.3592038657013107,0.032674555494910607,-0.19948029385500987,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.26119708580575146,8.866392091256559,True
universe.json(56),V1u,25.0,S2,0.9,ebud-0.10,3,0.0730301344052739,0.21069454724710715,0.009515797736436848,-0.11081637294244429,0.3592038657013107,0.032674555494910607,-0.19948029385500987,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.26119708580575146,8.866392091256559,True
universe.json(56),V1u,25.0,S2,0.95,ebud-0.10,3,0.0730301344052739,0.21069454724710715,0.009515797736436848,-0.11081637294244429,0.3592038657013107,0.032674555494910607,-0.19948029385500987,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.26119708580575146,8.866392091256559,True
universe.json(56),V1u,25.0,S2,1.0,ebud-0.10,3,0.0730301344052739,0.21069454724710715,0.009515797736436848,-0.11081637294244429,0.3592038657013107,0.032674555494910607,-0.19948029385500987,0.39920030769495,1.2482435320727505,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.26119708580575146,8.866392091256559,True
universe_broad.json,ALL,10.0,S1,,stop25,14,0.385554959929468,1.0951469664818427,0.13287927830521795,-0.26584745557548783,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,,-1.2136794511985238,False
universe_broad.json,ALL,10.0,S2,0.8,stop25,14,0.385554959929468,1.0951469664818427,0.13287927830521795,-0.26584745557548783,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,,-1.2136794511985238,False
universe_broad.json,ALL,10.0,S2,0.9,stop25,14,0.385554959929468,1.0951469664818427,0.13287927830521795,-0.26584745557548783,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,,-1.2136794511985238,False
universe_broad.json,ALL,10.0,S2,0.95,stop25,14,0.385554959929468,1.0951469664818427,0.13287927830521795,-0.26584745557548783,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,,-1.2136794511985238,False
universe_broad.json,ALL,10.0,S2,1.0,stop25,14,0.385554959929468,1.0951469664818427,0.13287927830521795,-0.26584745557548783,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,,-1.2136794511985238,False
universe_broad.json,ALL,25.0,S1,,vol60-dg,13,0.5282977690082266,1.1020383628219215,0.11769385576362001,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3007298461897216,6.682095552490974,True
universe_broad.json,ALL,25.0,S2,0.8,vol60-dg,13,0.5282977690082266,1.1020383628219215,0.11769385576362001,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3007298461897216,6.682095552490974,True
universe_broad.json,ALL,25.0,S2,0.9,vol60-dg,13,0.5282977690082266,1.1020383628219215,0.11769385576362001,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3007298461897216,6.682095552490974,True
universe_broad.json,ALL,25.0,S2,0.95,vol60-dg,13,0.5282977690082266,1.1020383628219215,0.11769385576362001,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3007298461897216,6.682095552490974,True
universe_broad.json,ALL,25.0,S2,1.0,vol60-dg,13,0.5282977690082266,1.1020383628219215,0.11769385576362001,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3007298461897216,6.682095552490974,True
universe_broad.json,TOP10,10.0,S1,,ddctl-8/.5/recover,2,2.2529870370710956,0.8302435499125264,0.12288274354147832,-0.16895241130906746,0.8534425957437469,0.1628288660061299,-0.26014890056084927,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43802259047895414,9.119648925178181,True
universe_broad.json,TOP10,10.0,S2,0.8,ddctl-8/.5/recover,2,2.2529870370710956,0.8302435499125264,0.12288274354147832,-0.16895241130906746,0.8534425957437469,0.1628288660061299,-0.26014890056084927,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43802259047895414,9.119648925178181,True
universe_broad.json,TOP10,10.0,S2,0.9,ddctl-8/.5/recover,2,2.2529870370710956,0.8302435499125264,0.12288274354147832,-0.16895241130906746,0.8534425957437469,0.1628288660061299,-0.26014890056084927,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43802259047895414,9.119648925178181,True
universe_broad.json,TOP10,10.0,S2,0.95,ddctl-8/.5/recover,2,2.2529870370710956,0.8302435499125264,0.12288274354147832,-0.16895241130906746,0.8534425957437469,0.1628288660061299,-0.26014890056084927,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43802259047895414,9.119648925178181,True
universe_broad.json,TOP10,10.0,S2,1.0,ddctl-8/.5/recover,2,2.2529870370710956,0.8302435499125264,0.12288274354147832,-0.16895241130906746,0.8534425957437469,0.1628288660061299,-0.26014890056084927,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43802259047895414,9.119648925178181,True
