panel,label,is808,form,gross,family,lag,cost,window,leg,margin0,spread,sd,ratio,absratio,n_off,flips,flip_rate
B136,MADG@060,False,MADG,0.6,MONTHLY11,1,25.0,IS,CAGR,-3.8231462628767394,0.6634887965828673,0.1951355968967048,-5.762186615006758,5.762186615006758,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,1,25.0,OOS,H1,0.2904308703397692,0.20058760602194714,0.060851200381822,1.447900376795922,1.447900376795922,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,1,25.0,OOS,H2,0.1519192287295904,0.11799679795521867,0.03799000057495594,1.2874860281144727,1.2874860281144727,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,1,25.0,OOS,OOS,0.1519192287295904,0.11799679795521867,0.03799000057495594,1.2874860281144727,1.2874860281144727,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,1,25.0,OOS,DD,10.26597067608426,3.8392164999611618,1.1471397869933346,2.673975452071565,2.673975452071565,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,1,25.0,OOS,CAGR,-4.385366710960515,0.8794376564525312,0.2572915911773669,-4.9865578063261164,4.9865578063261164,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,FULL,H1,0.2221723947145242,0.07878804570724585,0.02497706185021554,2.819874420290283,2.819874420290283,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,FULL,H2,0.18068405029414591,0.16781958069530412,0.05525179009423299,1.0766565471415326,1.0766565471415326,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,FULL,OOS,0.2648078117093714,0.17208221175971472,0.05579156543214511,1.5388447707723163,1.5388447707723163,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,FULL,DD,11.56607300769123,6.5799468076829575,2.0572741035513693,1.7577760650262872,1.7577760650262872,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,FULL,CAGR,-4.093192726674685,0.33221209766700577,0.12283920365533957,-12.32102248960697,12.32102248960697,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,IS,H1,0.06970328176300877,0.15557888235380612,0.04845757892769207,0.448025340640349,0.448025340640349,11,1,0.09090909090909091
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,IS,H2,0.1589755881841588,0.1181552626590745,0.032173214679754904,1.3454803840846885,1.3454803840846885,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,IS,OOS,0.1589755881841588,0.1181552626590745,0.032173214679754904,1.3454803840846885,1.3454803840846885,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,IS,DD,6.574579637410275,1.4203040128285211,0.4142097179344104,4.628994622297141,4.628994622297141,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,IS,CAGR,-4.044984386996739,0.4780335333830932,0.1824244142041657,-8.4617168138184,8.4617168138184,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,OOS,H1,0.3534201230587718,0.3379210972042356,0.0909633224261221,1.0458658130041782,1.0458658130041782,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,OOS,H2,0.1544133541581567,0.10398304433686645,0.034142557433274406,1.4849858949879828,1.4849858949879828,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,OOS,OOS,0.1544133541581567,0.10398304433686645,0.034142557433274406,1.4849858949879828,1.4849858949879828,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,OOS,DD,11.56607300769125,6.579946807682935,2.057274103551362,1.7577760650262964,1.7577760650262964,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,10.0,OOS,CAGR,-4.133038036368053,0.647158434015171,0.22789368071452493,-6.3864392691684575,6.3864392691684575,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,FULL,H1,0.19252961170879268,0.07847775896883036,0.025300084473312143,2.4533016008428734,2.4533016008428734,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,FULL,H2,0.1451723466808853,0.1643478838223571,0.054278798662464836,0.8833234922440586,0.8833234922440586,11,1,0.09090909090909091
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,FULL,OOS,0.22929520330847109,0.16706453986291592,0.0547457998253454,1.3724947466207866,1.3724947466207866,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,FULL,DD,11.52352575918439,6.584783577924403,2.0538584760916763,1.7500234628541478,1.7500234628541478,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,FULL,CAGR,-4.29782355258422,0.3273208352429391,0.1236712803634249,-13.13030852250623,13.13030852250623,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,IS,H1,0.04177537092958805,0.15698751804609712,0.049150481163978126,0.26610632137850165,0.26610632137850165,11,2,0.18181818181818182
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,IS,H2,0.12780670791233506,0.11659401098345046,0.031984086140938464,1.0961687211401978,1.0961687211401978,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,IS,OOS,0.12780670791233506,0.11659401098345046,0.031984086140938464,1.0961687211401978,1.0961687211401978,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,IS,DD,6.48206606231109,1.4309684853335947,0.41252928239861525,4.529845435974055,4.529845435974055,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,IS,CAGR,-4.235382213268377,0.4783722496817022,0.18386231722086172,-8.853737264413857,8.853737264413857,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,OOS,H1,0.3227973522979778,0.3307802320545664,0.08938136131928211,0.9758665150362681,0.9758665150362681,11,1,0.09090909090909091
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,OOS,H2,0.11256453927553745,0.10563310398144787,0.03421728401866177,1.0656180215560733,1.0656180215560733,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,OOS,OOS,0.11256453927553745,0.10563310398144787,0.03421728401866177,1.0656180215560733,1.0656180215560733,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,OOS,DD,11.523525759184352,6.584783577924346,2.053858476091663,1.7500234628541573,1.7500234628541573,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY11,2,25.0,OOS,CAGR,-4.349412755835258,0.6439698651948156,0.2271411309853483,-6.75406255930852,6.75406255930852,11,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,FULL,H1,0.2880105325385136,0.09820534842515416,0.02389127012561701,2.932737749594329,2.932737749594329,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,FULL,H2,0.1776086889810068,0.21572253767867855,0.06898305739036432,0.8233200429227158,0.8233200429227158,21,2,0.09523809523809523
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,FULL,OOS,0.2643046806443109,0.22535343989720413,0.0696495742843997,1.1728451128364161,1.1728451128364161,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,FULL,DD,10.306863036851638,5.745958761429448,1.8245107898622965,1.7937586162361445,1.7937586162361445,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,FULL,CAGR,-3.9275751413483024,0.625175194124838,0.15400369448838966,-6.282359214278142,6.282359214278142,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,IS,H1,0.1361499161557187,0.2389233056818829,0.050789040828647984,0.5698477834430979,0.5698477834430979,21,1,0.047619047619047616
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,IS,H2,0.23055725813886419,0.12145824272055483,0.03541499649656738,1.8982429926087356,1.8982429926087356,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,IS,OOS,0.23055725813886419,0.12145824272055483,0.03541499649656738,1.8982429926087356,1.8982429926087356,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,IS,DD,6.914945079373394,2.419669809631775,0.5280138930226496,2.857805247578681,2.857805247578681,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,IS,CAGR,-3.6328133444416295,0.732853543689993,0.17309083967006114,-4.957079590759759,4.957079590759759,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,OOS,H1,0.3203561953858133,0.3992270809618097,0.12388634705564193,0.8024410433631348,0.8024410433631348,21,3,0.14285714285714285
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,OOS,H2,0.19371450443231053,0.15690516056784287,0.03777393779679073,1.2345961326654515,1.2345961326654515,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,OOS,OOS,0.19371450443231053,0.15690516056784287,0.03777393779679073,1.2345961326654515,1.2345961326654515,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,OOS,DD,10.30686303685158,5.74595876142937,1.82451078986228,1.7937586162361587,1.7937586162361587,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,10.0,OOS,CAGR,-4.170453627440807,0.963267123848222,0.2731010958233485,-4.329488180578587,4.329488180578587,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,FULL,H1,0.2587732914014824,0.09940100837513288,0.024216929743334444,2.603326622451243,2.603326622451243,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,FULL,H2,0.1423481760376164,0.2105609650387772,0.06783553287346665,0.6760425704327551,0.6760425704327551,21,4,0.19047619047619047
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,FULL,OOS,0.22917610424240575,0.22042964819287136,0.06843440810748914,1.0396791272010806,1.0396791272010806,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,FULL,DD,10.265970676084264,5.713672405557769,1.818125764295996,1.7967377104256819,1.7967377104256819,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,FULL,CAGR,-4.131401561023259,0.6336700408972935,0.15463478758381252,-6.519799413545077,6.519799413545077,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,IS,H1,0.10867666279758759,0.24292517270941394,0.05157495885269402,0.44736682322990934,0.44736682322990934,21,1,0.047619047619047616
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,IS,H2,0.19925880796779194,0.1217559864243245,0.03580675548317207,1.6365421842451917,1.6365421842451917,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,IS,OOS,0.19925880796779194,0.1217559864243245,0.03580675548317207,1.6365421842451917,1.6365421842451917,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,IS,DD,6.8475125444387634,2.492992517112369,0.5401137216048236,2.746704010315374,2.746704010315374,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,IS,CAGR,-3.8231462628767394,0.7404763734732756,0.17542600534553682,-5.163090140126828,5.163090140126828,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,OOS,H1,0.2904308703397692,0.39373416333262434,0.1223894685498001,0.7376318780202339,0.7376318780202339,21,3,0.14285714285714285
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,OOS,H2,0.1519192287295904,0.15939452857986858,0.0384156489151701,0.9531019043321021,0.9531019043321021,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,OOS,OOS,0.1519192287295904,0.15939452857986858,0.0384156489151701,0.9531019043321021,0.9531019043321021,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,OOS,DD,10.26597067608426,5.713672405557757,1.818125764295986,1.796737710425685,1.796737710425685,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,1,25.0,OOS,CAGR,-4.385366710960515,0.9673037110847553,0.27273580644320145,-4.533598559280486,4.533598559280486,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,FULL,H1,0.2221723947145242,0.07878804570724585,0.021827303158515922,2.819874420290283,2.819874420290283,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,FULL,H2,0.18068405029414591,0.2798146506281384,0.07776316154641363,0.6457276268005968,0.6457276268005968,21,4,0.19047619047619047
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,FULL,OOS,0.2648078117093714,0.2855667898153432,0.07931095797806029,0.9273060494205392,0.9273060494205392,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,FULL,DD,11.56607300769123,8.064001877614213,2.363772216990669,1.4342845132264685,1.4342845132264685,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,FULL,CAGR,-4.093192726674685,0.622278999273917,0.15260731683520723,-6.577745242006678,6.577745242006678,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,IS,H1,0.06970328176300877,0.1979439425924524,0.04691051304228417,0.35213647283221566,0.35213647283221566,21,1,0.047619047619047616
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,IS,H2,0.1589755881841588,0.1181552626590745,0.03557933309264725,1.3454803840846885,1.3454803840846885,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,IS,OOS,0.1589755881841588,0.1181552626590745,0.03557933309264725,1.3454803840846885,1.3454803840846885,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,IS,DD,6.574579637410275,1.6610645395025543,0.3892895076700841,3.9580518884469056,3.9580518884469056,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,IS,CAGR,-4.044984386996739,0.49507213677897344,0.15436664710543596,-8.170494936988618,8.170494936988618,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,OOS,H1,0.3534201230587718,0.46517677110170175,0.14066502810243345,0.7597544525315592,0.7597544525315592,21,4,0.19047619047619047
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,OOS,H2,0.1544133541581567,0.1714777810286532,0.04752205276156615,0.9004860759911216,0.9004860759911216,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,OOS,OOS,0.1544133541581567,0.1714777810286532,0.04752205276156615,0.9004860759911216,0.9004860759911216,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,OOS,DD,11.56607300769125,8.064001877614203,2.3637722169906663,1.4342845132264728,1.4342845132264728,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,10.0,OOS,CAGR,-4.133038036368053,1.1812320354951606,0.3049550832387429,-3.498921390694864,3.498921390694864,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,FULL,H1,0.19252961170879268,0.07847775896883036,0.021964557940658193,2.4533016008428734,2.4533016008428734,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,FULL,H2,0.1451723466808853,0.2764746264180682,0.0763220889972656,0.5250837972428054,0.5250837972428054,21,5,0.23809523809523808
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,FULL,OOS,0.22929520330847109,0.28245505188525133,0.07785574227999224,0.8117935996472222,0.8117935996472222,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,FULL,DD,11.52352575918439,8.030245492903244,2.3556911081010705,1.4350153764748965,1.4350153764748965,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,FULL,CAGR,-4.29782355258422,0.621588468354783,0.1519544025656988,-6.914258824588037,6.914258824588037,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,IS,H1,0.04177537092958805,0.19933616671574272,0.04742647897075739,0.20957246052173034,0.20957246052173034,21,2,0.09523809523809523
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,IS,H2,0.12780670791233506,0.11659401098345046,0.0358440476895702,1.0961687211401978,1.0961687211401978,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,IS,OOS,0.12780670791233506,0.11659401098345046,0.0358440476895702,1.0961687211401978,1.0961687211401978,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,IS,DD,6.48206606231109,1.6510862992253577,0.38465120093509325,3.9259401918314563,3.9259401918314563,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,IS,CAGR,-4.235382213268377,0.4941382678491646,0.15527276904398962,-8.571249160085745,8.571249160085745,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,OOS,H1,0.3227973522979778,0.4582221989541453,0.1388513670324318,0.704455945248258,0.704455945248258,21,5,0.23809523809523808
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,OOS,H2,0.11256453927553745,0.17314153354644823,0.04796586006272694,0.6501301967811209,0.6501301967811209,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,OOS,OOS,0.11256453927553745,0.17314153354644823,0.04796586006272694,0.6501301967811209,0.6501301967811209,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,OOS,DD,11.523525759184352,8.030245492903177,2.355691108101059,1.4350153764749038,1.4350153764749038,21,0,0.0
B136,MADG@060,False,MADG,0.6,MONTHLY21,2,25.0,OOS,CAGR,-4.349412755835258,1.1802736481582472,0.3033395583547227,-3.6850884221826696,3.6850884221826696,21,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,FULL,H1,0.24424164774793455,0.0810872709195043,0.03258386297477406,3.012083709049653,3.012083709049653,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,FULL,H2,0.1472752032456517,0.08117806995330756,0.03167796139127801,1.8142240056995962,1.8142240056995962,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,FULL,OOS,0.23944023744848864,0.07485305523468222,0.030170498100820765,3.1988037989603266,3.1988037989603266,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,FULL,DD,10.0672320413928,1.7734851269611482,0.7634118049954016,5.676524651009008,5.676524651009008,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,FULL,CAGR,-4.434095213684816,0.49790798080575627,0.1878372906516842,-8.905451176960836,8.905451176960836,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,IS,H1,0.06055142087287535,0.09425705073767421,0.037797670195443944,0.6424073360983399,0.6424073360983399,5,1,0.2
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,IS,H2,0.19748324422711416,0.09884804323833873,0.03889690083862092,1.9978467732633807,1.9978467732633807,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,IS,OOS,0.19748324422711416,0.09884804323833873,0.03889690083862092,1.9978467732633807,1.9978467732633807,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,IS,DD,6.85277112701094,1.498513900310117,0.623243107153495,4.573044751598741,4.573044751598741,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,IS,CAGR,-4.348852549573043,0.49962367193767676,0.2079805259433643,-8.704256411044351,8.704256411044351,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,OOS,H1,0.30578516720340987,0.11305500792911527,0.044359153495503255,2.704746767123621,2.704746767123621,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,OOS,H2,0.15289879390451588,0.1287066044285976,0.04679860635424762,1.1879638545614755,1.1879638545614755,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,OOS,OOS,0.15289879390451588,0.1287066044285976,0.04679860635424762,1.1879638545614755,1.1879638545614755,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,OOS,DD,10.067232041392762,1.7734851269611944,0.7634118049954117,5.676524651008839,5.676524651008839,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,10.0,OOS,CAGR,-4.504492367551006,0.4964883523588046,0.18705630173754237,-9.07270502147788,9.07270502147788,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,FULL,H1,0.17748099658698058,0.08080807632351816,0.03247050460583101,2.1963274546522893,2.1963274546522893,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,FULL,H2,0.07267400355420128,0.08347380077936672,0.032499322100954534,0.870620516565301,0.870620516565301,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,FULL,OOS,0.1650012678426337,0.07691495799278592,0.03088070771699197,2.1452429039629672,2.1452429039629672,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,FULL,DD,10.00505347078174,1.7573021904342276,0.7612056030489285,5.693416604863788,5.693416604863788,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,FULL,CAGR,-4.857799567106777,0.5037696891031063,0.19022704203069896,-9.64289768158825,9.64289768158825,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,IS,H1,-0.0018048394355311137,0.09342014772305185,0.03739237789063752,-0.01931959517856512,0.01931959517856512,5,2,0.4
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,IS,H2,0.12526758590235398,0.10296602718549774,0.04012975492212896,1.2165914265748936,1.2165914265748936,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,IS,OOS,0.12526758590235398,0.10296602718549774,0.04012975492212896,1.2165914265748936,1.2165914265748936,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,IS,DD,6.583903679622308,1.5416207060255376,0.6585913333913352,4.2707675460563275,4.2707675460563275,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,IS,CAGR,-4.755704242386491,0.5032588229638035,0.2077282111314821,-9.44981791750632,9.44981791750632,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,OOS,H1,0.24370426256102984,0.11461626218249776,0.045702771490041566,2.1262625208715296,2.1262625208715296,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,OOS,H2,0.06136116234509126,0.1314683649817604,0.04802484675285325,0.4667370918745689,0.4667370918745689,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,OOS,OOS,0.06136116234509126,0.1314683649817604,0.04802484675285325,0.4667370918745689,0.4667370918745689,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,OOS,DD,10.005053470781691,1.7573021904342738,0.7612056030489343,5.693416604863612,5.693416604863612,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,1,25.0,OOS,CAGR,-4.942093103847068,0.5041908000157136,0.19090020290488457,-9.802029516788174,9.802029516788174,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,FULL,H1,0.20572733317951553,0.05176940729791801,0.020953147896625945,3.9739171050503637,3.9739171050503637,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,FULL,H2,0.09880179430303027,0.0858425902180735,0.043608873449211286,1.1509647373411656,1.1509647373411656,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,FULL,OOS,0.18983644598545435,0.08277372357247881,0.04180495079350283,2.293438518797921,2.293438518797921,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,FULL,DD,10.27951602705261,2.7906390770126475,1.0427873452398595,3.6835705884462615,3.6835705884462615,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,FULL,CAGR,-4.57313000316851,0.35507542039587836,0.14597617233667512,-12.879320111963441,12.879320111963441,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,IS,H1,0.03617022881174514,0.05751694841069377,0.02610863615389095,0.6288620973678123,0.6288620973678123,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,IS,H2,0.13881183096574978,0.0795893818961817,0.03194075680183017,1.7440998743628802,1.7440998743628802,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,IS,OOS,0.13881183096574978,0.0795893818961817,0.03194075680183017,1.7440998743628802,1.7440998743628802,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,IS,DD,5.931776228228427,0.7650014423884688,0.30384720562156775,7.75394123403007,7.75394123403007,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,IS,CAGR,-4.510071406716307,0.4232758342731291,0.15603843545623,-10.655159216592725,10.655159216592725,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,OOS,H1,0.2109441085487288,0.1640082265956493,0.0729475234715615,1.2861800467411713,1.2861800467411713,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,OOS,H2,0.16046642043417592,0.06082174277473418,0.022718885880551043,2.6383068474130424,2.6383068474130424,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,OOS,OOS,0.16046642043417592,0.06082174277473418,0.022718885880551043,2.6383068474130424,2.6383068474130424,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,OOS,DD,10.27951602705263,2.7906390770126244,1.042787345239848,3.6835705884462993,3.6835705884462993,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,10.0,OOS,CAGR,-4.625228340185938,0.42847874761107185,0.1985772167434762,-10.794533838546961,10.794533838546961,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,FULL,H1,0.13942623671775012,0.05364902770306146,0.02141796479153821,2.598858594221901,2.598858594221901,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,FULL,H2,0.025850465314675608,0.08614287748737803,0.04295236506586373,0.30008824953012875,0.30008824953012875,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,FULL,OOS,0.11705738684243483,0.08329505419934047,0.0411723897544636,1.4053341818146232,1.4053341818146232,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,FULL,DD,10.188460256896253,2.8061271936944188,1.0498378377736894,3.630790606994044,3.630790606994044,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,FULL,CAGR,-4.99897326150199,0.35850809850934695,0.1475233988090189,-13.943822419318815,13.943822419318815,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,IS,H1,-0.025395225315563597,0.057435110659770805,0.0256146309024791,-0.44215506897858453,0.44215506897858453,5,2,0.4
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,IS,H2,0.06681067541955676,0.08273513568792157,0.03381900383224381,0.8075248183742375,0.8075248183742375,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,IS,OOS,0.06681067541955676,0.08273513568792157,0.03381900383224381,0.8075248183742375,0.8075248183742375,5,0,0.0
B136,MADG@060,False,MADG,0.6,WEEKLY5,2,25.0,IS,DD,5.663269045020961,0.8861889785740651,0.35524355019217396,6.390588443261305,6.390588443261305,5,0,0.0
