panel,book,cut,stat,pre,post,D,k,n,p,sd,t,sign,claimset,sign_nat,p_nat,D_nat,reversed,both_sig,pathology
U56,EWELIG075,2017-01-01,MaxDD,-0.11203327732367777,-0.15874699031285738,-0.04671371298917962,2007,4444,0.462,0.06421957566282985,-0.7274061297825954,-1,SHELF,-1,0.4525,-0.04671371298917962,False,False,False
U56,EWELIG075,2018-01-01,SH,1.079137859816417,1.0178918681500169,-0.0612459916664001,2258,4444,0.889,0.4524555762482742,-0.13536354701216638,-1,SHELF,-1,0.9045,-0.05147398021085858,False,False,False
U56,EWELIG075,2018-01-01,EXSH,0.10387959830751847,0.20872132193017834,0.10484172362265987,2258,4444,0.634,0.21756428193135247,0.48188849149301227,1,SHELF,1,0.707,0.08377024169097924,False,False,False
U56,EWELIG075,2018-01-01,CAGR,0.1005417191361842,0.10668978562138075,0.006148066485196543,2258,4444,0.886,0.04585493942047286,0.1340764280336529,1,SHELF,1,0.898,0.005906329717271619,False,False,False
U56,EWELIG075,2018-01-01,MaxDD,-0.11203327732367777,-0.15874699031285738,-0.04671371298917962,2258,4444,0.439,0.06261938140330517,-0.7459944819370888,-1,SHELF,-1,0.4525,-0.04671371298917962,False,False,False
U56,EWELIG075,2019-01-01,SH,0.9369933234904505,1.1767021033607366,0.23970877987028605,2509,4444,0.632,0.4890560015138487,0.4901458710828195,1,SHELF,-1,0.9045,-0.05147398021085858,True,False,False
U56,EWELIG075,2019-01-01,EXSH,0.08300447084190066,0.25221973053271207,0.16921525969081141,2509,4444,0.4405,0.21506195257876298,0.7868209958190492,1,SHELF,1,0.707,0.08377024169097924,False,False,False
U56,EWELIG075,2019-01-01,CAGR,0.0887047949350684,0.12312797776921347,0.03442318283414507,2509,4444,0.488,0.04924524106504221,0.6990154193514773,1,SHELF,1,0.898,0.005906329717271619,False,False,False
U56,EWELIG075,2019-01-01,MaxDD,-0.12712820884284262,-0.15874699031285738,-0.03161878147001476,2509,4444,0.6435,0.06571413448205624,-0.48115647751015456,-1,SHELF,-1,0.4525,-0.04671371298917962,False,False,False
U56,EWELIG075,2020-01-01,SH,1.0084242068681348,1.1034063246402563,0.09498211777212151,2761,4444,0.8395,0.4905611135825279,0.1936193374123661,1,SHELF,-1,0.9045,-0.05147398021085858,True,False,False
U56,EWELIG075,2020-01-01,EXSH,0.05842347388398905,0.29222600186983905,0.23380252798585,2761,4444,0.2865,0.21599101349208832,1.0824641461039957,1,SHELF,1,0.707,0.08377024169097924,False,False,False
U56,EWELIG075,2020-01-01,CAGR,0.09414089395317712,0.11919267408789423,0.025051780134717108,2761,4444,0.617,0.05129937370646693,0.48834475598206023,1,SHELF,1,0.898,0.005906329717271619,False,False,False
U56,EWELIG075,2020-01-01,MaxDD,-0.12712820884284262,-0.15874699031285738,-0.03161878147001476,2761,4444,0.649,0.06486675152333551,-0.48744203659774843,-1,SHELF,-1,0.4525,-0.04671371298917962,False,False,False
U56,CAND20,CALMID,SH,1.0894302284386004,1.0935106423990844,0.004080413960483975,2226,4444,0.993,0.46365167909531574,0.008800602142638071,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,CALMID,EXSH,0.1321715674857512,0.2681384730350671,0.1359669055493159,2226,4444,0.6315,0.28295373577470734,0.48052698501063473,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,CALMID,CAGR,0.11573277574382247,0.13641864372908036,0.020685867985257886,2226,4444,0.7265,0.0570170050214641,0.3628017286679768,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,CALMID,MaxDD,-0.11652971901102505,-0.18308339787488864,-0.0665536788638636,2226,4444,0.3725,0.06852436731902482,-0.9712410558132348,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2013-01-01,SH,0.7132277606853318,1.195498149663846,0.48227038897851415,999,4444,0.367,0.5390400787201994,0.8946837313535775,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2013-01-01,EXSH,-0.09763931082038191,0.2796001636557994,0.37723947447618134,999,4444,0.2935,0.35273915606894973,1.069457325578118,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2013-01-01,CAGR,0.07762688693081565,0.14044193218628517,0.06281504525546952,999,4444,0.333,0.06435124237867063,0.976127933720977,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2013-01-01,MaxDD,-0.11652971901102505,-0.18308339787488873,-0.06655367886386368,999,4444,0.4105,0.07221031807791489,-0.9216643913969788,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2014-01-01,SH,1.0503169941387926,1.102619351352533,0.052302357213740436,1251,4444,0.9175,0.5067475653060682,0.10321185693738966,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2014-01-01,EXSH,0.04863507082833873,0.2675066512307689,0.21887158040243015,1251,4444,0.4975,0.3208072025731306,0.6822527008337246,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2014-01-01,CAGR,0.11744233849913828,0.1293840738661908,0.011941735367052522,1251,4444,0.861,0.06125345144526998,0.19495612223129133,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2014-01-01,MaxDD,-0.11652971901102505,-0.18308339787488873,-0.06655367886386368,1251,4444,0.325,0.0674980707856182,-0.9860086086792906,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2015-01-01,SH,1.0154323359878135,1.1236813430519632,0.10824900706414975,1503,4444,0.8175,0.49095485576567083,0.2204866818056612,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2015-01-01,EXSH,0.008360522898066769,0.3031766305053377,0.29481610760727095,1503,4444,0.341,0.30947331794231775,0.9526382098705558,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2015-01-01,CAGR,0.11132978119751559,0.13358642676372393,0.022256645566208336,1503,4444,0.717,0.05877574854022077,0.3786705591844214,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2015-01-01,MaxDD,-0.11652971901102505,-0.18308339787488873,-0.06655367886386368,1503,4444,0.354,0.06745733493097476,-0.98660403545388,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2016-01-01,SH,0.9964168062840363,1.1450832232008041,0.14866641691676785,1755,4444,0.747,0.45908550608930776,0.3238316499755651,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2016-01-01,EXSH,0.09734808060565792,0.26987496930387334,0.17252688869821542,1755,4444,0.578,0.29567184121917495,0.5835080134341406,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2016-01-01,CAGR,0.10954958257284879,0.13688382732847496,0.027334244755626166,1755,4444,0.609,0.05514126973291795,0.4957130092945305,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2016-01-01,MaxDD,-0.11652971901102505,-0.1830833978748885,-0.06655367886386346,1755,4444,0.3955,0.06771887748625476,-0.9827935921910725,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2017-01-01,SH,0.9937762242013144,1.1604839121615975,0.16670768796028312,2007,4444,0.7125,0.4536737948368177,0.3674615767045711,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2017-01-01,EXSH,0.09491359041454017,0.28634698554432925,0.19143339512978907,2007,4444,0.4995,0.28482375369648244,0.6721117626087704,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2017-01-01,CAGR,0.10639549931429639,0.14242367360152272,0.036028174287226336,2007,4444,0.515,0.05468385544661703,0.658844808819258,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2017-01-01,MaxDD,-0.11652971901102505,-0.1830833978748885,-0.06655367886386346,2007,4444,0.4035,0.0690443952356337,-0.9639258717051549,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2018-01-01,SH,1.083566560450087,1.0992843684614975,0.015717808011410428,2258,4444,0.977,0.45408634724063646,0.034614139154201445,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2018-01-01,EXSH,0.10830829894118854,0.29011382224165894,0.1818055233004704,2258,4444,0.5115,0.27755790130416247,0.6550183671450894,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2018-01-01,CAGR,0.11470486741189848,0.13780704157949017,0.023102174167591694,2258,4444,0.6875,0.05564965480834959,0.4151359832716425,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2018-01-01,MaxDD,-0.11652971901102505,-0.1830833978748886,-0.06655367886386354,2258,4444,0.37,0.06846539260696732,-0.9720776633228677,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2019-01-01,SH,1.0103668171940963,1.1816729386770985,0.17130612148300228,2509,4444,0.7335,0.48301654175905956,0.3546589126308928,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2019-01-01,EXSH,0.15637796454554642,0.25719056584907407,0.10081260130352765,2509,4444,0.729,0.29180683464142826,0.34547717645957815,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2019-01-01,CAGR,0.10905284557061974,0.1483830051676451,0.03933015959702536,2509,4444,0.5065,0.05994842022474675,0.6560666561283269,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2019-01-01,MaxDD,-0.12170818226118066,-0.18308339787488864,-0.061375215613707984,2509,4444,0.4855,0.07225948066127363,-0.8493724982803689,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND20,2020-01-01,SH,1.0817048827011457,1.1089970953985437,0.02729221269739801,2761,4444,0.9615,0.49465955633083125,0.055173729786683466,1,KEEP4B,-1,0.9905,-0.004467551796886404,True,False,False
U56,CAND20,2020-01-01,EXSH,0.13170414971699995,0.29781677262812645,0.1661126229111265,2761,4444,0.565,0.28877089849707516,0.5752401775098157,1,KEEP4B,1,0.649,0.13077667010495142,False,False,False
U56,CAND20,2020-01-01,CAGR,0.1150999756569057,0.14413872385582152,0.029038748198915817,2761,4444,0.647,0.06439406402136709,0.4509538051408007,1,KEEP4B,1,0.726,0.019392034420697438,False,False,False
U56,CAND20,2020-01-01,MaxDD,-0.12170818226118066,-0.1830833978748886,-0.06137521561370793,2761,4444,0.4715,0.0714807056835711,-0.8586263247791945,-1,KEEP4B,-1,0.3805,-0.0665536788638636,False,False,False
U56,CAND10,CALMID,SH,0.9124008911136167,0.9401215791390678,0.027720688025451135,2226,4444,0.952,0.433995500987024,0.06387321518865227,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,CALMID,EXSH,-0.04485776983923251,0.11474940977505055,0.15960717961428306,2226,4444,0.6345,0.3330339587974094,0.4792519663478973,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,CALMID,CAGR,0.11533753773605969,0.1404425490010296,0.025105011264969904,2226,4444,0.712,0.06669858902402752,0.37639493776886446,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,CALMID,MaxDD,-0.14108700831483403,-0.17538194483484493,-0.034294936520010894,2226,4444,0.6355,0.07903231110371484,-0.43393564025991005,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2013-01-01,SH,0.5087384275928925,1.0389833823761414,0.530244954783249,999,4444,0.311,0.5243783344952244,1.0111877625410894,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2013-01-01,EXSH,-0.30212864391282124,0.1230853963680949,0.42521404028091614,999,4444,0.2875,0.3990828174508117,1.0654781957214312,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2013-01-01,CAGR,0.061487505140246465,0.1477901751889428,0.08630267004869634,999,4444,0.256,0.07547625928828008,1.143441273620424,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2013-01-01,MaxDD,-0.14108700831483403,-0.17538194483484465,-0.034294936520010616,999,4444,0.6795,0.08678110229627407,-0.39518899406147623,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2014-01-01,SH,0.7665816332031187,0.9816876026159537,0.215105969412835,1251,4444,0.6605,0.4877621893436301,0.44100583053044345,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2014-01-01,EXSH,-0.23510029010733524,0.14657490249418947,0.3816751926015247,1251,4444,0.31,0.3666181838729423,1.04106999977339,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2014-01-01,CAGR,0.09689092465381678,0.14014275442909313,0.04325182977527635,1251,4444,0.5445,0.07114167389576515,0.6079675583491015,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2014-01-01,MaxDD,-0.14108700831483403,-0.17538194483484465,-0.034294936520010616,1251,4444,0.625,0.08033640411370496,-0.4268916053483166,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2015-01-01,SH,0.7600193686776331,1.0013528207236926,0.2413334520460595,1503,4444,0.61,0.47576727438126165,0.5072510553818885,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2015-01-01,EXSH,-0.2470524444121136,0.1808481081770671,0.4279005525891807,1503,4444,0.2225,0.35396499591190195,1.208878158945639,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2015-01-01,CAGR,0.09529211396327064,0.14478023561050274,0.0494881216472321,1503,4444,0.4715,0.06971469789510756,0.7098664003635462,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2015-01-01,MaxDD,-0.14108700831483403,-0.17538194483484473,-0.0342949365200107,1503,4444,0.6435,0.08112843082763153,-0.4227240212851521,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2016-01-01,SH,0.8029032902350782,0.9975314114623375,0.19462812122725925,1755,4444,0.6445,0.44506003784406556,0.4373075645480679,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2016-01-01,EXSH,-0.09616543544330014,0.12232315756540668,0.21848859300870682,1755,4444,0.5425,0.35029804592804276,0.623721986315585,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2016-01-01,CAGR,0.10232730236107132,0.14473756118480585,0.04241025882373453,1755,4444,0.5195,0.06618765084798084,0.6407578797613169,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2016-01-01,MaxDD,-0.14108700831483403,-0.1753819448348448,-0.034294936520010755,1755,4444,0.615,0.07944319518517876,-0.43169130395713184,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2017-01-01,SH,0.8653633060331862,0.9700443602124565,0.10468105417927032,2007,4444,0.8225,0.4398572714185055,0.23798868628835454,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2017-01-01,EXSH,-0.03349932775358799,0.09590743359518827,0.12940676134877627,2007,4444,0.697,0.34040820809363515,0.38015170689768063,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2017-01-01,CAGR,0.10995089202557064,0.14271058156461217,0.03275968953904153,2007,4444,0.6235,0.06590237496488122,0.4970942178714936,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2017-01-01,MaxDD,-0.14108700831483403,-0.17538194483484507,-0.03429493652001103,2007,4444,0.6365,0.07982811165025232,-0.4296097679256908,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2018-01-01,SH,0.8965392446868045,0.9547252555773083,0.05818601089050379,2258,4444,0.9025,0.43621926673342887,0.13338707234602945,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2018-01-01,EXSH,-0.07871901682209403,0.14555470935746972,0.22427372617956376,2258,4444,0.513,0.32980772249554624,0.6800135681558893,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2018-01-01,CAGR,0.11272344071853775,0.14358268822554865,0.030859247507010898,2258,4444,0.6495,0.06678895716374832,0.4620411639509872,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2018-01-01,MaxDD,-0.14108700831483403,-0.17538194483484496,-0.03429493652001092,2258,4444,0.6495,0.08148221877897227,-0.4208885942715793,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2019-01-01,SH,0.8541906497866848,1.0078422032720902,0.15365155348540538,2509,4444,0.7445,0.45063876690641846,0.3409639045042774,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2019-01-01,EXSH,0.00020179713813495148,0.0833598304440657,0.08315803330593075,2509,4444,0.811,0.34257944954669584,0.24274086906253772,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2019-01-01,CAGR,0.10899971706888277,0.1526469115252445,0.04364719445636174,2509,4444,0.525,0.070415859855128,0.6198489167946042,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2019-01-01,MaxDD,-0.14108700831483403,-0.17538194483484493,-0.034294936520010894,2509,4444,0.665,0.08197357637616352,-0.4183657470626505,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,CAND10,2020-01-01,SH,0.9025228401302804,0.9657107234828178,0.06318788335253744,2761,4444,0.892,0.47089719283580317,0.13418615424740998,1,KEEP4B,1,0.962,0.019624586176123726,False,False,False
U56,CAND10,2020-01-01,EXSH,-0.04747789285386539,0.15453040071240054,0.20200829356626593,2761,4444,0.5485,0.34021082057845475,0.5937738641669146,1,KEEP4B,1,0.647,0.15486880807796155,False,False,False
U56,CAND10,2020-01-01,CAGR,0.11324056263876185,0.15209217695126592,0.03885161431250407,2761,4444,0.604,0.07731529657472752,0.5025087664890846,1,KEEP4B,1,0.7205,0.023642505581214085,False,False,False
U56,CAND10,2020-01-01,MaxDD,-0.14108700831483403,-0.17538194483484496,-0.03429493652001092,2761,4444,0.688,0.0824365784852043,-0.4160160107344359,-1,KEEP4B,-1,0.637,-0.034294936520010894,False,False,False
U56,EWALL075,CALMID,SH,1.1926525250409,1.0622439355914015,-0.1304085894494984,2226,4444,0.794,0.4756807625620389,-0.27415148921960103,-1,CONTROL,-1,0.7735,-0.13787377689359848,False,False,False
U56,EWALL075,CALMID,EXSH,0.23539386408805074,0.23687176622738426,0.00147790213933352,2226,4444,0.992,0.12266132176575077,0.012048640256428222,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,CALMID,CAGR,0.13099580820416928,0.13314871819708934,0.00215290999292006,2226,4444,0.9665,0.056611890346134765,0.03802928995581672,1,CONTROL,1,0.9895,0.0009526606159554474,False,False,False
U56,EWALL075,CALMID,MaxDD,-0.12567791032443065,-0.22525880022924213,-0.09958088990481148,2226,4444,0.2605,0.07835825346917055,-1.270841111128017,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2013-01-01,SH,1.0124543310068341,1.1625377983581875,0.15008346735135336,999,4444,0.7775,0.533053552408784,0.281554201586595,1,CONTROL,-1,0.7735,-0.13787377689359848,True,False,False
U56,EWALL075,2013-01-01,EXSH,0.20158725950112044,0.24663981235014099,0.045052552849020544,999,4444,0.7285,0.13480917361426653,0.3341950079594045,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2013-01-01,CAGR,0.13532372435831833,0.13112797220317007,-0.004195752155148252,999,4444,0.958,0.07210951512041369,-0.05818583231549791,-1,CONTROL,1,0.9895,0.0009526606159554474,True,False,False
U56,EWALL075,2013-01-01,MaxDD,-0.12567791032443065,-0.22525880022924222,-0.09958088990481156,999,4444,0.287,0.07745625128908198,-1.2856404518359155,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2014-01-01,SH,1.184953269047824,1.0933732334941266,-0.09158003555369731,1251,4444,0.852,0.4975856460478845,-0.18404878894935853,-1,CONTROL,-1,0.7735,-0.13787377689359848,False,False,False
U56,EWALL075,2014-01-01,EXSH,0.18327134573737003,0.25826053337236243,0.0749891876349924,1251,4444,0.586,0.1353754013373467,0.5539351085513994,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2014-01-01,CAGR,0.15025040389199404,0.12502535792069708,-0.02522504597129696,1251,4444,0.6805,0.06338357933084841,-0.3979744633799827,-1,CONTROL,1,0.9895,0.0009526606159554474,True,False,False
U56,EWALL075,2014-01-01,MaxDD,-0.12567791032443065,-0.22525880022924222,-0.09958088990481156,1251,4444,0.242,0.07575799874442142,-1.3144604075506203,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2015-01-01,SH,1.15303321036505,1.1027279908970564,-0.0503052194679936,1503,4444,0.9205,0.49710543340433794,-0.10119627766586109,-1,CONTROL,-1,0.7735,-0.13787377689359848,False,False,False
U56,EWALL075,2015-01-01,EXSH,0.14596139727530333,0.28222327835043093,0.1362618810751276,1503,4444,0.3045,0.13280847998114725,1.026002865889818,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2015-01-01,CAGR,0.1377724183844843,0.12916653849055934,-0.008605879893924973,1503,4444,0.881,0.060164001435790065,-0.14304035118258523,-1,CONTROL,1,0.9895,0.0009526606159554474,True,False,False
U56,EWALL075,2015-01-01,MaxDD,-0.12567791032443065,-0.22525880022924213,-0.09958088990481148,1503,4444,0.2575,0.07496838178804499,-1.3283051805273378,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2016-01-01,SH,1.0726206568076866,1.1502337746476197,0.07761311783993308,1755,4444,0.8635,0.46122271102713186,0.16827687792539647,1,CONTROL,-1,0.7735,-0.13787377689359848,True,False,False
U56,EWALL075,2016-01-01,EXSH,0.17355193112930822,0.27502552075068887,0.10147358962138064,1755,4444,0.4255,0.12484043064243527,0.8128263343789535,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2016-01-01,CAGR,0.12443720740764637,0.13707922220131066,0.012642014793664294,1755,4444,0.808,0.05430602492606924,0.23279212225300588,1,CONTROL,1,0.9895,0.0009526606159554474,False,False,False
U56,EWALL075,2016-01-01,MaxDD,-0.12567791032443065,-0.22525880022924213,-0.09958088990481148,1755,4444,0.27,0.07472307318385889,-1.3326658776438305,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2017-01-01,SH,1.110252671484754,1.1283345829746014,0.01808191148984739,2007,4444,0.9565,0.46322494332873115,0.03903483987695244,1,CONTROL,-1,0.7735,-0.13787377689359848,True,False,False
U56,EWALL075,2017-01-01,EXSH,0.21139003769797982,0.25419765635733316,0.04280761865935334,2007,4444,0.711,0.11775435385293567,0.36353321349642925,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2017-01-01,CAGR,0.12609204770068647,0.1370166443232535,0.010924596622567034,2007,4444,0.837,0.05505577720343674,0.19842779772592312,1,CONTROL,1,0.9895,0.0009526606159554474,False,False,False
U56,EWALL075,2017-01-01,MaxDD,-0.12567791032443065,-0.2252588002292421,-0.09958088990481145,2007,4444,0.2845,0.07724998829594205,-1.2890732037825103,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2018-01-01,SH,1.1967334949198398,1.0585783444979093,-0.1381551504219305,2258,4444,0.76,0.45981511758364024,-0.3004580431107729,-1,CONTROL,-1,0.7735,-0.13787377689359848,False,False,False
U56,EWALL075,2018-01-01,EXSH,0.22147523341094133,0.2494077982780708,0.027932564867129472,2258,4444,0.8185,0.11972536424060368,0.23330532376577576,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2018-01-01,CAGR,0.13072967344635592,0.13345576147507432,0.002726088028718404,2258,4444,0.961,0.05528928984295999,0.04930589697320046,1,CONTROL,1,0.9895,0.0009526606159554474,False,False,False
U56,EWALL075,2018-01-01,MaxDD,-0.12567791032443065,-0.2252588002292422,-0.09958088990481154,2258,4444,0.228,0.07552979173067209,-1.318431940867811,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2019-01-01,SH,1.078825788548278,1.1731683845769632,0.09434259602868522,2509,4444,0.854,0.5088544292954271,0.18540193540088548,1,CONTROL,-1,0.7735,-0.13787377689359848,True,False,False
U56,EWALL075,2019-01-01,EXSH,0.22483693589972809,0.24868601174893867,0.023849075849210588,2509,4444,0.839,0.11545562433807911,0.20656486841537766,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2019-01-01,CAGR,0.11697600253566288,0.1519451644790206,0.03496916194335771,2509,4444,0.582,0.06112386470236838,0.5721032548192712,1,CONTROL,1,0.9895,0.0009526606159554474,False,False,False
U56,EWALL075,2019-01-01,MaxDD,-0.12651971629448353,-0.2252588002292422,-0.09873908393475866,2509,4444,0.316,0.07948717043866806,-1.2422015199414513,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,EWALL075,2020-01-01,SH,1.1711652890899102,1.06934741891789,-0.10181787017202026,2761,4444,0.832,0.5019351921855691,-0.20285063043433194,-1,CONTROL,-1,0.7735,-0.13787377689359848,False,False,False
U56,EWALL075,2020-01-01,EXSH,0.22116455610576446,0.2581670961474727,0.03700254004170822,2761,4444,0.749,0.11743225911517688,0.31509689348151215,1,CONTROL,-1,0.9835,-0.002629554991760652,True,False,False
U56,EWALL075,2020-01-01,CAGR,0.12569718398701824,0.14260248989502752,0.016905305908009288,2761,4444,0.774,0.06329075633123912,0.26710544932554625,1,CONTROL,1,0.9895,0.0009526606159554474,False,False,False
U56,EWALL075,2020-01-01,MaxDD,-0.12651971629448353,-0.22525880022924213,-0.09873908393475861,2761,4444,0.301,0.08052570974588899,-1.2261808588380614,-1,CONTROL,-1,0.261,-0.09958088990481148,False,False,False
U56,SPYBH,CALMID,SH,0.9572586609528492,0.8253721693640172,-0.13188649158883192,2226,4444,0.778,0.46151802512659135,-0.2857667185429135,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,CALMID,EXSH,0.0,0.0,0.0,2226,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,CALMID,CAGR,0.15450474439535122,0.14809754654581164,-0.006407197849539581,2226,4444,0.9505,0.08630316482230402,-0.07424058970180103,-1,CONTROL,-1,0.935,-0.007334742725714161,False,False,False
U56,SPYBH,CALMID,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2226,4444,0.3585,0.11887891239077607,-0.9804233274572618,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2013-01-01,SH,0.8108670715057137,0.9158979860080465,0.10503091450233282,999,4444,0.8455,0.5337926231950311,0.19676351814992732,1,CONTROL,-1,0.776,-0.13524422190183782,True,False,False
U56,SPYBH,2013-01-01,EXSH,0.0,0.0,0.0,999,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2013-01-01,CAGR,0.15708292475290137,0.1496316107805987,-0.00745131397230267,999,4444,0.953,0.11472067211307979,-0.06495179844272472,-1,CONTROL,-1,0.935,-0.007334742725714161,False,False,False
U56,SPYBH,2013-01-01,MaxDD,-0.2206210182339588,-0.33717267708462395,-0.11655165885066515,999,4444,0.3805,0.11782168329366167,-0.9892207918993053,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
