panel,book,cadence,arm,stat,n_vint,n_draw,sigma_seed,sigma_vint,ratio,mean,tape_share
B136,EWELIG,W,LIVE,OOS_MaxDD,4,100,0.02223776057676108,3.76687829878884e-06,0.00016939108080538044,-0.263222919181514,2.8693337433107298e-08
B136,EWELIG,W,LIVE,OOS_CAGR,4,100,0.007867439372875307,0.0008889354061651078,0.11298916509352512,0.1091824717254973,0.012605621118237311
B136,EWELIG,W,LIVE_CP,OOS_Sharpe,4,100,0.05166570150919636,0.0001342655611263543,0.0025987368254828665,0.8793181104889453,6.753387479570306e-06
B136,EWELIG,W,LIVE_CP,OOS_MaxDD,4,100,0.02223776057676108,3.76687829878884e-06,0.00016939108080538044,-0.263222919181514,2.8693337433107298e-08
B136,EWELIG,W,LIVE_CP,OOS_CAGR,4,100,0.007875093958333971,1.8198110967387657e-05,0.0023108436627767666,0.1097448981575958,5.339969918364541e-06
B136,EWELIG,W,PINKEY,OOS_Sharpe,4,100,0.05323476553581228,0.006004587766393142,0.1127944813122867,0.8773503517136924,0.012562764055171037
B136,EWELIG,W,PINKEY,OOS_MaxDD,4,100,0.020055297552851518,3.758885901206961e-06,0.00018742608486865917,-0.2572692299051095,3.5128536055179744e-08
B136,EWELIG,W,PINKEY,OOS_CAGR,4,100,0.008044240628332224,0.0008786291070853716,0.1092246176712809,0.10938695223614213,0.011789369722980012
B136,EWELIG,W,PINSET,OOS_Sharpe,4,100,0.05159942355209318,0.005985030171598397,0.1159902525956728,0.8755327424039379,0.013275138453288185
B136,EWELIG,W,PINSET,OOS_MaxDD,4,100,0.02223776057676108,3.76687829878884e-06,0.00016939108080538044,-0.263222919181514,2.8693337433107298e-08
B136,EWELIG,W,PINSET,OOS_CAGR,4,100,0.007860070345770822,0.0008761890428808421,0.11147343526668092,0.1091889878356257,0.01227380841606263
B136,TOP20,M,LIVE,OOS_Sharpe,4,100,0.09794751677581184,0.004711594830147134,0.04810325963578346,0.9101508215666894,0.0023085817059243833
B136,TOP20,M,LIVE,OOS_MaxDD,4,100,0.01621794282195324,1.3330588628343652e-06,8.219654474486645e-05,-0.21715196799747852,6.756271922347622e-09
B136,TOP20,M,LIVE,OOS_CAGR,4,100,0.011997265317386038,0.0006164756816714925,0.051384683539349295,0.10291673845884838,0.0026334324251154595
B136,TOP20,M,LIVE_CP,OOS_Sharpe,4,100,0.09819369945813348,4.883943043057953e-05,0.0004973784540158102,0.9129078182096139,2.4738526531967275e-07
B136,TOP20,M,LIVE_CP,OOS_MaxDD,4,100,0.01621794282195324,1.3330588628343652e-06,8.219654474486645e-05,-0.21715196799747852,6.756271922347622e-09
B136,TOP20,M,LIVE_CP,OOS_CAGR,4,100,0.012023206445625371,6.217251427322954e-06,0.0005171042729275511,0.1032829172838488,2.6739675757888626e-07
B136,TOP20,M,PINKEY,OOS_Sharpe,4,100,0.09218670591289033,0.005731548720379699,0.06217326743180944,0.9104083973883563,0.003850630512436782
B136,TOP20,M,PINKEY,OOS_MaxDD,4,100,0.01758060100253412,1.2730604611214437e-06,7.241279527007871e-05,-0.2169184238369902,5.243612891330858e-09
B136,TOP20,M,PINKEY,OOS_CAGR,4,100,0.011015416004131135,0.0007464921093785953,0.06776794531397061,0.10300768407378352,0.004571499824677667
B136,TOP20,M,PINSET,OOS_Sharpe,4,100,0.09794751677581184,0.004711594830147134,0.04810325963578346,0.9101508215666894,0.0023085817059243833
B136,TOP20,M,PINSET,OOS_MaxDD,4,100,0.01621794282195324,1.3330588628343652e-06,8.219654474486645e-05,-0.21715196799747852,6.756271922347622e-09
B136,TOP20,M,PINSET,OOS_CAGR,4,100,0.011997265317386038,0.0006164756816714925,0.051384683539349295,0.10291673845884838,0.0026334324251154595
B136,TOP20,Q,LIVE,OOS_Sharpe,4,100,0.10435840929421006,0.004895523395691405,0.04691067474869047,0.871768062694899,0.0021957793482998648
B136,TOP20,Q,LIVE,OOS_MaxDD,4,100,0.0224427548452309,2.6532182539983324e-06,0.00011822159410889536,-0.24783076832059522,1.3976345118310179e-08
B136,TOP20,Q,LIVE,OOS_CAGR,4,100,0.01327714735171857,0.0006611287350896784,0.04979448653961825,0.10034086977186166,0.0024733582205692475
B136,TOP20,Q,LIVE_CP,OOS_Sharpe,4,100,0.10458850668894235,3.766381110404049e-05,0.0003601142448286099,0.8750950174302337,1.296822525109912e-07
B136,TOP20,Q,LIVE_CP,OOS_MaxDD,4,100,0.0224427548452309,2.6532182539983324e-06,0.00011822159410889536,-0.24783076832059522,1.3976345118310179e-08
B136,TOP20,Q,LIVE_CP,OOS_CAGR,4,100,0.013311802481529186,4.431572388567427e-06,0.00033290550958192645,0.10079065707744907,1.1082606602758386e-07
B136,TOP20,Q,PINKEY,OOS_Sharpe,4,100,0.1007974883132287,0.005143887853059124,0.05103190505178529,0.8815548864752796,0.0025974908039353047
B136,TOP20,Q,PINKEY,OOS_MaxDD,4,100,0.02598857874759919,2.3176114162283435e-06,8.917807467414674e-05,-0.2432806440526013,7.952728939341795e-09
B136,TOP20,Q,PINKEY,OOS_CAGR,4,100,0.012795558317771641,0.0006881304256603771,0.05377885111153287,0.10082427357338805,0.00288382433157774
B136,TOP20,Q,PINSET,OOS_Sharpe,4,100,0.10435840929421006,0.004895523395691405,0.04691067474869047,0.871768062694899,0.0021957793482998648
B136,TOP20,Q,PINSET,OOS_MaxDD,4,100,0.0224427548452309,2.6532182539983324e-06,0.00011822159410889536,-0.24783076832059522,1.3976345118310179e-08
B136,TOP20,Q,PINSET,OOS_CAGR,4,100,0.01327714735171857,0.0006611287350896784,0.04979448653961825,0.10034086977186166,0.0024733582205692475
B136,TOP20,W,LIVE,OOS_Sharpe,4,100,0.09677133004269659,0.004751541394935932,0.04910071394946725,0.4901106365346569,0.002405081746600769
B136,TOP20,W,LIVE,OOS_MaxDD,4,100,0.016522652167437687,0.00018039319660169848,0.010917932228653436,-0.19549011574033645,0.00011918703690638367
B136,TOP20,W,LIVE,OOS_CAGR,4,100,0.010935353747206462,0.0005444814715196357,0.049790933526839824,0.04820748580565074,0.0024730061402985144
B136,TOP20,W,LIVE_CP,OOS_Sharpe,4,100,0.0965227206191598,0.001364020260256671,0.014131597736853602,0.49356218786291783,0.00019966218164834554
B136,TOP20,W,LIVE_CP,OOS_MaxDD,4,100,0.016522652167437687,0.00018039319660169848,0.010917932228653436,-0.19549011574033645,0.00011918703690638367
B136,TOP20,W,LIVE_CP,OOS_CAGR,4,100,0.01091317933473266,0.00015304279024263705,0.014023666756355574,0.048604061906405996,0.0001966245604722916
B136,TOP20,W,PINKEY,OOS_Sharpe,4,100,0.0941731693772076,0.005087005776419704,0.05401757007926394,0.5128838630545427,0.0029094085203226357
B136,TOP20,W,PINKEY,OOS_MaxDD,4,100,0.013535664079174498,0.00017569189000478554,0.012979923923725248,-0.1923101928155736,0.0001684500448674335
B136,TOP20,W,PINKEY,OOS_CAGR,4,100,0.010594396944925574,0.0005816617418702284,0.054902770293955086,0.05074296776992721,0.003005255401960263
B136,TOP20,W,PINSET,OOS_Sharpe,4,100,0.09665913556771322,0.006626869717906128,0.06855916597002636,0.4890329980178546,0.004678369222509457
B136,TOP20,W,PINSET,OOS_MaxDD,4,100,0.016573034510410888,0.0001130838701459523,0.006823365393640797,-0.19552741352013064,4.6556147719330386e-05
B136,TOP20,W,PINSET,OOS_CAGR,4,100,0.010922273613526448,0.0007536328571831962,0.06899963174790606,0.048088103712512514,0.004738389947604697
U56,BAND03,M,LIVE,OOS_Sharpe,9,100,0.04762571982260775,0.005454507210908177,0.11452860410771037,1.1553734798027275,0.012946978219941578
U56,BAND03,M,LIVE,OOS_MaxDD,9,100,0.0061707364399493135,5.4404878215032744e-08,8.816594055584008e-06,-0.1646373708667739,7.773233073491696e-11
U56,BAND03,M,LIVE,OOS_CAGR,9,100,0.0038807851501464893,0.0004870153043005129,0.12549401357148807,0.09010336629583189,0.015504569886930372
U56,BAND03,M,LIVE_CP,OOS_Sharpe,9,100,0.047786494746151806,3.9233015674496696e-07,8.210063509137398e-06,1.1640391484941246,6.740514281952605e-11
U56,BAND03,M,LIVE_CP,OOS_MaxDD,9,100,0.0061707364399493135,5.4404878215032744e-08,8.816594055584008e-06,-0.1646373708667739,7.773233073491696e-11
U56,BAND03,M,LIVE_CP,OOS_CAGR,9,100,0.0038946386981185918,2.7715387098117935e-08,7.1162922279559815e-06,0.09087280070390369,5.064161507110213e-11
U56,BAND03,M,PINKEY,OOS_Sharpe,9,100,0.04197096146185008,0.005450944122696985,0.12987417807075194,1.1524793012972703,0.01658751549413516
U56,BAND03,M,PINKEY,OOS_MaxDD,9,100,0.005477006936010598,5.6130602658653e-08,1.0248408175202716e-05,-0.1640559371121843,1.050298701145306e-10
U56,BAND03,M,PINKEY,OOS_CAGR,9,100,0.0032938179883845605,0.0004862687313017536,0.14763072307472647,0.0897471389928548,0.02132994780089967
U56,BAND03,M,PINSET,OOS_Sharpe,9,100,0.04762571982260775,0.005454507210908177,0.11452860410771037,1.1553734798027275,0.012946978219941578
U56,BAND03,M,PINSET,OOS_MaxDD,9,100,0.0061707364399493135,5.4404878215032744e-08,8.816594055584008e-06,-0.1646373708667739,7.773233073491696e-11
U56,BAND03,M,PINSET,OOS_CAGR,9,100,0.0038807851501464893,0.0004870153043005129,0.12549401357148807,0.09010336629583189,0.015504569886930372
U56,BAND03,Q,LIVE,OOS_Sharpe,9,100,0.04627401180067888,0.00467065984797637,0.10093483720613668,1.03073399284591,0.010085096003625556
U56,BAND03,Q,LIVE,OOS_MaxDD,9,100,0.004765509772502264,7.249782775048449e-08,1.5213026771827913e-05,-0.19976791099743127,2.3143618350679017e-10
U56,BAND03,Q,LIVE,OOS_CAGR,9,100,0.004355741574386523,0.00046098640028375935,0.10583419434122103,0.0877186903873769,0.01107680674536104
U56,BAND03,Q,LIVE_CP,OOS_Sharpe,9,100,0.046559787800929744,2.7635928466813516e-07,5.93557869829073e-06,1.0387275636997164,3.523109448236144e-11
U56,BAND03,Q,LIVE_CP,OOS_MaxDD,9,100,0.004765509772502264,7.249782775048449e-08,1.5213026771827913e-05,-0.19976791099743127,2.3143618350679017e-10
U56,BAND03,Q,LIVE_CP,OOS_CAGR,9,100,0.00438435773113566,1.7222202660420884e-08,3.9281016095280835e-06,0.08849953360959847,1.5429982254539037e-11
U56,BAND03,Q,PINKEY,OOS_Sharpe,9,100,0.04049225320069225,0.0047405782589324316,0.11707370877675403,1.038706245581921,0.013520931968510966
U56,BAND03,Q,PINKEY,OOS_MaxDD,9,100,0.005589414704971461,7.298220336095858e-08,1.3057217475032784e-05,-0.19886703915409865,1.704909281612344e-10
U56,BAND03,Q,PINKEY,OOS_CAGR,9,100,0.0038587242760923113,0.00046651840813379116,0.12089964836933863,0.08830259423290832,0.014406154182189263
U56,BAND03,Q,PINSET,OOS_Sharpe,9,100,0.04627401180067888,0.00467065984797637,0.10093483720613668,1.03073399284591,0.010085096003625556
U56,BAND03,Q,PINSET,OOS_MaxDD,9,100,0.004765509772502264,7.249782775048449e-08,1.5213026771827913e-05,-0.19976791099743127,2.3143618350679017e-10
U56,BAND03,Q,PINSET,OOS_CAGR,9,100,0.004355741574386523,0.00046098640028375935,0.10583419434122103,0.0877186903873769,0.01107680674536104
U56,BAND03,W,LIVE,OOS_Sharpe,9,100,0.04868044180990766,0.005831112300582857,0.1197834712214153,1.072382150409035,0.014145124598811207
U56,BAND03,W,LIVE,OOS_MaxDD,9,100,0.004137897639652045,6.969663729866199e-08,1.6843489947838046e-05,-0.13786503754178459,2.837031535424338e-10
U56,BAND03,W,LIVE,OOS_CAGR,9,100,0.0037546905203926914,0.0004832782199043135,0.12871319680796728,0.0787593657798287,0.016297091696021462
U56,BAND03,W,LIVE_CP,OOS_Sharpe,9,100,0.04865220132724778,9.496913624320663e-07,1.9520008067963608e-05,1.0816656137497875,3.810307148281799e-10
U56,BAND03,W,LIVE_CP,OOS_MaxDD,9,100,0.004137897639652045,6.969663729866199e-08,1.6843489947838046e-05,-0.13786503754178459,2.837031535424338e-10
U56,BAND03,W,LIVE_CP,OOS_CAGR,9,100,0.003754056744493644,7.323025911161532e-08,1.950696648872653e-05,0.07952506279229118,3.8052174144750304e-10
U56,BAND03,W,PINKEY,OOS_Sharpe,9,100,0.044652913714020685,0.005755692391447739,0.1288984729711041,1.0626572256899474,0.016343275808424956
U56,BAND03,W,PINKEY,OOS_MaxDD,9,100,0.00407647591021336,7.067503372271031e-08,1.7337287225379735e-05,-0.1383511053413226,3.005815282449661e-10
U56,BAND03,W,PINKEY,OOS_CAGR,9,100,0.003391025596143286,0.00047772929944316615,0.14088047580251292,0.07804977573197523,0.019461058824841997
U56,BAND03,W,PINSET,OOS_Sharpe,9,100,0.04841803982660792,0.0057717081901771895,0.11920573841581611,1.072530415886252,0.014010912886063296
U56,BAND03,W,PINSET,OOS_MaxDD,9,100,0.004137897639652045,6.969663729866199e-08,1.6843489947838046e-05,-0.13786503754178459,2.837031535424338e-10
U56,BAND03,W,PINSET,OOS_CAGR,9,100,0.0037337045012420045,0.00047907745733490444,0.12831156219661757,0.07877060177614749,0.016197188793348694
U56,EWELIG,M,LIVE,OOS_Sharpe,9,100,0.06450527718919767,0.004492706583590414,0.06964866719994162,1.0646887471249278,0.0048275188536620285
U56,EWELIG,M,LIVE,OOS_MaxDD,9,100,0.016706450597816485,1.1537794880384945e-07,6.906191601160884e-06,-0.22579936898118386,4.769548242967029e-11
U56,EWELIG,M,LIVE,OOS_CAGR,9,100,0.00888583555793255,0.0006641341909865861,0.07474076992047204,0.13020675028485304,0.005555150602180111
U56,EWELIG,M,LIVE_CP,OOS_Sharpe,9,100,0.06446382138574237,5.495148768569067e-07,8.524391899895097e-06,1.071942406071646,7.266525725771691e-11
U56,EWELIG,M,LIVE_CP,OOS_MaxDD,9,100,0.016706450597816485,1.1537794880384945e-07,6.906191601160884e-06,-0.22579936898118386,4.769548242967029e-11
U56,EWELIG,M,LIVE_CP,OOS_CAGR,9,100,0.008889881135582527,6.304124269775789e-08,7.091348212230848e-06,0.13127102938785862,5.028721946458084e-11
U56,EWELIG,M,PINKEY,OOS_Sharpe,9,100,0.06765890833559284,0.004376008050517872,0.06467748531815753,1.0592794180822191,0.004165751032726584
U56,EWELIG,M,PINKEY,OOS_MaxDD,9,100,0.01648067211089232,1.1573744315858965e-07,7.022616697901359e-06,-0.22922886375779483,4.9317145283210806e-11
U56,EWELIG,M,PINKEY,OOS_CAGR,9,100,0.008807924104009988,0.0006513365767543737,0.0739489315601436,0.1301379314610504,0.005438703232224242
U56,EWELIG,M,PINSET,OOS_Sharpe,9,100,0.06450527718919767,0.004492706583590414,0.06964866719994162,1.0646887471249278,0.0048275188536620285
U56,EWELIG,M,PINSET,OOS_MaxDD,9,100,0.016706450597816485,1.1537794880384945e-07,6.906191601160884e-06,-0.22579936898118386,4.769548242967029e-11
U56,EWELIG,M,PINSET,OOS_CAGR,9,100,0.00888583555793255,0.0006641341909865861,0.07474076992047204,0.13020675028485304,0.005555150602180111
U56,EWELIG,Q,LIVE,OOS_Sharpe,9,100,0.08072009642991179,0.004499994976355529,0.05574813677611022,1.1148441805103044,0.003098225917860081
U56,EWELIG,Q,LIVE,OOS_MaxDD,9,100,0.009376758974959562,8.475121450425233e-08,9.03843372007094e-06,-0.2198604652830652,8.169328410544162e-11
U56,EWELIG,Q,LIVE,OOS_CAGR,9,100,0.011966657920575758,0.0006767198585658204,0.05655044733937385,0.13822959824102854,0.00318775879119317
U56,EWELIG,Q,LIVE_CP,OOS_Sharpe,9,100,0.08086366065246708,4.640576032769539e-07,5.73876571419842e-06,1.1226231914408153,3.2933431921374686e-11
U56,EWELIG,Q,LIVE_CP,OOS_MaxDD,9,100,0.009376758974959562,8.475121450425233e-08,9.03843372007094e-06,-0.2198604652830652,8.169328410544162e-11
U56,EWELIG,Q,LIVE_CP,OOS_CAGR,9,100,0.012025427313851172,4.171503716884252e-08,3.4689026909500463e-06,0.13938548072707024,1.2033285879135672e-11
U56,EWELIG,Q,PINKEY,OOS_Sharpe,9,100,0.0799749859949233,0.004605505630454499,0.05758682634526313,1.1243092206513914,0.003305281453462581
U56,EWELIG,Q,PINKEY,OOS_MaxDD,9,100,0.012963671091798499,7.961715185657906e-08,6.141559076344437e-06,-0.22161229128706741,3.7718747886806015e-11
U56,EWELIG,Q,PINKEY,OOS_CAGR,9,100,0.010856271980964212,0.0006961074287668957,0.06412030114826492,0.1402451001989515,0.004094578515925081
U56,EWELIG,Q,PINSET,OOS_Sharpe,9,100,0.08072009642991179,0.004499994976355529,0.05574813677611022,1.1148441805103044,0.003098225917860081
U56,EWELIG,Q,PINSET,OOS_MaxDD,9,100,0.009376758974959562,8.475121450425233e-08,9.03843372007094e-06,-0.2198604652830652,8.169328410544162e-11
U56,EWELIG,Q,PINSET,OOS_CAGR,9,100,0.011966657920575758,0.0006767198585658204,0.05655044733937385,0.13822959824102854,0.00318775879119317
U56,EWELIG,W,LIVE,OOS_Sharpe,9,100,0.06486496626980642,0.00464167293203244,0.07155901249875563,0.8699412670523453,0.005094604368589156
U56,EWELIG,W,LIVE,OOS_MaxDD,9,100,0.018889770130461225,2.898172706625334e-07,1.534255147950056e-05,-0.24677787978136423,2.3539388584571456e-10
U56,EWELIG,W,LIVE,OOS_CAGR,9,100,0.00914231473166429,0.0006738789340984541,0.07370988134596625,0.10565638561232522,0.005403787040805122
U56,EWELIG,W,LIVE_CP,OOS_Sharpe,9,100,0.06497800191694278,1.0531148329024435e-06,1.620725171341176e-05,0.8773470744298341,2.6267500803289023e-10
U56,EWELIG,W,LIVE_CP,OOS_MaxDD,9,100,0.018889770130461225,2.898172706625334e-07,1.534255147950056e-05,-0.24677787978136423,2.3539388584571456e-10
U56,EWELIG,W,LIVE_CP,OOS_CAGR,9,100,0.00916872666065157,1.362528273705674e-07,1.4860605230528778e-05,0.1067255406272689,2.2083758776885005e-10
U56,EWELIG,W,PINKEY,OOS_Sharpe,9,100,0.0747454242631458,0.004755788763539838,0.06362648697794256,0.8880792835935882,0.0040320069510783735
