arm,cell,beta,k,draw,selector,ratio,n,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,anchor,edge,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,pass4a,pass4b
CROSS,BSTK-LO,,30,9,IS-SHARPE-MAX,0.5,15,0.760934606320794,0.07302463648407453,-0.17601036941212878,0.5590629473974364,0.20187165892335757,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8402753437555043,0.0539759170691585,-0.101775033363941,False,False
CROSS,BSTK-LO,,30,9,RATIO-MAX,0.5,15,0.760934606320794,0.07302463648407453,-0.17601036941212878,0.5590629473974364,0.20187165892335757,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8402753437555043,0.0539759170691585,-0.101775033363941,False,False
CROSS,BSTK-LO,,30,9,RATIO-MIN,0.1,3,0.35332961870637475,0.0416692327111321,-0.20973622509401435,0.5590629473974364,-0.2057333286910617,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8402753437555043,0.0539759170691585,-0.101775033363941,False,False
CROSS,BSTK-LO,,30,9,RANDOM,0.5,15,0.760934606320794,0.07302463648407453,-0.17601036941212878,0.5590629473974364,0.20187165892335757,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8402753437555043,0.0539759170691585,-0.101775033363941,False,False
CROSS,BSTK-LO,,30,10,IS-SHARPE-MAX,0.5,15,0.8119795502636737,0.07778012724124928,-0.1772485458543489,0.5674215862827057,0.24455796398096807,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8293844316174993,0.054438348797611,-0.10586254638835324,False,False
CROSS,BSTK-LO,,30,10,RATIO-MAX,0.5,15,0.8119795502636737,0.07778012724124928,-0.1772485458543489,0.5674215862827057,0.24455796398096807,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8293844316174993,0.054438348797611,-0.10586254638835324,False,False
CROSS,BSTK-LO,,30,10,RATIO-MIN,0.1,3,0.2485646193021606,0.025169112022739082,-0.27725570121920096,0.5674215862827057,-0.3188569669805451,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8293844316174993,0.054438348797611,-0.10586254638835324,False,False
CROSS,BSTK-LO,,30,10,RANDOM,0.2,6,0.5125895112721436,0.05491359773121718,-0.16093551719906318,0.5674215862827057,-0.05483207501056209,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8293844316174993,0.054438348797611,-0.10586254638835324,False,False
CROSS,BSTK-LO,,30,11,IS-SHARPE-MAX,0.5,15,0.6767746305052385,0.06281833970685602,-0.18615517261851333,0.49749966975738746,0.179274960747851,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6052477703841057,0.03751921471106856,-0.1062601110869964,False,False
CROSS,BSTK-LO,,30,11,RATIO-MAX,0.5,15,0.6767746305052385,0.06281833970685602,-0.18615517261851333,0.49749966975738746,0.179274960747851,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6052477703841057,0.03751921471106856,-0.1062601110869964,False,False
CROSS,BSTK-LO,,30,11,RATIO-MIN,0.1,3,0.38578341184395143,0.04354214836775605,-0.22510457576241039,0.49749966975738746,-0.11171625791343603,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6052477703841057,0.03751921471106856,-0.1062601110869964,False,False
CROSS,BSTK-LO,,30,11,RANDOM,0.1,3,0.38578341184395143,0.04354214836775605,-0.22510457576241039,0.49749966975738746,-0.11171625791343603,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6052477703841057,0.03751921471106856,-0.1062601110869964,False,False
CROSS,SMALL-HI,0.15,20,0,IS-SHARPE-MAX,0.5,10,0.4681284622550534,0.05070522022352608,-0.21143870982900081,0.38689960086472747,0.08122886139032592,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.509314498047544,0.0381425744855568,-0.14180944319046862,False,False
CROSS,SMALL-HI,0.15,20,0,RATIO-MAX,0.5,10,0.4681284622550534,0.05070522022352608,-0.21143870982900081,0.38689960086472747,0.08122886139032592,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.509314498047544,0.0381425744855568,-0.14180944319046862,False,False
CROSS,SMALL-HI,0.15,20,0,RATIO-MIN,0.1,2,0.28289085942676,0.04019797016207538,-0.5154240595222181,0.38689960086472747,-0.10400874143796746,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.509314498047544,0.0381425744855568,-0.14180944319046862,False,False
CROSS,SMALL-HI,0.15,20,0,RANDOM,0.5,10,0.4681284622550534,0.05070522022352608,-0.21143870982900081,0.38689960086472747,0.08122886139032592,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.509314498047544,0.0381425744855568,-0.14180944319046862,False,False
CROSS,SMALL-HI,0.15,20,1,IS-SHARPE-MAX,0.5,10,0.3040218939327143,0.031722062011031005,-0.24489375179913164,0.21939007495139243,0.08463181898132185,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2426544503765988,0.016815803160550757,-0.15854575857284292,False,False
CROSS,SMALL-HI,0.15,20,1,RATIO-MAX,0.5,10,0.3040218939327143,0.031722062011031005,-0.24489375179913164,0.21939007495139243,0.08463181898132185,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2426544503765988,0.016815803160550757,-0.15854575857284292,False,False
CROSS,SMALL-HI,0.15,20,1,RATIO-MIN,0.1,2,-0.07004366504282841,-0.042552074374833215,-0.6396838650039808,0.21939007495139243,-0.28943373999422084,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2426544503765988,0.016815803160550757,-0.15854575857284292,False,False
CROSS,SMALL-HI,0.15,20,1,RANDOM,0.35,7,0.3140519864042285,0.03599988488284578,-0.3024315505435561,0.21939007495139243,0.09466191145283606,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2426544503765988,0.016815803160550757,-0.15854575857284292,False,False
CROSS,SMALL-HI,0.15,20,2,IS-SHARPE-MAX,0.5,10,0.2709995762907619,0.02651314347168876,-0.21827279058709326,0.21108038737493792,0.05991918891582396,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.46465032643945786,0.0348237517900698,-0.12320503795770343,False,False
CROSS,SMALL-HI,0.15,20,2,RATIO-MAX,0.5,10,0.2709995762907619,0.02651314347168876,-0.21827279058709326,0.21108038737493792,0.05991918891582396,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.46465032643945786,0.0348237517900698,-0.12320503795770343,False,False
CROSS,SMALL-HI,0.15,20,2,RATIO-MIN,0.1,2,0.1089264604655779,-0.004125946863070107,-0.49073855076888806,0.21108038737493792,-0.10215392690936002,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.46465032643945786,0.0348237517900698,-0.12320503795770343,False,False
CROSS,SMALL-HI,0.15,20,2,RANDOM,0.35,7,0.27420678521643915,0.02966196967435719,-0.24239995785475277,0.21108038737493792,0.06312639784150123,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.46465032643945786,0.0348237517900698,-0.12320503795770343,False,False
CROSS,SMALL-HI,0.15,20,3,IS-SHARPE-MAX,0.5,10,0.341588670336625,0.036004637667183204,-0.29544708637371264,0.26557875953965693,0.07600991079696806,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4461061483810801,0.033686265445998176,-0.1428147432358705,False,False
CROSS,SMALL-HI,0.15,20,3,RATIO-MAX,0.5,10,0.341588670336625,0.036004637667183204,-0.29544708637371264,0.26557875953965693,0.07600991079696806,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4461061483810801,0.033686265445998176,-0.1428147432358705,False,False
CROSS,SMALL-HI,0.15,20,3,RATIO-MIN,0.1,2,0.25575154236540465,0.033248863735364065,-0.5970230096285192,0.26557875953965693,-0.009827217174252278,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4461061483810801,0.033686265445998176,-0.1428147432358705,False,False
CROSS,SMALL-HI,0.15,20,3,RANDOM,0.35,7,0.2955822769907419,0.03327673399891906,-0.35527342803719275,0.26557875953965693,0.030003517451084982,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4461061483810801,0.033686265445998176,-0.1428147432358705,False,False
CROSS,SMALL-HI,0.15,20,4,IS-SHARPE-MAX,0.5,10,0.36062653760620883,0.0386457036162533,-0.2844936862479457,0.33467499215415597,0.02595154545205286,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.34572615033160226,0.02464338341538097,-0.16831767391981622,False,False
CROSS,SMALL-HI,0.15,20,4,RATIO-MAX,0.5,10,0.36062653760620883,0.0386457036162533,-0.2844936862479457,0.33467499215415597,0.02595154545205286,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.34572615033160226,0.02464338341538097,-0.16831767391981622,False,False
CROSS,SMALL-HI,0.15,20,4,RATIO-MIN,0.1,2,0.13211740056642055,0.0034918028237953536,-0.5472935386190093,0.33467499215415597,-0.20255759158773542,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.34572615033160226,0.02464338341538097,-0.16831767391981622,False,False
CROSS,SMALL-HI,0.15,20,4,RANDOM,0.35,7,0.3442701462363399,0.040503446981026814,-0.32455663886569475,0.33467499215415597,0.009595154082183921,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.34572615033160226,0.02464338341538097,-0.16831767391981622,False,False
CROSS,SMALL-HI,0.15,20,5,IS-SHARPE-MAX,0.5,10,0.3390594975022775,0.034718807320081035,-0.22319388107746396,0.285049100879621,0.0540103966226565,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6136612919108654,0.04730193763897672,-0.11708999247319907,False,False
CROSS,SMALL-HI,0.15,20,5,RATIO-MAX,0.5,10,0.3390594975022775,0.034718807320081035,-0.22319388107746396,0.285049100879621,0.0540103966226565,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6136612919108654,0.04730193763897672,-0.11708999247319907,False,False
CROSS,SMALL-HI,0.15,20,5,RATIO-MIN,0.1,2,0.22389576903503908,0.025237366629549562,-0.4867009451006241,0.285049100879621,-0.06115333184458191,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6136612919108654,0.04730193763897672,-0.11708999247319907,False,False
CROSS,SMALL-HI,0.15,20,5,RANDOM,0.2,4,0.15116216022562642,0.01125575014007385,-0.3597931984351215,0.285049100879621,-0.13388694065399456,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6136612919108654,0.04730193763897672,-0.11708999247319907,False,False
CROSS,SMALL-HI,0.15,20,6,IS-SHARPE-MAX,0.5,10,0.2616338762392767,0.026408265086214078,-0.2593652206933048,0.3638010307603284,-0.10216715452105168,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3234988938280287,0.024579817093337564,-0.17329097996346887,False,False
CROSS,SMALL-HI,0.15,20,6,RATIO-MAX,0.5,10,0.2616338762392767,0.026408265086214078,-0.2593652206933048,0.3638010307603284,-0.10216715452105168,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3234988938280287,0.024579817093337564,-0.17329097996346887,False,False
CROSS,SMALL-HI,0.15,20,6,RATIO-MIN,0.1,2,0.3328497113273441,0.05305825840085121,-0.46796813345968624,0.3638010307603284,-0.030951319432984292,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3234988938280287,0.024579817093337564,-0.17329097996346887,False,False
CROSS,SMALL-HI,0.15,20,6,RANDOM,0.1,2,0.3328497113273441,0.05305825840085121,-0.46796813345968624,0.3638010307603284,-0.030951319432984292,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3234988938280287,0.024579817093337564,-0.17329097996346887,False,False
CROSS,SMALL-HI,0.15,20,7,IS-SHARPE-MAX,0.5,10,0.4231940334874031,0.04827952950312353,-0.27078015837864366,0.43563357581672557,-0.012439542329322484,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4597563108335796,0.03723243599793635,-0.1477379218416246,False,False
CROSS,SMALL-HI,0.15,20,7,RATIO-MAX,0.5,10,0.4231940334874031,0.04827952950312353,-0.27078015837864366,0.43563357581672557,-0.012439542329322484,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4597563108335796,0.03723243599793635,-0.1477379218416246,False,False
CROSS,SMALL-HI,0.15,20,7,RATIO-MIN,0.1,2,0.23196209602398757,0.02704065548524448,-0.44786827373283233,0.43563357581672557,-0.203671479792738,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4597563108335796,0.03723243599793635,-0.1477379218416246,False,False
CROSS,SMALL-HI,0.15,20,7,RANDOM,0.1,2,0.23196209602398757,0.02704065548524448,-0.44786827373283233,0.43563357581672557,-0.203671479792738,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4597563108335796,0.03723243599793635,-0.1477379218416246,False,False
CROSS,SMALL-HI,0.15,20,8,IS-SHARPE-MAX,0.5,10,0.11286656853245818,0.0063485335316457725,-0.2947221378104877,0.04053387468055146,0.07233269385190672,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1739146007160132,0.010592350083492796,-0.1574297656923601,False,False
CROSS,SMALL-HI,0.15,20,8,RATIO-MAX,0.5,10,0.11286656853245818,0.0063485335316457725,-0.2947221378104877,0.04053387468055146,0.07233269385190672,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1739146007160132,0.010592350083492796,-0.1574297656923601,False,False
CROSS,SMALL-HI,0.15,20,8,RATIO-MIN,0.1,2,-0.05243534232484381,-0.040905560346557346,-0.6563876325946061,0.04053387468055146,-0.09296921700539526,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1739146007160132,0.010592350083492796,-0.1574297656923601,False,False
CROSS,SMALL-HI,0.15,20,8,RANDOM,0.2,4,0.0009071498516788111,-0.015035757963325014,-0.560072755516372,0.04053387468055146,-0.039626724828872646,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1739146007160132,0.010592350083492796,-0.1574297656923601,False,False
CROSS,SMALL-HI,0.15,20,9,IS-SHARPE-MAX,0.5,10,0.1443409441372272,0.010341293612433189,-0.30690350562298463,0.0964197906461299,0.047921153491097296,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.25075415968962883,0.017249205068629925,-0.14677186055163727,False,False
CROSS,SMALL-HI,0.15,20,9,RATIO-MAX,0.5,10,0.1443409441372272,0.010341293612433189,-0.30690350562298463,0.0964197906461299,0.047921153491097296,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.25075415968962883,0.017249205068629925,-0.14677186055163727,False,False
CROSS,SMALL-HI,0.15,20,9,RATIO-MIN,0.1,2,-0.11031827125993636,-0.049987864176703534,-0.5935830159945403,0.0964197906461299,-0.20673806190606625,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.25075415968962883,0.017249205068629925,-0.14677186055163727,False,False
CROSS,SMALL-HI,0.15,20,9,RANDOM,0.2,4,0.1080681274830206,0.004096834283175754,-0.38323229047412855,0.0964197906461299,0.011648336836890691,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.25075415968962883,0.017249205068629925,-0.14677186055163727,False,False
CROSS,SMALL-HI,0.15,20,10,IS-SHARPE-MAX,0.35,7,0.34139784527636513,0.03885879978800988,-0.21342354099240235,0.3116086619356695,0.029789183340695635,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2643670293032151,0.01782904586602152,-0.13573024099051967,False,False
CROSS,SMALL-HI,0.15,20,10,RATIO-MAX,0.5,10,0.2598823527638753,0.024470834661529883,-0.2111484178040468,0.3116086619356695,-0.051726309171794216,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2643670293032151,0.01782904586602152,-0.13573024099051967,False,False
CROSS,SMALL-HI,0.15,20,10,RATIO-MIN,0.1,2,0.38394439892434395,0.06341591177730121,-0.34682790272031383,0.3116086619356695,0.07233573698867446,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2643670293032151,0.01782904586602152,-0.13573024099051967,False,False
CROSS,SMALL-HI,0.15,20,10,RANDOM,0.35,7,0.34139784527636513,0.03885879978800988,-0.21342354099240235,0.3116086619356695,0.029789183340695635,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2643670293032151,0.01782904586602152,-0.13573024099051967,False,False
CROSS,SMALL-HI,0.15,20,11,IS-SHARPE-MAX,0.5,10,0.43935430021127597,0.049406284317089044,-0.24261320641591178,0.34065522527924097,0.098699074932035,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6345239570611889,0.051085653216586646,-0.1383037975365815,False,False
CROSS,SMALL-HI,0.15,20,11,RATIO-MAX,0.5,10,0.43935430021127597,0.049406284317089044,-0.24261320641591178,0.34065522527924097,0.098699074932035,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6345239570611889,0.051085653216586646,-0.1383037975365815,False,False
CROSS,SMALL-HI,0.15,20,11,RATIO-MIN,0.1,2,0.18779935382839685,0.014955704619437737,-0.5274994011133025,0.34065522527924097,-0.15285587145084412,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6345239570611889,0.051085653216586646,-0.1383037975365815,False,False
CROSS,SMALL-HI,0.15,20,11,RANDOM,0.1,2,0.18779935382839685,0.014955704619437737,-0.5274994011133025,0.34065522527924097,-0.15285587145084412,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6345239570611889,0.051085653216586646,-0.1383037975365815,False,False
CROSS,SMALL-HI,0.15,30,0,IS-SHARPE-MAX,0.5,15,0.17743760466542655,0.014068365481049616,-0.23893251226304968,0.17410517893105407,0.0033324257343724795,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.40280992508386204,0.02831096931013266,-0.13683525779106276,False,False
CROSS,SMALL-HI,0.15,30,0,RATIO-MAX,0.5,15,0.17743760466542655,0.014068365481049616,-0.23893251226304968,0.17410517893105407,0.0033324257343724795,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.40280992508386204,0.02831096931013266,-0.13683525779106276,False,False
CROSS,SMALL-HI,0.15,30,0,RATIO-MIN,0.1,3,0.037982277449680996,-0.015325717486841417,-0.5800344581381184,0.17410517893105407,-0.13612290148137307,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.40280992508386204,0.02831096931013266,-0.13683525779106276,False,False
CROSS,SMALL-HI,0.15,30,0,RANDOM,0.2,6,0.2095363349656419,0.020955563078669526,-0.33989644032589794,0.17410517893105407,0.035431156034587824,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.40280992508386204,0.02831096931013266,-0.13683525779106276,False,False
CROSS,SMALL-HI,0.15,30,1,IS-SHARPE-MAX,0.5,15,0.3968412958246533,0.040730218238498095,-0.22606520840324362,0.30294634942637194,0.09389494639828133,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.44059961735401004,0.03240316801813159,-0.13725551914147793,False,False
CROSS,SMALL-HI,0.15,30,1,RATIO-MAX,0.5,15,0.3968412958246533,0.040730218238498095,-0.22606520840324362,0.30294634942637194,0.09389494639828133,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.44059961735401004,0.03240316801813159,-0.13725551914147793,False,False
CROSS,SMALL-HI,0.15,30,1,RATIO-MIN,0.1,3,0.2231942604594888,0.025218162042639714,-0.47369326721215876,0.30294634942637194,-0.07975208896688313,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.44059961735401004,0.03240316801813159,-0.13725551914147793,False,False
CROSS,SMALL-HI,0.15,30,1,RANDOM,0.1,3,0.2231942604594888,0.025218162042639714,-0.47369326721215876,0.30294634942637194,-0.07975208896688313,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.44059961735401004,0.03240316801813159,-0.13725551914147793,False,False
CROSS,SMALL-HI,0.15,30,2,IS-SHARPE-MAX,0.5,15,0.4095724308683516,0.04355648833860104,-0.20997469381923484,0.28015841208196846,0.12941401878638314,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3627967717184926,0.026235762875317592,-0.1255651242077651,False,False
CROSS,SMALL-HI,0.15,30,2,RATIO-MAX,0.5,15,0.4095724308683516,0.04355648833860104,-0.20997469381923484,0.28015841208196846,0.12941401878638314,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3627967717184926,0.026235762875317592,-0.1255651242077651,False,False
CROSS,SMALL-HI,0.15,30,2,RATIO-MIN,0.1,3,0.0260417556307557,-0.017137913114567804,-0.5745226798718173,0.28015841208196846,-0.25411665645121273,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3627967717184926,0.026235762875317592,-0.1255651242077651,False,False
CROSS,SMALL-HI,0.15,30,2,RANDOM,0.1,3,0.0260417556307557,-0.017137913114567804,-0.5745226798718173,0.28015841208196846,-0.25411665645121273,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3627967717184926,0.026235762875317592,-0.1255651242077651,False,False
CROSS,SMALL-HI,0.15,30,3,IS-SHARPE-MAX,0.5,15,0.35486231834325854,0.036073580844184105,-0.23184150943694382,0.319870506605332,0.03499181173792654,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5050117835894047,0.03696025883139464,-0.12265916040697822,False,False
CROSS,SMALL-HI,0.15,30,3,RATIO-MAX,0.5,15,0.35486231834325854,0.036073580844184105,-0.23184150943694382,0.319870506605332,0.03499181173792654,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5050117835894047,0.03696025883139464,-0.12265916040697822,False,False
CROSS,SMALL-HI,0.15,30,3,RATIO-MIN,0.1,3,0.21836909489517947,0.02405912149592293,-0.5775051650938838,0.319870506605332,-0.10150141171015253,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5050117835894047,0.03696025883139464,-0.12265916040697822,False,False
CROSS,SMALL-HI,0.15,30,3,RANDOM,0.5,15,0.35486231834325854,0.036073580844184105,-0.23184150943694382,0.319870506605332,0.03499181173792654,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5050117835894047,0.03696025883139464,-0.12265916040697822,False,False
CROSS,SMALL-HI,0.15,30,4,IS-SHARPE-MAX,0.5,15,0.04243384997549089,-0.002249213367678027,-0.2896107307816459,0.12303430300855063,-0.08060045303305974,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.20780572699941224,0.01348762027192163,-0.16328296284017552,False,False
CROSS,SMALL-HI,0.15,30,4,RATIO-MAX,0.5,15,0.04243384997549089,-0.002249213367678027,-0.2896107307816459,0.12303430300855063,-0.08060045303305974,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.20780572699941224,0.01348762027192163,-0.16328296284017552,False,False
CROSS,SMALL-HI,0.15,30,4,RATIO-MIN,0.1,3,0.14651355770277183,0.009130423147695632,-0.38203473957245127,0.12303430300855063,0.0234792546942212,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.20780572699941224,0.01348762027192163,-0.16328296284017552,False,False
CROSS,SMALL-HI,0.15,30,4,RANDOM,0.2,6,0.10183610512987422,0.003495326166750745,-0.3721702129488026,0.12303430300855063,-0.02119819787867641,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.20780572699941224,0.01348762027192163,-0.16328296284017552,False,False
CROSS,SMALL-HI,0.15,30,5,IS-SHARPE-MAX,0.5,15,0.2698053009982932,0.025562647317704634,-0.23717476129033688,0.28585237786237455,-0.016047076864081355,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3796976037355691,0.026922624051499033,-0.12919965890354257,False,False
CROSS,SMALL-HI,0.15,30,5,RATIO-MAX,0.5,15,0.2698053009982932,0.025562647317704634,-0.23717476129033688,0.28585237786237455,-0.016047076864081355,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3796976037355691,0.026922624051499033,-0.12919965890354257,False,False
CROSS,SMALL-HI,0.15,30,5,RATIO-MIN,0.1,3,0.22509902747958996,0.02556210966648842,-0.3728341817645152,0.28585237786237455,-0.06075335038278459,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3796976037355691,0.026922624051499033,-0.12919965890354257,False,False
CROSS,SMALL-HI,0.15,30,5,RANDOM,0.1,3,0.22509902747958996,0.02556210966648842,-0.3728341817645152,0.28585237786237455,-0.06075335038278459,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.3796976037355691,0.026922624051499033,-0.12919965890354257,False,False
CROSS,SMALL-HI,0.15,30,6,IS-SHARPE-MAX,0.5,15,0.38120415239940775,0.039573794184813105,-0.20892317821717477,0.4008191053673721,-0.01961495296796434,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.43972814497367174,0.03192045578753433,-0.11591066167549224,False,False
CROSS,SMALL-HI,0.15,30,6,RATIO-MAX,0.5,15,0.38120415239940775,0.039573794184813105,-0.20892317821717477,0.4008191053673721,-0.01961495296796434,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.43972814497367174,0.03192045578753433,-0.11591066167549224,False,False
CROSS,SMALL-HI,0.15,30,6,RATIO-MIN,0.1,3,0.3538602828882036,0.05500265982013963,-0.4528884650592957,0.4008191053673721,-0.046958822479168494,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.43972814497367174,0.03192045578753433,-0.11591066167549224,False,False
CROSS,SMALL-HI,0.15,30,6,RANDOM,0.2,6,0.4336056140310617,0.059808120772531836,-0.2633618321768,0.4008191053673721,0.032786508663689595,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.43972814497367174,0.03192045578753433,-0.11591066167549224,False,False
CROSS,SMALL-HI,0.15,30,7,IS-SHARPE-MAX,0.5,15,0.18691642556110394,0.015440283319097192,-0.2313094383555594,0.14565260913501826,0.041263816426085675,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1983635349939265,0.012693556613160073,-0.16525455405757083,False,False
CROSS,SMALL-HI,0.15,30,7,RATIO-MAX,0.5,15,0.18691642556110394,0.015440283319097192,-0.2313094383555594,0.14565260913501826,0.041263816426085675,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1983635349939265,0.012693556613160073,-0.16525455405757083,False,False
CROSS,SMALL-HI,0.15,30,7,RATIO-MIN,0.1,3,0.11406498075508939,0.0019081110458911699,-0.4735843522615273,0.14565260913501826,-0.03158762837992887,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1983635349939265,0.012693556613160073,-0.16525455405757083,False,False
CROSS,SMALL-HI,0.15,30,7,RANDOM,0.35,10,0.19333848692568406,0.017437273599224534,-0.2930440070959619,0.14565260913501826,0.0476858777906658,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.1983635349939265,0.012693556613160073,-0.16525455405757083,False,False
CROSS,SMALL-HI,0.15,30,8,IS-SHARPE-MAX,0.5,15,0.3276092723217275,0.03287071590718904,-0.27646664153251765,0.33211753536018945,-0.004508263038461968,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.36065636694157416,0.026183867312790987,-0.17607188717364353,False,False
CROSS,SMALL-HI,0.15,30,8,RATIO-MAX,0.5,15,0.3276092723217275,0.03287071590718904,-0.27646664153251765,0.33211753536018945,-0.004508263038461968,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.36065636694157416,0.026183867312790987,-0.17607188717364353,False,False
CROSS,SMALL-HI,0.15,30,8,RATIO-MIN,0.1,3,0.26358319451957585,0.03379720577898793,-0.3500779896773183,0.33211753536018945,-0.0685343408406136,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.36065636694157416,0.026183867312790987,-0.17607188717364353,False,False
CROSS,SMALL-HI,0.15,30,8,RANDOM,0.2,6,0.24887612277724722,0.02737228432387151,-0.35282436253614435,0.33211753536018945,-0.08324141258294224,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.36065636694157416,0.026183867312790987,-0.17607188717364353,False,False
CROSS,SMALL-HI,0.15,30,9,IS-SHARPE-MAX,0.5,15,0.14525206784133943,0.010354057236062753,-0.2554241654282807,0.16612894114025034,-0.020876873298910914,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.2810488439183684,0.019715735140983348,-0.168622549013276,False,False
