panel,cadence,bps,L,band,mo,da,dS,dSo,dDD,dC
B136,W,50,7,0.0,False,False,-0.005089481746170077,-0.001159786968373322,0.001847049609746465,-0.0007237656196004139
B136,M,0,7,0.02,False,False,0.012120029937688459,0.011423332515150264,-3.3306690738754696e-16,0.002180942347340231
B136,M,10,7,0.02,False,False,0.01212849125745663,0.011585003403027594,1.1102230246251565e-16,0.0021567470513987885
B136,M,25,7,0.02,False,False,0.012134944026062522,0.011824737218353532,-2.220446049250313e-16,0.002120856653807346
B136,M,50,7,0.02,False,False,0.01212903835313317,0.012214297132850938,-3.3306690738754696e-16,0.002062099460975686
B136,W,0,7,0.02,True,True,-0.02033564883520822,-0.03274540126360459,0.0035007759036707053,-0.0028666112698807478
B136,W,10,7,0.02,False,True,-0.018732375083016173,-0.030857629322445845,0.0034961610357491235,-0.002609064547569151
B136,W,25,7,0.02,False,False,-0.01632027990634699,-0.028012857414766112,0.0034892461434079536,-0.002236080162843823
B136,W,50,7,0.02,False,False,-0.012305940256447934,-0.02326419278020503,0.002573343996329025,-0.0016487354780347907
B136,M,0,7,0.03,False,False,0.009633805686813712,0.009887218030933509,-3.3306690738754696e-16,0.0017548030559126904
B136,M,10,7,0.03,False,False,0.009535404364180655,0.009965045168538245,3.3306690738754696e-16,0.0017176397417091316
B136,M,25,7,0.03,False,False,0.009382658268341615,0.010079761456595282,-1.1102230246251565e-16,0.0016626801948740333
B136,M,50,7,0.03,False,False,0.009115469962943323,0.01026349274264815,-4.440892098500626e-16,0.0015731454202183581
B136,W,0,7,0.03,True,True,-0.030778964191016778,-0.05844704200584605,4.440892098500626e-16,-0.004256498771357586
B136,W,10,7,0.03,False,True,-0.029189631180850384,-0.05648856564922633,2.220446049250313e-16,-0.00399604765631012
B136,W,25,7,0.03,False,False,-0.026778454985299516,-0.053502958565347036,0.0,-0.003618267235838024
B136,W,50,7,0.03,False,False,-0.022713700457885233,-0.048430451505095395,0.0011441954159181478,-0.003021819880115517
B136,M,0,7,0.05,False,False,-0.00035679067286031874,-0.011581400279492948,-3.3306690738754696e-16,-0.00011245663451209253
B136,M,10,7,0.05,False,False,-0.0007213707699558203,-0.011835023716649573,-1.1102230246251565e-16,-0.0001709150050734909
B136,M,25,7,0.05,False,False,-0.0012763204786232496,-0.012216436719028723,0.0,-0.0002571276097824704
B136,M,50,7,0.05,False,False,-0.0022169548569844766,-0.012851350202404244,-1.1102230246251565e-16,-0.0003969414489564116
B136,W,0,7,0.05,True,True,-0.026665811101818315,-0.0497391397090825,-0.0003588419055635672,-0.0036723572666206294
B136,W,10,7,0.05,False,True,-0.026090144626344403,-0.04948261354239403,-0.0011390786239277029,-0.003558097333512089
B136,W,25,7,0.05,False,False,-0.02517443953828591,-0.049020691631341595,-0.0023051735300988474,-0.0033915688076675554
B136,W,50,7,0.05,False,False,-0.023519999957055004,-0.048053342146613665,-0.004237331830425073,-0.00312656135834799
B136,M,0,7,0.08,False,False,0.010796692285181875,0.0017506931542790038,-3.3306690738754696e-16,0.0022225816414918054
B136,M,10,7,0.08,False,False,0.010861535407195921,0.0017519656193025757,0.0,0.0022002370832523432
B136,M,25,7,0.08,False,False,0.010960871908678893,0.001756367367466316,-4.440892098500626e-16,0.0021670935331288277
B136,M,50,7,0.08,False,False,0.011130122975187562,0.001769724027799957,2.220446049250313e-16,0.00211283680183727
B136,W,0,7,0.08,True,True,-0.003061619336304,-0.02328132273866257,-0.011612333404694475,0.001233304591645945
B136,W,10,7,0.08,False,False,-0.0013178921282952505,-0.022242313124835267,-0.013621231940430745,0.001301505481623888
B136,W,25,7,0.08,False,False,0.0013645953495019514,-0.0205730313418101,-0.01661651259842445,0.0013994118876552442
B136,W,50,7,0.08,False,False,0.005982158053484454,-0.01751701788590926,-0.02156071622001099,0.0015513163704596877
B136,M,0,10,0.0,False,False,-0.0041732902042384,0.005651543836891593,5.551115123125783e-16,-0.0007225523741003492
B136,M,10,10,0.0,False,False,-0.004150787391360211,0.005658347040186307,0.0,-0.0007123669366444485
B136,M,25,10,0.0,False,False,-0.004115600974134104,0.005665564001017698,-1.1102230246251565e-16,-0.0006972783202261468
B136,M,50,10,0.0,False,False,-0.004053471596453417,0.005669544827485606,-2.220446049250313e-16,-0.0006726293146599449
B136,W,0,10,0.0,True,True,-0.0009674762064248998,0.004948736607861326,1.1102230246251565e-16,-1.4367574533435956e-05
B136,W,10,10,0.0,False,False,0.0006886747135055327,0.007157554247457121,-2.220446049250313e-16,0.00021280461066108813
B136,W,25,10,0.0,False,False,0.0031708944254787985,0.01046192523391909,0.0,0.0005406846146733812
B136,W,50,10,0.0,False,False,0.007275471129138511,0.015910821674780973,0.0016774836992345943,0.0010540722605301145
B136,M,0,10,0.02,False,False,0.002977652663608721,0.0008713614670603498,-1.1102230246251565e-16,0.0005823245175253788
B136,M,10,10,0.02,False,False,0.0030353715888853383,0.0010919262287372167,3.3306690738754696e-16,0.0005816342369473482
B136,M,25,10,0.02,False,False,0.0031198892865123007,0.0014249216711070822,-5.551115123125783e-16,0.0005805660975779503
B136,M,50,10,0.02,False,False,0.0032542348422083256,0.001982314905207061,-2.220446049250313e-16,0.0005787005215120988
B136,W,0,10,0.02,True,True,-0.021044957997571778,-0.041942538660519,-0.01024803565329202,-0.002632874936062901
B136,W,10,10,0.02,False,True,-0.01969070791268801,-0.0400220812471489,-0.011140174549338022,-0.002436946842568677
B136,W,25,10,0.02,False,False,-0.01759343388064949,-0.03704297969491299,-0.012473459338180115,-0.002153049970159193
B136,W,50,10,0.02,False,False,-0.01394375565751782,-0.03184490389834432,-0.014682502772511374,-0.0017055964072469898
B136,M,0,10,0.03,False,False,0.003409773939573313,0.005496651233565686,-2.220446049250313e-16,0.000761769043238214
B136,M,10,10,0.03,False,False,0.0034590103433409514,0.005745718859766713,4.440892098500626e-16,0.0007542242654849929
B136,M,25,10,0.03,False,False,0.003531740203813527,0.006120779109769492,1.1102230246251565e-16,0.0007430274478172905
B136,M,50,10,0.03,False,False,0.00364905998795384,0.006746016474224681,1.1102230246251565e-16,0.0007246830887814859
B136,W,0,10,0.03,True,True,-0.012643936721385085,-0.03136146870360301,-0.010326306950243391,-0.001262438097856533
B136,W,10,10,0.03,False,True,-0.011082950855001661,-0.029183381168986444,-0.011186748983396999,-0.0010684045841466983
B136,W,25,10,0.03,False,False,-0.008677030150319953,-0.025828770031148363,-0.012472661051547207,-0.00078782529803334
B136,W,50,10,0.03,False,False,-0.004521805731099171,-0.020042318492048794,-0.012021164407189033,-0.0003471051188548291
B136,M,0,10,0.05,False,False,0.003725360466154015,0.0013446206525202786,0.0,0.0007922768037729178
B136,M,10,10,0.05,False,False,0.0035779301633744875,0.0013304358449721665,1.1102230246251565e-16,0.0007544335344851216
B136,M,25,10,0.05,False,False,0.0033525634731785825,0.0013108192410278274,0.0,0.0006985144558371292
B136,M,50,10,0.05,False,False,0.0029687979945157705,0.0012835638759602919,0.0,0.000607539730359985
B136,W,0,10,0.05,True,True,-0.032680234933913255,-0.037585065138245444,-0.01444393066789973,-0.003853037226345446
B136,W,10,10,0.05,False,True,-0.03153290700080458,-0.03647684879786617,-0.015329860910157422,-0.0037266090798500073
B136,W,25,10,0.05,False,False,-0.029731144082355665,-0.034707372037330875,-0.016653844259531536,-0.003542487732573152
B136,W,50,10,0.05,False,False,-0.026531771334630028,-0.031491744010154255,-0.018847416044587395,-0.0032498511312968326
B136,M,0,10,0.08,False,False,0.009932810948186432,0.008533315626555016,0.001847896571071539,0.002074875521974384
B136,M,10,10,0.08,False,False,0.010072750263065755,0.00879020534589614,0.001899731201022159,0.002067860095163132
B136,M,25,10,0.08,False,False,0.010286529970080505,0.009181341578045954,0.0019774831459473674,0.002057307248349627
B136,M,50,10,0.08,False,False,0.010651221260236432,0.009845763879527625,0.002107069720823862,0.002039644340850799
B136,W,0,10,0.08,True,True,-0.014358174250219014,-0.02602072391214416,-0.017355970100643492,-0.0009715158078922315
B136,W,10,10,0.08,False,False,-0.012257546063139113,-0.024118668210666327,-0.01819969890197881,-0.0007576362210188758
B136,W,25,10,0.08,False,False,-0.009019747903989406,-0.02115837507034679,-0.01946047458742972,-0.0004484183329953595
B136,W,50,10,0.08,False,False,-0.003427599284870131,-0.015969544660274282,-0.021548952480858308,3.712128706823137e-05
B136,M,0,13,0.0,False,False,-0.01629553184676813,0.0028481540282025986,3.3306690738754696e-16,-0.00300284982206378
B136,M,10,13,0.0,False,False,-0.01612857071924645,0.0030073564237584893,3.3306690738754696e-16,-0.002936422584628229
B136,M,25,13,0.0,False,False,-0.015866586411017014,0.0032472269434564716,-1.1102230246251565e-16,-0.002838164462908077
B136,M,50,13,0.0,False,False,-0.015401967926858884,0.0036473603897146933,-2.220446049250313e-16,-0.002678036625054725
B136,W,0,13,0.0,True,True,-0.03092499407979199,-0.02099849912009666,-0.014574016355227148,-0.004429664929617827
B136,W,10,13,0.0,False,False,-0.029084208315835358,-0.017985562818668477,-0.015417939666724112,-0.004101994580325563
B136,W,25,13,0.0,False,False,-0.026262376883252392,-0.013398936507118986,-0.016679142782503487,-0.0036271382043480127
B136,W,50,13,0.0,False,False,-0.021427498818194834,-0.005625556533930265,-0.01709120944362541,-0.0028785382283729177
B136,M,0,13,0.02,False,False,-0.00419889845070931,0.013151950167241244,1.1102230246251565e-16,-0.000805410427844766
B136,M,10,13,0.02,False,False,-0.004010385996770616,0.013498773815489917,3.3306690738754696e-16,-0.000761320771787144
B136,M,25,13,0.02,False,False,-0.0037207682407220943,0.014019010586066027,1.1102230246251565e-16,-0.000696219957840194
B136,M,50,13,0.02,False,False,-0.0032227209181594496,0.014880988665658346,1.1102230246251565e-16,-0.0005904344292382291
B136,W,0,13,0.02,False,True,-0.030479470055087,-0.025334944114761004,-0.018647970681120563,-0.004190646181258861
B136,W,10,13,0.02,False,True,-0.029371715829905165,-0.023134467842216733,-0.019517134446256912,-0.0039905737068288705
B136,W,25,13,0.02,False,False,-0.027638347335824487,-0.019749877229271684,-0.020816039023036415,-0.0037000290830317972
B136,W,50,13,0.02,False,False,-0.02457424102741479,-0.013921242659976907,-0.02296800162976631,-0.0032404089952415838
B136,M,0,13,0.03,False,False,-0.0024111850934542822,0.008455239035257467,-4.440892098500626e-16,-0.0004772469468188323
B136,M,10,13,0.03,False,False,-0.002144482578458895,0.008744613993830974,2.220446049250313e-16,-0.0004210522629546354
B136,M,25,13,0.03,False,False,-0.0017323814679426341,0.009180427481029207,-1.1102230246251565e-16,-0.00033811544403006266
B136,M,50,13,0.03,False,False,-0.001017963734181837,0.009907147828857377,-1.1102230246251565e-16,-0.00020344785496551054
B136,W,0,13,0.03,True,True,-0.04186111891376987,-0.04057334798842649,-0.014443930667899507,-0.005598617282401852
B136,W,10,13,0.03,False,True,-0.040470437670193204,-0.038026716546646244,-0.0153298609101572,-0.005369255912558213
B136,W,25,13,0.03,False,False,-0.03830034510702529,-0.03411662378063696,-0.016653844259530648,-0.0050357978108310775
B136,W,50,13,0.03,False,False,-0.034483282484390254,-0.02740457262880952,-0.01626537140668738,-0.004507297247918762
B136,M,0,13,0.05,False,False,0.005836019838996176,0.01390296866142049,-2.220446049250313e-16,0.0006213065549725005
B136,M,10,13,0.05,False,False,0.0058897050812920515,0.013805092688850884,3.3306690738754696e-16,0.0006397482992923642
B136,M,25,13,0.05,False,False,0.005966011263225601,0.013650121594019682,1.1102230246251565e-16,0.0006668989417819571
B136,M,50,13,0.05,False,False,0.006081187612667849,0.013371602324501741,-2.220446049250313e-16,0.000710805765307132
B136,W,0,13,0.05,True,True,-0.044738573091045675,-0.048886630374722184,-0.014443930667900173,-0.00623340781845072
B136,W,10,13,0.05,False,True,-0.044272663613059926,-0.048203066828579666,-0.015329860910157311,-0.0061059111601438065
B136,W,25,13,0.05,False,False,-0.043485287370918724,-0.047068866804466536,-0.016653844259531425,-0.005919206106445696
B136,W,50,13,0.05,False,False,-0.04194401705281059,-0.04490345278284008,-0.018847416044587506,-0.005619777376556723
B136,M,0,13,0.08,False,False,0.004500288902827609,0.01061348492584857,-1.1102230246251565e-16,0.0006460193041482043
B136,M,10,13,0.08,False,False,0.004644743333631851,0.010555471709761344,-4.440892098500626e-16,0.0006701243055609041
B136,M,25,13,0.08,False,False,0.004862514879134361,0.010468680007806208,-3.3306690738754696e-16,0.0007056320978853226
B136,M,50,13,0.08,False,False,0.005226055609686031,0.010325381167043846,1.1102230246251565e-16,0.0007631055611541093
B136,W,0,13,0.08,False,True,-0.028676303248955648,-0.04522657751185788,-0.025657958322797825,-0.0033416860229467105
B136,W,10,13,0.08,False,False,-0.026684292547696442,-0.043284727444486526,-0.026516384388324488,-0.003084634286139254
B136,W,25,13,0.08,False,False,-0.023604378350944866,-0.04024031699118824,-0.02779920372239364,-0.0027121374200387294
B136,W,50,13,0.08,False,False,-0.018253385958981294,-0.03484534585985927,-0.03195587655489529,-0.002124960030766454
B136,M,0,16,0.0,False,False,-0.014187900618879423,0.009455879341457196,3.3306690738754696e-16,-0.002898657784419889
B136,M,10,16,0.0,False,False,-0.014154854158727526,0.009606756166823605,1.1102230246251565e-16,-0.0028461910795645196
B136,M,25,16,0.0,False,False,-0.014100569507914162,0.009830937805772155,-2.220446049250313e-16,-0.002768527108539365
B136,M,50,16,0.0,False,False,-0.013998185517788198,0.010195965365803028,-2.220446049250313e-16,-0.0026418125523492986
B136,W,0,16,0.0,False,True,-0.0186926684391433,-0.008915116954514968,-0.01864797068112023,-0.0027280305827590556
B136,W,10,16,0.0,False,False,-0.01703573769833233,-0.0061481264241677325,-0.019517134446257467,-0.0024368233132883166
B136,W,25,16,0.0,False,False,-0.014492964589033708,-0.0019188456908252327,-0.02081603902303697,-0.0020154080853542755
B136,W,50,16,0.0,False,False,-0.010123426664357171,0.0052918531697357385,-0.02129051793053227,-0.0013526265676371274
B136,M,0,16,0.02,False,False,-0.007581138088780914,0.012872947115250444,-1.1102230246251565e-16,-0.0018442814676968844
B136,M,10,16,0.02,False,False,-0.007382668684291938,0.013406881018586114,3.3306690738754696e-16,-0.0017707604760897055
B136,M,25,16,0.02,False,False,-0.007080916952746152,0.01421138416708101,-2.220446049250313e-16,-0.001662153885172879
B136,M,50,16,0.02,False,False,-0.0065698892477817905,0.015553526207596757,-3.3306690738754696e-16,-0.0014855442861541057
B136,W,0,16,0.02,False,True,-0.03974837376855911,-0.03439328683524523,-0.02285854986010194,-0.006002481862368736
B136,W,10,16,0.02,False,True,-0.03844636055296191,-0.03148987962706251,-0.023752464206162505,-0.005698028221262419
B136,W,25,16,0.02,False,False,-0.03642070842201439,-0.027021698515412473,-0.025088337379659986,-0.005256044911701174
B136,W,50,16,0.02,False,False,-0.03286598620767511,-0.019323760541378965,-0.027301495967500644,-0.004557237274824821
B136,M,0,16,0.03,False,False,-0.008191961717815888,0.006886389546083116,-1.1102230246251565e-16,-0.002172060443059287
B136,M,10,16,0.03,False,False,-0.008067435521045718,0.007266173576944368,1.1102230246251565e-16,-0.0020970990744386686
B136,M,25,16,0.03,False,False,-0.007877589192643253,0.007839146756520643,-1.1102230246251565e-16,-0.0019863432819242632
B136,M,50,16,0.03,False,False,-0.007554234662993764,0.008796857758130217,0.0,-0.0018061817185481832
B136,W,0,16,0.03,True,True,-0.024388586735448525,-0.028669740480914863,-0.014443930667899618,-0.003960239019933809
B136,W,10,16,0.03,False,True,-0.022827378883598648,-0.025671332849359074,-0.015329860910157311,-0.0036232522352837027
B136,W,25,16,0.03,False,False,-0.02043018594923096,-0.021082536161379117,-0.01665384425953087,-0.003135147481642786
B136,W,50,16,0.03,False,False,-0.01630805063279761,-0.013246411820099502,-0.01626537140668749,-0.0023663270455425156
B136,M,0,16,0.05,False,False,-0.010734825047981511,-0.00022191984525332664,0.0,-0.002893518774539361
B136,M,10,16,0.05,False,False,-0.011025367144493758,-0.0003328621545939381,2.220446049250313e-16,-0.002866389523083601
B136,M,25,16,0.05,False,False,-0.011463682045545154,-0.0004990355876448582,2.220446049250313e-16,-0.002826122831705691
B136,M,50,16,0.05,False,False,-0.012195280245503981,-0.0007737558730686045,1.1102230246251565e-16,-0.0027601367676524102
B136,W,0,16,0.05,True,True,-0.04317640306893544,-0.03665842340508818,-0.01444393066789973,-0.006892658653586903
B136,W,10,16,0.05,False,True,-0.04247272525183465,-0.03532378004548997,-0.01532986091015709,-0.006618175915437341
B136,W,25,16,0.05,False,False,-0.041336185402559567,-0.033210873606092206,-0.016653844259531425,-0.0062190334486902366
B136,W,50,16,0.05,False,False,-0.039229302111143394,-0.029419304392002688,-0.018847416044587284,-0.00558620854342351
B136,M,0,16,0.08,False,False,-0.004698042196582097,0.026465979953269603,-1.1102230246251565e-16,-0.0020770291229967874
B136,M,10,16,0.08,False,False,-0.004955900330036567,0.026649337740398238,-1.1102230246251565e-16,-0.0020386229570950043
B136,M,25,16,0.08,False,False,-0.005340240402513574,0.02692434278331257,1.1102230246251565e-16,-0.0019817722231569856
B136,M,50,16,0.08,False,False,-0.005969912447505776,0.027379521932789697,2.220446049250313e-16,-0.0018890162362377172
B136,W,0,16,0.08,False,True,-0.03051034100850125,-0.01697591468174342,-0.023430047087945938,-0.004796770934194949
B136,W,10,16,0.08,False,False,-0.02782898391420141,-0.01458371797472835,-0.024263415753726814,-0.004291925714695832
B136,W,25,16,0.08,False,False,-0.023744051923616838,-0.010880974518946762,-0.025508798927612153,-0.0035607764649840945
B136,W,50,16,0.08,False,False,-0.01680677579583678,-0.004444592892044685,-0.027572014801520606,-0.0024093906284503586
