panel,family,state,side,q,w,depth,cadence,gross,rate,ep_share,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Sharpe_0bps,Sharpe_10bps,Sharpe_25bps,CAGR_0bps,CAGR_10bps,CAGR_25bps,MaxDD_0bps,MaxDD_10bps,MaxDD_25bps,spy_cagr,spy_sh,spy_dd,spy_h1,spy_h2,spy_oos_c,spy_oos_s,spy_oos_d,bl_cagr,bl_sh,bl_dd,bl_h1,bl_h2,bl_oos_c,bl_oos_s,bl_oos_d,pass4a,pass4b,oos4b,oos_beats_base
B136,CORR-HI,CORR,HI,0.12,2016,1.0,W,1.0,0.08237677245104659,0.23224043715846995,0.13797077915411537,1.0969598245346408,-0.1929042176331145,1.3044078546340976,0.8765243619958184,1.1903668464329404,0.11848022504098488,1.013650193360567,-0.19290421763311372,1.1144589928520945,1.0969598245346408,1.0704518766323865,0.1404289735332358,0.13797077915411537,0.13428881792564606,-0.18803161721041117,-0.1929042176331145,-0.20016741514895742,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07981688927364394,1.1012490961805073,-0.12178321671309567,1.237036654624176,0.9674542419605919,0.07884958852905188,1.1079386067354258,-0.12178321671309567,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.12,2016,0.25,D,1.0,0.13568856885688568,0.008291873963515755,0.13478925068918235,1.04199313212092,-0.1990725238506742,1.0883365932077176,1.0033213881127234,0.9882854171639286,0.143954967159718,1.0845265997178961,-0.1990725238506752,1.0659822611328553,1.04199313212092,1.005936447393755,0.13830199850690317,0.13478925068918235,0.12953880662830164,-0.1990725238506742,-0.1990725238506742,-0.19907252385067475,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.17,2016,0.25,W,1.0,0.1932943294329433,0.009313154831199068,0.13803836498584876,1.0740529036437234,-0.1990725238506741,1.102499137990689,1.0509796782357719,1.0118267070378357,0.14777518271603984,1.123524172348224,-0.19907252385067387,1.0848281929093888,1.0740529036437234,1.0578462232274404,0.13961854238035776,0.13803836498584876,0.13567146813343522,-0.1990725238506741,-0.1990725238506741,-0.19907252385067353,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.12,2016,0.5,D,1.0,0.13568856885688568,0.008291873963515755,0.1306966159553109,1.0272076355115043,-0.1990725238506742,1.0923764342249003,0.9715556386585743,0.9970854836593098,0.13686756640361986,1.0511837321058008,-0.19907252385067398,1.0759389081877913,1.0272076355115043,0.9538344422587303,0.13770820158805064,0.1306966159553109,0.12025367798080278,-0.19907252385067442,-0.1990725238506742,-0.19907252385067442,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.17,2016,0.5,W,1.0,0.1932943294329433,0.009313154831199068,0.13712342375740527,1.0896997966402435,-0.19907252385067387,1.1193687651288462,1.0650979522629438,1.0436510375187251,0.1443935266484575,1.1264791535017793,-0.19907252385067375,1.1118126584038919,1.0896997966402435,1.0563521903953192,0.14028449822534528,0.13712342375740527,0.13239528865490313,-0.19907252385067464,-0.19907252385067387,-0.19907252385067375,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.12,2016,1.0,D,1.0,0.13568856885688568,0.008291873963515755,0.1222205806375769,0.9781740407520815,-0.1990725238506741,1.081426998928138,0.8881863833436175,0.9975479607666499,0.12246816164857477,0.9631633504179536,-0.19907252385067364,1.0769445569649168,0.9781740407520815,0.8291135560129778,0.13618433076596848,0.1222205806375769,0.10157048776636368,-0.19907252385067464,-0.1990725238506741,-0.19907252385067475,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.12,2016,1.0,W,0.75,0.14176417641764177,0.012698412698412698,0.10608413621863289,1.122661775447984,-0.15203694223215825,1.1441482858358267,1.1058365563258956,1.0889532198714624,0.11062014075450288,1.149552575809872,-0.1520369422321578,1.1597101237625849,1.122661775447984,1.0664869579684761,0.10994549500130923,0.10608413621863289,0.10031187650108775,-0.1520369422321578,-0.15203694223215825,-0.15203694223215813,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-HI,BREADTH,HI,0.12,2016,1.0,W,1.0,0.14176417641764177,0.012698412698412698,0.14184283062298997,1.1231665826086354,-0.19907252385067487,1.144257675360333,1.1067502854797597,1.0890972078592125,0.14810094200965418,1.150338660707318,-0.19907252385067353,1.1601801213779213,1.1231665826086354,1.0670448203665792,0.1471596942368647,0.14184283062298997,0.1339038226942304,-0.19907252385067442,-0.19907252385067487,-0.1990725238506742,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-LO,BREADTH,LO,0.17,504,0.25,D,1.0,0.17394239423942395,0.24320827943078913,0.13644837001177623,1.1074089541014633,-0.1946174528755673,1.129776542296809,1.088243913682812,1.020604885022128,0.14758178701024494,1.177348456270986,-0.1946174528755671,1.1226830941413237,1.1074089541014633,1.0844346736300454,0.13857554507371628,0.13644837001177623,0.13326406353010833,-0.19401283206663256,-0.1946174528755673,-0.1955238170777549,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-LO,BREADTH,LO,0.17,504,0.5,D,1.0,0.17394239423942395,0.24320827943078913,0.13371082137335,1.150714601875945,-0.18105715003180445,1.168788885852545,1.133998271671728,1.055385045001235,0.14371971337078127,1.2293512788000447,-0.18105715003180423,1.1833055477817414,1.150714601875945,1.1015435476135562,0.13795965219814899,0.13371082137335,0.12736334716015096,-0.1798250135202052,-0.18105715003180445,-0.1829030402176861,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,BREADTH-LO,BREADTH,LO,0.17,504,1.0,D,1.0,0.17394239423942395,0.24320827943078913,0.12704549042508573,1.156826318694276,-0.17820348261775087,1.185398046031954,1.1287149436670232,1.066878345331439,0.13458700058058737,1.2330759436312286,-0.17820348261775132,1.2260878751124549,1.156826318694276,1.0517783317545013,0.13551219092881395,0.12704549042508573,0.11444800294801416,-0.17158909009082968,-0.17820348261775087,-0.18803842709640206,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,CORR-HI,CORR,HI,0.17,504,0.25,D,1.0,0.14806480648064807,0.1595744680851064,0.1397415742715331,1.123049756539122,-0.18161446721878682,1.1205630752366613,1.1264465882144996,1.012759072545763,0.1530832969530851,1.2128762821608736,-0.18161446721878682,1.136567286987813,1.123049756539122,1.1027270208127977,0.14161920986289878,0.1397415742715331,0.13693003115519686,-0.18099193145621295,-0.18161446721878682,-0.1825476793165064,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,CORR-HI,CORR,HI,0.17,1008,0.25,W,1.0,0.13613861386138615,0.15702479338842976,0.1376570554271359,1.0990122901195547,-0.18259905892396522,1.1108314214650805,1.0886643398296085,1.004351826506461,0.1487427343534231,1.1767461928961485,-0.18259905892396522,1.1053318798131353,1.0990122901195547,1.089505769785129,0.1385591931195438,0.1376570554271359,0.13630476724913332,-0.18239902327298896,-0.18259905892396522,-0.1828991124004289,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,CORR-HI,CORR,HI,0.17,504,0.5,D,1.0,0.14806480648064807,0.1595744680851064,0.1403303326224945,1.1848610896548255,-0.15460463441613181,1.1521402177930486,1.216611391929658,1.0413660199561807,0.1547261228705037,1.306026654081411,-0.1546046344161317,1.21346889125481,1.1848610896548255,1.1417332887337075,0.14409026121297086,0.1403303326224945,0.1347100882650507,-0.15331854849671223,-0.15460463441613181,-0.15653132066684494,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,True
U56,CORR-HI,CORR,HI,0.17,1008,0.5,W,1.0,0.13613861386138615,0.15702479338842976,0.13621027034600264,1.1355082930178624,-0.15663871080523206,1.1350943988138746,1.1357440216865677,1.0268104613752655,0.14607707202177345,1.2289584617270668,-0.15663871080523217,1.1487762884704018,1.1355082930178624,1.1154852537671682,0.13801333913284397,0.13621027034600264,0.13350933823149402,-0.15622287106685562,-0.15663871080523206,-0.15726247041279706,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,CORR-HI,CORR,HI,0.17,504,1.0,D,1.0,0.14806480648064807,0.1595744680851064,0.14040360891555648,1.2396695757526597,-0.15925241751282226,1.1693626849464591,1.3102047278430549,1.055272793473437,0.15658831013005825,1.4015420932626617,-0.11306028895759035,1.2997781406714763,1.2396695757526597,1.1485359057424571,0.14793499855819658,0.14040360891555648,0.1291851051855215,-0.1525106287677136,-0.15925241751282226,-0.16927711262479017,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,True
U56,DISP-HI,DISP,HI,0.12,504,0.25,W,1.0,0.13388838883888388,0.08403361344537816,0.13815243260876486,1.0855434104602546,-0.19655075661537402,1.113581488396452,1.061895590586869,1.0074982148368847,0.14914063723582527,1.1479736529732365,-0.1965507566153738,1.0918598554817012,1.0855434104602546,1.07604513418909,0.13905673185310263,0.13815243260876486,0.1367969060980958,-0.1961382614601248,-0.19655075661537402,-0.19716930085816375,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,DISP-HI,DISP,HI,0.12,504,0.5,W,1.0,0.13388838883888388,0.08403361344537816,0.13729032074444936,1.1107708890268602,-0.19420977775518844,1.141019160729469,1.0839500070302044,1.0335309392355585,0.14703128912694807,1.1733016459028567,-0.19420977775518988,1.1238444751844463,1.1107708890268602,1.091059440137173,0.13909856600958648,0.13729032074444936,0.13458164146367912,-0.19338578902803705,-0.19420977775518844,-0.19544497132480787,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,DISP-HI,DISP,HI,0.12,504,1.0,W,1.0,0.13388838883888388,0.08403361344537816,0.13487865002450672,1.1202243595812087,-0.19007040706052025,1.1661106082171195,1.0777277166224335,1.0576137742397727,0.14197115806199667,1.1714758159314238,-0.19007040706052014,1.1471956719881136,1.1202243595812087,1.0793545741961021,0.1384916084830632,0.13487865002450672,0.1294739518632082,-0.18842729093970223,-0.19007040706052025,-0.19253195983254345,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,VOL20-HI,VOL20,HI,0.07,2016,0.25,D,1.0,0.06008100810081008,0.35580524344569286,0.13504540713441293,1.0524392226397117,-0.18315476348478166,1.0786286274082584,1.0283311322838187,0.9745002816762451,0.14408528073404026,1.116796342009703,-0.18315476348478177,1.0564468237050677,1.0524392226397117,1.0464131079315866,0.13562502746886151,0.13504540713441293,0.13417625966252023,-0.18151803082365692,-0.18315476348478166,-0.18560449273034396,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,VOL20-HI,VOL20,HI,0.17,504,0.25,W,1.0,0.16449144914491448,0.12448700410396717,0.13334624221858005,1.072089159392758,-0.18725287498826537,1.094019119424785,1.0529572223694716,0.9846875081541104,0.14426528046723752,1.1429135691722712,-0.18725287498826448,1.078242763982189,1.072089159392758,1.0628337760146842,0.1342134420863188,0.13334624221858005,0.13204627977089034,-0.18603213829955967,-0.18725287498826537,-0.18908111919830461,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,VOL20-HI,VOL20,HI,0.07,2016,0.5,D,1.0,0.06008100810081008,0.35580524344569286,0.13115487304512197,1.0457639506093008,-0.17767740392147724,1.0786286274082584,1.0132074688793458,0.9745002816762451,0.13694427506896778,1.1075981639600025,-0.17767740392147768,1.053969983363104,1.0457639506093008,1.0333945139069847,0.1323106101299869,0.13115487304512197,0.12942239629019925,-0.17437933605682754,-0.17767740392147724,-0.18260289117102158,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,VOL20-HI,VOL20,HI,0.17,504,0.5,W,1.0,0.16449144914491448,0.12448700410396717,0.12759682185014443,1.0782256431469943,-0.18590383102389818,1.097836269014138,1.0596450645841535,0.9837823586271752,0.13717174414995204,1.1570436382257798,-0.18590383102389763,1.0911706010995443,1.0782256431469943,1.0586980777812918,0.12932310047274376,0.12759682185014443,0.1250107371411593,-0.18345728147259632,-0.18590383102389818,-0.1895621996862894,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,VOL20-HI,VOL20,HI,0.07,2016,1.0,D,1.0,0.06008100810081008,0.35580524344569286,0.12292556367645213,1.003407704319484,-0.18561837290989602,1.0786286274082584,0.9264465982223016,0.9745002816762451,0.12190608824102722,1.0306479459080229,-0.18561837290989636,1.0201608920674725,1.003407704319484,0.9780440481496953,0.12522211986677423,0.12292556367645213,0.11948521713121107,-0.17246154593376084,-0.18561837290989602,-0.20498641027715114,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
U56,VOL20-HI,VOL20,HI,0.07,2016,1.0,W,1.0,0.06030603060306031,0.3582089552238806,0.12877964082017157,1.0455286485956772,-0.17867448731814284,1.0786286274082584,1.0116000480834786,0.9745002816762451,0.13259450821217778,1.1104686505367103,-0.17867448731814317,1.058453933438207,1.0455286485956772,1.0259421679279725,0.13057297875771723,0.12877964082017157,0.12609161033400862,-0.1720737037674498,-0.17867448731814284,-0.18848932358044312,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208,False,True,True,False
