cadence,panel,claim_set,book,cost,book_turn,drag,null_base_rate_4b,book_pass4b,outside_null
M,SMALL439,CORE,TOP5,0.0,13.192456465205959,0.0,0.0,False,False
M,SMALL439,CORE,TOP5,5.0,13.192456465205959,0.006596228232602979,0.0,False,False
M,SMALL439,CORE,TOP5,10.0,13.192456465205959,0.013192456465205959,0.0,False,False
M,SMALL439,CORE,TOP5,25.0,13.192456465205959,0.0329811411630149,0.0,False,False
M,SMALL439,CORE,TOP10,0.0,11.565591378233428,0.0,0.0,False,False
M,SMALL439,CORE,TOP10,5.0,11.565591378233428,0.005782795689116714,0.0,False,False
M,SMALL439,CORE,TOP10,10.0,11.565591378233428,0.011565591378233427,0.0,False,False
M,SMALL439,CORE,TOP10,25.0,11.565591378233428,0.02891397844558357,0.0,False,False
M,SMALL439,CORE,TOP20,0.0,10.13469976981985,0.0,0.0,False,False
M,SMALL439,CORE,TOP20,5.0,10.13469976981985,0.0050673498849099245,0.0,False,False
M,SMALL439,CORE,TOP20,10.0,10.13469976981985,0.010134699769819849,0.0,False,False
M,SMALL439,CORE,TOP20,25.0,10.13469976981985,0.025336749424549627,0.0,False,False
M,SMALL439,CORE,EWELIG,0.0,5.451375994574081,0.0,0.0,False,False
M,SMALL439,CORE,EWELIG,5.0,5.451375994574081,0.002725687997287041,0.0,False,False
M,SMALL439,CORE,EWELIG,10.0,5.451375994574081,0.005451375994574082,0.0,False,False
M,SMALL439,CORE,EWELIG,25.0,5.451375994574081,0.013628439986435202,0.0,False,False
M,SMALL439,CORE,BAND03,0.0,1.6066624260008362,0.0,0.0,False,False
M,SMALL439,CORE,BAND03,5.0,1.6066624260008362,0.000803331213000418,0.0,False,False
M,SMALL439,CORE,BAND03,10.0,1.6066624260008362,0.001606662426000836,0.0,False,False
M,SMALL439,CORE,BAND03,25.0,1.6066624260008362,0.004016656065002091,0.0,False,False
M,SMALL439,EXT,TOP5,0.0,17.589853741421003,0.0,0.0,False,False
M,SMALL439,EXT,TOP5,5.0,17.589853741421003,0.0087949268707105,0.0,False,False
M,SMALL439,EXT,TOP5,10.0,17.589853741421003,0.017589853741421,0.0,False,False
M,SMALL439,EXT,TOP5,25.0,17.589853741421003,0.043974634353552505,0.0,False,False
M,SMALL439,EXT,TOP10,0.0,15.41109751759128,0.0,0.0,False,False
M,SMALL439,EXT,TOP10,5.0,15.41109751759128,0.0077055487587956405,0.0,False,False
M,SMALL439,EXT,TOP10,10.0,15.41109751759128,0.015411097517591281,0.0,False,False
M,SMALL439,EXT,TOP10,25.0,15.41109751759128,0.0385277437939782,0.0,False,False
M,SMALL439,EXT,TOP20,0.0,13.501990984444886,0.0,0.0,False,False
M,SMALL439,EXT,TOP20,5.0,13.501990984444886,0.006750995492222443,0.0,False,False
M,SMALL439,EXT,TOP20,10.0,13.501990984444886,0.013501990984444885,0.0,False,False
M,SMALL439,EXT,TOP20,25.0,13.501990984444886,0.033754977461112216,0.0,False,False
M,SMALL439,EXT,EWELIG,0.0,7.218371839736516,0.0,0.0,False,False
M,SMALL439,EXT,EWELIG,5.0,7.218371839736516,0.0036091859198682584,0.0,False,False
M,SMALL439,EXT,EWELIG,10.0,7.218371839736516,0.007218371839736517,0.0,False,False
M,SMALL439,EXT,EWELIG,25.0,7.218371839736516,0.01804592959934129,0.0,False,False
M,SMALL439,EXT,BAND03,0.0,2.1383425936351173,0.0,0.0,False,False
M,SMALL439,EXT,BAND03,5.0,2.1383425936351173,0.0010691712968175586,0.0,False,False
M,SMALL439,EXT,BAND03,10.0,2.1383425936351173,0.0021383425936351173,0.0,False,False
M,SMALL439,EXT,BAND03,25.0,2.1383425936351173,0.005345856484087794,0.0,False,False
Q,U56,CORE,TOP5,0.0,3.9496392555127877,0.0,0.086,False,False
Q,U56,CORE,TOP5,5.0,3.9496392555127877,0.001974819627756394,0.07,False,False
Q,U56,CORE,TOP5,10.0,3.9496392555127877,0.003949639255512788,0.064,False,False
Q,U56,CORE,TOP5,25.0,3.9496392555127877,0.009874098138781968,0.02,False,False
Q,U56,CORE,TOP10,0.0,3.265539842927191,0.0,0.174,False,False
Q,U56,CORE,TOP10,5.0,3.265539842927191,0.0016327699214635956,0.158,False,False
Q,U56,CORE,TOP10,10.0,3.265539842927191,0.003265539842927191,0.134,False,False
Q,U56,CORE,TOP10,25.0,3.265539842927191,0.008163849607317978,0.076,False,False
Q,U56,CORE,TOP20,0.0,2.422799700076696,0.0,0.116,False,False
Q,U56,CORE,TOP20,5.0,2.422799700076696,0.001211399850038348,0.1,False,False
Q,U56,CORE,TOP20,10.0,2.422799700076696,0.002422799700076696,0.084,False,False
Q,U56,CORE,TOP20,25.0,2.422799700076696,0.00605699925019174,0.056,False,False
Q,U56,CORE,EWELIG,0.0,1.9106086024082305,0.0,0.0,False,False
Q,U56,CORE,EWELIG,5.0,1.9106086024082305,0.0009553043012041153,0.0,False,False
Q,U56,CORE,EWELIG,10.0,1.9106086024082305,0.0019106086024082306,0.0,False,False
Q,U56,CORE,EWELIG,25.0,1.9106086024082305,0.004776521506020576,0.0,False,False
Q,U56,CORE,BAND03,0.0,0.8366570313809913,0.0,0.0,False,False
Q,U56,CORE,BAND03,5.0,0.8366570313809913,0.0004183285156904956,0.0,False,False
Q,U56,CORE,BAND03,10.0,0.8366570313809913,0.0008366570313809912,0.0,False,False
Q,U56,CORE,BAND03,25.0,0.8366570313809913,0.0020916425784524785,0.0,False,False
Q,U56,EXT,TOP5,0.0,5.226374494432827,0.0,0.006,False,False
Q,U56,EXT,TOP5,5.0,5.226374494432827,0.0026131872472164135,0.006,False,False
Q,U56,EXT,TOP5,10.0,5.226374494432827,0.005226374494432827,0.002,False,False
Q,U56,EXT,TOP5,25.0,5.226374494432827,0.013065936236082067,0.0,False,False
Q,U56,EXT,TOP10,0.0,4.3224692897564685,0.0,0.002,False,False
Q,U56,EXT,TOP10,5.0,4.3224692897564685,0.0021612346448782343,0.002,False,False
Q,U56,EXT,TOP10,10.0,4.3224692897564685,0.004322469289756469,0.002,False,False
Q,U56,EXT,TOP10,25.0,4.3224692897564685,0.010806173224391171,0.002,False,False
Q,U56,EXT,TOP20,0.0,3.2110640489609645,0.0,0.0,False,False
Q,U56,EXT,TOP20,5.0,3.2110640489609645,0.001605532024480482,0.0,False,False
Q,U56,EXT,TOP20,10.0,3.2110640489609645,0.003211064048960964,0.0,False,False
Q,U56,EXT,TOP20,25.0,3.2110640489609645,0.008027660122402412,0.0,False,False
Q,U56,EXT,EWELIG,0.0,2.520287066008616,0.0,0.0,False,False
Q,U56,EXT,EWELIG,5.0,2.520287066008616,0.001260143533004308,0.0,False,False
Q,U56,EXT,EWELIG,10.0,2.520287066008616,0.002520287066008616,0.0,False,False
Q,U56,EXT,EWELIG,25.0,2.520287066008616,0.0063007176650215395,0.0,False,False
Q,U56,EXT,BAND03,0.0,1.1138144053464347,0.0,0.0,False,False
Q,U56,EXT,BAND03,5.0,1.1138144053464347,0.0005569072026732174,0.0,False,False
Q,U56,EXT,BAND03,10.0,1.1138144053464347,0.0011138144053464349,0.0,False,False
Q,U56,EXT,BAND03,25.0,1.1138144053464347,0.0027845360133660867,0.0,False,False
Q,B136,CORE,TOP5,0.0,4.506393649354169,0.0,0.038,False,False
Q,B136,CORE,TOP5,5.0,4.506393649354169,0.0022531968246770843,0.034,False,False
Q,B136,CORE,TOP5,10.0,4.506393649354169,0.0045063936493541686,0.026,False,False
Q,B136,CORE,TOP5,25.0,4.506393649354169,0.011265984123385423,0.012,False,False
Q,B136,CORE,TOP10,0.0,4.116003278912999,0.0,0.074,False,False
Q,B136,CORE,TOP10,5.0,4.116003278912999,0.0020580016394564997,0.066,False,False
Q,B136,CORE,TOP10,10.0,4.116003278912999,0.0041160032789129995,0.054,False,False
Q,B136,CORE,TOP10,25.0,4.116003278912999,0.0102900081972825,0.028,False,False
Q,B136,CORE,TOP20,0.0,3.4784143058208468,0.0,0.01,False,False
Q,B136,CORE,TOP20,5.0,3.4784143058208468,0.0017392071529104235,0.008,False,False
Q,B136,CORE,TOP20,10.0,3.4784143058208468,0.003478414305820847,0.004,False,False
Q,B136,CORE,TOP20,25.0,3.4784143058208468,0.008696035764552117,0.002,False,False
Q,B136,CORE,EWELIG,0.0,1.9682261170733295,0.0,0.0,False,False
Q,B136,CORE,EWELIG,5.0,1.9682261170733295,0.0009841130585366647,0.0,False,False
Q,B136,CORE,EWELIG,10.0,1.9682261170733295,0.0019682261170733293,0.0,False,False
Q,B136,CORE,EWELIG,25.0,1.9682261170733295,0.004920565292683324,0.0,False,False
Q,B136,CORE,BAND03,0.0,0.8998451443149827,0.0,0.0,False,False
Q,B136,CORE,BAND03,5.0,0.8998451443149827,0.00044992257215749137,0.0,False,False
Q,B136,CORE,BAND03,10.0,0.8998451443149827,0.0008998451443149827,0.0,False,False
Q,B136,CORE,BAND03,25.0,0.8998451443149827,0.0022496128607874567,0.0,False,False
Q,B136,EXT,TOP5,0.0,5.948669799925824,0.0,0.004,False,False
Q,B136,EXT,TOP5,5.0,5.948669799925824,0.002974334899962912,0.004,False,False
Q,B136,EXT,TOP5,10.0,5.948669799925824,0.005948669799925824,0.0,False,False
Q,B136,EXT,TOP5,25.0,5.948669799925824,0.01487167449981456,0.0,False,False
Q,B136,EXT,TOP10,0.0,5.438982725995236,0.0,0.002,False,False
Q,B136,EXT,TOP10,5.0,5.438982725995236,0.0027194913629976177,0.002,False,False
Q,B136,EXT,TOP10,10.0,5.438982725995236,0.0054389827259952355,0.002,False,False
Q,B136,EXT,TOP10,25.0,5.438982725995236,0.01359745681498809,0.0,False,False
Q,B136,EXT,TOP20,0.0,4.601494119902551,0.0,0.0,False,False
Q,B136,EXT,TOP20,5.0,4.601494119902551,0.0023007470599512754,0.0,False,False
Q,B136,EXT,TOP20,10.0,4.601494119902551,0.004601494119902551,0.0,False,False
Q,B136,EXT,TOP20,25.0,4.601494119902551,0.011503735299756377,0.0,False,False
Q,B136,EXT,EWELIG,0.0,2.5990984875492034,0.0,0.0,False,False
Q,B136,EXT,EWELIG,5.0,2.5990984875492034,0.0012995492437746015,0.0,False,False
Q,B136,EXT,EWELIG,10.0,2.5990984875492034,0.002599098487549203,0.0,False,False
Q,B136,EXT,EWELIG,25.0,2.5990984875492034,0.006497746218873009,0.0,False,False
Q,B136,EXT,BAND03,0.0,1.196736608936274,0.0,0.0,False,False
Q,B136,EXT,BAND03,5.0,1.196736608936274,0.0005983683044681371,0.0,False,False
Q,B136,EXT,BAND03,10.0,1.196736608936274,0.0011967366089362741,0.0,False,False
Q,B136,EXT,BAND03,25.0,1.196736608936274,0.0029918415223406853,0.0,False,False
Q,SMALL439,CORE,TOP5,0.0,5.291553122215527,0.0,0.0,False,False
Q,SMALL439,CORE,TOP5,5.0,5.291553122215527,0.0026457765611077634,0.0,False,False
Q,SMALL439,CORE,TOP5,10.0,5.291553122215527,0.005291553122215527,0.0,False,False
Q,SMALL439,CORE,TOP5,25.0,5.291553122215527,0.013228882805538817,0.0,False,False
Q,SMALL439,CORE,TOP10,0.0,4.991298135362951,0.0,0.0,False,False
Q,SMALL439,CORE,TOP10,5.0,4.991298135362951,0.0024956490676814754,0.0,False,False
Q,SMALL439,CORE,TOP10,10.0,4.991298135362951,0.004991298135362951,0.0,False,False
Q,SMALL439,CORE,TOP10,25.0,4.991298135362951,0.012478245338407376,0.0,False,False
Q,SMALL439,CORE,TOP20,0.0,4.6561325164772605,0.0,0.0,False,False
Q,SMALL439,CORE,TOP20,5.0,4.6561325164772605,0.0023280662582386303,0.0,False,False
Q,SMALL439,CORE,TOP20,10.0,4.6561325164772605,0.004656132516477261,0.0,False,False
Q,SMALL439,CORE,TOP20,25.0,4.6561325164772605,0.011640331291193151,0.0,False,False
Q,SMALL439,CORE,EWELIG,0.0,2.513485668746274,0.0,0.0,False,False
Q,SMALL439,CORE,EWELIG,5.0,2.513485668746274,0.001256742834373137,0.0,False,False
Q,SMALL439,CORE,EWELIG,10.0,2.513485668746274,0.002513485668746274,0.0,False,False
Q,SMALL439,CORE,EWELIG,25.0,2.513485668746274,0.006283714171865685,0.0,False,False
Q,SMALL439,CORE,BAND03,0.0,0.9578148612235123,0.0,0.0,False,False
Q,SMALL439,CORE,BAND03,5.0,0.9578148612235123,0.0004789074306117562,0.0,False,False
Q,SMALL439,CORE,BAND03,10.0,0.9578148612235123,0.0009578148612235124,0.0,False,False
Q,SMALL439,CORE,BAND03,25.0,0.9578148612235123,0.002394537153058781,0.0,False,False
Q,SMALL439,EXT,TOP5,0.0,7.052022475290538,0.0,0.0,False,False
Q,SMALL439,EXT,TOP5,5.0,7.052022475290538,0.003526011237645269,0.0,False,False
Q,SMALL439,EXT,TOP5,10.0,7.052022475290538,0.007052022475290538,0.0,False,False
Q,SMALL439,EXT,TOP5,25.0,7.052022475290538,0.017630056188226346,0.0,False,False
Q,SMALL439,EXT,TOP10,0.0,6.643144492386532,0.0,0.0,False,False
Q,SMALL439,EXT,TOP10,5.0,6.643144492386532,0.0033215722461932655,0.0,False,False
Q,SMALL439,EXT,TOP10,10.0,6.643144492386532,0.006643144492386531,0.0,False,False
Q,SMALL439,EXT,TOP10,25.0,6.643144492386532,0.01660786123096633,0.0,False,False
Q,SMALL439,EXT,TOP20,0.0,6.194894248237196,0.0,0.0,False,False
Q,SMALL439,EXT,TOP20,5.0,6.194894248237196,0.003097447124118598,0.0,False,False
Q,SMALL439,EXT,TOP20,10.0,6.194894248237196,0.006194894248237196,0.0,False,False
Q,SMALL439,EXT,TOP20,25.0,6.194894248237196,0.015487235620592989,0.0,False,False
Q,SMALL439,EXT,EWELIG,0.0,3.3346763442713203,0.0,0.0,False,False
Q,SMALL439,EXT,EWELIG,5.0,3.3346763442713203,0.0016673381721356603,0.0,False,False
Q,SMALL439,EXT,EWELIG,10.0,3.3346763442713203,0.0033346763442713206,0.0,False,False
Q,SMALL439,EXT,EWELIG,25.0,3.3346763442713203,0.008336690860678302,0.0,False,False
Q,SMALL439,EXT,BAND03,0.0,1.2745770103466998,0.0,0.0,False,False
Q,SMALL439,EXT,BAND03,5.0,1.2745770103466998,0.0006372885051733499,0.0,False,False
Q,SMALL439,EXT,BAND03,10.0,1.2745770103466998,0.0012745770103466999,0.0,False,False
Q,SMALL439,EXT,BAND03,25.0,1.2745770103466998,0.0031864425258667497,0.0,False,False
