panel,target,n,k,arm,draw,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,H1,H2,CAGR,MaxDD,IS2_pctile,p4a_v2,p4a_v1,p4b,p_BOTH
B136,CAGR,20,80,S1 IS-target argmax,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,CAGR,20,80,S2 IS2 argmax on IS1 fit,120.0,0.125623584469712,1.0075070926556138,-0.19851068665529836,1.3101065670965928,0.901218366954455,0.13631288123901375,-0.19851068665529803,0.618,0.0,1.0,1.0,0
B136,CAGR,20,80,S3 sd line OOF pred,391.0,0.13027644517106984,0.9652196067257337,-0.20813645754280052,1.1323546855020652,0.891442061772598,0.13211475439554654,-0.20813645754280063,0.472,0.0,1.0,0.0,0
B136,CAGR,20,80,S4 M ridge OOF pred,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,CAGR,20,80,S5 M+sd ridge OOF pred,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,CAGR,20,80,S6 random draw,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,CAGR,20,80,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,CAGR,20,80,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,premium,20,20,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,premium,20,20,S1 IS-target argmax,136.0,0.06476067034939281,0.8881484681608264,-0.14812894914124097,1.117492558225709,0.7745175941969933,0.06541449764639373,-0.14812894914124086,0.734,0.0,1.0,0.0,0
B136,premium,20,20,S2 IS2 argmax on IS1 fit,325.0,0.0714012609608854,0.9736249522205525,-0.11596126834014808,1.264261746611113,0.7946123265530274,0.07642353024132831,-0.1159612683401483,0.66,0.0,1.0,0.0,0
B136,premium,20,20,S3 sd line OOF pred,337.0,0.06748042031039447,0.9685874352634809,-0.11243900971225362,0.8911977601756389,0.8937104117706962,0.06043071513628462,-0.11243900971225385,0.14,0.0,1.0,0.0,0
B136,premium,20,20,S4 M ridge OOF pred,213.0,0.05207594549102157,0.7500042999366358,-0.12360925352914576,1.1118522439386789,0.5700702528961109,0.059288161338480805,-0.12360925352914598,0.49,0.0,1.0,0.0,0
B136,premium,20,20,S5 M+sd ridge OOF pred,213.0,0.05207594549102157,0.7500042999366358,-0.12360925352914576,1.1118522439386789,0.5700702528961109,0.059288161338480805,-0.12360925352914598,0.49,0.0,1.0,0.0,0
B136,premium,20,20,S6 random draw,141.0,0.08437535113772832,1.0221653911898565,-0.12466750259661807,1.15249581586259,0.9295901518523685,0.08101137188211105,-0.12466750259661818,0.102,0.0,1.0,0.0,0
B136,premium,20,20,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,premium,20,20,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,premium,20,40,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,premium,20,40,S1 IS-target argmax,159.0,0.10887177741741727,0.9896279821404875,-0.17898746508066898,1.0267979140556056,0.8820212899541977,0.10104112078037986,-0.1789874650806691,0.598,0.0,1.0,0.0,0
B136,premium,20,40,S2 IS2 argmax on IS1 fit,215.0,0.11267258366041033,1.066447540455796,-0.16893959844056605,1.214310173311204,0.9495058870917243,0.11453235170790133,-0.16893959844056572,0.138,0.0,1.0,1.0,0
B136,premium,20,40,S3 sd line OOF pred,396.0,0.09074181921325253,0.9069029246976007,-0.17581810279064847,0.9329411052524061,0.7704486330035987,0.08430492584197125,-0.1758181027906487,0.112,0.0,1.0,0.0,0
B136,premium,20,40,S4 M ridge OOF pred,159.0,0.10887177741741727,0.9896279821404875,-0.17898746508066898,1.0267979140556056,0.8820212899541977,0.10104112078037986,-0.1789874650806691,0.598,0.0,1.0,0.0,0
B136,premium,20,40,S5 M+sd ridge OOF pred,159.0,0.10887177741741727,0.9896279821404875,-0.17898746508066898,1.0267979140556056,0.8820212899541977,0.10104112078037986,-0.1789874650806691,0.598,0.0,1.0,0.0,0
B136,premium,20,40,S6 random draw,149.0,0.09190243000243314,0.8470939006258248,-0.18872857423171385,1.0341432940897077,0.7536810771361809,0.09598567445217099,-0.18872857423171374,0.606,0.0,1.0,0.0,0
B136,premium,20,40,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,premium,20,40,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
B136,premium,20,80,S0 do-nothing (whole panel),,0.12486792010130943,0.8919165372280253,-0.2005204833110833,1.1245886597621042,0.8113021031479172,0.13086243556020039,-0.20052048331108296,,0.0,1.0,0.0,0
B136,premium,20,80,S1 IS-target argmax,79.0,0.12713857108455873,0.9612952609074034,-0.2048390126372721,1.2236869312518115,0.8863580655162308,0.13675573271610553,-0.2048390126372721,0.922,0.0,1.0,0.0,0
B136,premium,20,80,S2 IS2 argmax on IS1 fit,79.0,0.12713857108455873,0.9612952609074034,-0.2048390126372721,1.2236869312518115,0.8863580655162308,0.13675573271610553,-0.2048390126372721,0.922,0.0,1.0,0.0,0
B136,premium,20,80,S3 sd line OOF pred,391.0,0.13027644517106984,0.9652196067257337,-0.20813645754280052,1.1323546855020652,0.891442061772598,0.13211475439554654,-0.20813645754280063,0.098,0.0,1.0,0.0,0
B136,premium,20,80,S4 M ridge OOF pred,490.0,0.112986371960484,0.9152791578936674,-0.19272746204861235,1.226709631387384,0.8373167559508063,0.12688240590946287,-0.19272746204861202,0.952,0.0,1.0,1.0,0
B136,premium,20,80,S5 M+sd ridge OOF pred,490.0,0.112986371960484,0.9152791578936674,-0.19272746204861235,1.226709631387384,0.8373167559508063,0.12688240590946287,-0.19272746204861202,0.952,0.0,1.0,1.0,0
B136,premium,20,80,S6 random draw,142.0,0.14069723659189015,1.0534844563239547,-0.21347150831868045,1.3490171731221485,0.9533105632656445,0.1510564187817749,-0.21347150831868078,1.0,0.0,0.0,0.0,0
B136,premium,20,80,SPY,,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.15228333786002324,-0.3371595330739301,,0.0,0.0,0.0,0
B136,premium,20,80,RULES v2 (live book),,0.07983337481604336,1.1185082795688426,-0.12240793860208021,1.229067725847855,0.9843850631086558,0.0803031894255104,-0.12240793860208032,,0.0,1.0,0.0,0
SMALL484,Sharpe,5,20,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,Sharpe,5,20,S1 IS-target argmax,454.0,0.1673424097382321,0.9024974080421796,-0.22690982698088802,1.1055263008319138,0.9314565782998997,0.17794169506884971,-0.22690982698088746,0.896,0.0,1.0,0.0,0
SMALL484,Sharpe,5,20,S2 IS2 argmax on IS1 fit,323.0,-0.0044793085580361325,0.06336850530097422,-0.44027534242058075,0.6011820697718108,0.14048435002425735,0.04718971848375775,-0.44027534242058086,0.364,0.0,0.0,0.0,0
SMALL484,Sharpe,5,20,S3 sd line OOF pred,25.0,0.04889954529997853,0.3622723082615683,-0.4430695502305262,0.24404503755681578,0.22286020809652118,0.02546522162353293,-0.4430695502305264,0.354,0.0,0.0,0.0,0
SMALL484,Sharpe,5,20,S4 M ridge OOF pred,269.0,-0.014756859838786385,0.012878622879191816,-0.5408369509579096,0.688631726563679,-0.02995834811424499,0.0369793948151933,-0.5408369509579095,1.0,0.0,0.0,0.0,0
SMALL484,Sharpe,5,20,S5 M+sd ridge OOF pred,99.0,0.03470675921529098,0.27522171375589066,-0.4935094660964686,0.8217090137262719,0.0418926508127156,0.060678813265239606,-0.4935094660964695,0.648,0.0,0.0,0.0,0
SMALL484,Sharpe,5,20,S6 random draw,141.0,0.06519963152949337,0.44269545581836767,-0.4345332190720279,0.03804022070038246,0.4017371921007314,0.025742268779272992,-0.45420154609334285,0.026,0.0,0.0,0.0,0
SMALL484,Sharpe,5,20,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,Sharpe,5,20,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,Sharpe,5,40,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,S1 IS-target argmax,99.0,0.15242548454479476,0.5016278069026007,-0.5140364554897257,0.8952299346359242,0.5144477895965945,0.15410568758497067,-0.5140364554897263,0.896,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,S2 IS2 argmax on IS1 fit,262.0,0.006903361770452587,0.13139044764641836,-0.5274563142204811,0.7542858518579053,-0.11624305391467982,0.03877192425647369,-0.5274563142204829,0.098,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,S3 sd line OOF pred,381.0,-0.0231060041498643,-0.00300431115459097,-0.6167570374893814,0.3078182421071262,0.04265441538419996,0.014520577894419295,-0.6252256001810956,0.61,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,S4 M ridge OOF pred,385.0,0.10708448906296852,0.6069172178598872,-0.3051695198329065,0.372666545355218,0.7636607281443255,0.09808844262476146,-0.34269584167160116,0.474,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,S5 M+sd ridge OOF pred,385.0,0.10708448906296852,0.6069172178598872,-0.3051695198329065,0.372666545355218,0.7636607281443255,0.09808844262476146,-0.34269584167160116,0.474,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,S6 random draw,149.0,0.1074256157206177,0.5713350479790446,-0.4894460233392285,0.7322556164224903,0.3559151650627498,0.08641294261042476,-0.4894460233392277,0.824,0.0,0.0,0.0,0
SMALL484,Sharpe,5,40,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,Sharpe,5,40,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,Sharpe,5,80,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,S1 IS-target argmax,380.0,0.02273411417722726,0.21244531074087375,-0.5136250085569101,0.971658530775386,0.022632355205527338,0.08298414337900706,-0.513625008556911,0.946,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,S2 IS2 argmax on IS1 fit,422.0,0.03420320415240141,0.26285064175087264,-0.44368372069548223,0.38806666251133237,0.024550586279887737,0.01874387254449128,-0.5721093171570604,0.002,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,S3 sd line OOF pred,231.0,0.08351510335491552,0.47364973449675246,-0.39524430568418745,0.38241029332572496,0.39799715614575426,0.06253520210681507,-0.39524430568418767,0.602,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,S4 M ridge OOF pred,300.0,0.027526703613337533,0.23246659367262124,-0.5645197543327751,0.5756154458837497,0.19594201081066429,0.05676379383070285,-0.5645197543327747,0.908,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,S5 M+sd ridge OOF pred,263.0,0.04458960742045148,0.3119997571981403,-0.3768485273086921,0.5138958724671837,0.30227290561451725,0.06410299820383547,-0.37684852730869134,0.616,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,S6 random draw,142.0,0.11108660737613274,0.5807123701430085,-0.3504611920817152,0.02809166826411166,0.7217398054707249,0.06798209313045156,-0.3921374812540448,0.21,0.0,0.0,0.0,0
SMALL484,Sharpe,5,80,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,Sharpe,5,80,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,CAGR,5,20,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,CAGR,5,20,S1 IS-target argmax,454.0,0.1673424097382321,0.9024974080421796,-0.22690982698088802,1.1055263008319138,0.9314565782998997,0.17794169506884971,-0.22690982698088746,0.912,0.0,1.0,0.0,0
SMALL484,CAGR,5,20,S2 IS2 argmax on IS1 fit,102.0,-0.02523148633022476,-0.04686513622541129,-0.5213796567695206,0.4491261624062137,0.11181857935320591,0.033558212657025965,-0.6032639179791779,0.504,0.0,0.0,0.0,0
SMALL484,CAGR,5,20,S3 sd line OOF pred,25.0,0.04889954529997853,0.3622723082615683,-0.4430695502305262,0.24404503755681578,0.22286020809652118,0.02546522162353293,-0.4430695502305264,0.346,0.0,0.0,0.0,0
SMALL484,CAGR,5,20,S4 M ridge OOF pred,16.0,0.10834632431718805,0.6692671991915193,-0.3289402087876221,0.7782167994640611,0.7768422023417633,0.1310719435465031,-0.3289402087876212,0.992,0.0,1.0,0.0,0
SMALL484,CAGR,5,20,S5 M+sd ridge OOF pred,99.0,0.03470675921529098,0.27522171375589066,-0.4935094660964686,0.8217090137262719,0.0418926508127156,0.060678813265239606,-0.4935094660964695,0.652,0.0,0.0,0.0,0
SMALL484,CAGR,5,20,S6 random draw,141.0,0.06519963152949337,0.44269545581836767,-0.4345332190720279,0.03804022070038246,0.4017371921007314,0.025742268779272992,-0.45420154609334285,0.016,0.0,0.0,0.0,0
SMALL484,CAGR,5,20,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,CAGR,5,20,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,CAGR,5,40,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,S1 IS-target argmax,291.0,0.08114089869138419,0.4834637350500879,-0.29048035507576175,0.7489706248743923,0.5097868429004538,0.11217554996247658,-0.2904803550757623,0.68,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,S2 IS2 argmax on IS1 fit,262.0,0.006903361770452587,0.13139044764641836,-0.5274563142204811,0.7542858518579053,-0.11624305391467982,0.03877192425647369,-0.5274563142204829,0.092,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,S3 sd line OOF pred,381.0,-0.0231060041498643,-0.00300431115459097,-0.6167570374893814,0.3078182421071262,0.04265441538419996,0.014520577894419295,-0.6252256001810956,0.61,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,S4 M ridge OOF pred,385.0,0.10708448906296852,0.6069172178598872,-0.3051695198329065,0.372666545355218,0.7636607281443255,0.09808844262476146,-0.34269584167160116,0.46,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,S5 M+sd ridge OOF pred,385.0,0.10708448906296852,0.6069172178598872,-0.3051695198329065,0.372666545355218,0.7636607281443255,0.09808844262476146,-0.34269584167160116,0.46,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,S6 random draw,149.0,0.1074256157206177,0.5713350479790446,-0.4894460233392285,0.7322556164224903,0.3559151650627498,0.08641294261042476,-0.4894460233392277,0.824,0.0,0.0,0.0,0
SMALL484,CAGR,5,40,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,CAGR,5,40,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,CAGR,5,80,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,S1 IS-target argmax,380.0,0.02273411417722726,0.21244531074087375,-0.5136250085569101,0.971658530775386,0.022632355205527338,0.08298414337900706,-0.513625008556911,0.946,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,S2 IS2 argmax on IS1 fit,263.0,0.04458960742045148,0.3119997571981403,-0.3768485273086921,0.5138958724671837,0.30227290561451725,0.06410299820383547,-0.37684852730869134,0.616,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,S3 sd line OOF pred,231.0,0.08351510335491552,0.47364973449675246,-0.39524430568418745,0.38241029332572496,0.39799715614575426,0.06253520210681507,-0.39524430568418767,0.596,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,S4 M ridge OOF pred,263.0,0.04458960742045148,0.3119997571981403,-0.3768485273086921,0.5138958724671837,0.30227290561451725,0.06410299820383547,-0.37684852730869134,0.616,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,S5 M+sd ridge OOF pred,263.0,0.04458960742045148,0.3119997571981403,-0.3768485273086921,0.5138958724671837,0.30227290561451725,0.06410299820383547,-0.37684852730869134,0.616,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,S6 random draw,142.0,0.11108660737613274,0.5807123701430085,-0.3504611920817152,0.02809166826411166,0.7217398054707249,0.06798209313045156,-0.3921374812540448,0.262,0.0,0.0,0.0,0
SMALL484,CAGR,5,80,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,CAGR,5,80,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,premium,5,20,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,premium,5,20,S1 IS-target argmax,448.0,-0.009223350975848477,0.041860115342131174,-0.5194367840363988,0.10909401032526594,0.1798227528650589,0.010528721735828306,-0.5829204147178617,0.998,0.0,0.0,0.0,0
SMALL484,premium,5,20,S2 IS2 argmax on IS1 fit,349.0,-0.05516547994888432,-0.23105768813666272,-0.6361986505974768,0.33358433678516763,-0.3701109833846823,-0.021381935831044196,-0.6361986505974746,0.438,0.0,0.0,0.0,0
SMALL484,premium,5,20,S3 sd line OOF pred,71.0,-0.0057476872495071385,0.05973052389564304,-0.4633656438576149,0.5090904624906778,0.04474224227568692,0.03460237012183476,-0.4633656438576139,0.034,0.0,0.0,0.0,0
SMALL484,premium,5,20,S4 M ridge OOF pred,372.0,0.10308188924436346,0.6013214390334009,-0.33304734147608894,0.612147076403431,0.6372626861321384,0.10256897481226823,-0.33304734147608805,0.932,0.0,1.0,0.0,0
SMALL484,premium,5,20,S5 M+sd ridge OOF pred,372.0,0.10308188924436346,0.6013214390334009,-0.33304734147608894,0.612147076403431,0.6372626861321384,0.10256897481226823,-0.33304734147608805,0.932,0.0,1.0,0.0,0
SMALL484,premium,5,20,S6 random draw,141.0,0.06519963152949337,0.44269545581836767,-0.4345332190720279,0.03804022070038246,0.4017371921007314,0.025742268779272992,-0.45420154609334285,0.154,0.0,0.0,0.0,0
SMALL484,premium,5,20,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,premium,5,20,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,premium,5,40,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,premium,5,40,S1 IS-target argmax,255.0,0.01939938499813776,0.19629766866579576,-0.5400914669708727,0.313697297385394,0.29459578193895436,0.04058993721012105,-0.5400914669708723,0.976,0.0,0.0,0.0,0
SMALL484,premium,5,40,S2 IS2 argmax on IS1 fit,367.0,-0.03903603304764358,-0.0768906744154191,-0.5311282531033013,0.009966529649118289,0.08994199245677181,-0.010295199976758429,-0.6466131281643535,0.086,0.0,0.0,0.0,0
SMALL484,premium,5,40,S3 sd line OOF pred,381.0,-0.0231060041498643,-0.00300431115459097,-0.6167570374893814,0.3078182421071262,0.04265441538419996,0.014520577894419295,-0.6252256001810956,0.39,0.0,0.0,0.0,0
SMALL484,premium,5,40,S4 M ridge OOF pred,153.0,0.09094763077661727,0.5409024471958562,-0.3970445667778638,0.11312675599020246,0.6292715813830897,0.05786826922412147,-0.42272421814916294,0.324,0.0,0.0,0.0,0
SMALL484,premium,5,40,S5 M+sd ridge OOF pred,153.0,0.09094763077661727,0.5409024471958562,-0.3970445667778638,0.11312675599020246,0.6292715813830897,0.05786826922412147,-0.42272421814916294,0.324,0.0,0.0,0.0,0
SMALL484,premium,5,40,S6 random draw,149.0,0.1074256157206177,0.5713350479790446,-0.4894460233392285,0.7322556164224903,0.3559151650627498,0.08641294261042476,-0.4894460233392277,0.75,0.0,0.0,0.0,0
SMALL484,premium,5,40,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,premium,5,40,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,premium,5,80,S0 do-nothing (whole panel),,0.060545227445817584,0.35435239223254394,-0.5278272251531522,0.680703137740584,0.021855906206578627,0.05258359661064027,-0.5278272251531531,,0.0,0.0,0.0,0
SMALL484,premium,5,80,S1 IS-target argmax,414.0,-0.016465967210246957,0.03720854231496017,-0.5807878487420917,0.8548289886382031,-0.14082054667000046,0.04743276324796608,-0.5807878487420916,0.85,0.0,0.0,0.0,0
SMALL484,premium,5,80,S2 IS2 argmax on IS1 fit,469.0,0.09812047278635116,0.5456014413252361,-0.2953327671783993,0.5328983332315953,0.44307067247545207,0.08427397579249374,-0.3354062796796826,0.256,0.0,0.0,0.0,0
SMALL484,premium,5,80,S3 sd line OOF pred,294.0,0.02046573712661237,0.2030523578621691,-0.43071060631595703,0.5177771420386256,0.16653325044836081,0.04909860403772748,-0.4307106063159568,0.116,0.0,0.0,0.0,0
SMALL484,premium,5,80,S4 M ridge OOF pred,84.0,0.007172733701257927,0.1441274088690887,-0.5174056866549721,0.6052147857782131,0.029319427167915628,0.04351607280421388,-0.5174056866549704,0.804,0.0,0.0,0.0,0
SMALL484,premium,5,80,S5 M+sd ridge OOF pred,294.0,0.02046573712661237,0.2030523578621691,-0.43071060631595703,0.5177771420386256,0.16653325044836081,0.04909860403772748,-0.4307106063159568,0.116,0.0,0.0,0.0,0
SMALL484,premium,5,80,S6 random draw,142.0,0.11108660737613274,0.5807123701430085,-0.3504611920817152,0.02809166826411166,0.7217398054707249,0.06798209313045156,-0.3921374812540448,0.184,0.0,0.0,0.0,0
SMALL484,premium,5,80,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,premium,5,80,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,Sharpe,20,20,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,Sharpe,20,20,S1 IS-target argmax,454.0,0.02305094952515696,0.3972907825844342,-0.08492911987564844,0.9441799368239727,0.3880279758825765,0.03474096425609119,-0.08492911987564888,0.842,0.0,0.0,0.0,0
SMALL484,Sharpe,20,20,S2 IS2 argmax on IS1 fit,102.0,0.00020220282027616499,0.032683266989100165,-0.18529311323566333,0.6741770978634851,0.16866389453808012,0.02186740074206517,-0.18529311323566322,0.548,0.0,0.0,0.0,0
SMALL484,Sharpe,20,20,S3 sd line OOF pred,28.0,0.011913163979240693,0.2511268159301964,-0.08389960848588174,0.3128139385993909,0.3086881062791239,0.013873072339936066,-0.08389960848588196,0.356,0.0,0.0,0.0,0
SMALL484,Sharpe,20,20,S4 M ridge OOF pred,455.0,0.04260665695048238,0.6724250167439808,-0.1835751458034548,0.9407892974328601,0.6145373940134976,0.046064867015988664,-0.18357514580345624,0.846,0.0,1.0,0.0,0
SMALL484,Sharpe,20,20,S5 M+sd ridge OOF pred,455.0,0.04260665695048238,0.6724250167439808,-0.1835751458034548,0.9407892974328601,0.6145373940134976,0.046064867015988664,-0.18357514580345624,0.846,0.0,1.0,0.0,0
SMALL484,Sharpe,20,20,S6 random draw,141.0,0.019401367980198092,0.35920121414938744,-0.17884593239121893,0.18788940375582897,0.27967622369309736,0.01183005775371826,-0.17884593239121693,0.022,0.0,0.0,0.0,0
SMALL484,Sharpe,20,20,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,Sharpe,20,20,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,Sharpe,20,40,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
