panel,clip_c,win,clipped_share,jaccard,rowdiff_share,nameday_share,CAGR,Sharpe,MaxDD,H1,H2,turnover_yr,cost_bp_yr,dCAGR_pp,dSharpe,dSharpe_se,dSharpe_t,dMaxDD_pp,oCAGR,oSharpe,oMaxDD,odSharpe,odSharpe_se,odSharpe_t,odCAGR_pp,keep4a,keep4b,keep4a_OOS,keep4b_OOS,leg_H1,leg_H2,leg_DD,leg_CAGR,legO_H1,legO_H2,legO_DD,legO_CAGR,is_Sharpe
U56,4.0,126,0.005839566888457247,0.8475607762479264,0.9273318872017353,0.1572092084006462,0.15831639172755452,1.145887950023958,-0.1969839024461798,1.186577925111328,1.1260249998006642,2.9214354765705073,29.214354765705075,0.02886289843038181,-0.007774868221431808,0.02230308482208275,-0.3486005762635018,-0.5708280815318267,0.1750130970465218,1.1772782185110255,-0.19698390244617958,-0.008399485690670394,0.033365368150667006,-0.2517426348404455,0.17794446801071562,False,True,False,True,True,True,True,True,True,True,True,True,1.1103092848616347
U56,4.0,252,0.005454390742001361,0.8550374039951075,0.9013015184381779,0.15026353131968376,0.16297126310853627,1.1798796899746693,-0.19530627403990652,1.1723601166116915,1.1964976313702542,2.894658873456315,28.94658873456315,0.4943500365285569,0.026216871729279445,0.02513155844678812,1.043185275787385,-0.4030652409044988,0.1838086916990982,1.2438906768777456,-0.1953062740399062,0.058212972676049635,0.0374223746057554,1.555565975952171,1.0575039332683556,False,True,False,True,True,True,True,True,True,True,True,True,1.0972183307512748
U56,inf,20,0.0,1.0,0.0,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,2.871270351412813,28.71270351412813,0.0,0.0,0.0,,0.0,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949
U56,inf,60,0.0,1.0,0.0,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,2.871270351412813,28.71270351412813,0.0,0.0,0.0,,0.0,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949
U56,inf,126,0.0,1.0,0.0,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,2.871270351412813,28.71270351412813,0.0,0.0,0.0,,0.0,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949
U56,inf,252,0.0,1.0,0.0,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,2.871270351412813,28.71270351412813,0.0,0.0,0.0,,0.0,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949
B136,1.5,20,0.14308713101275283,0.5890060356848384,0.9707158351409978,0.4212831744395774,0.15548775112411994,1.0392604035162492,-0.21797071106542154,1.2195585243013263,0.9004670965027978,3.2135142067106623,32.13514206710662,-0.5111071241628462,-0.026111607824096383,0.05183965494328621,-0.5036994912999149,-1.0568834753631462,0.1599455527977034,1.0085836066883627,-0.21797071106542099,-0.00937015781655437,0.0660883798682305,-0.14178222911859759,-0.19290323623015748,False,False,False,False,True,True,False,True,True,True,False,True,1.0901172783371433
B136,1.5,60,0.12473502859785172,0.597153379210255,0.9707158351409978,0.4139954268950343,0.16307113002849083,1.0843616310087718,-0.21406717539183306,1.197078981514147,0.9985771773814605,3.2281544625255347,32.28154462525535,0.24723076627424234,0.018989619668426272,0.04700280969532538,0.40401030899041906,-0.6665299080042986,0.176963414726945,1.10712624908563,-0.2140671753918333,0.08917248458071292,0.057633354488358636,1.5472374525540566,1.508882956694002,False,False,False,False,True,True,False,True,True,True,False,True,1.0586612126047585
B136,1.5,126,0.11887849586979814,0.6149679758017671,0.9696312364425163,0.39411147999301066,0.15612604538026975,1.046961659057129,-0.19962930253545375,1.1546880245555875,0.965952906750858,3.2365840337518303,32.36584033751831,-0.4472776985478655,-0.018410352283216636,0.04867921167606764,-0.3781974204045665,0.7772573776336333,0.16986908531085154,1.0699591153922101,-0.19962930253545375,0.05200535088729308,0.06121320956522566,0.849577260474781,0.7994500150846573,False,True,False,True,True,True,True,True,True,True,True,True,1.0209962421197318
B136,1.5,252,0.10952342206810828,0.6388194330387008,0.9696312364425163,0.37033424949020305,0.1569645361125953,1.0525058396208933,-0.21623785567605058,1.202442049560414,0.9349513383404242,3.2335265302876373,32.33526530287637,-0.3634286253153096,-0.012866171719452257,0.04553029795842274,-0.28258483463476036,-0.8835979364260504,0.1655470018205072,1.0493006750695304,-0.21623785567605025,0.03134691056461336,0.05966170290479692,0.5254109259106147,0.367241666050222,False,False,False,False,True,True,False,True,True,True,False,True,1.0627593425995348
B136,2.0,20,0.06866460662990141,0.6679744045024528,0.9696312364425163,0.341439205955335,0.15632731712394632,1.047194757708561,-0.21386301312500244,1.2254642106640612,0.9077846801402173,3.2041712316477557,32.04171231647756,-0.4271505241802087,-0.018177253631784573,0.040059386217115266,-0.453757667011343,-0.6461136813212365,0.1602120171339596,1.016684176186995,-0.21386301312500255,-0.0012695883179221212,0.05494451095135148,-0.023106736158708004,-0.16625680260453635,False,False,False,False,True,True,False,True,True,True,False,True,1.0962922576258853
B136,2.0,60,0.05788185300157284,0.6569928031593077,0.9696312364425163,0.35258794532825455,0.15532299052735987,1.0402272922775841,-0.2093666720145685,1.1992257280758245,0.9165716230261608,3.1737806395714467,31.73780639571447,-0.5275831838388534,-0.02514471906276139,0.03750255850913556,-0.6704800968882211,-0.19647957027784102,0.15993645807823853,1.014736339690384,-0.2093666720145685,-0.003217424814533132,0.048377860367259724,-0.06650614124122284,-0.19381270817664387,False,False,False,False,True,True,False,True,True,True,False,True,1.0819915993810099
B136,2.0,126,0.05606679640653095,0.6785365600613074,0.9696312364425163,0.33104825895491896,0.1532661829734563,1.031805097276185,-0.20851425215661046,1.182483825434038,0.9144262513533821,3.24214485985521,32.4214485985521,-0.7332639392292117,-0.03356691406416057,0.03978770966095858,-0.8436503219258654,-0.11123758448203791,0.16044102454581832,1.0216303985455966,-0.2085142521566109,0.0036766340406795273,0.043789106966177264,0.08396229782715967,-0.14335606141866464,False,False,False,False,True,True,False,True,True,True,False,True,1.0518493111497789
B136,2.0,252,0.05213810009365711,0.703839723202493,0.9696312364425163,0.305039420904606,0.16100804640186794,1.0724466890764852,-0.20977821808097052,1.2660435308446312,0.9217308997148229,3.203104440616789,32.031044406167894,0.04092240361195376,0.007074677736139678,0.03363933697787791,0.210309666352585,-0.23763417691804456,0.1630917669659524,1.0291036891781826,-0.2097782180809704,0.011149924673265588,0.04342173501419734,0.25678210853665717,0.12171818059474315,False,False,False,False,True,True,False,True,True,True,False,True,1.140415786883217
B136,2.5,20,0.03476106694790933,0.7095277811493456,0.9707158351409978,0.2967150071815781,0.15664327939341294,1.0510335601146552,-0.20621911278051808,1.2369854949955381,0.9083043353064846,3.217269614508219,32.17269614508219,-0.39555429723354685,-0.01433845122569033,0.0304283176200781,-0.47122063745742926,0.1182763531272002,0.16041166914750082,1.0156664017249086,-0.20621911278051785,-0.002287362780008406,0.04208062948651227,-0.054356667376887845,-0.14629160125041452,False,False,False,False,True,True,False,True,True,True,False,True,1.1087647599494954
B136,2.5,60,0.028834855071623075,0.7194293929180282,0.9707158351409978,0.28783009640910995,0.15930422913097586,1.067103689324591,-0.20487835844919822,1.2497252243374115,0.9259064874251869,3.192746009513203,31.927460095132034,-0.12945932347725453,0.001731677984245561,0.03346378527027115,0.05174782142126534,0.2523517862591862,0.16190247612705644,1.0274560577665595,-0.20487835844919833,0.009502293261642425,0.04662436550706187,0.203805309912543,0.0027890967051469318,False,False,False,False,True,True,False,True,True,True,False,True,1.1295790161097736
B136,2.5,126,0.028508569054519338,0.7341653920358061,0.9685466377440347,0.27278707009960534,0.16451516706190672,1.1005568848139262,-0.21441345342977058,1.2700737320319948,0.966488507951745,3.2076016800339135,32.07601680033913,0.39163446961583137,0.03518487347358068,0.033461494247985335,1.0515033552543491,-0.7011577117980505,0.16766582226613447,1.0677801757389536,-0.2144134534297708,0.04982641123403653,0.044500009179774064,1.119694403494267,0.5791237106129499,False,False,False,False,True,True,False,True,True,True,False,True,1.1512666542197967
B136,2.5,252,0.02681778758013223,0.7533730855337949,0.9707158351409978,0.25416726029348913,0.15779090630507264,1.0581198558078913,-0.20578053770949223,1.2310073725197217,0.9255245734039856,3.231663733008603,32.31663733008603,-0.28079160606757636,-0.007252155532454285,0.03210845137758207,-0.22586438215820326,0.16213386022978504,0.1617267906098796,1.0254417125729587,-0.20578053770949223,0.00748794806804165,0.04469825864495811,0.1675221428091646,-0.014779455012536857,False,False,False,False,True,True,False,True,True,True,False,True,1.1110937295854775
B136,3.0,20,0.018804817266196504,0.7573021455649014,0.9479392624728851,0.24842767295597484,0.16074693117958927,1.0762798023207403,-0.20486064781348157,1.2797950310757662,0.9196445069052325,3.2027198529460206,32.02719852946021,0.014810881384086372,0.010907790980394738,0.030967345738488014,0.3522352568576099,0.2541228498308512,0.16128602053387486,1.0221715242541838,-0.20486064781348168,0.004217759749266747,0.037718556686898747,0.1118218754836861,-0.058856462613010585,False,False,False,False,True,True,False,True,True,True,False,True,1.1606021038252194
B136,3.0,60,0.015716802543062514,0.7568895454258088,0.9696312364425163,0.2481772694781987,0.1601034789318545,1.0753641794040991,-0.20151238843109953,1.2522853553672804,0.9368853546316789,3.217389083908795,32.173890839087946,-0.04953434338939022,0.009992168063753581,0.029285397279273914,0.3411996760182357,0.5889487880690547,0.16374114082072744,1.0435406280017874,-0.20151238843109964,0.025586863496870338,0.04091093387627932,0.6254284875101794,0.18665556607224687,False,True,False,True,True,True,True,True,True,True,True,True,1.125818232351573
B136,3.0,126,0.01580931267587629,0.7809878323129291,0.9457700650759219,0.22380055080446443,0.158057123692386,1.0674268994942362,-0.20417743891319606,1.2852783609963134,0.8974131716842725,3.1985883301441795,31.985883301441795,-0.25416986733624025,0.002054888153890655,0.028789997239696608,0.07137507297351549,0.32244373985940156,0.15599644926999567,1.0014482541539353,-0.20417743891319606,-0.01650551035098169,0.03878004681851611,-0.42561862878156426,-0.5878135890009295,False,False,False,False,True,True,False,True,True,True,False,True,1.1674013846175129
B136,3.0,252,0.014912428004341812,0.791618392924627,0.9457700650759219,0.2143967359626967,0.15903940080332513,1.0663492164568342,-0.1950132668338349,1.2905932376102944,0.8912075624310549,3.2170313461427003,32.170313461427,-0.155942156242328,0.0009772051164886886,0.027414178133952853,0.03564597529474743,1.238860947795517,0.15613787001272206,0.9959045300411034,-0.1950132668338349,-0.022049234463813683,0.03544857108149424,-0.622006297887826,-0.5736715147282911,False,True,False,True,True,True,True,True,True,True,True,True,1.1726682721651625
B136,4.0,20,0.0069144296211602245,0.8054374937521217,0.9479392624728851,0.19917703536788478,0.15647040820102998,1.0531278817925913,-0.2010966671221882,1.258337102352353,0.8965018060063602,3.2363391677083992,32.363391677083996,-0.412841416471843,-0.012244129547754223,0.026135245475940597,-0.4684910864535724,0.6305209189601868,0.15644047687918805,0.9955869762734526,-0.201096667122188,-0.02236678823146443,0.033003301135586596,-0.6777136668715514,-0.5434108280816918,False,True,False,True,True,True,True,True,True,True,True,True,1.1431767419495469
B136,4.0,60,0.0061123661055377575,0.8272585803331818,0.9436008676789588,0.17630717333068757,0.15611503646601754,1.0513901866788296,-0.19681060457974875,1.2576037660917576,0.8936415595133174,3.2178015214439095,32.17801521443909,-0.44837858997308633,-0.013981824661515985,0.028053842391544796,-0.498392500619808,1.059127173204133,0.15640413257253716,0.9963231333802715,-0.19681060457974875,-0.021630631124645583,0.03550664184827469,-0.6091995750281476,-0.5470452587467811,False,True,False,True,True,True,True,True,True,True,True,True,1.1375394921379351
B136,4.0,126,0.00630925969222385,0.8395394711861751,0.9674620390455532,0.1630939889072103,0.1586506837311492,1.058463762708086,-0.19681060457974908,1.2699201148840837,0.8966078943836684,3.2455879711615907,32.45587971161591,-0.19481386345991947,-0.006908248632259584,0.022626841185758993,-0.3053121103182328,1.0591271732040997,0.1600797923024886,1.0085372246539877,-0.19681060457974897,-0.009416539850929384,0.02966476482406984,-0.31743180526713133,-0.17947928575163807,False,True,False,True,True,True,True,True,True,True,True,True,1.1376835013364888
B136,4.0,252,0.005943158270130653,0.8686898627481482,0.8611713665943601,0.13457147206576345,0.16080477954434125,1.0723114263469515,-0.20383291361869582,1.2672964432908134,0.9243001467540956,3.2596295711166245,32.59629571116625,0.020595717859284157,0.006939415006605998,0.023463461899686764,0.29575409785112056,0.35689626930942575,0.16358104996999123,1.0287547223458005,-0.20383291361869615,0.010800957840883418,0.02957672107967314,0.3651844236481802,0.17064648099862634,False,False,False,False,True,True,False,True,True,True,False,True,1.1425399912683734
B136,inf,20,0.0,1.0,0.0,0.0,0.1605988223657484,1.0653720113403455,-0.20740187631179008,1.2815295144117693,0.8967747019833978,3.2480549590542855,32.48054959054286,0.0,0.0,0.0,,0.0,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,0.0,,0.0,False,False,False,False,True,True,False,True,True,True,False,True,1.1391139987864045
B136,inf,60,0.0,1.0,0.0,0.0,0.1605988223657484,1.0653720113403455,-0.20740187631179008,1.2815295144117693,0.8967747019833978,3.2480549590542855,32.48054959054286,0.0,0.0,0.0,,0.0,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,0.0,,0.0,False,False,False,False,True,True,False,True,True,True,False,True,1.1391139987864045
B136,inf,126,0.0,1.0,0.0,0.0,0.1605988223657484,1.0653720113403455,-0.20740187631179008,1.2815295144117693,0.8967747019833978,3.2480549590542855,32.48054959054286,0.0,0.0,0.0,,0.0,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,0.0,,0.0,False,False,False,False,True,True,False,True,True,True,False,True,1.1391139987864045
B136,inf,252,0.0,1.0,0.0,0.0,0.1605988223657484,1.0653720113403455,-0.20740187631179008,1.2815295144117693,0.8967747019833978,3.2480549590542855,32.48054959054286,0.0,0.0,0.0,,0.0,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,0.0,,0.0,False,False,False,False,True,True,False,True,True,True,False,True,1.1391139987864045
SMALL,1.5,20,0.13882135414304478,0.4651219155118489,1.0,0.543058152996705,0.06715608341191537,0.45438171579883807,-0.32327144538158004,0.4511416362921236,0.46271688491481255,3.9248390206105377,39.24839020610538,-1.0894966522343452,-0.054791875277730495,0.0705077572551944,-0.7771042139295092,4.183372177117617,0.07263918654008794,0.47001528437378587,-0.3112512236213155,0.030168354108235096,0.09445702792963062,0.31938707758950624,0.565112000025425,False,False,False,False,False,False,False,False,False,False,False,False,0.42792669305794595
SMALL,1.5,60,0.11573132142395026,0.48026993082651226,1.0,0.5254619197836864,0.05797616645223713,0.4002345126062162,-0.37582801535502774,0.4166603224192988,0.39453570073511124,3.996219267176402,39.962192671764015,-2.007488348202169,-0.10893907847035239,0.06732577987242748,-1.6180886233590763,-1.072284820227154,0.06353216306322196,0.4151908414247594,-0.3758280153550271,-0.024656088840791346,0.10067846190794615,-0.2448993396754042,-0.34559034766117325,False,False,False,False,False,False,False,False,False,False,False,False,0.37529693028945693
SMALL,1.5,126,0.10770156466510789,0.4946376113774826,1.0,0.5120509322419281,0.0607303922412874,0.41439579266701587,-0.39594252586411405,0.4610205357272393,0.38674319570652704,3.982038779476995,39.82038779476995,-1.732065769297142,-0.0947777984095527,0.059399433339079835,-1.5956010534396272,-3.0837358711357843,0.06264124767332913,0.4099341244999399,-0.3959425258641134,-0.029912805765610895,0.0879679471915022,-0.34004210306842886,-0.4346818866504565,False,False,False,False,False,False,False,False,False,False,False,False,0.42800539789138764
SMALL,1.5,252,0.10312948134797961,0.5217764365053801,1.0,0.48721623745896714,0.06860618541114594,0.4561089451430484,-0.38966860248805446,0.5416802979567841,0.3988066582495045,3.985205971872453,39.852059718724526,-0.9444864523112884,-0.05306464593352017,0.0618074959668514,-0.8585470921193734,-2.4563435335298256,0.06548116040974117,0.425836813699139,-0.38966860248805457,-0.014010116566411768,0.09511481359002158,-0.14729689348706831,-0.15069061300925224,False,False,False,False,False,False,False,False,False,False,False,False,0.5188618560866008
SMALL,2.0,20,0.07124614089893519,0.5366079833585689,1.0,0.4696693325850054,0.06931843581925445,0.4634225727677318,-0.3321272339988174,0.44955029876456465,0.4806750332467825,3.980666837692158,39.80666837692158,-0.8732614115004367,-0.045751018308836766,0.07151261173911255,-0.6397615357098482,3.297793315393882,0.07504875176069592,0.47825888855412313,-0.3156878080868437,0.038411958288572357,0.09882432897080959,0.3886892902649342,0.8060685220862229,False,False,False,False,False,False,False,False,False,False,False,False,0.43870667936560637
SMALL,2.0,60,0.05674309801333533,0.5580660185297964,1.0,0.44899507015547974,0.06491522483752443,0.4373623692726371,-0.3468596367537429,0.4743334872253865,0.41484505018949996,4.04130205364829,40.413020536482904,-1.3135825096734388,-0.07181122180393146,0.06129876648914244,-1.1714953810147393,1.8245530399013332,0.0660119617442172,0.4306900554651111,-0.3468596367537441,-0.009156874800439696,0.09497226309337117,-0.0964163062160285,-0.09761047956164948,False,False,False,False,False,False,False,False,False,False,False,False,0.4527836044472256
SMALL,2.0,126,0.05214840245661559,0.5535962544653799,1.0,0.45266244206942213,0.07488662816818348,0.49150040583118065,-0.3264134690355561,0.5476007083701788,0.4554535784067837,3.9878347660491684,39.878347660491684,-0.31644217660753426,-0.017673185245387912,0.0650775486630207,-0.2715711579257813,3.869169811720008,0.07622792088097596,0.482205952156792,-0.3264134690355551,0.042359021891241244,0.09064687026100858,0.467297125309155,0.9239854341142273,False,False,False,False,False,False,False,False,False,False,False,False,0.5129940675560595
SMALL,2.0,252,0.05044743848675924,0.5931357625294276,0.9682151589242054,0.4171060906584103,0.0793378382226011,0.516197747884786,-0.33677825348153845,0.5339809639447073,0.5085739535681121,4.003763367796385,40.037633677963846,0.12867882883422777,0.007024156808217441,0.0637865695838906,0.11011968278023533,2.8326913671217757,0.09115888649403958,0.5600060526646576,-0.3367782534815371,0.12015912239910687,0.09268074749738968,1.2964841743695594,2.417081995420589,False,False,False,False,False,False,False,False,False,False,False,False,0.4381166204471526
