char,tau,k,seed,side,arm,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turnover,keep4a,keep4b_FULL_0.6,keep4b_IS_0.6,keep4b_OOS_0.6,keep4b_FULL_0.8,keep4b_IS_0.8,keep4b_OOS_0.8,keep4b_FULL_1.0,keep4b_IS_1.0,keep4b_OOS_1.0,keep4b_FULL_1.25,keep4b_IS_1.25,keep4b_OOS_1.25,keep4b,fail4b,n_fail
cvol,0.01,18,1,S,EWall,0.75,M,0.09095526806215437,0.7289208485691826,-0.24531955309095244,1.0153640374750623,0.5247510192336706,1.1740235321094594,0.1380580311133921,-0.1124881442901039,1.1866999974206192,1.1607942093828663,0.06284368896667036,0.5056597738668701,-0.24531955309095177,0.595500420889241,0.40300125151566746,0.5203745107069168,False,False,True,False,False,True,False,False,False,False,False,False,False,False,"H2,OOS,DD,CAGR",4
cvol,0.01,18,1,S,MA-RS,0.75,M,0.04781713048091252,0.40692743796744113,-0.3371255851476571,0.8419597359447671,0.08285399963230615,1.0483450403417374,0.12702307358814924,-0.11006764074972797,0.9546455609303146,1.14533884147664,0.0017057238508859651,0.0859350763690806,-0.33712558514765756,0.1868335814561873,-0.031483351430609145,4.308392187083121,False,False,True,False,False,True,False,False,True,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,1,S,EWall,1.0,W,0.12314412253787332,0.7466567218931411,-0.3242542866432271,1.033995409995117,0.544150166371805,1.1880721148779247,0.18744368791758248,-0.14395327415500847,1.2062670845381231,1.1690434851763647,0.08518423338428494,0.5280089152987262,-0.3242542866432273,0.6394671057224732,0.3986359477470352,1.41593144135319,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,1,S,MA-RS,1.0,W,0.04044987518308685,0.30926969246156155,-0.325970825197497,0.5969249016464571,0.08293635301922263,0.7770294763790748,0.1206419288840408,-0.2112781037039385,0.6819056563705083,0.8753930685515665,-0.006183375399508861,0.06307822792020161,-0.3259708251974972,0.08573576185620889,0.03735007080453247,15.084159550362855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,1,S,EWall,1.0,M,0.11997138961325482,0.7327452773483005,-0.3196093834510063,1.0184695712685485,0.5306024762293077,1.178331847810587,0.18561701983183054,-0.14764490622585702,1.1920318603430313,1.1640523180263915,0.08125737605566163,0.5104961868433425,-0.3196093834510061,0.6000817901421475,0.4075929055460585,0.6918559853450267,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,1,S,MA-RS,1.0,M,0.06074925993804192,0.4104916738680044,-0.4353071109231358,0.8451420459269743,0.09063128085576001,1.0535450763743957,0.1703153613634396,-0.14444501173070767,0.9618008313657626,1.1487970596788906,-0.0017315494979662782,0.09186827704835483,-0.435307110923136,0.18953909369951544,-0.023753171542894257,5.700392005764426,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",5
cvol,0.01,18,2,B,EWall,0.5,W,0.0975014227352009,0.9907173104780512,-0.2106606214663378,1.1247427206605303,0.9102239954007203,1.0038526671400037,0.08670796103856371,-0.1061300949335845,1.0868292361152954,0.9159304053608167,0.10422093246141739,0.9905861485064086,-0.21066062146633768,1.2114830778290808,0.7355502017526768,0.6885238091812385,False,True,True,True,True,True,True,False,True,False,False,False,False,False,"DD,CAGR",2
cvol,0.01,18,2,B,MA-RS,0.5,W,0.08456442630795924,0.8446279685911433,-0.18911160769706847,1.1028346950514587,0.6798508255419483,0.9658186226608062,0.08328315131283692,-0.09002679202118835,1.136301081383283,0.7683877958205912,0.08535649693449332,0.7942550015116335,-0.18911160769706836,1.0496794671554606,0.4914593039284539,5.891966393900977,False,True,True,True,False,True,False,False,False,False,False,False,False,False,"H2,OOS,CAGR",3
cvol,0.01,18,2,B,EWall,0.5,M,0.09581323587081614,0.9904025119103177,-0.20570917505013553,1.1181664834036062,0.911687587324571,0.9928548393088704,0.08496707133360548,-0.11048919277304181,1.0747788764742223,0.9059057905113403,0.10256590457859405,0.9948887998166881,-0.20570917505013497,1.2141974827745399,0.7448934419629339,0.331734512972251,False,True,True,True,True,True,True,False,True,False,False,False,False,False,"DD,CAGR",2
cvol,0.01,18,2,B,MA-RS,0.5,M,0.09275804321515069,0.9387399965762736,-0.19358010358801503,1.1918694665671017,0.7636628446306666,1.091558301407209,0.09641464895232987,-0.09846316452700798,1.2477802262198294,0.9119600363315163,0.09050582247672456,0.866625620122033,-0.19358010358801492,1.1685454364078574,0.5154924111185758,2.4900755327280732,False,True,True,True,True,True,False,False,True,False,False,False,False,False,"H2,OOS,CAGR",3
cvol,0.01,18,2,B,EWall,0.75,W,0.1457957025219201,0.9908428931251577,-0.3033325330787793,1.1261231660595732,0.9096102455390613,1.0055789506687056,0.13005036137576798,-0.1578650300319565,1.089045125870121,0.9170872262284249,0.15562939640214912,0.9899562240787441,-0.3033325330787793,1.2083534956944335,0.7374057087110214,0.9769628717869545,False,True,True,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,2,B,MA-RS,0.75,W,0.12551097771891384,0.846435796404162,-0.2741879325895884,1.1038877571078791,0.6824132053742004,0.9663625230857333,0.12448982884770499,-0.1337629166001536,1.137143423835503,0.7685567875653657,0.12614210106582702,0.7967585444373807,-0.2741879325895884,1.051759093887254,0.4941218379144795,8.748725865337482,False,True,True,True,False,True,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,2,B,EWall,0.75,M,0.14395615046455013,0.9898752471483412,-0.29918073324505046,1.1206550332631127,0.9099529499210496,0.9967855125415429,0.12807269164652535,-0.16179071516430998,1.0804429065361292,0.907727894348014,0.15387726630726606,0.9923554808271895,-0.29918073324505,1.20743379069265,0.7457487120635276,0.470905867860927,False,True,True,True,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,2,B,MA-RS,0.75,M,0.13934945442739832,0.9417923551256043,-0.28146297980040336,1.1963604394064395,0.7670806594655254,1.0973021108642413,0.14601185253201954,-0.14528495795216256,1.2561128856890063,0.9146252143204301,0.1352541277383481,0.868907648377955,-0.28146297980040325,1.168099473264309,0.5189400154474697,3.6890313885071513,False,True,True,True,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,2,B,EWall,1.0,W,0.19338437825422994,0.9905976515545891,-0.38819523010551615,1.1272757334239671,0.9085907970242627,1.007096065556107,0.17314090824589035,-0.20852856824582,1.0910867882510933,0.9179886748084367,0.206060825702165,0.9888949610395745,-0.38819523010551626,1.204636137323918,0.7389477102348349,1.2839453997416543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,2,B,MA-RS,1.0,W,0.1652289490105705,0.848125511076114,-0.35324649552021004,1.1049218948315918,0.6848750961663239,0.9669318884207622,0.16519259421931043,-0.17655902938354018,1.1380645912924308,0.7686823743822447,0.1652514022484104,0.7991067983947909,-0.3532464955202096,1.0535708964508217,0.49666530816420723,11.562083567718036,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,2,B,EWall,1.0,M,0.1920221357522216,0.9889469551918985,-0.3868387992459438,1.1230079068109784,0.9079218364022817,1.0006379626709552,0.17148278076638057,-0.21062384821328783,1.085918037530158,0.9096400218611986,0.204886695588415,0.9893581632874182,-0.3868387992459439,1.1996644866391548,0.746586505913686,0.6169647638638455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DD,1
cvol,0.01,18,2,B,MA-RS,1.0,M,0.18587999969560332,0.9446481817947652,-0.3638440207881667,1.2008041742308295,0.7705178602521829,1.1030269829762245,0.1964570581155729,-0.1905398175563594,1.2642676889253033,0.9174547630728804,0.17939438189632417,0.8710496765566925,-0.36384402078816647,1.167137429651556,0.5223751873963446,4.864736418979625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H2,OOS,DD",3
cvol,0.01,18,2,S,EWall,0.5,W,0.041957243248361475,0.4999044636564308,-0.16495205527444778,0.6653347962466303,0.3667868069230167,0.7646130655396184,0.06415249162725245,-0.09398776705678524,0.7165062775737169,0.8395357005089542,0.028481346489591663,0.34872901405450174,-0.16495205527444823,0.3924467653830381,0.2989964118008889,0.6918271876701144,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,CAGR",4
cvol,0.01,18,2,S,MA-RS,0.5,W,0.01579631971710249,0.2184035843950632,-0.17393821116173303,0.4009570868986734,0.06677666296690686,0.5928810839597399,0.048564014962192426,-0.11045136657448451,0.4989398153258936,0.7205479719286707,-0.0039274078705084925,0.004104047750296275,-0.1739382111617337,-0.024999591403674824,0.03564965332822654,7.76055330288909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,CAGR",4
cvol,0.01,18,2,S,EWall,0.5,M,0.039338062523706974,0.47532413521259914,-0.16103014466545484,0.6386268169419441,0.34259909976186476,0.7453916671109168,0.0620908146353123,-0.09524781562267393,0.6926183023208992,0.8251590956675136,0.02553013701703999,0.3201579753451195,-0.16103014466545462,0.34617249736717887,0.29171395586827537,0.32809560825688,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,CAGR",4
