panel,ladder,rung,N,H,gross,cadence,mean_nsel,turnover,pass0_full,cstar_full,cstar_full_raw,alive200,killer,killer_kind,last_leg,pass0_oos,cstar_oos,killer_oos,dd_verdict_stable,cstar_L_H1,dead0_L_H1,contig_L_H1,surv200_L_H1,cstar_L_H2,dead0_L_H2,contig_L_H2,surv200_L_H2,cstar_L_OOS,dead0_L_OOS,contig_L_OOS,surv200_L_OOS,cstar_L_DD,dead0_L_DD,contig_L_DD,surv200_L_DD,cstar_L_CAGR,dead0_L_CAGR,contig_L_CAGR,surv200_L_CAGR,cstar_O_S,dead0_O_S,contig_O_S,surv200_O_S,cstar_O_DD,dead0_O_DD,contig_O_DD,surv200_O_DD,cstar_O_CAGR,dead0_O_CAGR,contig_O_CAGR,surv200_O_CAGR,CAGR0,Sharpe0,MaxDD0,OOS_Sharpe0,OOS_CAGR0,OOS_MaxDD0,pass4b0,pass4bOOS0,pass4a0,binding0,headroom0,CAGR10,Sharpe10,MaxDD10,OOS_Sharpe10,OOS_CAGR10,OOS_MaxDD10,pass4b10,pass4bOOS10,pass4a10,binding10,headroom10,CAGR25,Sharpe25,MaxDD25,OOS_Sharpe25,OOS_CAGR25,OOS_MaxDD25,pass4b25,pass4bOOS25,pass4a25,binding25,headroom25,CAGR50,Sharpe50,MaxDD50,OOS_Sharpe50,OOS_CAGR50,OOS_MaxDD50,pass4b50,pass4bOOS50,pass4a50,binding50,headroom50
U56,H,63,20,63,0.75,W,18.70419651995906,3.8712935732522777,False,,,False,DEAD0,NONE,,False,,DEAD0,True,86.0,False,True,False,90.0,False,True,False,94.0,False,True,False,,True,True,False,110.0,False,True,False,94.0,False,True,False,,True,True,False,133.0,False,True,False,0.1539386181447353,1.1300389115376308,-0.2566886995589861,1.1319978951981626,0.1672137282603383,-0.2566886995589859,False,False,False,L_H1,86.0,0.1494838140635475,1.1013999201094504,-0.25692120073193647,1.1046265416960457,0.16254771801486534,-0.25692120073193647,False,False,False,L_H1,76.0,0.14283196796384345,1.0583449641348452,-0.25726986455758893,1.063481506440017,0.1555816331369555,-0.2572698645575886,False,False,False,L_H1,61.0,0.1318260558255362,0.9863615532731631,-0.2578507364955912,0.9946997477525891,0.1440587872215946,-0.2578507364955914,False,False,False,L_H1,36.0
U56,H,126,20,126,0.75,W,18.714431934493348,2.8973943077144937,True,117.0,117.0,False,L_H1,SHARPE,L_DD,True,149.0,O_S,True,117.0,False,True,False,142.0,False,True,False,149.0,False,True,False,193.0,False,True,False,162.0,False,True,False,149.0,False,True,False,193.0,False,True,False,196.0,False,True,False,0.1591395620313114,1.161199554935986,-0.19077308089240053,1.1851732463803113,0.17317938975847902,-0.19077308089240042,True,True,False,L_H1,117.0,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.1643314948267134,0.1696947758085483,-0.19127568902302317,True,True,False,L_H1,107.0,0.15077448878195643,1.1074053244018858,-0.19202946047584868,1.1330305824769695,0.1644861889650424,-0.19202946047584868,True,True,False,L_H1,92.0,0.1424663119822005,1.0534652452941082,-0.19351326163782356,1.080771794226427,0.15585388555713253,-0.193513261637824,True,True,False,L_H1,67.0
U56,H,252,20,252,0.75,W,18.75844421699079,2.0843462030801896,False,,,False,DEAD0,NONE,,False,,DEAD0,True,164.0,False,True,False,200.0,False,True,True,200.0,False,True,True,,True,True,False,200.0,False,True,True,200.0,False,True,True,,True,True,False,200.0,False,True,True,0.16125303995383322,1.1802794295766803,-0.21825524229567805,1.2080616285759394,0.17558291595771958,-0.2182552422956786,False,False,False,L_H1,164.0,0.15883666876073566,1.164779855465909,-0.2184352664199286,1.193101873569091,0.1730763293628057,-0.2184352664199284,False,False,False,L_H1,154.0,0.15522079849876946,1.1414914816202042,-0.21870523166521483,1.1706254406573617,0.16932573076848634,-0.21870523166521494,False,False,False,L_H1,139.0,0.14921744327715825,1.1025804646389603,-0.21915498462442384,1.133072451018747,0.16309940714779803,-0.2191549846244243,False,False,False,L_H1,114.0
U56,GROSS,0.3,20,126,0.3,W,18.714431934493348,1.2051727745821044,False,,,False,DEAD0,NONE,,False,,DEAD0,True,112.0,False,True,False,136.0,False,True,False,143.0,False,True,False,200.0,False,True,True,,True,True,False,143.0,False,True,False,200.0,False,True,True,,True,True,False,0.06304999056718374,1.1602940623099764,-0.07959782926370784,1.1839177275531698,0.06843144316069649,-0.07959782926370818,False,False,False,L_H1,112.0,0.06176977027085084,1.1379126985991532,-0.07990333698484353,1.1622160035760587,0.06711038275279413,-0.0799033369848432,False,False,False,L_H1,102.0,0.05985217070876159,1.1042911541110627,-0.0803614416183146,1.1296232422150794,0.0651316929787551,-0.0803614416183156,False,False,False,L_H1,87.0,0.056663440729933345,1.0481376640926319,-0.08112453096907812,1.0752072956330732,0.06184159794110111,-0.08112453096907801,False,False,False,L_H1,62.0
U56,GROSS,0.35,20,126,0.35,W,18.714431934493348,1.3978689562982787,False,,,False,DEAD0,NONE,,False,,DEAD0,True,113.0,False,True,False,137.0,False,True,False,144.0,False,True,False,200.0,False,True,True,,True,True,False,144.0,False,True,False,200.0,False,True,True,,True,True,False,0.07365001754320377,1.1603998270803413,-0.0924153721201244,1.1840624168618155,0.07996079006178425,-0.0924153721201233,False,False,False,L_H1,113.0,0.07215046274232884,1.1381505359724737,-0.09276262767838162,1.1624886125240645,0.07841209628705603,-0.0927626276783815,False,False,False,L_H1,103.0,0.06990483874353104,1.1047273604675374,-0.09328330585078615,1.1300880026359543,0.07609299825110849,-0.09328330585078592,False,False,False,L_H1,88.0,0.06617200006667323,1.0489050289821134,-0.09415055593349086,1.0759928929071694,0.07223832597938751,-0.09415055593349098,False,False,False,L_H1,63.0
U56,GROSS,0.4,20,126,0.4,W,18.714431934493348,1.5888028639315743,False,,,False,DEAD0,NONE,,False,,DEAD0,True,113.0,False,True,False,138.0,False,True,False,145.0,False,True,False,200.0,False,True,True,,True,True,False,145.0,False,True,False,200.0,False,True,True,,True,True,False,0.08427258789499525,1.1605042665746068,-0.1051059163680137,1.1842057481000612,0.09152139621435662,-0.10510591636801403,False,False,False,L_H1,113.0,0.08255153516569935,1.1383792178318644,-0.10549268657570532,1.1627525138809713,0.08974248049723443,-0.10549268657570587,False,False,False,L_H1,103.0,0.07997479081201475,1.105142649117824,-0.1060725843500655,1.1305330159178906,0.08707925192156707,-0.10607258435006539,False,False,False,L_H1,88.0,0.07569307910232914,1.0496318374490787,-0.10703839420689842,1.0767403117605618,0.08265422421212287,-0.10703839420689842,False,False,False,L_H1,63.0
U56,GROSS,0.45,20,126,0.45,W,18.714431934493348,1.7781630791995084,False,,,False,DEAD0,NONE,,False,,DEAD0,True,114.0,False,True,False,139.0,False,True,False,146.0,False,True,False,200.0,False,True,True,,True,True,False,146.0,False,True,False,200.0,False,True,True,,True,True,False,0.0949162800458958,1.160607397102897,-0.11766994510109696,1.1843477481376037,0.10311162073966496,-0.11766994510109707,False,False,False,L_H1,114.0,0.09297140530058834,1.1385991658513437,-0.11809417065750327,1.163007939867685,0.10109971762891212,-0.11809417065750294,False,False,False,L_H1,104.0,0.09006020479334631,1.1055380456864454,-0.11873019542236807,1.130958820226087,0.09808837255832814,-0.11873019542236862,False,False,False,L_H1,89.0,0.08522445856713001,1.0503201096863468,-0.11978940095881718,1.0774505936870877,0.09308677574644997,-0.11978940095881618,False,False,False,L_H1,64.0
U56,GROSS,0.5,20,126,0.5,W,18.714431934493348,1.966199295146568,False,,,False,DEAD0,NONE,,True,36.0,O_CAGR,True,115.0,False,True,False,139.0,False,True,False,146.0,False,True,False,200.0,False,True,True,,True,True,False,146.0,False,True,False,200.0,False,True,True,36.0,False,True,False,0.10557964995005942,1.1607092345812293,-0.13010795239174533,1.184488443441014,0.11472979352378632,-0.13010795239174522,False,True,False,L_H1,115.0,0.10340839437440397,1.1388099079139746,-0.13056767626411248,1.1632539800301382,0.11248184168878539,-0.1305676762641127,False,True,False,L_H1,105.0,0.10015905195065189,1.1059123474930865,-0.13125688935518298,1.1313630987020862,0.10911795339634933,-0.13125688935518243,False,True,False,L_H1,90.0,0.09476353178673946,1.0509674292622906,-0.1324045845091758,1.0781190753566163,0.10353284694453047,-0.13240458450917636,False,False,False,L_H1,65.0
U56,GROSS,0.55,20,126,0.55,W,18.714431934493348,2.1532583962178538,True,44.0,44.0,False,L_CAGR,CAGR,L_DD,True,80.0,O_CAGR,True,115.0,False,True,False,140.0,False,True,False,147.0,False,True,False,200.0,False,True,True,44.0,False,True,False,147.0,False,True,False,200.0,False,True,True,80.0,False,True,False,0.11626123117247311,1.1608097945264044,-0.14244176621630533,1.1846278600696474,0.12637421528149462,-0.14244176621630533,True,True,False,L_CAGR,44.0,0.11386068330886356,1.1390100939583327,-0.14291447375060684,1.1634891279133808,0.12388675263616333,-0.14291447375060629,True,True,False,L_CAGR,34.0,0.11026898794530537,1.1062621593020068,-0.1436550840720584,1.131742053481713,0.12016529798185349,-0.1436550840720574,True,True,False,L_CAGR,19.0,0.10430708851088988,1.051567002386407,-0.14488827329783016,1.0787381612896563,0.11398875950903609,-0.1448882732978305,False,True,False,L_H1,65.0
U56,GROSS,0.6,20,126,0.6,W,18.714431934493348,2.33961941589723,True,81.0,81.0,False,L_CAGR,CAGR,L_DD,True,117.0,O_CAGR,True,116.0,False,True,False,141.0,False,True,False,148.0,False,True,False,200.0,False,True,True,81.0,False,True,False,148.0,False,True,False,200.0,False,True,True,117.0,False,True,False,0.12695953497641077,1.160909092049547,-0.15469516037778563,1.1847660236696902,0.13804315763001873,-0.15469516037778586,True,True,False,L_CAGR,81.0,0.12432649358303216,1.1391994587010634,-0.15513470953029718,1.163715194417186,0.13531265582630647,-0.15513470953029718,True,True,False,L_CAGR,71.0,0.12038780374023039,1.1065868000081462,-0.1559243738366951,1.1321001733467662,0.13122851518680356,-0.15592437383669444,True,True,False,L_CAGR,56.0,0.113852212895452,1.0521174674745088,-0.15723914421340857,1.0793168016974066,0.12445246886894212,-0.15723914421340868,True,True,False,L_CAGR,31.0
U56,GROSS,0.65,20,126,0.65,W,18.714431934493348,2.5255623203605775,True,112.0,112.0,False,L_CAGR,CAGR,L_DD,True,147.0,O_CAGR,True,116.0,False,True,False,141.0,False,True,False,148.0,False,True,False,200.0,False,True,True,112.0,False,True,False,148.0,False,True,False,200.0,False,True,True,147.0,False,True,False,0.13767305041837874,1.1610071418482024,-0.16683453894377975,1.1849029594662028,0.1497348631727704,-0.16683453894377998,True,True,False,L_CAGR,112.0,0.13480401426794475,1.1393779211240733,-0.16728472783934845,1.1639311376823183,0.14675738319632714,-0.16728472783934878,True,True,False,L_CAGR,102.0,0.13051324342537396,1.1068860366643167,-0.16806589837263364,1.1324348041840102,0.14230482729148197,-0.16806589837263364,True,True,False,L_CAGR,87.0,0.12339592032213664,1.052618316877179,-0.16945895124726584,1.0798496256718002,0.13492019766645624,-0.16945895124726484,True,True,False,L_CAGR,62.0
U56,GROSS,0.7,20,126,0.7,W,18.714431934493348,2.7113666311573272,True,116.0,116.0,False,L_H1,SHARPE,L_DD,True,149.0,O_S,True,116.0,False,True,False,142.0,False,True,False,149.0,False,True,False,200.0,False,True,True,139.0,False,True,False,149.0,False,True,False,200.0,False,True,True,173.0,False,True,False,0.14840024445063693,1.1611039581968872,-0.1788603594575071,1.1850386922530163,0.16144754559314434,-0.17886035945750722,True,True,False,L_H1,116.0,0.14529140069614654,1.1395453097816368,-0.1793372564660306,1.164136719876449,0.158218821012718,-0.17933725646603071,True,True,False,L_H1,106.0,0.14064300091584125,1.1071594279957742,-0.18008124664142633,1.1327453214801777,0.15339163614253404,-0.18008124664142633,True,True,False,L_H1,91.0,0.13293515127639588,1.053068682108489,-0.18155033473286164,1.0803353830065092,0.1453885577769991,-0.18155033473286153,True,True,False,L_H1,66.0
U56,GROSS,0.75,20,126,0.75,W,18.714431934493348,2.8973943077144937,True,117.0,117.0,False,L_H1,SHARPE,L_DD,True,149.0,O_S,True,117.0,False,True,False,142.0,False,True,False,149.0,False,True,False,193.0,False,True,False,162.0,False,True,False,149.0,False,True,False,193.0,False,True,False,196.0,False,True,False,0.1591395620313114,1.161199554935986,-0.19077308089240053,1.1851732463803113,0.17317938975847902,-0.19077308089240042,True,True,False,L_H1,117.0,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.1643314948267134,0.1696947758085483,-0.19127568902302317,True,True,False,L_H1,107.0,0.15077448878195643,1.1074053244018858,-0.19202946047584868,1.1330305824769695,0.1644861889650424,-0.19202946047584868,True,True,False,L_H1,92.0,0.1424663119822005,1.0534652452941082,-0.19351326163782356,1.080771794226427,0.15585388555713253,-0.193513261637824,True,True,False,L_H1,67.0
U56,CADENCE,D,20,126,0.75,D,18.76450584484591,4.059312071238496,False,,,False,DEAD0,NONE,,False,,DEAD0,True,87.0,False,True,False,86.0,False,True,False,99.0,False,True,False,,True,True,False,115.0,False,True,False,99.0,False,True,False,,True,True,False,144.0,False,True,False,0.15887365735176617,1.126745848345373,-0.2309258714145549,1.149993596890333,0.17699292113775522,-0.23092587141455445,False,False,False,L_H2,86.0,0.1541824575763988,1.0977079179818103,-0.23130860857330138,1.121963347986831,0.1719911413770463,-0.2313086085733016,False,False,False,L_H2,76.0,0.14718041416230632,1.0541136387297638,-0.231882391977962,1.0798855855805607,0.1645274579101237,-0.2318823919779619,False,False,False,L_H2,61.0,0.1356024287718287,0.9813687380857352,-0.23283783868510322,1.009679166376383,0.15219124349896118,-0.23283783868510344,False,False,False,L_H2,36.0
U56,CADENCE,W,20,126,0.75,W,18.714431934493348,2.8973943077144937,True,117.0,117.0,False,L_H1,SHARPE,L_DD,True,149.0,O_S,True,117.0,False,True,False,142.0,False,True,False,149.0,False,True,False,193.0,False,True,False,162.0,False,True,False,149.0,False,True,False,193.0,False,True,False,196.0,False,True,False,0.1591395620313114,1.161199554935986,-0.19077308089240053,1.1851732463803113,0.17317938975847902,-0.19077308089240042,True,True,False,L_H1,117.0,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.1643314948267134,0.1696947758085483,-0.19127568902302317,True,True,False,L_H1,107.0,0.15077448878195643,1.1074053244018858,-0.19202946047584868,1.1330305824769695,0.1644861889650424,-0.19202946047584868,True,True,False,L_H1,92.0,0.1424663119822005,1.0534652452941082,-0.19351326163782356,1.080771794226427,0.15585388555713253,-0.193513261637824,True,True,False,L_H1,67.0
U56,CADENCE,M,20,126,0.75,M,18.68,2.144338438052345,False,,,False,DEAD0,NONE,,False,,DEAD0,True,157.0,False,True,False,122.0,False,True,False,144.0,False,True,False,,True,True,False,179.0,False,True,False,144.0,False,True,False,,True,True,False,200.0,False,True,True,0.14918070600771216,1.0966822310632465,-0.23074318022755536,1.090649719351323,0.1616989330500107,-0.23074318022755513,False,False,False,L_H2,122.0,0.14672070496000988,1.0808358173503378,-0.23077357286098232,1.0755954811702546,0.15915014650748005,-0.23077357286098232,False,False,False,L_H2,112.0,0.14303880533985058,1.056977756888666,-0.23081916181112283,1.0529537696990892,0.15533573526338307,-0.23081916181112327,False,False,False,L_H2,97.0,0.13692386024226,1.0169961808860328,-0.23089514339469053,1.0150702985070472,0.14900170706663673,-0.23089514339469042,False,False,False,L_H2,72.0
U56,CADENCE,Q,20,126,0.75,Q,18.466666666666665,1.6484758662259318,True,172.0,172.0,False,L_DD,DD,L_CAGR,True,172.0,O_DD,True,195.0,False,True,False,200.0,False,True,True,200.0,False,True,True,172.0,False,True,False,200.0,False,True,True,200.0,False,True,True,172.0,False,True,False,200.0,False,True,True,0.15585331873718333,1.1511101857453443,-0.19944644373420695,1.1844915531993623,0.17486580539301344,-0.1994464437342074,True,True,False,L_DD,172.0,0.1539515893463692,1.1388335367591271,-0.19944644373420706,1.172639893470833,0.172826686790432,-0.19944644373420728,True,True,False,L_DD,162.0,0.15110259850932528,1.120293973135216,-0.19944644373420728,1.154736855166622,0.16977208255853093,-0.19944644373420728,True,True,False,L_DD,147.0,0.14636388014470203,1.0890806022340185,-0.19944644373420695,1.1245800363664924,0.16469192797501941,-0.19944644373420728,True,True,False,L_DD,122.0
B136,N,5,5,126,0.75,W,4.733606557377049,3.426816921073969,False,,,False,DEAD0,NONE,,False,,DEAD0,True,185.0,False,True,False,,True,True,False,,True,True,False,,True,True,False,200.0,False,True,True,,True,True,False,,True,True,False,114.0,False,True,False,0.1931393502116343,0.9950146718272347,-0.28118725029481595,0.7859033534263064,0.15442923187029534,-0.2811872502948156,False,False,False,L_H1,185.0,0.18905908768145907,0.9776027635417431,-0.281238810087446,0.7686882215621813,0.150259915145035,-0.2812388100874458,False,False,False,L_H1,175.0,0.18295759149405177,0.9513386394394238,-0.281316144602198,0.74276178791302,0.1440262947304285,-0.2813161446021979,False,False,False,L_H1,160.0,0.17283867200645253,0.9072119855668676,-0.2814450216630854,0.699310005931108,0.13369103583984177,-0.28144502166308527,False,False,False,L_H1,135.0
B136,N,8,8,126,0.75,W,7.57172131147541,3.382568548406168,False,,,False,DEAD0,NONE,,False,,DEAD0,True,200.0,False,True,True,,True,True,False,,True,True,False,,True,True,False,195.0,False,True,False,,True,True,False,,True,True,False,104.0,False,True,False,0.1822105980496258,1.0068325668146125,-0.2452904014258639,0.80486003894623,0.14967749862770785,-0.2452904014258639,False,False,False,L_CAGR,195.0,0.1782211925038646,0.9883520420625724,-0.24535256443898135,0.7866466863657643,0.1455591690419591,-0.24535256443898168,False,False,False,L_CAGR,185.0,0.17225598717249868,0.9604783158010896,-0.2454458017775093,0.7592238144612146,0.13940283599489045,-0.24544580177750974,False,False,False,L_CAGR,170.0,0.1623642236185383,0.9136541023053869,-0.24560117819329852,0.7132801000006519,0.12919851063616972,-0.2456011781932984,False,False,False,L_CAGR,145.0
