panel,book,gross,cadence,kind,draws,distinct,degenerate,med_null_OOS_Sharpe,L_H1,L_H2,L_OOS,L_DD,L_CAGR,I_H1,I_H2,I_DD,I_CAGR
B136,TOP20,0.5,W,RANDROT,200,200,False,0.5086176781652285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
B136,TOP20,0.75,W,RANDROT,200,200,False,0.5080157754317849,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0
B136,TOP20,1.0,W,RANDROT,200,200,False,0.5079481223768847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
B136,TOP20,0.5,W,RANDFIX,200,200,False,0.967911451371427,0.915,0.655,0.81,1.0,0.0,0.56,0.76,1.0,0.005
B136,TOP20,0.75,W,RANDFIX,200,200,False,0.9667563807860877,0.92,0.655,0.81,0.89,0.505,0.56,0.76,0.715,0.57
B136,TOP20,1.0,W,RANDFIX,200,200,False,0.9654230570546072,0.92,0.655,0.79,0.015,0.99,0.555,0.77,0.055,0.985
B136,TOP20,0.5,W,RANDROT_FREE,200,200,False,0.524130229298058,0.0,0.0,0.0,0.875,0.0,0.055,0.015,0.755,0.0
B136,TOP20,0.75,W,RANDROT_FREE,200,200,False,0.5238987117279559,0.0,0.0,0.0,0.0,0.0,0.065,0.015,0.005,0.01
B136,TOP20,1.0,W,RANDROT_FREE,200,200,False,0.5237190752191705,0.0,0.0,0.0,0.0,0.05,0.07,0.015,0.0,0.235
B136,TOP20,0.5,M,RANDROT,200,200,False,0.939052692932743,0.75,0.615,0.76,1.0,0.0,0.385,0.55,1.0,0.0
B136,TOP20,0.75,M,RANDROT,200,200,False,0.9383063824178788,0.76,0.615,0.76,0.15,0.38,0.39,0.555,0.805,0.37
B136,TOP20,1.0,M,RANDROT,200,200,False,0.9380732232131574,0.775,0.62,0.76,0.0,0.995,0.405,0.565,0.035,0.965
B136,TOP20,0.5,M,RANDFIX,200,200,False,1.0253558629712027,0.955,0.855,0.945,1.0,0.0,0.605,0.83,1.0,0.0
B136,TOP20,0.75,M,RANDFIX,200,200,False,1.0239460269774063,0.955,0.855,0.94,0.195,0.86,0.615,0.84,0.84,0.725
B136,TOP20,1.0,M,RANDFIX,200,200,False,1.0222457884968184,0.97,0.855,0.935,0.0,1.0,0.64,0.84,0.035,1.0
B136,TOP20,0.5,M,RANDROT_FREE,200,200,False,0.9332011812039571,0.815,0.615,0.685,0.98,0.0,0.755,0.63,0.855,0.015
B136,TOP20,0.75,M,RANDROT_FREE,200,200,False,0.9321078650589336,0.825,0.61,0.68,0.005,0.925,0.765,0.635,0.03,0.895
B136,TOP20,1.0,M,RANDROT_FREE,200,200,False,0.9307409888011425,0.835,0.605,0.675,0.0,1.0,0.79,0.64,0.0,1.0
B136,TOP20,0.5,Q,RANDROT,200,200,False,0.9115978795645586,0.99,0.435,0.65,0.995,0.0,0.84,0.78,1.0,0.0
B136,TOP20,0.75,Q,RANDROT,200,200,False,0.9037205059184885,0.99,0.41,0.635,0.04,0.655,0.84,0.81,0.555,0.83
B136,TOP20,1.0,Q,RANDROT,200,200,False,0.8944465924642031,0.99,0.405,0.585,0.0,1.0,0.825,0.82,0.0,1.0
B136,TOP20,0.5,Q,RANDFIX,200,200,False,0.9295347346757205,0.995,0.55,0.705,0.995,0.0,0.81,0.84,0.995,0.005
B136,TOP20,0.75,Q,RANDFIX,200,200,False,0.9238160159036892,0.995,0.53,0.675,0.03,0.75,0.805,0.855,0.575,0.855
B136,TOP20,1.0,Q,RANDFIX,200,200,False,0.9171238115708029,0.995,0.505,0.66,0.0,1.0,0.805,0.86,0.005,1.0
B136,TOP20,0.5,Q,RANDROT_FREE,200,200,False,1.0393136924506594,0.95,0.905,0.945,0.985,0.035,0.87,0.81,0.975,0.12
B136,TOP20,0.75,Q,RANDROT_FREE,200,200,False,1.0331050421757038,0.95,0.905,0.945,0.025,0.99,0.87,0.825,0.065,0.98
B136,TOP20,1.0,Q,RANDROT_FREE,200,200,False,1.0294835442043748,0.955,0.9,0.94,0.0,1.0,0.875,0.84,0.0,1.0
B136,EWELIG,0.5,W,RANDROT,200,1,True,1.011417437507315,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,EWELIG,0.75,W,RANDROT,200,1,True,1.0104561113832478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B136,EWELIG,1.0,W,RANDROT,200,1,True,1.0094047218173592,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,0.5,W,RANDFIX,200,1,True,1.011417437507315,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,EWELIG,0.75,W,RANDFIX,200,1,True,1.0104561113832478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B136,EWELIG,1.0,W,RANDFIX,200,1,True,1.0094047218173592,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,0.5,W,RANDROT_FREE,200,200,False,0.8689268830886387,0.85,0.225,0.44,0.93,0.0,0.675,0.65,0.865,0.0
B136,EWELIG,0.75,W,RANDROT_FREE,200,200,False,0.8686592882000896,0.85,0.225,0.435,0.005,0.83,0.685,0.665,0.03,0.905
B136,EWELIG,1.0,W,RANDROT_FREE,200,200,False,0.8677170808788781,0.855,0.225,0.425,0.0,1.0,0.695,0.675,0.0,1.0
B136,EWELIG,0.5,M,RANDROT,200,1,True,1.0750846807633616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,EWELIG,0.75,M,RANDROT,200,1,True,1.074214858346053,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B136,EWELIG,1.0,M,RANDROT,200,1,True,1.0732533364465406,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,0.5,M,RANDFIX,200,1,True,1.0750846807633616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,EWELIG,0.75,M,RANDFIX,200,1,True,1.074214858346053,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B136,EWELIG,1.0,M,RANDFIX,200,1,True,1.0732533364465406,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,0.5,M,RANDROT_FREE,200,200,False,1.0409722043614127,1.0,0.985,1.0,1.0,0.0,0.955,1.0,0.92,0.005
B136,EWELIG,0.75,M,RANDROT_FREE,200,200,False,1.0377422308241224,1.0,0.985,1.0,0.0,1.0,0.96,1.0,0.085,1.0
B136,EWELIG,1.0,M,RANDROT_FREE,200,200,False,1.0349771907464251,1.0,0.985,1.0,0.0,1.0,0.975,1.0,0.0,1.0
B136,EWELIG,0.5,Q,RANDROT,200,1,True,0.9766632052748516,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,EWELIG,0.75,Q,RANDROT,200,1,True,0.9692699571578505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B136,EWELIG,1.0,Q,RANDROT,200,1,True,0.9608932897431753,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,0.5,Q,RANDFIX,200,1,True,0.9766632052748516,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,EWELIG,0.75,Q,RANDFIX,200,1,True,0.9692699571578505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B136,EWELIG,1.0,Q,RANDFIX,200,1,True,0.9608932897431753,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,0.5,Q,RANDROT_FREE,200,200,False,1.0829807928289557,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.97,0.03
B136,EWELIG,0.75,Q,RANDROT_FREE,200,200,False,1.0780629405681403,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.23,1.0
B136,EWELIG,1.0,Q,RANDROT_FREE,200,200,False,1.0712561817185562,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
B136,BAND03,0.5,W,RANDROT,200,200,False,0.9207986379570057,1.0,0.04,0.97,1.0,0.0,0.52,0.935,1.0,0.0
B136,BAND03,0.75,W,RANDROT,200,200,False,0.9196693824153017,1.0,0.035,0.965,1.0,0.0,0.53,0.94,1.0,0.0
B136,BAND03,1.0,W,RANDROT,200,200,False,0.9184968677354894,1.0,0.03,0.96,1.0,0.0,0.55,0.955,1.0,0.0
B136,BAND03,0.5,W,RANDFIX,200,200,False,1.00766942627645,1.0,0.925,1.0,1.0,0.0,0.97,1.0,1.0,0.0
B136,BAND03,0.75,W,RANDFIX,200,200,False,1.006616002509163,1.0,0.92,1.0,1.0,0.0,0.975,1.0,1.0,0.0
B136,BAND03,1.0,W,RANDFIX,200,200,False,1.0055113783635692,1.0,0.905,1.0,1.0,0.0,0.975,1.0,1.0,0.115
B136,BAND03,0.5,W,RANDROT_FREE,200,200,False,0.9641917558318159,1.0,0.56,0.995,1.0,0.0,0.925,0.905,1.0,0.0
B136,BAND03,0.75,W,RANDROT_FREE,200,200,False,0.9629475575545725,1.0,0.545,0.995,1.0,0.0,0.925,0.915,1.0,0.0
B136,BAND03,1.0,W,RANDROT_FREE,200,200,False,0.9615923791529697,1.0,0.53,0.995,1.0,0.0,0.925,0.925,0.97,0.02
B136,BAND03,0.5,M,RANDROT,200,200,False,1.0480387671823848,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,BAND03,0.75,M,RANDROT,200,200,False,1.0470226785485517,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,BAND03,1.0,M,RANDROT,200,200,False,1.04594396692399,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B136,BAND03,0.5,M,RANDFIX,200,200,False,1.0660632946980737,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,BAND03,0.75,M,RANDFIX,200,200,False,1.0652977069957092,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,BAND03,1.0,M,RANDFIX,200,200,False,1.0641725486592035,1.0,1.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0
B136,BAND03,0.5,M,RANDROT_FREE,200,200,False,1.0696140129450247,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,BAND03,0.75,M,RANDROT_FREE,200,200,False,1.0688252968940604,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
B136,BAND03,1.0,M,RANDROT_FREE,200,200,False,1.067850714079067,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B136,BAND03,0.5,Q,RANDROT,200,200,False,0.883688221207551,1.0,0.0,0.635,1.0,0.0,0.67,1.0,1.0,0.0
B136,BAND03,0.75,Q,RANDROT,200,200,False,0.8748964524271642,1.0,0.0,0.455,0.0,0.0,0.66,1.0,1.0,0.0
B136,BAND03,1.0,Q,RANDROT,200,200,False,0.8655305307973271,1.0,0.0,0.31,0.0,0.015,0.66,1.0,1.0,0.865
B136,BAND03,0.5,Q,RANDFIX,200,200,False,0.885717036998408,1.0,0.0,0.66,1.0,0.0,0.685,1.0,1.0,0.0
B136,BAND03,0.75,Q,RANDFIX,200,200,False,0.8771354055515812,1.0,0.0,0.5,0.0,0.0,0.675,1.0,1.0,0.0
B136,BAND03,1.0,Q,RANDFIX,200,200,False,0.8678037166924126,1.0,0.0,0.365,0.0,0.05,0.675,1.0,1.0,0.845
B136,BAND03,0.5,Q,RANDROT_FREE,200,200,False,0.953794189916316,1.0,0.63,0.995,1.0,0.0,0.665,1.0,1.0,0.0
B136,BAND03,0.75,Q,RANDROT_FREE,200,200,False,0.9441802468534912,1.0,0.54,0.99,0.0,0.0,0.66,1.0,1.0,0.0
B136,BAND03,1.0,Q,RANDROT_FREE,200,200,False,0.9336063612218537,1.0,0.395,0.99,0.0,0.825,0.63,1.0,0.97,0.935
