panel,grid,book,cost_bps,n_phases,pass4b_phases,canon_pass4b,L1_H1_pass,L1_H1_flip,L2_H2_pass,L2_H2_flip,L3_OOS_pass,L3_OOS_flip,L4_DD_pass,L4_DD_flip,L5_CAGR_pass,L5_CAGR_flip,sup_CAGR,cfi_CAGR,sup_Sharpe,sup_MaxDD,cfi_MaxDD,sup_H1,cfi_H1,sup_H2,cfi_H2,sup_OOS_Sharpe,cfi_OOS_Sharpe,pass4b_unanimous
SMALL,DOW5,TOP5,10.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.038866125876939384,1.338221905161624,0.1492926923897518,0.162907142178781,0.6499976764294708,0.16496282812850538,0.43164302980292185,0.2391411186264547,0.40075129250335173,0.24477453550128753,0.4698283450941573,True
SMALL,DOW5,TOP5,25.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.037439771076944184,0.48614841826476973,0.1506769906905981,0.14289491317653402,0.4121358343350969,0.1679844789113089,0.2929446343749994,0.252608263853503,0.32306097460346106,0.24491908512651903,0.3457397027729639,True
SMALL,DOW5,TOP5,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.03516797620835033,0.23039129624562693,0.15323908870718617,0.13847004292532272,0.2742236377937408,0.17266461635268515,0.19356647167416433,0.2746174744758603,0.25112890743831595,0.24547554347751321,0.24065744264476258,True
U56,DOM21,BAND03,0.0,21,0,False,21,False,21,False,21,False,21,False,0,False,0.006370334194289118,0.3698662522259121,0.08049962391815191,0.062362880178385094,1.407696611310093,0.08793412968590064,0.32771688379200037,0.13447552946036612,0.4636565784634589,0.13447460848300508,0.4076107811890407,True
U56,DOM21,BAND03,10.0,21,0,False,21,False,21,False,21,False,21,False,0,False,0.006409167177199082,0.34530448970968214,0.07974094694317224,0.06210205206454822,1.4138089241822607,0.08854753691808748,0.351594173399233,0.13347545742725808,0.48599340401088875,0.134159162201686,0.4262457201620463,True
U56,DOM21,BAND03,25.0,21,0,False,21,False,21,False,21,False,21,False,0,False,0.006467241253355516,0.31452030293069405,0.07913347918142932,0.06171080989379041,1.4231761577259905,0.08948106590451066,0.39409878566231077,0.13195357294275256,0.524627000644249,0.13367672623486215,0.4578695390170169,True
U56,DOM21,BAND03,50.0,21,0,False,21,False,21,False,21,False,21,False,0,False,0.006563564783096387,0.27473505681985316,0.08050415416185053,0.0610587396091975,1.4393417423527244,0.09107076580383255,0.4908492183210275,0.13040970230037296,0.6126280985054564,0.1328484456418706,0.5248047964788138,True
U56,DOM21,EWELIG,0.0,21,18,True,21,False,21,False,21,False,18,True,21,False,0.011372636939307235,1.0014523718858153,0.12781308334229413,0.06083904164923393,4.113734370872466,0.1599114838633493,0.7585138548223712,0.20085617413696055,0.7238690078873895,0.19346225217127322,0.6393578583611046,False
U56,DOM21,EWELIG,10.0,21,17,True,21,False,21,False,21,False,17,True,21,False,0.011299253364793982,1.5421608103048354,0.12781041074153277,0.060731485590017065,4.18489453980325,0.1605937689154857,0.9156096600627586,0.19892044691728294,0.8172973141718964,0.1917001454721896,0.7123464091183609,False
U56,DOM21,EWELIG,25.0,21,12,True,21,False,21,False,21,False,17,True,14,True,0.011364613694640147,5.778069898696581,0.12772945953424142,0.060602007414859216,4.175972437816487,0.1616414927322547,1.3257965246319765,0.19590298702783449,1.0204462500320706,0.18894049043203887,0.8643308360928049,False
U56,DOM21,EWELIG,50.0,21,0,False,16,True,21,False,21,False,17,True,0,False,0.011471548050295599,1.324003228207154,0.12739158388217398,0.06038621045626136,4.161102267838481,0.16342268770326607,3.76370432896208,0.1905938257065971,1.8187548116003966,0.18405199626515212,1.3761394613023372,True
U56,DOM21,TOP10,0.0,21,3,False,21,False,21,False,21,False,3,True,21,False,0.02631251669430812,0.4638338221116411,0.15600304676266985,0.09737501362631751,3.4640296657987295,0.25745309670677297,1.3426303350044453,0.16836596528271164,0.6985089047540197,0.16502419640607902,0.7017083947659426,False
U56,DOM21,TOP10,10.0,21,3,False,21,False,21,False,21,False,3,True,21,False,0.026291973499542376,0.5268609849706943,0.15580963919597635,0.09582068927439436,3.2102904354559443,0.2585419116419153,1.7750233606237826,0.16938783034048688,0.8324772110207938,0.1680800874479711,0.8551496358061977,False
U56,DOM21,TOP10,25.0,21,3,False,17,True,21,False,21,False,3,True,21,False,0.02625985755143323,0.667329540908058,0.15539644126358787,0.09349589914883949,3.060020373884235,0.26022203970360014,3.451252556238446,0.17088210002090876,1.1679759718170635,0.1726918569919661,1.2479145022538045,False
U56,DOM21,TOP10,50.0,21,2,False,5,True,17,True,16,True,3,True,21,False,0.02620292432515403,1.2018746320079647,0.15505671941158072,0.08963907160619666,2.8332130318826745,0.26313006885931467,4.487515292449234,0.17786790763737104,3.5367308338507653,0.18042368767364747,3.6382300417118603,False
U56,DOM21,TOP20,0.0,21,5,True,21,False,21,False,21,False,5,True,21,False,0.019571967552563407,0.551419738786632,0.1796958599532974,0.08062849242797987,7.846446483916219,0.21315623464199263,0.8978343995237983,0.1853817749197877,0.6301505139044176,0.18655869891048238,0.5793729921216569,False
U56,DOM21,TOP20,10.0,21,5,True,21,False,21,False,21,False,5,True,21,False,0.01952451658137333,0.6409679314376525,0.17901892863144053,0.08058453011367017,8.3717430228876,0.21285146501225838,1.0758044686846258,0.18398233424243582,0.7018731280942667,0.18492306121695345,0.6388306315634653,False
U56,DOM21,TOP20,25.0,21,5,True,21,False,21,False,21,False,5,True,21,False,0.019453465107184487,0.8414945774553503,0.17789743672081304,0.08051858664220701,7.923337984404535,0.21243323191755614,1.537686060581476,0.18184208626041298,0.8448132654335622,0.18235720363968744,0.7581807276954975,False
U56,DOM21,TOP20,50.0,21,5,True,13,True,21,False,21,False,5,True,21,False,0.01933538005226354,1.7263555101229104,0.17575081026518513,0.08040868085643471,7.22812555953979,0.21184426558360347,3.517650509433043,0.17817420252720206,1.3062202973368402,0.17818906051253758,1.1177285882753245,False
U56,DOM21,TOP20R,0.0,21,4,True,21,False,21,False,21,False,4,True,21,False,0.02192458116985674,0.5389005117359214,0.192568370138803,0.0749140880083572,8.14284121098257,0.18457632700199467,0.8066675555327211,0.2166226419011914,0.7084657388640268,0.21928721447860733,0.6648434288459657,False
U56,DOM21,TOP20R,10.0,21,4,True,21,False,21,False,21,False,4,True,21,False,0.021938797857098624,0.6249640648573601,0.1922539005461037,0.07488533998013802,7.812862873236635,0.1845702954273467,0.9937370383865297,0.2152059628513281,0.7942208582146556,0.21785224263298542,0.7407505344053642,False
U56,DOM21,TOP20R,25.0,21,4,True,21,False,21,False,21,False,4,True,21,False,0.021959185857106878,0.8199792546019706,0.19167301478203502,0.07484221793780998,7.36476151598114,0.1846462468503215,1.528521329193717,0.2129589540237825,0.985081236497948,0.2155591820942655,0.9015269196865225,False
U56,DOM21,TOP20R,50.0,21,4,True,12,True,21,False,21,False,4,True,21,False,0.021990695268476523,1.6879155468899252,0.19041371872077917,0.07477034786726322,6.721282537640168,0.18500424599312537,3.366927890856328,0.2089002074011591,1.6580603867827477,0.211372980464697,1.419651258439921,False
U56,DOM21,TOP5,0.0,21,4,False,21,False,21,False,19,True,4,True,21,False,0.04526142950016232,0.4643222724788443,0.21812880564306392,0.07941988474805506,2.5715757603510783,0.33055554694920763,1.5106580458526149,0.3846037973787101,1.6866756402795355,0.37030357421029847,2.0461981832374363,False
U56,DOM21,TOP5,10.0,21,4,False,21,False,19,True,19,True,4,True,21,False,0.0445310274276407,0.50304393840121,0.21568241669826016,0.07716548068986961,2.4985792954423482,0.3302086796339936,1.8740672839884218,0.38287843770131313,2.0151290516810345,0.3685460402589029,2.584621656674581,False
U56,DOM21,TOP5,25.0,21,4,False,20,True,17,True,17,True,4,True,21,False,0.04345016810930247,0.5777760899084786,0.21191244296198908,0.07452384152797231,2.019383475279051,0.32961365060206416,2.9457036094217957,0.38023759052356243,2.9607414137253065,0.3658527187581496,3.4363183059276383,False
U56,DOM21,TOP5,50.0,21,0,False,11,True,13,True,9,True,0,False,21,False,0.04168749403472227,0.7821618121836557,0.20538937139938607,0.07468024921400107,1.7738803936093408,0.3284223288798257,3.811776071776559,0.37571503416533103,5.485044028508604,0.36122502131601497,6.8018017293150095,True
U56,DOW5,BAND03,0.0,5,0,False,5,False,5,False,5,False,5,False,0,False,0.0038071845957332595,0.21442910088027245,0.04927078328542023,0.017907484456102463,0.20320949035679103,0.08191891083118485,0.2813290709100225,0.05424012442134063,0.14338536308537891,0.05188719383033091,0.12129172183869646,True
U56,DOW5,BAND03,10.0,5,0,False,5,False,5,False,5,False,5,False,0,False,0.0038181448534193585,0.19396771178166589,0.04949347844418406,0.017983463446196724,0.20522169239453997,0.08220456713217117,0.30901398922682166,0.05398555978934305,0.15279127209065804,0.051712070105707886,0.1282456032728541,True
U56,DOW5,BAND03,25.0,5,0,False,5,False,5,False,5,False,5,False,0,False,0.0038344950307962478,0.16987522683446482,0.049828332565179156,0.01809736786857019,0.20828129372067922,0.08264120449430745,0.3620964670848607,0.0536019936838783,0.16970041229912147,0.051447418321066696,0.1404342313810593,True
U56,DOW5,BAND03,50.0,5,0,False,5,False,5,False,5,False,5,False,0,False,0.0038615058305531136,0.14108920243594203,0.05038807248860322,0.018287037772973913,0.21349381878402368,0.0833893686606213,0.5049947764021906,0.05295820296001308,0.20904606970293613,0.05100110010035319,0.16733626590067088,True
U56,DOW5,EWELIG,0.0,5,5,True,5,False,5,False,5,False,5,False,5,False,0.007923310222080815,0.6488819675384342,0.06880101997782684,0.017224112133776504,0.39543297766501967,0.07616147886957281,0.34271352162712676,0.10747720634183278,0.36290670333310915,0.09935545482890129,0.3047565961930434,True
U56,DOW5,EWELIG,10.0,5,3,False,5,False,5,False,5,False,5,False,3,True,0.007884000960136417,2.36211992828216,0.06996546155013239,0.01699144350338,0.44779322809938094,0.07743514034344212,0.5574705779952587,0.11111715875242956,0.5137276159734329,0.10268771460738235,0.4145862892081285,False
U56,DOW5,EWELIG,25.0,5,0,False,3,True,5,False,5,False,5,False,0,False,0.007825443642224261,0.7948578186161258,0.07174759195288372,0.01766040140469005,0.5967937747060003,0.07937795904881129,5.903941480888793,0.11677406958001646,1.2153151216997613,0.10788678110734795,0.8315415986519641,True
U56,DOW5,EWELIG,50.0,5,0,False,0,False,0,False,1,True,5,False,0,False,0.008018046544821855,0.25468341619822416,0.07479422584872031,0.01157117009197206,0.7302107533869344,0.08267412151443931,0.42093468618934377,0.12665699915658168,1.206941785117993,0.11702115752478903,1.730969403922189,True
U56,DOW5,TOP10,0.0,5,4,True,4,True,5,False,5,False,5,False,5,False,0.013725155076806494,0.32855311124659053,0.07420224883151505,0.03842595797701609,3.8793510684310126,0.11651571573499309,1.3444921785235808,0.10394269183013738,0.4086468453013109,0.10539101353862268,0.4341851395547853,False
U56,DOW5,TOP10,10.0,5,1,False,1,True,5,False,5,False,5,False,5,False,0.014048772114895414,0.5309491044226775,0.07851675245561307,0.038539404833244584,4.273035605021549,0.1218716299652367,8.095005497026671,0.10703150494569724,0.6591057998173918,0.10912682918494154,0.7299308071800231,False
U56,DOW5,TOP10,25.0,5,0,False,0,False,4,True,3,True,4,True,3,True,0.014513598836383812,3.7594485830800153,0.08497021734781507,0.033796368980401725,4.39416492407245,0.1297960885648929,0.7729698303562393,0.11175673480406578,4.437854641769375,0.11482651857177661,2.8450582488188707,True
U56,DOW5,TOP10,50.0,5,0,False,0,False,0,False,0,False,3,True,0,False,0.015235267377638584,0.4640531005915342,0.09562213640629014,0.015002251621222262,3.072744793987732,0.14261366693569394,0.3372273218883802,0.11985764940896859,0.5802212428062733,0.12455398857408062,0.5547485439391379,True
U56,DOW5,TOP20,0.0,5,5,True,5,False,5,False,5,False,5,False,5,False,0.013471650216624997,0.4121614690547037,0.0918575212525583,0.04389379066589971,1.612767402953587,0.10852537973168452,0.48332324474990407,0.14265425414071276,0.38909823985592834,0.11696315380549316,0.31657160324093686,True
U56,DOW5,TOP20,10.0,5,5,True,5,False,5,False,5,False,5,False,5,False,0.013762196340664001,0.6268442525271231,0.09418195316893674,0.03989330720365469,1.5052525991327872,0.11225451481986992,0.8322601914701494,0.14385688741576685,0.4956583508725017,0.11866931166338013,0.40632420791455476,True
U56,DOW5,TOP20,25.0,5,3,True,3,True,5,False,5,False,5,False,4,True,0.014185975707581955,2.347318007061485,0.10060252997682151,0.03393960396719753,1.3344745513932024,0.11783930340998927,5.061770404604183,0.14575267358597144,0.8306422196478742,0.12133235085392191,0.690426736042305,False
U56,DOW5,TOP20,50.0,5,0,False,0,False,2,True,2,True,5,False,0,False,0.014860919766755298,0.7434166920842249,0.11120469549259127,0.02403514292553499,1.2250761859586325,0.12708511104153075,0.5637698513461785,0.1491401143285498,2.971254242093475,0.1260271849370681,2.7348820469201947,True
U56,DOW5,TOP20R,0.0,5,5,True,5,False,5,False,5,False,5,False,5,False,0.01517191195151013,0.4030380434436787,0.10539313686054852,0.03411235598674178,1.6968507670568604,0.12189731966314477,0.5775498367647649,0.1242324282225411,0.3415892913287576,0.10409316737665386,0.2856816822088769,True
U56,DOW5,TOP20R,10.0,5,5,True,5,False,5,False,5,False,5,False,5,False,0.015582530332601818,0.614366352847397,0.11033869617076197,0.030475708568442617,1.5856076048935377,0.12619020924911561,1.1012434845643624,0.12610530102896544,0.45281240202815604,0.10887894831884393,0.39065022474909217,True
U56,DOW5,TOP20R,25.0,5,1,False,1,True,5,False,5,False,4,True,4,True,0.016179199745065542,2.2522159629144425,0.11764165004421012,0.02595020055200814,1.4500094015838758,0.13250397330684438,3.304181921695928,0.12902041027956934,0.85782540431454,0.117525286515068,0.7839946714098931,False
U56,DOW5,TOP20R,50.0,5,0,False,0,False,0,False,2,True,4,True,0,False,0.01712366494090478,0.76154004561608,0.12944353866712843,0.027809215748791583,2.44785163286282,0.14263795483983333,0.5224410776001535,0.13412058102476243,2.111632233094823,0.13153618589130278,2.0150412981184616,True
U56,DOW5,TOP5,0.0,5,1,False,5,False,5,False,5,False,1,True,5,False,0.023080824042510883,0.2673435504817502,0.10617443366371437,0.04329826990733776,3.248138221724073,0.1585515354394813,2.5661347496997875,0.19238549756829326,0.7803577191575809,0.1997563511334699,1.0120614237811985,False
U56,DOW5,TOP5,10.0,5,0,False,2,True,5,False,5,False,1,True,5,False,0.02295711266879774,0.34728242377041835,0.10789710668654573,0.04330148613816809,3.208902171407721,0.165428612748298,3.27241591818658,0.1962689796557201,1.2434518766874882,0.2042345100316697,1.9157838303287578,True
U56,DOW5,TOP5,25.0,5,0,False,0,False,3,True,1,True,1,True,5,False,0.022767364164414605,0.6257275110418317,0.11042673922946278,0.04330443252904104,1.4764572949027854,0.17565376754794104,0.899363700854467,0.20203236459814922,4.245924177213812,0.21086570795996418,2.478289440631562,True
U56,DOW5,TOP5,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.02244080688493244,1.9466556366449224,0.11446717375745197,0.038608734474633866,0.7866698606027315,0.1923315992370157,0.4248508515569326,0.21140179684497773,1.0716897624011383,0.22161428710496778,0.8602135768282612,True
