panel,family,level,cad,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,turn_yr,p4a,p4b
SMALL439,QUANTILE,0.9,M,DEGROSS,0.080185941079703,0.6523893817643609,-0.30529742515619995,0.8939818999364698,0.5265664808454753,0.09524515419148538,0.9191350623423337,-0.1564273790924514,0.07102276655512041,0.5445703836776511,-0.3052974251562013,0.9639899838908639,False,False
SMALL439,QUANTILE,0.9,Q,RESPREAD,0.09169812154973322,0.6731958383854968,-0.33382991221148006,0.9188058883950856,0.5449059788153838,0.10757041697944958,0.9321503203248624,-0.1719198111114585,0.08204480611448961,0.5687668180805406,-0.3338299122114782,0.6085032781151632,False,False
SMALL439,QUANTILE,0.9,Q,DEGROSS,0.08347273208939643,0.6756517475129802,-0.3002815778297093,0.9198666553090513,0.5476450427135174,0.09721495451423223,0.9335998285679303,-0.15550669363927339,0.07510252078959856,0.571299304524271,-0.30028157782971043,0.5510672264248369,False,False
SMALL439,QUANTILE,0.95,W,RESPREAD,0.09202880786581069,0.6577378077236885,-0.35282852466858305,0.8950271617091415,0.5399430148642511,0.10699555589354914,0.9123876277321687,-0.17354193946454533,0.08292018329318185,0.5583289678516784,-0.3528285246685843,1.7476923441698475,False,False
SMALL439,QUANTILE,0.95,W,DEGROSS,0.08796189342326133,0.6584267930851957,-0.33742079287928417,0.895193314730658,0.5407307560568309,0.10186396863389291,0.912292593359506,-0.1656686079675863,0.07949495712573085,0.5591754181945686,-0.3374207928792847,1.6645379537978315,False,False
SMALL439,QUANTILE,0.95,M,RESPREAD,0.08871659622176753,0.6445620881755273,-0.3392218923356709,0.8797863782326869,0.5248321386852136,0.10331875911067745,0.8899922852168726,-0.17678569179338655,0.07982777662027796,0.5474270377395923,-0.33922189233567057,0.8489662009551212,False,False
SMALL439,QUANTILE,0.95,M,DEGROSS,0.08472755155570777,0.645182614185501,-0.323065845346193,0.8797699846079012,0.5254380559529476,0.0983418866974195,0.8899981895425936,-0.16883569821950084,0.07643435719595937,0.5480491759629361,-0.3230658453461913,0.8085565293055372,False,False
SMALL439,QUANTILE,0.95,Q,RESPREAD,0.0938109088114536,0.6769322499335928,-0.32565989058075195,0.9126567639262035,0.557601049605144,0.10761263948596245,0.9233559353548769,-0.1741689088488897,0.0854040124499631,0.579593347264525,-0.32565989058075184,0.4973804763803103,False,False
SMALL439,QUANTILE,0.95,Q,DEGROSS,0.08969762856785568,0.6783781108131013,-0.30954296745955545,0.9129657791826365,0.5593641310258041,0.10249032914261846,0.9238113427511186,-0.16609779963175364,0.08189988409843352,0.5812217745947826,-0.3095429674595549,0.47419155133509155,False,False
SMALL439,MA-THRESH,0.3,W,RESPREAD,0.13827246767454393,0.7497330038383319,-0.4290994928691392,0.5040102121622513,0.9563922951423254,0.0489586877965007,0.3493077046028307,-0.4290994928691392,0.19696835766433662,0.9761307874589068,-0.3299926623531191,19.809445766776584,False,False
SMALL439,MA-THRESH,0.3,W,DEGROSS,0.012879517724475598,0.6614431292866043,-0.035836038066193066,0.6451165845922752,0.7420305884152216,0.006054971590654823,0.5464605834067123,-0.015360559464306145,0.01710179517533117,0.7371910500931285,-0.03583603806619318,1.17503567544885,False,False
SMALL439,MA-THRESH,0.3,M,RESPREAD,0.21837520998967186,1.1052511513368137,-0.2981015390815812,1.0888615798999763,1.1365835145069545,0.1874721872203038,1.07114687437041,-0.2178957157723067,0.23778886266977906,1.1285342995974852,-0.2981015390815812,8.307142282132482,False,False
SMALL439,MA-THRESH,0.3,M,DEGROSS,0.015211664441391104,0.7730976089573939,-0.031756745613022996,0.808222064249301,0.8334350200166337,0.009459797437605166,0.8056309315656133,-0.01079486042743294,0.018767188213387076,0.806851458162085,-0.031756745613022774,0.547861568171543,True,False
SMALL439,MA-THRESH,0.3,Q,RESPREAD,0.17469516831285303,0.8652255046039187,-0.347115024247336,0.7787585488289959,0.9489572160751246,0.11630950640289783,0.6995066913484513,-0.27801043377809187,0.21212873423692602,0.953574350939975,-0.3471150242473364,4.315143020835068,False,False
SMALL439,MA-THRESH,0.3,Q,DEGROSS,0.012607999594635322,0.6076810434477004,-0.033598927774200815,0.5895579117063819,0.6728910660728497,0.006656315779071331,0.5309339325238537,-0.01980528626834943,0.016287673486569565,0.6651415209598004,-0.03359892777420104,0.3175701120429452,False,False
SMALL439,MA-THRESH,0.2,W,RESPREAD,0.09162015074038266,0.615736494597516,-0.3352496505905225,0.38264533755974695,0.7973688595170275,0.030165254727742008,0.28038523891954414,-0.31581231130137977,0.13124297138125218,0.7865955758772446,-0.33524965059052125,17.965230080354164,False,False
SMALL439,MA-THRESH,0.2,W,DEGROSS,0.016790970437889907,0.597317615515041,-0.051971640100078154,0.43146140066484656,0.7273909826524062,0.00804540894347916,0.4264073968528266,-0.03352192125325304,0.022209968803789337,0.6818410805885915,-0.05197164010007782,1.9552306162879152,False,False
SMALL439,MA-THRESH,0.2,M,RESPREAD,0.1365354294891714,0.8543050448467356,-0.325955428573772,0.8232374453564713,0.8959928934889617,0.11423637788033014,0.8272433491976201,-0.20336174687654374,0.15047773430356415,0.8744474200647776,-0.32595542857377136,7.803336899207282,False,False
SMALL439,MA-THRESH,0.2,M,DEGROSS,0.02068391549654125,0.7180516991727398,-0.04318475993483317,0.6754318176286965,0.7846717805570599,0.015095321066223022,0.7377592048845719,-0.01774581768971606,0.02413797830623743,0.7334510607810651,-0.04318475993483595,0.9322411501419025,False,False
SMALL439,MA-THRESH,0.2,Q,RESPREAD,0.13432429061395612,0.8099888742092103,-0.32557387993038034,0.7368796980294234,0.8841612076010024,0.10178837427553589,0.7402811478412206,-0.20659637076959458,0.15482003684392698,0.8521072983307927,-0.32557387993038056,3.9607047029662366,False,False
SMALL439,MA-THRESH,0.2,Q,DEGROSS,0.018206380445585646,0.5951248618724766,-0.05613839696441314,0.6232114235776678,0.6103591276934429,0.01462222657249157,0.6612188623425025,-0.029154650347550493,0.02041807702183629,0.5873939656824122,-0.056138396964412585,0.5276014923169989,False,False
SMALL439,MA-THRESH,0.12,W,RESPREAD,0.07755631921664197,0.5813532160214313,-0.35176752450874393,0.5020086717829348,0.6525705258046435,0.049307902068778775,0.45324739462623276,-0.20451633733622365,0.09531482196191865,0.6483185662222684,-0.35176752450874327,15.700047593352105,False,False
SMALL439,MA-THRESH,0.12,W,DEGROSS,0.022793585758607016,0.5820286146313385,-0.06483400550023832,0.50976469200724,0.650725663639319,0.016528714628347485,0.5367023888856429,-0.04960672275041966,0.026667669357688606,0.6123973267214696,-0.0648340055002361,2.8690246407932176,False,False
SMALL439,MA-THRESH,0.12,M,RESPREAD,0.10136589335024171,0.7250901012725154,-0.32993054718423753,0.6865398860497013,0.7723411410087749,0.08100924836114198,0.6885226210176815,-0.17422139654444868,0.11408182787343546,0.7502754967396918,-0.32993054718423775,6.821814901540696,False,False
SMALL439,MA-THRESH,0.12,M,DEGROSS,0.028500995810066154,0.7047560068563186,-0.07190257531928201,0.6971948381314605,0.7316842260019938,0.0258821522538486,0.7819211483089918,-0.032417623898164716,0.03011574810987594,0.6796052992350188,-0.07190257531928257,1.3650277371723,False,False
SMALL439,MA-THRESH,0.12,Q,RESPREAD,0.10832491073250883,0.7473304792927313,-0.32976726404292034,0.7048837733311967,0.8019310592959127,0.08326689355838823,0.7061748497586596,-0.18923341887444356,0.12403086609495984,0.7769114553918799,-0.32976726404292056,3.515128640472064,False,False
SMALL439,MA-THRESH,0.12,Q,DEGROSS,0.025180403142539776,0.5882898989940356,-0.10998672834191492,0.7104843407773246,0.523484670799589,0.026188833668914002,0.7401126218350526,-0.050948223333334486,0.024560386618426966,0.5271032458688227,-0.10998672834191203,0.7770267420565765,False,False
SMALL439,MA-THRESH,0.06,W,RESPREAD,0.07173738623164416,0.5729500060600763,-0.37714533512234816,0.588269879279767,0.5821958894629304,0.062258541187144134,0.595634583039626,-0.18346706443226435,0.0776119113522058,0.5706282392658243,-0.3771453351223487,13.22538724283044,False,False
SMALL439,MA-THRESH,0.06,W,DEGROSS,0.030069485162817378,0.596680989641648,-0.0946758999931614,0.6199344661969208,0.5917154312782679,0.030390018925935403,0.6945959968572275,-0.06856228367232253,0.029872303373992715,0.5537947829260492,-0.09467589999316217,3.5301947923024057,False,False
SMALL439,MA-THRESH,0.06,M,RESPREAD,0.09588154245564962,0.7260983428897602,-0.36558732653160997,0.8068523541781885,0.6947873516914265,0.08901063247078556,0.796038565542064,-0.1628367006724727,0.10013088837749318,0.702331781545769,-0.3655873265316102,5.766358728428302,False,False
SMALL439,MA-THRESH,0.06,M,DEGROSS,0.037696630620197125,0.7199819392812846,-0.09824650027384318,0.8218470534422136,0.6529704544017287,0.041452413398038956,0.8812084105827278,-0.04445989328163169,0.03539235071052782,0.6410844340429687,-0.0982465002738423,1.678397151544001,True,False
SMALL439,MA-THRESH,0.06,Q,RESPREAD,0.10415922143004708,0.76527347661763,-0.3508237502407827,0.8456637839658727,0.7418029475365847,0.09390828227524173,0.8388493098970972,-0.17051128269206484,0.11051452789230787,0.7440795815468555,-0.35082375024078316,2.9875547919308594,False,False
SMALL439,MA-THRESH,0.06,Q,DEGROSS,0.033940693704806124,0.5964823622157185,-0.1876528582083533,0.8434175044834276,0.43416298193358677,0.04213949236519676,0.8515941568605948,-0.06718242855456014,0.02892788404228952,0.4792458095215644,-0.1876528582083531,0.9475693923829439,False,False
SMALL439,MA-THRESH,0.0,W,RESPREAD,0.06485192084546676,0.5448255506616805,-0.3729953879601454,0.6534555672760176,0.4937121443229144,0.06546639675188293,0.6529211087927441,-0.175530318874478,0.06447399668397358,0.5045280704893548,-0.3729953879601471,9.853622494898245,False,False
SMALL439,MA-THRESH,0.0,W,DEGROSS,0.0384732746798655,0.6037569897013488,-0.13741401430005384,0.712367287482005,0.5231855725357848,0.045028832182745004,0.7609887746503057,-0.08625962909448803,0.03445995232732613,0.5219580813651026,-0.13741401430005395,3.6693752031456874,False,False
SMALL439,MA-THRESH,0.0,M,RESPREAD,0.0865089077599186,0.6873978070874566,-0.3834391227649724,0.861958617126513,0.597701567267015,0.09234517975940482,0.8703039385124273,-0.15177476596231565,0.08293323104281325,0.6148267625727267,-0.3834391227649715,4.326032442418986,False,False
SMALL439,MA-THRESH,0.0,M,DEGROSS,0.04683929601321557,0.7031423648542177,-0.15930934330634727,0.8992682153314462,0.547825730299908,0.06034114899494636,0.9536959014150267,-0.0699580088347338,0.03861689667486412,0.5672192741314205,-0.15930934330634705,1.7374887710618834,False,False
SMALL439,MA-THRESH,0.0,Q,RESPREAD,0.09499700940827416,0.7399031619076095,-0.3576887681366887,0.9119769641787344,0.6591568620227263,0.09854266218749164,0.9320842139561122,-0.16162877203461,0.09282098236721348,0.6680911204526718,-0.3576887681366906,2.262848680887554,False,False
SMALL439,MA-THRESH,0.0,Q,DEGROSS,0.04210947900590489,0.5845180672845057,-0.250952901966463,0.8956496044376648,0.3586942372387487,0.06042813406368985,0.9157743035863871,-0.09180730384056457,0.030995232328870026,0.41967098336735753,-0.2509529019664598,0.9710345664659549,False,False
SMALL439,MA-THRESH,-0.06,W,RESPREAD,0.07007196998725895,0.5848606625221671,-0.3597169959056047,0.7659210012339104,0.4846826844334677,0.08035772862400625,0.7787227539158242,-0.17335839299928768,0.06379164742867549,0.5039743769633994,-0.3597169959056047,6.982608444078981,False,False
SMALL439,MA-THRESH,-0.06,W,DEGROSS,0.048786665332005485,0.6327085106774895,-0.17083570305796514,0.8240400753636149,0.4827100842764404,0.063517538315081,0.86590896623335,-0.10887196270338517,0.03982402340570479,0.5072321090633892,-0.1708357030579618,3.32893991480257,False,False
SMALL439,MA-THRESH,-0.06,M,RESPREAD,0.08278658025939589,0.6640046683607947,-0.3765130032210655,0.8982435769798506,0.5347821219563448,0.09792521679814059,0.9203361115756765,-0.15567428558703889,0.07357537123082958,0.5577633293810988,-0.37651300322106607,3.1038294949783016,False,False
SMALL439,MA-THRESH,-0.06,M,DEGROSS,0.05458903045757535,0.681909946422626,-0.2148286248696002,0.9376545293784152,0.47863425506704665,0.07623581396464174,0.9922511840635568,-0.09814385333549447,0.041486235880075384,0.5133323695796096,-0.21482862486959775,1.5655562219432373,False,False
SMALL439,MA-THRESH,-0.06,Q,RESPREAD,0.09458992549407075,0.7435233556446911,-0.34685057789142226,0.9660783548729142,0.6263586834347928,0.10223518657987385,0.9610371747323039,-0.16441451352267722,0.08991200848150949,0.6577553255011979,-0.34685057789142226,1.6670513790487238,False,False
SMALL439,MA-THRESH,-0.06,Q,DEGROSS,0.051925980989373954,0.610700985689187,-0.2855517202669847,0.9499382194130251,0.36296247064872283,0.07429243692397658,0.9443970413890933,-0.11103072248505963,0.038395461194611125,0.4434016239364853,-0.2855517202669823,0.8730116033720943,False,False
SMALL439,MA-THRESH,-0.12,W,RESPREAD,0.0762363788602487,0.6172037445674953,-0.34151009589845194,0.8279056885720507,0.49754938356922535,0.08887817328273973,0.8307127594561396,-0.17223516386963889,0.06853065944354708,0.5265922625154805,-0.34151009589845194,4.992208541346666,False,False
SMALL439,MA-THRESH,-0.12,W,DEGROSS,0.05755885580042519,0.6440398022569895,-0.1998619812020499,0.8659771730636492,0.47479312025487536,0.07501729394398393,0.8858267269314136,-0.12712583601311,0.046957502001223395,0.516089953041932,-0.19986198120204757,2.845870334462427,False,False
SMALL439,MA-THRESH,-0.12,M,RESPREAD,0.0826922979031608,0.6536438808425387,-0.35789733122373224,0.8857104401117347,0.5241356168185566,0.09699622415843567,0.8922309333313361,-0.15817472270995847,0.07398362972522232,0.5537281239259518,-0.3578973312237319,2.2423584775589394,False,False
SMALL439,MA-THRESH,-0.12,M,DEGROSS,0.06012762318259357,0.6455319849812564,-0.26075380763436384,0.9025945787618254,0.4529358437276733,0.08183244441123372,0.9290453490380308,-0.1193631669023697,0.046989151849958555,0.49730181679650787,-0.26075380763436395,1.3500131971140445,False,False
SMALL439,MA-THRESH,-0.12,Q,RESPREAD,0.09163670746470665,0.7189084429863488,-0.3466260523412653,0.9465377336372749,0.5954586589249029,0.10389915870588795,0.9607661527269294,-0.16524977183508482,0.08415914823207227,0.6197696571813909,-0.3466260523412643,1.2481698763524953,False,False
SMALL439,MA-THRESH,-0.12,Q,DEGROSS,0.05918384844815461,0.6189942780771999,-0.3061360655563753,0.9289642407673367,0.3985746121363453,0.08297072434265562,0.9411395084923865,-0.1330579789144567,0.04480765762026073,0.4598491534439931,-0.3061360655563755,0.7635228815384433,False,False
SMALL439,MA-THRESH,-0.25,W,RESPREAD,0.0786132004327964,0.606777695108568,-0.33798698842255614,0.8549644386196645,0.4656848362169899,0.09938086392570389,0.8780239268935679,-0.1716416963313494,0.06602984981084159,0.49050197119883254,-0.33798698842255537,2.910603814374916,False,False
SMALL439,MA-THRESH,-0.25,W,DEGROSS,0.06784773753491957,0.6211528881378008,-0.2537800915251752,0.8663786104098621,0.4530360472161436,0.09070250057473461,0.8965198355372164,-0.15133673368545242,0.05402335330794705,0.4850621562011368,-0.2537800915251762,2.1592980486141413,False,False
