selector,scheme,folds,lam,k,draw,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,full_Sharpe,full_MaxDD,OOS_rank,cell_mean_OOS,f4a,f4b
SD-resid,OOF10,10,2.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF10,10,2.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF10,10,2.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF10,10,8.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF10,10,8.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF10,10,8.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF10,10,8.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF10,10,8.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF10,10,8.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF10,10,32.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF10,10,32.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF10,10,32.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF10,10,32.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF10,10,32.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF10,10,32.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF10,10,128.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF10,10,128.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF10,10,128.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF10,10,128.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF10,10,128.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
SD-resid,OOF10,10,128.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
CTRL-fit,OOF10,10,512.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF10,10,512.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF10,10,512.0,40,16,1.0293259258101797,1.045285104869605,0.1091821140211357,-0.1769058748455551,1.0381929145666613,-0.1769058748455552,16,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF10,10,512.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF10,10,512.0,80,26,0.9750126417431768,0.952572427620686,0.119964239566241,-0.196435713990846,0.9619643793772904,-0.1964357139908462,24,0.9389499601805943,"H1,H2,DD",-
SD-resid,OOF10,10,512.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
CTRL-fit,OOF25,25,0.0,20,23,0.8403650643745981,0.8384160829117463,0.0483785311343794,-0.1226846476601871,0.8393850101615233,-0.1226846476601886,44,0.9915445499570515,"H1,H2,DD","H2,OOS,CAGR"
SD-resid,OOF25,25,0.0,20,0,1.2114281833192353,0.7970519163687412,0.0489737347377445,-0.1067725637474731,0.995958033613239,-0.1067725637474736,48,0.9915445499570515,H2,"H2,OOS,CAGR"
CTRL-fit,OOF25,25,0.0,40,8,0.912935672070822,0.7374822726167594,0.0687903729387078,-0.1623888011733517,0.8183081487992143,-0.1623888011733522,50,0.9939674855786583,"H1,H2,DD","H2,OOS,CAGR"
SD-resid,OOF25,25,0.0,40,12,0.8115326550049651,0.9021725666254896,0.0869217290332389,-0.1663438144881832,0.8606561122868831,-0.1663438144881832,41,0.9939674855786583,"H1,H2,DD","H1,H2,CAGR"
CTRL-fit,OOF25,25,0.0,80,24,0.9786880941951428,0.9526120659874364,0.1183021573375837,-0.1884973697978936,0.9642327836476656,-0.1884973697978939,23,0.9389499601805943,"H1,H2,DD",-
SD-resid,OOF25,25,0.0,80,35,1.0987428302115974,1.0429743309005068,0.1361191160237507,-0.1939962763684429,1.0676291538952274,-0.1939962763684427,2,0.9389499601805943,"H1,H2,DD",-
CTRL-fit,OOF25,25,0.5,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
SD-resid,OOF25,25,0.5,20,43,1.0830297397072606,1.0559755007080605,0.0724355116208204,-0.1087512370737077,1.0677557818007912,-0.1087512370737074,16,0.9915445499570515,"H1,H2",CAGR
CTRL-fit,OOF25,25,0.5,40,0,1.0365055874530835,1.1879894435135545,0.1349940646947804,-0.1895256656176159,1.1212796444270507,-0.1895256656176157,2,0.9939674855786583,"H1,DD",-
SD-resid,OOF25,25,0.5,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF25,25,0.5,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF25,25,0.5,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF25,25,2.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF25,25,2.0,20,43,1.0830297397072606,1.0559755007080605,0.0724355116208204,-0.1087512370737077,1.0677557818007912,-0.1087512370737074,16,0.9915445499570515,"H1,H2",CAGR
CTRL-fit,OOF25,25,2.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF25,25,2.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF25,25,2.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF25,25,2.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF25,25,8.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF25,25,8.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF25,25,8.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF25,25,8.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF25,25,8.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF25,25,8.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF25,25,32.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF25,25,32.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF25,25,32.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF25,25,32.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF25,25,32.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF25,25,32.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF25,25,128.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF25,25,128.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF25,25,128.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF25,25,128.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF25,25,128.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF25,25,128.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
CTRL-fit,OOF25,25,512.0,20,10,0.9751421720925992,0.9807498857003588,0.0748129748136823,-0.1358282604183467,0.978040556891174,-0.1358282604183469,27,0.9915445499570515,"H1,H2,DD",CAGR
SD-resid,OOF25,25,512.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF25,25,512.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF25,25,512.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF25,25,512.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF25,25,512.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
CTRL-fit,OOF50,50,0.0,20,13,0.974424424519518,1.032706155687486,0.0754510976744859,-0.1125887072146814,1.006131591439499,-0.112588707214682,21,0.9915445499570515,"H1,H2",CAGR
SD-resid,OOF50,50,0.0,20,28,0.9290514022870008,0.9466432872457377,0.074483447066179,-0.1214288794354032,0.9388136248875992,-0.1214288794354031,32,0.9915445499570515,"H1,H2","H2,CAGR"
CTRL-fit,OOF50,50,0.0,40,44,1.128659908136762,0.981511968175896,0.1073187113240521,-0.2014893200232117,1.0487251912365096,-0.2014893200232117,30,0.9939674855786583,"H2,DD",-
SD-resid,OOF50,50,0.0,40,1,0.9793754081718884,0.954166235643422,0.1042259421723716,-0.1798273470537207,0.9654376308965584,-0.1798273470537202,32,0.9939674855786583,"H1,H2,DD",CAGR
CTRL-fit,OOF50,50,0.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
SD-resid,OOF50,50,0.0,80,13,0.9217288032829084,0.9547756085504312,0.1192422420425147,-0.1999054749530695,0.939948496190189,-0.1999054749530693,22,0.9389499601805943,"H1,H2,DD",-
CTRL-fit,OOF50,50,0.5,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF50,50,0.5,20,43,1.0830297397072606,1.0559755007080605,0.0724355116208204,-0.1087512370737077,1.0677557818007912,-0.1087512370737074,16,0.9915445499570515,"H1,H2",CAGR
CTRL-fit,OOF50,50,0.5,40,0,1.0365055874530835,1.1879894435135545,0.1349940646947804,-0.1895256656176159,1.1212796444270507,-0.1895256656176157,2,0.9939674855786583,"H1,DD",-
SD-resid,OOF50,50,0.5,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF50,50,0.5,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF50,50,0.5,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF50,50,2.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF50,50,2.0,20,39,1.1706200754628853,1.1841432001887722,0.0903143787309523,-0.0943401471509165,1.174370500147402,-0.0943401471509165,2,0.9915445499570515,-,CAGR
CTRL-fit,OOF50,50,2.0,40,0,1.0365055874530835,1.1879894435135545,0.1349940646947804,-0.1895256656176159,1.1212796444270507,-0.1895256656176157,2,0.9939674855786583,"H1,DD",-
SD-resid,OOF50,50,2.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF50,50,2.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF50,50,2.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF50,50,8.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF50,50,8.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF50,50,8.0,40,41,1.0057071192875129,1.0250076775382408,0.1063177903616618,-0.181943284441322,1.016436092845247,-0.1819432844413224,19,0.9939674855786583,"H1,H2,DD",CAGR
SD-resid,OOF50,50,8.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF50,50,8.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF50,50,8.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF50,50,32.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF50,50,32.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF50,50,32.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF50,50,32.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF50,50,32.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF50,50,32.0,80,34,1.155433407088398,0.9667549180137492,0.1249544722540729,-0.1946961363098489,1.0488212600679696,-0.194696136309849,17,0.9389499601805943,"H2,DD",-
CTRL-fit,OOF50,50,128.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF50,50,128.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF50,50,128.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF50,50,128.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF50,50,128.0,80,27,1.1414732453994854,0.941278925945101,0.1201115958048342,-0.1847312625817178,1.0281393998025716,-0.1847312625817178,27,0.9389499601805943,"H2,DD",H2
SD-resid,OOF50,50,128.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
CTRL-fit,OOF50,50,512.0,20,45,1.1290483839361485,1.1634633300305774,0.0736039230345728,-0.1170448639361564,1.148103911760135,-0.1170448639361562,3,0.9915445499570515,-,CAGR
SD-resid,OOF50,50,512.0,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
CTRL-fit,OOF50,50,512.0,40,37,0.9108665276375116,1.0922278298092796,0.1150510516644476,-0.1926451891014087,1.0085256390670418,-0.192645189101409,8,0.9939674855786583,"H1,H2,DD",-
SD-resid,OOF50,50,512.0,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
CTRL-fit,OOF50,50,512.0,80,45,1.0142624709295032,0.8981735071122484,0.1124740966003561,-0.2028823715516007,0.949580299044658,-0.2028823715516006,38,0.9389499601805943,"H1,H2,DD","H2,DD"
SD-resid,OOF50,50,512.0,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
RAW-sd (no control),none,0,,20,39,1.1706200754628853,1.1841432001887722,0.0903143787309523,-0.0943401471509165,1.174370500147402,-0.0943401471509165,2,0.9915445499570515,-,CAGR
IS-Sharpe argmax (incumbent),none,0,,20,19,1.3228890348164943,1.1044581300449343,0.0836671928954773,-0.1053982831335273,1.2047248273451474,-0.1053982831335272,11,0.9915445499570515,H2,CAGR
RAW-sd (no control),none,0,,40,15,1.071430571313137,1.2033928882220235,0.1414044016908311,-0.1855157731898717,1.1456511192676058,-0.185515773189872,1,0.9939674855786583,"H1,DD",-
IS-Sharpe argmax (incumbent),none,0,,40,42,1.2114583090024025,1.0677059070844952,0.1230003388721727,-0.1962556139210887,1.131741395234842,-0.1962556139210888,10,0.9939674855786583,"H2,DD",-
RAW-sd (no control),none,0,,80,22,1.1373651182893127,0.9612712147998064,0.1245845739726687,-0.1980173291946191,1.038029797747825,-0.1980173291946189,21,0.9389499601805943,"H1,H2,DD",-
IS-Sharpe argmax (incumbent),none,0,,80,43,1.1892489889533435,1.0249380906074936,0.1387397737863533,-0.2058672694794491,1.0963613947114672,-0.2058672694794489,3,0.9389499601805943,"H2,DD",DD
