phi,N,inband,disp,rho,negdrift,avoided,r_out,ewvol,cell,source,D_is,D_oos,ctl_wins_is,ctl_wins_oos
0.25,24,0.6541324637355224,0.2253090188985208,0.2628605416163914,0.125,0.2366871485653885,0.008529316857013303,0.15633349695437482,broad|k6|N24|s1,broad136,-0.15101786978400344,-0.12129051725983198,False,False
0.25,24,0.6565532900008904,0.2186392055533221,0.20220720538089745,0.125,0.174608995529416,0.01247494092462798,0.13185398525470718,broad|k6|N24|s2,broad136,-0.05170668401002132,0.16526051719392787,False,True
0.10714285714285714,56,0.7029297450371088,0.22393463983886872,0.30649754990939126,0.03571428571428571,0.18484922301083614,0.05793173132005012,0.15775185024939747,broad|k6|N56|s0,broad136,-0.022108236775496115,-0.05132318664875091,False,False
0.10714285714285714,56,0.730688533425728,0.1999029524006379,0.3377459958319978,0.017857142857142856,0.11428694476573732,0.10297054215952896,0.1623441702228841,broad|k6|N56|s1,broad136,0.055437582989894096,-0.048515224831142456,True,False
0.10714285714285714,56,0.7111845708849447,0.2169921964366695,0.3273289506406744,0.017857142857142856,0.11824557319803314,0.10326541131615372,0.1691957602491933,broad|k6|N56|s2,broad136,0.08754237630635697,-0.07244278221483724,True,False
0.05,120,0.7147569738142513,0.2205874022531683,0.38686586433424824,0.025,0.1602550628040907,0.08527168492790631,0.17251516107375367,broad|k6|N120|s0,broad136,0.04412677959989497,-0.04088877786099565,True,False
0.05,120,0.7173040646355353,0.2173204587042378,0.38448508642154,0.025,0.15630574811091658,0.08613324862884418,0.17118825594413,broad|k6|N120|s1,broad136,0.03996910020343214,-0.044235298453434435,True,False
0.05,120,0.715642890849679,0.2226903655923095,0.37811473992694977,0.03333333333333333,0.15673043623644053,0.08697846148786018,0.1731779049249943,broad|k6|N120|s2,broad136,0.022153616158846035,-0.09145797509636955,True,False
0.375,24,0.7096204949343963,0.17010356734258342,0.2348361886396168,0.125,0.11389305661131427,0.0158640484765902,0.1148915685308472,broad|k9|N24|s0,broad136,-0.06037748702283763,-0.15334330363888338,False,False
0.375,24,0.6973837270785305,0.2144365862293292,0.20104609984275593,0.125,0.16077769221805077,0.025280208649787504,0.13108395956437385,broad|k9|N24|s1,broad136,-0.12929580902027027,0.10652796624630978,False,True
0.375,24,0.6803451540712687,0.21846553826608792,0.17813066159555632,0.041666666666666664,0.15855525903251488,0.03827536499292916,0.13864644191104036,broad|k9|N24|s2,broad136,-0.1253876735785373,-0.04255328668467451,False,False
0.16071428571428573,56,0.7135302463562492,0.21673823261063901,0.30774648098271795,0.05357142857142857,0.16639268624455397,0.06169167171773579,0.15409522118027885,broad|k9|N56|s0,broad136,0.06344447684166354,-0.009400729154643628,True,False
0.16071428571428573,56,0.7121517577712497,0.22295496724643626,0.348272091833616,0.03571428571428571,0.1824627765152474,0.05012315907245279,0.1650721084674216,broad|k9|N56|s1,broad136,-0.10014949521409,-0.09496841022588809,False,False
0.16071428571428573,56,0.691964070354183,0.2262141974053081,0.28411854223874977,0.05357142857142857,0.16347672352212766,0.06141871108947126,0.16317119470304972,broad|k9|N56|s2,broad136,0.010623215385527685,-0.03074167852486598,True,False
0.075,120,0.7181847102800435,0.21948543681256033,0.36700641032880676,0.025,0.15018984409428596,0.08962110976907503,0.16668717971355584,broad|k9|N120|s0,broad136,0.03388665652236833,-0.059738068893983254,True,False
0.075,120,0.7222180981367382,0.2141207667119031,0.3723057260736707,0.016666666666666666,0.14508155807977663,0.09123543994437701,0.17000465612937576,broad|k9|N120|s1,broad136,0.008644866428981324,-0.06880052983915386,True,False
0.075,120,0.7184533110323731,0.21842782436758088,0.37188141897915045,0.03333333333333333,0.15564300895292205,0.0824287300402172,0.16685726252473526,broad|k9|N120|s2,broad136,0.041305665696379945,-0.06136932708149745,True,False
0.5,24,0.660637496120938,0.21355304250708246,0.14367523078469766,0.125,0.14536990510397338,0.004878750534600417,0.11627558191126577,broad|k12|N24|s0,broad136,-0.09416212013385594,-0.04435702494878124,False,False
0.5,24,0.679763303311143,0.18764311263080202,0.14745880473371156,0.125,0.14077576241080605,-0.0060889684597083835,0.1040136967539115,broad|k12|N24|s1,broad136,-0.10967920942219345,-0.238394131312202,False,False
0.5,24,0.67650855786449,0.2272693847930861,0.14422304131114552,0.125,0.21315289206312754,-0.024837619842497428,0.12306840166642878,broad|k12|N24|s2,broad136,-0.261910975226174,-0.12416591310862257,False,False
0.21428571428571427,56,0.7154116947835231,0.21865212359604141,0.26330323741097295,0.05357142857142857,0.1627965954244117,0.056339188732358686,0.15086414408093324,broad|k12|N56|s0,broad136,0.004329319807762744,-0.13870639698136533,True,False
0.21428571428571427,56,0.6941322629969419,0.22890840197153872,0.2440814182521762,0.07142857142857142,0.18791913200425725,0.041710293213640344,0.14550950089229492,broad|k12|N56|s1,broad136,-0.009888509640660015,-0.014346721760529757,False,False
0.21428571428571427,56,0.7093502874385214,0.21792373161567813,0.26669964145096375,0.05357142857142857,0.1778763068734237,0.05237584405395589,0.14608556971643233,broad|k12|N56|s2,broad136,-0.06884854591104772,-0.09187760089551977,False,False
0.1,120,0.712730525980123,0.22164379637163995,0.3533494023318294,0.03333333333333333,0.14928081416283512,0.081932180718321,0.1679415431772171,broad|k12|N120|s0,broad136,0.026821910016472827,-0.07408456948484865,True,False
0.1,120,0.7121554892818888,0.2186991267793616,0.34220807478761345,0.03333333333333333,0.15318339548532456,0.08046839883440753,0.16410380441486375,broad|k12|N120|s1,broad136,0.04093641286673266,-0.04832990919894464,True,False
0.1,120,0.7158825484764543,0.2161641001755002,0.35072669300794757,0.025,0.14414107176224425,0.0850746254391708,0.1643376972592124,broad|k12|N120|s2,broad136,0.03118549660803227,-0.05341941781626258,True,False
0.21818181818181817,55,0.702677067807437,0.21965829906134704,0.30813845263321477,0.07272727272727272,0.17038675964808223,0.048740678092311585,0.15040852063748528,REF|u56,broad136,-0.02701623000797282,-0.15354836634925517,False,False
0.08888888888888889,135,0.7159160055116967,0.21970126546501298,0.35450719295102123,0.02962962962962963,0.15158810737637535,0.08322282400310574,0.16607203581211763,REF|broad136,broad136,0.0333444268580918,-0.05374208314513229,True,False
0.0,56,0.5570696243825147,0.38272988709485867,0.16534452923586948,0.25,0.5143494668769751,-0.14297156195103314,0.1886220168131411,small|k0|N56|s0,small439,-0.10289765981694321,-0.08677516855018075,False,False
0.0,56,0.5331897053685805,0.38505044578032793,0.1805096772152759,0.17857142857142858,0.5758110565412631,-0.15220431970647097,0.21123800521664965,small|k0|N56|s1,small439,-0.07131464293920031,0.010131775874153592,False,True
0.0,120,0.5504737978013085,0.3996551601652297,0.18752046931885538,0.26666666666666666,0.5117596816038871,-0.1533362165481206,0.19514110569823306,small|k0|N120|s0,small439,-0.0620023568831477,-0.04336694119919915,False,False
0.0,120,0.5621296418224915,0.4281062375622081,0.18710935416266386,0.2,0.5878052571650362,-0.15601700456663845,0.20080651847791636,small|k0|N120|s1,small439,-0.04213190756874907,0.08590192686769449,False,True
0.07142857142857142,56,0.5342691130224712,0.3694652785529429,0.13407203136409335,0.17857142857142858,0.48748077427650793,-0.13965039699882312,0.16901831202576426,small|k4|N56|s0,small439,-0.1379459956427337,0.11604795354607655,False,True
0.07142857142857142,56,0.5399613737509447,0.4168270843076407,0.12480577911970105,0.32142857142857145,0.6171264733571109,-0.21027150851738308,0.17298931984635543,small|k4|N56|s1,small439,-0.32209145632303116,0.07948128625046857,False,True
0.03333333333333333,120,0.5231453176585673,0.422568599656324,0.14548957253119293,0.25,0.5779027123466951,-0.16564725198434327,0.18946741969039393,small|k4|N120|s0,small439,-0.037541953841878306,-0.00020431027052392192,False,False
0.03333333333333333,120,0.5171438050075132,0.39434227046836257,0.15392862298832025,0.24166666666666667,0.49577083367838637,-0.13688911330615425,0.18750354169469807,small|k4|N120|s1,small439,-0.1174237148429248,-0.0517039870237217,False,False
0.21428571428571427,56,0.5143986340003454,0.3826056640741011,0.09053523588307172,0.23214285714285715,0.41408145263324836,-0.1205999069947861,0.14349382969130087,small|k12|N56|s0,small439,-0.02560761410246082,-0.2329632030572435,False,False
0.21428571428571427,56,0.5292434789260307,0.36475958610918097,0.09560669196537716,0.32142857142857145,0.42717764637996847,-0.1341020199006506,0.14479374763859088,small|k12|N56|s1,small439,0.08731032664403782,0.031004991062494103,True,True
0.1,120,0.5536737274245664,0.39740328624029225,0.13107788050449537,0.24166666666666667,0.4739683384066353,-0.12715542378027958,0.16296015780983297,small|k12|N120|s0,small439,-0.026871558165667553,-0.012504073522304648,False,False
0.1,120,0.5476041744750673,0.4706748579583818,0.12781634784375298,0.25833333333333336,0.542989824024239,-0.12890511157585824,0.17063977162836327,small|k12|N120|s1,small439,0.12504330836806687,-0.07848015478407544,True,False
0.0,439,0.5427418575432492,0.4473029189335115,0.17107722620752855,0.24145785876993167,0.5551864348970689,-0.14494746840611872,0.18691482219893862,REF|small439,small439,0.01600473712287931,-0.02432090892396188,True,False
