artifact,commit,commit_iso,stamp_level,stamp_how,git_recoverable,n_files_at,n_fail_at,n_files_parent,n_fail_parent,n_csv_at,n_csv_parent,self_inclusion_csv,self_inclusion_files,self_inclusion_fail,drift_files,drift_fail
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.census.csv,03da1aca,2026-09-10T11:02:32+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,2935,2928,7,0,0,0.6,0.9031545922125449
2026-09-10_is-the-IS-WINDOW-a-SUPERSET-on-every-published-dial_cloud.census.csv,919be48e,2026-09-10T14:55:25+00:00,L0_NONE,-,True,285,471091,285,471091,3025,3021,4,0,0,0.6,0.9031545922125449
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.census.csv,bb98865a,2026-09-10T05:43:24+00:00,L1_COUNT,count-in-text,True,282,470519,282,470519,2823,2817,6,0,0,0.6170212765957447,0.9054682170114278
2026-09-10_is-the-SELECTION-vs-TRADING-dial-split-a-record-wide-law_C.census.csv,64e9465c,2026-09-10T12:41:59+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,2981,2976,5,0,0,0.6,0.9031545922125449
2026-09-10_name-the-4a-comparand-in-PROTOCOL_cloud.census.csv,ccea51f4,2026-09-10T02:02:17+00:00,L0_NONE,-,True,275,456649,273,456409,2737,2733,4,2,240,0.6581818181818182,0.9633438373893296
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud.census.csv,bcf88081,2026-09-10T09:53:35+00:00,L1_COUNT,count-in-text,True,284,470814,284,470814,2915,2912,3,0,0,0.6056338028169014,0.9042742994048605
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud.census.csv,752b23ac,2026-09-10T04:06:51+00:00,L1_COUNT,count-in-text,True,282,470519,282,470519,2781,2776,5,0,0,0.6170212765957447,0.9054682170114278
2026-09-10_publish-an-AS-OF-DATE-beside-every-input-the-record-reads_C.census.csv,93e0d0c9,2026-09-10T07:47:57+00:00,L1_COUNT,count-in-text,True,284,470814,284,470814,2864,2858,6,0,0,0.6056338028169014,0.9042742994048605
2026-09-10_publish-step_delta-beside-every-adopted-constant_B.census.csv,31270efe,2026-09-10T08:33:02+00:00,L1_COUNT,count-in-text,True,284,470814,284,470814,2875,2871,4,0,0,0.6056338028169014,0.9042742994048605
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud.census.csv,ac8e0919,2026-09-10T21:15:38+00:00,L1_COUNT,count-in-text,True,289,480712,289,480712,3148,3142,6,0,0,0.5778546712802768,0.8650647373063289
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_B.census.csv,4181fa73,2026-09-10T11:04:40+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,2941,2935,6,0,0,0.6,0.9031545922125449
2026-09-10_re-cut-every-published-BINDING-BAR-claim-as-a-STEP-NORMALISED-argmin_cloud.census.csv,58269185,2026-09-10T08:54:53+00:00,L1_COUNT,count-in-text,True,284,470814,284,470814,2894,2882,12,0,0,0.6056338028169014,0.9042742994048605
2026-09-10_re-cut-the-record-s-WINDOW-WIDTH-claims-as-width-per-point_C.census.csv,6c473b07,2026-09-10T09:49:35+00:00,L1_COUNT,count-in-text,True,284,470814,284,470814,2912,2904,8,0,0,0.6056338028169014,0.9042742994048605
2026-09-10_re-read-every-chooser-result-on-the-OOS-RANK-of-its-constant-arm_B.census.csv,6f7b0fcc,2026-09-10T14:39:11+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,3015,3012,3,0,0,0.6,0.9031545922125449
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud.census.csv,72c0f57d,2026-09-10T04:58:42+00:00,L1_COUNT,count-in-text,True,282,470519,282,470519,2807,2800,7,0,0,0.6170212765957447,0.9054682170114278
2026-09-10_re-scope-idea-134-s-wall-in-the-record_cloud.census.csv,86e9d5b2,2026-09-10T06:55:38+00:00,L0_NONE,-,True,284,470814,283,470540,2855,2851,4,1,274,0.6056338028169014,0.9042742994048605
2026-09-10_which-MATCHED-GROSS-claims-in-the-record-are-SHARPE-claims_cloud.census.csv,25061224,2026-09-10T15:48:31+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,3039,3034,5,0,0,0.6,0.9031545922125449
2026-09-11_census-the-record-s-PREDICTOR-IS-REAL-claims-that-were-never-scored-against-the-CONSTANT_C.census.csv,8d765e9a,2026-09-11T15:39:09+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3607,3602,5,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_do-the-record-s-HAND-COPIED-CONSTANT-gates-fail-more-than-its-ARTEFACT-gates_B.census.csv,196f9627,2026-09-11T20:28:09+00:00,L1_COUNT,count-in-text,True,322,532349,322,532349,3732,3725,7,0,0,0.4161490683229814,0.6841564462410937
2026-09-11_does-any-other-committed-DEPTH-MATCHED-control-share-its-gates-RANKING-VARIABLE_cloud.census.csv,5bfb90fc,2026-09-11T16:56:04+00:00,L1_COUNT,count-in-text,True,304,493419,303,493263,3645,3639,6,1,156,0.5,0.8170337988606032
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud.census.csv,775a87d7,2026-09-11T06:51:27+00:00,L1_COUNT,count-in-text,True,302,493005,300,492929,3403,3398,5,2,76,0.5099337748344371,0.8185596494964554
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_B.census.csv,3ec56826,2026-09-11T04:26:48+00:00,L1_COUNT,count-in-text,True,298,492518,298,492518,3326,3321,5,0,0,0.5302013422818792,0.8203578346375158
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_cloud.census.csv,6ed19090,2026-09-11T05:27:55+00:00,L0_NONE,-,True,299,492913,298,492518,3361,3347,14,1,395,0.5250836120401338,0.8188990754960814
2026-09-11_does-the-B136-SPY-SERIES-gap-ever-reach-a-published-verdict_cloud.census.csv,a1ce1516,2026-09-11T07:02:49+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3408,3403,5,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_does-the-MIN-GAP-PAIR-restatement-change-any-published-VERDICT-not-just-the-count_C.census.csv,783e59fd,2026-09-11T19:40:21+00:00,L1_COUNT,count-in-text,True,320,531438,318,530580,3710,3701,9,2,858,0.425,0.687043455680625
2026-09-11_does-the-ORIGIN-asymmetry-show-up-in-4b-PASS-RATES-not-just-the-premium_C.census.csv,6e73d743,2026-09-11T18:43:53+00:00,L1_COUNT,count-in-text,True,315,517383,312,507497,3685,3679,6,3,9886,0.44761904761904764,0.7328729393891953
2026-09-11_how-many-of-the-record-s-TWO-PANEL-claims-would-flip-under-a-PARENT-SPECIFIC-floor_C.census.csv,cecde51b,2026-09-11T17:40:52+00:00,L1_COUNT,count-in-text,True,307,495124,305,494267,3658,3651,7,2,857,0.48534201954397393,0.8107766943230382
2026-09-11_how-many-published-PANEL-ORDERING-claims-survive-a-draw-level-noise-floor_B.census.csv,06ef6cef,2026-09-11T17:23:42+00:00,L1_COUNT,count-in-text,True,305,494267,304,493419,3651,3645,6,1,848,0.49508196721311476,0.8139163650415666
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C.census.csv,135d8e1b,2026-09-11T02:42:24+00:00,L1_COUNT,count-in-text,True,298,492518,296,492357,3293,3287,6,2,161,0.5302013422818792,0.8203578346375158
2026-09-11_is-WIDTH-MAXIMISATION-a-general-rule-8-selector-pathology_C.census.csv,8703db0e,2026-09-11T05:49:39+00:00,L1_COUNT,count-in-text,True,299,492913,299,492913,3374,3367,7,0,0,0.5250836120401338,0.8188990754960814
2026-09-11_is-n_elig-the-variable-the-record-keeps-mislabelling_cloud.census.csv,f923fd6d,2026-09-11T03:12:20+00:00,L1_COUNT,count-in-text,True,298,492518,298,492518,3309,3301,8,0,0,0.5302013422818792,0.8203578346375158
2026-09-11_is-rbar_drop-a-screening-statistic_B.census.csv,d1674376,2026-09-11T15:37:10+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3602,3596,6,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_is-the-EQUAL-WEIGHT-BAR-the-right-4b-COMPARAND-for-PROTOCOL-itself_cloud.census.csv,294b0606,2026-09-11T20:00:06+00:00,L0_NONE,-,True,322,532349,321,532286,3725,3717,8,1,63,0.4161490683229814,0.6841564462410937
2026-09-11_is-the-RSS-BAR-the-right-object-when-the-two-parents-OVERLAP_cloud.census.csv,3a3506a8,2026-09-11T17:56:53+00:00,L1_COUNT,count-in-text,True,309,497612,307,495124,3668,3658,10,2,2488,0.47572815533980584,0.801723029187399
2026-09-11_is-the-SMALL439-ONLY-predictive-correlation-a-BREADTH-effect_cloud.census.csv,489728b2,2026-09-11T15:59:38+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3615,3607,8,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_is-the-SPY-IN-THE-COMPARAND-convention-worth-a-PROTOCOL-clause-of-its-own_C.census.csv,7030a35b,2026-09-11T13:38:50+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3555,3548,7,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_is-the-c_sd-vs-TURNOVER-correlation-SIGN-FLIP-a-property-of-every-published-pooled-rho_B.census.csv,1943375b,2026-09-11T13:47:14+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3564,3555,9,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_is-the-len-r-SLASH-2-HALF-SPLIT-the-record-s-single-largest-CONVENTION-artefact_B.census.csv,a6b930ce,2026-09-11T07:23:22+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3417,3408,9,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_is-the-q-0.25-4b-FOOTPRINT-a-panel-fact-or-a-SPY-comparand-fact_cloud.census.csv,833ee1dd,2026-09-11T14:05:44+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3577,3569,8,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_price-the-ENGINE-DRIFT-leg-on-every-published-arm-minus-arm-decomposition_B.census.csv.gz,9c29ba7c,2026-09-11T16:31:36+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3629,3622,7,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_publish-a-MINIMUM-CLAIM-COUNT-beside-every-permutation-band-verdict_cloud.census.csv,37eacd97,2026-09-11T11:15:40+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3505,3499,6,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_re-gate-the-record-s-ABSOLUTE-reproduction-bars-that-sit-on-LEVEL-quantities_B.census.csv,a07a5835,2026-09-11T12:41:01+00:00,L0_NONE,-,True,302,493005,302,493005,3541,3535,6,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_re-read-idea-300s-WF-C-KILL-as-a-panel-fact_cloud.census.csv,913c2f1e,2026-09-11T15:11:01+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3596,3591,5,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_restate-idea-276-s-26-file-UPPER-BOUND-on-the-headline-block_cloud.census.csv,6ed19090,2026-09-11T05:27:55+00:00,L1_COUNT,count-in-text,True,299,492913,298,492518,3361,3347,14,1,395,0.5250836120401338,0.8188990754960814
2026-09-11_restate-the-58529-v1-EXPOSED-rows-of-the-PRE-2026-09-06-record_C.census.csv,e19ba635,2026-09-11T14:42:24+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3589,3583,6,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_should-PROTOCOL-quote-the-4a-leg-as-a-COUNT-not-a-SHARE_C.census.csv,8e626842,2026-09-11T11:39:32+00:00,L0_NONE,-,True,302,493005,302,493005,3523,3517,6,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_should-PROTOCOL-rule-3-state-that-the-4a-COMPARAND-runs-on-the-IDEA-S-OWN-PANEL_C.census.csv,d79b284e,2026-09-11T12:40:39+00:00,L1_COUNT,count-in-text,True,302,493005,302,493005,3535,3531,4,0,0,0.5099337748344371,0.8185596494964554
2026-09-11_should-every-published-PANEL-ORDERING-quote-its-ADJACENT-GAP-over-FLOOR_cloud.census.csv,382fa17b,2026-09-11T22:53:13+00:00,L1_COUNT,count-in-text,True,328,534968,326,533272,3784,3773,11,2,1696,0.3902439024390244,0.6759114563861763
2026-09-12_adjudicate-the-THREE-2026-09-12-runs-of-idea-609-against-each-other_C.census.csv.gz,b90ef334,2026-09-12T08:43:25+00:00,L0_NONE,-,True,372,698864,371,695959,4025,4020,5,1,2905,0.22580645161290322,0.28288050321664876
2026-09-12_adjudicate-the-THREE-2026-09-12-runs-of-idea-609_cloud.census.csv,f5e86b93,2026-09-12T08:56:47+00:00,L0_NONE,-,True,374,706633,372,698864,4030,4025,5,2,7769,0.2192513368983957,0.2687760124421022
2026-09-12_does-ANY-cheap-to-compute-BOOK-STATISTIC-order-OOS-SHARPE-out-of-window-at-n-GE-30_C.census.csv,10ffb372,2026-09-12T10:49:08+00:00,L1_COUNT,count-in-text,True,378,706774,377,706767,4068,4062,6,1,7,0.20634920634920634,0.2685228941641883
2026-09-12_does-any-committed-PERMUTATION-or-BOOTSTRAP-p-value-NAME-ITS-POOL_cloud.census.csv,0b3d10ae,2026-09-12T14:55:55+00:00,L1_COUNT,count-in-text,True,381,706781,381,706781,4156,4150,6,0,0,0.1968503937007874,0.2685103306399012
2026-09-12_does-the-DE-GROSSING-TO-CASH-channel-have-a-CEILING-on-the-ENTRY-DATE-pass-share_cloud.census.csv.gz,560d24ca,2026-09-12T12:06:11+00:00,L0_NONE,-,True,380,706774,380,706774,4096,4091,5,0,0,0.2,0.2685228941641883
2026-09-12_does-the-record-s-PUBLISHED-SHARPE-order-ANY-out-of-window-statistic_cloud.census.csv,f10994b4,2026-09-12T09:59:23+00:00,L1_COUNT,count-in-text,True,377,706767,376,706767,4054,4050,4,1,0,0.20954907161803712,0.26853545793734
2026-09-12_does-the-standing-4b-candidate-hold-for-an-ARBITRARY-ENTRY-DATE_B.census.csv.gz,8711175a,2026-09-12T08:20:29+00:00,L1_COUNT,count-in-text,True,371,695959,371,695959,4019,4014,5,0,0,0.22911051212938005,0.2882353701870369
2026-09-12_give-every-reproduction-gate-a-UNIT-and-a-min-native-proposed-BAR_B.census.csv,93077e69,2026-09-12T01:33:53+00:00,L0_NONE,-,True,344,612894,344,612894,3849,3843,6,0,0,0.32558139534883723,0.4628288088968076
2026-09-12_how-many-of-the-record-s-committed-4b-PASSES-survive-their-OWN-ENTRY-DATE-CENSUS_B.census.csv.gz,9f051964,2026-09-12T09:20:50+00:00,L0_NONE,-,True,376,706767,375,706767,4042,4035,7,1,0,0.2127659574468085,0.26853545793734
2026-09-12_is-PROTOCOL-4b-s-BOTH-HALVES-clause-doing-any-work-on-a-THREE-YEAR-window_B.census.csv.gz,9f72ba39,2026-09-12T10:21:22+00:00,L0_NONE,-,True,377,706767,377,706767,4062,4054,8,0,0,0.20954907161803712,0.26853545793734
2026-09-12_is-every-MATCHED-LEVEL-GAP-in-the-record-an-OOS-WINDOW-fact_C.census.csv,ee766dc3,2026-09-12T01:58:27+00:00,L1_COUNT,count-in-text,True,346,623263,344,612894,3859,3849,10,2,10369,0.3179190751445087,0.43849225768255135
2026-09-12_is-the-TIE-CONVENTION-doing-the-work-in-every-committed-TWIN-WIN-RATE_C.census.csv,ae5090d4,2026-09-12T15:40:00+00:00,L1_COUNT,count-in-text,True,381,706781,381,706781,4172,4167,5,0,0,0.1968503937007874,0.2685103306399012
2026-09-12_is-the-TWIN-ORDERING-window-invariant-on-a-ROLLING-census_B2.census.csv,6052b1cc,2026-09-12T07:55:24+00:00,L1_COUNT,count-in-text,True,371,695959,369,680423,4014,4009,5,2,15536,0.22911051212938005,0.2882353701870369
2026-09-12_is-there-a-BOOK-FORM-whose-ENTRY-DATE-pass-share-clears-0.80_cloud.census.csv.gz,ec265183,2026-09-12T09:04:41+00:00,L0_NONE,-,True,375,706767,374,706633,4035,4030,5,1,134,0.216,0.26853545793734
2026-09-12_put-a-CROSSING-COST-column-on-every-published-TWIN-claim_cloud.census.csv,579ce50c,2026-09-12T14:50:33+00:00,L1_COUNT,count-in-text,True,381,706781,381,706781,4146,4136,10,0,0,0.1968503937007874,0.2685103306399012
2026-09-12_re-read-every-committed-MEMO-HEADLINE-as-an-IS-ONLY-number_cloud.census.csv,543e2cde,2026-09-12T10:50:03+00:00,L0_NONE,-,True,379,706774,378,706774,4073,4068,5,1,0,0.20316622691292877,0.2685228941641883
2026-09-12_re-sweep-the-record-s-TEN-most-cited-UNSWEPT-4b-passes-in-GROSS_B.census.csv,13d42614,2026-09-12T02:29:55+00:00,L1_COUNT,count-in-text,True,347,625708,347,625708,3875,3870,5,0,0,0.31412103746397696,0.4328712434554137
2026-09-12_re-sweep-the-record-s-TEN-most-cited-UNSWEPT-4b-passes-in-GROSS_cloud.census.csv,624ef90f,2026-09-12T02:50:05+00:00,L1_COUNT,count-in-text,True,353,655646,349,654971,3894,3886,8,4,675,0.29178470254957506,0.36744371200312365
2026-09-12_which-committed-artefacts-read-a-NIGHTLY-REWRITTEN-metadata-file_B.census.csv,5ba67ed4,2026-09-12T13:32:34+00:00,L1_COUNT,count-in-text,True,381,706781,381,706781,4123,4119,4,0,0,0.1968503937007874,0.2685103306399012
2026-09-12_which-of-the-record-s-CLAUSES-are-INVISIBLE-to-their-own-control_B.census.csv,6e9c4cdf,2026-09-12T03:34:00+00:00,L1_COUNT,count-in-text,True,360,663796,358,662627,3921,3916,5,2,1169,0.26666666666666666,0.35065441792357893
2026-09-14_does-any-committed-ROLLING-WINDOW-claim-publish-its-LEG-S-LIVE-SHARE_cloud.census.csv,ea3216d1,2026-09-14T22:58:06+00:00,L1_COUNT,count-in-text,True,385,707402,383,706868,4188,4183,5,2,534,0.18441558441558442,0.2673967560170879
2026-09-14_how-many-committed-RULE-8-PICKS-CHOSE-a-DIAL-THAT-DID-NOT-EXIST-for-most-of-the-IS-WINDOW_C.census.csv,809f80eb,2026-09-14T22:47:15+00:00,L1_COUNT,count-in-text,True,383,706868,383,706868,4183,4178,5,0,0,0.1906005221932115,0.26835420474544047
2026-09-15_do-the-SHARPE-LEGS-need-the-SAME-CONVENTION-CLAUSE_C.census.csv,b709c434,2026-09-15T08:36:56+00:00,L1_COUNT,count-in-text,True,409,722306,409,722306,4419,4413,6,0,0,0.11491442542787286,0.24124540014896734
2026-09-15_does-4b-SURVIVE-a-DISJOINT-HALVES-SPLIT_B.census.csv,0abe9191,2026-09-15T21:26:06+00:00,L1_COUNT,count-in-text,True,422,730137,422,730137,4742,4729,13,0,0,0.08056872037914692,0.22793256608006443
2026-09-15_does-any-4b-pass-in-the-record-survive-a-ZERO-COST-BASE-RATE-clause_B.census.csv,18bb3055,2026-09-15T15:59:35+00:00,L1_COUNT,count-in-text,True,414,727567,413,727490,4577,4572,5,1,77,0.10144927536231885,0.2322700177440703
2026-09-15_does-the-25bps-BREAK-live-ENTIRELY-in-2009-2016_cloud.census.csv,abd5f524,2026-09-15T14:51:04+00:00,L1_COUNT,count-in-text,True,413,727490,413,727490,4546,4540,6,0,0,0.10411622276029056,0.23240044536694662
2026-09-15_does-the-BLOCK-null-MASK-every-LOW-TAIL-gate_B.census.csv,e5bf324b,2026-09-15T11:46:22+00:00,L1_COUNT,count-in-text,True,409,722306,409,722306,4473,4468,5,0,0,0.11491442542787286,0.24124540014896734
2026-09-15_does-the-OOS-SPREAD-screen-retire-the-FLIP-RATE-statistic_B.census.csv,b494dfc9,2026-09-15T01:30:37+00:00,L1_COUNT,count-in-text,True,399,710870,399,710870,4238,4228,10,0,0,0.14285714285714285,0.26121372402830334
2026-09-15_does-the-RUNG-REVERSAL-generalise-BEYOND-CADENCE-to-every-TURNOVER-DIAL_cloud.census.csv,574d5b8f,2026-09-15T18:58:00+00:00,L1_COUNT,count-in-text,True,418,729067,418,729067,4666,4656,10,0,0,0.09090909090909091,0.22973471573943136
2026-09-15_how-many-committed-PLACEBO-DIFFERENCED-numbers-would-CHANGE-SIGN-under-the-SIGNED-estimator_B.census.csv,5f1bb06e,2026-09-15T06:42:26+00:00,L1_COUNT,count-in-text,True,409,722306,409,722306,4379,4370,9,0,0,0.11491442542787286,0.24124540014896734
2026-09-15_is-the-4a-MaxDD-leg-passable-at-all-without-de-grossing_cloud.census.csv,ccfbc538,2026-09-15T01:55:42+00:00,L1_COUNT,count-in-text,True,405,712321,401,711806,4256,4243,13,4,515,0.1259259259259259,0.258644627913539
2026-09-15_is-the-4b-DD-CAP-the-binding-leg-for-EVERY-offset-fragile-book_B.census.csv,293fb697,2026-09-15T19:20:54+00:00,L1_COUNT,count-in-text,True,419,729543,418,729067,4679,4672,7,1,476,0.0883054892601432,0.22893235902475934
2026-09-15_is-the-4b-DD-CAP-the-binding-leg-for-EVERY-offset-fragile-book_cloud.census.csv,78761a0d,2026-09-15T19:12:47+00:00,L1_COUNT,count-in-text,True,418,729067,418,729067,4672,4666,6,0,0,0.09090909090909091,0.22973471573943136
2026-09-15_is-the-55.8pct-CENSORING-a-LADDER-fact-or-the-1.00-CEILING_C.census.csv,80038d34,2026-09-15T15:54:24+00:00,L1_COUNT,count-in-text,True,413,727490,413,727490,4560,4550,10,0,0,0.10411622276029056,0.23240044536694662
2026-09-15_is-the-FAST-END-of-the-LADDER-an-H1-SHARPE-TEST_cloud.census.csv,faac54ae,2026-09-15T23:53:46+00:00,L1_COUNT,count-in-text,True,428,731787,428,731787,4819,4811,8,0,0,0.06542056074766354,0.22516387965350573
2026-09-15_is-the-RUN-SHAPE-BIAS-a-DEPTH-1.00-ARTEFACT_C.census.csv,c23b2e7e,2026-09-15T11:39:15+00:00,L1_COUNT,count-in-text,True,409,722306,409,722306,4468,4460,8,0,0,0.11491442542787286,0.24124540014896734
2026-09-15_normalise-the-record-s-4b-LEG-ALPHABET_cloud.census.csv,b01283c9,2026-09-15T19:55:51+00:00,L1_COUNT,count-in-text,True,421,729597,420,729555,4702,4692,10,1,42,0.0831353919239905,0.22884140148602586
2026-09-15_phase-claims-vs-family-blind-base-rate_cloud.census.csv,b11ee24f,2026-09-15T22:53:57+00:00,L0_NONE,-,True,426,731723,426,731723,4789,4779,10,0,0,0.07042253521126761,0.22527103835741122
2026-09-15_re-price-the-65-UNADJUDICABLE-placebo-files-by-RE-RUNNING-them_cloud.census.csv,5b7b5431,2026-09-15T07:15:14+00:00,L1_COUNT,count-in-text,True,409,722306,409,722306,4384,4379,5,0,0,0.11491442542787286,0.24124540014896734
2026-09-15_re-read-every-committed-GROSS-BAND-at-0.01-RESOLUTION_C.census.csv,6dedb909,2026-09-15T14:50:25+00:00,L1_COUNT,count-in-text,True,413,727490,413,727490,4540,4531,9,0,0,0.10411622276029056,0.23240044536694662
2026-09-15_re-score-committed-freq-M-4b-PASS-rows-against-their-own-MONTHLY-nulls_B.census.csv,5274f4b1,2026-09-15T21:00:03+00:00,L1_COUNT,count-in-text,True,422,730137,421,729597,4726,4715,11,1,540,0.08056872037914692,0.22793256608006443
2026-09-15_should-PROTOCOL-require-a-RUN-LENGTH-MATCHED-null-by-name_B.census.csv,501e82de,2026-09-15T04:38:07+00:00,L1_COUNT,count-in-text,True,408,721682,408,721682,4326,4320,6,0,0,0.11764705882352941,0.2423186389573247
2026-09-15_should-a-4b-PASS-be-NON-CERTIFYING-above-a-WITHIN-FAMILY-PHASE-PASS-SHARE_B.census.csv.gz,f36ccdd3,2026-09-15T22:38:38+00:00,L1_COUNT,count-in-text,True,426,731723,425,731687,4772,4763,9,1,36,0.07042253521126761,0.22527103835741122
2026-09-15_should-every-committed-4b-LEG-claim-carry-the-CADENCE-it-was-MEASURED-at_C.census.csv,1c78791e,2026-09-15T23:37:56+00:00,L1_COUNT,count-in-text,True,428,731787,427,731755,4811,4800,11,1,32,0.06542056074766354,0.22516387965350573
2026-09-15_should-every-published-CADENCE-or-TURNOVER-claim-carry-its-NULL-GAIN_C.census.csv,8d75a273,2026-09-15T18:40:36+00:00,L1_COUNT,count-in-text,True,418,729067,418,729067,4656,4647,9,0,0,0.09090909090909091,0.22973471573943136
2026-09-15_should-the-PHASE-AVERAGED-MEAN-replace-the-CANONICAL_cloud.census.csv,c22e4d3e,2026-09-15T21:57:58+00:00,L1_COUNT,count-in-text,True,423,730402,422,730137,4755,4747,8,1,265,0.07801418439716312,0.22748705507378128
2026-09-16_census-the-record-s-SCREENED-statistics-for-a-NAMED-FALLBACK_cloud.census.csv,b2a32f03,2026-09-16T01:51:50+00:00,L1_COUNT,count-in-text,True,432,764201,432,764201,4896,4888,8,0,0,0.05555555555555555,0.17319788903704653
2026-09-16_does-the-4b-CAGR-FLOOR-pin-every-U56-WEEKLY-cell-at-a-ZERO-BASE-RATE_C.census.csv,8bfde702,2026-09-16T03:54:20+00:00,L1_COUNT,count-in-text,True,436,795821,434,780011,4951,4939,12,2,15810,0.045871559633027525,0.12658374182133922
2026-09-16_does-the-SOLE-KILLER-MONOPOLY-of-the-TWO-LEVEL-LEGS-hold-on-the-RECORD-s-COMMITTED-FAIL-ROWS_C.census.csv,ab857701,2026-09-16T04:40:33+00:00,L2_LIST,2026-09-16_does-the-SOLE-KILLER-MONOPOLY-of-the-TWO-LEVEL-LEGS-hold-on-the-RECORD-s-COMMITTED-FAIL-ROWS_C.corpusfiles.csv,True,449,883294,446,883221,4998,4991,7,3,73,0.015590200445434299,0.01501764984252129
2026-09-16_is-every-committed-4b-SHARPE-LEG-just-the-BENCHMARK-S-OWN-LUCK-in-that-window_B.census.csv,57390b9b,2026-09-16T04:23:14+00:00,L0_NONE,-,True,446,883221,446,883221,4991,4982,9,0,0,0.02242152466367713,0.015101543101896354
2026-09-16_is-the-4b-H2-LEG-DEAD-WEIGHT_cloud.census.csv,20d1f165,2026-09-16T05:03:18+00:00,L2_LIST,2026-09-16_is-the-4b-H2-LEG-DEAD-WEIGHT_cloud.corpusfiles.csv,True,454,896542,452,896431,5013,5005,8,2,111,0.004405286343612335,1.8961744123532415e-05
2026-09-16_re-score-the-record-s-COMMITTED-4b-PASSES-against-their-own-PER-LEG-NULL-PERCENTILES_cloud.census.csv,742cdbda,2026-09-16T03:18:34+00:00,L0_NONE,-,True,434,780011,434,780011,4939,4924,15,0,0,0.05069124423963134,0.1494184056378692
