block,statistic,k,q,book,chosen_char,is_stat,panel,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,rev_OOS_Sharpe,anchor,seed_sd,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,v2_OOS_Sharpe
A,partial,20,0.25,EWall,corr,-0.20987837329268869,k20~q0.250~s48,1.1952473599157136,0.1580288019044253,-0.1899087418027777,0.8497669208636117,0.840532983826109,0.17331054458632913,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2459724101929142
A,partial,20,0.25,CAND10,corr,-0.2742859015181898,k20~q0.250~s48,1.0722897702422498,0.1526167891671466,-0.1984681315426842,0.8701786920241963,0.8155648774772113,0.16661810507652836,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2459724101929142
A,partial,20,0.25,CAND20,corr,-0.2152595058679076,k20~q0.250~s48,1.1727260237820274,0.1548623106215914,-0.1899087418027774,0.8541548493373546,0.8389068825975987,0.17100939602191476,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2459724101929142
A,partial,20,0.5,EWall,breadth,0.1892409162539406,k20~q0.500~s39,0.6995990399649333,0.0842633629191971,-0.1920602858385851,0.4618843480954381,0.6563942291965704,0.20865952659327153,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8289805191658053
A,partial,20,0.5,CAND10,disp,0.17835013419485893,k20~q0.500~s40,0.9386772775264184,0.1521577831492977,-0.2309496570436487,0.6944748338341865,0.6532219713353806,0.20153789192573318,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0403712650431554
A,partial,20,0.5,CAND20,breadth,0.19377752661436315,k20~q0.500~s39,0.6995990399649333,0.0842633629191971,-0.1920602858385851,0.4390523964318341,0.653434328151723,0.2056872490180702,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8289805191658053
A,partial,20,0.75,EWall,evol,-0.44375194834416776,k20~q0.750~s58,0.0716939999182354,-0.000376100066968,-0.3507308880480609,0.5377152227198401,0.44830936944714794,0.19279825234107795,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5034879115066296
A,partial,20,0.75,CAND10,evol,-0.4311445804284442,k20~q0.750~s58,0.0823100141356717,0.0010353623341963,-0.3573171945990409,0.5468694984658392,0.4454490502337692,0.18861623293075516,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5034879115066296
A,partial,20,0.75,CAND20,evol,-0.4404963926331213,k20~q0.750~s58,0.0776889212098597,0.0004732451341857,-0.3471297590933037,0.5376288215926086,0.4452674869620243,0.1896075184478351,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5034879115066296
A,partial,40,0.25,EWall,disp,0.3772216571680584,k40~q0.250~s16,1.040074769513525,0.1235154791419104,-0.2102860225405073,0.85193703886448,0.8640166524830032,0.13040438379026778,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0011052397837077
A,partial,40,0.25,CAND10,disp,0.4622099844043109,k40~q0.250~s16,0.8058358487417475,0.1136248980971843,-0.2478418136089148,0.7174878320199969,0.8034283852335125,0.13883702978170112,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0011052397837077
A,partial,40,0.25,CAND20,disp,0.46124810128847943,k40~q0.250~s16,1.031868428612662,0.1277505839411679,-0.2223823295063111,0.8412449291254834,0.8711979449935647,0.12846222190696605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0011052397837077
A,partial,40,0.5,EWall,breadth,0.12680137362335628,k40~q0.500~s26,0.8863748363346156,0.1090486068617857,-0.2161909634980527,0.6613751239022951,0.722156616015256,0.1378493306006656,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9759519129271816
A,partial,40,0.5,CAND10,disp,0.22769150095055082,k40~q0.500~s53,0.5435234328333232,0.0765135946206883,-0.2670652313051751,0.5352164935459792,0.6991435903084167,0.17094842800506654,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.993255402378103
A,partial,40,0.5,CAND20,disp,0.13840895238576442,k40~q0.500~s53,0.6848848732379066,0.0896133911140282,-0.2673049027197901,0.6759664122609778,0.7255235900012164,0.14510069524410832,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.993255402378103
A,partial,40,0.75,EWall,disp,0.2150704726371237,k40~q0.750~s32,0.6736949685004266,0.083661842204729,-0.1916175231717477,0.5026926480082698,0.5260869264827233,0.1971038134734649,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.786923801987535
A,partial,40,0.75,CAND10,disp,0.3601300548607861,k40~q0.750~s32,0.6351571859447895,0.088759952726781,-0.2174063408022434,0.7065773306933208,0.5374843658014575,0.2182156280659034,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.786923801987535
A,partial,40,0.75,CAND20,disp,0.23819008146440132,k40~q0.750~s32,0.6688909511562411,0.0841905643364528,-0.1942434407334481,0.5558767145267294,0.5214961971648413,0.20283414241649403,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.786923801987535
A,partial,80,0.25,EWall,corr,-0.24799843605370783,k80~q0.250~s42,1.005062493506965,0.1237666181447956,-0.2618246657988118,0.8760779507488835,0.8726501222167706,0.1046951664274594,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1033820495993818
A,partial,80,0.25,CAND10,breadth,-0.19900955778159607,k80~q0.250~s44,0.4303513077879736,0.0568963331263707,-0.3199182642344764,0.8938703502641028,0.7079042004821197,0.11266206360987617,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8555628836054964
A,partial,80,0.25,CAND20,disp,0.10794021612180774,k80~q0.250~s17,0.8021818366060859,0.1119946917293981,-0.2752690326212196,0.6431032026595098,0.8083369050514491,0.10664968799648535,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.977859537811946
A,partial,80,0.5,EWall,evol,-0.2355876940448452,k80~q0.500~s01,0.4497979392323477,0.0497851336898758,-0.293511320881714,0.8719826059296367,0.7325800078803758,0.11602206874951156,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.63341018741602
A,partial,80,0.5,CAND10,disp,0.22154389756516848,k80~q0.500~s46,0.5901421840455808,0.0916261407933207,-0.3332819649452541,0.3434443454414833,0.6260345952863011,0.1415337435617755,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9863660335478424
A,partial,80,0.5,CAND20,disp,0.24603957085114203,k80~q0.500~s46,0.6994291872710581,0.0971888121557682,-0.2834995524754007,0.4878324728204045,0.730728934725181,0.13096699824791794,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9863660335478424
A,partial,80,0.75,EWall,breadth,-0.06971834886559572,k80~q0.750~s39,0.6116523587679432,0.074642382187414,-0.2895599904137593,0.4412010357601881,0.523057441862134,0.12779201378229404,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7523616448459355
A,partial,80,0.75,CAND10,disp,0.1371810548766893,k80~q0.750~s49,0.6281962781348343,0.1013985064431632,-0.2971907794532891,0.7171276966020158,0.5184520744507998,0.1957464757499131,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9154515818215856
A,partial,80,0.75,CAND20,breadth,-0.21894557774525097,k80~q0.750~s39,0.5937684595075232,0.0772515669447271,-0.2804479443426815,0.5858063950802113,0.5460328990602572,0.14700860423306983,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7523616448459355
A,joint_t,20,0.25,EWall,corr,-1.8509652222144646,k20~q0.250~s48,1.1952473599157136,0.1580288019044253,-0.1899087418027777,0.8497669208636117,0.840532983826109,0.17331054458632913,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2459724101929142
A,joint_t,20,0.25,CAND10,corr,-2.373436789310769,k20~q0.250~s48,1.0722897702422498,0.1526167891671466,-0.1984681315426842,0.8701786920241963,0.8155648774772113,0.16661810507652836,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2459724101929142
A,joint_t,20,0.25,CAND20,corr,-1.8943388574625302,k20~q0.250~s48,1.1727260237820274,0.1548623106215914,-0.1899087418027774,0.8541548493373546,0.8389068825975987,0.17100939602191476,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2459724101929142
A,joint_t,20,0.5,EWall,disp,1.7637031405698091,k20~q0.500~s40,1.048339083981543,0.1661812445459336,-0.2100171141793948,0.7122877893121065,0.6563942291965704,0.20865952659327153,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0403712650431554
A,joint_t,20,0.5,CAND10,disp,1.982445861471643,k20~q0.500~s40,0.9386772775264184,0.1521577831492977,-0.2309496570436487,0.6944748338341865,0.6532219713353806,0.20153789192573318,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0403712650431554
A,joint_t,20,0.5,CAND20,disp,1.8547974222925276,k20~q0.500~s40,1.013715657123477,0.1600266363648403,-0.2100171141793959,0.7165609750335747,0.653434328151723,0.2056872490180702,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0403712650431554
A,joint_t,20,0.75,EWall,evol,-2.8455128515741532,k20~q0.750~s58,0.0716939999182354,-0.000376100066968,-0.3507308880480609,0.5377152227198401,0.44830936944714794,0.19279825234107795,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5034879115066296
A,joint_t,20,0.75,CAND10,evol,-2.637590988184253,k20~q0.750~s58,0.0823100141356717,0.0010353623341963,-0.3573171945990409,0.5468694984658392,0.4454490502337692,0.18861623293075516,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5034879115066296
A,joint_t,20,0.75,CAND20,evol,-2.792504710719564,k20~q0.750~s58,0.0776889212098597,0.0004732451341857,-0.3471297590933037,0.5376288215926086,0.4452674869620243,0.1896075184478351,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5034879115066296
A,joint_t,40,0.25,EWall,disp,2.1606738320505223,k40~q0.250~s16,1.040074769513525,0.1235154791419104,-0.2102860225405073,0.85193703886448,0.8640166524830032,0.13040438379026778,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0011052397837077
A,joint_t,40,0.25,CAND10,disp,3.228152569213689,k40~q0.250~s16,0.8058358487417475,0.1136248980971843,-0.2478418136089148,0.7174878320199969,0.8034283852335125,0.13883702978170112,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0011052397837077
A,joint_t,40,0.25,CAND20,disp,3.0720263244621355,k40~q0.250~s16,1.031868428612662,0.1277505839411679,-0.2223823295063111,0.8412449291254834,0.8711979449935647,0.12846222190696605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0011052397837077
A,joint_t,40,0.5,EWall,breadth,1.7874130824588226,k40~q0.500~s26,0.8863748363346156,0.1090486068617857,-0.2161909634980527,0.6613751239022951,0.722156616015256,0.1378493306006656,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9759519129271816
A,joint_t,40,0.5,CAND10,disp,1.4118651036393912,k40~q0.500~s53,0.5435234328333232,0.0765135946206883,-0.2670652313051751,0.5352164935459792,0.6991435903084167,0.17094842800506654,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.993255402378103
A,joint_t,40,0.5,CAND20,breadth,1.6461922252878696,k40~q0.500~s26,0.8496788413426987,0.1067691077011805,-0.220835988635226,0.7311375335207854,0.7255235900012164,0.14510069524410832,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9759519129271816
A,joint_t,40,0.75,EWall,disp,2.4545674169429623,k40~q0.750~s32,0.6736949685004266,0.083661842204729,-0.1916175231717477,0.5026926480082698,0.5260869264827233,0.1971038134734649,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.786923801987535
A,joint_t,40,0.75,CAND10,disp,3.768293956868417,k40~q0.750~s32,0.6351571859447895,0.088759952726781,-0.2174063408022434,0.7065773306933208,0.5374843658014575,0.2182156280659034,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.786923801987535
A,joint_t,40,0.75,CAND20,disp,2.635291402415365,k40~q0.750~s32,0.6688909511562411,0.0841905643364528,-0.1942434407334481,0.5558767145267294,0.5214961971648413,0.20283414241649403,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.786923801987535
A,joint_t,80,0.25,EWall,evol,-1.1147372563641782,k80~q0.250~s19,0.7703990338017568,0.0902778440062843,-0.2984767882462253,0.889728637071488,0.8726501222167706,0.1046951664274594,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9822700503617012
A,joint_t,80,0.25,CAND10,breadth,-1.7249490678094366,k80~q0.250~s44,0.4303513077879736,0.0568963331263707,-0.3199182642344764,0.8938703502641028,0.7079042004821197,0.11266206360987617,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8555628836054964
A,joint_t,80,0.25,CAND20,evol,-1.2841179895373795,k80~q0.250~s19,0.7069206678740606,0.0923055382864217,-0.3079158668360109,0.8398518184896626,0.8083369050514491,0.10664968799648535,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9822700503617012
A,joint_t,80,0.5,EWall,evol,-2.348666238061109,k80~q0.500~s01,0.4497979392323477,0.0497851336898758,-0.293511320881714,0.8719826059296367,0.7325800078803758,0.11602206874951156,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.63341018741602
A,joint_t,80,0.5,CAND10,disp,1.7901535524198007,k80~q0.500~s46,0.5901421840455808,0.0916261407933207,-0.3332819649452541,0.3434443454414833,0.6260345952863011,0.1415337435617755,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9863660335478424
A,joint_t,80,0.5,CAND20,disp,1.7604470787551036,k80~q0.500~s46,0.6994291872710581,0.0971888121557682,-0.2834995524754007,0.4878324728204045,0.730728934725181,0.13096699824791794,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9863660335478424
A,joint_t,80,0.75,EWall,disp,0.4949129242137101,k80~q0.750~s49,0.5480082781701668,0.069403067797128,-0.3297217599620844,0.6477870737141954,0.523057441862134,0.12779201378229404,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9154515818215856
A,joint_t,80,0.75,CAND10,breadth,-0.9790657480798403,k80~q0.750~s39,0.4412164869261908,0.0601908538736339,-0.3001728034830697,0.4470289065772171,0.5184520744507998,0.1957464757499131,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7523616448459355
A,joint_t,80,0.75,CAND20,breadth,-1.3387949384888371,k80~q0.750~s39,0.5937684595075232,0.0772515669447271,-0.2804479443426815,0.5858063950802113,0.5460328990602572,0.14700860423306983,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7523616448459355
B,marginal,20,0.25,EWall,evol,-0.14315087524312312,k20~q0.250~s157,0.6901823995020812,0.0730032524231039,-0.2089732895992671,0.900511085323155,0.7723090434402857,0.17886062276387024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6657054172341381
B,marginal,20,0.25,CAND10,breadth,0.18502875885883546,k20~q0.250~s111,0.6328904257108655,0.0802661176180778,-0.2880397216328387,0.7432002163408264,0.754093073380636,0.18024943061807436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6851066061394411
B,marginal,20,0.25,CAND20,evol,-0.15643234231731037,k20~q0.250~s157,0.670006921021447,0.0708822741284591,-0.2089732895992673,0.900511085323155,0.7718311854617274,0.17723528531786498,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6657054172341381
B,marginal,20,0.5,EWall,breadth,0.2241178105029175,k20~q0.500~s150,0.6313641793785322,0.0739994971374609,-0.244044190324844,0.8156439990798666,0.6572893274675339,0.19951989620891658,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6829936731627992
B,marginal,20,0.5,CAND10,breadth,0.2740761322589608,k20~q0.500~s150,0.6740482749260166,0.0827188749663139,-0.2267746541636081,0.7764059935041309,0.6572633376235799,0.20598671931030238,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6829936731627992
B,marginal,20,0.5,CAND20,breadth,0.24001111419838844,k20~q0.500~s150,0.6313641793785322,0.0739994971374609,-0.244044190324844,0.8004422947534611,0.658276337246544,0.19960613294614712,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6829936731627992
B,marginal,20,0.75,EWall,disp,0.14370658516254517,k20~q0.750~s101,0.8932385918582292,0.1495325238560938,-0.5327221416806861,0.4419811213480258,0.47669304026178666,0.19385304264014006,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8817093869568863
B,marginal,20,0.75,CAND10,disp,0.16665740483467634,k20~q0.750~s101,0.9075994123906848,0.1537622123492412,-0.5327221416806859,0.4594047635396235,0.48197470053138647,0.1979243971534303,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8817093869568863
B,marginal,20,0.75,CAND20,evol,-0.1440400111141984,k20~q0.750~s131,0.3101010433530596,0.0356177456371382,-0.3990309272807409,0.690016325808912,0.4744972679298518,0.19653415539411542,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.4917538697580977
B,marginal,40,0.25,EWall,disp,0.39611003056404565,k40~q0.250~s138,0.7570373814277708,0.0946774720312102,-0.2918197049751363,0.6739602183795044,0.8682161989170573,0.13539845401611686,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0111416914720728
B,marginal,40,0.25,CAND10,disp,0.44162267296471247,k40~q0.250~s138,0.679211763915072,0.1000006507066855,-0.3111504139854616,0.7189162299746954,0.7869210134458038,0.16164696769155615,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0111416914720728
B,marginal,40,0.25,CAND20,disp,0.3682689636010003,k40~q0.250~s138,0.7520354650091858,0.0975658815563615,-0.2965382071656038,0.7199603700409242,0.8561654607220098,0.13336704376297387,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0111416914720728
B,marginal,40,0.5,EWall,disp,0.25390386218394,k40~q0.500~s144,0.6268534965627598,0.0782044300107418,-0.2936506834410967,0.6840845146620644,0.7101318937762559,0.1315470594008481,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8458161361683086
B,marginal,40,0.5,CAND10,disp,0.2448457904973604,k40~q0.500~s144,0.3296136707005472,0.0395537287116041,-0.287086536957693,0.7149968057697468,0.690799324404349,0.1602586137952023,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8458161361683086
B,marginal,40,0.5,CAND20,disp,0.1869408168935816,k40~q0.500~s144,0.6097542322466291,0.0768423728199969,-0.2917460728824419,0.6759359754296482,0.7034298500468857,0.13290943020248952,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8458161361683086
B,marginal,40,0.75,EWall,corr,-0.3642122811892193,k40~q0.750~s130,0.2843928110615018,0.0301145504376156,-0.3671348637148423,0.5108291137436414,0.4997978386269574,0.1664654319849585,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6209208684355336
B,marginal,40,0.75,CAND10,corr,-0.3149763823284246,k40~q0.750~s130,0.4111740112058262,0.0533130850265903,-0.386347679424734,0.5813593081519955,0.5093590801753382,0.17698818923863377,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6209208684355336
B,marginal,40,0.75,CAND20,corr,-0.38566268407891086,k40~q0.750~s130,0.3114747529735335,0.034197051370405,-0.3650533132906715,0.4927675226360072,0.49368543854547636,0.16050386389262336,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.6209208684355336
B,marginal,80,0.25,EWall,corr,-0.4308419005279245,k80~q0.250~s119,0.9123352851982032,0.1115198390545446,-0.2694380192476266,0.859297792722106,0.8723368257137355,0.09540459606134521,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0153708864215074
B,marginal,80,0.25,CAND10,disp,0.3437621561544874,k80~q0.250~s120,0.7005362916697091,0.1121700147623319,-0.2734570711878574,0.6932980059206101,0.7198822567204656,0.10376801123310302,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9649035190312282
B,marginal,80,0.25,CAND20,disp,0.46846346207279804,k80~q0.250~s120,0.8942133829819727,0.1288589232974597,-0.2636739988198553,0.9018066258053412,0.8185869605491074,0.09892024210926287,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9649035190312282
B,marginal,80,0.5,EWall,corr,-0.4898027229786052,k80~q0.500~s108,0.8278896402695667,0.1015619174366295,-0.2318075839205368,0.6567574846335101,0.7025377845860282,0.09999637531368365,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0463720407342472
B,marginal,80,0.5,CAND10,corr,-0.3533203667685469,k80~q0.500~s108,0.8725417836596624,0.1510306101720651,-0.2446424869795201,0.6466348922860112,0.6207817767076232,0.14283314098015962,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0463720407342472
