panel,family,L,dial,slope,se,t,degenerate_reps,reps
B136,V,126,0.5,-1.7085420636331203,1.0110700218248063,-1.689835547244787,0,400
B136,V,126,1.0,-0.9837899498906262,0.9113205794311121,-1.0795212706649868,0,400
B136,V,126,1.5,-0.7745575891149116,0.8288963080095212,-0.9344444915853269,0,400
B136,V,126,2.0,-0.6618046412384679,0.7608049031681335,-0.8698743113807363,0,400
B136,V,126,LADDER,1.0467374223946524,0.8701084437203166,1.2029965114683,0,400
B136,S0.5,126,0.05,-1.0373456820521363,0.5333663966301212,-1.9449025821765717,0,400
B136,S0.5,126,0.075,-1.572728788259498,0.8385383785489274,-1.8755596982705445,0,400
B136,S0.5,126,0.1,-0.6057924996967299,0.8128678667774069,-0.7452533486141828,0,400
B136,S0.5,126,0.125,-0.7433453953147885,1.1495784764157517,-0.6466243154033734,0,400
B136,S0.5,126,0.15,-0.5825636806618512,1.9286922156311705,-0.3020511390777846,11,400
B136,S0.5,126,0.2,,,,400,400
B136,S0.5,126,LADDER,0.9901651075976469,0.8385383785489274,1.1808226467953753,400,400
B136,S1,126,0.05,-1.1125394399766957,0.5223233421093154,-2.12998223568545,0,400
B136,S1,126,0.075,-0.8372188250648338,0.536398466171252,-1.5608150989707363,0,400
B136,S1,126,0.1,-0.708426684380363,0.5815885291270626,-1.2180891625281514,0,400
B136,S1,126,0.125,-0.4088002415536908,0.5363755623243599,-0.7621529955283066,0,400
B136,S1,126,0.15,-0.4763348071027972,1.0029510879057577,-0.47493323736995235,0,400
B136,S1,126,0.2,,,,400,400
B136,S1,126,LADDER,0.7037391984230048,0.536398466171252,1.3119709372888608,400,400
SMALL,G,21,0.625,-4.85541977233441,41.7731899456259,-0.11623291825820509,0,400
SMALL,G,21,0.5,-4.806060401618287,44.78134848293514,-0.10732281551212634,0,400
SMALL,G,21,0.375,-4.764628042722015,81.48246591474214,-0.0584742740567941,0,400
SMALL,G,21,0.25,-4.730043369448562,69.5154474117279,-0.0680430543938434,0,400
SMALL,G,21,LADDER,0.1253764028858484,57.14839794733152,0.002193874323500659,0,400
SMALL,V,21,0.5,5.132819202441184,17.37398702747527,0.29543127863075586,5,400
SMALL,V,21,1.0,4.483238474284314,22.00285917415373,0.20375708624044073,3,400
SMALL,V,21,1.5,4.7252615540890375,29.655323559176704,0.15933940308086192,2,400
SMALL,V,21,2.0,5.388700671933024,20.06919130612822,0.2685061191423074,1,400
SMALL,V,21,LADDER,0.9054621976487098,21.036025240140976,0.04304340707487389,5,400
SMALL,S0.5,21,0.05,-2.8382891601793956,28.917499126755413,-0.09815126639195842,0,400
SMALL,S0.5,21,0.075,-3.186053178449662,122.08550544931359,-0.026096899601013,0,400
SMALL,S0.5,21,0.1,-2.4549624484735144,10.269854432451313,-0.23904549617725587,1,400
SMALL,S0.5,21,0.125,-1.701715209160254,9.693608020010922,-0.17555023946164647,0,400
SMALL,S0.5,21,0.15,-1.548015045049359,52.04982782989609,-0.029741021432547733,1,400
SMALL,S0.5,21,0.2,-2.607361146245836,20.436514169018416,-0.12758345795578846,0,400
SMALL,S0.5,21,LADDER,1.638038133400303,24.677006647886913,0.06637912599259958,1,400
SMALL,S1,21,0.05,-3.94391394752548,24.683140699152087,-0.15978169049050395,0,400
SMALL,S1,21,0.075,-3.5584719752484735,54.071608196899184,-0.06581035951974033,0,400
SMALL,S1,21,0.1,-2.656888471775987,67.45281323058664,-0.03938884598768987,0,400
SMALL,S1,21,0.125,-2.4818091052175553,50.44329705199777,-0.04919997800023393,0,400
SMALL,S1,21,0.15,-2.4818091052175553,50.44329705199777,-0.04919997800023393,0,400
SMALL,S1,21,0.2,-2.963047151208386,27.09801634597011,-0.10934553708205422,1,400
SMALL,S1,21,LADDER,1.4621048423079248,50.44329705199777,0.028985116512125753,1,400
SMALL,G,63,0.625,-4.85541977233441,24.018953042368764,-0.2021495176650533,1,400
SMALL,G,63,0.5,-4.806060401618287,32.78117665817504,-0.14661036886300238,1,400
SMALL,G,63,0.375,-4.764628042722015,23.651618913786656,-0.20145039796597974,0,400
SMALL,G,63,0.25,-4.730043369448562,57.182247267557095,-0.08271873869028924,1,400
SMALL,G,63,LADDER,0.1253764028858484,28.400064850271903,0.004414651992762898,1,400
SMALL,V,63,0.5,5.132819202441184,21.282018661442983,0.24118103099591795,9,400
SMALL,V,63,1.0,4.483238474284314,31.654574350342614,0.14163003503586172,1,400
SMALL,V,63,1.5,4.7252615540890375,26.520851143611996,0.17817156502638107,3,400
SMALL,V,63,2.0,5.388700671933024,59.65921819972165,0.09032469473356534,2,400
SMALL,V,63,LADDER,0.9054621976487098,29.087712746977303,0.031128683287165726,9,400
SMALL,S0.5,63,0.05,-2.8382891601793956,10.238238594907802,-0.27722436177557697,0,400
SMALL,S0.5,63,0.075,-3.186053178449662,39.06720512467866,-0.0815531381956228,0,400
SMALL,S0.5,63,0.1,-2.4549624484735144,5.7450361873797045,-0.4273188833634164,0,400
SMALL,S0.5,63,0.125,-1.701715209160254,2.308956950868408,-0.7370060357860861,0,400
SMALL,S0.5,63,0.15,-1.548015045049359,10.67583724186494,-0.14500174646526734,0,400
SMALL,S0.5,63,0.2,-2.607361146245836,17.353139244139413,-0.15025299512457993,2,400
SMALL,S0.5,63,LADDER,1.638038133400303,10.457037918386371,0.15664456284701597,2,400
SMALL,S1,63,0.05,-3.94391394752548,64.01715427827705,-0.0616071425227936,0,400
SMALL,S1,63,0.075,-3.5584719752484735,63.19612919481745,-0.05630838503223223,0,400
SMALL,S1,63,0.1,-2.656888471775987,62.62794425458839,-0.04242337032452302,0,400
SMALL,S1,63,0.125,-2.4818091052175553,64.15464347822375,-0.03868479303544045,0,400
SMALL,S1,63,0.15,-2.4818091052175553,64.15464347822375,-0.03868479303544045,0,400
SMALL,S1,63,0.2,-2.963047151208386,35.809062350512235,-0.08274573408834315,1,400
SMALL,S1,63,LADDER,1.4621048423079248,63.606641736547246,0.022986669353867575,1,400
SMALL,G,126,0.625,-4.85541977233441,38.22293642222857,-0.12702895765775699,4,400
SMALL,G,126,0.5,-4.806060401618287,62.793581209007094,-0.07653744712570887,0,400
SMALL,G,126,0.375,-4.764628042722015,46.7489403903225,-0.10191948743523481,0,400
SMALL,G,126,0.25,-4.730043369448562,45.84623765487785,-0.10317189831487307,0,400
SMALL,G,126,LADDER,0.1253764028858484,46.29758902260018,0.002708054685626197,4,400
SMALL,V,126,0.5,5.132819202441184,23.285116150515773,0.22043348073775834,6,400
SMALL,V,126,1.0,4.483238474284314,39.41988625429014,0.11373037571351173,4,400
SMALL,V,126,1.5,4.7252615540890375,40.349227534932055,0.11710909583084772,2,400
SMALL,V,126,2.0,5.388700671933024,30.635683755840162,0.17589621027817803,3,400
SMALL,V,126,LADDER,0.9054621976487098,35.027785005065155,0.025849827430360683,6,400
SMALL,S0.5,126,0.05,-2.8382891601793956,59.18755537149869,-0.04795415425361785,0,400
SMALL,S0.5,126,0.075,-3.186053178449662,32.30541680249457,-0.09862287795041358,0,400
SMALL,S0.5,126,0.1,-2.4549624484735144,7.514308188111345,-0.32670505215072204,0,400
SMALL,S0.5,126,0.125,-1.701715209160254,2.074755592182254,-0.8202003241116071,0,400
SMALL,S0.5,126,0.15,-1.548015045049359,3.7678343403687964,-0.4108500812957289,0,400
SMALL,S0.5,126,0.2,-2.607361146245836,13.122490875335057,-0.19869407195752858,0,400
SMALL,S0.5,126,LADDER,1.638038133400303,10.318399531723202,0.1587492448188567,0,400
SMALL,S1,126,0.05,-3.94391394752548,25.727316821630026,-0.1532967458234769,0,400
SMALL,S1,126,0.075,-3.5584719752484735,21.207473027471664,-0.16779330430546402,0,400
SMALL,S1,126,0.1,-2.656888471775987,9.107479944675168,-0.29172597556246926,0,400
SMALL,S1,126,0.125,-2.4818091052175553,14.860636784070476,-0.16700556922822274,0,400
SMALL,S1,126,0.15,-2.4818091052175553,14.860636784070476,-0.16700556922822274,0,400
SMALL,S1,126,0.2,-2.963047151208386,40.07695386816284,-0.0739339412110917,0,400
SMALL,S1,126,LADDER,1.4621048423079248,18.03405490577107,0.08107465846962887,0,400
