panel,n,bps,gross_cand,gross_ew,gdef,PREMIUM,SEL_EWMG,EXP_EWMG,SEL_CANDRG,EXP_CANDRG,OOS_PREMIUM,OOS_SEL_EWMG,OOS_SEL_CANDRG,dCAGR,dMaxDD,survives_EWMG,survives_CANDRG
B136,40,25.0,0.7279299954944808,0.75,0.022070004505519214,-0.032267740279016244,-0.0651594526306909,0.03289171235167465,-0.0557110720904046,0.023443331811388357,-0.043872966726855145,-0.0707282603493612,-0.060889386476265184,0.008699189420585896,-0.010145030170445324,True,True
SMALL439,3,0.0,0.7479028978139298,0.75,0.0020971021860701766,-0.16558524689485093,-0.16045142890905673,-0.005133817985794209,-0.16329487453318464,-0.002290372361666293,-0.010179679858022261,-0.0022388320246822246,-0.006690020933462104,-0.013845045820258806,-0.14403162072480202,True,True
SMALL439,3,10.0,0.7479028978139298,0.75,0.0020971021860701766,-0.18385287525683935,-0.1793101172529184,-0.004542758003920955,-0.18182500256080752,-0.0020278726960318294,-0.022934194475149217,-0.015906556384368498,-0.01984562318846672,-0.03622368189421765,-0.18628620770257842,True,True
SMALL439,3,25.0,0.7479028978139298,0.75,0.0020971021860701766,-0.21147549361037263,-0.20782219772175006,-0.0036532958886225653,-0.20984200386324336,-0.0016334897471292666,-0.04231334958235031,-0.03665902432475085,-0.039827428863181774,-0.06781289808701163,-0.2674977806635398,True,True
SMALL439,5,0.0,0.7472928317234366,0.75,0.0027071682765633653,0.003028349611912895,0.009939699567904137,-0.006911349955991242,0.006791458087108737,-0.003763108475195842,0.14573165421502943,0.15642075400087202,0.1514716207739749,0.03031392274435296,0.04530818907418088,True,True
SMALL439,5,10.0,0.7472928317234366,0.75,0.0027071682765633653,-0.018557185556416056,-0.012427875847532854,-0.006129309708883202,-0.015220324168530086,-0.00333686138788597,0.12764670916884152,0.13712749169943522,0.13273442895928367,0.012342597144693324,-0.0006119192565234854,True,True
SMALL439,5,25.0,0.7472928317234366,0.75,0.0027071682765633653,-0.05113877914316048,-0.04618634993239368,-0.004952429210766801,-0.048441636079746775,-0.002697143063413704,0.1003110281829335,0.10797458910452531,0.1044197298233451,-0.013234015131910803,-0.06015405975258881,True,True
SMALL439,10,0.0,0.7463586680223692,0.75,0.003641331977630835,0.1650282043864661,0.16427601114524187,0.0007521932412242194,0.1647418723877782,0.00028633199868788317,0.2802628311017319,0.28008821399388023,0.2794886755961479,0.053054149372621096,0.09796539116949698,True,True
SMALL439,10,10.0,0.7463586680223692,0.75,0.003641331977630835,0.14208069228935993,0.1411750849392922,0.0009056073500677275,0.14157623003166114,0.00050446225769879,0.2614177241821793,0.2610025148077524,0.2602590765901936,0.04070848221636947,0.10993159514389972,True,True
SMALL439,10,25.0,0.7463586680223692,0.75,0.003641331977630835,0.10739339686138921,0.10628952975337039,0.0011038671080188245,0.10657881731090424,0.0008145795504849729,0.23288314438158364,0.23215783274918755,0.23117240018393015,0.022996511662376484,0.08529740180946799,True,True
SMALL439,15,0.0,0.745729537366548,0.75,0.004270462633451988,0.18409172893142994,0.17125372383383758,0.012838005097592364,0.174347987503293,0.009743741428136943,0.2599811883062577,0.24186182667830125,0.24474681327224623,0.048239891713398375,0.13429253183913903,True,True
SMALL439,15,10.0,0.745729537366548,0.75,0.004270462633451988,0.1614501286761431,0.14912481030364427,0.012325318372498839,0.1519477333830822,0.009502395293060906,0.2378707500164003,0.22055528488727322,0.22297857541783622,0.038541634010605286,0.12441864521557544,True,True
SMALL439,15,25.0,0.745729537366548,0.75,0.004270462633451988,0.12721094154216905,0.11573157778998147,0.011479363752187582,0.11811764251683327,0.009093299025335788,0.20442929228570195,0.18844212431114854,0.1901217803731507,0.02458660522226186,0.07165304705368802,True,True
SMALL439,20,0.0,0.7450813421453991,0.75,0.004918657854600883,0.14764717527854293,0.1305444065152475,0.017102768763295417,0.13436201808636622,0.013285157192176711,0.21690644281168303,0.19025288605860602,0.19475000377848928,0.03676962371334169,0.14144354361748035,True,True
SMALL439,20,10.0,0.7450813421453991,0.75,0.004918657854600883,0.12711880535007758,0.11058988143634602,0.016528923913731564,0.1141699285448875,0.01294887680519008,0.19685301302161007,0.17124431152072556,0.17525356190912206,0.02897074522317933,0.1270485457196221,True,True
SMALL439,20,25.0,0.7450813421453991,0.75,0.004918657854600883,0.09604977057211694,0.08047242985694478,0.015577340715172167,0.08366957906608918,0.01238019150602776,0.16648271193296366,0.1425925589179284,0.14582044415293594,0.01773015951671275,0.06992634484694094,True,True
SMALL439,30,0.0,0.7434799186578546,0.75,0.006520081342145434,0.09606284217832867,0.08175878354025001,0.014304058638078654,0.08415980170057319,0.011903040477755478,0.18486212837972682,0.16239618652582466,0.16360802471368063,0.022630374796647867,0.153410199065395,True,True
SMALL439,30,10.0,0.7434799186578546,0.75,0.006520081342145434,0.0773320239557726,0.0634034788264129,0.013928545129359704,0.06575351724440298,0.011578506711369618,0.16797202581777326,0.1465738183103974,0.1474568981687,0.01693064621928264,0.15432960325767886,True,True
SMALL439,30,25.0,0.7434799186578546,0.75,0.006520081342145434,0.049001363606850507,0.03572813127532415,0.013273232331526358,0.03799050508561491,0.011010858521235595,0.14232888586434334,0.1226997273725077,0.12306022190736937,0.008701737769991835,0.12389323911731476,True,True
SMALL439,40,0.0,0.7406774275546517,0.75,0.009322572445348287,0.09641706080954032,0.09000708520482492,0.006409975604715401,0.08990278719142081,0.006514273618119515,0.19474406539393307,0.18174839494629996,0.17853236571486875,0.01948004282049909,0.1590747687982933,True,True
SMALL439,40,10.0,0.7406774275546517,0.75,0.009322572445348287,0.08091106569356116,0.07427998459567181,0.006631081097889346,0.07430883801199883,0.006602227681562323,0.18134343756066118,0.1689366999925589,0.16556964987661282,0.015324339723770564,0.16158685571049525,True,True
SMALL439,40,25.0,0.7406774275546517,0.75,0.009322572445348287,0.057447525779525666,0.05057578092176557,0.006871744857760098,0.05080178038465219,0.006645745394873476,0.16096226878201825,0.14960753445070293,0.14599671649769075,0.009313813125893189,0.11351761433104834,True,True
