stamp,claimset,objective,panel,dial,n_rungs,argmax,endpoint,rho,monotone,runner,margin_runner_sd,margin_vs_best_end_sd,pair_sd_runner,marg_sd_mean,spread_sd,resolved,reading,changes_reading
S_MARGIN,C_MAXDD,negMaxDD,U56,GROSS,17,0.2,True,-1.0,True,0.25,4.298554183062703,0.0,0.0030520622943181015,0.0343738462567252,5.686924746495732,True,END,False
S_BOTH,C_MAXDD,negMaxDD,U56,GROSS,17,0.2,True,-1.0,True,0.25,4.298554183062703,0.0,0.0030520622943181015,0.0343738462567252,5.686924746495732,True,SATURATING,True
S_NONE,C_MAXDD,negMaxDD,U56,N,11,20.0,False,0.13636363636363638,False,12.0,0.4702506260842841,0.8658742584585735,0.022151367305482624,0.04908952951587493,3.5614316351365956,False,INTERIOR,False
S_RHO,C_MAXDD,negMaxDD,U56,N,11,20.0,False,0.13636363636363638,False,12.0,0.4702506260842841,0.8658742584585735,0.022151367305482624,0.04908952951587493,3.5614316351365956,False,INTERIOR,False
S_MARGIN,C_MAXDD,negMaxDD,U56,N,11,20.0,False,0.13636363636363638,False,12.0,0.4702506260842841,0.8658742584585735,0.022151367305482624,0.04908952951587493,3.5614316351365956,False,UNRESOLVED,True
S_BOTH,C_MAXDD,negMaxDD,U56,N,11,20.0,False,0.13636363636363638,False,12.0,0.4702506260842841,0.8658742584585735,0.022151367305482624,0.04908952951587493,3.5614316351365956,False,UNRESOLVED,True
S_NONE,C_MAXDD,negMaxDD,U56,H,6,126.0,False,0.08571428571428573,False,21.0,0.4378065926998258,0.4378065926998258,0.02544662027797007,0.04558024690422836,1.4402208862032149,False,INTERIOR,False
S_RHO,C_MAXDD,negMaxDD,U56,H,6,126.0,False,0.08571428571428573,False,21.0,0.4378065926998258,0.4378065926998258,0.02544662027797007,0.04558024690422836,1.4402208862032149,False,INTERIOR,False
S_MARGIN,C_MAXDD,negMaxDD,U56,H,6,126.0,False,0.08571428571428573,False,21.0,0.4378065926998258,0.4378065926998258,0.02544662027797007,0.04558024690422836,1.4402208862032149,False,UNRESOLVED,True
S_BOTH,C_MAXDD,negMaxDD,U56,H,6,126.0,False,0.08571428571428573,False,21.0,0.4378065926998258,0.4378065926998258,0.02544662027797007,0.04558024690422836,1.4402208862032149,False,UNRESOLVED,True
S_NONE,C_MAXDD,negMaxDD,U56,MAXVOL,6,0.8,False,0.6571428571428573,False,0.6,0.5440181110331446,1.3263755426777244,0.015476085965356774,0.04301217783471901,0.8164975695856387,False,INTERIOR,False
S_RHO,C_MAXDD,negMaxDD,U56,MAXVOL,6,0.8,False,0.6571428571428573,False,0.6,0.5440181110331446,1.3263755426777244,0.015476085965356774,0.04301217783471901,0.8164975695856387,False,INTERIOR,False
S_MARGIN,C_MAXDD,negMaxDD,U56,MAXVOL,6,0.8,False,0.6571428571428573,False,0.6,0.5440181110331446,1.3263755426777244,0.015476085965356774,0.04301217783471901,0.8164975695856387,False,UNRESOLVED,True
S_BOTH,C_MAXDD,negMaxDD,U56,MAXVOL,6,0.8,False,0.6571428571428573,False,0.6,0.5440181110331446,1.3263755426777244,0.015476085965356774,0.04301217783471901,0.8164975695856387,False,UNRESOLVED,True
S_NONE,C_MAXDD,negMaxDD,B136,GROSS,17,0.2,True,-1.0,True,0.25,4.139387308826229,0.0,0.0034402829800329756,0.03862267263080274,5.472146073593454,True,END,False
S_RHO,C_MAXDD,negMaxDD,B136,GROSS,17,0.2,True,-1.0,True,0.25,4.139387308826229,0.0,0.0034402829800329756,0.03862267263080274,5.472146073593454,True,SATURATING,True
S_MARGIN,C_MAXDD,negMaxDD,B136,GROSS,17,0.2,True,-1.0,True,0.25,4.139387308826229,0.0,0.0034402829800329756,0.03862267263080274,5.472146073593454,True,END,False
S_BOTH,C_MAXDD,negMaxDD,B136,GROSS,17,0.2,True,-1.0,True,0.25,4.139387308826229,0.0,0.0034402829800329756,0.03862267263080274,5.472146073593454,True,SATURATING,True
S_NONE,C_MAXDD,negMaxDD,B136,N,11,15.0,False,0.14545454545454548,False,10.0,0.27794014117358284,1.4784152305725118,0.019556733524940025,0.05328629182570211,1.7566693952108379,False,INTERIOR,False
S_RHO,C_MAXDD,negMaxDD,B136,N,11,15.0,False,0.14545454545454548,False,10.0,0.27794014117358284,1.4784152305725118,0.019556733524940025,0.05328629182570211,1.7566693952108379,False,INTERIOR,False
S_MARGIN,C_MAXDD,negMaxDD,B136,N,11,15.0,False,0.14545454545454548,False,10.0,0.27794014117358284,1.4784152305725118,0.019556733524940025,0.05328629182570211,1.7566693952108379,False,UNRESOLVED,True
S_BOTH,C_MAXDD,negMaxDD,B136,N,11,15.0,False,0.14545454545454548,False,10.0,0.27794014117358284,1.4784152305725118,0.019556733524940025,0.05328629182570211,1.7566693952108379,False,UNRESOLVED,True
S_NONE,C_MAXDD,negMaxDD,B136,H,6,126.0,False,0.2571428571428572,False,252.0,0.9849855414135692,0.9849855414135692,0.02792625772571613,0.05276234312008504,1.5076123660667775,False,INTERIOR,False
S_RHO,C_MAXDD,negMaxDD,B136,H,6,126.0,False,0.2571428571428572,False,252.0,0.9849855414135692,0.9849855414135692,0.02792625772571613,0.05276234312008504,1.5076123660667775,False,INTERIOR,False
S_MARGIN,C_MAXDD,negMaxDD,B136,H,6,126.0,False,0.2571428571428572,False,252.0,0.9849855414135692,0.9849855414135692,0.02792625772571613,0.05276234312008504,1.5076123660667775,False,UNRESOLVED,True
S_BOTH,C_MAXDD,negMaxDD,B136,H,6,126.0,False,0.2571428571428572,False,252.0,0.9849855414135692,0.9849855414135692,0.02792625772571613,0.05276234312008504,1.5076123660667775,False,UNRESOLVED,True
S_NONE,C_MAXDD,negMaxDD,B136,MAXVOL,6,0.8,False,0.3714285714285715,False,0.5,0.7995486659896136,1.5401879275757855,0.020345636853688287,0.04697317525021597,0.8578267515401522,False,INTERIOR,False
S_RHO,C_MAXDD,negMaxDD,B136,MAXVOL,6,0.8,False,0.3714285714285715,False,0.5,0.7995486659896136,1.5401879275757855,0.020345636853688287,0.04697317525021597,0.8578267515401522,False,INTERIOR,False
S_MARGIN,C_MAXDD,negMaxDD,B136,MAXVOL,6,0.8,False,0.3714285714285715,False,0.5,0.7995486659896136,1.5401879275757855,0.020345636853688287,0.04697317525021597,0.8578267515401522,False,UNRESOLVED,True
S_BOTH,C_MAXDD,negMaxDD,B136,MAXVOL,6,0.8,False,0.3714285714285715,False,0.5,0.7995486659896136,1.5401879275757855,0.020345636853688287,0.04697317525021597,0.8578267515401522,False,UNRESOLVED,True
S_NONE,C_MAXDD,negMaxDD,SMALL,GROSS,17,0.2,True,-1.0,True,0.25,3.2489726552846183,0.0,0.0077946112628355544,0.08203911978260851,4.237685705108429,True,END,False
S_RHO,C_MAXDD,negMaxDD,SMALL,GROSS,17,0.2,True,-1.0,True,0.25,3.2489726552846183,0.0,0.0077946112628355544,0.08203911978260851,4.237685705108429,True,SATURATING,True
S_MARGIN,C_MAXDD,negMaxDD,SMALL,GROSS,17,0.2,True,-1.0,True,0.25,3.2489726552846183,0.0,0.0077946112628355544,0.08203911978260851,4.237685705108429,True,END,False
S_BOTH,C_MAXDD,negMaxDD,SMALL,GROSS,17,0.2,True,-1.0,True,0.25,3.2489726552846183,0.0,0.0077946112628355544,0.08203911978260851,4.237685705108429,True,SATURATING,True
S_NONE,C_MAXDD,negMaxDD,SMALL,N,11,50.0,True,0.9272727272727275,True,25.0,0.21268867130681557,0.0,0.03207196846361513,0.11035333927537785,2.5117249801125467,False,END,False
S_RHO,C_MAXDD,negMaxDD,SMALL,N,11,50.0,True,0.9272727272727275,True,25.0,0.21268867130681557,0.0,0.03207196846361513,0.11035333927537785,2.5117249801125467,False,SATURATING,True
S_MARGIN,C_MAXDD,negMaxDD,SMALL,N,11,50.0,True,0.9272727272727275,True,25.0,0.21268867130681557,0.0,0.03207196846361513,0.11035333927537785,2.5117249801125467,False,UNRESOLVED,True
