panel,draw,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,full_cagr,full_dd,full_4b,pass4a,is_cagr,is_dd,is_4b,oos_cagr,oos_dd,oos_4b
U56,87,0.5,0.09077113683512827,1.0785053874511485,-0.14697063948865285,1.1397212216437957,1.029658914621826,0.09462571501686279,1.0918395358287694,-0.14697063948865308,False,True,False,False,False,True,False,False,True,False
U56,87,0.625,0.11360598834548141,1.0790259404399765,-0.1812282863889938,1.1404002916132747,1.0301185470843544,0.11847219698002975,1.092234765434792,-0.18122828638899358,True,True,True,False,True,True,True,True,True,True
U56,87,0.75,0.1364539144032244,1.079476686927656,-0.21452524831183495,1.141013038624718,1.0305094778357953,0.14234758048700602,1.092558455874146,-0.21452524831183462,True,False,False,False,True,False,False,True,False,False
U56,87,0.875,0.15929071593452448,1.0798532003792263,-0.24687873317104603,1.1415551753421695,1.0308273726382222,0.16622563254479994,1.0928060853974653,-0.2468787331710458,True,False,False,False,True,False,False,True,False,False
U56,87,1.0,0.18209144282563905,1.0801540607928264,-0.27830587159304543,1.1420243231798335,1.031071994138878,0.19007943434738883,1.0929770757622468,-0.278305871593046,True,False,False,False,True,False,False,True,False,False
U56,88,0.25,0.03919704179485639,0.9784272979128187,-0.0823787589527254,1.011669247413786,0.9508694626016029,0.04099420262745013,1.009560402905727,-0.08237875895272473,False,True,False,False,False,True,False,False,True,False
U56,88,0.375,0.05878394835434819,0.9789924115479567,-0.12171212914488783,1.0123947588597106,0.9513338367170553,0.06152176692831457,1.0099890185636278,-0.1217121291448876,False,True,False,False,False,True,False,False,True,False
U56,88,0.5,0.07834051660218044,0.9795113103477696,-0.15984009350379824,1.0130871613199646,0.9517428474158569,0.08204532760580996,1.0103587940995054,-0.1598400935037988,False,True,False,False,False,True,False,False,True,False
U56,88,0.625,0.09784875943792648,0.9799813884344353,-0.19678605413976802,1.0137426359573165,0.9520951117964395,0.10254555400032594,1.0106687078748842,-0.19678605413976846,False,True,False,False,False,True,False,False,True,False
U56,88,0.75,0.11728980315430548,0.9803994174748781,-0.23257286510275688,1.0143557964511514,0.9523894477344922,0.12300224353046674,1.010917720595464,-0.2325728651027571,True,False,False,False,True,False,False,True,False,False
U56,88,0.875,0.1366431712074272,0.9807577674940308,-0.2672238701323719,1.0149121598605564,0.9526244999471712,0.14339429223946287,1.0111046609662022,-0.26722387013237225,True,False,False,False,True,False,False,True,False,False
U56,88,1.0,0.15588664091860394,0.9810469882771498,-0.3007645216423621,1.0154032583777624,0.9527899878467984,0.1636979074647953,1.011219461763845,-0.3007645216423622,True,False,False,False,True,False,False,True,False,False
U56,89,0.25,0.03882855077941416,1.0097949935951451,-0.0870893841548831,1.118023152049402,0.9168645090319236,0.03832242528032315,0.9804973403334808,-0.08708938415488288,False,True,False,False,False,True,False,False,True,False
U56,89,0.375,0.058285968441975644,1.0103552395316409,-0.12857187958418792,1.1192220143532656,0.9169927565057482,0.05748098923984024,0.9805478417343756,-0.12857187958418803,False,True,False,False,False,True,False,False,True,False
U56,89,0.5,0.07775184890172637,1.0108540110227768,-0.16871577231793022,1.1203766114509945,0.9170535848649392,0.07661494215486497,0.9805255026461801,-0.16871577231793033,False,True,False,False,False,True,False,False,True,False
U56,89,0.625,0.0972096745841946,1.0112857659276684,-0.20754868160062567,1.1214762884308518,0.9170465666496411,0.09570626171792984,0.9804298919653154,-0.20754868160062567,False,False,False,False,False,False,False,False,False,False
U56,89,0.75,0.11664202998124651,1.0116464358728186,-0.24509773917726196,1.1225152343440914,0.9169697846696474,0.11473599413069335,0.9802590253264543,-0.24509773917726252,True,False,False,False,True,False,False,True,False,False
U56,89,0.875,0.13603071863945737,1.0119336361360014,-0.28139050396462617,1.1234891811835035,0.9168232722927812,0.13368447099757463,0.980012114345655,-0.2813905039646265,True,False,False,False,True,False,False,True,False,False
U56,89,1.0,0.15535465461190712,1.0121334490540985,-0.31645900443350783,1.124389610593315,0.9165889737412588,0.1525280992749991,0.9796712458128217,-0.31645900443350816,True,False,False,False,True,False,False,True,False,False
U56,90,0.25,0.047701887648262664,1.170544213566669,-0.07281755674536616,1.246332777872677,1.1047734543524939,0.04817203910662915,1.1645577987828393,-0.07281755674536594,False,True,False,False,False,True,False,False,True,False
U56,90,0.375,0.07178631434336857,1.1710552437955133,-0.10780312425359406,1.246673818970837,1.105476175630967,0.07250654473657381,1.1652242899103724,-0.10780312425359351,False,True,False,False,False,True,False,False,True,False
U56,90,0.5,0.0960020621664559,1.1715023967937692,-0.14186125189389476,1.2469561815188113,1.106112838169489,0.09698209207398789,1.1658226625510317,-0.14186125189389454,False,True,False,False,False,True,False,False,True,False
U56,90,0.625,0.12032980944624905,1.1718864746274242,-0.17500781113212582,1.2471793179487862,1.1066857143583524,0.12157931371860098,1.1663554272467116,-0.17500781113212582,True,True,True,False,True,True,True,True,True,True
U56,90,0.75,0.14474976036085896,1.1722108783236362,-0.20725707347772004,1.2473448504739022,1.1071996731248932,0.14627832846543942,1.166827774065677,-0.20725707347771993,True,False,False,False,True,False,False,True,False,False
U56,90,0.875,0.169240805820851,1.17247424867419,-0.2386254672769016,1.2474507038766434,1.1076542613869937,0.17105794449360334,1.1672386122398462,-0.2386254672769017,True,False,False,False,True,False,False,True,False,False
U56,90,1.0,0.19378077165903185,1.1726758837349573,-0.26912938764083205,1.2474967243401804,1.1080484325740136,0.19589558814652075,1.167586296556073,-0.26912938764083194,True,False,False,False,True,False,False,True,False,False
U56,91,0.25,0.037144507056438014,0.9707948703568506,-0.07704314268733525,1.015962104341889,0.9311695424687456,0.03846625794095515,0.9975871372401881,-0.07704314268733514,False,True,False,False,False,True,False,False,True,False
U56,91,0.375,0.05570556755471312,0.9712513223428457,-0.1139388419780275,1.0167583812864356,0.9313808729415854,0.05771695861608994,0.9977236960952928,-0.11393884197802828,False,True,False,False,False,True,False,False,True,False
U56,91,0.5,0.07423808669811427,0.9716513098643524,-0.1497785360225936,1.0175066873818726,0.9315317287458053,0.07695719752208907,0.9977965096696988,-0.14977853602259328,False,True,False,False,False,True,False,False,True,False
U56,91,0.625,0.09272591137250918,0.9719977621536907,-0.1845812827815888,1.0182072127271282,0.9316277443274303,0.09617004514914562,0.9978103908973501,-0.18458128278158903,False,True,False,False,False,True,False,False,True,False
U56,91,0.75,0.11115154188800869,0.9722849772559282,-0.21836644291704344,1.018856300934608,0.931661608561216,0.11533683829795227,0.9977580440098778,-0.2183664429170432,True,False,False,False,True,False,False,True,False,False
U56,91,0.875,0.12949650729907902,0.9725072327162867,-0.2511544732295181,1.019447450884979,0.9316285658553026,0.13443807064851243,0.9976348251770352,-0.2511544732295182,True,False,False,False,True,False,False,True,False,False
U56,91,1.0,0.14774197895924002,0.9726633412416357,-0.2829658744931529,1.0199756082435878,0.9315312099812745,0.15345431247504804,0.9974432833102023,-0.2829658744931526,True,False,False,False,True,False,False,True,False,False
U56,92,0.25,0.03724655322783588,1.119299638219139,-0.06363919179313005,1.2609491722039337,1.0072268944016276,0.03800671766845487,1.0977165035007717,-0.06363919179312993,False,True,False,False,False,True,False,False,True,False
U56,92,0.375,0.05599198221257051,1.1197497511159331,-0.0944026547646254,1.261720076025854,1.007517739629835,0.057115711541543046,1.0979149281883887,-0.0944026547646255,False,True,False,False,False,True,False,False,True,False
U56,92,0.5,0.07480568168250201,1.1201490605133884,-0.12447379354107346,1.2624531755154633,1.0077530001603532,0.07627957108541339,1.0980533724202892,-0.12447379354107369,False,True,False,False,False,True,False,False,True,False
U56,92,0.625,0.09367695539225473,1.1204937511491166,-0.153862328333219,1.2631452544311879,1.007928700400114,0.0954856374237214,1.0981275146661398,-0.15386232833321922,False,True,False,False,False,True,False,False,True,False
U56,92,0.75,0.11259497893332826,1.1207852701795107,-0.18257697129340833,1.2637954590563558,1.0080485817435096,0.11472136331607552,1.0981414708572066,-0.18257697129340822,True,True,True,False,True,True,True,True,True,True
U56,92,0.875,0.13154820925697308,1.1210215772724605,-0.21062671862401017,1.2644012554581232,1.0081113496354177,0.13397335384953424,1.0980940997822068,-0.21062671862401006,True,False,False,False,True,True,True,True,False,False
U56,92,1.0,0.15052392309671214,1.1211965785680136,-0.2380227722206757,1.2649580001295753,1.0081102076464246,0.15322678293268255,1.097978631597874,-0.2380227722206758,True,False,False,False,True,False,False,True,False,False
U56,93,0.25,0.04205804072255015,1.1002803116108844,-0.07638543750176752,1.1692648110694384,1.0370197193315154,0.04272844665903275,1.1199482287233193,-0.07638543750176796,False,True,False,False,False,True,False,False,True,False
U56,93,0.375,0.063199314682294,1.1005346948745316,-0.11306006484352116,1.1700719839015785,1.0368171998746847,0.0642151568593119,1.1197234805256144,-0.11306006484352127,False,True,False,False,False,True,False,False,True,False
U56,93,0.5,0.08439479359916091,1.1007326242372486,-0.14874411101030782,1.1708350491025936,1.036551011303183,0.0857617076538364,1.119430774363952,-0.1487441110103075,False,True,False,False,False,True,False,False,True,False
U56,93,0.625,0.10562761171207802,1.1008685204138842,-0.1834531250914494,1.1715455715305625,1.0362184539900283,0.10735052113787003,1.1190676819881737,-0.1834531250914493,False,True,False,False,False,True,False,True,True,True
U56,93,0.75,0.12688040269288936,1.1009427433053385,-0.21720030391331624,1.1722045692551426,1.0358194134903094,0.12896316461671198,1.118634153505884,-0.2172003039133158,True,False,False,False,True,True,True,True,False,False
U56,93,0.875,0.14813457247447204,1.1009512359747442,-0.2500021473988937,1.1728056136852285,1.0353522117485825,0.150580157417866,1.1181281144978108,-0.2500021473988936,True,False,False,False,True,False,False,True,False,False
U56,93,1.0,0.16937185494221718,1.1008979855123746,-0.28187366875548237,1.1733538498348597,1.0348202244420137,0.172182165546511,1.1175531923380264,-0.28187366875548237,True,False,False,False,True,False,False,True,False,False
U56,94,0.25,0.040285300805178226,0.993531931803931,-0.0851506807306166,0.9716918084801481,1.0156206675222315,0.04425038215137289,1.0741224797110456,-0.08515068073061671,False,True,False,False,False,True,False,False,True,False
U56,94,0.375,0.06046153050729397,0.9943780702506948,-0.12570497206180353,0.9729121539759868,1.0161558728805777,0.06651376484772542,1.0745914509105414,-0.12570497206180398,False,True,False,False,False,True,False,False,True,False
U56,94,0.5,0.08063686505761436,0.995164748184089,-0.16495031308297692,0.9740878062687889,1.0166202674112688,0.08884416548376439,1.074986700884342,-0.1649503130829768,False,True,False,False,False,True,False,False,True,False
U56,94,0.625,0.10079232110018799,0.9958856267837313,-0.20291568252421577,0.9752120681195523,1.017008024147821,0.11122100359551124,1.0753024146617416,-0.20291568252421632,False,False,False,False,False,True,False,True,False,False
U56,94,0.75,0.12090805553418194,0.9965381148062701,-0.23962978253359402,0.9762808819411083,1.0173180348472037,0.133622644496888,1.0755371443721378,-0.2396297825335939,True,False,False,False,True,False,False,True,False,False
U56,94,0.875,0.14096264798804858,0.9971154804377361,-0.27512203494765575,0.9772839434545912,1.0175469287900376,0.15602599541870088,1.0756873435793388,-0.27512203494765586,True,False,False,False,True,False,False,True,False,False
U56,94,1.0,0.1609336594573063,0.997612782399678,-0.3094212571238877,0.9782141651040609,1.0176918475392007,0.1784067670247811,1.0757503166673028,-0.3094212571238881,True,False,False,False,True,False,False,True,False,False
U56,95,0.25,0.04588060406303396,1.1074937802356872,-0.0837318006272132,1.19552317529918,1.035677044221917,0.04712480498610816,1.1077564319857998,-0.08373180062721308,False,True,False,False,False,True,False,False,True,False
U56,95,0.375,0.06899796094139465,1.108215928936964,-0.1236730614181566,1.1966287931601012,1.0361603856013788,0.07086729325100416,1.1081649536699494,-0.1236730614181566,False,True,False,False,False,True,False,False,True,False
U56,95,0.5,0.09221043294551845,1.1088863139837144,-0.16236527352677677,1.19770243248064,1.036581148216651,0.09470358053863981,1.10850656204241,-0.16236527352677665,False,True,False,False,False,True,False,False,True,False
U56,95,0.625,0.11549863030440677,1.1094950110315516,-0.1998326802490189,1.1987272776149303,1.0369356178208973,0.11861215056774865,1.1087773523144029,-0.19983268024901868,True,True,True,False,True,True,True,True,True,True
U56,95,0.75,0.13884203381481197,1.1100360793823212,-0.23610114166552942,1.199699795815217,1.037216235448139,0.14256970117607715,1.1089697281849988,-0.2361011416655291,True,False,False,False,True,False,False,True,False,False
U56,95,0.875,0.16221778348276716,1.1104995029975127,-0.2711949318395934,1.2006034069379845,1.0374190193340829,0.1665515216066482,1.1090801328190047,-0.2711949318395931,True,False,False,False,True,False,False,True,False,False
U56,95,1.0,0.1856000328121663,1.1108699955422625,-0.3051414294120184,1.2014300844383683,1.03752298219061,0.190528028831912,1.1090876326149128,-0.3051414294120186,True,False,False,False,True,False,False,True,False,False
U56,96,0.25,0.03535961858400549,0.9636162467676491,-0.08284839052633652,1.0353009561795716,0.9083048666008849,0.03686931781992708,0.9694525853784911,-0.08284839052633608,False,True,False,False,False,True,False,False,True,False
U56,96,0.375,0.05303010474453651,0.9642422002003108,-0.12241849360930324,1.0363706613095063,0.9086385630681246,0.055289170309867464,0.9697314506721973,-0.12241849360930324,False,True,False,False,False,True,False,False,True,False
U56,96,0.5,0.07067642314108191,0.9648163615168664,-0.1607842496803762,1.0374107769237155,0.9089073022445345,0.07367774446054076,0.9699434049696923,-0.16078424968037652,False,True,False,False,False,True,False,False,True,False
U56,96,0.625,0.0882842502773451,0.9653362820607923,-0.19796819361070184,1.0384144926592895,0.9091125368529187,0.09201820144615347,0.9700892581402293,-0.19796819361070184,False,True,False,False,False,True,False,False,True,False
U56,96,0.75,0.10583852246336911,0.965798793006878,-0.23399199760555112,1.0393759222326988,0.9092536763344712,0.11029288357711065,0.9701677271375176,-0.23399199760555112,False,False,False,False,False,True,False,True,False,False
U56,96,0.875,0.12332312064894335,0.9661983673440214,-0.2688796638834434,1.0402912156642947,0.9093241711163103,0.12848275634864104,0.9701730043480487,-0.2688796638834434,True,False,False,False,True,False,False,True,False,False
U56,96,1.0,0.14072085130669731,0.9665293798553221,-0.3026565030121017,1.0411523955854611,0.9093207657440412,0.14656794437717213,0.9701019156487077,-0.3026565030121018,True,False,False,False,True,False,False,True,False,False
U56,97,0.25,0.05081024850007165,1.159953227962739,-0.07780095298927925,1.2772224505303524,1.053425700933658,0.05024347829032161,1.1442328772190251,-0.07780095298927914,False,True,False,False,False,True,False,False,True,False
U56,97,0.375,0.07650549832560372,1.1608457435063955,-0.1150325462249231,1.2785234948311561,1.054042852728132,0.07562467612184998,1.1447607119596135,-0.11503254622492332,False,True,False,False,False,True,False,False,True,False
U56,97,0.5,0.10236818377816514,1.1616822378754397,-0.1511802341211732,1.2797775525074913,1.0546025336046823,0.10115134393254821,1.1452244313368978,-0.15118023412117354,False,True,False,False,False,True,False,False,True,False
U56,97,0.625,0.12837682189844823,1.162457276958411,-0.1862651706083699,1.2809765255229637,1.0551022994633752,0.1268011074144446,1.1456211064072064,-0.1862651706083699,True,True,True,False,True,True,True,True,True,True
U56,97,0.75,0.15450751541145635,1.163160365092849,-0.22030679187518742,1.2821122563802818,1.0555297534520347,0.1525488034050353,1.1459397023199145,-0.22030679187518742,True,False,False,False,True,False,False,True,False,False
U56,97,0.875,0.18073391014055118,1.1637800684617596,-0.2533258371036534,1.2831685899583967,1.0558782817471337,0.17836757330110076,1.146173024586083,-0.2533258371036532,True,False,False,False,True,False,False,True,False,False
U56,97,1.0,0.2070273519706889,1.1643064620730945,-0.2853429407171836,1.2841371263043866,1.0561370114566784,0.2042275738532786,1.146310318981016,-0.28534294071718336,True,False,False,False,True,False,False,True,False,False
U56,98,0.25,0.04488130761831188,1.1745661412067316,-0.06670512644494797,1.1875682549846982,1.166499080265321,0.04782578216780853,1.2265580109365015,-0.06670512644494841,False,True,False,False,False,True,False,False,True,False
U56,98,0.375,0.06754683086509927,1.1750905925010278,-0.09893040322752222,1.1888338751017016,1.1664085591675843,0.07201898500910042,1.2264309062760945,-0.09893040322752211,False,True,False,False,False,True,False,False,True,False
U56,98,0.5,0.09034340591120582,1.1755548506306568,-0.13041597860079057,1.190057860081005,1.1662447618378817,0.0963776459494532,1.2262283352091972,-0.13041597860079024,False,True,False,False,False,True,False,False,True,False
U56,98,0.625,0.11325568251377915,1.175955716532499,-0.16117134056429994,1.1912336624275632,1.1660077074180286,0.1208845958804261,1.225950410965596,-0.16117134056429971,True,True,True,False,False,True,False,True,True,True
U56,98,0.75,0.13626796985603873,1.1762952466830658,-0.191204317470267,1.192359144348587,1.1657034663533754,0.1455224322708153,1.225602263693819,-0.19120431747026745,True,True,True,False,True,True,True,True,True,True
U56,98,0.875,0.15936293076983787,1.1765674609130934,-0.22052389472052591,1.1934266015890245,1.1653278680055539,0.17027194759302478,1.225179331010835,-0.2205238947205258,True,False,False,False,True,False,False,True,False,False
U56,98,1.0,0.18252130904598673,1.1767637942963731,-0.2491399799549936,1.1944326741045936,1.1648679875465742,0.19511093801366064,1.2246692545086275,-0.24913997995499315,True,False,False,False,True,False,False,True,False,False
U56,99,0.25,0.04439202355862526,1.0252479808144008,-0.08855881979901281,1.104289895709746,0.9626186613908742,0.046695646239410804,1.043028424448078,-0.0885588197990127,False,True,False,False,False,True,False,False,True,False
U56,99,0.375,0.06666330070024218,1.0261695616224835,-0.13072708765395968,1.1054208066228355,0.9634480563693452,0.07015067885084236,1.0437728513772109,-0.13072708765395935,False,True,False,False,False,True,False,False,True,False
U56,99,0.5,0.08895720124664264,1.0270304820134963,-0.17152487779321435,1.10650791638149,0.9642085059680946,0.09364605433474504,1.04444289135768,-0.1715248777932148,False,True,False,False,False,True,False,False,True,False
U56,99,0.625,0.11125107366079212,1.0278232915290413,-0.21098004989758246,1.107540152272904,0.9648959882228366,0.11715653811812077,1.0450349195089328,-0.21098004989758234,True,False,False,False,False,True,False,True,False,False
U56,99,0.75,0.13352140100717347,1.0285463093661622,-0.24912110044647817,1.1085171482197427,0.9655079906668699,0.14065551859606362,1.0455471048633507,-0.24912110044647806,True,False,False,False,True,False,False,True,False,False
U56,99,0.875,0.15574093204437256,1.0291826996465814,-0.2859774844983948,1.1094175187164659,0.9660317529194704,0.16411291140142792,1.0459664982027073,-0.28597748449839466,True,False,False,False,True,False,False,True,False,False
U56,99,1.0,0.17788124808717098,1.0297241601807856,-0.3215822173623336,1.110235800807376,0.9664570102528588,0.18749632522178072,1.0462823058829376,-0.3215822173623336,True,False,False,False,True,False,False,True,False,False
U56,100,0.25,0.03963926653238947,0.9611651442144548,-0.08124098266397528,1.074055760776731,0.854883140706696,0.038176843430768104,0.9353514104424632,-0.08124098266397528,False,True,False,False,False,True,False,False,True,False
U56,100,0.375,0.059433294721133345,0.961883793451473,-0.1200299438503375,1.0751089542963852,0.8553506053672933,0.057201870789987286,0.9357668807344436,-0.1200299438503376,False,True,False,False,False,True,False,False,True,False
U56,100,0.5,0.07918541235440779,0.962552150519226,-0.15763013790074476,1.0761195773561572,0.8557647258287787,0.07615931790007924,0.9361251612634016,-0.15763013790074454,False,True,False,False,False,True,False,False,True,False
U56,100,0.625,0.09887534848767543,0.9631623597151645,-0.19406675776951787,1.0770736183271687,0.8561237737970754,0.09502919732826975,0.9364242220615052,-0.1940667577695182,False,True,False,False,False,True,False,False,True,False
U56,100,0.75,0.11848131193389189,0.96370567589302,-0.22936364147906563,1.077966014644816,0.8564156973163612,0.11378924482819497,0.9366519565375077,-0.22936364147906518,True,False,False,False,True,True,False,True,False,False
U56,100,0.875,0.13798086080986205,0.9641793114648892,-0.2635441863233816,1.0787868454859806,0.856644620387629,0.1324177775163915,0.9368121651147343,-0.2635441863233814,True,False,False,False,True,False,False,True,False,False
U56,100,1.0,0.15734927613240202,0.9645734259077655,-0.2966359624951439,1.0795265710398083,0.8568009497078779,0.15089053991393975,0.9368957269049425,-0.296635962495143,True,False,False,False,True,False,False,True,False,False
U56,101,0.25,0.03120110074171034,0.9366433490643324,-0.06938512003152975,0.939728130411183,0.9358597170189619,0.03352993313608321,0.9960575653960949,-0.06938512003152986,False,True,False,False,False,True,False,False,True,False
U56,101,0.375,0.04678410482930162,0.937281537367056,-0.10280812819679919,0.9409292647363483,0.9360232920319844,0.050313277188277494,0.9961558528624398,-0.10280812819679919,False,True,False,False,False,True,False,False,True,False
U56,101,0.5,0.0623418978225847,0.9378728333597895,-0.13540158313229356,0.9420961179780374,0.93613100930873,0.06709374225624476,0.996195916539155,-0.13540158313229345,False,True,False,False,False,True,False,False,True,False
U56,101,0.625,0.07786413588022656,0.9384190325687665,-0.1671779454591159,0.9432258732055212,0.9361889904386769,0.08386001389890008,0.9961837875415498,-0.16717794545911635,False,True,False,False,False,True,False,False,True,False
U56,101,0.75,0.09333952790490097,0.9389148582094615,-0.19814954977482369,0.9443137026727187,0.9361917698932064,0.1005995941722384,0.9961138708671351,-0.19814954977482346,False,True,False,False,False,True,False,False,True,False
U56,101,0.875,0.10875638618574279,0.9393573259674856,-0.22832899432338105,0.9453601647563903,0.9361333506151107,0.11729911558524098,0.9959804653293802,-0.22832899432338083,True,False,False,False,False,False,False,True,False,False
U56,101,1.0,0.1241028138227116,0.9397462313420739,-0.2577283185393763,0.9463611632927862,0.9360172389497372,0.13394559446490284,0.995786787496303,-0.2577283185393767,True,False,False,False,True,False,False,True,False,False
U56,102,0.25,0.03888495985902374,0.9938870167531962,-0.08077592828549762,0.9142635612130782,1.0721992188947682,0.042400174406668656,1.1106166900664118,-0.08077592828549796,False,True,False,False,False,True,False,False,True,False
U56,102,0.375,0.05835292343465537,0.9945345311269433,-0.11934572656726716,0.9156223850084435,1.0720862048394961,0.06374245777968457,1.110488578237537,-0.11934572656726727,False,True,False,False,False,True,False,False,True,False
U56,102,0.5,0.07781646645067264,0.9951246758328017,-0.15673578284057588,0.916940909321168,1.0718978261357412,0.08515792485000362,1.1102829900663198,-0.156735782840576,False,True,False,False,False,True,False,False,True,False
U56,102,0.625,0.09725793166843366,0.9956492928076852,-0.19297011356897265,0.9182033023014294,1.0716334623490589,0.10662937756844637,1.1099992539052925,-0.19297011356897276,False,True,False,False,False,True,False,False,True,False
U56,102,0.75,0.11665948455294939,0.9961091031401252,-0.2280736474262819,0.9194114426132577,1.0712927098684557,0.12813876336663044,1.1096364653263118,-0.22807364742628145,True,False,False,False,False,False,False,True,False,False
U56,102,0.875,0.1360016964269748,0.9964987430796068,-0.26206790874091634,0.920557893278518,1.0708722885667799,0.1496666195124392,1.1091910897933859,-0.26206790874091634,True,False,False,False,True,False,False,True,False,False
U56,102,1.0,0.15526436443109293,0.9968143364134548,-0.2949778023564269,0.9216372721070564,1.0703698507925634,0.17119267962244766,1.1086609689153182,-0.2949778023564268,True,False,False,False,True,False,False,True,False,False
U56,103,0.25,0.0375192301127103,0.9973880313849093,-0.07601698395784584,1.031469596602167,0.9781194669928046,0.041239130019680825,1.039994544047248,-0.07601698395784595,False,True,False,False,False,True,False,False,True,False
U56,103,0.375,0.05631489590169636,0.9981716285466398,-0.11243488042028915,1.032548243549995,0.9787370552637946,0.06194369802823685,1.0405353642713249,-0.1124348804202896,False,True,False,False,False,True,False,False,True,False
U56,103,0.5,0.07511626939643379,0.9989067179992244,-0.14781970195585636,1.0335920745354923,0.979298977896199,0.08268297848857742,1.041017414682751,-0.14781970195585625,False,True,False,False,False,True,False,False,True,False
U56,103,0.625,0.09390907346608146,0.9995944726095626,-0.1821898476489322,1.0346022447759082,0.9798066584292251,0.10343963979665194,1.0414413238827975,-0.18218984764893242,False,True,False,False,False,True,False,False,True,False
U56,103,0.75,0.11267733407091285,1.000225453145864,-0.21556497493917326,1.035569046504926,0.9802510984768662,0.12419458578384135,1.0417991001920073,-0.2155649749391736,True,False,False,False,False,True,False,True,False,False
U56,103,0.875,0.13140405114941411,1.0007926959807962,-0.24796280652675373,1.0364863168503773,0.9806248037901304,0.14492727911832892,1.0420838139312987,-0.24796280652675384,True,False,False,False,True,False,False,True,False,False
U56,103,1.0,0.15007062922335312,1.0012867924845765,-0.27940389003731325,1.0373418779116221,0.9809207964813929,0.1656156434864029,1.0422881149329801,-0.2794038900373129,True,False,False,False,True,False,False,True,False,False
U56,104,0.25,0.0419294413719824,1.0405288238671555,-0.07565637781809298,1.0892502360680507,1.0044106911866106,0.04482178499614786,1.07345705044768,-0.07565637781809298,False,True,False,False,False,True,False,False,True,False
U56,104,0.375,0.06298060543899164,1.0414215912903373,-0.1119369892294203,1.0900010151832773,1.0054803779062518,0.06738490403303588,1.0744444164185123,-0.11193698922942052,False,True,False,False,False,True,False,False,True,False
U56,104,0.5,0.08406783548434715,1.0422702721217498,-0.14720937015406832,1.0907177114803857,1.0065001069098323,0.09002607308426125,1.0753792084402818,-0.14720937015406843,False,True,False,False,False,True,False,False,True,False
U56,104,0.625,0.10517351238968997,1.0430688083303319,-0.18149140144144327,1.0913926664355598,1.0074653092879475,0.1127261049186623,1.0762562149881814,-0.18149140144144327,False,True,False,False,False,True,False,True,True,True
U56,104,0.75,0.12627885406496597,1.0438117116762307,-0.21480008370383274,1.0920202308586027,1.0083707299965665,0.13546446475867935,1.0770705823381965,-0.21480008370383252,True,False,False,False,True,False,False,True,False,False
U56,104,0.875,0.14736320229247224,1.0444893090412737,-0.24715333706468112,1.092589625142099,1.0092077539635833,0.15821857568412012,1.0778133997973278,-0.24715333706468112,True,False,False,False,True,False,False,True,False,False
U56,104,1.0,0.16840422462502147,1.0450921068474606,-0.278570000747859,1.0930877668726058,1.0099700266793834,0.18096442207695462,1.0784782620022213,-0.2785700007478593,True,False,False,False,True,False,False,True,False,False
U56,105,0.25,0.03671892079558581,0.9369576202415872,-0.07454471743603608,1.0238555997183252,0.8641932223776266,0.037771182440044626,0.9404030174290939,-0.07454471743603575,False,True,False,False,False,True,False,False,True,False
U56,105,0.375,0.055017427103787986,0.9374802204563615,-0.11037223283968034,1.0245303225536442,0.8646392018794081,0.05659439525686727,0.94078316130056,-0.1103722328396809,False,True,False,False,False,True,False,False,True,False
U56,105,0.5,0.07325260282408985,0.9379472887366509,-0.14525612168315505,1.0251579538205955,0.8650257913858287,0.07535106609279696,0.941100514912323,-0.14525612168315527,False,True,False,False,False,True,False,False,True,False
U56,105,0.625,0.09140621553905248,0.9383534423141064,-0.17921026919992133,1.0257296197217138,0.8653507746264599,0.09402144035508675,0.9413529219989214,-0.17921026919992167,False,True,False,False,False,True,False,False,True,False
U56,105,0.75,0.10945939443564745,0.9386960720260494,-0.21224897964158385,1.0262382839029547,0.8656155714675141,0.11258538316603528,0.9415415532160983,-0.21224897964158396,True,False,False,False,True,False,False,True,False,False
U56,105,0.875,0.12739256606858396,0.9389727794304696,-0.24438941684263527,1.0266819537685465,0.8658177600601485,0.13102186704801033,0.9416646257416179,-0.24438941684263538,True,False,False,False,True,False,False,True,False,False
U56,105,1.0,0.14518434133704972,0.939175798586414,-0.27564663324694516,1.027050548148902,0.8659516259660968,0.1493080974675305,0.9417162412359924,-0.2756466332469455,True,False,False,False,True,False,False,True,False,False
U56,106,0.25,0.049626542331175916,1.1174029104246046,-0.08285683997417281,1.2939016217247103,0.9709645264662046,0.04858792437431081,1.0604548199629964,-0.08285683997417315,False,True,False,False,False,True,False,False,True,False
U56,106,0.375,0.07464931627782612,1.1181492893939857,-0.12246950292126835,1.2948420071494846,0.9716576268793617,0.07300452234018806,1.061063573296813,-0.12246950292126846,False,True,False,False,False,True,False,False,True,False
U56,106,0.5,0.09978121671329543,1.1188217922924486,-0.16089935975404812,1.2957220761806378,0.9722749994446175,0.09746834887806188,1.0615909858826738,-0.16089935975404812,False,True,False,False,False,True,False,False,True,False
U56,106,0.625,0.1249967563946659,1.119411010610713,-0.19816741841988217,1.2965241203893614,0.9728147759117627,0.12195163474050807,1.0620347198861682,-0.19816741841988195,True,True,True,False,True,True,True,True,True,True
