panel,cost_bps,arena,chooser,pick_kind,pick_cap,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full4b,beats_spy_oos,beats_base_oos
U56,50.0,POOLED,C_ISSHARPE,CAP,0.020,0.75,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True,False
U56,50.0,POOLED,C_ISCALMAR,TWIN,0.015,0.75,0.09200108309574317,1.1233898805074545,-0.1337059577125711,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True,False
B136,0.0,CAP_ONLY,C_ISSHARPE,CAP,0.015,0.75,0.12041840957916072,1.150267589005895,-0.16605233181474677,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,0.0,CAP_ONLY,C_ISCALMAR,CAP,0.020,0.75,0.12186816399359124,1.1392361336091135,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,0.0,TWIN_ONLY,C_ISSHARPE,TWIN,0.015,0.75,0.12399931990939961,1.1511410176062526,-0.1721063136733637,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,0.0,TWIN_ONLY,C_ISCALMAR,TWIN,0.015,0.75,0.12399931990939961,1.1511410176062526,-0.1721063136733637,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,0.0,POOLED,C_ISSHARPE,CAP,0.015,0.75,0.12041840957916072,1.150267589005895,-0.16605233181474677,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,0.0,POOLED,C_ISCALMAR,CAP,0.020,0.75,0.12186816399359124,1.1392361336091135,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,10.0,CAP_ONLY,C_ISSHARPE,CAP,0.015,0.75,0.11524960870490153,1.1053250447515872,-0.16663605360180456,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,10.0,CAP_ONLY,C_ISCALMAR,CAP,0.020,0.75,0.11650054279398891,1.0935817708519635,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,10.0,TWIN_ONLY,C_ISSHARPE,TWIN,0.015,0.75,0.11862606272618903,1.1057732694009266,-0.17351553330149727,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,10.0,TWIN_ONLY,C_ISCALMAR,TWIN,0.015,0.75,0.11862606272618903,1.1057732694009266,-0.17351553330149727,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,10.0,POOLED,C_ISSHARPE,CAP,0.015,0.75,0.11524960870490153,1.1053250447515872,-0.16663605360180456,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,10.0,POOLED,C_ISCALMAR,CAP,0.020,0.75,0.11650054279398891,1.0935817708519635,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,25.0,CAP_ONLY,C_ISSHARPE,CAP,0.015,0.75,0.10753921313561854,1.0378098417311061,-0.1675113773008159,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,25.0,CAP_ONLY,C_ISCALMAR,CAP,0.020,0.75,0.10849512786676252,1.0250054022590873,-0.1793470044898402,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,25.0,TWIN_ONLY,C_ISSHARPE,TWIN,0.015,0.75,0.11061212126101694,1.0376220929857152,-0.1756269696395495,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,25.0,TWIN_ONLY,C_ISCALMAR,TWIN,0.015,0.75,0.11061212126101694,1.0376220929857152,-0.1756269696395495,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,25.0,POOLED,C_ISSHARPE,CAP,0.015,0.75,0.10753921313561854,1.0378098417311061,-0.1675113773008159,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,25.0,POOLED,C_ISCALMAR,CAP,0.020,0.75,0.10849512786676252,1.0250054022590873,-0.1793470044898402,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,False
B136,50.0,CAP_ONLY,C_ISSHARPE,CAP,0.015,0.75,0.09480189651354931,0.9251000370711345,-0.1791774029859211,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False
B136,50.0,CAP_ONLY,C_ISCALMAR,CAP,0.020,0.75,0.09527458603872074,0.9105523613820905,-0.193140200371554,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False
B136,50.0,TWIN_ONLY,C_ISSHARPE,TWIN,0.015,0.75,0.09737718040440146,0.9238670645758817,-0.18759289818539404,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False
B136,50.0,TWIN_ONLY,C_ISCALMAR,TWIN,0.015,0.75,0.09737718040440146,0.9238670645758817,-0.18759289818539404,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False
B136,50.0,POOLED,C_ISSHARPE,CAP,0.015,0.75,0.09480189651354931,0.9251000370711345,-0.1791774029859211,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False
B136,50.0,POOLED,C_ISCALMAR,CAP,0.020,0.75,0.09527458603872074,0.9105523613820905,-0.193140200371554,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False
