panel,gross,freq,cost,book,CAGR,Sharpe,MaxDD,Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_Calmar,H1,H2,pass4a,pass4b,pass4a_oos,pass4b_oos
u56,1.0,M,10.0,EWall g1.00 M,0.1780488705498937,1.1337901934066135,-0.29001386967888054,0.6139322603675449,0.1862776679430178,1.1508791216098773,-0.29001386967888054,0.6423060667728574,1.192570992590949,1.0877722029188008,False,False,False,False
u56,1.0,M,25.0,EWall g1.00 M,0.17710256789913292,1.128627387532584,-0.2900591323634414,0.6105740110855226,0.18529261773181083,1.1457012608147252,-0.2900591323634413,0.638809804821594,1.1873214045669926,1.0826590632980873,False,False,False,False
u56,,,,RULES v2 (live),0.08660060029784411,1.2056281407093048,-0.1205494676867116,0.7183822704460624,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.7909462755749341,1.2259292260997592,1.1908515172982774,,,,
u56,,,,SPY,0.1522804498656667,0.889029707500376,-0.33717289200673795,0.45163906552316657,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.4582431761502521,0.9566199074451132,0.8340161745515712,,,,
broad136,0.5,W,10.0,EWall g0.50 W,0.09402878987717611,1.1215619496412732,-0.17483787554564623,0.5378056075305452,0.0926871380375538,1.1034476037363112,-0.17483787554564578,0.530131916487143,1.228872184413695,1.0250910923755148,False,False,False,False
broad136,0.5,W,25.0,EWall g0.50 W,0.09303606550933385,1.1105950549960357,-0.17501735345594627,0.5315819470024841,0.09165378056408535,1.0920829453901493,-0.17501735345594582,0.5236839590718404,1.2182017608391698,1.0138274842845787,False,False,False,False
broad136,0.5,M,10.0,EWall g0.50 M,0.09294406539140931,1.1221863584910547,-0.17087982666779655,0.543914792072558,0.09179477457946561,1.112699867808078,-0.170879826667796,0.537189066547463,1.220177312870774,1.032282423112539,False,False,False,False
broad136,0.5,M,25.0,EWall g0.50 M,0.09245933322994282,1.1167976556027968,-0.17091642115593575,0.5409622586561619,0.09129139207776538,1.1070878181575758,-0.17091642115593575,0.5341288535083214,1.2149288768579696,1.0267568905780116,False,False,False,False
broad136,0.75,W,10.0,EWall g0.75 W,0.14157411947237497,1.1219549467170122,-0.2537106610635025,0.5580140735076943,0.13933574083806333,1.1022031339130582,-0.2537106610635026,0.5491915091545493,1.2311809584625346,1.0240240275629424,False,False,False,False
broad136,0.75,W,25.0,EWall g0.75 W,0.1400924235152614,1.1115111687130292,-0.25391347869315684,0.551732914047296,0.13778891144087635,1.0913501695849346,-0.25391347869315706,0.5426608786191615,1.2210337678029726,1.0132839604042891,False,False,False,False
broad136,0.75,M,10.0,EWall g0.75 M,0.1403118949199531,1.1223215296797846,-0.24997108761675668,0.5613124952077353,0.13841236352628794,1.109225892006042,-0.24997108761675668,0.5537134908117651,1.2242984600783362,1.0295928583140237,False,False,False,False
broad136,0.75,M,25.0,EWall g0.75 M,0.13958660970921088,1.1171895467729789,-0.25001316176999644,0.558317045074714,0.13765812972469438,1.1038851374068699,-0.25001316176999666,0.5506035312306279,1.2192867462881571,1.0243425350792048,False,False,False,False
broad136,1.0,W,10.0,EWall g1.00 W,0.1892358842446229,1.12201871066808,-0.327214784143414,0.5783231486315829,0.1859250895188882,1.100579361004539,-0.32721478414341376,0.5682050400186068,1.2332369225764621,1.0226050579153692,False,False,False,False
broad136,1.0,W,25.0,EWall g1.00 W,0.1872059454120174,1.1117313488231204,-0.3274419487429572,0.5717225484721709,0.18380555262326337,1.0898873739634305,-0.32744194874295707,0.5613378289766755,1.2232355775998682,1.0120310835197788,False,False,False,False
broad136,1.0,M,10.0,EWall g1.00 M,0.1881435093051551,1.122044041476199,-0.3250597810106296,0.5787966407908296,0.18535956376971252,1.105316826293042,-0.3250597810106297,0.5702322298791284,1.2280913006948575,1.0265823371151441,False,False,False,False
broad136,1.0,M,25.0,EWall g1.00 M,0.1871497380897924,1.1170058189546397,-0.32510493936479623,0.5756594730779959,0.18432588391963423,1.100085045673399,-0.32510493936479645,0.5669734956342952,1.2231537973515,1.0214432001244762,False,False,False,False
broad136,,,,RULES v2 (live),0.0803031894255104,1.1057901818007876,-0.12240793860208032,0.6560292603779347,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.6521911546567508,1.229067725847855,0.9843850631086558,,,,
broad136,,,,SPY,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.45166552602453497,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.45825322258925716,0.9566383979356751,0.8340326918358352,,,,
small439,0.5,W,10.0,EWall g0.50 W,0.06994207130721075,0.6790598275986033,-0.252144136424713,0.277389243703847,0.06990874938782499,0.638041425781495,-0.25214413642471345,0.27725708945327276,0.7969956676819625,0.6154181993905303,False,False,False,False
small439,0.5,W,25.0,EWall g0.50 W,0.06804149073755816,0.6625946381447358,-0.2542129557244066,0.26765548020031776,0.06787272384850596,0.6216885663162921,-0.2542129557244057,0.2669916002317652,0.7788396566202054,0.5996624512331516,False,False,False,False
small439,0.5,M,10.0,EWall g0.50 M,0.0669360256719389,0.6624547612602079,-0.2363882248926633,0.28316142101550323,0.06728248476101473,0.6269942883096565,-0.2363882248926641,0.28462705700152974,0.7763110763282024,0.5992491238730143,False,False,False,False
small439,0.5,M,25.0,EWall g0.50 M,0.06597361044123584,0.6539587130563728,-0.23745547946634238,0.2778357045687258,0.06624396295899926,0.6184892047573494,-0.23745547946634182,0.27897424438415214,0.7669773896249018,0.5911106537653545,False,False,False,False
small439,0.75,W,10.0,EWall g0.75 W,0.1018177783174512,0.6781352696586782,-0.3616637358208419,0.28152609242495047,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.27897857082994276,0.7970199840580423,0.6139801956312066,False,False,False,False
small439,0.75,W,25.0,EWall g0.75 W,0.09894356898141088,0.6620350100338488,-0.36426007858275156,0.2716289124143841,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.26854576950632014,0.7792038123461951,0.5986138224529461,False,False,False,False
small439,0.75,M,10.0,EWall g0.75 M,0.09756071669611144,0.6606192319497558,-0.3476061094999653,0.2806645626466504,0.09714188049160577,0.6238458517363087,-0.3476061094999646,0.27945964652734523,0.7766615946286013,0.5963665514200113,False,False,False,False
small439,0.75,M,25.0,EWall g0.75 M,0.09610255335535411,0.6523244992842053,-0.348948027779047,0.2754064952509375,0.09557153989957468,0.6155557491269411,-0.3489480277790462,0.27388474010831937,0.7674959471556281,0.588452965641544,False,False,False,False
small439,1.0,W,10.0,EWall g1.00 W,0.1312217554484134,0.6770308933152683,-0.4603277953826983,0.2850615512785207,0.12875683745266375,0.6351153641844328,-0.46032779538269886,0.27970684964965076,0.7968992103547003,0.6123984905213492,False,False,False,False
small439,1.0,W,25.0,EWall g1.00 W,0.12729623896455555,0.6609914379556712,-0.4632581215627951,0.2747846892249258,0.12456085057054156,0.6191913543087515,-0.46325812156279356,0.26888001477521345,0.7791297936548532,0.5971001988578822,False,False,False,False
small439,1.0,M,10.0,EWall g1.00 M,0.12596736622106142,0.6585817939866548,-0.45295196823820827,0.27810314349890397,0.1240781918670899,0.6205397357484597,-0.45295196823820716,0.27393233845456494,0.7769840599330307,0.5934932232342751,False,False,False,False
small439,1.0,M,25.0,EWall g1.00 M,0.12397687293801885,0.6503659411241351,-0.4544524726517134,0.2728049254845471,0.12193774406925728,0.6123370656000958,-0.45445247265171307,0.2683179241115251,0.7678722862793926,0.5856694681742728,False,False,False,False
small439,,,,RULES v2 (live),0.03813706929670446,0.5724733797142305,-0.1468466043264638,0.2597068517288938,0.038484818375690066,0.5680478275902296,-0.1468466043264649,0.2620749628648667,0.5698746872813591,0.5770246758020855,,,,
small439,,,,SPY,0.14129862948357252,0.8615356358869185,-0.33717289200673817,0.4190687710468396,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.4582431761502521,0.8906609874499807,0.857706645157292,,,,
