timing,panel,anchor,stat,window,rule,widest,width,sp_N,sp_H,sp_GROSS,sp_CADENCE
T_REC,B136,A,Vol,IS,M_D2,GROSS,0.027425636074125615,0.01787393437269261,0.0010879225972241537,0.027425636074125615,0.004534138294358607
T_REC,B136,A,Vol,OOS,M_NONE,GROSS,0.09382032656478764,0.05976622534189102,0.010757323135574204,0.09382032656478764,0.025786314947906758
T_REC,B136,A,Vol,OOS,M_SUBSAMPLE,GROSS,0.03822226245638104,0.02207495680440795,0.005985451719560803,0.03822226245638104,0.015077131262016786
T_REC,B136,A,Vol,OOS,M_PAIRWISE,GROSS,0.03822226245638104,0.02207495680440795,0.005985451719560803,0.03822226245638104,0.015077131262016786
T_REC,B136,A,Vol,OOS,M_D2,GROSS,0.030485840498971618,0.020123132033824292,0.005225169598253603,0.030485840498971618,0.01252522279183192
T_REC,B136,A,Vol,FULL,M_NONE,GROSS,0.08968866478683385,0.056857410879686876,0.007015684712774167,0.08968866478683385,0.016776417400336724
T_REC,B136,A,Vol,FULL,M_SUBSAMPLE,GROSS,0.03653923855840828,0.02090889341212955,0.0037840565005346125,0.03653923855840828,0.009737597532980277
T_REC,B136,A,Vol,FULL,M_PAIRWISE,GROSS,0.03653923855840828,0.02090889341212955,0.0037840565005346125,0.03653923855840828,0.009737597532980277
T_REC,B136,A,Vol,FULL,M_D2,GROSS,0.029143304328289914,0.019143741798787917,0.003407738338815217,0.029143304328289914,0.008148832666182906
T_REC,B136,A,Calmar,IS,M_NONE,H,0.501984253428807,0.2950309467260549,0.501984253428807,0.05503281029242579,0.42539006454428163
T_REC,B136,A,Calmar,IS,M_SUBSAMPLE,H,0.2783084800166675,0.1265215493847747,0.2783084800166675,0.02242903528919075,0.2561596453277284
T_REC,B136,A,Calmar,IS,M_PAIRWISE,H,0.2783084800166675,0.1265215493847747,0.2783084800166675,0.02242903528919075,0.2561596453277284
T_REC,B136,A,Calmar,IS,M_D2,H,0.24382951285940216,0.09933614949029232,0.24382951285940216,0.017882281358576443,0.2066253104645883
T_REC,B136,A,Calmar,OOS,M_NONE,N,0.31690048212529054,0.31690048212529054,0.2086671571040969,0.03925089436507356,0.17756497712135577
T_REC,B136,A,Calmar,OOS,M_SUBSAMPLE,N,0.1346791997996195,0.1346791997996195,0.11811495428057563,0.015998849408262343,0.09111028633976587
T_REC,B136,A,Calmar,OOS,M_PAIRWISE,N,0.1346791997996195,0.1346791997996195,0.11811495428057563,0.015998849408262343,0.09111028633976587
T_REC,B136,A,Calmar,OOS,M_D2,N,0.1066995649618187,0.1066995649618187,0.10135618979861911,0.012754128544088007,0.08624888445535947
T_REC,B136,A,Calmar,FULL,M_NONE,N,0.3198145031111018,0.3198145031111018,0.1798959162255196,0.0436895683595937,0.22017868607476265
T_REC,B136,A,Calmar,FULL,M_SUBSAMPLE,N,0.1390398514385444,0.1390398514385444,0.09485038863153977,0.017806874486918,0.11732161209520849
T_REC,B136,A,Calmar,FULL,M_PAIRWISE,N,0.1390398514385444,0.1390398514385444,0.09485038863153977,0.017806874486918,0.11732161209520849
T_REC,B136,A,Calmar,FULL,M_D2,N,0.10768070821976031,0.10768070821976031,0.08738109476353362,0.014196424818024245,0.10694770085103183
T_REC,B136,A,Turnover,IS,M_NONE,H,5.751777943296124,0.31225938978563406,5.751777943296124,1.7498336998325672,2.418814523492192
T_REC,B136,A,Turnover,IS,M_SUBSAMPLE,H,3.0805121557004114,0.13180683341117222,3.0805121557004114,0.7117379764965643,1.317008806580087
T_REC,B136,A,Turnover,IS,M_PAIRWISE,H,3.0805121557004114,0.13180683341117222,3.0805121557004114,0.7117379764965643,1.317008806580087
T_REC,B136,A,Turnover,IS,M_D2,H,2.7938191375723065,0.10513692128810793,2.7938191375723065,0.5685884181609997,1.1748941583961305
T_REC,B136,A,Turnover,OOS,M_NONE,H,5.714804027185382,0.49467801254755717,5.714804027185382,1.9856760665509874,2.4239605460691096
T_REC,B136,A,Turnover,OOS,M_SUBSAMPLE,H,3.1295549062872907,0.1931553484502237,3.1295549062872907,0.8079002295061215,1.3734792689567235
T_REC,B136,A,Turnover,OOS,M_PAIRWISE,H,3.1295549062872907,0.1931553484502237,3.1295549062872907,0.8079002295061215,1.3734792689567235
T_REC,B136,A,Turnover,OOS,M_D2,H,2.775859745634796,0.16655679531006032,2.775859745634796,0.6452226938870895,1.177393743133147
T_REC,B136,A,Turnover,FULL,M_NONE,H,5.7315059514784865,0.3973053706313219,5.7315059514784865,1.8791409258793978,2.421635975438483
T_REC,B136,A,Turnover,FULL,M_SUBSAMPLE,H,3.1074012262450075,0.16193511111130446,3.1074012262450075,0.764461642562574,1.3479703295036716
T_REC,B136,A,Turnover,FULL,M_PAIRWISE,H,3.1074012262450075,0.16193511111130446,3.1074012262450075,0.764461642562574,1.3479703295036716
T_REC,B136,A,Turnover,FULL,M_D2,H,2.783972394659911,0.13377168099919728,2.783972394659911,0.6106053201796253,1.1762646261925231
T_REC,B136,B,Sharpe,IS,M_NONE,H,0.31625270551509843,0.30902713875982424,0.31625270551509843,0.008371718691318364,0.08874152418257175
T_REC,B136,B,Sharpe,IS,M_SUBSAMPLE,H,0.17808198526798039,0.11538480934587264,0.17808198526798039,0.0034094852903952025,0.054357779700154985
T_REC,B136,B,Sharpe,IS,M_PAIRWISE,H,0.17808198526798039,0.11538480934587264,0.17808198526798039,0.0034094852903952025,0.054357779700154985
T_REC,B136,B,Sharpe,IS,M_D2,H,0.15361386856161743,0.10404863080653982,0.15361386856161743,0.0027202940990569842,0.04310454454306118
T_REC,B136,B,Sharpe,OOS,M_NONE,H,0.3659432585630187,0.3408639889698718,0.3659432585630187,0.017909156560494632,0.2265815249153641
T_REC,B136,B,Sharpe,OOS,M_SUBSAMPLE,H,0.22277497503621624,0.16916325915826583,0.22277497503621624,0.007295058964490769,0.11764279113109048
T_REC,B136,B,Sharpe,OOS,M_PAIRWISE,H,0.22277497503621624,0.16916325915826583,0.22277497503621624,0.007295058964490769,0.11764279113109048
T_REC,B136,B,Sharpe,OOS,M_D2,H,0.17775013032805748,0.11476801515201275,0.17775013032805748,0.005819375292808503,0.11005776070800408
T_REC,B136,B,Sharpe,FULL,M_NONE,H,0.2709291307723989,0.16905657725471124,0.2709291307723989,0.013022013809831257,0.16482675551251957
T_REC,B136,B,Sharpe,FULL,M_SUBSAMPLE,H,0.16397124948946085,0.07281597206872968,0.16397124948946085,0.005304598415122815,0.09196070975089943
T_REC,B136,B,Sharpe,FULL,M_PAIRWISE,H,0.16397124948946085,0.07281597206872968,0.16397124948946085,0.005304598415122815,0.09196070975089943
T_REC,B136,B,Sharpe,FULL,M_D2,H,0.13159878526951482,0.05692090818555502,0.13159878526951482,0.004231354233325781,0.08006153027370458
T_REC,B136,B,CAGR,IS,M_NONE,GROSS,0.12097052942272946,0.08151003295730663,0.04499062667479259,0.12097052942272946,0.01492671480164165
T_REC,B136,B,CAGR,IS,M_SUBSAMPLE,GROSS,0.049286773725351514,0.030815086650906105,0.02535789172126483,0.049286773725351514,0.009331174833971537
T_REC,B136,B,CAGR,IS,M_PAIRWISE,GROSS,0.049286773725351514,0.030815086650906105,0.02535789172126483,0.049286773725351514,0.009331174833971537
T_REC,B136,B,CAGR,IS,M_D2,GROSS,0.03930798793916808,0.027444215288790954,0.02185335996183734,0.03930798793916808,0.007250374038259921
T_REC,B136,B,CAGR,OOS,M_NONE,GROSS,0.0815223485715213,0.020582032420243257,0.06017508961346074,0.0815223485715213,0.03547950491462015
T_REC,B136,B,CAGR,OOS,M_SUBSAMPLE,H,0.03629188579027032,0.009194601050661451,0.03629188579027032,0.0332188869395863,0.017750540808205668
T_REC,B136,B,CAGR,OOS,M_PAIRWISE,H,0.03629188579027032,0.009194601050661451,0.03629188579027032,0.0332188869395863,0.017750540808205668
T_REC,B136,B,CAGR,OOS,M_D2,H,0.029228930362856287,0.0069299165799367604,0.029228930362856287,0.02648975341113054,0.017233509499021568
T_REC,B136,B,CAGR,FULL,M_NONE,GROSS,0.09899960646199779,0.035012156414813145,0.04364405188491727,0.09899960646199779,0.02523734399677524
T_REC,B136,B,CAGR,FULL,M_SUBSAMPLE,GROSS,0.04033822850186282,0.011459340734245815,0.025554620627970943,0.04033822850186282,0.013538161004793992
T_REC,B136,B,CAGR,FULL,M_PAIRWISE,GROSS,0.04033822850186282,0.011459340734245815,0.025554620627970943,0.04033822850186282,0.013538161004793992
T_REC,B136,B,CAGR,FULL,M_D2,GROSS,0.0321687881780851,0.011788501654468058,0.021199286307531734,0.0321687881780851,0.012258570364641105
T_REC,B136,B,MaxDD,IS,M_NONE,GROSS,0.0901543388661068,0.03456346188060522,0.03371032364055182,0.0901543388661068,0.004325315200654711
T_REC,B136,B,MaxDD,IS,M_SUBSAMPLE,GROSS,0.03672788363839804,0.014929730942633458,0.02030192391334425,0.03672788363839804,0.0024645617659396213
T_REC,B136,B,MaxDD,IS,M_PAIRWISE,GROSS,0.03672788363839804,0.014929730942633458,0.02030192391334425,0.03672788363839804,0.0024645617659396213
T_REC,B136,B,MaxDD,IS,M_D2,GROSS,0.029294619786517585,0.011637427376260416,0.016374162606624998,0.029294619786517585,0.0021009413963391935
T_REC,B136,B,MaxDD,OOS,M_NONE,GROSS,0.162168682860505,0.017724871543021714,0.02021327798578143,0.162168682860505,0.014101066975624632
T_REC,B136,B,MaxDD,OOS,M_SUBSAMPLE,GROSS,0.06605525122847507,0.0065883073555596285,0.010899200390413496,0.06605525122847507,0.007060123294516977
T_REC,B136,B,MaxDD,OOS,M_PAIRWISE,GROSS,0.06605525122847507,0.0065883073555596285,0.010899200390413496,0.06605525122847507,0.007060123294516977
T_REC,B136,B,MaxDD,OOS,M_D2,GROSS,0.05269485601502029,0.005967917972105872,0.009818223760805182,0.05269485601502029,0.006849330966019996
T_REC,B136,B,MaxDD,FULL,M_NONE,GROSS,0.1621686828605049,0.017724871543021714,0.02021327798578143,0.1621686828605049,0.014101066975624854
T_REC,B136,B,MaxDD,FULL,M_SUBSAMPLE,GROSS,0.06605525122847494,0.0065883073555595174,0.010899200390413569,0.06605525122847494,0.007060123294517107
T_REC,B136,B,MaxDD,FULL,M_PAIRWISE,GROSS,0.06605525122847494,0.0065883073555595174,0.010899200390413569,0.06605525122847494,0.007060123294517107
T_REC,B136,B,MaxDD,FULL,M_D2,GROSS,0.052694856015020254,0.005967917972105872,0.009818223760805182,0.052694856015020254,0.006849330966020103
T_REC,B136,B,Vol,IS,M_NONE,GROSS,0.08938215819484494,0.03877665751657426,0.005892281194948029,0.08938215819484494,0.004036848481972943
T_REC,B136,B,Vol,IS,M_SUBSAMPLE,GROSS,0.03641321298422121,0.01342131618313839,0.0032779424446945163,0.03641321298422121,0.002231327667835061
T_REC,B136,B,Vol,IS,M_PAIRWISE,GROSS,0.03641321298422121,0.01342131618313839,0.0032779424446945163,0.03641321298422121,0.002231327667835061
T_REC,B136,B,Vol,IS,M_D2,GROSS,0.02904370852195039,0.013055999347000418,0.0028620659783276507,0.02904370852195039,0.0019608240539885314
T_REC,B136,B,Vol,OOS,M_NONE,GROSS,0.11388447867055429,0.06102151491296391,0.013782705854343796,0.11388447867055429,0.010259726294358007
T_REC,B136,B,Vol,OOS,M_SUBSAMPLE,GROSS,0.04639038965011319,0.0239709304155602,0.008094839716303088,0.04639038965011319,0.005933562788409151
T_REC,B136,B,Vol,OOS,M_PAIRWISE,GROSS,0.04639038965011319,0.0239709304155602,0.008094839716303088,0.04639038965011319,0.005933562788409151
T_REC,B136,B,Vol,OOS,M_D2,GROSS,0.037005456910891875,0.020545784755070802,0.006694692973722318,0.037005456910891875,0.004983471189258928
T_REC,B136,B,Vol,FULL,M_NONE,GROSS,0.1035396320890192,0.05184500605501438,0.009299743328610721,0.1035396320890192,0.006214581382982365
T_REC,B136,B,Vol,FULL,M_SUBSAMPLE,GROSS,0.042177908801308964,0.019651513546917045,0.005280313561538928,0.042177908801308964,0.0034139045811606753
T_REC,B136,B,Vol,FULL,M_PAIRWISE,GROSS,0.042177908801308964,0.019651513546917045,0.005280313561538928,0.042177908801308964,0.0034139045811606753
T_REC,B136,B,Vol,FULL,M_D2,GROSS,0.03364401750412077,0.017456078180801915,0.00451717732188629,0.03364401750412077,0.0030186172990237115
T_REC,B136,B,Calmar,IS,M_NONE,H,0.6349706835161597,0.35589951613988924,0.6349706835161597,0.07070808102165316,0.1834607681196352
T_REC,B136,B,Calmar,IS,M_SUBSAMPLE,H,0.37110330347533593,0.12785299278809475,0.37110330347533593,0.02880851779942761,0.11181501543653971
T_REC,B136,B,Calmar,IS,M_PAIRWISE,H,0.37110330347533593,0.12785299278809475,0.37110330347533593,0.02880851779942761,0.11181501543653971
T_REC,B136,B,Calmar,IS,M_D2,H,0.3084251973726593,0.11983043789511919,0.3084251973726593,0.02297578103744857,0.08911265525536366
T_REC,B136,B,Calmar,OOS,M_NONE,H,0.2767179960936358,0.10742764113234926,0.2767179960936358,0.02406945500136498,0.17130808179952872
T_REC,B136,B,Calmar,OOS,M_SUBSAMPLE,H,0.1782702881348258,0.04012743555514723,0.1782702881348258,0.009809291143654099,0.0916391876024128
T_REC,B136,B,Calmar,OOS,M_PAIRWISE,H,0.1782702881348258,0.04012743555514723,0.1782702881348258,0.009809291143654099,0.0916391876024128
T_REC,B136,B,Calmar,OOS,M_D2,H,0.13441061891099787,0.036170606295146665,0.13441061891099787,0.007821093711095508,0.08320971394769389
T_REC,B136,B,Calmar,FULL,M_NONE,H,0.25491571439050775,0.13499127474557693,0.25491571439050775,0.03909905303798045,0.11481586267728117
T_REC,B136,B,Calmar,FULL,M_SUBSAMPLE,H,0.14671958144796146,0.05253285708511177,0.14671958144796146,0.01593171477905253,0.059527089942841914
T_REC,B136,B,Calmar,FULL,M_PAIRWISE,H,0.14671958144796146,0.05253285708511177,0.14671958144796146,0.01593171477905253,0.059527089942841914
T_REC,B136,B,Calmar,FULL,M_D2,H,0.12382056615419143,0.045451209769064964,0.12382056615419143,0.012704789444040042,0.05576966941474766
T_REC,B136,B,Turnover,IS,M_NONE,H,3.5248988876781953,0.6346000428145278,3.5248988876781953,2.304388788567101,2.0222947260876984
T_REC,B136,B,Turnover,IS,M_SUBSAMPLE,H,1.9489899435723077,0.25697592663968094,1.9489899435723077,0.9384769567698492,1.077709019197168
T_REC,B136,B,Turnover,IS,M_PAIRWISE,H,1.9489899435723077,0.25697592663968094,1.9489899435723077,0.9384769567698492,1.077709019197168
T_REC,B136,B,Turnover,IS,M_D2,H,1.7121540621853713,0.21366817758986884,1.7121540621853713,0.7487847423699071,0.9822920431308587
T_REC,B136,B,Turnover,OOS,M_NONE,H,3.5629080376276123,1.1750250813536796,3.5629080376276123,2.6633410816760636,2.4958251628603456
T_REC,B136,B,Turnover,OOS,M_SUBSAMPLE,H,2.0072296368462488,0.48364233736766377,2.0072296368462488,1.084575024470572,1.3378577528633901
T_REC,B136,B,Turnover,OOS,M_PAIRWISE,H,2.0072296368462488,0.48364233736766377,2.0072296368462488,1.084575024470572,1.3378577528633901
T_REC,B136,B,Turnover,OOS,M_D2,H,1.7306162997019126,0.3956278771140992,1.7306162997019126,0.8654221785751977,1.212300643866279
T_REC,B136,B,Turnover,FULL,M_NONE,H,3.545738475631555,0.9309033049980471,3.545738475631555,2.5011945022770794,2.2819211370663544
T_REC,B136,B,Turnover,FULL,M_SUBSAMPLE,H,1.980921497210687,0.3778382794845613,1.980921497210687,1.0185793409514747,1.2203428961296272
T_REC,B136,B,Turnover,FULL,M_PAIRWISE,H,1.980921497210687,0.3778382794845613,1.980921497210687,1.0185793409514747,1.2203428961296272
T_REC,B136,B,Turnover,FULL,M_D2,H,1.7222765043618946,0.3134327123729042,1.7222765043618946,0.8127345048268254,1.1084007425212443
T_REC,SMALL,A,Sharpe,IS,M_NONE,H,0.4402759052997818,0.3889714337844262,0.4402759052997818,0.00545210774324284,0.23265351676841395
T_REC,SMALL,A,Sharpe,IS,M_SUBSAMPLE,H,0.22270915830259433,0.14562604498200346,0.22270915830259433,0.002221606758756679,0.14445229899074613
T_REC,SMALL,A,Sharpe,IS,M_PAIRWISE,H,0.22270915830259433,0.14562604498200346,0.22270915830259433,0.002221606758756679,0.14445229899074613
T_REC,SMALL,A,Sharpe,IS,M_D2,H,0.21385583069530106,0.1309656662212473,0.21385583069530106,0.0017715999627109754,0.11300711779540797
T_REC,SMALL,A,Sharpe,OOS,M_NONE,H,0.386483890212958,0.22102074195283355,0.386483890212958,0.001762476766373977,0.1224053854795169
T_REC,SMALL,A,Sharpe,OOS,M_SUBSAMPLE,H,0.2153197995975018,0.08143492057778014,0.2153197995975018,0.0007165028575198888,0.06431946773274398
T_REC,SMALL,A,Sharpe,OOS,M_PAIRWISE,H,0.2153197995975018,0.08143492057778014,0.2153197995975018,0.0007165028575198888,0.06431946773274398
T_REC,SMALL,A,Sharpe,OOS,M_D2,H,0.18772736004157764,0.07441710677038975,0.18772736004157764,0.0005726966378199149,0.05945613893060254
T_REC,SMALL,A,Sharpe,FULL,M_NONE,H,0.28262916984008823,0.15096497878152693,0.28262916984008823,0.0007838694704918048,0.08716353138298755
T_REC,SMALL,A,Sharpe,FULL,M_SUBSAMPLE,H,0.17545941451694028,0.054901117704952096,0.17545941451694028,0.0003205076711091159,0.04631640480039583
T_REC,SMALL,A,Sharpe,FULL,M_PAIRWISE,H,0.17545941451694028,0.054901117704952096,0.17545941451694028,0.0003205076711091159,0.04631640480039583
T_REC,SMALL,A,Sharpe,FULL,M_D2,H,0.13728186159476705,0.050829514213521006,0.13728186159476705,0.00025470940599342805,0.04233806389553062
T_REC,SMALL,A,CAGR,IS,M_NONE,H,0.0729678762727517,0.06131485096606948,0.0729678762727517,0.03901836775367995,0.040540480269948054
T_REC,SMALL,A,CAGR,IS,M_SUBSAMPLE,H,0.037751434157196805,0.022444613768656658,0.037751434157196805,0.015902617116329593,0.025846170715166334
T_REC,SMALL,A,CAGR,IS,M_PAIRWISE,H,0.037751434157196805,0.022444613768656658,0.037751434157196805,0.015902617116329593,0.025846170715166334
T_REC,SMALL,A,CAGR,IS,M_D2,H,0.035442788502714366,0.020644550238304138,0.035442788502714366,0.012678571685076044,0.0196917841302557
T_REC,SMALL,A,CAGR,OOS,M_NONE,N,0.08110267978129881,0.08110267978129881,0.07920109404453313,0.0480807847268121,0.02411093796036079
T_REC,SMALL,A,CAGR,OOS,M_SUBSAMPLE,H,0.043417399382895495,0.025778609847487945,0.043417399382895495,0.019599677268138344,0.012848308997030563
T_REC,SMALL,A,CAGR,OOS,M_PAIRWISE,H,0.043417399382895495,0.025778609847487945,0.043417399382895495,0.019599677268138344,0.012848308997030563
T_REC,SMALL,A,CAGR,OOS,M_D2,H,0.03847045808091077,0.027307060537954488,0.03847045808091077,0.015623300279548563,0.011711439586604106
T_REC,SMALL,A,CAGR,FULL,M_NONE,H,0.056743108471053016,0.04127419322019543,0.056743108471053016,0.0445995805874988,0.018264208553133487
T_REC,SMALL,A,CAGR,FULL,M_SUBSAMPLE,H,0.03452163904782465,0.013925530381164446,0.03452163904782465,0.01817938717423259,0.009515487794914993
T_REC,SMALL,A,CAGR,FULL,M_PAIRWISE,H,0.03452163904782465,0.013925530381164446,0.03452163904782465,0.01817938717423259,0.009515487794914993
T_REC,SMALL,A,CAGR,FULL,M_D2,H,0.027561909366918592,0.01389691309779626,0.027561909366918592,0.014492122868199661,0.008871499541777265
T_REC,SMALL,A,MaxDD,IS,M_NONE,N,0.25703180800174696,0.25703180800174696,0.14799319858461912,0.17602377321998885,0.10713065961606727
T_REC,SMALL,A,MaxDD,IS,M_SUBSAMPLE,N,0.09074983122014096,0.09074983122014096,0.08715424574709187,0.07170567104382969,0.06268392107843668
T_REC,SMALL,A,MaxDD,IS,M_PAIRWISE,N,0.09074983122014096,0.09074983122014096,0.08715424574709187,0.07170567104382969,0.06268392107843668
T_REC,SMALL,A,MaxDD,IS,M_D2,N,0.08654193869068721,0.08654193869068721,0.07188494314495494,0.05719690893109478,0.052036724993001715
T_REC,SMALL,A,MaxDD,OOS,M_NONE,GROSS,0.20596763485757508,0.161730947987882,0.014476336280849322,0.20596763485757508,0.040696435930364205
T_REC,SMALL,A,MaxDD,OOS,M_SUBSAMPLE,GROSS,0.0838984340037602,0.064579032242428,0.007598947912031288,0.0838984340037602,0.021793109394612136
T_REC,SMALL,A,MaxDD,OOS,M_PAIRWISE,GROSS,0.0838984340037602,0.064579032242428,0.007598947912031288,0.0838984340037602,0.021793109394612136
T_REC,SMALL,A,MaxDD,OOS,M_D2,GROSS,0.06692682379316202,0.054454387937304935,0.007031611050024662,0.06692682379316202,0.019767536691112333
T_REC,SMALL,A,MaxDD,FULL,M_NONE,GROSS,0.20596763485757508,0.16173094798788235,0.014476336280849322,0.20596763485757508,0.04069643593036354
T_REC,SMALL,A,MaxDD,FULL,M_SUBSAMPLE,GROSS,0.08389843400376014,0.06457903224242817,0.007598947912031195,0.08389843400376014,0.021793109394611765
T_REC,SMALL,A,MaxDD,FULL,M_PAIRWISE,GROSS,0.08389843400376014,0.06457903224242817,0.007598947912031195,0.08389843400376014,0.021793109394611765
T_REC,SMALL,A,MaxDD,FULL,M_D2,GROSS,0.06692682379316202,0.054454387937305046,0.007031611050024662,0.06692682379316202,0.01976753669111201
T_REC,SMALL,A,Vol,IS,M_NONE,GROSS,0.10226535940526041,0.09104112436196979,0.018363810766346023,0.10226535940526041,0.011434626159747718
T_REC,SMALL,A,Vol,IS,M_SUBSAMPLE,GROSS,0.04166304353727217,0.033572398357243634,0.01114722936739268,0.04166304353727217,0.006595745085679926
T_REC,SMALL,A,Vol,IS,M_PAIRWISE,GROSS,0.04166304353727217,0.033572398357243634,0.01114722936739268,0.04166304353727217,0.006595745085679926
T_REC,SMALL,A,Vol,IS,M_D2,GROSS,0.03322995719105588,0.030653308880787506,0.008919879463978899,0.03322995719105588,0.005554156942606327
T_REC,SMALL,A,Vol,OOS,M_NONE,GROSS,0.1155344443918647,0.08526921218995825,0.009817960117356611,0.1155344443918647,0.008027190203324625
T_REC,SMALL,A,Vol,OOS,M_SUBSAMPLE,GROSS,0.047067282215956734,0.03240684136084601,0.005693599364808695,0.047067282215956734,0.004037590245076661
T_REC,SMALL,A,Vol,OOS,M_PAIRWISE,GROSS,0.047067282215956734,0.03240684136084601,0.005693599364808695,0.047067282215956734,0.004037590245076661
T_REC,SMALL,A,Vol,OOS,M_D2,GROSS,0.03754159437332017,0.028709921121888582,0.004768891486807589,0.03754159437332017,0.003899058314154856
T_REC,SMALL,A,Vol,FULL,M_NONE,GROSS,0.1106618596027439,0.08726037341410461,0.010489684792705067,0.1106618596027439,0.008785264371496682
T_REC,SMALL,A,Vol,FULL,M_SUBSAMPLE,GROSS,0.0450827525327747,0.03279271150399678,0.005805652367315099,0.0450827525327747,0.004748147737766328
T_REC,SMALL,A,Vol,FULL,M_PAIRWISE,GROSS,0.0450827525327747,0.03279271150399678,0.005805652367315099,0.0450827525327747,0.004748147737766328
T_REC,SMALL,A,Vol,FULL,M_D2,GROSS,0.03595830375669378,0.029380339907497315,0.005095169251990681,0.03595830375669378,0.004267278739146542
T_REC,SMALL,A,Calmar,IS,M_NONE,H,0.5490914643646437,0.31458823573864775,0.5490914643646437,0.0033920536203160545,0.28431165928275903
T_REC,SMALL,A,Calmar,IS,M_SUBSAMPLE,H,0.29292945448283714,0.11275571161361499,0.29292945448283714,0.001378017347434784,0.1794856118731044
T_REC,SMALL,A,Calmar,IS,M_PAIRWISE,H,0.29292945448283714,0.11275571161361499,0.29292945448283714,0.001378017347434784,0.1794856118731044
T_REC,SMALL,A,Calmar,IS,M_D2,H,0.266710964251939,0.10592103764029263,0.266710964251939,0.0011022089713310147,0.13809909954276114
T_REC,SMALL,A,Calmar,OOS,M_NONE,H,0.2187053339671962,0.12351066875578479,0.2187053339671962,0.00537602789450739,0.07478490705352428
T_REC,SMALL,A,Calmar,OOS,M_SUBSAMPLE,H,0.12191247840515827,0.053381595047143716,0.12191247840515827,0.0021832762245633255,0.04090692065982434
T_REC,SMALL,A,Calmar,OOS,M_PAIRWISE,H,0.12191247840515827,0.053381595047143716,0.12191247840515827,0.0021832762245633255,0.04090692065982434
T_REC,SMALL,A,Calmar,OOS,M_D2,H,0.10623204747305343,0.041585719706084996,0.10623204747305343,0.0017468786872831695,0.036325377402864296
T_REC,SMALL,A,Calmar,FULL,M_NONE,H,0.16001559906276702,0.11901675477216606,0.16001559906276702,0.00390955072753979,0.06054697110726895
T_REC,SMALL,A,Calmar,FULL,M_SUBSAMPLE,H,0.09854799917654138,0.036450064838292245,0.09854799917654138,0.0015871729509501534,0.03309956326924653
T_REC,SMALL,A,Calmar,FULL,M_PAIRWISE,H,0.09854799917654138,0.036450064838292245,0.09854799917654138,0.0015871729509501534,0.03309956326924653
T_REC,SMALL,A,Calmar,FULL,M_D2,H,0.07772460052855688,0.04007263060059611,0.07772460052855688,0.0012703637289102016,0.029409564880487706
T_REC,SMALL,A,Turnover,IS,M_NONE,H,7.018139683609666,0.7144111815697545,7.018139683609666,2.2399255394100326,3.428273614268061
T_REC,SMALL,A,Turnover,IS,M_SUBSAMPLE,H,3.8588392737363955,0.2850231341765137,3.8588392737363955,0.9116061217454022,1.8372910707621066
T_REC,SMALL,A,Turnover,IS,M_PAIRWISE,H,3.8588392737363955,0.2850231341765137,3.8588392737363955,0.9116061217454022,1.8372910707621066
T_REC,SMALL,A,Turnover,IS,M_D2,H,3.408930795229567,0.24054037963632457,3.408930795229567,0.7278381479185355,1.6652201331137477
T_REC,SMALL,A,Turnover,OOS,M_NONE,H,8.893073475107172,0.5920822620932764,8.893073475107172,2.5640199658222214,3.92833707962088
T_REC,SMALL,A,Turnover,OOS,M_SUBSAMPLE,H,4.811520898057492,0.2568891173902261,4.811520898057492,1.04324170675522,2.132606192595119
T_REC,SMALL,A,Turnover,OOS,M_PAIRWISE,H,4.811520898057492,0.2568891173902261,4.811520898057492,1.04324170675522,2.132606192595119
T_REC,SMALL,A,Turnover,OOS,M_D2,H,4.31964500568897,0.19935255182724881,4.31964500568897,0.8331489196028021,1.9081166588970109
T_REC,SMALL,A,Turnover,FULL,M_NONE,H,8.177951444932146,0.6387399657635839,8.177951444932146,2.440406499983951,3.7376069310784903
T_REC,SMALL,A,Turnover,FULL,M_SUBSAMPLE,H,4.448156804677531,0.2676197657429442,4.448156804677531,0.993034330248174,2.019969495542507
T_REC,SMALL,A,Turnover,FULL,M_PAIRWISE,H,4.448156804677531,0.2676197657429442,4.448156804677531,0.993034330248174,2.019969495542507
T_REC,SMALL,A,Turnover,FULL,M_D2,H,3.9722877827052163,0.215062078838227,3.9722877827052163,0.7929821397476043,1.8154730373311248
T_REC,SMALL,B,Sharpe,IS,M_NONE,N,0.6451594736999255,0.6451594736999255,0.19380534035989094,0.015475022498684599,0.2784267596917154
T_REC,SMALL,B,Sharpe,IS,M_SUBSAMPLE,N,0.21679947957539417,0.21679947957539417,0.11887029768151593,0.006303596301491076,0.1533237457460342
T_REC,SMALL,B,Sharpe,IS,M_PAIRWISE,N,0.21679947957539417,0.21679947957539417,0.11887029768151593,0.006303596301491076,0.1533237457460342
T_REC,SMALL,B,Sharpe,IS,M_D2,N,0.2172235104002206,0.2172235104002206,0.09413733878448192,0.005028431310000991,0.13524061904121254
T_REC,SMALL,B,Sharpe,OOS,M_NONE,CADENCE,0.29783323464115596,0.18559150539007008,0.25415311967815535,0.002132091592165597,0.29783323464115596
T_REC,SMALL,B,Sharpe,OOS,M_SUBSAMPLE,CADENCE,0.15128610354795338,0.055739487402084564,0.13357958477574197,0.0008629390656654282,0.15128610354795338
T_REC,SMALL,B,Sharpe,OOS,M_PAIRWISE,CADENCE,0.15128610354795338,0.055739487402084564,0.13357958477574197,0.0008629390656654282,0.15128610354795338
