panel,cadence,cost_bps,phi,book,gross,cal,f_bp,bill_yr_bp,flat_bill_yr_bp,bill_ratio
U56,W,50.0,0.25,CAP2,0.75,SELF,0.02125730232333907,175.31914710416132,175.31914710416132,1.0
U56,W,50.0,0.25,CAP2,0.75,PANEL,0.02125730232333907,175.31914710416132,175.31914710416132,1.0
U56,W,50.0,0.25,CAP2,1.0,SELF,0.024205224661140372,199.59369341263118,199.59369341263124,0.9999999999999999
U56,W,50.0,0.25,CAP2,1.0,PANEL,0.02125730232333907,193.51663034533433,199.59369341263124,0.9695528302353049
U56,W,50.0,0.25,CAP0.030,0.75,SELF,0.024030436999217634,198.1905161417182,198.19051614171826,0.9999999999999999
U56,W,50.0,0.25,CAP0.030,0.75,PANEL,0.02125730232333907,192.47267388232902,198.19051614171826,0.9711497685625853
U56,W,50.0,0.25,CAP0.030,1.0,SELF,0.02882957861156243,237.3142071546364,237.31420715463642,0.9999999999999999
U56,W,50.0,0.25,CAP0.030,1.0,PANEL,0.02125730232333907,221.73117724022356,237.31420715463642,0.9343358743614586
U56,W,50.0,0.25,CAND,0.75,SELF,0.026641916858643075,219.72864053163596,219.72864053163593,1.0000000000000002
U56,W,50.0,0.25,CAND,0.75,PANEL,0.02125730232333907,208.6262671747673,219.72864053163593,0.9494723431137319
U56,W,50.0,0.25,CAND,1.0,SELF,0.03453323278118066,283.9516406194411,283.9516406194411,1.0
U56,W,50.0,0.25,CAND,1.0,PANEL,0.02125730232333907,256.6611009663733,283.9516406194411,0.9038901849852551
U56,W,50.0,0.5,CAP0.015,0.75,SELF,0.03637995212300542,150.0214392419119,150.02143924191193,0.9999999999999998
U56,W,50.0,0.5,CAP0.015,0.75,PANEL,0.04251460464667814,162.6702931730366,150.02143924191193,1.0843136420703723
U56,W,50.0,0.5,CAP0.015,1.0,SELF,0.036570571840748016,150.8075052682481,150.80750526824812,0.9999999999999998
U56,W,50.0,0.5,CAP0.015,1.0,PANEL,0.04251460464667814,163.0633261862047,150.80750526824812,1.0812679773208673
U56,W,50.0,0.5,CAP2,0.75,SELF,0.04251460464667814,175.31914710416132,175.31914710416132,1.0000000000000002
U56,W,50.0,0.5,CAP2,0.75,PANEL,0.04251460464667814,175.31914710416132,175.31914710416132,1.0000000000000002
U56,W,50.0,0.5,CAP2,1.0,SELF,0.048410449322280745,199.59369341263124,199.59369341263124,1.0
U56,W,50.0,0.5,CAP2,1.0,PANEL,0.04251460464667814,187.43956727803743,199.59369341263124,0.9391056604706097
U56,W,50.0,0.5,CAP0.030,0.75,SELF,0.04806087399843527,198.19051614171826,198.19051614171826,1.0
U56,W,50.0,0.5,CAP0.030,0.75,PANEL,0.04251460464667814,186.75483162293978,198.19051614171826,0.9422995371251707
U56,W,50.0,0.5,CAP0.030,1.0,SELF,0.05765915722312486,237.31420715463642,237.31420715463642,1.0
U56,W,50.0,0.5,CAP0.030,1.0,PANEL,0.04251460464667814,206.14814732581067,237.31420715463642,0.8686717487229173
U56,W,50.0,0.5,CAND,0.75,SELF,0.05328383371728615,219.72864053163596,219.72864053163593,1.0000000000000002
U56,W,50.0,0.5,CAND,0.75,PANEL,0.04251460464667814,197.52389381789862,219.72864053163593,0.8989446862274637
U56,W,50.0,0.5,CAND,1.0,SELF,0.06906646556236132,283.9516406194411,283.9516406194411,1.0
U56,W,50.0,0.5,CAND,1.0,PANEL,0.04251460464667814,229.37056131330547,283.9516406194411,0.8077803699705102
U56,W,50.0,0.75,CAP0.015,0.75,SELF,0.05456992818450813,150.02143924191193,150.02143924191193,1.0
U56,W,50.0,0.75,CAP0.015,0.75,PANEL,0.06377190697001721,168.99472013859895,150.02143924191193,1.1264704631055584
U56,W,50.0,0.75,CAP0.015,1.0,SELF,0.05485585776112202,150.8075052682481,150.80750526824812,0.9999999999999998
U56,W,50.0,0.75,CAP0.015,1.0,PANEL,0.06377190697001721,169.19123664518304,150.80750526824812,1.1219019659813012
U56,W,50.0,0.75,CAP2,0.75,SELF,0.06377190697001721,175.31914710416132,175.31914710416132,1.0000000000000002
U56,W,50.0,0.75,CAP2,0.75,PANEL,0.06377190697001721,175.31914710416132,175.31914710416132,1.0000000000000002
U56,W,50.0,0.75,CAP2,1.0,SELF,0.07261567398342111,199.59369341263124,199.59369341263124,1.0
U56,W,50.0,0.75,CAP2,1.0,PANEL,0.06377190697001721,181.36250421074052,199.59369341263124,0.9086584907059146
U56,W,50.0,0.75,CAP0.030,0.75,SELF,0.07209131099765291,198.19051614171826,198.19051614171826,1.0
U56,W,50.0,0.75,CAP0.030,0.75,PANEL,0.06377190697001721,181.03698936355053,198.19051614171826,0.913449305687756
U56,W,50.0,0.75,CAP0.030,1.0,SELF,0.08648873583468727,237.3142071546364,237.31420715463642,0.9999999999999999
U56,W,50.0,0.75,CAP0.030,1.0,PANEL,0.06377190697001721,190.56511741139784,237.31420715463642,0.803007623084376
U56,W,50.0,0.75,CAND,0.75,SELF,0.07992575057592922,219.72864053163596,219.72864053163593,1.0000000000000002
U56,W,50.0,0.75,CAND,0.75,PANEL,0.06377190697001721,186.42152046102998,219.72864053163593,0.8484170293411956
U56,W,50.0,0.75,CAND,1.0,SELF,0.10359969834354198,283.9516406194411,283.9516406194411,1.0
U56,W,50.0,0.75,CAND,1.0,PANEL,0.06377190697001721,202.0800216602377,283.9516406194411,0.7116705549557654
U56,W,50.0,1.0,CAP0.015,0.75,SELF,0.07275990424601084,150.02143924191193,150.02143924191193,1.0
U56,W,50.0,1.0,CAP0.015,0.75,PANEL,0.08502920929335628,175.31914710416132,150.02143924191193,1.1686272841407448
U56,W,50.0,1.0,CAP0.015,1.0,SELF,0.07314114368149603,150.8075052682481,150.80750526824812,0.9999999999999998
U56,W,50.0,1.0,CAP0.015,1.0,PANEL,0.08502920929335628,175.31914710416132,150.80750526824812,1.1625359546417349
U56,W,50.0,1.0,CAP2,0.75,SELF,0.08502920929335628,175.31914710416132,175.31914710416132,1.0
U56,W,50.0,1.0,CAP2,0.75,PANEL,0.08502920929335628,175.31914710416132,175.31914710416132,1.0
U56,W,50.0,1.0,CAP2,1.0,SELF,0.09682089864456149,199.59369341263118,199.59369341263124,0.9999999999999999
U56,W,50.0,1.0,CAP2,1.0,PANEL,0.08502920929335628,175.28544114344368,199.59369341263124,0.8782113209412197
U56,W,50.0,1.0,CAP0.030,0.75,SELF,0.09612174799687054,198.19051614171826,198.19051614171826,1.0
U56,W,50.0,1.0,CAP0.030,0.75,PANEL,0.08502920929335628,175.31914710416132,198.19051614171826,0.8845990742503413
U56,W,50.0,1.0,CAP0.030,1.0,SELF,0.11531831444624972,237.31420715463645,237.31420715463642,1.0000000000000002
U56,W,50.0,1.0,CAP0.030,1.0,PANEL,0.08502920929335628,174.98208749698495,237.31420715463642,0.7373434974458347
U56,W,50.0,1.0,CAND,0.75,SELF,0.1065676674345723,219.72864053163593,219.72864053163593,1.0
U56,W,50.0,1.0,CAND,0.75,PANEL,0.08502920929335628,175.31914710416132,219.72864053163593,0.7978893724549273
U56,W,50.0,1.0,CAND,1.0,SELF,0.13813293112472264,283.9516406194411,283.9516406194411,1.0
U56,W,50.0,1.0,CAND,1.0,PANEL,0.08502920929335628,174.78948200716988,283.9516406194411,0.6155607399410205
U56,M,0.0,0.0,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAND,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAND,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.0,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAND,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAND,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.25,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAND,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAND,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.5,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAND,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAND,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,0.75,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAND,0.75,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAND,1.0,SELF,0.0,0.0,0.0,1.0
U56,M,0.0,1.0,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
U56,M,10.0,0.0,CAP0.015,0.75,SELF,0.0,20.66251918697648,20.662519186976482,0.9999999999999998
U56,M,10.0,0.0,CAP0.015,0.75,PANEL,0.0,20.66251918697648,20.662519186976482,0.9999999999999998
U56,M,10.0,0.0,CAP0.015,1.0,SELF,0.0,20.734987209946272,20.73498720994627,1.0000000000000002
U56,M,10.0,0.0,CAP0.015,1.0,PANEL,0.0,20.734987209946272,20.73498720994627,1.0000000000000002
U56,M,10.0,0.0,CAP2,0.75,SELF,0.0,23.899779597778284,23.89977959777828,1.0000000000000002
U56,M,10.0,0.0,CAP2,0.75,PANEL,0.0,23.899779597778284,23.89977959777828,1.0000000000000002
U56,M,10.0,0.0,CAP2,1.0,SELF,0.0,27.742835319247416,27.742835319247416,1.0
U56,M,10.0,0.0,CAP2,1.0,PANEL,0.0,27.742835319247416,27.742835319247416,1.0
U56,M,10.0,0.0,CAP0.030,0.75,SELF,0.0,26.44097469361625,26.44097469361625,1.0
U56,M,10.0,0.0,CAP0.030,0.75,PANEL,0.0,26.44097469361625,26.44097469361625,1.0
U56,M,10.0,0.0,CAP0.030,1.0,SELF,0.0,32.60195412437741,32.601954124377414,0.9999999999999999
U56,M,10.0,0.0,CAP0.030,1.0,PANEL,0.0,32.60195412437741,32.601954124377414,0.9999999999999999
U56,M,10.0,0.0,CAND,0.75,SELF,0.0,28.182187117518925,28.18218711751893,0.9999999999999999
U56,M,10.0,0.0,CAND,0.75,PANEL,0.0,28.182187117518925,28.18218711751893,0.9999999999999999
U56,M,10.0,0.0,CAND,1.0,SELF,0.0,36.76986852087781,36.76986852087781,1.0
U56,M,10.0,0.0,CAND,1.0,PANEL,0.0,36.76986852087781,36.76986852087781,1.0
U56,M,10.0,0.25,CAP0.015,0.75,SELF,0.0103351985815319,20.66251918697648,20.662519186976482,0.9999999999999998
U56,M,10.0,0.25,CAP0.015,0.75,PANEL,0.011954445920300562,21.471834289676934,20.662519186976482,1.0391682686596395
U56,M,10.0,0.25,CAP0.015,1.0,SELF,0.010371446407918716,20.734987209946272,20.73498720994627,1.0000000000000002
U56,M,10.0,0.25,CAP0.015,1.0,PANEL,0.011954445920300562,21.526185306904274,20.73498720994627,1.038157636122316
U56,M,10.0,0.25,CAP2,0.75,SELF,0.011954445920300562,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,0.25,CAP2,0.75,PANEL,0.011954445920300562,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,0.25,CAP2,1.0,SELF,0.013878278831180695,27.742835319247416,27.742835319247416,1.0
U56,M,10.0,0.25,CAP2,1.0,PANEL,0.011954445920300562,26.781394418010034,27.742835319247416,0.9653445334561622
U56,M,10.0,0.25,CAP0.030,0.75,SELF,0.013225527907556715,26.44097469361625,26.44097469361625,1.0
U56,M,10.0,0.25,CAP0.030,0.75,PANEL,0.011954445920300562,25.80567591965676,26.44097469361625,0.9759729442155218
U56,M,10.0,0.25,CAP0.030,1.0,SELF,0.01633495376602203,32.60195412437741,32.601954124377414,0.9999999999999999
U56,M,10.0,0.25,CAP0.030,1.0,PANEL,0.011954445920300562,30.416255929676225,32.601954124377414,0.9329580617663997
U56,M,10.0,0.25,CAND,0.75,SELF,0.014096466054586112,28.18218711751893,28.18218711751893,1.0
U56,M,10.0,0.25,CAND,0.75,PANEL,0.011954445920300562,27.111585237583768,28.18218711751893,0.9620113983534783
U56,M,10.0,0.25,CAND,1.0,SELF,0.01844418776792886,36.76986852087781,36.76986852087781,1.0
U56,M,10.0,0.25,CAND,1.0,PANEL,0.011954445920300562,33.53542201835059,36.76986852087781,0.9120354074507852
U56,M,10.0,0.5,CAP0.015,0.75,SELF,0.0206703971630638,20.662519186976482,20.662519186976482,1.0
U56,M,10.0,0.5,CAP0.015,0.75,PANEL,0.023908891840601125,22.281149392377383,20.662519186976482,1.0783365373192788
U56,M,10.0,0.5,CAP0.015,1.0,SELF,0.02074289281583743,20.73498720994627,20.73498720994627,1.0
U56,M,10.0,0.5,CAP0.015,1.0,PANEL,0.023908891840601125,22.31738340386228,20.73498720994627,1.0763152722446319
U56,M,10.0,0.5,CAP2,0.75,SELF,0.023908891840601125,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,0.5,CAP2,0.75,PANEL,0.023908891840601125,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,0.5,CAP2,1.0,SELF,0.02775655766236139,27.742835319247416,27.742835319247416,1.0
U56,M,10.0,0.5,CAP2,1.0,PANEL,0.023908891840601125,25.819953516772664,27.742835319247416,0.9306890669123247
U56,M,10.0,0.5,CAP0.030,0.75,SELF,0.02645105581511343,26.44097469361625,26.44097469361625,1.0
U56,M,10.0,0.5,CAP0.030,0.75,PANEL,0.023908891840601125,25.17037714569727,26.44097469361625,0.9519458884310437
U56,M,10.0,0.5,CAP0.030,1.0,SELF,0.03266990753204406,32.60195412437741,32.601954124377414,0.9999999999999999
U56,M,10.0,0.5,CAP0.030,1.0,PANEL,0.023908891840601125,28.23055773497504,32.601954124377414,0.8659161235327992
U56,M,10.0,0.5,CAND,0.75,SELF,0.028192932109172224,28.182187117518925,28.18218711751893,0.9999999999999999
U56,M,10.0,0.5,CAND,0.75,PANEL,0.023908891840601125,26.040983357648606,28.18218711751893,0.9240227967069566
U56,M,10.0,0.5,CAND,1.0,SELF,0.03688837553585772,36.76986852087781,36.76986852087781,1.0
U56,M,10.0,0.5,CAND,1.0,PANEL,0.023908891840601125,30.30097551582337,36.76986852087781,0.8240708149015702
U56,M,10.0,0.75,CAP0.015,0.75,SELF,0.031005595744595698,20.662519186976482,20.662519186976482,1.0
U56,M,10.0,0.75,CAP0.015,0.75,PANEL,0.03586333776090169,23.090464495077832,20.662519186976482,1.1175048059789185
U56,M,10.0,0.75,CAP0.015,1.0,SELF,0.031114339223756147,20.73498720994627,20.73498720994627,1.0
U56,M,10.0,0.75,CAP0.015,1.0,PANEL,0.03586333776090169,23.108581500820282,20.73498720994627,1.1144729083669478
U56,M,10.0,0.75,CAP2,0.75,SELF,0.03586333776090169,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,0.75,CAP2,0.75,PANEL,0.03586333776090169,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,0.75,CAP2,1.0,SELF,0.041634836493542084,27.742835319247416,27.742835319247416,1.0
U56,M,10.0,0.75,CAP2,1.0,PANEL,0.03586333776090169,24.858512615535286,27.742835319247416,0.8960336003684871
U56,M,10.0,0.75,CAP0.030,0.75,SELF,0.03967658372267015,26.44097469361625,26.44097469361625,1.0
U56,M,10.0,0.75,CAP0.030,0.75,PANEL,0.03586333776090169,24.53507837173778,26.44097469361625,0.9279188326465657
U56,M,10.0,0.75,CAP0.030,1.0,SELF,0.04900486129806609,32.601954124377414,32.601954124377414,1.0
U56,M,10.0,0.75,CAP0.030,1.0,PANEL,0.03586333776090169,26.04485954027386,32.601954124377414,0.7988741852991988
U56,M,10.0,0.75,CAND,0.75,SELF,0.042289398163758346,28.182187117518936,28.18218711751893,1.0000000000000002
U56,M,10.0,0.75,CAND,0.75,PANEL,0.03586333776090169,24.970381477713445,28.18218711751893,0.8860341950604349
U56,M,10.0,0.75,CAND,1.0,SELF,0.055332563303786594,36.76986852087781,36.76986852087781,1.0
U56,M,10.0,0.75,CAND,1.0,PANEL,0.03586333776090169,27.066529013296154,36.76986852087781,0.7361062223523556
U56,M,10.0,1.0,CAP0.015,0.75,SELF,0.0413407943261276,20.662519186976482,20.662519186976482,1.0
U56,M,10.0,1.0,CAP0.015,0.75,PANEL,0.04781778368120225,23.89977959777828,20.662519186976482,1.1566730746385578
U56,M,10.0,1.0,CAP0.015,1.0,SELF,0.04148578563167486,20.734987209946272,20.73498720994627,1.0000000000000002
U56,M,10.0,1.0,CAP0.015,1.0,PANEL,0.04781778368120225,23.89977959777828,20.73498720994627,1.1526305444892633
U56,M,10.0,1.0,CAP2,0.75,SELF,0.04781778368120225,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,1.0,CAP2,0.75,PANEL,0.04781778368120225,23.89977959777828,23.89977959777828,1.0
U56,M,10.0,1.0,CAP2,1.0,SELF,0.05551311532472278,27.742835319247416,27.742835319247416,1.0
U56,M,10.0,1.0,CAP2,1.0,PANEL,0.04781778368120225,23.897071714297905,27.742835319247416,0.8613781338246493
U56,M,10.0,1.0,CAP0.030,0.75,SELF,0.05290211163022686,26.44097469361625,26.44097469361625,1.0
U56,M,10.0,1.0,CAP0.030,0.75,PANEL,0.04781778368120225,23.89977959777828,26.44097469361625,0.9038917768620873
U56,M,10.0,1.0,CAP0.030,1.0,SELF,0.06533981506408812,32.601954124377414,32.601954124377414,1.0
U56,M,10.0,1.0,CAP0.030,1.0,PANEL,0.04781778368120225,23.859161345572673,32.601954124377414,0.7318322470655985
U56,M,10.0,1.0,CAND,0.75,SELF,0.05638586421834445,28.182187117518925,28.18218711751893,0.9999999999999999
U56,M,10.0,1.0,CAND,0.75,PANEL,0.04781778368120225,23.89977959777828,28.18218711751893,0.8480455934139132
U56,M,10.0,1.0,CAND,1.0,SELF,0.07377675107171544,36.76986852087781,36.76986852087781,1.0
U56,M,10.0,1.0,CAND,1.0,PANEL,0.04781778368120225,23.832082510768934,36.76986852087781,0.6481416298031406
U56,M,25.0,0.0,CAP0.015,0.75,SELF,0.0,51.65629796744121,51.6562979674412,1.0000000000000002
U56,M,25.0,0.0,CAP0.015,0.75,PANEL,0.0,51.65629796744121,51.6562979674412,1.0000000000000002
U56,M,25.0,0.0,CAP0.015,1.0,SELF,0.0,51.837468024865686,51.83746802486568,1.0000000000000002
U56,M,25.0,0.0,CAP0.015,1.0,PANEL,0.0,51.837468024865686,51.83746802486568,1.0000000000000002
U56,M,25.0,0.0,CAP2,0.75,SELF,0.0,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.0,CAP2,0.75,PANEL,0.0,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.0,CAP2,1.0,SELF,0.0,69.35708829811853,69.35708829811854,0.9999999999999999
U56,M,25.0,0.0,CAP2,1.0,PANEL,0.0,69.35708829811853,69.35708829811854,0.9999999999999999
U56,M,25.0,0.0,CAP0.030,0.75,SELF,0.0,66.10243673404062,66.10243673404064,0.9999999999999999
U56,M,25.0,0.0,CAP0.030,0.75,PANEL,0.0,66.10243673404062,66.10243673404064,0.9999999999999999
U56,M,25.0,0.0,CAP0.030,1.0,SELF,0.0,81.50488531094352,81.50488531094352,1.0
U56,M,25.0,0.0,CAP0.030,1.0,PANEL,0.0,81.50488531094352,81.50488531094352,1.0
U56,M,25.0,0.0,CAND,0.75,SELF,0.0,70.45546779379734,70.45546779379734,1.0000000000000002
U56,M,25.0,0.0,CAND,0.75,PANEL,0.0,70.45546779379734,70.45546779379734,1.0000000000000002
U56,M,25.0,0.0,CAND,1.0,SELF,0.0,91.92467130219451,91.92467130219453,0.9999999999999998
U56,M,25.0,0.0,CAND,1.0,PANEL,0.0,91.92467130219451,91.92467130219453,0.9999999999999998
U56,M,25.0,0.25,CAP0.015,0.75,SELF,0.025837996453829747,51.65629796744119,51.6562979674412,0.9999999999999999
U56,M,25.0,0.25,CAP0.015,0.75,PANEL,0.029886114800751408,53.679585724192336,51.6562979674412,1.0391682686596395
U56,M,25.0,0.25,CAP0.015,1.0,SELF,0.025928616019796787,51.83746802486568,51.83746802486568,1.0
U56,M,25.0,0.25,CAP0.015,1.0,PANEL,0.029886114800751408,53.81546326726069,51.83746802486568,1.038157636122316
U56,M,25.0,0.25,CAP2,0.75,SELF,0.029886114800751408,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.25,CAP2,0.75,PANEL,0.029886114800751408,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.25,CAP2,1.0,SELF,0.03469569707795174,69.35708829811851,69.35708829811854,0.9999999999999998
U56,M,25.0,0.25,CAP2,1.0,PANEL,0.029886114800751408,66.95348604502509,69.35708829811854,0.9653445334561622
U56,M,25.0,0.25,CAP0.030,0.75,SELF,0.03306381976889179,66.10243673404062,66.10243673404064,0.9999999999999999
U56,M,25.0,0.25,CAP0.030,0.75,PANEL,0.029886114800751408,64.51418979914189,66.10243673404064,0.9759729442155216
U56,M,25.0,0.25,CAP0.030,1.0,SELF,0.04083738441505508,81.50488531094352,81.50488531094352,0.9999999999999998
U56,M,25.0,0.25,CAP0.030,1.0,PANEL,0.029886114800751408,76.04063982419055,81.50488531094352,0.9329580617663995
U56,M,25.0,0.25,CAND,0.75,SELF,0.03524116513646528,70.45546779379733,70.45546779379734,0.9999999999999999
U56,M,25.0,0.25,CAND,0.75,PANEL,0.029886114800751408,67.77896309395942,70.45546779379734,0.9620113983534783
U56,M,25.0,0.25,CAND,1.0,SELF,0.04611046941982216,91.92467130219451,91.92467130219453,0.9999999999999998
U56,M,25.0,0.25,CAND,1.0,PANEL,0.029886114800751408,83.83855504587645,91.92467130219453,0.9120354074507848
U56,M,25.0,0.5,CAP0.015,0.75,SELF,0.05167599290765949,51.6562979674412,51.6562979674412,1.0
U56,M,25.0,0.5,CAP0.015,0.75,PANEL,0.059772229601502816,55.70287348094345,51.6562979674412,1.0783365373192788
U56,M,25.0,0.5,CAP0.015,1.0,SELF,0.051857232039593575,51.837468024865686,51.83746802486568,1.0000000000000002
U56,M,25.0,0.5,CAP0.015,1.0,PANEL,0.059772229601502816,55.79345850965569,51.83746802486568,1.0763152722446316
U56,M,25.0,0.5,CAP2,0.75,SELF,0.059772229601502816,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.5,CAP2,0.75,PANEL,0.059772229601502816,59.749448994445714,59.749448994445714,1.0
