legset,leg,episode,rung,matching,scope,family,win,n,n_deleted,win_NONE,delta
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,POOLED,adv,0.3101851851851852,648,102,0.31018518518518523,-5.551115123125783e-17
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,U56,ABS,0.3888888888888889,36,34,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,U56,QEXP,0.3333333333333333,36,34,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,U56,QROLL,0.8888888888888888,144,34,0.8888888888888888,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,U56,adv,0.49999999999999994,216,34,0.49999999999999994,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,B136,ABS,0.0,36,34,0.0,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,B136,QEXP,0.5,36,34,0.5,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,B136,QROLL,0.5833333333333334,144,34,0.5833333333333334,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,B136,adv,0.08333333333333337,216,34,0.08333333333333337,0.0
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,SMALL663,ABS,0.6666666666666666,36,34,0.6111111111111112,0.05555555555555547
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,SMALL663,QEXP,0.4722222222222222,36,34,0.4444444444444444,0.02777777777777779
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,SMALL663,QROLL,0.7638888888888888,144,34,0.7361111111111112,0.02777777777777768
ENDYEAR,..2018,PLACEBO_2017,10.0,WINMATCH,SMALL663,adv,0.09722222222222221,216,34,0.125,-0.02777777777777779
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,POOLED,ABS,0.2037037037037037,108,102,0.2037037037037037,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,POOLED,QEXP,0.5185185185185185,108,102,0.5185185185185185,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,POOLED,QROLL,0.6087962962962963,432,102,0.6087962962962963,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,POOLED,adv,0.09027777777777779,648,102,0.09027777777777779,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,U56,ABS,0.1111111111111111,36,34,0.1111111111111111,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,U56,QROLL,0.7291666666666666,144,34,0.7291666666666666,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,U56,adv,0.0625,216,34,0.0625,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,B136,ABS,0.0,36,34,0.0,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,B136,QEXP,0.3888888888888889,36,34,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,B136,QROLL,0.4305555555555556,144,34,0.4305555555555556,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,B136,adv,0.041666666666666685,216,34,0.041666666666666685,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,SMALL663,ABS,0.5,36,34,0.5,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,SMALL663,QEXP,0.5,36,34,0.5,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,SMALL663,QROLL,0.6666666666666666,144,34,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,FULLMATCH,SMALL663,adv,0.16666666666666663,216,34,0.16666666666666663,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,POOLED,ABS,0.2037037037037037,108,102,0.2037037037037037,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,POOLED,QEXP,0.35185185185185186,108,102,0.35185185185185186,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,POOLED,QROLL,0.6064814814814815,432,102,0.6064814814814815,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,POOLED,adv,0.25462962962962965,648,102,0.25462962962962965,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,U56,ABS,0.1111111111111111,36,34,0.1111111111111111,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,U56,QEXP,0.3333333333333333,36,34,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,U56,QROLL,0.7222222222222222,144,34,0.7222222222222222,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,U56,adv,0.3888888888888889,216,34,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,B136,ABS,0.0,36,34,0.0,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,B136,QEXP,0.3888888888888889,36,34,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,B136,QROLL,0.4305555555555556,144,34,0.4305555555555556,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,B136,adv,0.041666666666666685,216,34,0.041666666666666685,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,SMALL663,ABS,0.5,36,34,0.5,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,SMALL663,QEXP,0.3333333333333333,36,34,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,SMALL663,QROLL,0.6666666666666666,144,34,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_2017,25.0,WINMATCH,SMALL663,adv,0.16666666666666663,216,34,0.16666666666666663,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,POOLED,ABS,0.4444444444444444,108,0,0.4444444444444444,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,POOLED,QEXP,0.5,108,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,POOLED,QROLL,0.8333333333333334,432,0,0.8333333333333334,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,POOLED,adv,0.33333333333333337,648,0,0.33333333333333337,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,U56,ABS,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,U56,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,U56,QROLL,0.9583333333333334,144,0,0.9583333333333334,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,U56,adv,0.45833333333333337,216,0,0.45833333333333337,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,B136,ABS,0.16666666666666666,36,0,0.16666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,B136,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,B136,QROLL,0.6944444444444444,144,0,0.6944444444444444,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,B136,adv,0.19444444444444442,216,0,0.19444444444444442,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,SMALL663,ABS,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,SMALL663,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,SMALL663,QROLL,0.8472222222222222,144,0,0.8472222222222222,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,FULLMATCH,SMALL663,adv,0.18055555555555558,216,0,0.18055555555555558,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,POOLED,ABS,0.4444444444444444,108,0,0.4444444444444444,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,POOLED,QEXP,0.4444444444444444,108,0,0.4444444444444444,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,POOLED,QROLL,0.8333333333333334,432,0,0.8333333333333334,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,POOLED,adv,0.38888888888888895,648,0,0.38888888888888895,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,U56,ABS,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,U56,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,U56,QROLL,0.9583333333333334,144,0,0.9583333333333334,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,U56,adv,0.45833333333333337,216,0,0.45833333333333337,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,B136,ABS,0.16666666666666666,36,0,0.16666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,B136,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,B136,QROLL,0.6944444444444444,144,0,0.6944444444444444,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,B136,adv,0.19444444444444442,216,0,0.19444444444444442,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,SMALL663,ABS,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,SMALL663,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,SMALL663,QROLL,0.8472222222222222,144,0,0.8472222222222222,0.0
ENDYEAR,..2018,PLACEBO_PRE,0.0,WINMATCH,SMALL663,adv,0.18055555555555558,216,0,0.18055555555555558,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,POOLED,ABS,0.3333333333333333,108,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,POOLED,QEXP,0.6018518518518519,108,0,0.6018518518518519,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,POOLED,QROLL,0.7361111111111112,432,0,0.7361111111111112,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,POOLED,adv,0.1342592592592593,648,0,0.1342592592592593,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,U56,ABS,0.3888888888888889,36,0,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,U56,QROLL,0.8888888888888888,144,0,0.8888888888888888,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,U56,adv,0.2222222222222222,216,0,0.2222222222222222,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,B136,ABS,0.0,36,0,0.0,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,B136,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,B136,QROLL,0.5833333333333334,144,0,0.5833333333333334,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,B136,adv,0.08333333333333337,216,0,0.08333333333333337,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,SMALL663,ABS,0.6111111111111112,36,0,0.6111111111111112,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,SMALL663,QEXP,0.6388888888888888,36,0,0.6388888888888888,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,SMALL663,QROLL,0.7361111111111112,144,0,0.7361111111111112,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,FULLMATCH,SMALL663,adv,0.09722222222222232,216,0,0.09722222222222232,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,POOLED,ABS,0.3333333333333333,108,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,POOLED,QEXP,0.42592592592592593,108,0,0.42592592592592593,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,POOLED,QROLL,0.7361111111111112,432,0,0.7361111111111112,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,POOLED,adv,0.31018518518518523,648,0,0.31018518518518523,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,U56,ABS,0.3888888888888889,36,0,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,U56,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,U56,QROLL,0.8888888888888888,144,0,0.8888888888888888,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,U56,adv,0.49999999999999994,216,0,0.49999999999999994,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,B136,ABS,0.0,36,0,0.0,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,B136,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,B136,QROLL,0.5833333333333334,144,0,0.5833333333333334,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,B136,adv,0.08333333333333337,216,0,0.08333333333333337,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,SMALL663,ABS,0.6111111111111112,36,0,0.6111111111111112,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,SMALL663,QEXP,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,SMALL663,QROLL,0.7361111111111112,144,0,0.7361111111111112,0.0
ENDYEAR,..2018,PLACEBO_PRE,10.0,WINMATCH,SMALL663,adv,0.125,216,0,0.125,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,POOLED,ABS,0.2037037037037037,108,0,0.2037037037037037,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,POOLED,QEXP,0.5185185185185185,108,0,0.5185185185185185,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,POOLED,QROLL,0.6087962962962963,432,0,0.6087962962962963,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,POOLED,adv,0.09027777777777779,648,0,0.09027777777777779,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,U56,ABS,0.1111111111111111,36,0,0.1111111111111111,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,U56,QROLL,0.7291666666666666,144,0,0.7291666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,U56,adv,0.0625,216,0,0.0625,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,B136,ABS,0.0,36,0,0.0,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,B136,QEXP,0.3888888888888889,36,0,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,B136,QROLL,0.4305555555555556,144,0,0.4305555555555556,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,B136,adv,0.041666666666666685,216,0,0.041666666666666685,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,ABS,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,QROLL,0.6666666666666666,144,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,adv,0.16666666666666663,216,0,0.16666666666666663,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,POOLED,ABS,0.2037037037037037,108,0,0.2037037037037037,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,POOLED,QEXP,0.35185185185185186,108,0,0.35185185185185186,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,POOLED,QROLL,0.6064814814814815,432,0,0.6064814814814815,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,POOLED,adv,0.25462962962962965,648,0,0.25462962962962965,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,U56,ABS,0.1111111111111111,36,0,0.1111111111111111,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,U56,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,U56,QROLL,0.7222222222222222,144,0,0.7222222222222222,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,U56,adv,0.3888888888888889,216,0,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,B136,ABS,0.0,36,0,0.0,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,B136,QEXP,0.3888888888888889,36,0,0.3888888888888889,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,B136,QROLL,0.4305555555555556,144,0,0.4305555555555556,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,B136,adv,0.041666666666666685,216,0,0.041666666666666685,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,SMALL663,ABS,0.5,36,0,0.5,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,SMALL663,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,SMALL663,QROLL,0.6666666666666666,144,0,0.6666666666666666,0.0
ENDYEAR,..2018,PLACEBO_PRE,25.0,WINMATCH,SMALL663,adv,0.16666666666666663,216,0,0.16666666666666663,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,POOLED,ABS,0.4074074074074074,108,0,0.4074074074074074,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,POOLED,QEXP,0.4444444444444444,108,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,POOLED,QROLL,0.6967592592592593,432,0,0.6967592592592593,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,POOLED,adv,0.2523148148148149,648,0,0.2523148148148149,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,U56,ABS,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,U56,QEXP,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,U56,QROLL,0.9166666666666666,144,0,0.9166666666666666,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,U56,adv,0.4722222222222222,216,0,0.4722222222222222,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,B136,ABS,0.2222222222222222,36,0,0.2222222222222222,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,B136,QEXP,0.3888888888888889,36,0,0.3888888888888889,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,B136,QROLL,0.6319444444444444,144,0,0.6319444444444444,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,B136,adv,0.24305555555555552,216,0,0.24305555555555552,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,SMALL663,ABS,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,SMALL663,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,SMALL663,QROLL,0.5416666666666666,144,0,0.5416666666666666,0.0
ENDYEAR,..2019,NONE,0.0,FULLMATCH,SMALL663,adv,-0.01388888888888895,216,0,-0.01388888888888895,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,POOLED,ABS,0.4074074074074074,108,0,0.4074074074074074,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,POOLED,QEXP,0.3888888888888889,108,0,0.3888888888888889,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,POOLED,QROLL,0.6967592592592593,432,0,0.6967592592592593,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,POOLED,adv,0.2893518518518519,648,0,0.2893518518518519,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,U56,ABS,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,U56,QEXP,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,U56,QROLL,0.9166666666666666,144,0,0.9166666666666666,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,U56,adv,0.4722222222222222,216,0,0.4722222222222222,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,B136,ABS,0.2222222222222222,36,0,0.2222222222222222,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,B136,QEXP,0.3888888888888889,36,0,0.3888888888888889,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,B136,QROLL,0.6319444444444444,144,0,0.6319444444444444,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,B136,adv,0.24305555555555552,216,0,0.24305555555555552,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,SMALL663,ABS,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,SMALL663,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,SMALL663,QROLL,0.5416666666666666,144,0,0.5416666666666666,0.0
ENDYEAR,..2019,NONE,0.0,WINMATCH,SMALL663,adv,-0.01388888888888895,216,0,-0.01388888888888895,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,POOLED,ABS,0.2777777777777778,108,0,0.2777777777777778,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,POOLED,QEXP,0.5370370370370371,108,0,0.5370370370370371,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,POOLED,QROLL,0.5949074074074074,432,0,0.5949074074074074,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,POOLED,adv,0.05787037037037035,648,0,0.05787037037037035,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,U56,ABS,0.2777777777777778,36,0,0.2777777777777778,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,U56,QEXP,0.7777777777777778,36,0,0.7777777777777778,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,U56,QROLL,0.8819444444444444,144,0,0.8819444444444444,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,U56,adv,0.10416666666666663,216,0,0.10416666666666663,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,B136,ABS,0.1111111111111111,36,0,0.1111111111111111,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,B136,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,B136,QROLL,0.5416666666666666,144,0,0.5416666666666666,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,B136,adv,0.20833333333333331,216,0,0.20833333333333331,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,SMALL663,ABS,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,SMALL663,QEXP,0.5,36,0,0.5,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,SMALL663,QROLL,0.3611111111111111,144,0,0.3611111111111111,0.0
ENDYEAR,..2019,NONE,10.0,FULLMATCH,SMALL663,adv,-0.1388888888888889,216,0,-0.1388888888888889,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,POOLED,ABS,0.2777777777777778,108,0,0.2777777777777778,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,POOLED,QEXP,0.37037037037037035,108,0,0.37037037037037035,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,POOLED,QROLL,0.5949074074074074,432,0,0.5949074074074074,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,POOLED,adv,0.2245370370370371,648,0,0.2245370370370371,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,U56,ABS,0.2777777777777778,36,0,0.2777777777777778,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,U56,QEXP,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,U56,QROLL,0.8819444444444444,144,0,0.8819444444444444,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,U56,adv,0.4375,216,0,0.4375,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,B136,ABS,0.1111111111111111,36,0,0.1111111111111111,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,B136,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,B136,QROLL,0.5416666666666666,144,0,0.5416666666666666,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,B136,adv,0.20833333333333331,216,0,0.20833333333333331,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,SMALL663,ABS,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,SMALL663,QEXP,0.3333333333333333,36,0,0.3333333333333333,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,SMALL663,QROLL,0.3611111111111111,144,0,0.3611111111111111,0.0
ENDYEAR,..2019,NONE,10.0,WINMATCH,SMALL663,adv,-0.08333333333333331,216,0,-0.08333333333333331,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,POOLED,ABS,0.09259259259259259,108,0,0.09259259259259259,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,POOLED,QEXP,0.4722222222222222,108,0,0.4722222222222222,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,POOLED,QROLL,0.4351851851851852,432,0,0.4351851851851852,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,POOLED,adv,-0.037037037037037035,648,0,-0.037037037037037035,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,U56,ABS,0.16666666666666666,36,0,0.16666666666666666,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,U56,QEXP,0.7222222222222222,36,0,0.7222222222222222,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,U56,QROLL,0.6666666666666666,144,0,0.6666666666666666,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,U56,adv,-0.05555555555555558,216,0,-0.05555555555555558,0.0
ENDYEAR,..2019,NONE,25.0,FULLMATCH,B136,ABS,0.0,36,0,0.0,0.0
