panel,anchor,ladder,chooser,L,k_rungs,anchor_rung,pick_rung,pick_i,anchor_i,reached,is_margin,delta,SE_JOINT,SE_MARGINAL,corr_pick_anchor,P_pick,P_anchor,resolved,C_STRICT,C_PROX,C_ALL,SE_IID
B136,A,CADENCE,CH_ISCAGR,126,4,W,W,1,1,True,0.000439770274247131,0.0,0.0,0.06206493960752154,1.0,0.394,0.394,False,False,True,True,0.0
B136,A,CADENCE,CH_ISCAGR,252,4,W,W,1,1,True,0.000439770274247131,0.0,0.0,0.05724788555982879,1.0,0.377,0.377,False,False,True,True,0.0
B136,A,CADENCE,CH_ISDD,21,4,W,D,0,1,False,0.007648003967920758,0.007648003967920758,0.021508097865895377,0.07270974363617365,0.9132857736295318,0.222,0.183,False,False,True,True,0.025703607867830096
B136,A,CADENCE,CH_ISDD,63,4,W,D,0,1,False,0.007648003967920758,0.007648003967920758,0.015715104047553843,0.052659470617601754,0.9197980973107219,0.401,0.066,False,False,True,True,0.025703607867830096
B136,A,CADENCE,CH_ISDD,126,4,W,D,0,1,False,0.007648003967920758,0.007648003967920758,0.012250464656061949,0.0393731820006515,0.9177615302778251,0.575,0.033,False,False,True,True,0.025703607867830096
B136,A,CADENCE,CH_ISDD,252,4,W,D,0,1,False,0.007648003967920758,0.007648003967920758,0.012141485523239152,0.032405154238653366,0.8747919717485368,0.675,0.025,False,False,True,True,0.025703607867830096
B136,B,N,CH_ISSHARPE,21,9,12,5,0,3,False,0.021832924535146514,0.021832924535146514,0.13539884065375238,0.4596602933641373,0.9161941641066065,0.504,0.155,False,False,False,True,0.15248967480695774
B136,B,N,CH_ISSHARPE,63,9,12,5,0,3,False,0.021832924535146514,0.021832924535146514,0.11345302354201685,0.45721734859703705,0.9438944338871479,0.443,0.15,False,False,False,True,0.15248967480695774
B136,B,N,CH_ISSHARPE,126,9,12,5,0,3,False,0.021832924535146514,0.021832924535146514,0.0990882575752839,0.4247463423310962,0.9521969802068455,0.441,0.156,False,False,False,True,0.15248967480695774
B136,B,N,CH_ISSHARPE,252,9,12,5,0,3,False,0.021832924535146514,0.021832924535146514,0.08821367915708075,0.36293285968646094,0.9415992885427142,0.319,0.171,False,False,False,True,0.15248967480695774
B136,B,N,CH_ISCAGR,21,9,12,5,0,3,False,0.024824284778978356,0.03210478937892258,0.022442220444832548,0.06280358911041461,0.9136493669365063,0.912,0.021,True,False,False,True,0.02306734418491597
B136,B,N,CH_ISCAGR,63,9,12,5,0,3,False,0.024824284778978356,0.03210478937892258,0.02083970724549129,0.05295463337175839,0.9067276010951287,0.928,0.015,True,False,False,True,0.02306734418491597
B136,B,N,CH_ISCAGR,126,9,12,5,0,3,False,0.024824284778978356,0.03210478937892258,0.02044999507362174,0.05371047829518022,0.9252329251638912,0.917,0.026,True,False,False,True,0.02306734418491597
B136,B,N,CH_ISCAGR,252,9,12,5,0,3,False,0.024824284778978356,0.03210478937892258,0.015585272722185465,0.04622702506746886,0.918351197374496,0.939,0.004,True,False,False,True,0.02306734418491597
B136,B,N,CH_ISDD,21,9,12,40,8,3,False,0.0012007415507463426,0.0076818368032822715,0.019314954825734167,0.04924394091460202,0.847406048588314,0.38,0.195,False,False,False,True,0.022470401880529265
B136,B,N,CH_ISDD,63,9,12,40,8,3,False,0.0012007415507463426,0.0076818368032822715,0.016551546496256158,0.03550995708308006,0.7927944816044974,0.309,0.297,False,False,False,True,0.022470401880529265
B136,B,N,CH_ISDD,126,9,12,40,8,3,False,0.0012007415507463426,0.0076818368032822715,0.016179152875831458,0.03228517772604854,0.7765199697384624,0.299,0.34,False,False,False,True,0.022470401880529265
B136,B,N,CH_ISDD,252,9,12,40,8,3,False,0.0012007415507463426,0.0076818368032822715,0.013297363822273933,0.023663615123816702,0.6939851723847977,0.347,0.302,False,False,False,True,0.022470401880529265
B136,B,H,CH_ISSHARPE,21,4,63,63,1,1,True,0.028145118754111742,0.0,0.0,0.45530906284491907,1.0,0.541,0.541,False,False,False,True,0.0
B136,B,H,CH_ISSHARPE,63,4,63,63,1,1,True,0.028145118754111742,0.0,0.0,0.40142918425001095,1.0,0.609,0.609,False,False,False,True,0.0
B136,B,H,CH_ISSHARPE,126,4,63,63,1,1,True,0.028145118754111742,0.0,0.0,0.3973934499395989,1.0,0.611,0.611,False,False,False,True,0.0
B136,B,H,CH_ISSHARPE,252,4,63,63,1,1,True,0.028145118754111742,0.0,0.0,0.3579692546003364,1.0,0.482,0.482,False,False,False,True,0.0
B136,B,H,CH_ISCAGR,21,4,63,21,0,1,False,0.00025870202256883523,0.00025870202256883523,0.014300000378003743,0.052950298812234856,0.9287037655167811,0.492,0.444,False,False,False,True,0.013531539507804297
B136,B,H,CH_ISCAGR,63,4,63,21,0,1,False,0.00025870202256883523,0.00025870202256883523,0.014665694418220318,0.045345327432038805,0.8957814972461017,0.441,0.53,False,False,False,True,0.013531539507804297
B136,B,H,CH_ISCAGR,126,4,63,21,0,1,False,0.00025870202256883523,0.00025870202256883523,0.0148620705571159,0.04140236694250165,0.8718262500570826,0.444,0.524,False,False,False,True,0.013531539507804297
B136,B,H,CH_ISCAGR,252,4,63,21,0,1,False,0.00025870202256883523,0.00025870202256883523,0.016760410021360726,0.04199433063394785,0.8409664028603383,0.537,0.395,False,False,False,True,0.013531539507804297
B136,B,H,CH_ISDD,21,4,63,63,1,1,True,0.00538661503652671,0.0,0.0,0.046151730729329,1.0,0.453,0.453,False,False,False,True,0.0
B136,B,H,CH_ISDD,63,4,63,63,1,1,True,0.00538661503652671,0.0,0.0,0.030965910778710786,1.0,0.603,0.603,False,False,False,True,0.0
B136,B,H,CH_ISDD,126,4,63,63,1,1,True,0.00538661503652671,0.0,0.0,0.026527513308755895,1.0,0.748,0.748,False,False,False,True,0.0
B136,B,H,CH_ISDD,252,4,63,63,1,1,True,0.00538661503652671,0.0,0.0,0.021191253047327434,1.0,0.856,0.856,False,False,False,True,0.0
B136,B,GROSS,CH_ISSHARPE,21,10,0.55,0.75,9,5,False,0.0009865612884483177,0.003970183812253225,0.0023487210029138838,0.4546025667492911,0.9999769835254737,0.958,0.0,True,False,False,True,0.003109725274517035
B136,B,GROSS,CH_ISSHARPE,63,10,0.55,0.75,9,5,False,0.0009865612884483177,0.003970183812253225,0.0020451665805860065,0.43031671137233957,0.9999843930671024,0.985,0.0,True,False,False,True,0.003109725274517035
B136,B,GROSS,CH_ISSHARPE,126,10,0.55,0.75,9,5,False,0.0009865612884483177,0.003970183812253225,0.0018079357707397035,0.3909511123237091,0.9999860700741192,0.992,0.0,True,False,False,True,0.003109725274517035
B136,B,GROSS,CH_ISSHARPE,252,10,0.55,0.75,9,5,False,0.0009865612884483177,0.003970183812253225,0.001479067856552007,0.3546867639604628,0.9999887362523676,1.0,0.0,True,False,False,True,0.003109725274517035
B136,B,GROSS,CH_ISCAGR,21,10,0.55,0.75,9,5,False,0.013627602784593185,0.054044563034175264,0.01572081678657082,0.06412930883232841,0.9999422119939315,1.0,0.0,True,False,False,True,0.01920433210276851
B136,B,GROSS,CH_ISCAGR,63,10,0.55,0.75,9,5,False,0.013627602784593185,0.054044563034175264,0.01326959418984596,0.05408191824530493,0.9999564765049085,1.0,0.0,True,False,False,True,0.01920433210276851
B136,B,GROSS,CH_ISCAGR,126,10,0.55,0.75,9,5,False,0.013627602784593185,0.054044563034175264,0.012802831257430834,0.0521135641117241,0.9999620760890293,1.0,0.0,True,False,False,True,0.01920433210276851
B136,B,GROSS,CH_ISCAGR,252,10,0.55,0.75,9,5,False,0.013627602784593185,0.054044563034175264,0.01252321499256574,0.051379677208036156,0.9999634216825964,1.0,0.0,True,False,False,True,0.01920433210276851
B136,B,GROSS,CH_ISDD,21,10,0.55,0.3,0,5,False,0.009511865403181496,0.04709027128870247,0.014761184191588141,0.040519626821663636,0.9996856225599826,1.0,0.0,True,False,False,True,0.016866277719633845
B136,B,GROSS,CH_ISDD,63,10,0.55,0.3,0,5,False,0.009511865403181496,0.04709027128870247,0.010616428431559936,0.028734387250412857,0.9996132425214203,1.0,0.0,True,False,False,True,0.016866277719633845
B136,B,GROSS,CH_ISDD,126,10,0.55,0.3,0,5,False,0.009511865403181496,0.04709027128870247,0.008533868366201474,0.022613724662505285,0.9996016908709837,1.0,0.0,True,False,False,True,0.016866277719633845
B136,B,GROSS,CH_ISDD,252,10,0.55,0.3,0,5,False,0.009511865403181496,0.04709027128870247,0.0064481459767176084,0.016984883860641044,0.9992875076780784,1.0,0.0,True,False,False,True,0.016866277719633845
B136,B,CADENCE,CH_ISSHARPE,21,4,M,D,0,2,False,0.04073030581153558,0.04073030581153558,0.1332117167179235,0.4385923273054169,0.9083412566881411,0.373,0.222,False,False,False,True,0.12553089646114993
B136,B,CADENCE,CH_ISSHARPE,63,4,M,D,0,2,False,0.04073030581153558,0.04073030581153558,0.12161425387514209,0.42862231230173575,0.9202473687004189,0.298,0.235,False,False,False,True,0.12553089646114993
B136,B,CADENCE,CH_ISSHARPE,126,4,M,D,0,2,False,0.04073030581153558,0.04073030581153558,0.10797887804225687,0.444122186088922,0.94163317160467,0.296,0.261,False,False,False,True,0.12553089646114993
B136,B,CADENCE,CH_ISSHARPE,252,4,M,D,0,2,False,0.04073030581153558,0.04073030581153558,0.10964346409837189,0.34866561793129586,0.9011126264433146,0.282,0.244,False,False,False,True,0.12553089646114993
B136,B,CADENCE,CH_ISCAGR,21,4,M,D,0,2,False,0.004970639605227367,0.008008060103130266,0.015874297760340706,0.05148403151492865,0.9065130901700567,0.341,0.18,False,False,False,True,0.015737968393906263
B136,B,CADENCE,CH_ISCAGR,63,4,M,D,0,2,False,0.004970639605227367,0.008008060103130266,0.015278946564966306,0.04509300853452886,0.8858153663081149,0.325,0.174,False,False,False,True,0.015737968393906263
B136,B,CADENCE,CH_ISCAGR,126,4,M,D,0,2,False,0.004970639605227367,0.008008060103130266,0.013937890824536881,0.04430107941703778,0.9022858484703867,0.285,0.186,False,False,False,True,0.015737968393906263
B136,B,CADENCE,CH_ISCAGR,252,4,M,D,0,2,False,0.004970639605227367,0.008008060103130266,0.014189027888062717,0.03927719465944783,0.870064166631477,0.327,0.175,False,False,False,True,0.015737968393906263
B136,B,CADENCE,CH_ISDD,21,4,M,W,1,2,False,0.0032827294213034763,0.0032827294213034763,0.021270539534335785,0.04832462126054606,0.8083358594061634,0.27,0.402,False,False,False,True,0.022426170898557776
B136,B,CADENCE,CH_ISDD,63,4,M,W,1,2,False,0.0032827294213034763,0.0032827294213034763,0.01952469178205035,0.034363176943165236,0.6776959619071623,0.33,0.449,False,False,False,True,0.022426170898557776
B136,B,CADENCE,CH_ISDD,126,4,M,W,1,2,False,0.0032827294213034763,0.0032827294213034763,0.016619056049169738,0.026022475864006255,0.5965724987723232,0.432,0.436,False,False,False,True,0.022426170898557776
B136,B,CADENCE,CH_ISDD,252,4,M,W,1,2,False,0.0032827294213034763,0.0032827294213034763,0.013507756422694975,0.0189449856773316,0.5004373590415822,0.609,0.312,False,False,False,True,0.022426170898557776
SMALL,A,N,CH_ISSHARPE,21,9,20,25,6,5,False,0.07398521979710304,0.13063811645287893,0.07008089787817792,0.5173859223012602,0.9818195724868084,0.615,0.001,False,True,True,True,0.07227918827263452
SMALL,A,N,CH_ISSHARPE,63,9,20,25,6,5,False,0.07398521979710304,0.13063811645287893,0.08043465729470485,0.4781960704216324,0.9718030380708261,0.667,0.003,False,True,True,True,0.07227918827263452
SMALL,A,N,CH_ISSHARPE,126,9,20,25,6,5,False,0.07398521979710304,0.13063811645287893,0.09419116774141166,0.51259594075525,0.9678805382172384,0.727,0.001,False,True,True,True,0.07227918827263452
SMALL,A,N,CH_ISSHARPE,252,9,20,25,6,5,False,0.07398521979710304,0.13063811645287893,0.08821660799913374,0.537347465006526,0.9814520531767009,0.915,0.001,True,True,True,True,0.07227918827263452
SMALL,A,N,CH_ISCAGR,21,9,20,25,6,5,False,0.011181628826774093,0.020219407139038248,0.011514253138632195,0.09548579311780002,0.9855637546523486,0.422,0.003,False,False,True,True,0.011647774854795854
SMALL,A,N,CH_ISCAGR,63,9,20,25,6,5,False,0.011181628826774093,0.020219407139038248,0.013379914453396079,0.08117143501029139,0.9728664170734772,0.457,0.002,False,False,True,True,0.011647774854795854
SMALL,A,N,CH_ISCAGR,126,9,20,25,6,5,False,0.011181628826774093,0.020219407139038248,0.014766637030037447,0.08897948048373311,0.9726218137549284,0.453,0.002,False,False,True,True,0.011647774854795854
SMALL,A,N,CH_ISCAGR,252,9,20,25,6,5,False,0.011181628826774093,0.020219407139038248,0.01255139059049689,0.08789166446614641,0.9834246384138704,0.608,0.002,False,False,True,True,0.011647774854795854
SMALL,A,N,CH_ISDD,21,9,20,40,8,5,False,0.016789042911636076,0.04763383567976165,0.03398290862310918,0.10833821000697749,0.90904958987749,0.744,0.048,False,False,True,True,0.032093441234320216
SMALL,A,N,CH_ISDD,63,9,20,40,8,5,False,0.016789042911636076,0.04763383567976165,0.03446306559760913,0.09503739525174394,0.8748947460359198,0.735,0.089,False,False,True,True,0.032093441234320216
SMALL,A,N,CH_ISDD,126,9,20,40,8,5,False,0.016789042911636076,0.04763383567976165,0.03712617795094806,0.09119999213393931,0.8543559420782985,0.731,0.123,False,False,True,True,0.032093441234320216
SMALL,A,N,CH_ISDD,252,9,20,40,8,5,False,0.016789042911636076,0.04763383567976165,0.0321139360312688,0.08861119909400887,0.8953452320318052,0.83,0.067,False,False,True,True,0.032093441234320216
SMALL,A,H,CH_ISSHARPE,21,4,126,252,3,2,False,0.18754543302520077,0.37178865820778284,0.24042937370340725,0.5540078305337133,0.8130614423381686,0.733,0.008,False,True,True,True,0.1923305784384664
SMALL,A,H,CH_ISSHARPE,63,4,126,252,3,2,False,0.18754543302520077,0.37178865820778284,0.24340105168297677,0.49929657749336903,0.7649284876828248,0.682,0.017,False,True,True,True,0.1923305784384664
SMALL,A,H,CH_ISSHARPE,126,4,126,252,3,2,False,0.18754543302520077,0.37178865820778284,0.2714620079252903,0.527781504700711,0.7378741974861878,0.586,0.017,False,True,True,True,0.1923305784384664
SMALL,A,H,CH_ISSHARPE,252,4,126,252,3,2,False,0.18754543302520077,0.37178865820778284,0.24995079996924252,0.49544947122325733,0.7463592455478301,0.644,0.001,False,True,True,True,0.1923305784384664
SMALL,A,H,CH_ISCAGR,21,4,126,252,3,2,False,0.04800129933252473,0.07846438199408601,0.044410275286519876,0.10262274224616338,0.826032084775486,0.836,0.012,False,False,True,True,0.04001682547391413
SMALL,A,H,CH_ISCAGR,63,4,126,252,3,2,False,0.04800129933252473,0.07846438199408601,0.04290313542941793,0.08801021901575558,0.7701113199393399,0.738,0.013,False,False,True,True,0.04001682547391413
SMALL,A,H,CH_ISCAGR,126,4,126,252,3,2,False,0.04800129933252473,0.07846438199408601,0.04309059655105278,0.08876967621190998,0.7674972935935168,0.712,0.014,False,False,True,True,0.04001682547391413
SMALL,A,H,CH_ISCAGR,252,4,126,252,3,2,False,0.04800129933252473,0.07846438199408601,0.03499014932818968,0.08225718307356035,0.8191476851332959,0.781,0.0,False,False,True,True,0.04001682547391413
SMALL,A,H,CH_ISDD,21,4,126,21,0,2,False,0.041744014199759705,0.047639491268813616,0.0550940905033115,0.1100678191828914,0.7494920445291824,0.216,0.137,False,False,True,True,0.056068293340584996
SMALL,A,H,CH_ISDD,63,4,126,21,0,2,False,0.041744014199759705,0.047639491268813616,0.04752984936017094,0.0956800397207145,0.757150652056965,0.242,0.143,False,False,True,True,0.056068293340584996
SMALL,A,H,CH_ISDD,126,4,126,21,0,2,False,0.041744014199759705,0.047639491268813616,0.0514359255397454,0.09582400239550494,0.7317001447578638,0.384,0.145,False,False,True,True,0.056068293340584996
SMALL,A,H,CH_ISDD,252,4,126,21,0,2,False,0.041744014199759705,0.047639491268813616,0.05234976024717074,0.08281673319628947,0.6816533242114087,0.357,0.121,False,False,True,True,0.056068293340584996
SMALL,A,GROSS,CH_ISSHARPE,21,10,0.75,0.75,9,9,True,0.00024170891503938474,0.0,0.0,0.5379297260258372,1.0,0.721,0.721,False,True,True,True,0.0
SMALL,A,GROSS,CH_ISSHARPE,63,10,0.75,0.75,9,9,True,0.00024170891503938474,0.0,0.0,0.4870439266684406,1.0,0.81,0.81,False,True,True,True,0.0
SMALL,A,GROSS,CH_ISSHARPE,126,10,0.75,0.75,9,9,True,0.00024170891503938474,0.0,0.0,0.518294424451014,1.0,0.899,0.899,False,True,True,True,0.0
SMALL,A,GROSS,CH_ISSHARPE,252,10,0.75,0.75,9,9,True,0.00024170891503938474,0.0,0.0,0.47980208768124893,1.0,0.942,0.942,True,True,True,True,0.0
SMALL,A,GROSS,CH_ISCAGR,21,10,0.75,0.75,9,9,True,0.005483972884966493,0.0,0.0,0.09583442259957119,1.0,0.899,0.899,False,False,True,True,0.0
SMALL,A,GROSS,CH_ISCAGR,63,10,0.75,0.75,9,9,True,0.005483972884966493,0.0,0.0,0.08327676523434176,1.0,0.927,0.927,True,False,True,True,0.0
SMALL,A,GROSS,CH_ISCAGR,126,10,0.75,0.75,9,9,True,0.005483972884966493,0.0,0.0,0.08780472927666592,1.0,0.904,0.904,True,False,True,True,0.0
SMALL,A,GROSS,CH_ISCAGR,252,10,0.75,0.75,9,9,True,0.005483972884966493,0.0,0.0,0.08644649968485998,1.0,0.937,0.937,True,False,True,True,0.0
SMALL,A,GROSS,CH_ISDD,21,10,0.75,0.3,0,9,False,0.017078356157468444,0.14511061176421536,0.041398044790592316,0.086756591304523,0.9974711391459465,1.0,0.0,True,False,True,True,0.04485955609836489
SMALL,A,GROSS,CH_ISDD,63,10,0.75,0.3,0,9,False,0.017078356157468444,0.14511061176421536,0.03892246872808591,0.07920134426946762,0.9976480553987883,1.0,0.0,True,False,True,True,0.04485955609836489
SMALL,A,GROSS,CH_ISDD,126,10,0.75,0.3,0,9,False,0.017078356157468444,0.14511061176421536,0.0385407760710397,0.07979159520365524,0.9974204453501382,1.0,0.0,True,False,True,True,0.04485955609836489
SMALL,A,GROSS,CH_ISDD,252,10,0.75,0.3,0,9,False,0.017078356157468444,0.14511061176421536,0.037454127665602674,0.0777413089771931,0.9980792462038534,1.0,0.0,True,False,True,True,0.04485955609836489
SMALL,A,CADENCE,CH_ISSHARPE,21,4,W,M,2,1,False,0.037259650222237206,0.05515787759813606,0.24236987118681985,0.5390886922861066,0.7992543018626684,0.412,0.322,False,True,True,True,0.2403073431747334
SMALL,A,CADENCE,CH_ISSHARPE,63,4,W,M,2,1,False,0.037259650222237206,0.05515787759813606,0.2554698365441322,0.5046840425019762,0.7463178147697611,0.402,0.374,False,True,True,True,0.2403073431747334
SMALL,A,CADENCE,CH_ISSHARPE,126,4,W,M,2,1,False,0.037259650222237206,0.05515787759813606,0.26934808596901294,0.5506255316666274,0.7653143866337038,0.428,0.398,False,True,True,True,0.2403073431747334
SMALL,A,CADENCE,CH_ISSHARPE,252,4,W,M,2,1,False,0.037259650222237206,0.05515787759813606,0.2470304415697096,0.5227336816350238,0.7875130173339635,0.491,0.349,False,True,True,True,0.2403073431747334
SMALL,A,CADENCE,CH_ISCAGR,21,4,W,D,0,1,False,0.0025384840350211046,0.0049344127907366975,0.031064102840952304,0.09279203339985385,0.888129653201216,0.299,0.337,False,False,True,True,0.03101516703499664
SMALL,A,CADENCE,CH_ISCAGR,63,4,W,D,0,1,False,0.0025384840350211046,0.0049344127907366975,0.03311683022167761,0.08125557872284896,0.8374532904912791,0.248,0.404,False,False,True,True,0.03101516703499664
SMALL,A,CADENCE,CH_ISCAGR,126,4,W,D,0,1,False,0.0025384840350211046,0.0049344127907366975,0.034090997368387756,0.08263464005581317,0.8333783207231586,0.191,0.438,False,False,True,True,0.03101516703499664
SMALL,A,CADENCE,CH_ISCAGR,252,4,W,D,0,1,False,0.0025384840350211046,0.0049344127907366975,0.035519263144813934,0.08549869108512684,0.8285847108683303,0.188,0.365,False,False,True,True,0.03101516703499664
SMALL,A,CADENCE,CH_ISDD,21,4,W,D,0,1,False,0.014650405149797985,0.03608654232533037,0.04761089673042879,0.10686547206809993,0.8016925989871473,0.259,0.285,False,False,True,True,0.045286361111224534
SMALL,A,CADENCE,CH_ISDD,63,4,W,D,0,1,False,0.014650405149797985,0.03608654232533037,0.04737983266840039,0.09452991118827693,0.7551170065501162,0.323,0.328,False,False,True,True,0.045286361111224534
SMALL,A,CADENCE,CH_ISDD,126,4,W,D,0,1,False,0.014650405149797985,0.03608654232533037,0.05204789025567897,0.0930168822398167,0.7044042055461668,0.394,0.301,False,False,True,True,0.045286361111224534
SMALL,A,CADENCE,CH_ISDD,252,4,W,D,0,1,False,0.014650405149797985,0.03608654232533037,0.05835666771614393,0.08221916942755997,0.5622110923672461,0.322,0.193,False,False,True,True,0.045286361111224534
SMALL,B,N,CH_ISSHARPE,21,9,12,8,1,3,False,0.02175904874166823,0.1128861763052521,0.1371156429670047,0.5359586281792087,0.935179154472871,0.358,0.024,False,False,False,True,0.14568635913234015
SMALL,B,N,CH_ISSHARPE,63,9,12,8,1,3,False,0.02175904874166823,0.1128861763052521,0.12730631617904387,0.4567359890195925,0.9232060684804972,0.372,0.015,False,False,False,True,0.14568635913234015
SMALL,B,N,CH_ISSHARPE,126,9,12,8,1,3,False,0.02175904874166823,0.1128861763052521,0.12894770693400176,0.47900252335576204,0.9303279648694719,0.343,0.005,False,False,False,True,0.14568635913234015
SMALL,B,N,CH_ISSHARPE,252,9,12,8,1,3,False,0.02175904874166823,0.1128861763052521,0.1118024176499686,0.45045996073240724,0.9390219095655231,0.345,0.004,False,False,False,True,0.14568635913234015
SMALL,B,N,CH_ISCAGR,21,9,12,5,0,3,False,0.011299569627757577,0.03638674895056693,0.03835627615869874,0.08449311355869184,0.8315068556620442,0.588,0.007,False,False,False,True,0.03754145637874929
SMALL,B,N,CH_ISCAGR,63,9,12,5,0,3,False,0.011299569627757577,0.03638674895056693,0.03632059720326708,0.07167574000218105,0.811669532877278,0.649,0.004,False,False,False,True,0.03754145637874929
SMALL,B,N,CH_ISCAGR,126,9,12,5,0,3,False,0.011299569627757577,0.03638674895056693,0.03868364451764589,0.07347535487169313,0.7791565732647449,0.635,0.005,False,False,False,True,0.03754145637874929
SMALL,B,N,CH_ISCAGR,252,9,12,5,0,3,False,0.011299569627757577,0.03638674895056693,0.04045250272402049,0.06470495168943993,0.6414555129075065,0.594,0.001,False,False,False,True,0.03754145637874929
SMALL,B,N,CH_ISDD,21,9,12,40,8,3,False,0.006361130906150203,0.04039063123242281,0.038302504650525704,0.0837826762393808,0.7910228215769177,0.402,0.064,False,False,False,True,0.039912679672111935
SMALL,B,N,CH_ISDD,63,9,12,40,8,3,False,0.006361130906150203,0.04039063123242281,0.03487298324888502,0.0637978899651384,0.7045618464284057,0.309,0.064,False,False,False,True,0.039912679672111935
SMALL,B,N,CH_ISDD,126,9,12,40,8,3,False,0.006361130906150203,0.04039063123242281,0.0394112865635129,0.06095222743980194,0.5872383751771925,0.323,0.06,False,False,False,True,0.039912679672111935
SMALL,B,N,CH_ISDD,252,9,12,40,8,3,False,0.006361130906150203,0.04039063123242281,0.028358210271230706,0.05105629165629166,0.6937304805314608,0.487,0.012,False,False,False,True,0.039912679672111935
SMALL,B,H,CH_ISSHARPE,21,4,63,21,0,1,False,0.22819788922234507,0.22819788922234507,0.17624501850475,0.5724022916304833,0.9079994805940488,0.714,0.055,False,False,False,True,0.20626293296348552
SMALL,B,H,CH_ISSHARPE,63,4,63,21,0,1,False,0.22819788922234507,0.22819788922234507,0.15619006223663345,0.47802940455665593,0.8992488872088177,0.812,0.045,False,False,False,True,0.20626293296348552
SMALL,B,H,CH_ISSHARPE,126,4,63,21,0,1,False,0.22819788922234507,0.22819788922234507,0.15835159335627122,0.46997031032722403,0.8898771926252406,0.849,0.023,False,False,False,True,0.20626293296348552
SMALL,B,H,CH_ISSHARPE,252,4,63,21,0,1,False,0.22819788922234507,0.22819788922234507,0.16679459760536477,0.4263725919478452,0.8484202930834746,0.882,0.012,False,False,False,True,0.20626293296348552
SMALL,B,H,CH_ISCAGR,21,4,63,21,0,1,False,0.03334210864439835,0.03334210864439835,0.023423082643623076,0.07439592520089441,0.9062344424292019,0.719,0.034,False,False,False,True,0.029064033454238004
SMALL,B,H,CH_ISCAGR,63,4,63,21,0,1,False,0.03334210864439835,0.03334210864439835,0.02197028017531134,0.06415580645500925,0.8985325998704606,0.805,0.021,False,False,False,True,0.029064033454238004
SMALL,B,H,CH_ISCAGR,126,4,63,21,0,1,False,0.03334210864439835,0.03334210864439835,0.021097156612896434,0.0599777474563059,0.8841872332346037,0.888,0.013,False,False,False,True,0.029064033454238004
SMALL,B,H,CH_ISCAGR,252,4,63,21,0,1,False,0.03334210864439835,0.03334210864439835,0.022701991282459012,0.05587056431158718,0.8363870169195277,0.913,0.016,True,False,False,True,0.029064033454238004
SMALL,B,H,CH_ISDD,21,4,63,21,0,1,False,0.011767699702508239,0.012729262244576267,0.03297355906966954,0.0772068534362212,0.817634879453726,0.351,0.328,False,False,False,True,0.04414139596047432
SMALL,B,H,CH_ISDD,63,4,63,21,0,1,False,0.011767699702508239,0.012729262244576267,0.028318273649392368,0.05519141555706009,0.7392636781827374,0.459,0.369,False,False,False,True,0.04414139596047432
SMALL,B,H,CH_ISDD,126,4,63,21,0,1,False,0.011767699702508239,0.012729262244576267,0.020984943261183588,0.056034131694862384,0.8674919244193595,0.57,0.315,False,False,False,True,0.04414139596047432
SMALL,B,H,CH_ISDD,252,4,63,21,0,1,False,0.011767699702508239,0.012729262244576267,0.01794141069385153,0.048819149086063156,0.8933556695075136,0.739,0.173,False,False,False,True,0.04414139596047432
SMALL,B,GROSS,CH_ISSHARPE,21,10,0.55,0.75,9,5,False,0.0009918443631792284,0.003970106457930722,0.003526203121757002,0.5262348586965977,0.9999562256564529,0.878,0.001,False,False,False,True,0.004669255197706775
SMALL,B,GROSS,CH_ISSHARPE,63,10,0.55,0.75,9,5,False,0.0009918443631792284,0.003970106457930722,0.003295202817850541,0.45272057469795046,0.9999555259550311,0.875,0.0,False,False,False,True,0.004669255197706775
SMALL,B,GROSS,CH_ISSHARPE,126,10,0.55,0.75,9,5,False,0.0009918443631792284,0.003970106457930722,0.003252026700959092,0.43659176852085724,0.9999606087077795,0.852,0.0,False,False,False,True,0.004669255197706775
SMALL,B,GROSS,CH_ISSHARPE,252,10,0.55,0.75,9,5,False,0.0009918443631792284,0.003970106457930722,0.0035786534136967446,0.45116056792424813,0.9999782018394949,0.788,0.004,False,False,False,True,0.004669255197706775
SMALL,B,GROSS,CH_ISCAGR,21,10,0.55,0.75,9,5,False,0.007394234093112795,0.029928631161577846,0.0196815767042836,0.08377665864891991,0.9998873809833271,0.943,0.002,True,False,False,True,0.022737836023941558
SMALL,B,GROSS,CH_ISCAGR,63,10,0.55,0.75,9,5,False,0.007394234093112795,0.029928631161577846,0.015477591485916103,0.0664696543752157,0.9999151587092753,0.974,0.001,True,False,False,True,0.022737836023941558
SMALL,B,GROSS,CH_ISCAGR,126,10,0.55,0.75,9,5,False,0.007394234093112795,0.029928631161577846,0.01572987143662106,0.06776438160403209,0.9999295160687026,0.975,0.0,True,False,False,True,0.022737836023941558
SMALL,B,GROSS,CH_ISCAGR,252,10,0.55,0.75,9,5,False,0.007394234093112795,0.029928631161577846,0.015093193574052699,0.0654549405633243,0.9999477428558146,0.99,0.0,True,False,False,True,0.022737836023941558
SMALL,B,GROSS,CH_ISDD,21,10,0.55,0.3,0,5,False,0.015702180217124773,0.075993019036946,0.023786101948640604,0.06911927809815609,0.9992217209556997,1.0,0.0,True,False,False,True,0.024827257727997095
