panel,family,form,dial,gross,IS_dU_Sharpe,OOS_dU_Sharpe,OOS_dM_Sharpe,sign_holds,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,GAP,BINDREL,flip_MaxDD,pass4a,pass4b
B136,VOL,DG,0.45,0.5,0.024294590803969562,0.05716073749693362,0.056978324766827404,True,0.07380677379861877,1.163746668361267,-0.10490402081413175,1.282865744316233,1.0478528560116127,0.07212198067569253,1.160608341233245,-0.10490402081413142,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08789313156226264,0.3792425845722605,False,True,False
B136,BAND,DG,0.1,0.5,0.001421356013454389,0.00339413246861775,0.0028341062951009466,True,0.05788780596042842,1.1242933952308602,-0.09839101676280737,1.271622818928644,0.9799895116277049,0.055904959273624044,1.1068417362049292,-0.09839101676280715,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.28729196871993146,0.3172334880325115,False,False,False
B136,BREADTH,DG,0.2,1.0,0.007590979340488246,0.05474206106388557,0.05371434242915152,True,0.1516813112490425,1.1355507636388193,-0.20018993141011487,1.2479618937511547,1.0138530801777554,0.12576746982589193,1.1553214220684245,-0.15324980738573468,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15093489524667714,0.4697547599257367,False,False,True
B136,SPYTR,DG,0.1,0.5,-0.04869925186526114,0.19465008650649618,0.1944779900614224,False,0.08228786227840534,1.1765889031597419,-0.10432262208779441,1.187488809712185,1.1810038363155755,0.07747377131759481,1.2980976902428076,-0.09114759997738431,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08200045055192606,0.3891533956019201,False,False,False
B136,DD,DG,0.1,0.5,-0.02654521740034088,0.07878974267444616,0.07861544439308599,False,0.07863928141700516,1.1313545141648487,-0.1120099122413648,1.2074109192698546,1.0546769410543617,0.06875705521508424,1.1822373464107576,-0.1120099122413647,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08335210633025458,0.5224171244389761,False,False,False
B136,MA,RS,150.0,1.0,-0.04332058415683515,-0.10488377754795075,-0.10488377754795097,True,0.1520081401660327,1.0444594823810218,-0.2529132113358099,1.2062728828018532,0.8991320199841766,0.14522801767470606,0.9956955834565882,-0.2529132113358097,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0,1.5313421029312504e-17,False,False,False
B136,VOL,RS,0.35,0.5,0.003150335953029826,-0.02761264382624451,-0.02761264382624473,False,0.07325470410648016,1.1084142178079197,-0.11420904539622823,1.2570781664059414,0.9645886694128886,0.06964254995701591,1.075834959910067,-0.114209045396228,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,9.168960826777539e-05,-3.3364972751135455e-05,False,False,False
B136,BAND,RS,0.1,0.5,0.012011084083103585,0.04385050226973575,0.043850502269735525,True,0.08694991477443526,1.1507259360401203,-0.1385901292135564,1.255425726503964,1.0612754406868103,0.08840927429590417,1.1472981060060472,-0.13859012921355673,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,-7.389700093729523e-05,-0.0011789108755388207,False,False,False
SMALL439,MA,DG,150.0,1.0,-0.19114720287711584,-0.1550072913634843,-0.15790133189761385,True,0.04465308141984137,0.5169996872996582,-0.19848524720145344,0.566478551549905,0.4786877570535422,0.04218729463152515,0.4801080728209483,-0.19848524720145444,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.49383900956228854,0.1096810630484698,False,False,False
SMALL439,VOL,DG,0.45,1.0,-0.06865445376106127,-0.4448919800283223,-0.4472719319364177,True,0.03539805443036692,0.401163136370899,-0.19179959984276307,0.6750394745472834,0.10804022663429996,0.013557856107844879,0.1902233841561103,-0.19179959984276218,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.3965965546008564,0.06979229466577203,False,False,False
SMALL439,BAND,DG,0.1,1.0,-0.11239572837098055,0.0025111189084466856,-0.0003350055276639674,False,0.05917436432582224,0.6463707604458279,-0.20311356217203969,0.6772538274891013,0.6210451731655083,0.059196861398563394,0.6376264830928793,-0.2031135621720399,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.4842193794975741,0.1463422061014903,False,False,False
SMALL439,BREADTH,DG,0.2,1.0,0.09389600345805527,-0.046773731732212775,-0.04783621509620717,False,0.11009996109186515,0.6953161557075406,-0.29568481619950315,0.8691374487672532,0.5421671406502658,0.08983182929153344,0.5883416324522198,-0.2956848161995044,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.16878495170310115,0.27749604003243605,False,False,False
SMALL439,SPYTR,DG,0.1,0.5,-0.07394897455588512,0.06570246427223725,0.06546325375625994,False,0.06183521124334601,0.7021041889327092,-0.15340941623089166,0.7427005751478095,0.673108595210326,0.06312145538466063,0.7037438900537324,-0.1534094162308941,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.0937976614133198,0.16697331364336954,False,False,False
SMALL439,DD,DG,0.2,0.75,-0.03447697236948266,-0.0826068479773332,-0.0834840377527638,True,0.07288821109709831,0.625623130494306,-0.260021462101261,0.7479128966112751,0.5151252733944405,0.06293831781858383,0.55405558757015,-0.26002146210126054,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.2071682765632944,0.29396551028477813,False,False,False
SMALL439,MA,RS,150.0,1.0,-0.290988601208924,-0.15320837709272572,-0.15320837709272572,True,0.07685352008409985,0.48035354223357135,-0.5013643457673705,0.525024370491399,0.4567237347767935,0.08100569261147017,0.4819069870917069,-0.5013643457673694,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.0,-7.822025855313603e-17,False,False,False
SMALL439,VOL,RS,0.45,1.0,-0.020459323652861072,-0.3775836297275006,-0.3775836297275006,True,0.061312613690925,0.4335840982101237,-0.3981238808104026,0.7253464275761319,0.2031091693138545,0.03038889117643695,0.257531734456932,-0.39812388081040295,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.0,-5.5281766308814614e-17,False,False,False
SMALL439,BAND,RS,0.1,1.0,-0.10308533297176414,0.028660897549525166,0.028660897549525055,False,0.11748108527574086,0.6624416240063851,-0.48293262083370914,0.712926288856431,0.6421739626543655,0.12552715908755063,0.6637762617339578,-0.48293262083370914,0.038484818306812274,0.5680478246931868,-0.1468466058133001,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.0,-5.619930599858747e-17,False,False,False
