panel,cadence,family,cost,chooser,cell,oos_CAGR,oos_Sharpe,oos_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,bind,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
B136,M,STOP,0,IS_CAGRSLACK,0.3|1.0,0.1768545688802876,1.0999788170738267,-0.32030023147270115,0.17090135048505894,1.1017188600460912,-0.32030023147270104,1.2119750583006126,1.014515352126278,L4_DD,False,False,False,False,False
B136,M,STOP,0,IS_DD,0.15|0.25,0.03836336137812224,1.053946730028856,-0.07954981920424398,0.036788150580591816,1.0458977000310483,-0.07954981920424331,1.158202030770482,0.9548915320445155,L5_CAGR,False,False,False,False,False
B136,M,STOP,0,CELL_ALPHA,0.15|0.25,0.03836336137812224,1.053946730028856,-0.07954981920424398,0.036788150580591816,1.0458977000310483,-0.07954981920424331,1.158202030770482,0.9548915320445155,L5_CAGR,False,False,False,False,False
B136,M,STOP,10,IS_SHARPE,0.3|1.0,0.1755752949713154,1.0931768904160077,-0.32036199883788885,0.16956913281829067,1.094332825184904,-0.32036199883788863,1.2039114522708805,1.007661718108305,L4_DD,False,False,False,False,False
B136,M,STOP,10,IS_LEGS,0.3|0.75,0.13113407236107455,1.0971849583957451,-0.24633277232325468,0.12659054474918885,1.0957593888409451,-0.24633277232325457,1.2022406959319945,1.0106959844390877,L4_DD,False,False,False,False,False
B136,M,STOP,10,IS_CALMAR,0.3|1.0,0.1755752949713154,1.0931768904160077,-0.32036199883788885,0.16956913281829067,1.094332825184904,-0.32036199883788863,1.2039114522708805,1.007661718108305,L4_DD,False,False,False,False,False
B136,M,STOP,10,IS_MINMARG,0.3|0.75,0.13113407236107455,1.0971849583957451,-0.24633277232325468,0.12659054474918885,1.0957593888409451,-0.24633277232325457,1.2022406959319945,1.0106959844390877,L4_DD,False,False,False,False,False
B136,M,STOP,10,IS_CAGRSLACK,0.3|1.0,0.1755752949713154,1.0931768904160077,-0.32036199883788885,0.16956913281829067,1.094332825184904,-0.32036199883788863,1.2039114522708805,1.007661718108305,L4_DD,False,False,False,False,False
B136,M,STOP,10,IS_DD,0.15|0.25,0.037457123070149034,1.0300251467730563,-0.07971115948438523,0.03593017475652527,1.0223125489849434,-0.07971115948438523,1.1356146656865085,0.9302813150942246,L5_CAGR,False,False,False,False,False
B136,M,STOP,10,CELL_ALPHA,0.15|0.25,0.037457123070149034,1.0300251467730563,-0.07971115948438523,0.03593017475652527,1.0223125489849434,-0.07971115948438523,1.1356146656865085,0.9302813150942246,L5_CAGR,False,False,False,False,False
B136,M,STOP,25,IS_SHARPE,0.3|1.0,0.17365860737421657,1.0829601974653638,-0.3204546498856701,0.16757314692367653,1.0832343844638028,-0.3204546498856703,1.1917861246935324,0.997368604012231,L4_DD,False,False,False,False,False
B136,M,STOP,25,IS_LEGS,0.3|0.75,0.1297050666103441,1.0865397828655876,-0.24641814214878544,0.12510284639026614,1.0842383625007899,-0.24641814214878544,1.1897281526724457,0.9999576030639679,L4_DD,False,False,False,False,False
B136,M,STOP,25,IS_CALMAR,0.3|1.0,0.17365860737421657,1.0829601974653638,-0.3204546498856701,0.16757314692367653,1.0832343844638028,-0.3204546498856703,1.1917861246935324,0.997368604012231,L4_DD,False,False,False,False,False
B136,M,STOP,25,IS_MINMARG,0.3|0.75,0.1297050666103441,1.0865397828655876,-0.24641814214878544,0.12510284639026614,1.0842383625007899,-0.24641814214878544,1.1897281526724457,0.9999576030639679,L4_DD,False,False,False,False,False
B136,M,STOP,25,IS_CAGRSLACK,0.3|1.0,0.17365860737421657,1.0829601974653638,-0.3204546498856701,0.16757314692367653,1.0832343844638028,-0.3204546498856703,1.1917861246935324,0.997368604012231,L4_DD,False,False,False,False,False
B136,M,STOP,25,IS_DD,0.15|0.25,0.0360990182721701,0.9939706649423197,-0.07995316990459778,0.03464433774380926,0.9867828862560427,-0.07995316990459833,1.1015931400987158,0.8932083934378495,L5_CAGR,False,False,False,False,False
B136,M,STOP,25,CELL_ALPHA,0.15|0.25,0.0360990182721701,0.9939706649423197,-0.07995316990459778,0.03464433774380926,0.9867828862560427,-0.07995316990459833,1.1015931400987158,0.8932083934378495,L5_CAGR,False,False,False,False,False
B136,M,STOP,50,IS_SHARPE,0.3|1.0,0.17047004880437044,1.0658967013592082,-0.3206090682986392,0.16425273695203657,1.0646870313009051,-0.3206090682986392,1.1715001579124762,0.9801807909388891,L4_DD,False,False,False,False,False
B136,M,STOP,50,IS_LEGS,0.3|0.75,0.12732680360676563,1.0687586656334607,-0.24656042519133714,0.12262694777359107,1.0649833131726214,-0.24656042519133714,1.168793593360988,0.9820244918984387,L4_DD,False,False,False,False,False
B136,M,STOP,50,IS_CALMAR,0.3|1.0,0.17047004880437044,1.0658967013592082,-0.3206090682986392,0.16425273695203657,1.0646870313009051,-0.3206090682986392,1.1715001579124762,0.9801807909388891,L4_DD,False,False,False,False,False
B136,M,STOP,50,IS_MINMARG,0.3|0.75,0.12732680360676563,1.0687586656334607,-0.24656042519133714,0.12262694777359107,1.0649833131726214,-0.24656042519133714,1.168793593360988,0.9820244918984387,L4_DD,False,False,False,False,False
B136,M,STOP,50,IS_CAGRSLACK,0.3|1.0,0.17047004880437044,1.0658967013592082,-0.3206090682986392,0.16425273695203657,1.0646870313009051,-0.3206090682986392,1.1715001579124762,0.9801807909388891,L4_DD,False,False,False,False,False
B136,M,STOP,50,IS_DD,0.15|0.25,0.03383884720738606,0.9334736171366442,-0.08035652060495269,0.032504277662432024,0.9272114334970987,-0.08035652060495246,1.0445599547648015,0.8310548635066543,L5_CAGR,False,False,False,False,False
B136,M,STOP,50,CELL_ALPHA,0.15|0.25,0.03383884720738606,0.9334736171366442,-0.08035652060495269,0.032504277662432024,0.9272114334970987,-0.08035652060495246,1.0445599547648015,0.8310548635066543,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,0,IS_SHARPE,0.08|20,0.10628524606393164,1.1136719953609273,-0.1607147965243707,0.1063562693856166,1.1267149464661919,-0.1607147965243706,1.306720479099592,0.9598191677959985,none,True,False,False,False,False
B136,M,VOLTGT,0,IS_LEGS,0.08|20,0.10628524606393164,1.1136719953609273,-0.1607147965243707,0.1063562693856166,1.1267149464661919,-0.1607147965243706,1.306720479099592,0.9598191677959985,none,True,False,False,False,False
B136,M,VOLTGT,0,IS_CALMAR,0.06|20,0.08174021982522373,1.079972500105866,-0.12265189062268722,0.08143477638245011,1.0992021443992657,-0.12265189062268733,1.297621310543281,0.9176645468597037,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,0,IS_MINMARG,0.1|20,0.12598521654174988,1.1266424226255944,-0.19104340888226956,0.12467599958849607,1.123099672177109,-0.19104340888226956,1.2625440679615674,0.9941784163314723,none,True,True,True,False,False
B136,M,VOLTGT,0,IS_CAGRSLACK,0.15|20,0.1541491845075662,1.1356764804922828,-0.22894629939094768,0.1527245603166414,1.1319967800363493,-0.22894629939094768,1.2415919249525131,1.0324118517488006,L4_DD,False,False,False,False,False
B136,M,VOLTGT,0,IS_DD,0.06|20,0.08174021982522373,1.079972500105866,-0.12265189062268722,0.08143477638245011,1.0992021443992657,-0.12265189062268733,1.297621310543281,0.9176645468597037,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,0,CELL_ALPHA,0.06|120,0.0754604838123345,1.0263485112252368,-0.15580625747243504,0.0721623333022503,1.0462120098521948,-0.15580625747243526,1.268504777007151,0.8709912187131117,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,10,IS_SHARPE,0.08|20,0.10255910845233585,1.0781501395247295,-0.16112837375725664,0.10247550174657727,1.0894128908539658,-0.1611283737572563,1.2680922053656678,0.9238087312954733,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,10,IS_LEGS,0.1|60,0.12164532352516244,1.0603584450257488,-0.2314915020140369,0.11946743415202477,1.0720693095032896,-0.231491502014037,1.2384079857615078,0.9288647707183122,L4_DD,False,False,False,False,False
B136,M,VOLTGT,10,IS_CALMAR,0.06|20,0.07850609857135038,1.0402072193971528,-0.12296958941398395,0.07815769382263116,1.0582141293042586,-0.12296958941398395,1.2551984693501157,0.8781112753023615,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,10,IS_MINMARG,0.1|20,0.12207119422465351,1.0953694268603984,-0.1914970195906942,0.12060991939691434,1.0903689214560033,-0.19149701959069432,1.2289694082370377,0.9622260920491993,none,True,True,True,False,False
B136,M,VOLTGT,10,IS_CAGRSLACK,0.15|20,0.14991019159257934,1.108432299736183,-0.22924678790961583,0.14856682263222387,1.105040301223969,-0.22924678790961606,1.2153890535839718,1.0047146174507684,L4_DD,False,False,False,False,False
B136,M,VOLTGT,10,IS_DD,0.06|60,0.0757785469285126,1.0280703337961634,-0.16574014521789593,0.07368512927255155,1.0527362013524924,-0.16574014521789604,1.2761185867840699,0.8678074304932574,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,10,CELL_ALPHA,0.06|120,0.07340930694428582,1.0004782547521036,-0.1560790502750472,0.07027401964734503,1.0206351273849728,-0.1560790502750472,1.2429383272311407,0.845175174718061,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,25,IS_SHARPE,0.15|20,0.14357744329038025,1.0673742066133685,-0.22969752068761806,0.1423548082747208,1.06441417479589,-0.22969752068761828,1.175872848789781,0.9629947299147057,L4_DD,False,False,False,False,False
B136,M,VOLTGT,25,IS_LEGS,0.1|60,0.11651976063506653,1.0203628759793935,-0.23194669766224585,0.1145522328193338,1.0324537676395886,-0.23194669766224574,1.1995864906085236,0.8884393837687499,L4_DD,False,False,False,False,False
B136,M,VOLTGT,25,IS_CALMAR,0.06|20,0.07367113448060936,0.9802722236864523,-0.12344613760092837,0.07325871470529899,0.996377487300239,-0.12344613760092837,1.1910389755942363,0.818561667689569,L2_H2|L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,25,IS_MINMARG,0.1|20,0.1162230321436779,1.048246672572169,-0.19217743565333245,0.11453551577454135,1.0410378324128036,-0.19217743565333223,1.1783149306357288,0.9141099976017306,none,True,True,True,False,False
B136,M,VOLTGT,25,IS_CAGRSLACK,0.15|20,0.14357744329038025,1.0673742066133685,-0.22969752068761806,0.1423548082747208,1.06441417479589,-0.22969752068761828,1.175872848789781,0.9629947299147057,L4_DD,False,False,False,False,False
B136,M,VOLTGT,25,IS_DD,0.06|60,0.07243177890976171,0.9857573422519136,-0.16623830346952084,0.07055760155404167,1.0109487123841492,-0.16623830346952095,1.2352512792246673,0.825055457595775,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,25,CELL_ALPHA,0.06|120,0.07033902302755601,0.9615255994944334,-0.15648823947896573,0.067447032395898,0.9821268612862153,-0.15648823947896584,1.204418937139507,0.8063296598671092,L2_H2|L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,50,IS_SHARPE,0.15|20,0.13309118068047132,0.9984913737647383,-0.23044874198428866,0.1320667297664837,0.9962540727597714,-0.23044874198428866,1.1095083046970111,0.8930578959854777,L4_DD,False,False,False,False,False
B136,M,VOLTGT,50,IS_LEGS,0.15|20,0.13309118068047132,0.9984913737647383,-0.23044874198428866,0.1320667297664837,0.9962540727597714,-0.23044874198428866,1.1095083046970111,0.8930578959854777,L4_DD,False,False,False,False,False
B136,M,VOLTGT,50,IS_CALMAR,0.08|20,0.08776712416210919,0.9348416035877589,-0.1627826826887987,0.08707445610070708,0.9387279579119123,-0.16278268268879892,1.1115043368870299,0.778770387502069,L2_H2|L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,50,IS_MINMARG,0.1|20,0.10653680398597176,0.9692174160933335,-0.1933114624243948,0.10447710414624733,0.958281326317947,-0.19331146242439456,1.0932087556738672,0.8334966850461275,L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,50,IS_CAGRSLACK,0.15|20,0.13309118068047132,0.9984913737647383,-0.23044874198428866,0.1320667297664837,0.9962540727597714,-0.23044874198428866,1.1095083046970111,0.8930578959854777,L4_DD,False,False,False,False,False
B136,M,VOLTGT,50,IS_DD,0.06|60,0.06687440240152576,0.9148536394163483,-0.16706856722222885,0.06536300444681986,0.9409094553609936,-0.16706856722222874,1.1666440588016653,0.7534965204981009,L2_H2|L5_CAGR,False,False,False,False,False
B136,M,VOLTGT,50,CELL_ALPHA,0.06|120,0.0652391241940753,0.8962611664465879,-0.1571702214854962,0.06274997590221298,0.917614698313856,-0.1571702214854963,1.139817283303942,0.741312877999197,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,BAND,0,IS_SHARPE,0.12|1.0,0.18469892732268733,1.1665679716032695,-0.2812543257391007,0.18440400681362235,1.1871594163257433,-0.2812543257391009,1.3129062953449302,1.0805103590855234,L4_DD,False,False,False,False,False
B136,W,BAND,0,IS_LEGS,0.12|0.75,0.13803455099350348,1.1682860982783267,-0.21654523471988563,0.13763968504274082,1.1874714969267353,-0.21654523471988585,1.311407890787739,1.0820372675907421,L4_DD,False,False,False,False,False
B136,W,BAND,0,IS_CALMAR,0.12|1.0,0.18469892732268733,1.1665679716032695,-0.2812543257391007,0.18440400681362235,1.1871594163257433,-0.2812543257391009,1.3129062953449302,1.0805103590855234,L4_DD,False,False,False,False,False
B136,W,BAND,0,IS_MINMARG,0.08|0.75,0.13047048167440445,1.1209254946279532,-0.20574798366249147,0.12787376652280225,1.124260144575843,-0.2057479836624917,1.232471996623388,1.0331480487953022,L4_DD,False,False,False,False,False
B136,W,BAND,0,IS_CAGRSLACK,0.12|1.0,0.18469892732268733,1.1665679716032695,-0.2812543257391007,0.18440400681362235,1.1871594163257433,-0.2812543257391009,1.3129062953449302,1.0805103590855234,L4_DD,False,False,False,False,False
B136,W,BAND,0,IS_DD,0.03|0.25,0.04099757671560811,1.1077309025281907,-0.06381220509710872,0.040319121046961115,1.1057596186939582,-0.06381220509710828,1.2135566707030825,1.0114967545184965,L5_CAGR,False,False,False,False,False
B136,W,BAND,0,CELL_ALPHA,0.03|0.25,0.04099757671560811,1.1077309025281907,-0.06381220509710872,0.040319121046961115,1.1057596186939582,-0.06381220509710828,1.2135566707030825,1.0114967545184965,L5_CAGR,False,False,False,False,False
B136,W,BAND,10,IS_SHARPE,0.12|1.0,0.1812946372494988,1.147625375110983,-0.28229994330791097,0.18120189052158064,1.1690447911306758,-0.2822999433079111,1.2961250351392413,1.0612131044936977,L4_DD,False,False,False,False,False
B136,W,BAND,10,IS_LEGS,0.12|0.75,0.13554311623315574,1.148986284608757,-0.21738773120338772,0.13529172645910426,1.1689998770739292,-0.21738773120338784,1.2942834990419165,1.0623686142870448,L4_DD,False,False,False,False,False
B136,W,BAND,10,IS_CALMAR,0.12|1.0,0.1812946372494988,1.147625375110983,-0.28229994330791097,0.18120189052158064,1.1690447911306758,-0.2822999433079111,1.2961250351392413,1.0612131044936977,L4_DD,False,False,False,False,False
B136,W,BAND,10,IS_MINMARG,0.08|0.75,0.12724767182047603,1.0957178927333346,-0.20693520572167812,0.124808694383852,1.0997743870836336,-0.2069352057216779,1.2093937586550416,1.0073843655190657,L4_DD,False,False,False,False,False
B136,W,BAND,10,IS_CAGRSLACK,0.12|1.0,0.1812946372494988,1.147625375110983,-0.28229994330791097,0.18120189052158064,1.1690447911306758,-0.2822999433079111,1.2961250351392413,1.0612131044936977,L4_DD,False,False,False,False,False
B136,W,BAND,10,IS_DD,0.03|0.25,0.03925941196587335,1.0620516543464618,-0.06435261251428803,0.038602848140520285,1.0599417111651737,-0.06435261251428848,1.168781149143992,0.9646261086968835,L5_CAGR,False,False,False,False,False
B136,W,BAND,10,CELL_ALPHA,0.03|0.25,0.03925941196587335,1.0620516543464618,-0.06435261251428803,0.038602848140520285,1.0599417111651737,-0.06435261251428848,1.168781149143992,0.9646261086968835,L5_CAGR,False,False,False,False,False
B136,W,BAND,25,IS_SHARPE,0.12|1.0,0.17620530700002668,1.1192028389574014,-0.28429517008679317,0.17641380974830678,1.1418535111935504,-0.28429517008679317,1.2709177904297306,1.0322624595787266,L4_DD,False,False,False,False,False
B136,W,BAND,25,IS_LEGS,0.12|0.75,0.13181552021218224,1.1200276143594907,-0.21900914352971512,0.13177825299427282,1.1412726409721012,-0.219009143529715,1.2685608650317417,1.032860667455355,L4_DD,False,False,False,False,False
B136,W,BAND,25,IS_CALMAR,0.12|1.0,0.17620530700002668,1.1192028389574014,-0.28429517008679317,0.17641380974830678,1.1418535111935504,-0.28429517008679317,1.2709177904297306,1.0322624595787266,L4_DD,False,False,False,False,False
B136,W,BAND,25,IS_MINMARG,0.08|0.75,0.1224295623514049,1.057880020548103,-0.20871482118363693,0.12022568711547765,1.063008379738759,-0.20871482118363704,1.1747200891400813,0.9687189864010634,L4_DD,False,False,False,False,False
B136,W,BAND,25,IS_CAGRSLACK,0.12|1.0,0.17620530700002668,1.1192028389574014,-0.28429517008679317,0.17641380974830678,1.1418535111935504,-0.28429517008679317,1.2709177904297306,1.0322624595787266,L4_DD,False,False,False,False,False
B136,W,BAND,25,IS_DD,0.03|0.25,0.036657356073449776,0.9934359438069748,-0.06516291214528702,0.036033503339248485,0.9911198760589494,-0.06516291214528691,1.1015078305577117,0.8942389843266686,L5_CAGR,False,False,False,False,False
B136,W,BAND,25,CELL_ALPHA,0.03|0.25,0.036657356073449776,0.9934359438069748,-0.06516291214528702,0.036033503339248485,0.9911198760589494,-0.06516291214528691,1.1015078305577117,0.8942389843266686,L5_CAGR,False,False,False,False,False
B136,W,BAND,50,IS_SHARPE,0.12|1.0,0.16776850931327636,1.0718187260931218,-0.28837782261694067,0.16847376531193659,1.0964924349143907,-0.2883778226169402,1.228819726610949,0.984008755729622,L4_DD,False,False,False,False,False
B136,W,BAND,50,IS_LEGS,0.12|0.75,0.12562826061109167,1.0717495517051838,-0.22232741515892562,0.1259449671909676,1.0950174737231777,-0.2223274151589255,1.2256023371842675,0.98367802866112,L4_DD,False,False,False,False,False
B136,W,BAND,50,IS_CALMAR,0.12|1.0,0.16776850931327636,1.0718187260931218,-0.28837782261694067,0.16847376531193659,1.0964924349143907,-0.2883778226169402,1.228819726610949,0.984008755729622,L4_DD,False,False,False,False,False
B136,W,BAND,50,IS_MINMARG,0.12|0.75,0.12562826061109167,1.0717495517051838,-0.22232741515892562,0.1259449671909676,1.0950174737231777,-0.2223274151589255,1.2256023371842675,0.98367802866112,L4_DD,False,False,False,False,False
B136,W,BAND,50,IS_CAGRSLACK,0.12|1.0,0.16776850931327636,1.0718187260931218,-0.28837782261694067,0.16847376531193659,1.0964924349143907,-0.2883778226169402,1.228819726610949,0.984008755729622,L4_DD,False,False,False,False,False
B136,W,BAND,50,IS_DD,0.03|0.25,0.03233440441065083,0.8789172862995496,-0.06651258101884494,0.0317647336500797,0.8762635730154205,-0.06651258101884427,0.9891893503474218,0.7768134009371799,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,BAND,50,CELL_ALPHA,0.03|0.25,0.03233440441065083,0.8789172862995496,-0.06651258101884494,0.0317647336500797,0.8762635730154205,-0.06651258101884427,0.9891893503474218,0.7768134009371799,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,0,IS_SHARPE,0.08|0.16,0.0958794408056487,1.0568824148466438,-0.15927064310850791,0.09626255998629207,1.0873359168434398,-0.15927064310850814,1.316393944393371,0.8807954240376613,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,0,IS_LEGS,0.12|0.08,0.13498034746292387,1.1354656192294692,-0.17156613220546513,0.13322096693310326,1.1236560850998438,-0.17156613220546535,1.2468777719724413,1.0089298548806975,none,True,True,True,False,False
B136,W,DRIFT,0,IS_CALMAR,0.08|0.16,0.0958794408056487,1.0568824148466438,-0.15927064310850791,0.09626255998629207,1.0873359168434398,-0.15927064310850814,1.316393944393371,0.8807954240376613,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,0,IS_MINMARG,0.12|0.02,0.1328135307164664,1.1186386070662588,-0.17156613220546546,0.1322719987786345,1.1106926532188186,-0.17156613220546546,1.240171336950157,0.9881916772503612,none,True,True,True,False,False
B136,W,DRIFT,0,IS_CAGRSLACK,0.12|0.16,0.13268207747622784,1.1483557730555063,-0.17156613220546535,0.13230661446995695,1.1265921237399428,-0.17156613220546535,1.2375862677574347,1.0177061163078467,none,True,True,True,False,False
B136,W,DRIFT,0,IS_DD,0.06|0.02,0.07492269134037421,1.1079746480389376,-0.10525081872966102,0.07066135901404969,1.071855135207629,-0.10525081872966091,1.2287248717018806,0.9275916286055114,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,0,CELL_ALPHA,0.06|0.02,0.07492269134037421,1.1079746480389376,-0.10525081872966102,0.07066135901404969,1.071855135207629,-0.10525081872966091,1.2287248717018806,0.9275916286055114,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,10,IS_SHARPE,0.08|0.16,0.09131332152534055,1.0105883359667438,-0.1596544290498697,0.09194056170623188,1.0422278123447137,-0.15965442904986993,1.273730257292123,0.8333264748173358,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,10,IS_LEGS,0.12|0.08,0.12891170485304193,1.0896885418698896,-0.1729641168092374,0.1273190603502432,1.078909566760345,-0.17296411680923707,1.2044724170166938,0.9619202231910003,none,True,True,True,False,False
B136,W,DRIFT,10,IS_CALMAR,0.08|0.16,0.09131332152534055,1.0105883359667438,-0.1596544290498697,0.09194056170623188,1.0422278123447137,-0.15965442904986993,1.273730257292123,0.8333264748173358,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,10,IS_MINMARG,0.12|0.02,0.12697261502117074,1.0745293690835847,-0.17684071405143154,0.12649777431203324,1.0671332346964788,-0.1768407140514312,1.1983172279858,0.9429589893108711,none,True,True,True,False,False
B136,W,DRIFT,10,IS_CAGRSLACK,0.12|0.16,0.1268218968951702,1.102665777337737,-0.1722336258746584,0.12648131837165866,1.0819089301501406,-0.1722336258746584,1.1951517498541966,0.9708033950666344,none,True,True,True,False,False
B136,W,DRIFT,10,IS_DD,0.06|0.02,0.07143508363283746,1.0595187494704348,-0.10561074923768388,0.0673328808603384,1.024215425901568,-0.10561074923768421,1.1826114165664963,0.8784385354985649,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,10,CELL_ALPHA,0.06|0.02,0.07143508363283746,1.0595187494704348,-0.10561074923768388,0.0673328808603384,1.024215425901568,-0.10561074923768421,1.1826114165664963,0.8784385354985649,L5_CAGR,False,False,False,False,False
B136,W,DRIFT,25,IS_SHARPE,0.08|0.16,0.08449850979451856,0.9410571574388163,-0.16022998892410645,0.085488316416366,0.9744919106164579,-0.16022998892410623,1.2096591657054567,0.7620548117217673,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,25,IS_LEGS,0.12|0.08,0.11986729120479112,1.0209251240730586,-0.18176515057864273,0.11852158481394492,1.0117108704428972,-0.18176515057864295,1.1407910741178093,0.8913220908162641,none,True,True,True,False,False
B136,W,DRIFT,25,IS_CALMAR,0.08|0.16,0.08449850979451856,0.9410571574388163,-0.16022998892410645,0.085488316416366,0.9744919106164579,-0.16022998892410623,1.2096591657054567,0.7620548117217673,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,25,IS_MINMARG,0.08|0.16,0.08449850979451856,0.9410571574388163,-0.16022998892410645,0.085488316416366,0.9744919106164579,-0.16022998892410623,1.2096591657054567,0.7620548117217673,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,25,IS_CAGRSLACK,0.12|0.16,0.11808623067785251,1.0340361339529445,-0.1743399315284494,0.11779727134463092,1.0148071134270014,-0.17433993152844895,1.131424749848648,0.9003703918464959,none,True,True,True,False,False
B136,W,DRIFT,25,IS_DD,0.06|0.08,0.06867888493558927,1.0088788719462922,-0.10615051039377754,0.0651288682723643,0.9811833382458501,-0.10615051039377787,1.152859235329647,0.8234538300322961,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,25,CELL_ALPHA,0.06|0.02,0.0662241917279589,0.9867355631261178,-0.10615051039377743,0.06235890632041263,0.9526851512977766,-0.10615051039377765,1.1133769162142089,0.8046338537270993,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,IS_SHARPE,0.08|0.16,0.07323154551409683,0.8250114285535578,-0.16118893796726164,0.07481608079432256,0.8614774904315168,-0.16118893796726141,1.1027382527972216,0.6431710700770793,L2_H2|L3_OOS|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,IS_LEGS,0.08|0.16,0.07323154551409683,0.8250114285535578,-0.16118893796726164,0.07481608079432256,0.8614774904315168,-0.16118893796726141,1.1027382527972216,0.6431710700770793,L2_H2|L3_OOS|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,IS_CALMAR,0.08|0.16,0.07323154551409683,0.8250114285535578,-0.16118893796726164,0.07481608079432256,0.8614774904315168,-0.16118893796726141,1.1027382527972216,0.6431710700770793,L2_H2|L3_OOS|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,IS_MINMARG,0.08|0.16,0.07323154551409683,0.8250114285535578,-0.16118893796726164,0.07481608079432256,0.8614774904315168,-0.16118893796726141,1.1027382527972216,0.6431710700770793,L2_H2|L3_OOS|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,IS_CAGRSLACK,0.12|0.02,0.10389769109346059,0.8976895615456263,-0.19827799892817133,0.10368283631654363,0.8925850784820255,-0.19827799892817133,1.0306088046953479,0.7617000095620599,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,IS_DD,0.06|0.08,0.05977935230712195,0.8854737245360818,-0.11226365221123058,0.056631164023890124,0.8598306894828881,-0.1122636522112308,1.036198508655333,0.69746836688036,L2_H2|L5_CAGR,False,False,False,False,False
B136,W,DRIFT,50,CELL_ALPHA,0.06|0.02,0.057593814230429974,0.865246558723295,-0.10792161727895155,0.05411868760603511,0.8333592004447882,-0.10792161727895166,0.9978888744304153,0.6815107360438513,L2_H2|L3_OOS|L5_CAGR,False,False,False,False,False
B136,W,MADIST,0,IS_SHARPE,5|1.0,0.30090730937228005,1.1041354193450985,-0.2954318823513602,0.3215925482791089,1.2002132003658292,-0.3043614790798451,1.3729328936465803,1.0513076961732812,L4_DD,False,False,False,False,False
B136,W,MADIST,0,IS_LEGS,10|0.5,0.10733221873917431,0.9713397392442883,-0.11217759867874266,0.11788974407671371,1.0950486268095172,-0.11217759867874244,1.3143149037630988,0.9049960443391329,none,True,True,True,False,False
B136,W,MADIST,0,IS_CALMAR,10|1.0,0.21339219064116044,0.9802431261064104,-0.2175248427764117,0.23680142076694688,1.1001153881014691,-0.21752484277641138,1.3151389988790665,0.9136867086339745,L4_DD,False,False,False,False,False
B136,W,MADIST,0,IS_MINMARG,10|0.5,0.10733221873917431,0.9713397392442883,-0.11217759867874266,0.11788974407671371,1.0950486268095172,-0.11217759867874244,1.3143149037630988,0.9049960443391329,none,True,True,True,False,False
B136,W,MADIST,0,IS_CAGRSLACK,5|1.0,0.30090730937228005,1.1041354193450985,-0.2954318823513602,0.3215925482791089,1.2002132003658292,-0.3043614790798451,1.3729328936465803,1.0513076961732812,L4_DD,False,False,False,False,False
B136,W,MADIST,0,IS_DD,ALL|0.25,0.03772957133117627,1.0899368895101638,-0.06014704031121343,0.03827809156119666,1.0988085278215387,-0.06014704031121343,1.2191417902825892,0.9859270618164078,L5_CAGR,False,False,False,False,False
B136,W,MADIST,0,CELL_ALPHA,10|0.25,0.053680535989166556,0.9668200912681315,-0.056947384723793015,0.058674369257113224,1.0924607725558975,-0.056947384723793015,1.3138847829128342,0.9005941229584326,L5_CAGR,False,False,False,False,False
B136,W,MADIST,10,IS_SHARPE,5|1.0,0.26635058657281685,1.0052710941237388,-0.30380599083168214,0.287923569502319,1.1012694149949438,-0.3167448918622332,1.2751249840018974,0.9509608659426066,L4_DD,False,False,False,False,False
