panel,dialset,dial,split,spacing,arm,x,z_IS_Sharpe,z_IS_CAGR
U56,C,band,CAL,VAL,B0.12,1.0,1.1167153227159268,1.7581571818775767
U56,C,cadence,CAL,ORD,FREQ_D,-1.0,-0.33180980735766397,-1.1841679687909261
U56,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,0.8927224660627009,0.016208732383048575
U56,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.9310793376792866,1.5626059794186953
U56,C,cadence,CAL,ORD,FREQ_Q,1.0,-1.4919919963843307,-0.39464674301081776
U56,C,cadence,CAL,VAL,FREQ_D,-1.0,-0.33180980735766397,-1.1841679687909261
U56,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,0.8927224660627009,0.016208732383048575
U56,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.9310793376792866,1.5626059794186953
U56,C,cadence,CAL,VAL,FREQ_Q,1.0,-1.4919919963843307,-0.39464674301081776
U56,C,gross,CAL,ORD,G0.25,-1.0,-1.4245574926858697,-1.340169779765538
U56,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.3605790589883637,-0.4488013519615914
U56,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.5409559622077622,0.4459805754765493
U56,C,gross,CAL,ORD,G1.00,1.0,1.2441805894658091,1.3429905562505802
U56,C,gross,CAL,VAL,G0.25,-1.0,-1.4245574926858697,-1.340169779765538
U56,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.3605790589883637,-0.4488013519615914
U56,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.5409559622077622,0.4459805754765493
U56,C,gross,CAL,VAL,G1.00,1.0,1.2441805894658091,1.3429905562505802
U56,C,n,CAL,ORD,N5,-1.0,-1.9214749766420822,-1.904306670569366
U56,C,n,CAL,ORD,N10,-0.5,0.1506924936098824,0.008734645349186672
U56,C,n,CAL,ORD,N20,0.0,0.26611495061301305,0.33186968303562875
U56,C,n,CAL,ORD,N30,0.5,0.5493604576072563,0.6389879210929444
U56,C,n,CAL,ORD,N50,1.0,0.9553070748119287,0.9247144210916076
U56,C,n,CAL,VAL,N5,-1.0,-1.9214749766420822,-1.904306670569366
U56,C,n,CAL,VAL,N10,-0.7777777777777778,0.1506924936098824,0.008734645349186672
U56,C,n,CAL,VAL,N20,-0.33333333333333337,0.26611495061301305,0.33186968303562875
U56,C,n,CAL,VAL,N30,0.11111111111111116,0.5493604576072563,0.6389879210929444
U56,C,n,CAL,VAL,N50,1.0,0.9553070748119287,0.9247144210916076
U56,C,quantile,CAL,ORD,Q0.10,-1.0,-1.5865746555519502,-1.4447312164437491
U56,C,quantile,CAL,ORD,Q0.25,-0.5,-0.5964096921390898,-0.7232699088466511
U56,C,quantile,CAL,ORD,Q0.50,0.0,0.16991311911013934,0.040203664492167134
U56,C,quantile,CAL,ORD,Q0.75,0.5,0.816827960561191,0.8146448443094287
U56,C,quantile,CAL,ORD,Q1.00,1.0,1.1962432680197101,1.313152616488803
U56,C,quantile,CAL,VAL,Q0.10,-1.0,-1.5865746555519502,-1.4447312164437491
U56,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-0.5964096921390898,-0.7232699088466511
U56,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,0.16991311911013934,0.040203664492167134
U56,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.816827960561191,0.8146448443094287
U56,C,quantile,CAL,VAL,Q1.00,1.0,1.1962432680197101,1.313152616488803
U56,C,volcap,CAL,ORD,V0.30,-1.0,-1.1296259366871828,-1.5058562351319453
U56,C,volcap,CAL,ORD,V0.45,-0.5,-1.0051845224951228,-0.6972990887735121
U56,C,volcap,CAL,ORD,V0.60,0.0,-0.1668573022182514,0.09880505098187722
U56,C,volcap,CAL,ORD,V0.90,0.5,1.015057009214427,0.9466680129260668
U56,C,volcap,CAL,ORD,V9.99,1.0,1.286610752186133,1.1576822599975147
U56,C,volcap,CAL,VAL,V0.30,-1.0,-1.1296259366871828,-1.5058562351319453
U56,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,-1.0051845224951228,-0.6972990887735121
U56,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,-0.1668573022182514,0.09880505098187722
U56,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,1.015057009214427,0.9466680129260668
U56,C,volcap,CAL,VAL,V9.99,1.0,1.286610752186133,1.1576822599975147
B136,B,cadence,MID,ORD,FREQ_D,-1.0,-1.530574988881384,-1.5399938398588868
B136,B,cadence,MID,ORD,FREQ_W,-0.33333333333333337,0.002914967382004346,-0.04899873345663049
B136,B,cadence,MID,ORD,FREQ_M,0.33333333333333326,0.2686234196525232,0.368134117668534
B136,B,cadence,MID,ORD,FREQ_Q,1.0,1.2590366018468635,1.2208584556469833
B136,B,cadence,MID,VAL,FREQ_D,-1.0,-1.530574988881384,-1.5399938398588868
B136,B,cadence,MID,VAL,FREQ_W,-0.22308202908195462,0.002914967382004346,-0.04899873345663049
B136,B,cadence,MID,VAL,FREQ_M,0.4696709804438597,0.2686234196525232,0.368134117668534
B136,B,cadence,MID,VAL,FREQ_Q,1.0,1.2590366018468635,1.2208584556469833
B136,B,gross,MID,ORD,G0.25,-1.0,-1.4859843661947374,-1.4593861182243892
B136,B,gross,MID,ORD,G0.40,-0.6,-0.873917357874665,-0.8794429571045007
B136,B,gross,MID,ORD,G0.55,-0.19999999999999996,-0.2750068391006272,-0.29633759980223967
B136,B,gross,MID,ORD,G0.70,0.20000000000000018,0.3109651801986333,0.2895326248714441
B136,B,gross,MID,ORD,G0.85,0.6000000000000001,0.8831936556289545,0.8777512864012411
B136,B,gross,MID,ORD,G1.00,1.0,1.4407497273429783,1.4678827638584444
B136,B,gross,MID,VAL,G0.25,-1.0,-1.4859843661947374,-1.4593861182243892
B136,B,gross,MID,VAL,G0.40,-0.5999999999999999,-0.873917357874665,-0.8794429571045007
B136,B,gross,MID,VAL,G0.55,-0.19999999999999984,-0.2750068391006272,-0.29633759980223967
B136,B,gross,MID,VAL,G0.70,0.19999999999999996,0.3109651801986333,0.2895326248714441
B136,B,gross,MID,VAL,G0.85,0.5999999999999999,0.8831936556289545,0.8777512864012411
B136,B,gross,MID,VAL,G1.00,1.0,1.4407497273429783,1.4678827638584444
B136,B,n,MID,ORD,FWD5,-1.0,-2.3158917262748333,1.595956578179849
B136,B,n,MID,ORD,FWD10,-0.6666666666666667,0.4716491070032651,1.2621435038284785
B136,B,n,MID,ORD,FWD20,-0.33333333333333337,0.16737354371451701,0.17062423534620316
B136,B,n,MID,ORD,FWD30,0.0,0.33266875302222265,-0.2692526161460247
B136,B,n,MID,ORD,FWD40,0.33333333333333326,0.24726599632561985,-0.5539650349724978
B136,B,n,MID,ORD,FWD60,0.6666666666666665,-0.005038617675911444,-1.0045197137678412
B136,B,n,MID,ORD,EWall,1.0,1.1019729438851456,-1.2009869524681684
B136,B,n,MID,VAL,FWD5,-1.0,-2.3158917262748333,1.595956578179849
B136,B,n,MID,VAL,FWD10,-0.53509509058145,0.4716491070032651,1.2621435038284785
B136,B,n,MID,VAL,FWD20,-0.07019018116290032,0.16737354371451701,0.17062423534620316
B136,B,n,MID,VAL,FWD30,0.2017617572481174,0.33266875302222265,-0.2692526161460247
B136,B,n,MID,VAL,FWD40,0.3947147282556498,0.24726599632561985,-0.5539650349724978
B136,B,n,MID,VAL,FWD60,0.6666666666666667,-0.005038617675911444,-1.0045197137678412
B136,B,n,MID,VAL,EWall,1.0,1.1019729438851456,-1.2009869524681684
B136,B,trim,MID,ORD,B0.00,-1.0,-1.0966687182674382,-1.1566031933519176
B136,B,trim,MID,ORD,B0.01,-0.6,-0.7393109228120174,-0.7898919352495423
B136,B,trim,MID,ORD,B0.02,-0.19999999999999996,0.12737614719001808,-0.17873733200092126
B136,B,trim,MID,ORD,B0.03,0.20000000000000018,0.20265751191399153,0.004867349244166233
B136,B,trim,MID,ORD,B0.05,0.6000000000000001,-0.4838587844495171,0.12252724692119135
B136,B,trim,MID,ORD,B0.08,1.0,1.989804766424935,1.9978378644370318
B136,B,trim,MID,VAL,B0.00,-1.0,-1.0966687182674382,-1.1566031933519176
B136,B,trim,MID,VAL,B0.01,-0.75,-0.7393109228120174,-0.7898919352495423
B136,B,trim,MID,VAL,B0.02,-0.5,0.12737614719001808,-0.17873733200092126
B136,B,trim,MID,VAL,B0.03,-0.25,0.20265751191399153,0.004867349244166233
B136,B,trim,MID,VAL,B0.05,0.25,-0.4838587844495171,0.12252724692119135
B136,B,trim,MID,VAL,B0.08,1.0,1.989804766424935,1.9978378644370318
B136,B,volgate,MID,ORD,V0.30,-1.0,-0.19815456483450863,-1.647763067672522
B136,B,volgate,MID,ORD,V0.40,-0.6,-0.5709165073168787,-0.6436082547890041
B136,B,volgate,MID,ORD,V0.50,-0.19999999999999996,-1.7731249779271336,-0.4522192012235996
B136,B,volgate,MID,ORD,V0.60,0.20000000000000018,0.3889510921087712,0.601416341325403
B136,B,volgate,MID,ORD,V0.80,0.6000000000000001,0.9734186849762142,1.000424683107869
B136,B,volgate,MID,ORD,V1.00,1.0,1.1798262729935356,1.1417494992518575
B136,B,volgate,MID,VAL,V0.30,-1.0,-0.19815456483450863,-1.647763067672522
B136,B,volgate,MID,VAL,V0.40,-0.7142857142857142,-0.5709165073168787,-0.6436082547890041
B136,B,volgate,MID,VAL,V0.50,-0.4285714285714285,-1.7731249779271336,-0.4522192012235996
B136,B,volgate,MID,VAL,V0.60,-0.1428571428571428,0.3889510921087712,0.601416341325403
B136,B,volgate,MID,VAL,V0.80,0.4285714285714286,0.9734186849762142,1.000424683107869
B136,B,volgate,MID,VAL,V1.00,1.0,1.1798262729935356,1.1417494992518575
B136,C,band,MID,ORD,B0.00,-1.0,-1.1319068609896834,-1.1302083316883507
B136,C,band,MID,ORD,B0.01,-0.6,-0.8415270743976876,-0.8852159246936042
B136,C,band,MID,ORD,B0.03,-0.19999999999999996,-0.07610766412976032,-0.3542532509619499
B136,C,band,MID,ORD,B0.05,0.20000000000000018,-0.6339532132268731,-0.27564704266658685
B136,C,band,MID,ORD,B0.08,0.6000000000000001,1.376082395728879,0.9772102173626326
B136,C,band,MID,ORD,B0.12,1.0,1.3074124170150951,1.6681143326478591
B136,C,band,MID,VAL,B0.00,-1.0,-1.1319068609896834,-1.1302083316883507
B136,C,band,MID,VAL,B0.01,-0.8333333333333333,-0.8415270743976876,-0.8852159246936042
B136,C,band,MID,VAL,B0.03,-0.5,-0.07610766412976032,-0.3542532509619499
B136,C,band,MID,VAL,B0.05,-0.16666666666666663,-0.6339532132268731,-0.27564704266658685
B136,C,band,MID,VAL,B0.08,0.3333333333333335,1.376082395728879,0.9772102173626326
B136,C,band,MID,VAL,B0.12,1.0,1.3074124170150951,1.6681143326478591
B136,C,cadence,MID,ORD,FREQ_D,-1.0,0.08394918945663414,-1.3027713726442434
B136,C,cadence,MID,ORD,FREQ_W,-0.33333333333333337,1.0087930857318497,0.10669551344588953
B136,C,cadence,MID,ORD,FREQ_M,0.33333333333333326,0.5440980742079785,1.485760884002918
B136,C,cadence,MID,ORD,FREQ_Q,1.0,-1.6368403493964694,-0.2896850248045641
B136,C,cadence,MID,VAL,FREQ_D,-1.0,0.08394918945663414,-1.3027713726442434
B136,C,cadence,MID,VAL,FREQ_W,-0.22308202908195462,1.0087930857318497,0.10669551344588953
B136,C,cadence,MID,VAL,FREQ_M,0.4696709804438597,0.5440980742079785,1.485760884002918
B136,C,cadence,MID,VAL,FREQ_Q,1.0,-1.6368403493964694,-0.2896850248045641
B136,C,gross,MID,ORD,G0.25,-1.0,-1.3882047138259874,-1.3373195446294344
B136,C,gross,MID,ORD,G0.50,-0.33333333333333337,-0.4000390208403738,-0.4516197414434069
B136,C,gross,MID,ORD,G0.75,0.33333333333333326,0.4979220269552733,0.4431027412462537
B136,C,gross,MID,ORD,G1.00,1.0,1.290321707710575,1.3458365448265877
B136,C,gross,MID,VAL,G0.25,-1.0,-1.3882047138259874,-1.3373195446294344
B136,C,gross,MID,VAL,G0.50,-0.33333333333333337,-0.4000390208403738,-0.4516197414434069
B136,C,gross,MID,VAL,G0.75,0.33333333333333326,0.4979220269552733,0.4431027412462537
B136,C,gross,MID,VAL,G1.00,1.0,1.290321707710575,1.3458365448265877
B136,C,n,MID,ORD,N5,-1.0,-1.5822714085659872,-1.450919897458924
B136,C,n,MID,ORD,N10,-0.5,-0.7272135083082883,-0.8884505771134696
B136,C,n,MID,ORD,N20,0.0,0.5732203983118546,0.3750047834963111
B136,C,n,MID,ORD,N30,0.5,1.1247339337870066,1.1153972430350982
B136,C,n,MID,ORD,N50,1.0,0.6115305847754162,0.8489684480409826
B136,C,n,MID,VAL,N5,-1.0,-1.5822714085659872,-1.450919897458924
B136,C,n,MID,VAL,N10,-0.7777777777777778,-0.7272135083082883,-0.8884505771134696
B136,C,n,MID,VAL,N20,-0.33333333333333337,0.5732203983118546,0.3750047834963111
B136,C,n,MID,VAL,N30,0.11111111111111116,1.1247339337870066,1.1153972430350982
B136,C,n,MID,VAL,N50,1.0,0.6115305847754162,0.8489684480409826
B136,C,quantile,MID,ORD,Q0.10,-1.0,-1.8687876604525893,-1.7415713191184583
B136,C,quantile,MID,ORD,Q0.25,-0.5,0.3197138675038035,-0.07349982752718541
B136,C,quantile,MID,ORD,Q0.50,0.0,-0.054319611040561995,-0.0643959757477211
B136,C,quantile,MID,ORD,Q0.75,0.5,0.5597980672899361,0.6305556657981221
B136,C,quantile,MID,ORD,Q1.00,1.0,1.0435953366994082,1.2489114565952437
B136,C,quantile,MID,VAL,Q0.10,-1.0,-1.8687876604525893,-1.7415713191184583
B136,C,quantile,MID,VAL,Q0.25,-0.6666666666666667,0.3197138675038035,-0.07349982752718541
B136,C,quantile,MID,VAL,Q0.50,-0.11111111111111105,-0.054319611040561995,-0.0643959757477211
B136,C,quantile,MID,VAL,Q0.75,0.4444444444444444,0.5597980672899361,0.6305556657981221
B136,C,quantile,MID,VAL,Q1.00,1.0,1.0435953366994082,1.2489114565952437
B136,C,volcap,MID,ORD,V0.30,-1.0,-0.060664771493586116,-1.4743314371599827
B136,C,volcap,MID,ORD,V0.45,-0.5,-1.8927580605945742,-0.9011644476649998
B136,C,volcap,MID,ORD,V0.60,0.0,0.3527057775395543,0.4945820369940127
B136,C,volcap,MID,ORD,V0.90,0.5,0.8645371829268383,0.9214884122695648
B136,C,volcap,MID,ORD,V9.99,1.0,0.7361798716217677,0.9594254355614018
B136,C,volcap,MID,VAL,V0.30,-1.0,-0.060664771493586116,-1.4743314371599827
B136,C,volcap,MID,VAL,V0.45,-0.9690402476780186,-1.8927580605945742,-0.9011644476649998
B136,C,volcap,MID,VAL,V0.60,-0.9380804953560371,0.3527057775395543,0.4945820369940127
B136,C,volcap,MID,VAL,V0.90,-0.8761609907120743,0.8645371829268383,0.9214884122695648
B136,C,volcap,MID,VAL,V9.99,1.0,0.7361798716217677,0.9594254355614018
BSTK100,B,cadence,MID,ORD,FREQ_D,-1.0,-0.7613408080152051,-1.1539434977467973
BSTK100,B,cadence,MID,ORD,FREQ_W,-0.33333333333333337,-0.048373284626750356,0.6411526357409131
BSTK100,B,cadence,MID,ORD,FREQ_M,0.33333333333333326,-0.8381638190456621,-0.7745896483294404
BSTK100,B,cadence,MID,ORD,FREQ_Q,1.0,1.6478779116876239,1.2873805103353246
BSTK100,B,cadence,MID,VAL,FREQ_D,-1.0,-0.7613408080152051,-1.1539434977467973
BSTK100,B,cadence,MID,VAL,FREQ_W,-0.22308202908195462,-0.048373284626750356,0.6411526357409131
BSTK100,B,cadence,MID,VAL,FREQ_M,0.4696709804438597,-0.8381638190456621,-0.7745896483294404
BSTK100,B,cadence,MID,VAL,FREQ_Q,1.0,1.6478779116876239,1.2873805103353246
BSTK100,B,gross,MID,ORD,G0.25,-1.0,-1.5244975933432132,-1.4591803294600136
BSTK100,B,gross,MID,ORD,G0.40,-0.6,-0.8656659570525218,-0.8796369797611248
BSTK100,B,gross,MID,ORD,G0.55,-0.19999999999999996,-0.2427311985702114,-0.2965064295105492
BSTK100,B,gross,MID,ORD,G0.70,0.20000000000000018,0.3433292570716127,0.2895736258775474
BSTK100,B,gross,MID,ORD,G0.85,0.6000000000000001,0.8911284000991532,0.8779252247343547
BSTK100,B,gross,MID,ORD,G1.00,1.0,1.3984370917946713,1.467824888119786
BSTK100,B,gross,MID,VAL,G0.25,-1.0,-1.5244975933432132,-1.4591803294600136
BSTK100,B,gross,MID,VAL,G0.40,-0.5999999999999999,-0.8656659570525218,-0.8796369797611248
BSTK100,B,gross,MID,VAL,G0.55,-0.19999999999999984,-0.2427311985702114,-0.2965064295105492
BSTK100,B,gross,MID,VAL,G0.70,0.19999999999999996,0.3433292570716127,0.2895736258775474
BSTK100,B,gross,MID,VAL,G0.85,0.5999999999999999,0.8911284000991532,0.8779252247343547
BSTK100,B,gross,MID,VAL,G1.00,1.0,1.3984370917946713,1.467824888119786
BSTK100,B,n,MID,ORD,FWD5,-1.0,-2.1241457733225872,1.459587066201592
BSTK100,B,n,MID,ORD,FWD10,-0.6,0.31165654260031384,1.1913325877776362
BSTK100,B,n,MID,ORD,FWD20,-0.19999999999999996,0.34823653294339374,-0.006662709469781999
BSTK100,B,n,MID,ORD,FWD30,0.20000000000000018,0.17153672890414282,-0.6211950359205407
BSTK100,B,n,MID,ORD,FWD40,0.6000000000000001,0.19656685913656316,-0.9166234884801924
BSTK100,B,n,MID,ORD,EWall,1.0,1.09614910973819,-1.1064384201087167
BSTK100,B,n,MID,VAL,FWD5,-1.0,-2.1241457733225872,1.459587066201592
BSTK100,B,n,MID,VAL,FWD10,-0.46666666666666645,0.31165654260031384,1.1913325877776362
BSTK100,B,n,MID,VAL,FWD20,0.06666666666666665,0.34823653294339374,-0.006662709469781999
BSTK100,B,n,MID,VAL,FWD30,0.3786466670512836,0.17153672890414282,-0.6211950359205407
BSTK100,B,n,MID,VAL,FWD40,0.6000000000000003,0.19656685913656316,-0.9166234884801924
BSTK100,B,n,MID,VAL,EWall,1.0,1.09614910973819,-1.1064384201087167
BSTK100,B,trim,MID,ORD,B0.00,-1.0,-1.0498385377114787,-1.141767139376275
BSTK100,B,trim,MID,ORD,B0.01,-0.6,-0.7736110034317756,-0.8259334626453945
BSTK100,B,trim,MID,ORD,B0.02,-0.19999999999999996,0.41868760575100156,-0.07838305084927077
BSTK100,B,trim,MID,ORD,B0.03,0.20000000000000018,0.18869208170736274,-0.054596031611571484
BSTK100,B,trim,MID,ORD,B0.05,0.6000000000000001,-0.6859990956383847,0.10201249448728428
BSTK100,B,trim,MID,ORD,B0.08,1.0,1.9020689493233045,1.9986671899952273
BSTK100,B,trim,MID,VAL,B0.00,-1.0,-1.0498385377114787,-1.141767139376275
BSTK100,B,trim,MID,VAL,B0.01,-0.75,-0.7736110034317756,-0.8259334626453945
BSTK100,B,trim,MID,VAL,B0.02,-0.5,0.41868760575100156,-0.07838305084927077
BSTK100,B,trim,MID,VAL,B0.03,-0.25,0.18869208170736274,-0.054596031611571484
BSTK100,B,trim,MID,VAL,B0.05,0.25,-0.6859990956383847,0.10201249448728428
BSTK100,B,trim,MID,VAL,B0.08,1.0,1.9020689493233045,1.9986671899952273
BSTK100,B,volgate,MID,ORD,V0.30,-1.0,-1.1567447460570268,-1.5916623036102107
BSTK100,B,volgate,MID,ORD,V0.40,-0.6,-0.8189126422781119,-0.8289576227956689
BSTK100,B,volgate,MID,ORD,V0.50,-0.19999999999999996,-0.9219294536999405,-0.3384562341803225
BSTK100,B,volgate,MID,ORD,V0.60,0.20000000000000018,0.49021595678899244,0.6319913097292892
BSTK100,B,volgate,MID,ORD,V0.80,0.6000000000000001,1.1628150050719905,1.023356908921712
BSTK100,B,volgate,MID,ORD,V1.00,1.0,1.2445558801741108,1.1037279419352042
BSTK100,B,volgate,MID,VAL,V0.30,-1.0,-1.1567447460570268,-1.5916623036102107
BSTK100,B,volgate,MID,VAL,V0.40,-0.7142857142857142,-0.8189126422781119,-0.8289576227956689
BSTK100,B,volgate,MID,VAL,V0.50,-0.4285714285714285,-0.9219294536999405,-0.3384562341803225
BSTK100,B,volgate,MID,VAL,V0.60,-0.1428571428571428,0.49021595678899244,0.6319913097292892
BSTK100,B,volgate,MID,VAL,V0.80,0.4285714285714286,1.1628150050719905,1.023356908921712
BSTK100,B,volgate,MID,VAL,V1.00,1.0,1.2445558801741108,1.1037279419352042
BSTK100,C,band,MID,ORD,B0.00,-1.0,-1.0680278825944158,-1.1287526243029489
BSTK100,C,band,MID,ORD,B0.01,-0.6,-0.8325444898394294,-0.9081163930568635
BSTK100,C,band,MID,ORD,B0.03,-0.19999999999999996,-0.012183131084739559,-0.36927270303658316
BSTK100,C,band,MID,ORD,B0.05,0.20000000000000018,-0.7578555224751767,-0.2598685529246921
BSTK100,C,band,MID,ORD,B0.08,0.6000000000000001,1.4484670495940803,1.0651033383680784
BSTK100,C,band,MID,ORD,B0.12,1.0,1.2221439763996556,1.6009069349530143
BSTK100,C,band,MID,VAL,B0.00,-1.0,-1.0680278825944158,-1.1287526243029489
BSTK100,C,band,MID,VAL,B0.01,-0.8333333333333333,-0.8325444898394294,-0.9081163930568635
BSTK100,C,band,MID,VAL,B0.03,-0.5,-0.012183131084739559,-0.36927270303658316
BSTK100,C,band,MID,VAL,B0.05,-0.16666666666666663,-0.7578555224751767,-0.2598685529246921
BSTK100,C,band,MID,VAL,B0.08,0.3333333333333335,1.4484670495940803,1.0651033383680784
BSTK100,C,band,MID,VAL,B0.12,1.0,1.2221439763996556,1.6009069349530143
BSTK100,C,cadence,MID,ORD,FREQ_D,-1.0,0.22281149386201343,-1.4074621317852107
BSTK100,C,cadence,MID,ORD,FREQ_W,-0.33333333333333337,1.1370657388156162,0.3755298526001808
BSTK100,C,cadence,MID,ORD,FREQ_M,0.33333333333333326,0.25086842591998426,1.336205605536672
BSTK100,C,cadence,MID,ORD,FREQ_Q,1.0,-1.6107456585976274,-0.30427332635164206
BSTK100,C,cadence,MID,VAL,FREQ_D,-1.0,0.22281149386201343,-1.4074621317852107
BSTK100,C,cadence,MID,VAL,FREQ_W,-0.22308202908195462,1.1370657388156162,0.3755298526001808
BSTK100,C,cadence,MID,VAL,FREQ_M,0.4696709804438597,0.25086842591998426,1.336205605536672
BSTK100,C,cadence,MID,VAL,FREQ_Q,1.0,-1.6107456585976274,-0.30427332635164206
BSTK100,C,gross,MID,ORD,G0.25,-1.0,-1.3847170600418712,-1.3351854303462662
BSTK100,C,gross,MID,ORD,G0.50,-0.33333333333333337,-0.4032190239181712,-0.4537310931443088
BSTK100,C,gross,MID,ORD,G0.75,0.33333333333333326,0.4929597115073002,0.44097353339364626
BSTK100,C,gross,MID,ORD,G1.00,1.0,1.2949763724524528,1.3479429900969289
BSTK100,C,gross,MID,VAL,G0.25,-1.0,-1.3847170600418712,-1.3351854303462662
BSTK100,C,gross,MID,VAL,G0.50,-0.33333333333333337,-0.4032190239181712,-0.4537310931443088
BSTK100,C,gross,MID,VAL,G0.75,0.33333333333333326,0.4929597115073002,0.44097353339364626
BSTK100,C,gross,MID,VAL,G1.00,1.0,1.2949763724524528,1.3479429900969289
BSTK100,C,n,MID,ORD,N5,-1.0,-1.4327376925468127,-1.3324230698244057
BSTK100,C,n,MID,ORD,N10,-0.5,-0.8846498252588962,-1.0392409071365254
BSTK100,C,n,MID,ORD,N20,0.0,1.2478799959954316,1.1853821243003255
BSTK100,C,n,MID,ORD,N30,0.5,0.4014688461264829,0.45923050413122707
BSTK100,C,n,MID,ORD,N50,1.0,0.6680386756837893,0.7270513485293761
BSTK100,C,n,MID,VAL,N5,-1.0,-1.4327376925468127,-1.3324230698244057
BSTK100,C,n,MID,VAL,N10,-0.7777777777777778,-0.8846498252588962,-1.0392409071365254
BSTK100,C,n,MID,VAL,N20,-0.33333333333333337,1.2478799959954316,1.1853821243003255
BSTK100,C,n,MID,VAL,N30,0.11111111111111116,0.4014688461264829,0.45923050413122707
BSTK100,C,n,MID,VAL,N50,1.0,0.6680386756837893,0.7270513485293761
BSTK100,C,quantile,MID,ORD,Q0.10,-1.0,-0.4632007728877596,-0.8096613886061237
BSTK100,C,quantile,MID,ORD,Q0.25,-0.5,-1.694750398237946,-1.5362815422444887
BSTK100,C,quantile,MID,ORD,Q0.50,0.0,0.4024346314766772,0.732120248875862
BSTK100,C,quantile,MID,ORD,Q0.75,0.5,0.5534179095807585,0.5366562989278779
BSTK100,C,quantile,MID,ORD,Q1.00,1.0,1.2020986300682652,1.0771663830468705
BSTK100,C,quantile,MID,VAL,Q0.10,-1.0,-0.4632007728877596,-0.8096613886061237
BSTK100,C,quantile,MID,VAL,Q0.25,-0.6666666666666667,-1.694750398237946,-1.5362815422444887
BSTK100,C,quantile,MID,VAL,Q0.50,-0.11111111111111105,0.4024346314766772,0.732120248875862
BSTK100,C,quantile,MID,VAL,Q0.75,0.4444444444444444,0.5534179095807585,0.5366562989278779
BSTK100,C,quantile,MID,VAL,Q1.00,1.0,1.2020986300682652,1.0771663830468705
BSTK100,C,volcap,MID,ORD,V0.30,-1.0,-1.0623633113813848,-1.4729822146655054
BSTK100,C,volcap,MID,ORD,V0.45,-0.5,-1.3196720405333584,-0.9112520286080906
BSTK100,C,volcap,MID,ORD,V0.60,0.0,0.3987901746185088,0.5300942375390731
BSTK100,C,volcap,MID,ORD,V0.90,0.5,1.037369610729668,0.9234884855905976
BSTK100,C,volcap,MID,ORD,V9.99,1.0,0.9458755665665632,0.9306515201439238
BSTK100,C,volcap,MID,VAL,V0.30,-1.0,-1.0623633113813848,-1.4729822146655054
BSTK100,C,volcap,MID,VAL,V0.45,-0.9690402476780186,-1.3196720405333584,-0.9112520286080906
BSTK100,C,volcap,MID,VAL,V0.60,-0.9380804953560371,0.3987901746185088,0.5300942375390731
BSTK100,C,volcap,MID,VAL,V0.90,-0.8761609907120743,1.037369610729668,0.9234884855905976
BSTK100,C,volcap,MID,VAL,V9.99,1.0,0.9458755665665632,0.9306515201439238
S0_B60,B,cadence,MID,ORD,FREQ_D,-1.0,-1.0186013087879318,-1.5948885637745187
S0_B60,B,cadence,MID,ORD,FREQ_W,-0.33333333333333337,-0.14382443830564529,1.1684396630126876
S0_B60,B,cadence,MID,ORD,FREQ_M,0.33333333333333326,-0.4832468710956547,0.2218815445690117
S0_B60,B,cadence,MID,ORD,FREQ_Q,1.0,1.645672618189243,0.20456735619281943
S0_B60,B,cadence,MID,VAL,FREQ_D,-1.0,-1.0186013087879318,-1.5948885637745187
S0_B60,B,cadence,MID,VAL,FREQ_W,-0.22308202908195462,-0.14382443830564529,1.1684396630126876
S0_B60,B,cadence,MID,VAL,FREQ_M,0.4696709804438597,-0.4832468710956547,0.2218815445690117
S0_B60,B,cadence,MID,VAL,FREQ_Q,1.0,1.645672618189243,0.20456735619281943
S0_B60,B,gross,MID,ORD,G0.25,-1.0,-0.02468926563001535,-1.4589345798014168
S0_B60,B,gross,MID,ORD,G0.40,-0.6,0.7708128174807825,-0.8797376157360947
S0_B60,B,gross,MID,ORD,G0.55,-0.19999999999999996,0.9855707042296451,-0.29670496719485256
S0_B60,B,gross,MID,ORD,G0.70,0.20000000000000018,0.6146584036402296,0.28944808908775277
S0_B60,B,gross,MID,ORD,G0.85,0.6000000000000001,-0.36589754515219786,0.877950997981753
S0_B60,B,gross,MID,ORD,G1.00,1.0,-1.980455114568444,1.4679780756628584
S0_B60,B,gross,MID,VAL,G0.25,-1.0,-0.02468926563001535,-1.4589345798014168
S0_B60,B,gross,MID,VAL,G0.40,-0.5999999999999999,0.7708128174807825,-0.8797376157360947
S0_B60,B,gross,MID,VAL,G0.55,-0.19999999999999984,0.9855707042296451,-0.29670496719485256
