panel,cadence,draw,CAGR,Sharpe,MaxDD,OOS_Sharpe,p4b_REC,REC_L_H1,REC_L_H2,REC_L_OOS,REC_L_DD,REC_L_CAGR,p4b_REC_noOOS,p4b_DISJ,DISJ_L_H1,DISJ_L_H2,DISJ_L_OOS,DISJ_L_DD,DISJ_L_CAGR,p4b_DISJ_noOOS,p4b_TWOLEG,TWOLEG_L_H1,TWOLEG_L_H2,TWOLEG_L_OOS,TWOLEG_L_DD,TWOLEG_L_CAGR,p4b_TWOLEG_noOOS
U56,W,63,0.0716794308469133,0.7683880641714539,-0.15005874716728596,0.7810535610202953,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,64,0.06804678920733687,0.729699925511031,-0.15840862510821618,0.8493157239301994,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,65,0.06056664235669684,0.6643328408971668,-0.15646625453277874,0.7907555498457377,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,66,0.07363553690113567,0.7913684929663485,-0.15605282813040622,0.7977530753207233,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,67,0.07598227530194435,0.8101339173812084,-0.16330051191268324,0.9344217319932545,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,68,0.0668376465758671,0.7258238605220906,-0.15604740041430043,0.7482822547280086,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,69,0.07031723227298947,0.7489886496752697,-0.15760451220946903,0.8872100543348049,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,70,0.07194873395946977,0.7605142852411301,-0.16768700550333782,0.7189786588014485,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,71,0.06277556282736718,0.6877925671233907,-0.15914555011027842,0.7257445479621585,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,72,0.07197290208117701,0.7620276315722765,-0.15289797715044895,0.8908554695555004,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,73,0.06975521391038142,0.753175347730914,-0.1654699919919076,0.8195502932009494,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,74,0.08019437175379163,0.8534048756857509,-0.1351151686193176,0.9269991045477924,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,75,0.06500480818271326,0.7052461914337635,-0.14980716052990029,0.7251277753457238,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,76,0.06924466293768727,0.7358106193184267,-0.169132824979635,0.8410693027211639,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,77,0.06733405520363656,0.7261358787041338,-0.1622952921148374,0.8368869066355831,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,78,0.06678742210031641,0.7240592318350244,-0.14830968332727912,0.8597831105154203,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,79,0.06661330942145782,0.717347253872044,-0.15457641891512042,0.7794975885185453,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,80,0.07599649173588685,0.8092369654189925,-0.1671768579899,0.8149856977836477,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,81,0.07255735179206346,0.7748867952153305,-0.16193003172293297,0.8120181290491674,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,82,0.06896499450752169,0.7457758537119095,-0.1537706991353085,0.7407953733555632,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,83,0.07485401721737928,0.7974829521756617,-0.16228722195938416,0.8676244949466827,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,84,0.06875754582252469,0.7326126810335413,-0.16294853819275357,0.7344746524904993,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,85,0.06717843477099517,0.7232353681816688,-0.16672289911308158,0.7943834664408138,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,86,0.07227456496308937,0.7705411240678283,-0.16793219048522612,0.7851713613550227,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,87,0.07367023864612188,0.7875684410130811,-0.1642951601042234,0.9420668453719718,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,88,0.07408063050529967,0.7928258472343456,-0.16259649921645614,0.8058210616728727,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,89,0.07422206901047113,0.7952682430982333,-0.1622473031095143,0.8556363579585468,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,90,0.07490604549928181,0.7936616262798861,-0.169328629278095,0.847527782033027,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,91,0.07200398883931047,0.7754331450028523,-0.14443246459608405,0.896845483479277,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,92,0.07259748015211254,0.7766933689151045,-0.16205440995915854,0.8371905808987598,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,93,0.07345397203188098,0.7826286107436259,-0.1788822745351376,0.8181486178576628,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,94,0.0677460488912216,0.7295595756607216,-0.16366916951075594,0.8362200363975862,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,95,0.06566139749094235,0.7159101972178825,-0.15003731252401886,0.7862576494251604,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,96,0.06996074903870952,0.7541837075677548,-0.16822154902700193,0.8242676189912789,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,97,0.07258158279723892,0.781831784563742,-0.15116908533343887,0.8852380647024237,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,98,0.08036051962430402,0.8532998941147094,-0.15977129685070635,0.9290743120250977,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,99,0.064750392593931,0.7059657684241198,-0.16580461450312245,0.8581269934978276,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,100,0.059589103877124794,0.6488592841580149,-0.16434396995305456,0.7133992139739264,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,101,0.06818679702793018,0.734408679257103,-0.15952462394725586,0.8382742489896573,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,102,0.06467966526227076,0.7001469773018824,-0.14525487344108212,0.6537191477843464,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,103,0.06916432287487395,0.7497868487381777,-0.15161953709444465,0.8296795963085243,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,104,0.06842807400655193,0.7342843932761804,-0.16405941107097488,0.7770067432119636,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,105,0.06486222148013487,0.6986537478312718,-0.1645263833760613,0.669021472104076,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,106,0.07635787420734474,0.8148786837133118,-0.15386718453385062,0.9037876040103728,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,107,0.07654457037796258,0.8189549096640687,-0.15988946279163896,0.9578785934006245,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,108,0.07283772868025262,0.7751595074961729,-0.15703313346234848,0.8389773782182911,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,109,0.06633856470154464,0.7166507609707633,-0.15691642705262365,0.6853920385415344,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,110,0.0684467540877216,0.7365191287809282,-0.15771574457018112,0.7564832057624182,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,111,0.06793619563618658,0.7367612423066644,-0.15738312277527455,0.8245368958683199,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,112,0.07049073029145725,0.7528172517185956,-0.1561218646158462,0.8215549404807971,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,113,0.07126215830408467,0.7675103386686594,-0.1593977273747269,0.9454202600785608,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,114,0.0697474269382885,0.7515776648749735,-0.1551347376732809,0.8806861179850651,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,115,0.07345523657069197,0.7856103398563272,-0.1665206148634365,0.7971060249096583,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,116,0.07552778774493318,0.8067738237968756,-0.1622868346948777,0.8579984756664926,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,117,0.06804159475219107,0.7351768007250988,-0.15786751756988693,0.8545571653461764,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,118,0.06607741294986025,0.7097989687370913,-0.16162215562428628,0.8075814358003858,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,119,0.0728549245127379,0.777575136934695,-0.1632291527036941,0.8818970312387912,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,120,0.0726144711492458,0.7718442759653844,-0.16521716517676555,0.7734115620135343,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,121,0.06725390176051449,0.7255521336944412,-0.14657846033770172,0.7963158187902617,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,122,0.06414224989917372,0.6900155567024778,-0.17948509965985238,0.8006838900159264,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,123,0.06522819703901939,0.7038016414723087,-0.16251360696340555,0.7671220587190458,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,124,0.07551355633612422,0.8104185296797329,-0.1553694906613784,0.9635793690809662,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,125,0.06721415955253218,0.7309546279390182,-0.16488767123447245,0.837453857271379,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,126,0.06768568183292478,0.7238643259847668,-0.17026070162926588,0.7589365893374636,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,127,0.06286569299918598,0.6853094801326178,-0.16152481512999306,0.6487379436686889,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,128,0.06422997309496759,0.6975293494740615,-0.14502054231419947,0.7207283729219139,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,129,0.07217487435892922,0.7703123423754067,-0.15960053070843938,0.7563183706885489,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,130,0.07348094385058035,0.7788985658180154,-0.1711782528102268,0.8729338297762311,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,131,0.06177329985117197,0.6703255102011609,-0.16751557774259085,0.72655923288051,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,132,0.07164283125642767,0.7649082670347415,-0.1628706975447779,0.9484096149927007,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,133,0.0704361583433677,0.7590265335777261,-0.15686351055152647,0.7951570280853979,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,134,0.06613556477079152,0.7143168025597529,-0.15846021177035852,0.6836888258326558,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,135,0.07342286732959513,0.7830957646266885,-0.15399181874769163,0.8284352259846252,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,136,0.06406213762940371,0.697973366833768,-0.16158758220369018,0.7351855106588717,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,137,0.0668449882344273,0.7157899565338828,-0.16177005326737381,0.8531770439204571,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,138,0.07774936671210386,0.8289788054521223,-0.16513393533823373,0.901383002672376,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,139,0.06661724448764095,0.7142687124059826,-0.1733831133410163,0.8284995459405027,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,140,0.06471290946812425,0.7000385491630584,-0.15597868000116155,0.8300087353617356,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,141,0.06888773429421824,0.736565410581702,-0.16797712128727815,0.809920872100418,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,142,0.06796409088324284,0.7407072048385764,-0.14433859611842736,0.8654143746384252,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,143,0.0723099786235415,0.7739723044102516,-0.15626376965202549,0.8449714332809339,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,144,0.05919248970557445,0.6476567976821411,-0.1576182046002006,0.7792178314996764,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,145,0.06385857228290837,0.6919075258299027,-0.16170478633284735,0.8241554802312733,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,146,0.06546254217609815,0.7073869931150149,-0.1706925636885206,0.7675284231963165,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,147,0.06374241192542907,0.6955215545198169,-0.15591401833179852,0.699739156534461,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,148,0.05926156809575245,0.6485009230464424,-0.1634123000190909,0.7120328716832596,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,149,0.07126369400343235,0.77634522209606,-0.15064931857535202,0.9061259038704018,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,150,0.06305553889583781,0.6830079566405235,-0.1733541080518295,0.679564972943669,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,151,0.07778866368586002,0.8256061285095033,-0.14765442041212584,0.9834148504831992,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,152,0.07319654855121427,0.7875994041703516,-0.15293613371365,0.8948891069353577,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
U56,W,153,0.0649517445786898,0.7061781642220483,-0.1399251094542283,0.7731358942230921,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,154,0.06545160660364036,0.7158761113417298,-0.16512498139881715,0.7640987944757329,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,155,0.06720349026561512,0.7225803655310895,-0.16453409264138497,0.7898915106069657,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
U56,W,156,0.07970706800575389,0.8428103675868768,-0.15525311279923626,0.9611818286505418,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
