variant,panel,book,family,bps,CAGR,Sharpe,MaxDD,H1,H2,gross,dSharpe_vs_EWALL,dCAGR_vs_EWALL,pass4a,pass4b,pass4b_plus_beats_EWALL
RESPREAD,SMALL439,TOP20,RANKED,25,0.11427682867110955,0.6295391941351706,-0.30945295449365295,0.7215136131829357,0.5863895842546211,0.7501324679081477,-0.03249581589867778,0.015333259689698897,False,False,False
RESPREAD,SMALL439,TOP40,RANKED,10,0.09487165384527141,0.6034261179230288,-0.2827430104194708,0.7410337535574707,0.5213884763596854,0.7489353493465787,-0.07470915173564874,-0.006946124472179793,False,False,False
RESPREAD,SMALL439,TOP40,RANKED,25,0.07197627602776602,0.4832492441275462,-0.3020636530149998,0.6019645573137578,0.41144468518112204,0.7489353493465787,-0.17878576590630213,-0.02696729295364464,False,False,False
RESPREAD,SMALL439,TOP20V,RANKED,10,0.055555665361421314,0.47731637335326454,-0.33329274130621045,0.7923577187002003,0.22782764407224793,0.7500397415499401,-0.200818896305413,-0.04626211295602989,False,False,False
RESPREAD,SMALL439,TOP20V,RANKED,25,0.017146182353582784,0.19518789435537037,-0.375888045254995,0.48479042801257777,-0.03693653340854551,0.7500397415499401,-0.466847115678478,-0.08179738662782787,False,False,False
RESPREAD,SMALL439,TOP20B3,RANKED,10,0.14269211694687267,0.752648670357939,-0.3055329302916988,0.860297605324279,0.7023796269239219,0.7499432816964346,0.07451340069926149,0.04087433862942147,False,False,False
RESPREAD,SMALL439,TOP20B3,RANKED,25,0.11508850762146094,0.6335379686094348,-0.3070612165255797,0.7215136131829357,0.5929857719308406,0.7499432816964346,-0.02849704142441356,0.016144938640050288,False,False,False
RESPREAD,SMALL439,LOWVOL20,RANKED,10,0.04722640531693045,0.5292885587046977,-0.25653580038549684,0.8383158617687342,0.29303224123118676,0.7500966453684995,-0.14884671095397983,-0.05459137300052075,False,False,False
RESPREAD,SMALL439,LOWVOL20,RANKED,25,0.008857135944088768,0.1398249625864342,-0.29556405311880285,0.37973314171170575,-0.0473391290662902,0.7500966453684995,-0.5222100474474142,-0.09008643303732189,False,False,False
SCALARLO,U56,EWALL,CONTROL,10,0.08644668959613755,1.0688417212588956,-0.16510625788681754,1.0481904395869077,1.1050462550717943,0.5366559080171375,0.0,0.0,False,False,False
SCALARLO,U56,EWALL,CONTROL,25,0.08546415802053131,1.057582660707617,-0.16529543069428532,1.0362285733357668,1.094075932531101,0.5366559080171375,0.0,0.0,False,False,False
SCALARLO,U56,RULESV2,GATE,10,0.08189156945450238,1.1688752937485198,-0.12054946142590717,1.0555786110324472,1.2722458691068976,0.5374396822312262,0.10003357248962419,-0.004555120141635172,False,False,False
SCALARLO,U56,RULESV2,GATE,25,0.07904505987063715,1.1307071003888596,-0.12092634875468711,1.0172344877511998,1.2340160237186597,0.5374396822312262,0.07312443968124249,-0.006419098149894165,False,False,False
SCALARLO,U56,MA200dg,GATE,10,0.07733155917993417,1.135096773794976,-0.12011679578621492,1.0109684825702818,1.247530285485214,0.5355888272800934,0.06625505253608033,-0.009115130416203376,False,False,False
SCALARLO,U56,MA200dg,GATE,25,0.07223141896070828,1.0647180646747103,-0.12079149368067843,0.9366391629049604,1.1801443267167495,0.5355888272800934,0.0071354039670932234,-0.013232739059823029,False,False,False
SCALARLO,U56,BAND6dg,GATE,10,0.07887961288833822,1.1043760790251156,-0.13472540930022459,1.0183343943074177,1.184106675663899,0.513351281782835,0.03553435776621994,-0.007567076707799325,False,False,False
SCALARLO,U56,BAND6dg,GATE,25,0.07679725254777447,1.0769853138467864,-0.13495293795439645,0.9913084500748748,1.1562311567013959,0.513351281782835,0.019402653139169335,-0.008666905472756836,False,False,False
SCALARLO,U56,ABSdg,GATE,10,0.08572316400452751,1.0807146750275463,-0.14824447308778788,1.077804526311599,1.089744288927428,0.5628824505547412,0.011872953768650607,-0.0007235255916100414,False,False,False
SCALARLO,U56,ABSdg,GATE,25,0.08183815675414285,1.0352371283410373,-0.14876277185915088,1.0311712648607148,1.044948664257436,0.5628824505547412,-0.022345532366579768,-0.0036260012663884567,False,False,False
SCALARLO,U56,TOP5V1,RANKED,10,0.045806456291564546,0.6485516826772345,-0.09976744002488647,0.6653071998351205,0.6355009800525074,0.5360770288974721,-0.42029003858166114,-0.040640233304573004,False,False,False
SCALARLO,U56,TOP5V1,RANKED,25,0.019041688898889575,0.29386943268345755,-0.11349239831588398,0.292079245990716,0.2962770823770386,0.5360770288974721,-0.7637132280241595,-0.06642246912164174,False,False,False
SCALARLO,U56,TOP10,RANKED,10,0.11609725002438709,1.0525560779419076,-0.1714534390045882,1.143047300450483,1.0055928784617012,0.5336787683590678,-0.016285643316988008,0.02965056042824954,False,True,False
SCALARLO,U56,TOP10,RANKED,25,0.10082404948984736,0.9273892540792038,-0.17236481552388672,1.0000797713365686,0.8911202668999108,0.5336787683590678,-0.13019340662841328,0.015359891469316045,False,True,False
SCALARLO,U56,TOP20,RANKED,10,0.10284661107075421,1.1416342833430673,-0.14456460381171843,1.17865719577862,1.1292606511047825,0.5319229130388591,0.07279256208417162,0.016399921474616663,False,True,True
SCALARLO,U56,TOP20,RANKED,25,0.09185650045148175,1.02914384228866,-0.14582106680570128,1.0518584702041482,1.0261320540750367,0.5319229130388591,-0.028438818418957013,0.006392342430950437,False,False,False
SCALARLO,U56,TOP40,RANKED,10,0.08301850193144,1.142310007490941,-0.12535561208112123,1.0294052426339604,1.2449419444811742,0.536986360192682,0.07346828623204527,-0.003428187664697546,False,False,False
SCALARLO,U56,TOP40,RANKED,25,0.07655673639278149,1.0592136496481483,-0.12617414189758358,0.9433403344832718,1.1636470345869478,0.536986360192682,0.0016309889405312639,-0.008907421627749823,False,False,False
SCALARLO,U56,TOP20V,RANKED,10,0.0748471137357074,1.012964970609058,-0.13258012196629398,0.9618486378963083,1.0630939069678655,0.5316395560253437,-0.05587675064983766,-0.011599575860430145,False,False,False
SCALARLO,U56,TOP20V,RANKED,25,0.06230452808342557,0.853768612847288,-0.13410221096409525,0.791701761946245,0.9118011157656278,0.5316395560253437,-0.20381404786032908,-0.02315962993710574,False,False,False
SCALARLO,U56,TOP20B3,RANKED,10,0.10356628273949164,1.145843471275233,-0.14565757774963783,1.1804473487605207,1.1358976204457756,0.5312540123567617,0.07700175001633736,0.017119593143354095,False,True,True
SCALARLO,U56,TOP20B3,RANKED,25,0.09292967225110682,1.0373726668300487,-0.14692253028432278,1.0571415248149765,1.0371746490710836,0.5312540123567617,-0.02020999387756839,0.0074655142305755096,False,False,False
SCALARLO,U56,LOWVOL20,RANKED,10,0.04390357639467379,0.9289452244162929,-0.10724365142994918,1.0276953076843902,0.8684249624026652,0.5365260490664637,-0.13989649684260275,-0.042543113201463756,False,False,False
SCALARLO,U56,LOWVOL20,RANKED,25,0.03486786146491516,0.7445378769589466,-0.10853514602919434,0.8115095076000411,0.7052321375522767,0.5365260490664637,-0.3130447837486705,-0.05059629655561615,False,False,False
SCALARLO,B136,EWALL,CONTROL,10,0.09669435403265991,1.0871804834086636,-0.1936966634715328,1.1605473558053134,1.047998830671284,0.5584774265443792,0.0,0.0,False,False,False
SCALARLO,B136,EWALL,CONTROL,25,0.09561928564245292,1.076050581607234,-0.19388383758843297,1.1491109016234673,1.0369197463234456,0.5584774265443792,0.0,0.0,False,False,False
SCALARLO,B136,RULESV2,GATE,10,0.07617124945758635,1.0820582813703947,-0.1224079386020801,1.1262098537824325,1.040002456077372,0.5373564983058969,-0.005122202038268853,-0.02052310457507356,False,False,False
SCALARLO,B136,RULESV2,GATE,25,0.07294444370679831,1.0390775176051121,-0.1228487970108898,1.0871784205622592,0.9932122890500983,0.5373564983058969,-0.03697306400212197,-0.02267484193565461,False,False,False
SCALARLO,B136,MA200dg,GATE,10,0.07339148627683478,1.0662994438315476,-0.12616421510282383,1.0871859585818058,1.0467268841991435,0.5364871024627814,-0.020881039577115956,-0.02330286775582513,False,False,False
SCALARLO,B136,MA200dg,GATE,25,0.06799384916911677,0.9926132088925435,-0.1269257259707245,1.0160414032459602,0.9705741490575877,0.5364871024627814,-0.08343737271469065,-0.02762543647333615,False,False,False
SCALARLO,B136,BAND6dg,GATE,10,0.07757130411949653,1.0683739451940626,-0.13689064857241318,1.1283634027926879,1.0116962998083188,0.5313281056366054,-0.018806538214600987,-0.01912304991316338,False,False,False
SCALARLO,B136,BAND6dg,GATE,25,0.07524837496934578,1.0383799424894058,-0.13720246060971275,1.101601002138627,0.9786020940644543,0.5313281056366054,-0.03767063911782831,-0.020370910673107145,False,False,False
SCALARLO,B136,ABSdg,GATE,10,0.08538005699733509,1.0497153153370529,-0.16301350516616642,1.13382643392858,0.9727529099583697,0.5693780583958858,-0.03746516807161071,-0.011314297035324827,False,False,False
SCALARLO,B136,ABSdg,GATE,25,0.08128804090852149,1.0030197968605719,-0.16380240005309765,1.0900183067012084,0.9233103727948553,0.5693780583958858,-0.07303078474666225,-0.014331244733931436,False,False,False
SCALARLO,B136,TOP5V1,RANKED,10,0.050322184146646354,0.6555422718345861,-0.16099383624111618,0.8573084035630124,0.4693390274222326,0.5581105355023245,-0.43163821157407745,-0.04637216988601356,False,False,False
SCALARLO,B136,TOP5V1,RANKED,25,0.015571334947699356,0.2330198464857146,-0.20513504301969587,0.4357381620905479,0.04526290236986682,0.5581105355023245,-0.8430307351215195,-0.08004795069475357,False,False,False
SCALARLO,B136,TOP10,RANKED,10,0.12397581290474657,0.933635510869098,-0.1990449674326158,1.1573382190388457,0.7990071842531612,0.5573542737620824,-0.15354497253956556,0.02728145887208666,False,False,False
SCALARLO,B136,TOP10,RANKED,25,0.10414808220327121,0.8016380349180484,-0.19983909715309744,0.9989563170713185,0.6821124458966771,0.5573542737620824,-0.2744125466891857,0.008528796560818286,False,False,False
SCALARLO,B136,TOP20,RANKED,10,0.10642839931700365,0.9723339010969044,-0.18340689937306331,1.130633928696238,0.8655006293845053,0.5571432423886269,-0.11484658231175915,0.00973404528434374,False,True,False
SCALARLO,B136,TOP20,RANKED,25,0.09023079511798549,0.838171507023983,-0.18459411795345237,0.9825497923177782,0.7399061697217032,0.5571432423886269,-0.23787907458325108,-0.0053884905244674375,False,False,False
SCALARLO,B136,TOP40,RANKED,10,0.09700010256484837,1.0517331697839423,-0.1509637677957738,1.1605902247629067,0.9669551113829896,0.5546679685395314,-0.03544731362472131,0.00030574853218845455,False,False,False
SCALARLO,B136,TOP40,RANKED,25,0.08492704572417553,0.9311753346114352,-0.15183249945081,1.028609874326127,0.8551230583844974,0.5546679685395314,-0.1448752469957989,-0.01069223991827739,False,False,False
SCALARLO,B136,TOP20V,RANKED,10,0.0635695620243748,0.8224649788574044,-0.15078327041838013,1.0280798217197302,0.6537724642136037,0.557628186956304,-0.26471550455125914,-0.03312479200828511,False,False,False
SCALARLO,B136,TOP20V,RANKED,25,0.04228179788946029,0.5647401072723681,-0.1526154067934471,0.7457627727538179,0.41494877678183184,0.557628186956304,-0.511310474334866,-0.05333748775299263,False,False,False
SCALARLO,B136,TOP20B3,RANKED,10,0.10723562850025248,0.9836523071332118,-0.1689195680736144,1.1338887346807907,0.8816322648543856,0.5569252423019729,-0.10352817627545174,0.010541274467592565,False,True,False
SCALARLO,B136,TOP20B3,RANKED,25,0.09108612525666393,0.8492111316669126,-0.17026341857768912,0.9857812240260309,0.7557539258350381,0.5569252423019729,-0.22683944994032146,-0.004533160385788992,False,False,False
SCALARLO,B136,LOWVOL20,RANKED,10,0.03759147169704313,0.8161978953123102,-0.11417360425432443,0.9691672176196151,0.7201454969230953,0.5583617808444997,-0.27098258809635334,-0.05910288233561678,False,False,False
SCALARLO,B136,LOWVOL20,RANKED,25,0.020642999333064127,0.46063815525546614,-0.11627817048714473,0.5487772686487781,0.40495975586347377,0.5583617808444997,-0.615412426351768,-0.0749762863093888,False,False,False
SCALARLO,SMALL439,EWALL,CONTROL,10,0.05854827737936796,0.6793329106020574,-0.21223248995586952,0.7969562414027624,0.6158709358204543,0.4148077761045675,0.0,0.0,False,False,False
SCALARLO,SMALL439,EWALL,CONTROL,25,0.056971343147087294,0.6626762585017875,-0.21405945254035785,0.7786203393675303,0.5999111737275249,0.4148077761045675,0.0,0.0,False,False,False
SCALARLO,SMALL439,RULESV2,GATE,10,0.03803686076484869,0.5710244752159083,-0.14703625800009068,0.5682458981113394,0.5757362229674686,0.3771565135860125,-0.1083084353861491,-0.020511416614519273,False,False,False
SCALARLO,SMALL439,RULESV2,GATE,25,0.033685535423260804,0.5106440984380531,-0.15266921361150154,0.5063678391053696,0.5164065651303511,0.3771565135860125,-0.15203216006373432,-0.02328580772382649,False,False,False
SCALARLO,SMALL439,MA200dg,GATE,10,0.035584750244263,0.5395195187479799,-0.14270715775313236,0.5239945844696815,0.5554248655384678,0.37789601225880287,-0.13981339185407748,-0.022963527135104966,False,False,False
SCALARLO,SMALL439,MA200dg,GATE,25,0.02983452090183758,0.4590265837677621,-0.1500297687939044,0.43757341642483544,0.4796936747564501,0.37789601225880287,-0.20364967473402534,-0.027136822245249714,False,False,False
SCALARLO,SMALL439,BAND6dg,GATE,10,0.04190424259941672,0.6161675947723485,-0.1500482435418673,0.6413854848390551,0.5963413995618353,0.3793757201800254,-0.06316531582970886,-0.016644034779951244,False,False,False
SCALARLO,SMALL439,BAND6dg,GATE,25,0.03851852857252669,0.5700735038915242,-0.1543146387613371,0.5955486521238006,0.5498272925527108,0.3793757201800254,-0.09260275461026324,-0.018452814574560605,False,False,False
SCALARLO,SMALL439,ABSdg,GATE,10,0.039701731462438605,0.5656526426171331,-0.1459263269532043,0.6271274829735682,0.5062749345152406,0.39024575333464107,-0.11368026798492425,-0.018846545916929358,False,False,False
SCALARLO,SMALL439,ABSdg,GATE,25,0.034949957265207665,0.5033862510178075,-0.14728417409624406,0.5637386947195626,0.44505538123438587,0.39024575333464107,-0.15929000748397992,-0.02202138588187963,False,False,False
SCALARLO,SMALL439,TOP5V1,RANKED,10,0.04725563343094952,0.6063653405430449,-0.19016581058376802,0.6865710244606528,0.534886378979127,0.4130342613523734,-0.07296757005901244,-0.011292643948418446,False,False,False
SCALARLO,SMALL439,TOP5V1,RANKED,25,0.018703172052825234,0.2674020486580007,-0.26048351426470107,0.3213105803112859,0.21898545025476396,0.4130342613523734,-0.39527420984378675,-0.03826817109426206,False,False,False
SCALARLO,SMALL439,TOP10,RANKED,10,0.09068917086020822,0.6979492241988071,-0.20737331762333244,0.8860907854831858,0.592575674571897,0.4150222390127673,0.018616313596749756,0.03214089348084026,False,False,False
SCALARLO,SMALL439,TOP10,RANKED,25,0.07356192839079534,0.5833278399763626,-0.21992135464133,0.7497328249790278,0.48899828069031553,0.4150222390127673,-0.07934841852542485,0.016590585243708045,False,False,False
SCALARLO,SMALL439,TOP20,RANKED,10,0.08149452990366024,0.7467639443846472,-0.1800008029367257,0.8591413988255188,0.6934778341293953,0.4149239303051207,0.06743103378258986,0.022946252524292277,False,False,False
SCALARLO,SMALL439,TOP20,RANKED,25,0.06689423640868442,0.6270648833739055,-0.180955556305207,0.7197737249784729,0.5834069860362141,0.4149239303051207,-0.03561137512788193,0.009922893261597121,False,False,False
SCALARLO,SMALL439,TOP40,RANKED,10,0.05523107298876839,0.6020181913015665,-0.16412652853828258,0.7388296145946807,0.5204654345307747,0.41420081071023834,-0.07731471930049083,-0.0033172043905995707,False,False,False
SCALARLO,SMALL439,TOP40,RANKED,25,0.04293218766765028,0.4812583872285883,-0.17380006214093957,0.59912090855259,0.4099694029896856,0.41420081071023834,-0.18141787127319914,-0.014039155479437015,False,False,False
SCALARLO,SMALL439,TOP20V,RANKED,10,0.03256943010932689,0.47806967504322384,-0.19615335068108886,0.7917754742494026,0.2292765123432846,0.41470423837526393,-0.20126323555883352,-0.025978847270041072,False,False,False
SCALARLO,SMALL439,TOP20V,RANKED,25,0.011620703334537685,0.1953428041163038,-0.22310630908970974,0.4837183987153029,-0.03612317346194702,0.41470423837526393,-0.4673334543854837,-0.04535063981254961,False,False,False
SCALARLO,SMALL439,TOP20B3,RANKED,10,0.08187747443338633,0.7505692201434334,-0.17852045862213461,0.8591413988255188,0.6996949359640408,0.4148189965903564,0.07123630954137605,0.02332919705401837,False,False,False
SCALARLO,SMALL439,TOP20B3,RANKED,25,0.06730022731462859,0.6309641848099259,-0.17947621182160423,0.7197737249784729,0.5898363676757878,0.4148189965903564,-0.031712073691861575,0.010328884167541297,False,False,False
SCALARLO,SMALL439,LOWVOL20,RANKED,10,0.027090498542929664,0.5315017429247492,-0.14870775935138736,0.8384242956794254,0.2963321887117972,0.41472220902843965,-0.1478311676773082,-0.0314577788364383,False,False,False
SCALARLO,SMALL439,LOWVOL20,RANKED,25,0.0061230871250530505,0.14144701660009235,-0.17240460739256003,0.3795864280855725,-0.04471729977047759,0.41472220902843965,-0.5212292419016951,-0.050848256022034244,False,False,False
