label,family,draw,vintage,seed_key,K,H,N,mean_nsel,mean_gross,zero_share,gross_when_held,book_new_per_reb,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos,EDGE_OPEN_pp,EDGE_IS_OPEN_pp,EDGE_OOS_OPEN_pp,EDGE_se_OPEN_pp,null_med_OPEN,NTURN_raw_OPEN,lam_med_OPEN,drier_OPEN,EDGE_ELIG_pp,EDGE_IS_ELIG_pp,EDGE_OOS_ELIG_pp,EDGE_se_ELIG_pp,null_med_ELIG,NTURN_raw_ELIG,lam_med_ELIG,drier_ELIG,GATE_pp,GATE_IS_pp,GATE_OOS_pp,GATE_se_pp,GATE_decisive
U56@A,REF_U56,-1,A,U56,56,126,20,19.79175704989154,0.75,0.0,0.75,0.7472885032537961,2.897532363185674,0.15638086372659998,1.1433759125861453,-0.19127568902302328,1.2054171909825355,1.1023937827656207,0.13911411272723173,1.111898434102762,-0.1395225553008913,0.17080327070238477,1.1706729033428587,-0.19127568902302317,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,5.160771198537595,3.9356526400478486,6.074693944498133,0.2848723080905273,0.10477315174122404,2.605018782835157,0.8008220603408234,0,5.173045967112722,3.446381874103688,6.602415602322109,0.19177266272878826,0.10465040405547277,3.4538653722516446,0.9271775099098101,7,-0.012274768575126771,0.48927076594416086,-0.5277216578239763,0.343407900443356,False
U56@A,REF_U56,-1,A,U56,56,126,40,38.6822125813449,0.75,0.0,0.75,1.4696312364425164,2.3140077287080745,0.13499541546571914,1.1297126740690218,-0.229841888535963,1.2735626742327906,1.0291563981089096,0.12806187458574558,1.1761943091849962,-0.12581425090959486,0.1407399098342179,1.1033853117358254,-0.2298418885359632,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,0.43246791927814554,0.22027585082357026,0.7675150235200823,0.09074526378645112,0.13067073627293768,1.5632126780158195,1.0,29,0.9217967760284163,0.8170829325861995,1.0600195255245692,0.05318091019974781,0.12577744770543497,2.992664757776198,1.0,35,-0.4893288567502707,-0.5968070817626292,-0.29250450200448697,0.1051803789180579,True
U56@B,VINTAGE,-1,B,U56,56,5,5,4.996746203904555,0.75,0.0,0.75,4.183297180043384,15.792340838987133,0.17500440693854857,0.9860225615504931,-0.21374364475241703,0.9557989950924838,1.0182900238574097,0.15261601523573765,0.9446153270935744,-0.1879118218209882,0.19377638338854752,1.0198932614632386,-0.21374364475241903,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,12.227745173090144,10.350318831591753,13.518898899860488,0.30667141141561,0.05272695520764714,59.89429322267182,0.7805405652118321,2,12.968064132744905,12.1888120655679,13.940160766945208,0.3748207973949763,0.04532376561109952,56.26229786763803,0.9356723898407797,15,-0.7403189596547612,-1.8384932339761466,-0.4212618670847199,0.48429121893696175,False
U56@B,VINTAGE,-1,B,U56,56,5,10,9.900216919739696,0.75,0.0,0.75,8.292841648590022,13.072988768969392,0.14538715831026394,1.021539299374396,-0.17531730074228713,0.9983891007412902,1.0476519170991252,0.12231495022776029,0.9413552609628485,-0.13113744825878915,0.16475210112104488,1.083026732714084,-0.17531730074228713,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,9.813328352274642,7.804529653344594,11.353503417294974,0.2735079345590234,0.047253874787517525,53.758754267512785,0.6773887832404493,0,8.88176377593527,7.772477885833229,9.886852440949445,0.17948601033677905,0.056569520550911245,47.59593576903215,0.9820315382774834,17,0.9315645763393725,0.03205176751136474,1.4666509763455284,0.32714189302710434,True
U56@B,VINTAGE,-1,B,U56,56,5,20,19.20824295010846,0.75,0.0,0.75,16.119305856832973,9.908678260809348,0.13230892697747154,1.0960758221912772,-0.18480168295688038,1.0997014297648051,1.0999864306189504,0.11042618412435679,0.9952163727303726,-0.12204261036290087,0.15066156880965065,1.1728758123856065,-0.18480168295688015,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,6.616586790421774,4.640985257355412,8.098240759771148,0.1547233997172428,0.0661430590732538,41.78457569983581,0.7818487685257423,0,5.4469898527085725,4.1742174378594505,6.640734326667797,0.09968367470590594,0.07783902845038582,32.81268150687848,1.0,40,1.1695969377132016,0.4667678194959617,1.457506433103351,0.18405478918771595,True
U56@B,VINTAGE,-1,B,U56,56,5,40,34.726681127982644,0.75,0.0,0.75,29.170281995661604,7.828296656978891,0.10975452854558454,1.0712784450870378,-0.1666455234783587,1.0673720915734162,1.0784508813682157,0.0926301842946049,0.9492768866372985,-0.11243561153259896,0.1240645956539419,1.1663316993299366,-0.16664552347835837,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,2.8563756404843654,1.4222754721007536,3.977373735883427,0.08547779295032243,0.08119077214074089,17.752345220493964,0.7189852661930112,0,0.851986616001077,0.10263891636999034,1.5074841234848702,0.03194946390851546,0.10123466238557377,10.961617540815405,1.0,40,2.0043890244832885,1.3196365557307632,2.469889612398557,0.09125360996530342,True
U56@B,VINTAGE,-1,B,U56,56,21,5,4.997830802603037,0.75,0.0,0.75,0.9978308026030369,8.051072197967098,0.16598719696299713,0.9157514302025628,-0.25452947800541403,1.1138620610339394,0.7675890178253018,0.17975585698412777,1.0772085299575052,-0.17200440793293525,0.15476413048343107,0.8131952937086365,-0.2545294780054139,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5.911310784122648,7.828188752898823,4.026466001301687,0.4904834048268017,0.10687408912177065,14.85736445472422,1.0,21,6.49922935520888,9.712628440517223,3.592845052405824,0.36658918028147525,0.10099490341090833,14.783778613383037,1.0,37,-0.5879185710862318,-1.8844396876184,0.43362094889586267,0.6123410793911643,False
U56@B,VINTAGE,-1,B,U56,56,21,10,9.959869848156183,0.75,0.0,0.75,1.992407809110629,7.707273447616167,0.16634082866104527,1.0974901656273925,-0.20073015599926036,1.2323596583299747,0.9920283584394834,0.1628046691448808,1.1564012380751125,-0.146096277443854,0.1692623191473266,1.0595895168707576,-0.20073015599926025,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,7.390035085768643,7.818140079055292,6.960711323335056,0.29649573723733286,0.09244047780335884,13.402013940860364,0.818509779434398,1,6.378641819658548,6.853229011528573,5.7311624496169,0.21961125518869148,0.10255441046445979,14.249062427722818,1.0,35,1.0113932661100948,0.9649110675267192,1.2295488737181568,0.36896995217153133,True
U56@B,VINTAGE,-1,B,U56,56,21,20,19.581344902386117,0.75,0.0,0.75,3.920824295010846,6.184285463300105,0.14361235794746752,1.1188507229426998,-0.20000010197912943,1.2010940412418116,1.06376367100645,0.12901365638772622,1.1114502252518235,-0.1192189480022865,0.15578182875049573,1.1303804459467228,-0.20000010197912954,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,4.006841539801808,2.743198433229743,4.701242105745729,0.26035503453603365,0.10354394254944943,10.60049436189411,0.8557207296362934,3,3.621457178831766,2.8689318056170032,4.314532627648715,0.13523646208513287,0.10739778615914986,12.981016434099784,1.0,36,0.38538436097004203,-0.12573337238726,0.38670947809701417,0.29338310224953795,False
U56@B,VINTAGE,-1,B,U56,56,21,40,36.42299349240781,0.75,0.0,0.75,7.295010845986985,4.72795987524271,0.12192337546711096,1.1072742148520276,-0.19269891654745042,1.179522011875865,1.0522059269755177,0.11069730268680278,1.0678977698314778,-0.10694791824515437,0.13125764331507406,1.1387885591141236,-0.19269891654745042,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,1.4387683802066564,0.7935123365287233,1.7849691274359314,0.11402360622329567,0.1075356916650444,4.854001792460033,0.840978131036571,0,1.242330305715711,0.676657534931735,1.7520962226719838,0.06554535141113209,0.10950007240995385,7.658079299597404,1.0,25,0.19643807449094552,0.11685480159698836,0.03287290476394755,0.13152024888880795,False
U56@B,VINTAGE,-1,B,U56,56,126,5,5.0,0.75,0.0,0.75,0.1843817787418655,3.127737107466749,0.1795090611467609,0.9907001323111405,-0.2585484661750034,1.1923513108331696,0.8382257952352303,0.18794890241630702,1.11435109073228,-0.24232011528838293,0.17260061700053608,0.9090916604510513,-0.25854846617500304,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.068856885594065,7.756251592136643,5.194618732236145,0.3852081457164254,0.11882049229082026,3.39143365546769,1.0,23,7.480057684069252,8.587378084875596,7.054921327895858,0.4381331970877521,0.10470848430606838,3.4262531385905923,1.0,24,-1.4112007984751873,-0.831126492738953,-1.8603025956597135,0.5833918185204707,True
U56@B,VINTAGE,-1,B,U56,56,126,10,9.972885032537961,0.75,0.0,0.75,0.37093275488069416,3.0265007422641452,0.17327108307075334,1.1290148838142986,-0.20771625020393547,1.2815466918763834,1.0075166329226224,0.16756094519415643,1.1754377982012547,-0.16829584226903216,0.17799659411670676,1.0998576247974814,-0.2077162502039357,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.332163896235798,6.076589713454938,6.312622397600798,0.4168623917996791,0.10994944410839536,3.1178432065500945,0.9057243782143923,6,6.493013335729825,5.7251455809052,7.552407882882573,0.2775592318695891,0.10834094971345509,3.472471032079145,0.9948447069683899,19,-0.16084943949402675,0.35144413254973816,-1.2397854852817751,0.5008127203785717,False
U56@B,VINTAGE,-1,B,U56,56,126,20,19.79175704989154,0.75,0.0,0.75,0.7472885032537961,2.898446239006803,0.15732743757696177,1.1517627922179068,-0.19124438022931778,1.2251953437862166,1.102415044816053,0.14116393504718583,1.132515936772787,-0.1336892801337508,0.17081628282310124,1.1707133896859414,-0.19124438022931822,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,5.256549095897101,4.1309087258367905,6.07908678166268,0.28471941923754795,0.10476194661799076,2.605126575436755,0.800615598217782,0,5.2622839644731245,3.677585744079459,6.604455806708431,0.19176848721321524,0.10470459793223053,3.446112473036629,0.9268576249428181,7,-0.005734868576023899,0.45332298175733143,-0.5253690250457517,0.3432787502584622,False
U56@B,VINTAGE,-1,B,U56,56,126,40,38.664859002169194,0.75,0.0,0.75,1.467462039045553,2.29063377203607,0.13659443442394759,1.1446682400987838,-0.22531794991014498,1.303363811465444,1.0328996557232062,0.13052477372880444,1.201625662669299,-0.118461268915662,0.14161965364628726,1.1114111872108574,-0.2253179499101451,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,0.7168509806023904,0.5742853734080122,1.0333635391055362,0.10326855796547037,0.12942592461792368,1.5633032188477127,0.9941796260144563,17,1.1892039717399383,0.9918960332060967,1.2930862765657691,0.06189607836212748,0.1247023947065482,3.0011359085097844,1.0,34,-0.4723529911375479,-0.4176106597980844,-0.2597227374602329,0.12039734042277819,True
B136@B,NONE,-1,B,B136,136,5,5,4.997830802603037,0.75,0.0,0.75,4.184381778741866,19.283090056762692,0.16653037756988698,0.8812224116206214,-0.24727847330038388,1.068725888676671,0.72878208326971,0.18640229972128708,1.0344320693670757,-0.24727847330038388,0.15040839901133363,0.7754119867926934,-0.23095832431708319,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.168736210714712,11.928883136548663,8.66873841156125,0.32514802051241803,0.06484301546273985,63.344450642248084,0.8738872007995059,8,12.41717607435987,13.80505017998226,10.96052349361456,0.40613041256062954,0.042358616826288276,61.75712474087466,0.9707283834451605,19,-2.2484398636451584,-1.8761670434335969,-2.291785082053309,0.5202529646718133,True
B136@B,NONE,-1,B,B136,136,5,10,9.967462039045554,0.75,0.0,0.75,8.344902386117136,16.147089398276627,0.1462139694991358,0.9158390499505811,-0.21106602673753228,1.1699311784673314,0.7056622844461942,0.17034056988557444,1.1121108840446412,-0.18291680783124176,0.12671041706523978,0.7768975237612755,-0.21106602673753216,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.461379667035784,10.779982816050993,6.363336379853967,0.3083566071832874,0.061600172828777944,60.93674345587869,0.7666338642339948,1,9.875536349882818,12.257720879477397,8.231362749588012,0.25602560171082606,0.0474586060003076,57.88423078939732,0.9990700180995351,20,-1.4141566828470342,-1.4777380634264041,-1.8680263697340447,0.4007903515866852,True
B136@B,NONE,-1,B,B136,136,5,20,19.788503253796094,0.75,0.0,0.75,16.571583514099782,12.811489240937917,0.13361450922978602,0.964616926630347,-0.19836791437306767,1.1775180886644112,0.7788306067363804,0.14496026453396027,1.0771106858719204,-0.1340921829347339,0.12435135826621968,0.8801918964479137,-0.19836791437306778,True,False,True,True,True,False,False,False,True,True,True,False,False,True,False,7.6035486234845795,8.511248439168263,6.7179079255544005,0.154642473740975,0.05757902299494022,55.921916252547106,0.7216849682097527,0,7.572757088910265,8.49225707843978,6.949320220832855,0.16651648058202645,0.05788693834068337,50.944456524883506,1.0,24,0.030791534574314383,0.018991360728483286,-0.23141229527845475,0.22724883495884535,False
B136@B,NONE,-1,B,B136,136,5,40,38.9295010845987,0.75,0.0,0.75,32.643167028199564,10.39824887698879,0.12077544068715484,0.9896642267371597,-0.19094940338250066,1.1186300930742772,0.872776971304792,0.12176339621090992,1.013436853532952,-0.12949643480260842,0.11996212618987911,0.9707925922742359,-0.19094940338250088,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,5.3244177074039944,5.152754428265672,5.399006054280364,0.10781603390607909,0.0675312636131149,46.0249181206345,0.727199963454943,0,4.752815021554612,4.553151737510907,4.759751507380717,0.08852614026513891,0.07324729047160872,38.182567784486295,1.0,38,0.5716026858493821,0.5996026907547645,0.6392545468996476,0.13950331421683088,True
B136@B,NONE,-1,B,B136,136,21,5,4.997830802603037,0.75,0.0,0.75,0.9978308026030369,9.543710916502155,0.20297776310792526,1.0006557142818375,-0.27558906997179156,1.1732613425022609,0.8748687670706179,0.1992168296658976,1.0900965478782803,-0.19703048733398965,0.20608522506483418,0.9493298001422203,-0.275589069971792,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,8.074180556042931,7.0146871726753375,9.10182057002783,0.4648082299480527,0.12223595754749594,15.723817468340549,1.0,23,10.317350817920467,10.975064929360578,9.701062344187672,0.4085182032240818,0.09980425492872058,15.409536577371554,1.0,39,-2.2431702618775358,-3.96037775668524,-0.599241774159843,0.6188164614753505,True
B136@B,NONE,-1,B,B136,136,21,10,9.980477223427332,0.75,0.0,0.75,1.9934924078091105,8.930385722522098,0.1726139474531767,0.9997294279900567,-0.2560668997321145,1.3165295390957468,0.7592589755479201,0.19769689529992118,1.2364403305344784,-0.14033765841790613,0.15234348885646853,0.8461153385191585,-0.2560668997321143,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,5.543762346830761,7.0057291356439455,4.048037644928493,0.34024771441767115,0.1171763239848691,15.132336910892517,0.9952007873251089,20,7.02770733624849,9.579448494129771,4.940185586384683,0.2566645070218675,0.10233687409069181,15.704347511116879,1.0,39,-1.4839449894177292,-2.5737193584858256,-0.8921479414561899,0.42619851751411264,True
B136@B,NONE,-1,B,B136,136,21,20,19.899132321041215,0.75,0.0,0.75,3.972885032537961,7.798167222073121,0.16273672121545713,1.0848266176335637,-0.2569070436953068,1.304650328807595,0.9060332245349892,0.17161433050886887,1.2111577064313546,-0.1333054081542968,0.15547309710536084,0.9966114494768078,-0.2569070436953067,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,4.397894884543763,4.731240524980429,4.289648964994641,0.2325446450703803,0.1187577723700195,13.970718737870055,1.0,21,5.739946949114783,6.590908416491792,5.374603237360464,0.1552588078053638,0.1053372517243093,14.834922457821452,1.0,40,-1.3420520645710203,-1.8596678915113634,-1.084954272365823,0.27961099647913,True
B136@B,NONE,-1,B,B136,136,21,40,39.42190889370933,0.75,0.0,0.75,7.887201735357918,6.521599045251343,0.1351178995215896,1.0321071259495185,-0.2563191143947725,1.1765656428233928,0.9143911875926165,0.13334697744790658,1.0743173040778558,-0.13008000800096742,0.13657902629592344,1.0028753644740442,-0.2563191143947725,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,0.7993889920186237,0.34533564757575075,1.1686225277491635,0.17342200333197816,0.12712400960140335,11.615077683874492,1.0,24,3.0018863510250293,2.6936723934198548,3.0570638816805773,0.11852756308413391,0.1050990360113393,14.139352725250259,1.0,39,-2.2024973590064056,-2.348336745844104,-1.8884413539314138,0.21005707426873294,True
B136@B,NONE,-1,B,B136,136,126,5,5.0,0.75,0.0,0.75,0.1843817787418655,3.426816921073969,0.18905908768145907,0.9776027635417431,-0.281238810087446,1.3071352694307312,0.72568322978275,0.23791409235330785,1.2857293644485364,-0.2679179203071377,0.150259915145035,0.7686882215621813,-0.2812388100874458,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,5.717068769790689,11.129896588124598,2.3386079374627333,0.4659626612019666,0.13188839998355217,3.5830277891638747,1.0,24,8.188514851437589,12.14156078434896,4.680155657102214,0.39715018245889677,0.10717393916708318,3.5537453752912844,0.9770758742982754,17,-2.4714460816468993,-1.0116641962243609,-2.3415477196394803,0.612249515362449,True
B136@B,NONE,-1,B,B136,136,126,10,9.989154013015185,0.75,0.0,0.75,0.368763557483731,3.362418886411599,0.18094572346347726,1.0436862417648118,-0.20203288162979294,1.3777327159485238,0.7961860610058239,0.20680632078852312,1.2856106856479177,-0.19218182755549684,0.1600562902440652,0.8854758558934781,-0.20203288162979294,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,8.323841215910088,10.03994827354855,6.569554252521581,0.3443151034650354,0.09770731130437638,3.474170732738551,0.7784601445098931,1,8.631087733228727,11.117553870602649,6.622195643473761,0.32957299418870045,0.09463484613119,3.589384331861106,0.7877615789648175,3,-0.3072465173186387,-1.0776055970540988,-0.052641390952180345,0.4766248514005991,False
B136@B,NONE,-1,B,B136,136,126,20,19.936008676789587,0.75,0.0,0.75,0.7418655097613883,3.247874747901893,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,4.932357200086979,4.5729235340839836,5.145438222989329,0.24246064781546098,0.11108346923525203,3.2770460070241496,0.7860713234650961,1,5.601096557405272,5.103756972241924,5.921715145570539,0.22559512927615388,0.1043960756620691,3.6109047106715573,0.8762056576280505,6,-0.6687393573182936,-0.5308334381579405,-0.7762769225812098,0.3311802048616698,True
B136@B,NONE,-1,B,B136,136,126,40,39.66919739696312,0.75,0.0,0.75,1.5010845986984815,3.071390083476017,0.15311485642590061,1.088431221467345,-0.25383188323645245,1.265363577767309,0.9565255058773399,0.14825103577374144,1.1451120445195189,-0.1326386429377,0.15713759320155107,1.053516002793691,-0.25383188323645256,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,1.8532321794052287,0.7557370883693348,2.4711885238572484,0.1767412329791501,0.13458253463184833,2.847229597661112,0.9861051587820286,18,2.920634985678583,2.681949816396334,3.442657589991982,0.12658694710373036,0.12390850656911478,3.573051840890845,1.0,33,-1.0674028062733543,-1.9262127280269992,-0.9714690661347336,0.21739760489028587,True
B56SZ0@B,SIZE,0,B,B56SZ0,56,5,5,4.950108459869848,0.75,0.0,0.75,4.146420824295011,16.73803526702261,0.1269845513798029,0.7984716621778015,-0.24959205627362968,1.0674814642085573,0.5390621686075876,0.16862012284383243,1.0183865691516336,-0.1685014363904368,0.09379824639031464,0.618456408164946,-0.2495920562736298,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.198078100864723,9.563562043916585,3.318379369303026,0.42822608909784615,0.06500377037115568,59.82436052818096,0.8603548046150334,5,6.282555023102132,9.219908398873267,4.213394590718744,0.36965643818938476,0.06415900114878159,56.358751285245134,1.0,24,-0.08447692223740866,0.3436536450433181,-0.8950152214157181,0.5657061654948609,False
