panel,grid,book,cost,rule,kind,pass_share,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,oCAGR,oSharpe,oMaxDD,p4b,p4b_oos,p4a,p4a_oos
U56,DOW5,EWELIG,10.0,CANON,BOOK,0.0,0.07299504500007292,1.109988355509018,-0.10885899788228137,1.0725231339946004,1.1460833742071177,0.9454016196125329,0.08252045536610408,1.24520874784119,-0.10885899788228126,False,False,False,False
U56,DOW5,EWELIG,10.0,MEAN,ESTIMATOR,0.0,0.07459531827972818,1.1257771952179476,-0.09971708137957802,1.08234650180207,1.1675892705304562,0.9547163294960536,0.08443791685735018,1.2670067811106542,-0.0952556008687683,False,False,False,False
U56,DOW5,EWELIG,10.0,MEDIAN,ESTIMATOR,0.0,0.07552513031991603,1.1333297333144858,-0.09982772938225415,1.0870074371166514,1.1568589435357823,0.9676113229398338,0.08417585338050082,1.2576955713632212,-0.09170201529212507,False,False,False,False
U56,DOW5,EWELIG,10.0,MIN,ESTIMATOR,0.0,0.0713088642601798,1.080199496570789,-0.10885899788228137,1.032649720314432,1.1259979385877819,0.8976521889498678,0.08177302230804484,1.2310770381400702,-0.10885899788228126,False,False,False,False
U56,DOW5,EWELIG,10.0,SHARE50,ESTIMATOR,0.0,0.07552513031991603,1.1333297333144858,-0.09982772938225415,1.0870074371166514,1.1568589435357823,0.9676113229398338,0.08417585338050082,1.2576955713632212,-0.09170201529212507,False,False,False,False
U56,DOW5,EWELIG,10.0,TRANCHE,BOOK,0.0,0.0746199163082486,1.1323453254788736,-0.0937759533944692,1.0873736001450574,1.1757139067026376,0.9593314159360415,0.08446594229772719,1.2754730790327715,-0.09377595339446865,False,False,False,False
U56,DOW5,EWELIG,25.0,CANON,BOOK,0.0,0.06771235776182971,1.0344585496354637,-0.10954622830634031,0.997882483402686,1.0696785174482115,0.8701710603613693,0.07717013340987666,1.1694686195052075,-0.10954622830633998,False,False,False,False
U56,DOW5,EWELIG,25.0,MEAN,ESTIMATOR,0.0,0.06933702799466213,1.051084159137358,-0.10166138650233984,1.008497235915807,1.0920621967529747,0.8803408288448255,0.07912581321044172,1.1920644710613402,-0.09614626587528965,False,False,False,False
U56,DOW5,EWELIG,25.0,MEDIAN,ESTIMATOR,0.0,0.07026526606987304,1.059020967113063,-0.103539749146485,1.0119904279921195,1.0807105086551163,0.8920606317516732,0.07878152085947576,1.1820244843300283,-0.09231463649820404,False,False,False,False
U56,DOW5,EWELIG,25.0,MIN,ESTIMATOR,0.0,0.06608014378075167,1.005728978631931,-0.10954622830634031,0.9595850219736708,1.0501604983901511,0.8242729778842038,0.0764445217145302,1.155712972998396,-0.10954622830633998,False,False,False,False
U56,DOW5,EWELIG,25.0,SHARE50,ESTIMATOR,0.0,0.07026526606987304,1.059020967113063,-0.103539749146485,1.0119904279921195,1.0807105086551163,0.8920606317516732,0.07878152085947576,1.1820244843300283,-0.09231463649820404,False,False,False,False
U56,DOW5,EWELIG,25.0,TRANCHE,BOOK,0.0,0.06936231678103444,1.0574108569285001,-0.09446800167029046,1.013367864240175,1.0998705942561133,0.8847673162970664,0.07915440303830668,1.200246971932273,-0.09446800167029068,False,False,False,False
U56,DOW5,EWELIG,50.0,CANON,BOOK,0.0,0.05896401806864704,0.9083217460120763,-0.1106911310488169,0.8732743999188936,0.9420401400915505,0.7446156078413868,0.06831003701282201,1.0429142390145483,-0.11069113104881667,False,False,False,False
U56,DOW5,EWELIG,50.0,MEAN,ESTIMATOR,0.0,0.06062873717344437,0.9263759780692752,-0.10534514363619499,0.8852090008504863,0.9659510744741329,0.7562159297601312,0.07032851073792865,1.06689745836522,-0.09762923566378953,False,False,False,False
U56,DOW5,EWELIG,50.0,MEDIAN,ESTIMATOR,0.0,0.061554337359574385,0.9349721503827945,-0.1088757190994909,0.886711654211137,0.9535522989408068,0.7659067933351102,0.06984893963074312,1.0556197254219306,-0.09333507289261789,False,False,False,False
U56,DOW5,EWELIG,50.0,MIN,ESTIMATOR,0.0,0.057420661015515906,0.8813729603504686,-0.1119726175086383,0.8375875054208878,0.9235120755573742,0.7017906929035236,0.06762034913615422,1.0298231695284128,-0.11069113104881667,False,False,False,False
U56,DOW5,EWELIG,50.0,SHARE50,ESTIMATOR,0.0,0.061554337359574385,0.9349721503827945,-0.1088757190994909,0.886711654211137,0.9535522989408068,0.7659067933351102,0.06984893963074312,1.0556197254219306,-0.09333507289261789,False,False,False,False
U56,DOW5,EWELIG,50.0,TRANCHE,BOOK,0.0,0.060656415296563404,0.9324940563484185,-0.0956203541696049,0.8900050954681468,0.973433876509167,0.7604792830198024,0.07035925417197597,1.074834978356465,-0.09562035416960524,False,False,False,False
U56,DOW5,MAXVOL060,0.0,CANON,BOOK,1.0,0.11672328123861875,1.1414959257446522,-0.1687452989926571,1.1709449315817684,1.1151960060562194,1.0816387897205302,0.12201698131927086,1.190757799668909,-0.16874529899265678,True,True,False,False
U56,DOW5,MAXVOL060,0.0,MEAN,ESTIMATOR,1.0,0.11597756364489728,1.134393504404604,-0.17798851011646086,1.1878525520197196,1.0863335152232356,1.0971409792953655,0.11948283933054386,1.1647951705217952,-0.17798851011646083,True,True,False,False
U56,DOW5,MAXVOL060,0.0,MEDIAN,ESTIMATOR,1.0,0.11603652961256139,1.134084716561273,-0.177177171390979,1.1828588783576832,1.090760960901894,1.0910122919231435,0.11992032795365803,1.165470869926784,-0.177177171390979,True,True,False,False
U56,DOW5,MAXVOL060,0.0,MIN,ESTIMATOR,1.0,0.11465273092693562,1.1249708470012392,-0.1867647761415946,1.1709449315817684,1.053965642199664,1.0816387897205302,0.11645795015212634,1.13598909811365,-0.1867647761415946,True,True,False,False
U56,DOW5,MAXVOL060,0.0,SHARE50,ESTIMATOR,1.0,0.11603652961256139,1.134084716561273,-0.177177171390979,1.1828588783576832,1.090760960901894,1.0910122919231435,0.11992032795365803,1.165470869926784,-0.177177171390979,True,True,False,False
U56,DOW5,MAXVOL060,0.0,TRANCHE,BOOK,1.0,0.11600483199021494,1.1370595208902627,-0.17084394681611137,1.1888454545077696,1.0902648627435856,1.0980604963124299,0.1195232002179063,1.1689518526451255,-0.1708439468161116,True,True,False,False
U56,DOW5,MAXVOL060,10.0,CANON,BOOK,1.0,0.11517403123775627,1.127741471772873,-0.16883955825527786,1.1581283879283568,1.1005492930632539,1.0688059001737664,0.12037480627423558,1.1762474773097942,-0.16883955825527786,True,True,False,False
U56,DOW5,MAXVOL060,10.0,MEAN,ESTIMATOR,1.0,0.11445037449892644,1.1208638059893108,-0.1782359654806652,1.175075346097165,1.0720926693318122,1.0843336703351907,0.11788415119428253,1.1506744843995993,-0.17823596548066517,True,True,False,False
U56,DOW5,MAXVOL060,10.0,MEDIAN,ESTIMATOR,1.0,0.11451361633312196,1.1205418557556532,-0.17737808312378278,1.1700520380084822,1.0765351496255824,1.0783471118213708,0.11833157270866335,1.1513479727079523,-0.17737808312378278,True,True,False,False
U56,DOW5,MAXVOL060,10.0,MIN,ESTIMATOR,1.0,0.11313932024644524,1.1115175535723978,-0.1872604041040622,1.1581283879283568,1.0397453335984808,1.0688059001737664,0.11485787614995036,1.1218771197965973,-0.18726040410406208,True,True,False,False
U56,DOW5,MAXVOL060,10.0,SHARE50,ESTIMATOR,1.0,0.11451361633312196,1.1205418557556532,-0.17737808312378278,1.1700520380084822,1.0765351496255824,1.0783471118213708,0.11833157270866335,1.1513479727079523,-0.17737808312378278,True,True,False,False
U56,DOW5,MAXVOL060,10.0,TRANCHE,BOOK,1.0,0.11447745493924755,1.123484238999322,-0.17110843317291158,1.1760592205541303,1.0759459493207169,1.085243988696447,0.11792416032351816,1.1547526958906604,-0.1711084331729117,True,True,False,False
U56,DOW5,MAXVOL060,25.0,CANON,BOOK,1.0,0.11285404074221561,1.107099092849429,-0.1689809357483213,1.1388985893281018,1.078563602532704,1.0495523631929982,0.1179158658232875,1.1544653898604396,-0.1689809357483213,True,True,False,False
U56,DOW5,MAXVOL060,25.0,MEAN,ESTIMATOR,1.0,0.11216337357032935,1.1005578713239106,-0.17868060951171766,1.155900409475564,1.050718385075483,1.0651142643777127,0.11549023475417672,1.1294795239784365,-0.17868060951171752,True,True,False,False
U56,DOW5,MAXVOL060,25.0,MEDIAN,ESTIMATOR,1.0,0.11223301003541852,1.1002196673473885,-0.17804715133003446,1.1508318900733892,1.0551908816252036,1.0593395538596497,0.11595250705897264,1.1301574689636484,-0.17804715133003457,True,True,False,False
U56,DOW5,MAXVOL060,25.0,MIN,ESTIMATOR,1.0,0.11087292831694051,1.0913268818415205,-0.18800357994664896,1.1388985893281018,1.0184005394586477,1.0495523631929982,0.11246189748825941,1.1006939154015154,-0.1880035799466484,True,True,False,False
U56,DOW5,MAXVOL060,25.0,SHARE50,ESTIMATOR,1.0,0.11223301003541852,1.1002196673473885,-0.17804715133003446,1.1508318900733892,1.0551908816252036,1.0593395538596497,0.11595250705897264,1.1301574689636484,-0.17804715133003457,True,True,False,False
U56,DOW5,MAXVOL060,25.0,TRANCHE,BOOK,1.0,0.11219027931994097,1.103120836099661,-0.17150502885371288,1.1568786765506245,1.0544678975079933,1.0660180424474097,0.11552984735206717,1.1334541603809847,-0.17150502885371288,True,True,False,False
U56,DOW5,MAXVOL060,50.0,CANON,BOOK,1.0,0.10899772624651471,1.0726686757488435,-0.1692165345022132,1.1068369157545965,1.0418819759382296,1.0174531963831437,0.11382913134713535,1.1181204414725852,-0.16921653450221297,True,True,False,False
U56,DOW5,MAXVOL060,50.0,MEAN,ESTIMATOR,1.0,0.10836177129513799,1.0666861796511387,-0.17946533339347026,1.1239191410244433,1.015062332299482,1.0330607000379888,0.11151132513439595,1.094119874318108,-0.17946533339347,True,True,False,False
U56,DOW5,MAXVOL060,50.0,MEDIAN,ESTIMATOR,1.0,0.10844201451594748,1.0663301489143013,-0.1793815724495551,1.1187732641386015,1.0196046437452322,1.0276354627896995,0.1119982197109628,1.0948258685020256,-0.17938157244955466,True,True,False,False
U56,DOW5,MAXVOL060,50.0,MIN,ESTIMATOR,1.0,0.10710551831716053,1.057648935180289,-0.1892414969066436,1.1068369157545965,0.9827901381874788,1.0174531963831437,0.10847959487018421,1.0653503904510786,-0.18924149690664327,True,True,False,False
U56,DOW5,MAXVOL060,50.0,SHARE50,ESTIMATOR,1.0,0.10844201451594748,1.0663301489143013,-0.1793815724495551,1.1187732641386015,1.0196046437452322,1.0276354627896995,0.1119982197109628,1.0948258685020256,-0.17938157244955466,True,True,False,False
U56,DOW5,MAXVOL060,50.0,TRANCHE,BOOK,1.0,0.10838866986791973,1.0691807591952833,-0.17216566484800044,1.1249080395934248,1.0186722834091735,1.033971754616152,0.11155062420567541,1.0979574235868106,-0.17216566484800044,True,True,False,False
U56,DOW5,VOLTGT016,0.0,CANON,BOOK,1.0,0.15819492280406622,1.2170899064925764,-0.19618220604677272,1.2955707211075163,1.1466135332346286,1.1949362100599639,0.16171057112151677,1.2348839117759647,-0.19618220604677228,True,True,False,False
U56,DOW5,VOLTGT016,0.0,MEAN,ESTIMATOR,1.0,0.15969869251840998,1.2279228638839512,-0.194521433738682,1.2961524815907752,1.1671890109064644,1.1945393687858479,0.16478010529523238,1.2547872471299233,-0.19452143373868205,True,True,False,False
U56,DOW5,VOLTGT016,0.0,MEDIAN,ESTIMATOR,1.0,0.1602739846295096,1.231382458426743,-0.19618220604677272,1.2955707211075163,1.1712451815567049,1.1949362100599639,0.16532209265713238,1.259944719923472,-0.19618220604677228,True,True,False,False
U56,DOW5,VOLTGT016,0.0,MIN,ESTIMATOR,1.0,0.15819492280406622,1.2170899064925764,-0.2004370810401752,1.2804945359744875,1.1466135332346286,1.1792211516732278,0.16171057112151677,1.2348839117759647,-0.20043708104017433,True,True,False,False
U56,DOW5,VOLTGT016,0.0,SHARE50,ESTIMATOR,1.0,0.1602739846295096,1.231382458426743,-0.19618220604677272,1.2955707211075163,1.1712451815567049,1.1949362100599639,0.16532209265713238,1.259944719923472,-0.19618220604677228,True,True,False,False
U56,DOW5,VOLTGT016,0.0,TRANCHE,BOOK,1.0,0.1597185249434061,1.2292580719010557,-0.19356210079311298,1.2971650399256887,1.1687676095106705,1.195498559424492,0.16480212273173933,1.2564396158302642,-0.1935621007931121,True,True,False,False
U56,DOW5,VOLTGT016,10.0,CANON,BOOK,0.8,0.1560741893658233,1.2026704983373397,-0.19861405013202804,1.2827529393652546,1.130693559462392,1.1819208283042948,0.15939920336045454,1.2193264066924652,-0.19861405013202726,True,True,False,False
U56,DOW5,VOLTGT016,10.0,MEAN,ESTIMATOR,0.8,0.1575786777527811,1.213556727427365,-0.19685763058222047,1.2834968902724981,1.151230631114025,1.1816861267237848,0.16245498696204536,1.239195856522541,-0.19685763058222006,True,True,False,False
U56,DOW5,VOLTGT016,10.0,MEDIAN,ESTIMATOR,0.8,0.15817144052244814,1.2168763997732661,-0.19861405013202804,1.2827529393652546,1.1555516761721425,1.1819208283042948,0.16301622243484926,1.2445962177546501,-0.19861405013202726,True,True,False,False
U56,DOW5,VOLTGT016,10.0,MIN,ESTIMATOR,0.8,0.1560741893658233,1.2026704983373397,-0.20289504780818046,1.2679699723105338,1.130693559462392,1.1664909695532537,0.15939920336045454,1.2193264066924652,-0.20289504780818168,False,False,False,False
U56,DOW5,VOLTGT016,10.0,SHARE50,ESTIMATOR,0.8,0.15817144052244814,1.2168763997732661,-0.19861405013202804,1.2827529393652546,1.1555516761721425,1.1819208283042948,0.16301622243484926,1.2445962177546501,-0.19861405013202726,True,True,False,False
U56,DOW5,VOLTGT016,10.0,TRANCHE,BOOK,0.8,0.15759845045403464,1.2148753791067246,-0.19598726990009374,1.284511931387408,1.1527776239096281,1.1826467619094856,0.16247680047004343,1.2408169679240046,-0.19598726990009485,True,True,False,False
U56,DOW5,VOLTGT016,25.0,CANON,BOOK,0.6,0.15289998638668068,1.1810202960699452,-0.20224849580110427,1.263511432120235,1.1067877706650342,1.1623841155397292,0.15594030601415088,1.195962767023458,-0.20224849580110338,True,True,False,False
U56,DOW5,VOLTGT016,25.0,MEAN,ESTIMATOR,0.6,0.15440554945294566,1.1919850717139593,-0.20039665044586252,1.2644954739173953,1.127267643398962,1.1623892320174234,0.15897556140680172,1.2157819781069068,-0.20039665044586222,True,True,False,False
U56,DOW5,VOLTGT016,25.0,MEDIAN,ESTIMATOR,0.6,0.15502440456174638,1.195099878019248,-0.20224849580110427,1.263789102499429,1.1319787987597916,1.1623841155397292,0.15956552290619563,1.221539784108056,-0.20224849580110338,True,True,False,False
U56,DOW5,VOLTGT016,25.0,MIN,ESTIMATOR,0.6,0.15289998638668068,1.1810202960699452,-0.20656834114116862,1.2491615975433747,1.1067877706650342,1.1473746445981425,0.15594030601415088,1.195962767023458,-0.20656834114116862,False,False,False,False
U56,DOW5,VOLTGT016,25.0,SHARE50,ESTIMATOR,0.6,0.15502440456174638,1.195099878019248,-0.20224849580110427,1.263789102499429,1.1319787987597916,1.1623841155397292,0.15956552290619563,1.221539784108056,-0.20224849580110338,True,True,False,False
U56,DOW5,VOLTGT016,25.0,TRANCHE,BOOK,0.6,0.15442552620459193,1.1932975710839349,-0.19961145315116136,1.2655286643203778,1.128789025466515,1.1633654951245302,0.15899742458359722,1.217379225070963,-0.1996114531511618,True,True,False,False
U56,DOW5,VOLTGT016,50.0,CANON,BOOK,0.4,0.14762798994055837,1.1448840439255863,-0.20827055093452507,1.2314050589506753,1.0668808680438462,1.1297889961879959,0.15019715708162473,1.1569551105946105,-0.2082705509345253,False,False,False,False
U56,DOW5,VOLTGT016,50.0,MEAN,ESTIMATOR,0.4,0.14913533524913974,1.1559759500484634,-0.20626787377394046,1.2327806773379257,1.0872662440476024,1.130184709544043,0.15319845792623896,1.1766919156374633,-0.2062678737739397,False,False,False,False
U56,DOW5,VOLTGT016,50.0,MEDIAN,ESTIMATOR,0.4,0.1497973757549087,1.1587628722438998,-0.20827055093452507,1.232740025183732,1.0926082493324967,1.1297889961879959,0.15383590826929638,1.1830269705306555,-0.2082705509345253,False,False,False,False
U56,DOW5,VOLTGT016,50.0,MIN,ESTIMATOR,0.4,0.14762798994055837,1.1448840439255863,-0.21265425177021113,1.217759202375401,1.0668808680438462,1.1154603508554843,0.15019715708162473,1.1569551105946105,-0.2126542517702098,False,False,False,False
U56,DOW5,VOLTGT016,50.0,SHARE50,ESTIMATOR,0.4,0.1497973757549087,1.1587628722438998,-0.20827055093452507,1.232740025183732,1.0926082493324967,1.1297889961879959,0.15383590826929638,1.1830269705306555,-0.2082705509345253,False,False,False,False
U56,DOW5,VOLTGT016,50.0,TRANCHE,BOOK,0.4,0.1491564286231748,1.1573250055821136,-0.20561574936877247,1.233880593133716,1.0887990406641943,1.1312208562260728,0.15322134344127458,1.178306914013319,-0.20561574936877292,False,False,False,False
B136,DOM21,TOP20,0.0,CANON,BOOK,0.047619047619047616,0.16910253420959753,1.1348245187943866,-0.26066677445920006,1.3745461610443963,0.9465454927856619,1.2783558403439035,0.16232626603777334,1.0383711027677387,-0.26066677445920017,False,False,False,False
B136,DOM21,TOP20,0.0,MEAN,ESTIMATOR,0.047619047619047616,0.15277908338255938,1.0485493123550964,-0.2450345310701121,1.29455507479911,0.8517295991303151,1.1902976380794668,0.14450974838394962,0.9516270049818013,-0.24503453107011208,False,False,False,False
B136,DOM21,TOP20,0.0,MEDIAN,ESTIMATOR,0.047619047619047616,0.1525113005413934,1.0438655583588075,-0.25145721695869594,1.2901497882568265,0.854022466389852,1.1985153276385996,0.1442029408321286,0.9380128830542525,-0.25145721695869605,False,False,False,False
B136,DOM21,TOP20,0.0,MIN,ESTIMATOR,0.047619047619047616,0.14301518952075054,0.9835660530675372,-0.267810485246766,1.2197513101791686,0.7755165753378427,1.0998343251760128,0.13172744750313337,0.860788024770748,-0.26781048524676576,False,False,False,False
B136,DOM21,TOP20,0.0,SHARE50,ESTIMATOR,0.047619047619047616,0.1525113005413934,1.0438655583588075,-0.25145721695869594,1.2901497882568265,0.854022466389852,1.1985153276385996,0.1442029408321286,0.9380128830542525,-0.25145721695869605,False,False,False,False
B136,DOM21,TOP20,0.0,TRANCHE,BOOK,0.047619047619047616,0.15320553026153472,1.0677295825137325,-0.2379009218298911,1.3089255229003598,0.871260670641758,1.2036546357048883,0.14509255719297331,0.9728541738350048,-0.23790092182989087,False,False,False,False
B136,DOM21,TOP20,10.0,CANON,BOOK,0.047619047619047616,0.16177742343728885,1.0922989742036537,-0.2610525610883292,1.3292757923745375,0.9059454863058602,1.2340690248581125,0.15476577203242114,0.9968915329467604,-0.2610525610883292,False,False,False,False
B136,DOM21,TOP20,10.0,MEAN,ESTIMATOR,0.047619047619047616,0.14551556716643638,1.005103117172782,-0.24568296112910817,1.2491149320593409,0.8095964243059267,1.1454825071766994,0.13700531600353716,0.9089737335090575,-0.24568296112910817,False,False,False,False
B136,DOM21,TOP20,10.0,MEDIAN,ESTIMATOR,0.047619047619047616,0.1452394809946005,1.0000120082373598,-0.2518126459247252,1.2470058913860886,0.8123343317697275,1.1551926458120756,0.1366243633004327,0.8956280428321454,-0.2518126459247252,False,False,False,False
B136,DOM21,TOP20,10.0,MIN,ESTIMATOR,0.047619047619047616,0.135762072569243,0.9399324172137282,-0.26825497368469564,1.1737638530533856,0.7345549967558573,1.054167839599811,0.1242264591694946,0.8188359634313269,-0.26825497368469564,False,False,False,False
B136,DOM21,TOP20,10.0,SHARE50,ESTIMATOR,0.047619047619047616,0.1452394809946005,1.0000120082373598,-0.2518126459247252,1.2470058913860886,0.8123343317697275,1.1551926458120756,0.1366243633004327,0.8956280428321454,-0.2518126459247252,False,False,False,False
B136,DOM21,TOP20,10.0,TRANCHE,BOOK,0.047619047619047616,0.14594171289935276,1.0235928839786235,-0.23847124656149954,1.2631409169986427,0.8282267554193093,1.1584747016568973,0.1375867660456862,0.9293274948428162,-0.23847124656149943,False,False,False,False
B136,DOM21,TOP20,25.0,CANON,BOOK,0.047619047619047616,0.15086797743011449,1.0281767275607738,-0.2616312410320225,1.260908528644014,0.8447936893581067,1.1672337229567973,0.143508949733131,0.9343802709337249,-0.2616312410320226,False,False,False,False
B136,DOM21,TOP20,25.0,MEAN,ESTIMATOR,0.047619047619047616,0.13469834305422243,0.9396623879520692,-0.24677158483169026,1.180579371193792,0.7461960416401949,1.0779270887454786,0.12583263459838814,0.8447597979052903,-0.24677158483169018,False,False,False,False
B136,DOM21,TOP20,25.0,MEDIAN,ESTIMATOR,0.047619047619047616,0.134331045574263,0.9339967070635742,-0.2523457893737695,1.1819285142740534,0.749562918606546,1.0899524419712785,0.12534210183884942,0.8318042894102766,-0.25234578937376906,False,False,False,False
B136,DOM21,TOP20,25.0,MIN,ESTIMATOR,0.047619047619047616,0.1249608549181449,0.8742778189523949,-0.2689217063415905,1.1043547257483053,0.6729175264891734,0.9854551677312036,0.11305972994145486,0.7556818554508138,-0.2689217063415904,False,False,False,False
B136,DOM21,TOP20,25.0,SHARE50,ESTIMATOR,0.047619047619047616,0.134331045574263,0.9339967070635742,-0.2523457893737695,1.1819285142740534,0.749562918606546,1.0899524419712785,0.12534210183884942,0.8318042894102766,-0.25234578937376906,False,False,False,False
B136,DOM21,TOP20,25.0,TRANCHE,BOOK,0.047619047619047616,0.1351312868143495,0.9573815782424543,-0.23932597297161173,1.1944580596996621,0.7636693130492552,1.0906998284031881,0.12641979174925044,0.8640304460326739,-0.2393259729716113,False,False,False,False
B136,DOM21,TOP20,50.0,CANON,BOOK,0.0,0.1328923702223257,0.9205858704857052,-0.2625957076048454,1.1459388112937807,0.7423491644068144,1.0549569114063713,0.12496937004944653,0.8295717901656209,-0.2625957076048455,False,False,False,False
B136,DOM21,TOP20,50.0,MEAN,ESTIMATOR,0.0,0.11687597728168354,0.8300500223987969,-0.24870558400170753,1.0655593322382872,0.6401555320452451,0.9646458605460821,0.10743340179003515,0.7372808109883997,-0.24870558400170753,False,False,False,False
B136,DOM21,TOP20,50.0,MEDIAN,ESTIMATOR,0.0,0.11636012250435113,0.8237409200178187,-0.25323436178884196,1.0649221640004756,0.6425640444417948,0.9790791041112965,0.10676454534094737,0.7249404109864557,-0.2532343617888423,False,False,False,False
B136,DOM21,TOP20,50.0,MIN,ESTIMATOR,0.0,0.10716623250550916,0.7644894633494446,-0.2728174143445721,0.987744955027625,0.5691011556604485,0.8705726890240256,0.09467247692579561,0.6499841369376191,-0.2728174143445722,False,False,False,False
B136,DOM21,TOP20,50.0,SHARE50,ESTIMATOR,0.0,0.11636012250435113,0.8237409200178187,-0.25323436178884196,1.0649221640004756,0.6425640444417948,0.9790791041112965,0.10676454534094737,0.7249404109864557,-0.2532343617888423,False,False,False,False
B136,DOM21,TOP20,50.0,TRANCHE,BOOK,0.0,0.11733901748483921,0.8470142389816042,-0.2407484907697146,1.0799721557592308,0.6560576315715216,0.9777297822767774,0.10805009557074974,0.7551848978767737,-0.24074849076971405,False,False,False,False
B136,DOM21,BAND03_G075,0.0,CANON,BOOK,0.0,0.08467030347499005,1.1013994257418798,-0.15665679253016251,1.230250824966545,0.97773402859407,1.1045266066392008,0.08360379185006606,1.098664892604899,-0.15665679253016263,False,False,False,False
B136,DOM21,BAND03_G075,0.0,MEAN,ESTIMATOR,0.0,0.08244255420260266,1.053700432970958,-0.1740022044761533,1.2133036975513674,0.9111132540801362,1.0850163583442254,0.0812833869777478,1.030179773785235,-0.17400220447615336,False,False,False,False
B136,DOM21,BAND03_G075,0.0,MEDIAN,ESTIMATOR,0.0,0.08229537982416124,1.047388521214115,-0.16732959816048898,1.2220853139448855,0.9160946797075888,1.095322773120372,0.08137515657508043,1.0441613187840435,-0.16732959816048876,False,False,False,False
B136,DOM21,BAND03_G075,0.0,MIN,ESTIMATOR,0.0,0.07935366028649704,1.0154796285796575,-0.2109377654592487,1.1372845376018483,0.8136359403635686,1.0001327076660362,0.07591937305638963,0.9315749259156875,-0.2109377654592487,False,False,False,False
B136,DOM21,BAND03_G075,0.0,SHARE50,ESTIMATOR,0.0,0.08229537982416124,1.047388521214115,-0.16732959816048898,1.2220853139448855,0.9160946797075888,1.095322773120372,0.08137515657508043,1.0441613187840435,-0.16732959816048876,False,False,False,False
B136,DOM21,BAND03_G075,0.0,TRANCHE,BOOK,0.0,0.08252947312596226,1.067008504892774,-0.1708738495095058,1.2208070612926667,0.9260001959303067,1.0920015772267972,0.08140795127854727,1.0466249162475056,-0.17087384950950602,False,False,False,False
B136,DOM21,BAND03_G075,10.0,CANON,BOOK,0.0,0.08316635474606016,1.0833412894258474,-0.15687484753427516,1.2133063107942934,0.9586067209274655,1.0876457364809642,0.08203424188320119,1.07961931062633,-0.1568748475342746,False,False,False,False
B136,DOM21,BAND03_G075,10.0,MEAN,ESTIMATOR,0.0,0.08094912739980449,1.0359967367080432,-0.1741846636626385,1.1961685389669945,0.8928433503815576,1.0678328726656514,0.07973857652517316,1.0120435711926428,-0.17418466366263846,False,False,False,False
B136,DOM21,BAND03_G075,10.0,MEDIAN,ESTIMATOR,0.0,0.08081850648717381,1.0288036920642707,-0.16751455116614256,1.205186615860306,0.8971735345503771,1.0783653651368008,0.07985040662812382,1.0254816036384404,-0.1675145511661429,False,False,False,False
B136,DOM21,BAND03_G075,10.0,MIN,ESTIMATOR,0.0,0.07782334255641365,0.998603839660759,-0.21097771945720667,1.119736740474404,0.796571132199304,0.9826278997718779,0.07443060376187693,0.9146536435771657,-0.21097771945720656,False,False,False,False
B136,DOM21,BAND03_G075,10.0,SHARE50,ESTIMATOR,0.0,0.08081850648717381,1.0288036920642707,-0.16751455116614256,1.205186615860306,0.8971735345503771,1.0783653651368008,0.07985040662812382,1.0254816036384404,-0.1675145511661429,False,False,False,False
B136,DOM21,BAND03_G075,10.0,TRANCHE,BOOK,0.0,0.08103603886115618,1.0491104899862773,-0.17113858521304204,1.2035982019884233,0.9074450362350472,1.0747377928751374,0.07986310145330133,1.028216747989029,-0.1711385852130417,False,False,False,False
B136,DOM21,BAND03_G075,25.0,CANON,BOOK,0.0,0.08091393853841522,1.0561830926482627,-0.15720193004044292,1.1878152166997438,0.929849224592498,1.0622596174724803,0.07968375762465629,1.0509745895436093,-0.15720193004044225,False,False,False,False
B136,DOM21,BAND03_G075,25.0,MEAN,ESTIMATOR,0.0,0.07871244517798145,1.0093821056436347,-0.17445899456810826,1.1703987640376852,0.8653867134802192,1.041997972940585,0.07742507696347611,0.9847803885767367,-0.1744589945681083,False,False,False,False
B136,DOM21,BAND03_G075,25.0,MEDIAN,ESTIMATOR,0.0,0.07860657346121891,1.0008718268765353,-0.16779198067462364,1.1790895991589798,0.8687316607282185,1.0528611869885605,0.07756688843996584,0.9973935346507843,-0.16779198067462398,False,False,False,False
B136,DOM21,BAND03_G075,25.0,MIN,ESTIMATOR,0.0,0.0755315075474754,0.9731891950707527,-0.2110376504541439,1.09333595051885,0.7709392992473284,0.9563006569220099,0.07220091091409975,0.8892300786287195,-0.2110376504541438,False,False,False,False
B136,DOM21,BAND03_G075,25.0,SHARE50,ESTIMATOR,0.0,0.07860657346121891,1.0008718268765353,-0.16779198067462364,1.1790895991589798,0.8687316607282185,1.0528611869885605,0.07756688843996584,0.9973935346507843,-0.16779198067462398,False,False,False,False
B136,DOM21,BAND03_G075,25.0,TRANCHE,BOOK,0.0,0.07879972914021693,1.0222621676661243,-0.17153554000434224,1.1777830729000376,0.8796114493704432,1.048840276802776,0.07754994184712416,1.0006036592137666,-0.17153554000434212,False,False,False,False
B136,DOM21,BAND03_G075,50.0,CANON,BOOK,0.0,0.0771692459628388,1.0107448499721925,-0.1577470675507222,1.1451446475642577,0.8817593112785201,1.0197892716283148,0.07577650578506079,1.0030463749948397,-0.15774706755072165,False,False,False,False
