panel,theta,arm,cons,gross,vs,field,cstar,d_at_0,d_at_10,dturn_yr
B136,-0.12,MOM-D,RESPREAD,1.0,Q,CAGR,2.165056278499833,0.002110986765611944,-0.00760138945640465,8.25894776981843
B136,-0.06,MA-THRESH,DEGROSS,0.5,W,Sharpe,0.0,-0.011018650722479428,-0.046283462680302145,1.9555830907797824
B136,-0.06,MA-THRESH,DEGROSS,0.5,W,CAGR,0.0,-0.0016674127119620241,-0.0037401081317229856,1.9555830907797824
B136,-0.06,MA-THRESH,DEGROSS,0.5,M,Sharpe,0.0,-0.0010654041493778355,-0.052493462923374645,2.8237637448232644
B136,-0.06,MA-THRESH,DEGROSS,0.5,M,CAGR,0.0,-0.005237410770428941,-0.008231909074141397,2.8237637448232644
B136,-0.06,MA-THRESH,DEGROSS,0.5,Q,Sharpe,11.314752345242596,0.06459411826783668,0.007504915716245453,3.1567089811685753
B136,-0.06,MA-THRESH,DEGROSS,0.5,Q,CAGR,0.0,-0.003245039749761869,-0.006595960028800807,3.1567089811685753
B136,-0.06,MA-THRESH,DEGROSS,0.75,W,Sharpe,0.0,-0.010762457712131912,-0.045661253399415624,2.9014301049524485
B136,-0.06,MA-THRESH,DEGROSS,0.75,W,CAGR,0.0,-0.002592936878252683,-0.005755161748554505,2.9014301049524485
B136,-0.06,MA-THRESH,DEGROSS,0.75,M,Sharpe,0.0,-0.0013208213375428546,-0.05223742636748763,4.1902027750169495
B136,-0.06,MA-THRESH,DEGROSS,0.75,M,CAGR,0.0,-0.008263934521263838,-0.01283436633599,4.1902027750169495
B136,-0.06,MA-THRESH,DEGROSS,0.75,Q,Sharpe,12.69261219076725,0.07176435985536367,0.015222525089013006,4.685340893190761
B136,-0.06,MA-THRESH,DEGROSS,0.75,Q,CAGR,0.0,-0.004720864965275018,-0.009839463471826182,4.685340893190761
B136,-0.06,MA-THRESH,DEGROSS,1.0,W,Sharpe,0.0,-0.010485831854727401,-0.04522977534876094,3.849072454519996
B136,-0.06,MA-THRESH,DEGROSS,1.0,W,CAGR,0.0,-0.003579680048122924,-0.007889985371575037,3.849072454519996
B136,-0.06,MA-THRESH,DEGROSS,1.0,M,Sharpe,0.0,-0.0015061020273605674,-0.05221411841403234,5.559197858574806
B136,-0.06,MA-THRESH,DEGROSS,1.0,M,CAGR,0.0,-0.011588499343759384,-0.017820099773673048,5.559197858574806
B136,-0.06,MA-THRESH,DEGROSS,1.0,Q,Sharpe,14.15397448636213,0.07971108084360234,0.023391604845782288,6.21555858917655
B136,-0.06,MA-THRESH,DEGROSS,1.0,Q,CAGR,0.0,-0.006093170888685107,-0.013076018886016172,6.21555858917655
B136,-0.06,MA-THRESH,RESPREAD,0.5,W,Sharpe,0.0,-0.014114232738416721,-0.07371440305768429,4.326598933173402
B136,-0.06,MA-THRESH,RESPREAD,0.5,W,CAGR,0.0,-0.001613263150755051,-0.006248490944004148,4.326598933173402
B136,-0.06,MA-THRESH,RESPREAD,0.5,M,Sharpe,0.0,-0.047734345763809305,-0.13168218209097715,6.056566844370628
B136,-0.06,MA-THRESH,RESPREAD,0.5,M,CAGR,0.0,-0.006383897843012409,-0.012877929431528878,6.056566844370628
B136,-0.06,MA-THRESH,RESPREAD,0.5,Q,Sharpe,0.0,-0.0687240744408888,-0.16108565462128988,6.686980188283717
B136,-0.06,MA-THRESH,RESPREAD,0.5,Q,CAGR,0.0,-0.008285558506623492,-0.015461164150813334,6.686980188283717
B136,-0.06,MA-THRESH,RESPREAD,0.75,W,Sharpe,0.0,-0.01384485457600948,-0.07260597271475888,6.393668512693291
B136,-0.06,MA-THRESH,RESPREAD,0.75,W,CAGR,0.0,-0.002636293459403749,-0.009712344383947968,6.393668512693291
B136,-0.06,MA-THRESH,RESPREAD,0.75,M,Sharpe,0.0,-0.04685330265212184,-0.12956826382040998,8.943748070152004
B136,-0.06,MA-THRESH,RESPREAD,0.75,M,CAGR,0.0,-0.010298621874747393,-0.02020944965136473,8.943748070152004
B136,-0.06,MA-THRESH,RESPREAD,0.75,Q,Sharpe,0.0,-0.06174851960052008,-0.152697640711268,9.872624059198827
B136,-0.06,MA-THRESH,RESPREAD,0.75,Q,CAGR,0.0,-0.012547873830297096,-0.02350208743452109,9.872624059198827
B136,-0.06,MA-THRESH,RESPREAD,1.0,W,Sharpe,0.0,-0.013517050185728907,-0.07153012649424761,8.409155806274294
B136,-0.06,MA-THRESH,RESPREAD,1.0,W,CAGR,0.0,-0.0038112309994455806,-0.013412682582771174,8.409155806274294
B136,-0.06,MA-THRESH,RESPREAD,1.0,M,Sharpe,0.0,-0.04580674321308442,-0.12741128489316678,11.753197117990778
B136,-0.06,MA-THRESH,RESPREAD,1.0,M,CAGR,0.0,-0.014757090114782878,-0.028199464628681392,11.753197117990778
B136,-0.06,MA-THRESH,RESPREAD,1.0,Q,Sharpe,0.0,-0.053889949288873806,-0.14355266560119317,12.969069197017925
B136,-0.06,MA-THRESH,RESPREAD,1.0,Q,CAGR,0.0,-0.016916316179844015,-0.03177683656754082,12.969069197017925
B136,-0.06,MOM-D,DEGROSS,0.5,W,Sharpe,0.0,-0.0017381082165890405,-0.040115070384521,2.2171576485784747
B136,-0.06,MOM-D,DEGROSS,0.5,W,CAGR,0.0,-0.0011105218407982953,-0.0034702359159630713,2.2171576485784747
B136,-0.06,MOM-D,DEGROSS,0.5,M,Sharpe,7.655371948021639,0.041662184598037166,-0.012758031361241429,3.1188953052076283
B136,-0.06,MOM-D,DEGROSS,0.5,M,CAGR,0.0,-0.0018395508145452322,-0.005162282708887966,3.1188953052076283
B136,-0.06,MOM-D,DEGROSS,0.5,Q,Sharpe,18.159964189362654,0.109052299026827,0.048995961114943754,3.462284261994368
B136,-0.06,MOM-D,DEGROSS,0.5,Q,CAGR,2.0547344427541248,0.0007596575522597071,-0.0029311189469352072,3.462284261994368
B136,-0.06,MOM-D,DEGROSS,0.75,W,Sharpe,0.0,-0.001467940475638141,-0.03946863115274124,3.291320758544468
B136,-0.06,MOM-D,DEGROSS,0.75,W,CAGR,0.0,-0.0017542368645611095,-0.005363454800406009,3.291320758544468
B136,-0.06,MOM-D,DEGROSS,0.75,M,Sharpe,7.770689480275905,0.04187709482311064,-0.012012231687043462,4.628986288774306
B136,-0.06,MOM-D,DEGROSS,0.75,M,CAGR,0.0,-0.003042182932046167,-0.008125745065384882,4.628986288774306
B136,-0.06,MOM-D,DEGROSS,0.75,Q,Sharpe,19.51080499911768,0.11604011372542167,0.05655930086676486,5.139456694476318
B136,-0.06,MOM-D,DEGROSS,0.75,Q,CAGR,2.5137677244856604,0.0014235997907201536,-0.004226056754202512,5.139456694476318
B136,-0.06,MOM-D,DEGROSS,1.0,W,Sharpe,0.0,-0.0011709937447788032,-0.039006541509393866,4.36650790677025
B136,-0.06,MOM-D,DEGROSS,1.0,W,CAGR,0.0,-0.002458511897050819,-0.007387725568266612,4.36650790677025
B136,-0.06,MOM-D,DEGROSS,1.0,M,Sharpe,7.860581539898703,0.04218039558822895,-0.011478618120991824,6.140085515215739
B136,-0.06,MOM-D,DEGROSS,1.0,M,CAGR,0.0,-0.004461443203162219,-0.01140621192185054,6.140085515215739
B136,-0.06,MOM-D,DEGROSS,1.0,Q,Sharpe,20.903060006276064,0.12379239999299885,0.06456357608489971,6.816767539443256
B136,-0.06,MOM-D,DEGROSS,1.0,Q,CAGR,2.945501554677321,0.002281013443563351,-0.005439881020909976,6.816767539443256
B136,-0.06,MOM-D,RESPREAD,0.5,W,Sharpe,2.132647711732716,0.012085850653096974,-0.044603087726729385,4.670682273939334
B136,-0.06,MOM-D,RESPREAD,0.5,W,CAGR,3.457687957234157,0.0017598921580526117,-0.0033116710031648733,4.670682273939334
B136,-0.06,MOM-D,RESPREAD,0.5,M,Sharpe,0.7979308413268882,0.006265966497723818,-0.07227834831101809,6.452984143982491
B136,-0.06,MOM-D,RESPREAD,0.5,M,CAGR,5.546442720333289,0.0038982120756161365,-0.003115745763968336,6.452984143982491
B136,-0.06,MOM-D,RESPREAD,0.5,Q,Sharpe,0.0,-0.0025559244437614037,-0.0893828779128707,7.109482023122979
B136,-0.06,MOM-D,RESPREAD,0.5,Q,CAGR,4.512325197174505,0.0034945506798553794,-0.004231818740319415,7.109482023122979
B136,-0.06,MOM-D,RESPREAD,0.75,W,Sharpe,2.216137863979384,0.012378599788040567,-0.043497411658872887,6.901534697849972
B136,-0.06,MOM-D,RESPREAD,0.75,W,CAGR,3.242550780669262,0.0025396353004525363,-0.005249928779903046,6.901534697849972
B136,-0.06,MOM-D,RESPREAD,0.75,M,Sharpe,0.9279561765652034,0.007177678713475633,-0.07018961030312654,9.52540907414599
B136,-0.06,MOM-D,RESPREAD,0.75,M,CAGR,4.9258706627369975,0.005322078145799658,-0.0054452516076120006,9.52540907414599
B136,-0.06,MOM-D,RESPREAD,0.75,Q,Sharpe,0.25586213396309176,0.002185641026476892,-0.08326229412838138,10.492265384734011
B136,-0.06,MOM-D,RESPREAD,0.75,Q,CAGR,4.485377428318316,0.0053377031680363896,-0.006521400739375904,10.492265384734011
B136,-0.06,MOM-D,RESPREAD,1.0,W,Sharpe,2.3199622495667427,0.012788748293695473,-0.04235633242919268,9.074722986557436
B136,-0.06,MOM-D,RESPREAD,1.0,W,CAGR,3.0154027977914666,0.0032288002537035343,-0.007399935306116712,9.074722986557436
B136,-0.06,MOM-D,RESPREAD,1.0,M,Sharpe,1.08861492426513,0.00830402477027925,-0.06799568190131611,12.5114584309096
B136,-0.06,MOM-D,RESPREAD,1.0,M,CAGR,4.259922156597895,0.006286926859727648,-0.008396442935598714,12.5114584309096
B136,-0.06,MOM-D,RESPREAD,1.0,Q,Sharpe,0.9383112797877402,0.007896588722073883,-0.07628548089845011,13.776632621379173
B136,-0.06,MOM-D,RESPREAD,1.0,Q,CAGR,4.408961257831834,0.007161668195550863,-0.009007154477795876,13.776632621379173
B136,0.0,MA-THRESH,DEGROSS,0.5,W,Sharpe,2.5476014916421263,0.014197166066060474,-0.04151062179950782,2.5325148652680336
B136,0.0,MA-THRESH,DEGROSS,0.5,W,CAGR,0.0,-0.0002585397969980807,-0.002916197285448563,2.5325148652680336
B136,0.0,MA-THRESH,DEGROSS,0.5,M,Sharpe,0.2011367037994205,0.0016411213372551359,-0.07992382491542283,3.6987947509865475
B136,0.0,MA-THRESH,DEGROSS,0.5,M,CAGR,0.0,-0.0032061427082827887,-0.007087673274322803,3.6987947509865475
B136,0.0,MA-THRESH,DEGROSS,0.5,Q,Sharpe,19.38149296638585,0.177774284534723,0.08603321787215323,4.135838670912759
B136,0.0,MA-THRESH,DEGROSS,0.5,Q,CAGR,0.0,-0.00016767293877251177,-0.004512019931562028,4.135838670912759
B136,0.0,MA-THRESH,DEGROSS,0.75,W,Sharpe,2.6303985529011698,0.014566534829579814,-0.04079177142461954,3.7727820014652886
B136,0.0,MA-THRESH,DEGROSS,0.75,W,CAGR,0.0,-0.00039082089004871534,-0.004443559224043936,3.7727820014652886
B136,0.0,MA-THRESH,DEGROSS,0.75,M,Sharpe,0.0,-2.7977318661775996e-07,-0.08106744124463061,5.512832064459816
B136,0.0,MA-THRESH,DEGROSS,0.75,M,CAGR,0.0,-0.0050430368037963635,-0.01096460579025682,5.512832064459816
B136,0.0,MA-THRESH,DEGROSS,0.75,Q,Sharpe,20.085504316193692,0.18329113181538625,0.09201740936809621,6.166339124472392
B136,0.0,MA-THRESH,DEGROSS,0.75,Q,CAGR,0.018888767408498097,1.2580332680700579e-05,-0.006621001345127997,6.166339124472392
B136,0.0,MA-THRESH,DEGROSS,1.0,W,Sharpe,2.7091331334304414,0.014949677120677851,-0.04021376784144559,5.009622685552328
B136,0.0,MA-THRESH,DEGROSS,1.0,W,CAGR,0.0,-0.0005233104174722225,-0.006028873127585488,5.009622685552328
B136,0.0,MA-THRESH,DEGROSS,1.0,M,Sharpe,0.0,-0.0016277145351795141,-0.08241843732109877,7.32324579986848
B136,0.0,MA-THRESH,DEGROSS,1.0,M,CAGR,0.0,-0.007050498614490586,-0.015097646076150495,7.32324579986848
B136,0.0,MA-THRESH,DEGROSS,1.0,Q,Sharpe,20.8128051368476,0.18947536814297483,0.09841820902907583,8.193122636864569
B136,0.0,MA-THRESH,DEGROSS,1.0,Q,CAGR,0.4179631470833556,0.0003790235876093284,-0.008643090004199827,8.193122636864569
B136,0.0,MA-THRESH,RESPREAD,0.5,W,Sharpe,0.0,-0.0068719588124925846,-0.10250235907419569,6.886071991501794
B136,0.0,MA-THRESH,RESPREAD,0.5,W,CAGR,0.0,-0.0012650413600379107,-0.008638285595149453,6.886071991501794
B136,0.0,MA-THRESH,RESPREAD,0.5,M,Sharpe,0.0,-0.0026748454638809704,-0.139827816184663,9.83749846517118
B136,0.0,MA-THRESH,RESPREAD,0.5,M,CAGR,0.0,-0.002980716047197962,-0.013534493055625152,9.83749846517118
B136,0.0,MA-THRESH,RESPREAD,0.5,Q,Sharpe,0.3844659868263989,0.005817158954465995,-0.14546435201657382,10.888690715268684
B136,0.0,MA-THRESH,RESPREAD,0.5,Q,CAGR,0.0,-0.0036025238567434226,-0.015292054881632655,10.888690715268684
B136,0.0,MA-THRESH,RESPREAD,0.75,W,Sharpe,0.0,-0.006431147925604064,-0.10115465681068658,10.22171049679612
B136,0.0,MA-THRESH,RESPREAD,0.75,W,CAGR,0.0,-0.002051862186541742,-0.013355839538067737,10.22171049679612
B136,0.0,MA-THRESH,RESPREAD,0.75,M,Sharpe,0.0,-0.0036117177609957807,-0.13942592025909428,14.60065312465656
B136,0.0,MA-THRESH,RESPREAD,0.75,M,CAGR,0.0,-0.005086107427277442,-0.021278737590466834,14.60065312465656
B136,0.0,MA-THRESH,RESPREAD,0.75,Q,Sharpe,0.7355967833063914,0.011017363775388311,-0.13873626110084614,16.160274965179298
B136,0.0,MA-THRESH,RESPREAD,0.75,Q,CAGR,0.0,-0.005292846964418674,-0.023235828114021473,16.160274965179298
B136,0.0,MA-THRESH,RESPREAD,1.0,W,Sharpe,0.0,-0.005942826433699588,-0.09981684096862375,13.49287392367712
B136,0.0,MA-THRESH,RESPREAD,1.0,W,CAGR,0.0,-0.0029484787143618796,-0.018339852654520872,13.49287392367712
B136,0.0,MA-THRESH,RESPREAD,1.0,M,Sharpe,0.0,-0.004470713912550162,-0.1390215326463542,19.269181007350014
B136,0.0,MA-THRESH,RESPREAD,1.0,M,CAGR,0.0,-0.007672256627373031,-0.02973510549146785,19.269181007350014
B136,0.0,MA-THRESH,RESPREAD,1.0,Q,Sharpe,1.1470543207906303,0.017014033491093317,-0.13129554959034295,21.32502638136154
B136,0.0,MA-THRESH,RESPREAD,1.0,Q,CAGR,0.0,-0.006947229639460373,-0.03140551086963517,21.32502638136154
B136,0.0,MOM-D,DEGROSS,0.5,W,Sharpe,0.7661126956008957,0.0046444866668480245,-0.055958608283543265,2.874753088690141
B136,0.0,MOM-D,DEGROSS,0.5,W,CAGR,0.0,-0.000804130263586389,-0.0038253112257233823,2.874753088690141
B136,0.0,MOM-D,DEGROSS,0.5,M,Sharpe,0.9309573581049335,0.007946499825359998,-0.07738998481887083,4.049108978362377
B136,0.0,MOM-D,DEGROSS,0.5,M,CAGR,0.0,-0.0023958841856741575,-0.006654110044059358,4.049108978362377
B136,0.0,MOM-D,DEGROSS,0.5,Q,Sharpe,18.84050693097379,0.17917443528692512,0.0840597761834514,4.490657424231021
B136,0.0,MOM-D,DEGROSS,0.5,Q,CAGR,2.2560429211807786,0.0010686544946065801,-0.0036578854368001235,4.490657424231021
B136,0.0,MOM-D,DEGROSS,0.75,W,Sharpe,0.8245176379205077,0.004968147740501916,-0.05526657493901088,4.2835473111627875
B136,0.0,MOM-D,DEGROSS,0.75,W,CAGR,0.0,-0.001243971640219943,-0.00585504166716011,4.2835473111627875
B136,0.0,MOM-D,DEGROSS,0.75,M,Sharpe,0.8103898255285458,0.006874560818498798,-0.0779338839402659,6.033933558253675
B136,0.0,MOM-D,DEGROSS,0.75,M,CAGR,0.0,-0.0038214131103486704,-0.010323084626300494,6.033933558253675
B136,0.0,MOM-D,DEGROSS,0.75,Q,Sharpe,19.629036496007757,0.18565157613652883,0.09105661234784057,6.693248965731752
B136,0.0,MOM-D,DEGROSS,0.75,Q,CAGR,2.638706020479731,0.0019114677764311416,-0.005310163006831514,6.693248965731752
B136,0.0,MOM-D,DEGROSS,1.0,W,Sharpe,0.8848358227623976,0.005312803513994657,-0.05470987618180545,5.687846531479757
B136,0.0,MOM-D,DEGROSS,1.0,W,CAGR,0.0,-0.0017078937351902024,-0.007975712757619213,5.687846531479757
B136,0.0,MOM-D,DEGROSS,1.0,M,Sharpe,0.6877589685245766,0.005813109308379971,-0.07868745585000925,8.012950003397393
B136,0.0,MOM-D,DEGROSS,1.0,M,CAGR,0.0,-0.005414940925799083,-0.014256141382679388,8.012950003397393
B136,0.0,MOM-D,DEGROSS,1.0,Q,Sharpe,20.44602215046325,0.19281877984766094,0.09849672828632894,8.88923415995448
B136,0.0,MOM-D,DEGROSS,1.0,Q,CAGR,3.014836484908301,0.0029739839847069405,-0.006852216155659452,8.88923415995448
B136,0.0,MOM-D,RESPREAD,0.5,W,Sharpe,0.5799784057671786,0.0049922059744376135,-0.0810881175184055,7.467648398884796
B136,0.0,MOM-D,RESPREAD,0.5,W,CAGR,1.6815414446682553,0.0013712225823270252,-0.006722830974940086,7.467648398884796
B136,0.0,MOM-D,RESPREAD,0.5,M,Sharpe,0.0,-0.02092595218641935,-0.14148456102389373,10.436427082002421
B136,0.0,MOM-D,RESPREAD,0.5,M,CAGR,1.8219466177470167,0.002076543882355786,-0.009251505015514638,10.436427082002421
B136,0.0,MOM-D,RESPREAD,0.5,Q,Sharpe,0.0,-0.04446267452664032,-0.1782024612172084,11.535761360453813
B136,0.0,MOM-D,RESPREAD,0.5,Q,CAGR,0.13184652034397004,0.00016622691395506983,-0.012355683413864726,11.535761360453813
B136,0.0,MOM-D,RESPREAD,0.75,W,Sharpe,0.6060514917408,0.005165119595460066,-0.08006768843745571,11.080568158134515
