panel,family,gross,cadence,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_H1,IS_H2
B136,EWALL,0.75,W,0.7502197909059937,0.8706782939699557,0.14178077774478903,1.1237184720356246,-0.2536484248157904,1.2333188917394562,1.0254052355515195,1.1038155359718695,0.13950449235670392,-0.2536484248157903,1.1477930796467726,0.14454518097761015,-0.1531684179077606,1.081179787971995,1.3328309751966918
B136,EWALL,0.75,M,0.7514295766888555,0.426915610795965,0.14051143389732923,1.124085126647221,-0.24989934048374207,1.2263848317759976,1.0310143579281126,1.1108871415787471,0.1385771400166922,-0.24989934048374207,1.139779398534833,0.14285973572754007,-0.15434570911748435,1.0716230831510245,1.3270169262209492
B136,EWALL,1.0,W,1.0,1.1459883176114185,0.18952378323674135,1.1237724524902892,-0.3271396216573823,1.2353712591167294,1.0239713880108943,1.1021764558468699,0.18616068774981387,-0.3271396216573824,1.1499885680138249,0.19361182437339997,-0.2000517480825067,1.0838313728931435,1.3342812816688028
B136,EWALL,1.0,M,1.0,0.5618978314242474,0.1884214214967297,1.1237993336337333,-0.3249685278931973,1.2301800356514911,1.0279872677817694,1.106959638998298,0.18559002959188975,-0.3249685278931973,1.1440548968736441,0.191861448482179,-0.20130822878466081,1.078017943732188,1.3275756520677775
SMALL439,BAND-DG,0.5,W,0.2514630628111572,1.8748374469092322,0.025748939766630174,0.5710340108053034,-0.10002259679368086,0.5670747220276072,0.5767822184150181,0.5672558424911561,0.026030205158305675,-0.1000225967936802,0.5777092717159774,0.025293685519493847,-0.07684045758062774,0.8348061429903406,0.24637566091371574
SMALL439,BAND-DG,0.5,M,0.25382895135913874,1.1328104458702235,0.03116147068320929,0.6611684789513541,-0.1141143762175103,0.7181548449698982,0.6130954608887518,0.6177812918951634,0.029466744711125648,-0.1141143762175082,0.7346684514057743,0.03391144547642688,-0.056962086858848626,0.9511757357706637,0.453549605478279
SMALL439,BAND-DG,0.75,W,0.37715651358601243,2.8005064549211163,0.03803686076484847,0.5710244752159079,-0.1470362580000909,0.5682458981113391,0.5757362229674686,0.5664863714962137,0.03837588361212907,-0.1470362580000889,0.5789899663564637,0.037488158332042554,-0.11418196681438153,0.8357184148294,0.24805197537732246
SMALL439,BAND-DG,0.75,M,0.3804230697548035,1.6949240484003387,0.046350794706122356,0.6633824622793437,-0.16758438140185794,0.7206621619407131,0.6148243916534671,0.6193961019606445,0.043663134941659854,-0.16758438140185794,0.737668264940626,0.050717268773413204,-0.08480130440150657,0.9543320547149576,0.4561689891976537
SMALL439,BAND-DG,1.0,W,0.5028297482230875,3.7236534292330865,0.04990552804098458,0.5709763560607395,-0.19212348873798146,0.5693698919985719,0.5746592874331456,0.565683593232371,0.050245217244524465,-0.1921234887379808,0.5802231918805935,0.04935574492197525,-0.15077078222277984,0.8365659117007932,0.24970156942258975
SMALL439,BAND-DG,1.0,M,0.5068370154352406,2.2564294593330625,0.061260713630983066,0.6655598434990523,-0.21874066250906965,0.723170645406329,0.6164935284065922,0.6209492309036694,0.05748337397254688,-0.21874066250907076,0.7406809976319773,0.06740551709576992,-0.11220941758753833,0.9574965445301986,0.4587970818671657
SMALL439,MA-RS,0.5,W,0.5001408379296456,6.97727778972712,0.04509993082258035,0.5027471716794911,-0.2699489133168226,0.4955551571232714,0.5181443829108625,0.5357275317094526,0.051433398045268364,-0.26994891331682214,0.4440362603958846,0.03492573841496882,-0.14096190191849045,0.678943810112145,0.15482783114115964
SMALL439,MA-RS,0.5,M,0.500790383816612,3.0864474386472502,0.058891933193619295,0.6306605756340735,-0.27499710259953936,0.6731358567554921,0.6130859412047659,0.6355776495867385,0.0633212721140266,-0.2749971025995398,0.6292730115575301,0.05175915103642703,-0.12589493280974196,0.7893280173809268,0.4350311916223109
SMALL439,MA-RS,0.75,W,0.7500917304181896,10.338000682036554,0.06478682046825734,0.5033872943946726,-0.38239943767382534,0.49768164644656343,0.5177740654303229,0.535474046054103,0.07382991597741184,-0.3823994376738248,0.44644038405104564,0.050305673513820315,-0.20539528479235092,0.6817067401794856,0.15663076850393004
SMALL439,MA-RS,0.75,M,0.7505047720352753,4.573999672176937,0.08615983450417919,0.630662780588819,-0.39436414443317025,0.6772390202992641,0.6105560088607724,0.6329681136360448,0.09204293125107355,-0.3943641444331698,0.6347043333520427,0.07670120470259123,-0.18393890441633232,0.7951929085282905,0.4394751386490815
SMALL439,MA-RS,1.0,W,1.0,13.61969330888083,0.0823500941758164,0.5040228799735411,-0.48128090621995157,0.4998344507023665,0.517392324906976,0.5351983780207353,0.09372112669962762,-0.48128090621995145,0.44887983260149855,0.06418855149699598,-0.2659980270591549,0.6845012348814282,0.15846246181032317
SMALL439,MA-RS,1.0,M,1.0,6.028861096883763,0.11177106334233944,0.6307371727753454,-0.5021271609327665,0.6814466557339938,0.6083176776252623,0.6304782536569784,0.11852671338406351,-0.5021271609327671,0.6403049779237409,0.10091889949169564,-0.23890321907775847,0.8012366021840456,0.44403657329013074
SMALL439,CAND20,0.5,W,0.5001308507745009,16.46763614265401,0.03872492346122458,0.477899268449778,-0.23285274251202037,0.7919477463043684,0.22892043212902227,0.3139665111338087,0.024939474862573086,-0.23285274251201926,0.7865367756586604,0.0614402215126133,-0.09235942219154591,1.139372316014392,0.3716765477228515
SMALL439,CAND20,0.5,M,0.4990298886528706,7.784905337798156,0.04192829062390335,0.5026247298494395,-0.2493839014392366,0.6905804059712118,0.3590304630928889,0.41576982819744074,0.03544804181451555,-0.24938390143923728,0.669609283733879,0.052507051800449345,-0.09996958626791497,1.0396535234002737,0.2294529945180726
SMALL439,CAND20,0.75,W,0.7500397415499401,24.690958610788766,0.055555665361421314,0.47731637335326454,-0.33329274130621034,0.7923577187002003,0.22782764407224793,0.31320587009178497,0.03425325334482077,-0.3332927413062109,0.7865464614614461,0.09098231012012103,-0.13644841071989655,1.139249833891583,0.3716466409579135
SMALL439,CAND20,0.75,M,0.7480553511259954,11.663772927412476,0.06062642638225868,0.502914419557546,-0.3587461366221848,0.6951258775163925,0.3570788814725355,0.41443923931523036,0.05015427071519207,-0.35874613662218413,0.6740665876637444,0.0778045638674778,-0.14692302756378817,1.047144080986807,0.2300425032893066
SMALL439,CAND20,1.0,W,0.9998741770274691,32.939171985556236,0.07052417205639783,0.4766037421476347,-0.42382128812006026,0.7926082675118198,0.22666977403576005,0.31234706011396496,0.041324037891018905,-0.4238212881200607,0.7864077297120426,0.11955055310552165,-0.1791557889404184,1.139016216498412,0.3714101211989064
SMALL439,CAND20,1.0,M,0.9969496695475343,15.541940610117047,0.07768872238163427,0.5034075607253771,-0.4584684779908479,0.6997271253983437,0.3558261399829492,0.41358547894191405,0.06272378367665965,-0.45846847799084933,0.6785883462759312,0.10236771115681798,-0.19200723997714142,1.0546354006091176,0.23071155067169383
SMALL439,EWALL,0.5,W,0.5001582679699295,1.1851082469559608,0.06994207130721075,0.6790598275986033,-0.25214413642471223,0.7969956676819625,0.6154181993905303,0.6380414257814951,0.06990874938782499,-0.2521441364247128,0.7735883197438013,0.06999602750779044,-0.15006304384227032,1.016149308488336,0.48663305066026014
SMALL439,EWALL,0.5,M,0.5008923216597125,0.6016177380760018,0.06693602567193913,0.6624547612602079,-0.2363882248926631,0.7763110763282024,0.5992491238730144,0.6269942883096565,0.06728248476101473,-0.23638822489266342,0.743766114965309,0.06637528643682278,-0.15330688749698707,0.9932486657450801,0.4505746481637753
SMALL439,EWALL,0.75,W,0.7501008892339182,1.7409003477225007,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,0.6366624355474833,0.10089643214031607,-0.36166373582084044,0.7737298887497327,0.10331123381065299,-0.21882785690658313,1.0169921984375363,0.4857686970744008
SMALL439,EWALL,0.75,M,0.750561485290705,0.8862315721152745,0.09756071669611144,0.6606192319497557,-0.3476061094999652,0.7766615946286013,0.5963665514200113,0.6238458517363085,0.09714188049160621,-0.3476061094999645,0.7449694246548504,0.09823922463938772,-0.22303220453981942,0.9928095417458572,0.4529916749008847
SMALL439,EWALL,1.0,W,1.0,2.316451270281132,0.13122175544841364,0.6770308933152683,-0.46032779538269797,0.7968992103547006,0.6123984905213491,0.6351153641844326,0.1287568374526633,-0.4603277953826991,0.7737304115156103,0.13522430665461194,-0.28358128172544717,1.0176626225066328,0.4847838185990726
SMALL439,EWALL,1.0,M,1.0,1.1793458872489522,0.12596736622106142,0.658581793986655,-0.45295196823820694,0.7769840599330307,0.593493223234275,0.6205397357484597,0.12407819186708946,-0.4529519682382076,0.746203311696298,0.12903300386005667,-0.28837725467131137,0.9923079469331949,0.45545652699915506
