panel,cost_bps,chooser,pick_H,pick_c,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_4b,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,picks_the_candidate
SMALL,50.0,C_ZERO (0 params: frozen incumbent H=126 c=0),126,0.0,0.04857411624958474,0.34674465963982487,-0.38124821843019374,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,0.0,C_ISSHARPE,142,0.0,0.185831525464611,1.1962752690501708,-0.2132739498452193,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,0.0,C_ISLEGS,142,0.0,0.185831525464611,1.1962752690501708,-0.2132739498452193,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,0.0,C_STEEP,142,0.5,0.17651915147549557,1.2597637744877277,-0.19403758925175285,True,0.8752553821643039,0.15286966214114894,-0.33717256724185307,True
U56,0.0,C_ZERO (0 params: frozen incumbent H=126 c=0),126,0.0,0.17669807670535365,1.206338693672412,-0.19077302894814885,True,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,5.0,C_ISSHARPE,142,0.0,0.18418817018283695,1.187191533505034,-0.213528263692347,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,5.0,C_ISLEGS,142,0.0,0.18418817018283695,1.187191533505034,-0.213528263692347,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,5.0,C_STEEP,142,0.25,0.17948628085143126,1.2194027703934471,-0.20398952098242462,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,5.0,C_ZERO (0 params: frozen incumbent H=126 c=0),126,0.0,0.1749646988375837,1.1960110715292684,-0.19102434236853827,True,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,10.0,C_ISSHARPE,142,0.0,0.18254694841712782,1.1781014419352895,-0.21378251771653434,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,10.0,C_ISLEGS,142,0.0,0.18254694841712782,1.1781014419352895,-0.21378251771653434,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,10.0,C_STEEP,142,0.25,0.1777177575379918,1.2089981179667588,-0.2042796954746685,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,10.0,C_ZERO (0 params: frozen incumbent H=126 c=0),126,0.0,0.17323373462732872,1.1856780687316728,-0.19127563702223604,True,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,25.0,C_ISSHARPE,142,0.0,0.1776360581969818,1.1507943677541943,-0.21454492094594546,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,25.0,C_ISLEGS,142,0.0,0.1776360581969818,1.1507943677541943,-0.21454492094594546,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,25.0,C_STEEP,142,0.25,0.17242715324955005,1.17773903288799,-0.20514975419905457,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,25.0,C_ZERO (0 params: frozen incumbent H=126 c=0),126,0.0,0.16805529215480441,1.1546484453369488,-0.19202940839038518,True,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,50.0,C_ISSHARPE,142,0.0,0.16949366908504193,1.1051679743871827,-0.21581439741792974,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,50.0,C_ISLEGS,142,0.0,0.16949366908504193,1.1051679743871827,-0.21581439741792974,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,50.0,C_STEEP,142,0.25,0.16365916578474438,1.125501276578272,-0.20659830373363786,False,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
U56,50.0,C_ZERO (0 params: frozen incumbent H=126 c=0),126,0.0,0.15947253176803078,1.1028403961442457,-0.19351329027903563,True,0.8752553821643039,0.15286966214114894,-0.33717256724185307,False
