panel,anchor,N,gross,cadence,H,cost_bps,turn_yr,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4a,keep4b,fail4a,fail4b,A_H1,A_H2,A_DD,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,A,20,0.75,W,21,100.0,6.140692353412129,0.082135861739431,0.6809305091416388,-0.20805437683587868,0.08019741177987472,0.7344525688915202,-0.14367511835722147,0.08407691635954428,0.6444318654390309,-0.20805437683587857,0.07090600477827835,0.6478834857329628,-0.14367511835722147,0.09146109247422607,0.707795427136872,-0.20805437683587846,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,42,100.0,4.670666585323883,0.09470229929489848,0.7499276273082857,-0.23090455174291047,0.08682915593876284,0.7802114281005389,-0.14754842433168003,0.10262889820376819,0.7363315310676957,-0.23090455174291058,0.07328041254898832,0.661079631882145,-0.14754842433168003,0.11264278745608891,0.8158560056552926,-0.23090455174291036,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,63,100.0,3.8695517784372626,0.11027363552604985,0.8429771883047142,-0.2590116430289662,0.1057395537087189,0.9159981211086312,-0.1362973973893742,0.11482425807771657,0.7976686601557844,-0.2590116430289663,0.09662961513578683,0.8298335762247188,-0.1362973973893742,0.12162354991450242,0.8585827477925125,-0.2590116430289662,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD",False,False,False,False,False,False,False,True
U56,A,20,0.75,W,90,100.0,3.4566854054458607,0.12073139613709083,0.8959588547463823,-0.24231197183261544,0.1200130593387172,1.0121715020868853,-0.13987844191695897,0.12144987034740562,0.8197292670303865,-0.24231197183261555,0.11006402578937258,0.9207562296191856,-0.13987844191695897,0.12958253908815132,0.8874858163075642,-0.24231197183261532,False,False,"A_H2,A_DD","L_H2,L_DD",True,False,False,True,False,True,False,True
U56,A,20,0.75,W,126,100.0,2.8960911169131665,0.12642267654411543,0.9480330444535967,-0.19659125813239842,0.12055468830338567,0.9998624150298694,-0.15096858592147044,0.13231873434130126,0.9141004496859358,-0.1965912581323982,0.11072159754832733,0.9079595353854394,-0.15096858592147044,0.13950368269421176,0.9807600551314326,-0.19659125813239808,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,189,100.0,2.311305267167222,0.13222816861266562,0.9700297383634016,-0.2232492249229433,0.13785242807217735,1.162674682220316,-0.13585955527963145,0.12663421931754915,0.8428141819264939,-0.2232492249229434,0.12915078662657398,1.0748797879847913,-0.13585955527963145,0.13476572700428546,0.9121968723912096,-0.22324922492294352,False,False,"A_H2,A_DD",L_DD,True,False,False,True,True,True,False,True
U56,A,20,0.75,W,252,100.0,2.0834084202067036,0.13759091750555874,1.02652463559544,-0.2200537930814681,0.1295706061452364,1.070790707657842,-0.16529653948197653,0.14566453091490938,0.9992547156934419,-0.2200537930814681,0.12117929994954224,0.9837914605082494,-0.16529653948197653,0.15127005665485616,1.0612356685236122,-0.22005379308146833,False,False,A_DD,L_DD,True,True,False,True,True,True,False,True
U56,B,12,0.55,M,5,0.0,4.352144530004286,0.12636374741532208,1.1998059359867383,-0.16781372624210977,0.1108178001278981,1.172544748810086,-0.09317962034178273,0.1421201237086993,1.2323370248547636,-0.16781372624210933,0.10692872428707001,1.118081285659755,-0.09317962034178273,0.14260535954226627,1.2633798971089447,-0.16781372624210955,False,True,"A_H1,A_DD",-,False,True,False,True,True,True,True,True
U56,B,12,0.55,M,10,0.0,4.352144530004286,0.12636374741532208,1.1998059359867383,-0.16781372624210977,0.1108178001278981,1.172544748810086,-0.09317962034178273,0.1421201237086993,1.2323370248547636,-0.16781372624210933,0.10692872428707001,1.118081285659755,-0.09317962034178273,0.14260535954226627,1.2633798971089447,-0.16781372624210955,False,True,"A_H1,A_DD",-,False,True,False,True,True,True,True,True
U56,B,12,0.55,M,21,0.0,3.8030281556775245,0.12254484634481644,1.1208041679120007,-0.20954223851752374,0.11712590343675822,1.201849386631843,-0.10734864676809663,0.12798762108527906,1.0677370644404192,-0.20954223851752385,0.11372945631095366,1.1539565884169323,-0.10734864676809663,0.12984814228891772,1.1053915528810925,-0.20954223851752385,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,B,12,0.55,M,42,0.0,2.8653126112862637,0.1281090489763037,1.1354191998615106,-0.20954223851752374,0.12758119416130542,1.3041653371452737,-0.10734864676809686,0.12863691338463856,1.0256271280766718,-0.20954223851752396,0.1217737517162083,1.2287479722588734,-0.10734864676809686,0.13334690011553207,1.0858231953513162,-0.20954223851752385,False,False,"A_H2,A_DD",L_DD,True,False,False,True,True,True,False,True
U56,B,12,0.55,M,63,0.0,2.5883022890355494,0.11690202260141858,1.0723137946066588,-0.19250428498744976,0.12026389518884995,1.226089422760287,-0.10679202160359735,0.11355174370987609,0.9594599833000551,-0.19250428498744998,0.11113261184207301,1.1212644971908579,-0.10679202160359735,0.12167004693796635,1.0446250500747918,-0.19250428498744976,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,90,0.0,2.175217790289963,0.11401037107464695,1.0258790965374658,-0.1967462985141546,0.1232604409059026,1.235117271531312,-0.10385363532442782,0.10484058366321003,0.871305138567303,-0.19674629851415393,0.11568105806742257,1.1490610450163283,-0.10385363532442782,0.11263803795036487,0.9491170534595361,-0.1967462985141546,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,126,0.0,1.7012897344155635,0.12368318801173106,1.1062747613734962,-0.19089288513511837,0.12196804037641584,1.2551309460944278,-0.12854297557491334,0.12540018461752833,1.0098737097604387,-0.19089288513511815,0.1125862235672852,1.1468901179671553,-0.12854297557491334,0.13289380932402794,1.0902963380905013,-0.19089288513511837,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,189,0.0,1.3346914984886482,0.11289441573756953,1.018888675473266,-0.19869136029818235,0.13044639153618642,1.3132495390936039,-0.10767390928606435,0.09562267117603285,0.8011531122128911,-0.19869136029818224,0.12429328260150041,1.237193739613805,-0.10767390928606435,0.10360505875131376,0.8797588887384472,-0.1986913602981818,False,False,"A_H2,A_DD",L_H2,True,False,False,True,False,True,True,True
U56,B,12,0.55,M,252,0.0,1.1981069600887353,0.12298100464792072,1.105129274264263,-0.15410556516136664,0.11588755885468838,1.2253260746038666,-0.12616705796923566,0.1301163219281467,1.0372804882298015,-0.15410556516136653,0.11177896484438987,1.1635651012520423,-0.12616705796923566,0.1322796932101562,1.081089876807667,-0.15410556516136675,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,5,10.0,4.352144530004286,0.12147773865688771,1.15814833126205,-0.16820052613778647,0.10609917623741749,1.1271481373007801,-0.09469327448197273,0.1370630562498827,1.1934090473152275,-0.16820052613778702,0.10225724919847434,1.0736453265234724,-0.09469327448197273,0.1375383391693774,1.223483720996983,-0.1682005261377869,False,True,"A_H1,A_DD",-,False,True,False,True,True,True,True,True
U56,B,12,0.55,M,10,10.0,4.352144530004286,0.12147773865688771,1.15814833126205,-0.16820052613778647,0.10609917623741749,1.1271481373007801,-0.09469327448197273,0.1370630562498827,1.1934090473152275,-0.16820052613778702,0.10225724919847434,1.0736453265234724,-0.09469327448197273,0.1375383391693774,1.223483720996983,-0.1682005261377869,False,True,"A_H1,A_DD",-,False,True,False,True,True,True,True,True
U56,B,12,0.55,M,21,10.0,3.8030281556775245,0.11828697970820445,1.085830735587727,-0.20956720983531207,0.11291779470016716,1.1624664467599373,-0.10755269968958825,0.12367963624144562,1.0358887531692134,-0.2095672098353123,0.1095250104242127,1.115065965202594,-0.10755269968958825,0.12554589899095303,1.0728549162897048,-0.20956720983531207,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,B,12,0.55,M,42,10.0,2.8653126112862637,0.12488309344259862,1.109791573032846,-0.20956720983531196,0.12427829483699382,1.2733402670596428,-0.10755269968958814,0.12548794523465312,1.003482694480375,-0.20956720983531196,0.1184669906583844,1.1982657773372816,-0.10755269968958814,0.13018817985166042,1.063078090310802,-0.20956720983531196,False,False,"A_H2,A_DD",L_DD,True,False,False,True,True,True,False,True
U56,B,12,0.55,M,63,10.0,2.5883022890355494,0.11401910300108486,1.0487309364081854,-0.1926002722543556,0.11743187647781017,1.200249595779614,-0.10767238625844755,0.11061828004787855,0.9375052304452204,-0.1926002722543556,0.10830369072189994,1.0957636098686045,-0.10767238625844755,0.1187423494236457,1.0222691173123764,-0.1926002722543556,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,90,10.0,2.175217790289963,0.11159205484293566,1.0064344557267597,-0.19824425105206323,0.12085153846586616,1.213377837975568,-0.1041140101716247,0.10241317682793549,0.8534852445196227,-0.19824425105206245,0.11326836571523757,1.1274158469244193,-0.1041140101716247,0.11021511258719752,0.9310354015835123,-0.19824425105206311,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,126,10.0,1.7012897344155635,0.12177541207022924,1.0910659028472889,-0.19091867036500587,0.12000808722219913,1.2371942138555105,-0.12954961947326793,0.12354472913952308,0.9966026867023323,-0.19091867036500554,0.11064741719029847,1.1293521893053537,-0.12954961947326793,0.13101216686199924,1.0765275209150351,-0.19091867036500565,False,True,"A_H2,A_DD",-,True,False,False,True,True,True,True,True
U56,B,12,0.55,M,189,10.0,1.3346914984886482,0.11141250752505227,1.0070081222195344,-0.20016293068802093,0.12903260744809164,1.3004175099606095,-0.1077248229309421,0.09407513130293754,0.7898279065256736,-0.20016293068801982,0.12296273488093479,1.2252705945984996,-0.1077248229309421,0.10200107376052858,0.8677921130534038,-0.2001629306880196,False,False,"A_H2,A_DD","L_H2,L_OOS",True,False,False,True,False,False,True,True
U56,B,12,0.55,M,252,10.0,1.1981069600887353,0.12163863448713208,1.0944216044238133,-0.15415326401954077,0.11457323629525784,1.212972324442398,-0.12631694711621155,0.12874561385544325,1.0276406778334541,-0.15415326401954055,0.11050503731832273,1.1517393579098567,-0.12631694711621155,0.13088009219828933,1.0709922958579627,-0.15415326401954033,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,5,25.0,4.352144530004286,0.11418467918696207,1.095289520449664,-0.16878072598130256,0.0990552989516178,1.0586477738743207,-0.0969608279075409,0.1295153838564831,1.1346668107288664,-0.16878072598130212,0.09528348231561945,1.0066258380103266,-0.0969608279075409,0.12997592758912657,1.1632639021843758,-0.16878072598130256,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,B,12,0.55,M,10,25.0,4.352144530004286,0.11418467918696207,1.095289520449664,-0.16878072598130256,0.0990552989516178,1.0586477738743207,-0.0969608279075409,0.1295153838564831,1.1346668107288664,-0.16878072598130212,0.09528348231561945,1.0066258380103266,-0.0969608279075409,0.12997592758912657,1.1632639021843758,-0.16878072598130256,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
