char,K,level,achieved_B,achieved_S,match_resid,prem_B,prem_S,gap,gap_IS,gap_OOS,sd_pair,t,within_floor,ratio_to_568
mrho,28,0.180327,0.2693467024431993,0.1736714142196786,0.0956752882235207,-0.13319796421114494,-0.1447334106656595,0.01153544645451457,-0.04830041897379643,0.04505058125345224,0.06947940621587616,0.40668104849608633,True,0.05882430624433743
mrho,28,0.194679,0.2893823340524146,0.19658617942514586,0.09279615462726873,-0.08580997712348769,-0.10035236537589425,0.014542388252406557,0.18152031773756844,-0.06502870918881662,0.05098922802915966,0.6986069849786568,True,0.07415802270477592
mrho,28,0.210029,0.3044391664295772,0.21186654424765358,0.09257262218192361,-0.04567347543548093,-0.2721602392989247,0.22648676386344377,0.2155354462601196,0.2396250031720473,0.10726109544254876,5.172210881034784,False,1.1549554506039967
mrho,28,0.226987,0.3444484486316193,0.2432948318747541,0.10115361675686518,-0.06576056457145332,-0.2591610547522532,0.19340049018079988,0.14171632331796002,0.22431873129802665,0.11160295602716121,4.244802591356218,False,0.9862340141805196
mrho,28,0.250883,0.3820030839853897,0.2833236213715489,0.09867946261384081,-0.04162809685025768,-0.2591529666639753,0.21752486981371763,0.20026203227848516,0.22760820056920847,0.041993250597156466,12.68834705177663,False,1.1092548180199777
mrho,36,0.148271,0.237497904926548,0.13748203754518884,0.10001586738135915,-0.15106128022545054,-0.09925290604539562,-0.05180837418005492,0.030612021103550616,-0.09091390629911918,0.12895379577336305,-0.9841050461775621,True,-0.26419364701710824
mrho,36,0.163402,0.26312195576609215,0.15699897173097702,0.10612298403511514,-0.09310357143722388,-0.12742267315713696,0.03431910171991308,0.2396041034518653,-0.06895508034098105,0.06222548425048499,1.3509623694701003,True,0.17500816787309068
mrho,36,0.180327,0.2789430612095755,0.17393537921604574,0.10500768199352978,-0.125570955833939,-0.13622559074231275,0.010654634908373734,-0.04463928408410707,0.03651583456578614,0.06464715275300979,0.40370562058428744,True,0.054332661439947645
mrho,36,0.194679,0.28979590019557494,0.1988396776000433,0.09095622259553163,-0.07530833983520711,-0.09147105719147271,0.016162717356265593,0.0951391358514023,-0.01923931594978942,0.07864762753651154,0.5033897603751197,True,0.08242079222980925
mrho,36,0.210029,0.30439126638600655,0.21160998531030709,0.09278128107569947,-0.03724326975460194,-0.2789675514068173,0.24172428165221535,0.22361659701700518,0.2536724859236765,0.0903021494096098,6.5568887602328,False,1.2326582440194562
mrho,36,0.226987,0.3387681828776176,0.24449385674898147,0.09427432612863615,-0.04121941096570064,-0.23105413199511796,0.1898347210294173,0.18484241033285753,0.19590201266522048,0.05745989382713242,8.092569808510378,False,0.968050591684943
mrho,36,0.250883,0.3898894855537727,0.28074300403825025,0.10914648151552242,-0.03432084475371707,-0.24614083310928828,0.2118199883555712,0.16884510932288221,0.23755854494997328,0.05440443585109843,9.536922507816946,False,1.0801631226699195
cvol,20,0.31373,0.2757085194246437,0.4039491257085588,-0.1282406062839151,-0.10281375443205726,-0.1608936537895306,0.05807989935747335,0.22994917437699297,-0.03167767603489999,0.043409198996071686,3.277326489044053,False,0.2961749074832909
cvol,20,0.378049,0.30545626755767025,0.42151309817483273,-0.11605683061716249,-0.07217262012223959,-0.2714037390999342,0.19923111897769463,0.3530182388271364,0.11947255170718168,0.09438849329418267,5.170276220620158,False,1.0159669504216962
cvol,20,0.433143,0.34441980761827534,0.4698854394521131,-0.12546563183383774,-0.06379639599319359,-0.23796761339444605,0.17417121740125246,0.1968028072908096,0.1586774742748014,0.091421519132204,4.666632260786209,False,0.8881755094403492
cvol,28,0.31373,0.2752764300963199,0.4021956475242878,-0.1269192174279679,-0.06415402026210369,-0.16635637696694414,0.10220235670484044,0.14917867591382813,0.07695429200757657,0.030303291082655354,8.261268512186883,False,0.5211746899787886
cvol,28,0.378049,0.3059696053285806,0.4256517738837511,-0.1196821685551705,-0.08159189271740111,-0.20562550046654057,0.12403360774913946,0.2196687391896197,0.07376900766973626,0.0827411703911789,3.671921106572836,False,0.6325018243199361
cvol,36,0.378049,0.30625874100573375,0.42499895518342706,-0.11874021417769332,-0.0705574177007765,-0.2055096945043915,0.134952276803615,0.2143970696008391,0.09160773446965201,0.07655497853718474,4.317997654915774,False,0.6881809117981387
