panel,family,gross,rung,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,spy_CAGR,spy_MaxDD,spy_H1,spy_H2,base_Sharpe,base_H1,base_H2,base_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DDcap,L5_CAGRfloor,n_fail,fail_set,pass4b,pass4a
U56,BAND08,0.75,50.0,0.08016354310516638,1.0828405894796997,-0.14511153264649201,1.182569403260833,1.0004301031998137,1.1007392924850308,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND08,0.75,100.0,0.07409733622223191,1.005794685739742,-0.14566424621321394,1.1065564053655756,0.9221901660608346,1.0231985923643236,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND08,1.0,0.0,0.11532978009316719,1.159079402556774,-0.19037394283456255,1.2586270857813082,1.0773417860793542,1.1768901368203875,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,True,0,NONE,True,False
U56,BAND08,1.0,10.0,0.11367693601075812,1.1439139554635542,-0.1905060478611258,1.243682285110449,1.0619257310263233,1.161615279891426,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,True,0,NONE,True,False
U56,BAND08,1.0,25.0,0.11120205770715375,1.1211512649492998,-0.19070418216929952,1.2212486107518559,1.0387889070146492,1.138688311116379,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,True,True,True,True,True,0,NONE,True,False
U56,BAND08,1.0,50.0,0.1070889348647841,1.0831782215865198,-0.1910343440685529,1.1838184950761739,1.000197235977031,1.10044113967269,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,True,True,True,True,True,0,NONE,True,False
U56,BAND08,1.0,100.0,0.09890628947295976,1.0071236591320176,-0.1916944355862661,1.1088279270328454,0.9229251341360925,1.0238377864769328,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.5,0.0,0.05968323687233079,1.1859910983771291,-0.09766212816456687,1.2339649538467974,1.1468775099783504,1.2378330076147055,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.5,10.0,0.05880540780774113,1.1694786378565627,-0.09778167223777945,1.2172596179260624,1.130488977205252,1.2215994114094373,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.5,25.0,0.05748987687641871,1.1446420596165676,-0.09796098834759859,1.1921250857749568,1.1058448948627884,1.1971823528369505,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.5,50.0,0.05530055559152114,1.1030788549707367,-0.09825984853063052,1.1500433594662791,1.0646192817734814,1.1563205536789203,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.5,100.0,0.05093400288203287,1.0194020787171147,-0.09885756889669439,1.0652550619001557,0.9816746522131837,1.074047658393661,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,True,True,True,True,False,1,L5_CAGRfloor,False,True
U56,BAND03_M,0.75,0.0,0.090057219049827,1.1873963910681231,-0.14364716109723652,1.2359168991300702,1.1478184543100023,1.23871079989127,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.75,10.0,0.08871215377411001,1.1710113985023296,-0.1438169283012417,1.2193404407120982,1.1315561780151302,1.2226025007319863,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.75,25.0,0.08669732125762142,1.1463667081895021,-0.14407157910725032,1.1943999660738214,1.107102120014021,1.198374098396158,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.75,50.0,0.08334662956029004,1.1051249505280007,-0.14449599711726446,1.1526434418630227,1.0661947311263735,1.1578284352375072,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,0.75,100.0,0.07667277540451778,1.0220958506135007,-0.14534483313729185,1.0685107919797572,0.9838909443157073,1.0761929403734494,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,BAND03_M,1.0,0.0,0.12076694069231597,1.1887677348082393,-0.18783793926323955,1.2378152931590556,1.1487464435590982,1.239554187778742,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,True,0,NONE,True,False
U56,BAND03_M,1.0,10.0,0.11892878163028864,1.1724500287307331,-0.18805284846126336,1.2213032693662256,1.1325537787067284,1.2235127917822421,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,True,0,NONE,True,False
U56,BAND03_M,1.0,25.0,0.11617656303010349,1.1479065682995309,-0.18837521225829812,1.1964597707835383,1.10820441473029,1.1993850496687513,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,True,True,True,True,True,0,NONE,True,False
U56,BAND03_M,1.0,50.0,0.11160289000775614,1.1068342385236796,-0.18891248525335702,1.1548656534161423,1.0674721623047296,1.1590078801968045,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,True,True,True,True,True,0,NONE,True,False
U56,BAND03_M,1.0,100.0,0.10250544340356704,1.0241460502168112,-0.18998703124347482,1.0710601597335823,0.9855204431919115,1.0777114936288292,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND20_VS,0.5,0.0,0.07526428330386992,1.0759408887988606,-0.11716393920360457,1.1581339710820606,1.0110579969394933,1.0936481344151263,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND20_VS,0.5,10.0,0.06681420242537106,0.9628228354530113,-0.11779537051317723,1.0418932606886548,0.9000402559320229,0.9812305097497717,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND20_VS,0.5,25.0,0.054260354546574074,0.7927074429210365,-0.11874205953695993,0.8670243743033161,0.733127795598614,0.8121563688418865,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20_VS,0.5,50.0,0.033656656694630804,0.5087783396045324,-0.12665568576874542,0.5750203482605115,0.45465348917109993,0.5299400869560363,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20_VS,0.5,100.0,-0.0063796609203297105,-0.05548487404251966,-0.2408588065523265,-0.005732004553146319,-0.09842784666185249,-0.030965761690447964,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND20_VS,0.75,0.0,0.11297126507253452,1.0753844973124849,-0.17293381883983927,1.1582195082576734,1.01002234065466,1.0926682725769723,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,True,0,NONE,True,False
U56,CAND20_VS,0.75,10.0,0.09992709340721162,0.9627669509952386,-0.1738198849237007,1.0424780061061727,0.8995029023358599,0.9807464643968151,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND20_VS,0.75,25.0,0.08063987761398761,0.7934059131207358,-0.17514801594704243,0.8683630681235206,0.7333403757444484,0.8124188629155741,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20_VS,0.75,50.0,0.04922487596626546,0.5107345496209298,-0.1875784073659098,0.5776196774301724,0.45611388449697804,0.531445483456278,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20_VS,0.75,100.0,-0.010956626008519876,-0.05107149602941107,-0.34928945964235314,-0.0006604306827452006,-0.09453659370649269,-0.02703762504262857,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND20_VS,1.0,0.0,0.1506001983984131,1.074797511032668,-0.22683507828585514,1.1582835472129984,1.0089583424316264,1.0916513652818047,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,False,True,1,L4_DDcap,False,False
U56,CAND20_VS,1.0,10.0,0.13268370544575547,0.9624425443796243,-0.2279438586375191,1.042793857841949,0.8987056850008662,0.9799907132053521,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,False,True,1,L4_DDcap,False,False
U56,CAND20_VS,1.0,25.0,0.10631791531538548,0.7934763212332295,-0.22960540246508687,0.8690584900108136,0.7329436127601151,0.8120553388760778,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,False,False,False,True,4,L1_H1+L2_H2+L3_OOS+L4_DDcap,False,False
U56,CAND20_VS,1.0,50.0,0.06369885032834022,0.5114603115528981,-0.24684923895770483,0.5789470975691529,0.45638039804652075,0.5317320618896384,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND20_VS,1.0,100.0,-0.016791234816265987,-0.049078890486054176,-0.45052470837310865,0.0018921018278004655,-0.09299079826379632,-0.025496303254551832,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND20,0.5,0.0,0.09302151826944383,1.1533660476754914,-0.12359672172521363,1.172243101977407,1.1446987490231535,1.2153200121742107,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND20,0.5,10.0,0.08500583940527973,1.0613119834942797,-0.12422876869442545,1.0753164792765755,1.0561927238749742,1.126889969538608,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND20,0.5,25.0,0.07308956178672488,0.9228734672377902,-0.12517633873319034,0.929506044472367,0.9231181638508076,0.9938966667311232,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,True,True,True,False,2,L1_H1+L5_CAGRfloor,False,False
U56,CAND20,0.5,50.0,0.053511768350555045,0.6916238507292122,-0.12675428809917688,0.685860496159606,0.7008799222654297,0.7717063283374053,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20,0.5,100.0,0.015394251810653792,0.2301029754335016,-0.17139687524829528,0.1995387603831851,0.2573755668182848,0.3279726566048672,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20,0.75,0.0,0.1400768981928382,1.1534269811524822,-0.18220023181479583,1.17205028485512,1.1450145120123019,1.215628174036828,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,True,0,NONE,True,False
U56,CAND20,0.75,10.0,0.12760955607141855,1.0617946361580457,-0.183083357045578,1.0755582080915842,1.0569168928999053,1.1276018098108993,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,True,True,0,NONE,True,False
U56,CAND20,0.75,25.0,0.1091571371196911,0.9239907360727758,-0.1844069923641639,0.9304042058795325,0.9244552353450561,0.9952145006333607,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,True,True,True,True,1,L1_H1,False,False
U56,CAND20,0.75,50.0,0.07905461242072542,0.6937991809200909,-0.18661024578419916,0.6878589685681471,0.7032349180868864,0.774031150122912,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
U56,CAND20,0.75,100.0,0.021217614490773196,0.23436206748768415,-0.2481895186167039,0.20372047357630904,0.26172425868316557,0.3322720115200034,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND20,1.0,0.0,0.18731305510754037,1.1534606223687198,-0.23868797215967208,1.1718377797186716,1.1453039906119524,1.215902262445687,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,False,True,1,L4_DDcap,False,False
U56,CAND20,1.0,10.0,0.17006067002819014,1.0620345997120357,-0.23978872189715605,1.0755451281180868,1.0574140250105573,1.1280728116417655,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,True,True,True,False,True,1,L4_DDcap,False,False
U56,CAND20,1.0,25.0,0.1446389672584949,0.9245405341867038,-0.24143808427941704,0.93069246263524,0.9252629343366953,0.9959801340291833,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,True,True,False,True,2,L1_H1+L4_DDcap,False,False
U56,CAND20,1.0,50.0,0.10345996708784044,0.6948635563995967,-0.2441823252386881,0.688652140936886,0.7045553754131995,0.7752835694638893,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.0994921533336801,1.1337101352602323,1.0719697687271095,-0.12155433041184815,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND20,1.0,100.0,0.025384735223039856,0.2364306804806786,-0.31956146978335453,0.20551218659589054,0.26403636821372406,0.3344670794554798,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.9737696571400969,1.0069271157609634,0.9468254820520172,-0.12280973381364502,False,False,False,False,False,5,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,False,False
U56,CAND10,0.5,0.0,0.0985480155428975,1.0332252588472222,-0.1184057272117418,1.0195029463531995,1.051592838863138,1.0887802265125721,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.2248372305508213,1.260089538043156,1.1967571546998699,-0.1202981548835792,True,True,True,True,False,1,L5_CAGRfloor,False,False
U56,CAND10,0.5,10.0,0.08779693508852371,0.9304319876840083,-0.11887263353943411,0.9091400360752813,0.9544959104567876,0.9898938248574415,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.199806892667932,1.2348551724631611,1.1718361428616708,-0.12054945176473186,False,True,True,True,False,2,L1_H1+L5_CAGRfloor,False,False
U56,CAND10,0.5,25.0,0.07186242773280993,0.775759960806042,-0.11957275889939345,0.7430533659945716,0.8084107996225013,0.8410950059643887,0.15111316477020176,-0.3371725677562024,0.9595433758547895,0.8210748074939859,1.1622229225040759,1.1969623080789507,1.1344183839091448,-0.12092633917052897,False,False,False,True,False,4,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,False,False
