q,arm,H1,H2,OOS,DDcap,CAGRfloor,joint4b,pass4a,Sharpe,CAGR,MaxDD,OOS_Sharpe
0.6,top20,0.35,0.05,0.05,0.75,0.05,0.05,0.0,0.7157188541976809,0.0693786907557356,-0.18173213496061924,0.6865983747384778
0.65,top20,0.15,0.0,0.05,0.9,0.0,0.0,0.0,0.6762023467938907,0.06433220371555985,-0.17908495474951386,0.6202537328971023
0.7,top20,0.15,0.0,0.0,0.7,0.0,0.0,0.0,0.5893766291459723,0.0570372377544017,-0.1846842789579173,0.5495642343469718
0.75,top20,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.5497008847747684,0.0512108303017233,-0.20222856494506006,0.48442659625124185
0.8,top20,0.2,0.0,0.05,0.5,0.05,0.0,0.0,0.5631324575859633,0.05158184126937895,-0.20149848517571078,0.5035106018475586
0.85,top20,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.43815913891782815,0.03908705422200485,-0.2341154111442919,0.3852002436898869
0.9,top20,0.05,0.0,0.0,0.45,0.0,0.0,0.0,0.42158006715345553,0.0375814169951584,-0.2081206825360684,0.3087766169058963
0.95,top20,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.313355587285146,0.02639619460826225,-0.2339789164607099,0.22390492114223745
1.0,top20,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2002238707280261,0.015023582543833,-0.26423446775990495,0.09094323831677145
0.0,top30,1.0,0.8,1.0,1.0,0.55,0.5,0.0,1.052568725043449,0.09908403513243665,-0.1544604053435204,1.053214728023025
0.05,top30,1.0,0.65,0.9,1.0,0.1,0.1,0.0,1.0068361024896377,0.09270086324075674,-0.1476957035604449,1.010084027146103
0.1,top30,1.0,0.65,0.85,1.0,0.2,0.2,0.0,0.9990747788086329,0.0919262766916837,-0.15191241224643487,1.0128665560992585
0.15,top30,1.0,0.8,0.95,1.0,0.1,0.1,0.0,1.004675702691685,0.08823182418084871,-0.14936318651029223,1.0119865877212404
0.2,top30,1.0,0.35,0.7,1.0,0.05,0.05,0.0,0.9565571814652327,0.08626527790326324,-0.15089938479039355,0.9475755385887619
0.25,top30,0.9,0.6,0.7,1.0,0.05,0.05,0.0,0.9279190382976316,0.079176486071227,-0.14245403977406396,0.9627073623929503
0.3,top30,0.8,0.55,0.6,1.0,0.0,0.0,0.0,0.9068176345632459,0.07467026475341115,-0.14314346754335205,0.9380598153083954
0.35,top30,0.65,0.2,0.4,1.0,0.0,0.0,0.0,0.8617719407174,0.0695836735012528,-0.13647205115325214,0.8208369174942518
0.4,top30,0.7,0.25,0.45,1.0,0.0,0.0,0.05,0.8445794166548288,0.06970641060032565,-0.13250473951735894,0.8465611112444668
0.45,top30,0.8,0.3,0.35,1.0,0.0,0.0,0.05,0.8955179047173032,0.06804835779081425,-0.13455130902456114,0.8530476943087927
0.5,top30,0.6,0.05,0.1,1.0,0.0,0.0,0.0,0.7751810947931634,0.058627244844881646,-0.13427455650505576,0.7220661368479611
0.55,top30,0.3,0.0,0.0,1.0,0.0,0.0,0.05,0.6585511623779883,0.0489007218078669,-0.13302418203888994,0.6469470516680424
0.6,top30,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.6809966383548526,0.04850604871067905,-0.12896809094877126,0.6447793869575402
0.65,top30,0.3,0.0,0.05,1.0,0.0,0.0,0.0,0.6639692755336685,0.04608551954533265,-0.12853018528875265,0.6176654728257689
0.7,top30,0.2,0.05,0.05,0.95,0.0,0.0,0.0,0.5741138961664716,0.039797991346924896,-0.13191138537341018,0.5126080672753652
0.75,top30,0.1,0.0,0.0,1.0,0.0,0.0,0.05,0.5345559184298172,0.0349050278948601,-0.14083568499734406,0.4573595777877094
0.8,top30,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.5659308142265203,0.0365212331135802,-0.1432566462664296,0.4940383867841913
0.85,top30,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.429448731320184,0.02689100245563665,-0.1643476383485247,0.3787632441402693
0.9,top30,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.4284762318395286,0.027390867003319,-0.1427648959385819,0.2973520406283878
0.95,top30,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.29786523040151003,0.017733982595964197,-0.16614278386414977,0.1948142726382509
1.0,top30,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.20474193875147725,0.011617880375385099,-0.1882993528153026,0.104562564924744
