panel,kind,q,k,seed,arm,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,fails4b,spy_Sharpe,spy_OOS_Sharpe,spy_CAGR,spy_MaxDD
k20~q0.250~s01,k20q0.250,0.25,20,1,v1,0.09527823494965504,0.6716819170241982,-0.27037469188464514,0.7839136389821315,0.5849341139547004,0.6060531955717356,0.10776351606620915,0.7092064051637076,-0.27037469188464547,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s01,k20q0.250,0.25,20,1,v2,0.08136247528231388,0.8078226541385062,-0.1696408781213351,0.9424155469206836,0.6906067725220386,0.7969275473161685,0.0857372448877689,0.8157333665995065,-0.169640878121335,False,False,"H2,OOS,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s02,k20q0.250,0.25,20,2,EWall,0.10926492755778594,0.8499646672813622,-0.1909987560990567,1.0731415097687307,0.6641358017937743,0.9163209913543875,0.10907463420995112,0.8164296776353144,-0.19099875609905648,False,False,"H2,OOS",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s02,k20q0.250,0.25,20,2,CAND10,0.11532089418881286,0.8668837219012963,-0.21522406094723134,1.1414610394181557,0.6404420280749007,0.9993072412029097,0.1106109046357262,0.7999981808923232,-0.215224060947234,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s02,k20q0.250,0.25,20,2,CAND20,0.10928631068136752,0.8501614070472122,-0.1899182802808942,1.069356987048411,0.6676394885195157,0.9113982946842404,0.10950683035825515,0.8193735861951813,-0.1899182802808933,False,False,"H2,OOS",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s02,k20q0.250,0.25,20,2,v1,0.11123444469675259,0.8271302405126062,-0.2208731860667994,1.2568272953239459,0.4259633549676559,1.1986768831447987,0.08617973939021328,0.6352329700563154,-0.22087318606679884,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s02,k20q0.250,0.25,20,2,v2,0.08861941619692848,1.0304155669359172,-0.12658738058307917,1.1345284585679936,0.936396502606439,0.8178317172839418,0.10407591665388938,1.149750813341153,-0.1265873805830784,False,False,CAGR,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s03,k20q0.250,0.25,20,3,EWall,0.07504046925375163,0.6610525485199646,-0.2262626755826591,0.8063209880906884,0.5395466606415861,0.6948404652350728,0.07433162705337737,0.6420546823522447,-0.21939519308006972,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s03,k20q0.250,0.25,20,3,CAND10,0.07884233933425122,0.6708500058027288,-0.23133423030256284,0.7835472505067239,0.5749215832622295,0.6382280585395553,0.08335171005118114,0.6901158402699813,-0.21651224552059112,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s03,k20q0.250,0.25,20,3,CAND20,0.07529436010776136,0.6638724248242334,-0.2262626755826591,0.8063209880906884,0.544343888048216,0.6948404652350728,0.07474207969924263,0.6464170363857704,-0.21651224552059145,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s03,k20q0.250,0.25,20,3,v1,0.07172041004096052,0.6231320667108141,-0.20300351793661486,0.852996758168298,0.43038805681621894,0.6887085856999602,0.06986573022177844,0.5887698759960109,-0.20300351793661475,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s03,k20q0.250,0.25,20,3,v2,0.05942032398443442,0.7750192559933852,-0.10195529178337781,0.7750508419919023,0.7759080621478053,0.7160997503693086,0.06331258561468966,0.8100069980448638,-0.10195529178337825,False,False,"H1,H2,OOS,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s04,k20q0.250,0.25,20,4,EWall,0.1289562178576098,0.9268221506536187,-0.332037421480472,1.2561771322928847,0.6864866706639414,1.111667466150719,0.12063922067389798,0.8343339140619349,-0.33203742148047366,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s04,k20q0.250,0.25,20,4,CAND10,0.14017381876335522,0.9449951342015277,-0.33908950789858816,1.2589945439063694,0.7055696224312246,1.1798905008236984,0.12582531055310575,0.824406695372904,-0.3390895078985888,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s04,k20q0.250,0.25,20,4,CAND20,0.13019495916365753,0.9337278670168843,-0.33203742148047355,1.270882914681695,0.6864866706639414,1.1308412646189978,0.12063922067389798,0.8343339140619349,-0.33203742148047366,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s04,k20q0.250,0.25,20,4,v1,0.11740406956845462,0.8190572576862726,-0.3425230495362718,1.0178419067607154,0.6554507523821761,1.0592427123855488,0.09904553235587477,0.6872032911797942,-0.34252304953627155,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s04,k20q0.250,0.25,20,4,v2,0.09400208848746927,1.069191536089777,-0.18388130889921872,1.2900048577481322,0.8645197907668076,1.1072562593586963,0.09316314942319726,1.0466349364570269,-0.18388130889921828,False,False,CAGR,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s05,k20q0.250,0.25,20,5,EWall,0.1043719761422468,0.8454661990052685,-0.21199946384241153,0.9108614295280961,0.7899082665492516,0.893440132914605,0.10239162187576034,0.8176349769570255,-0.21199946384241208,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s05,k20q0.250,0.25,20,5,CAND10,0.11523359075811301,0.884041741553366,-0.2284590651145697,0.9777180542511577,0.8047365122600775,0.967084716044338,0.1107556547964006,0.8365809198791714,-0.22845906511456937,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s05,k20q0.250,0.25,20,5,CAND20,0.10200714647205777,0.8290371491791331,-0.21199946384241197,0.9116509670919191,0.7582988504939147,0.8943655114292332,0.09861420377080155,0.7911338419260565,-0.2119994638424113,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s05,k20q0.250,0.25,20,5,v1,0.13333899915990832,0.9956629803313849,-0.24121154801020717,1.2850816144179422,0.7549821334280182,1.3008898244905172,0.1142969464054544,0.8350415046299408,-0.24121154801020817,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s05,k20q0.250,0.25,20,5,v2,0.09968351033004619,1.0926835558100627,-0.13116733906642786,1.2223954651648832,0.9780287544721172,1.2594001645470623,0.09193323851169732,0.9957786187778026,-0.13116733906642797,False,True,-,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s06,k20q0.250,0.25,20,6,EWall,0.13938090796886082,0.9869451025870921,-0.25226635959395505,1.0382198784899987,0.9464626932318806,0.9666624508158586,0.1439050529610404,0.9991192434231504,-0.25226635959395494,False,False,DD,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s06,k20q0.250,0.25,20,6,CAND10,0.1393809511342099,0.9647796910896286,-0.2502030405008675,0.9943086322744327,0.9429107067877707,0.9837572079976689,0.14020576425362719,0.9539513526007635,-0.2502030405008674,False,False,DD,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s06,k20q0.250,0.25,20,6,CAND20,0.13094742971755835,0.9417877776857243,-0.25226635959395494,1.012386080723927,0.88251257632579,0.9449607070854698,0.13237524000302425,0.9399339391265427,-0.25226635959395516,False,False,DD,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s06,k20q0.250,0.25,20,6,v1,0.13628458552672318,0.921342710586823,-0.2615698022846259,1.0200229587150313,0.830926483871711,1.0907509098320098,0.119277854901781,0.8180025291778563,-0.26156980228462656,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s06,k20q0.250,0.25,20,6,v2,0.10381411501710258,1.1238628451207788,-0.12444181231761164,1.168002431946612,1.0788579563207137,1.1646626656924037,0.09902508462673842,1.0976847982208744,-0.1244418123176112,False,True,-,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s07,k20q0.250,0.25,20,7,EWall,0.09851593423757654,0.8188833307525036,-0.2609836030978311,1.039136982927566,0.6201468969856454,1.027685616992221,0.08041375150204577,0.6880597213472356,-0.2609836030978313,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s07,k20q0.250,0.25,20,7,CAND10,0.09084329476847897,0.7392634288758609,-0.2746364417705529,0.9517789282093051,0.5420159092432616,0.9642698128643397,0.06957144386535274,0.5943322633259448,-0.274636441770552,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s07,k20q0.250,0.25,20,7,CAND20,0.1003988283680679,0.8325436199246422,-0.24961598877527635,1.0489478441516709,0.6373408084028644,1.0398243285323625,0.08238063620924985,0.7026698693211693,-0.2496159887752777,False,False,"H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s07,k20q0.250,0.25,20,7,v1,0.07996626576969046,0.6745598188646799,-0.23083210748590433,0.7092506217818985,0.6419111801252453,0.7288000779949053,0.07450687351867091,0.6400569522296631,-0.23083210748590444,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s07,k20q0.250,0.25,20,7,v2,0.0846140422805679,1.008443515324506,-0.12834006709143964,1.0494002735462973,0.9662086738830358,1.0287385068765662,0.0802019854703202,0.996447352226687,-0.12834006709143897,False,False,CAGR,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s08,k20q0.250,0.25,20,8,EWall,0.11793020536322185,0.8825221874837351,-0.3179153823273363,0.8653398270448499,0.9156290493938147,0.6650703066734304,0.14696571602083242,0.9958528109688605,-0.3179153823273365,False,False,"H1,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s08,k20q0.250,0.25,20,8,CAND10,0.12223577978067945,0.8878437343752466,-0.31606875303999493,0.9148646913050622,0.888853686875364,0.717486414640563,0.14863595473701463,0.9785921876798921,-0.31606875303999493,False,False,DD,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s08,k20q0.250,0.25,20,8,CAND20,0.11795038510055766,0.8825224865701414,-0.3179153823273366,0.8587315931397436,0.920580096213364,0.6562283021205343,0.14779834572691053,0.9999797708145224,-0.3179153823273365,False,False,"H1,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s08,k20q0.250,0.25,20,8,v1,0.10262125346746265,0.8054059259429279,-0.17670313736566412,0.7544162407199823,0.8537408548377698,0.6598763293473777,0.12150690005052,0.8846242425821367,-0.17670313736566445,False,False,"H1,H2",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s08,k20q0.250,0.25,20,8,v2,0.07939071518980634,0.9818696393534821,-0.11958122086116107,1.0785347567106849,0.8893915076146975,0.9009344506697307,0.08431617146330606,1.0307684919746314,-0.11958122086116096,False,False,CAGR,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s09,k20q0.250,0.25,20,9,EWall,0.10253596150291178,0.7778506020381538,-0.25733130336732213,0.7194514446137764,0.8326618679892025,0.6502895132459103,0.11793171121339241,0.8499661779589113,-0.2573313033673219,False,False,"H1,H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s09,k20q0.250,0.25,20,9,CAND10,0.1033608935039525,0.7616962653518184,-0.25733130336732213,0.6584010109689832,0.8527483676931988,0.5669425691141798,0.12590292118627078,0.8694078720750912,-0.25733130336732224,False,False,"H1,H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s09,k20q0.250,0.25,20,9,CAND20,0.103314122381573,0.7826187097423863,-0.25733130336732246,0.7255814295629078,0.836438566052612,0.6578222121565788,0.11861814337674992,0.8530885824177614,-0.25733130336732224,False,False,"H1,H2,OOS,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s09,k20q0.250,0.25,20,9,v1,0.0705604839786107,0.551380419496536,-0.2781353389116461,0.6387421160872256,0.4895892575903495,0.6543428922220801,0.06649619186918643,0.5016132541326727,-0.278135338911647,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s09,k20q0.250,0.25,20,9,v2,0.08752886275733185,0.9873882563509568,-0.1227940998784609,0.9019592937399566,1.065969507071969,0.8958080910656857,0.09567208893554069,1.040411061881542,-0.12279409987846102,False,False,CAGR,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s10,k20q0.250,0.25,20,10,EWall,0.15869885014747465,1.047972309918979,-0.3925784897323482,1.3729192475889165,0.7518983475031368,1.2954401256519377,0.1336230815158459,0.8980646661401251,-0.3925784897323491,False,False,"H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s10,k20q0.250,0.25,20,10,CAND10,0.16204833019912113,1.0312432749505858,-0.39458324206904083,1.32685664886031,0.7685950875008158,1.2281376025650663,0.14331438222377768,0.915292066808219,-0.3945832420690413,False,False,"H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s10,k20q0.250,0.25,20,10,CAND20,0.15725067482635624,1.0397030389951571,-0.3925784897323483,1.3555785500072002,0.7518983475031368,1.2608818222051843,0.13493388489639946,0.9056682382571185,-0.392578489732348,False,False,"H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s10,k20q0.250,0.25,20,10,v1,0.1480481323061722,0.9725242511439347,-0.3103075293432367,1.1771457545566866,0.799942182733354,1.1069294819042672,0.14130919542942544,0.9014660441175538,-0.310307529343237,False,False,"H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s10,k20q0.250,0.25,20,10,v2,0.11022850333565004,1.0761539478174778,-0.17155864165420787,1.2694292110334602,0.9026922790267823,1.158358149353604,0.10893329597164136,1.0316921407110997,-0.17155864165420787,False,True,-,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s11,k20q0.250,0.25,20,11,EWall,0.10301892269032531,0.8430248723681143,-0.2670753249269826,0.9171661930698721,0.7864705606667158,0.6680384164719377,0.12162046667759308,0.9409808643376028,-0.26707532492698294,False,False,"H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s11,k20q0.250,0.25,20,11,CAND10,0.1014544539424953,0.7955209206599894,-0.26488154378479745,0.8881004558780281,0.72115875998096,0.5480770779066653,0.12708085423110616,0.9321745843452451,-0.2648815437847971,False,False,"H1,H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s11,k20q0.250,0.25,20,11,CAND20,0.1039821354122914,0.8499171470750423,-0.2670753249269827,0.9322958663140907,0.7864705606667158,0.6875459652749882,0.12162046667759308,0.9409808643376028,-0.26707532492698294,False,False,"H2,DD",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s11,k20q0.250,0.25,20,11,v1,0.0905966331261685,0.7225957894655518,-0.21732898227661057,0.8978485328876751,0.5723679896062719,0.6500408733801052,0.10061167863514342,0.7640489652422457,-0.2173289822766098,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s11,k20q0.250,0.25,20,11,v2,0.08014810694276853,1.0142568427517618,-0.1257901575569621,0.9968652777411444,1.0314485467769339,0.7191489183425211,0.09700794126795875,1.1872934121153338,-0.12579015755696255,False,False,CAGR,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
k20~q0.250~s12,k20q0.250,0.25,20,12,EWall,0.08634913765283314,0.7288560613551636,-0.24197032416571485,0.797139735132422,0.679795104713694,0.7549889863437677,0.08883281002533305,0.7172693868908749,-0.24197032416571396,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393
