panel,family,cadence,rung,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beats_v2,beats_spy,p4a,p4b,fail4b,regret
U56,QEXP,D,25.0,QEXP L0.07 w0 d0.25 D g0.75,0.8442461811040094,0.09622168037034973,0.9606814833752634,-0.16569233482520573,1.2419798947110108,0.09188615777182041,-0.120926348754687,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,"H1,CAGR",-0.19627563390598357
U56,QEXP,W,0.0,QEXP L0.17 w0 d0.25 W g0.75,1.0531298688535962,0.12338647740664044,1.2435313574816989,-0.15769539333233717,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,True,-,-0.09465863096263005
U56,QEXP,W,10.0,QEXP L0.07 w0 d0.25 W g0.75,0.9696220485116058,0.11081888142021024,1.0920842274676483,-0.1587470388393195,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,CAGR,-0.1622254275614885
U56,QEXP,W,25.0,QEXP L0.07 w0 d0.25 W g0.75,0.8442461811040094,0.096860759851773,0.9661831914083422,-0.16113523777780092,1.2419798947110108,0.09188615777182041,-0.120926348754687,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,"H1,CAGR",-0.16151187494356833
U56,QROLL,D,0.0,QROLL L0.17 w504 d1.00 D g0.75,1.1846090101259952,0.11344408476104406,1.3780626560643823,-0.12987421865734772,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,True,True,False,True,-,-0.2030340243944342
U56,QROLL,D,10.0,QROLL L0.17 w504 d1.00 D g0.75,1.0615697528514287,0.10051121777836336,1.2315587485985175,-0.13636923112938437,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,CAGR,-0.2162209341434722
U56,QROLL,D,25.0,QROLL L0.12 w504 d0.50 D g0.75,0.8943220978688758,0.0933742729453757,1.0558765161460473,-0.14701610351419703,1.2419798947110108,0.09188615777182041,-0.120926348754687,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,CAGR,-0.1906310071133568
U56,QROLL,W,0.0,QROLL L0.12 w504 d1.00 W g0.75,1.1174046656173673,0.11307218940111818,1.2778078982470802,-0.15769539333233717,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,CAGR,-0.27218006443810827
U56,QROLL,W,10.0,QROLL L0.12 w504 d0.50 W g0.75,1.0251497787955028,0.10901506740883415,1.1880409959645075,-0.15874703883931962,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,True,False,False,CAGR,-0.26215835125582587
U56,QROLL,W,25.0,QROLL L0.17 w1008 d1.00 W g0.75,0.9005878328140728,0.10817127617983302,1.2728344194522572,-0.10157274729409704,1.2419798947110108,0.09188615777182041,-0.120926348754687,0.8757783801289708,0.15315660628921846,-0.33717235283398284,True,True,False,False,CAGR,-0.026157630964628975
