L,gap,lo,hi,sharpe_book,sharpe_spy,flips,panel,subwin
11,0.32424459390674387,37,48,0.9851413136662964,0.6608967197595526,True,B136,CAL0910
12,0.32942284166547997,36,48,0.9866374486727462,0.6572146070072662,True,B136,CAL0910
13,0.33711864791662927,38,51,0.9457935567552797,0.6086749088386504,True,B136,CAL0910
14,0.32645807966615614,37,51,0.9650787323829804,0.6386206527168242,True,B136,CAL0910
15,0.331678828876797,36,51,0.9665621825359771,0.6348833536591801,True,B136,CAL0910
16,0.31156214032597185,36,52,0.9931701071733336,0.6816079668473618,True,B136,CAL0910
17,0.2803490253452816,38,55,0.9585493021158997,0.6782002767706181,True,B136,CAL0910
18,0.33028693227261985,38,56,0.9394047017102432,0.6091177694376233,True,B136,CAL0910
19,0.35831249571265955,38,57,0.943448700041799,0.5851362043291395,True,B136,CAL0910
20,0.35753564896704204,38,58,0.9629833290225582,0.6054476800555162,True,B136,CAL0910
21,0.35249570838784294,36,57,0.9643809549771442,0.6118852465893012,True,B136,CAL0910
22,0.35169846146792894,36,58,0.9839971212658153,0.6322986597978864,True,B136,CAL0910
23,0.3838247861047287,38,61,0.9301498473560179,0.5463250612512892,True,B136,CAL0910
24,0.3863237019861888,38,62,0.9328198281345887,0.5464961261483999,True,B136,CAL0910
25,0.3777823349868974,36,61,0.9512171097053747,0.5734347747184773,True,B136,CAL0910
26,0.3959628480957019,38,64,0.9616368937394383,0.5656740456437364,True,B136,CAL0910
27,0.38880185714394966,38,65,0.9179998084515057,0.5291979513075561,True,B136,CAL0910
28,0.401674992095681,38,66,0.9145383983718829,0.5128634062762019,True,B136,CAL0910
29,0.39007045946277374,37,66,0.9342409516107527,0.544170492147979,True,B136,CAL0910
30,0.3956105970010718,36,66,0.9357345824335958,0.5401239854325239,True,B136,CAL0910
31,0.3266893640057732,37,68,0.9379774697838675,0.6112881057780943,True,B136,CAL0910
32,0.34135122399609874,38,70,0.9126076212196927,0.571256397223594,True,B136,CAL0910
33,0.37586505576443574,38,71,0.9090828266128493,0.5332177708484136,True,B136,CAL0910
34,0.3636941972564002,37,71,0.9289283048776215,0.5652341076212213,True,B136,CAL0910
35,0.3693126193557206,36,71,0.9304306587497014,0.5611180393939809,True,B136,CAL0910
36,0.3830218254896901,38,74,0.8967496658570633,0.5137278403673732,True,B136,CAL0910
37,0.37435138659040346,38,75,0.8878102581752284,0.513458871584825,True,B136,CAL0910
38,0.4028549060311123,38,76,0.9024887279129548,0.49963382188184247,True,B136,CAL0910
39,0.4241210800251325,38,77,0.8371713435396443,0.4130502635145118,True,B136,CAL0910
40,0.4117537025976443,37,77,0.8571296615907428,0.44537595899309845,True,B136,CAL0910
41,0.4663702984203544,38,79,0.8435415969118265,0.37717129849147213,True,B136,CAL0910
42,0.48532335890661593,38,80,0.9008250240687213,0.4155016651621054,True,B136,CAL0910
43,0.5314562946722752,38,81,0.8856139984798553,0.3541577038075801,True,B136,CAL0910
44,0.5190797100410864,37,81,0.9058019784645042,0.38672226842341767,True,B136,CAL0910
45,0.5250258576154943,36,81,0.9073101140118542,0.38228425639636,True,B136,CAL0910
46,0.5093753389061688,38,84,0.9952720342192172,0.4858966953130483,True,B136,CAL0910
47,0.5207751814093564,38,85,0.9838901625475301,0.4631149811381737,True,B136,CAL0910
48,0.5081511591556748,37,85,1.0044485391647122,0.49629738000903745,True,B136,CAL0910
49,0.5141539134300839,36,85,1.0060823964395835,0.4919284830094996,True,B136,CAL0910
50,0.49615963701968413,37,87,0.9406604912342178,0.44450085421453367,True,B136,CAL0910
51,0.5021938342033958,36,87,0.9422303484620552,0.44003651425865936,True,B136,CAL0910
52,0.4881971361778101,38,90,0.9631079202899026,0.4749107841120925,True,B136,CAL0910
53,0.50425066348118,38,91,0.9856499962142625,0.48139933273308255,True,B136,CAL0910
54,0.49138916844038005,37,91,1.006491915055288,0.515102746614908,True,B136,CAL0910
55,0.49745905539509194,36,91,1.0081503011282469,0.5106912457331549,True,B136,CAL0910
56,0.49749410354732376,38,94,0.9236404218794049,0.4261463183320811,True,B136,CAL0910
57,0.5095304699974297,38,95,0.88684086425796,0.3773103942605304,True,B136,CAL0910
58,0.49659141930920303,37,95,0.90786878141411,0.41127736210490695,True,B136,CAL0910
59,0.5027534148806382,36,95,0.9094324347462086,0.4066790198655704,True,B136,CAL0910
60,0.48735168049909583,36,96,0.827533257497734,0.34018157699863816,True,B136,CAL0910
1,0.07415457369056289,26,27,1.0519072802426201,0.9777527065520573,True,SMALL,ISH1_HALF
2,0.09269839360438903,25,27,1.0668592270568475,0.9741608334524585,True,SMALL,ISH1_HALF
3,0.10287529501562687,386,389,0.9703594202986536,0.8674841252830268,True,SMALL,ISH1_HALF
4,0.10188790970539985,385,389,0.9694946817414307,0.8676067720360309,True,SMALL,ISH1_HALF
5,0.11160902318194954,57,62,1.0762945783773534,0.9646855551954039,True,SMALL,ISH1_HALF
6,0.11679995999065818,56,62,1.082440402506789,0.9656404425161309,True,SMALL,ISH1_HALF
7,0.12001835247149062,381,388,1.0427886121223795,0.9227702596508889,True,SMALL,ISH1_HALF
8,0.13464532802567308,381,389,1.0580376210055065,0.9233922929798334,True,SMALL,ISH1_HALF
9,0.13179388495668387,380,389,1.040837709229797,0.909043824273113,True,SMALL,ISH1_HALF
10,0.13564097611291082,381,391,1.0768155449099848,0.941174568797074,True,SMALL,ISH1_HALF
11,0.13881329379351415,75,86,1.1284480541313318,0.9896347603378176,True,SMALL,ISH1_HALF
12,0.152000552699053,377,389,1.0206881494420235,0.8686875967429705,True,SMALL,ISH1_HALF
13,0.15982418507541274,376,389,1.0392753167548585,0.8794511316794458,True,SMALL,ISH1_HALF
14,0.1728713867609879,375,389,1.0526105016640404,0.8797391149030525,True,SMALL,ISH1_HALF
15,0.16111911423926117,374,389,1.0599929038899785,0.8988737896507173,True,SMALL,ISH1_HALF
16,0.17392542073507167,375,391,1.0714852828182808,0.8975598620832091,True,SMALL,ISH1_HALF
17,0.1621461157715014,374,391,1.0788970672739366,0.9167509515024352,True,SMALL,ISH1_HALF
18,0.15731267469611565,373,391,1.0773117820287839,0.9199991073326682,True,SMALL,ISH1_HALF
19,0.15243909354394614,372,391,1.093414020061406,0.9409749265174598,True,SMALL,ISH1_HALF
20,0.15266376790204395,238,258,0.9830551267891071,0.8303913588870632,True,SMALL,ISH1_HALF
21,0.1562641890764941,375,396,1.0154569232694695,0.8591927341929754,True,SMALL,ISH1_HALF
22,0.16292372430958535,376,398,1.0178292517578593,0.854905527448274,True,SMALL,ISH1_HALF
23,0.1760926792581634,375,398,1.0312737286687537,0.8551810494105903,True,SMALL,ISH1_HALF
24,0.164248409964331,374,398,1.038712463594165,0.8744640536298339,True,SMALL,ISH1_HALF
25,0.16946305568329767,376,401,1.0245051346522671,0.8550420789689694,True,SMALL,ISH1_HALF
26,0.18268313462096752,375,401,1.0380026103303193,0.8553194757093517,True,SMALL,ISH1_HALF
27,0.190243686200131,59,86,1.148853265230297,0.958609579030166,True,SMALL,ISH1_HALF
28,0.1957037377782187,58,86,1.1603419113865365,0.9646381736083178,True,SMALL,ISH1_HALF
29,0.22665863241070183,57,86,1.1854223323642104,0.9587636999535085,True,SMALL,ISH1_HALF
30,0.2321118823437598,56,86,1.191854838003036,0.9597429556592763,True,SMALL,ISH1_HALF
31,0.22744277092628162,55,86,1.1861233854187996,0.958680614492518,True,SMALL,ISH1_HALF
32,0.22771904114931707,56,88,1.1655386499907328,0.9378196088414157,True,SMALL,ISH1_HALF
33,0.2230349637421397,55,88,1.1597756870238982,0.9367407232817585,True,SMALL,ISH1_HALF
34,0.2265590654207703,56,90,1.2080271024184235,0.9814680369976532,True,SMALL,ISH1_HALF
35,0.22754311516333914,56,91,1.211457121333085,0.9839140061697458,True,SMALL,ISH1_HALF
36,0.22352759974534353,56,92,1.2011649760735685,0.977637376328225,True,SMALL,ISH1_HALF
37,0.21881648933721964,55,92,1.1953990374797785,0.9765825481425588,True,SMALL,ISH1_HALF
38,0.21815955586728863,50,88,1.129230556003816,0.9110710001365274,True,SMALL,ISH1_HALF
39,0.21082963009651867,51,90,1.1598182394024263,0.9489886093059077,True,SMALL,ISH1_HALF
40,0.2169586897305965,50,90,1.1718109907016143,0.9548523009710178,True,SMALL,ISH1_HALF
41,0.2179415361518796,50,91,1.1752347313805958,0.9572931952287161,True,SMALL,ISH1_HALF
42,0.21389228732569454,50,92,1.1648611915270055,0.950968904201311,True,SMALL,ISH1_HALF
43,0.20029976423146612,50,93,1.1422932755467226,0.9419935113152564,True,SMALL,ISH1_HALF
44,0.20885622029215223,57,101,1.2612203237026895,1.0523641034105373,True,SMALL,ISH1_HALF
45,0.21441992720279157,56,101,1.2678504003623232,1.0534304731595316,True,SMALL,ISH1_HALF
46,0.21576467259455656,56,102,1.2540087509786506,1.038244078384094,True,SMALL,ISH1_HALF
47,0.22243936244059803,57,104,1.2905241402254681,1.06808477778487,True,SMALL,ISH1_HALF
48,0.22803695016187908,56,104,1.2972038484743535,1.0691668983124745,True,SMALL,ISH1_HALF
49,0.22520828137211213,56,105,1.2689763517571053,1.0437680703849932,True,SMALL,ISH1_HALF
50,0.23111193580364864,57,107,1.3110301107102798,1.0799181749066311,True,SMALL,ISH1_HALF
51,0.23674786989220054,56,107,1.3177616994799095,1.081013829587709,True,SMALL,ISH1_HALF
52,0.2326392690864043,56,108,1.3080492392140262,1.0754099701276219,True,SMALL,ISH1_HALF
53,0.22782111337435373,55,108,1.3022230986694345,1.0744019852950808,True,SMALL,ISH1_HALF
54,0.22339079923219507,54,108,1.2895600909627611,1.066169291730566,True,SMALL,ISH1_HALF
55,0.21967119655016387,56,111,1.2714202775892245,1.0517490810390606,True,SMALL,ISH1_HALF
56,0.22063819760290637,51,107,1.268833093419402,1.0481948958164957,True,SMALL,ISH1_HALF
57,0.22695670835398918,50,107,1.2812313232157206,1.0542746148617315,True,SMALL,ISH1_HALF
58,0.22281383152386303,50,108,1.2714398049465492,1.0486259734226862,True,SMALL,ISH1_HALF
59,0.22851809105247767,330,389,1.195560775913229,0.9670426848607513,True,SMALL,ISH1_HALF
60,0.2428627991007637,329,389,1.248138001010974,1.0052752019102102,True,SMALL,ISH1_HALF
1,-0.29276605972104663,26,27,0.2525393204617592,0.5453053801828058,False,SMALL,CAL0912
2,-0.2647679181110214,3,5,0.2554299116107367,0.5201978297217581,False,SMALL,CAL0912
3,-0.2491923265712824,386,389,0.14697395786766979,0.3961662844389522,False,SMALL,CAL0912
4,-0.2510155206870186,385,389,0.14493947397522736,0.395954994662246,False,SMALL,CAL0912
5,-0.23405038992197635,57,62,0.293744905314127,0.5277952952361034,False,SMALL,CAL0912
6,-0.2269419658397968,56,62,0.3018032254543484,0.5287451912941452,False,SMALL,CAL0912
7,-0.22225110277865942,381,388,0.24540446126061952,0.46765556403927894,False,SMALL,CAL0912
8,-0.201868396803895,381,389,0.26626747496926767,0.4681358717731627,False,SMALL,CAL0912
9,-0.20814997444493022,380,389,0.24013859036702934,0.44828856481195956,False,SMALL,CAL0912
10,-0.19972000975824594,381,391,0.2913667936232469,0.49108680338149285,False,SMALL,CAL0912
11,-0.19987057635258948,75,86,0.3578172000767504,0.5576877764293399,False,SMALL,CAL0912
12,-0.18318862302050454,377,389,0.20831334205951724,0.3915019650800218,False,SMALL,CAL0912
13,-0.1716393768925533,376,389,0.23384789607871379,0.4054872729712671,False,SMALL,CAL0912
14,-0.15342016547321896,375,389,0.2520722215736574,0.40549238704687635,False,SMALL,CAL0912
15,-0.168633104188333,374,389,0.2618932431961106,0.4305263473844436,False,SMALL,CAL0912
16,-0.15115391834762748,375,391,0.27734434766852356,0.42849826601615104,False,SMALL,CAL0912
17,-0.16641313371672523,374,391,0.28722104518716646,0.4536341789038917,False,SMALL,CAL0912
18,-0.17348356854529268,373,391,0.2841515852189613,0.45763515376425395,False,SMALL,CAL0912
19,-0.17883606580486128,372,391,0.3063074838072672,0.48514354961212847,False,SMALL,CAL0912
20,-0.18777820232328896,238,258,0.15003002477837057,0.33780822710165953,False,SMALL,CAL0912
21,-0.18411747407756293,375,396,0.1886179696799631,0.37273544375752604,False,SMALL,CAL0912
22,-0.17527280429630165,376,398,0.1912562007695594,0.36652900506586106,False,SMALL,CAL0912
23,-0.15680854628288055,375,398,0.20968675726803387,0.3664953035509144,False,SMALL,CAL0912
24,-0.1721967370484177,374,398,0.21960244371001608,0.3917991807584338,False,SMALL,CAL0912
25,-0.16858538322494052,376,401,0.19690088843230732,0.36548627165724784,False,SMALL,CAL0912
26,-0.1500205041067222,375,401,0.21543208464997463,0.36545258875669684,False,SMALL,CAL0912
27,-0.14218324990401393,59,86,0.3657892621382471,0.507972512042261,False,SMALL,CAL0912
28,-0.13414742627400472,58,86,0.3815913596275365,0.5157387859015412,False,SMALL,CAL0912
29,-0.09087907953674557,57,86,0.4165225510625501,0.5074016305992957,False,SMALL,CAL0912
30,-0.08326540406038119,56,86,0.4251054755221767,0.5083708795825579,False,SMALL,CAL0912
31,-0.09066657819800794,55,86,0.41590836019997524,0.5065749383979832,False,SMALL,CAL0912
32,-0.09368742422803589,56,88,0.38391808389256793,0.4776055081206038,False,SMALL,CAL0912
33,-0.10042227463729836,57,90,0.43371223604375575,0.5341345106810541,False,SMALL,CAL0912
34,-0.09275284996220806,56,90,0.4423875179227536,0.5351403678849617,False,SMALL,CAL0912
35,-0.09146467329795632,56,91,0.4466392950259149,0.5381039683238712,False,SMALL,CAL0912
36,-0.09859954494723927,56,92,0.43059562584213934,0.5291951707893786,False,SMALL,CAL0912
37,-0.10610253881159559,55,92,0.4213059804252506,0.5274085192368462,False,SMALL,CAL0912
38,-0.11398141498703002,54,92,0.40196404925094614,0.5159454642379762,False,SMALL,CAL0912
39,-0.1222311077044036,51,90,0.36655466136576115,0.48878576907016474,False,SMALL,CAL0912
40,-0.11319369524903466,50,90,0.3831605201126674,0.49635421536170204,False,SMALL,CAL0912
41,-0.11191672130321911,50,91,0.38738297284665707,0.4992996941498762,False,SMALL,CAL0912
42,-0.11915243405094039,50,92,0.3711309505400519,0.4902833845909923,False,SMALL,CAL0912
43,-0.14145393730161065,50,93,0.33615338402087575,0.4776073213224864,False,SMALL,CAL0912
44,-0.1194462526080653,57,101,0.504726904911041,0.6241731575191063,False,SMALL,CAL0912
45,-0.11161902482140706,56,101,0.5136828863518785,0.6253019111732856,False,SMALL,CAL0912
46,-0.11187382356774683,56,102,0.492153145743579,0.6040269693113258,False,SMALL,CAL0912
47,-0.09958957808017221,57,104,0.543930576974392,0.6435201550545642,False,SMALL,CAL0912
48,-0.09169307551838035,56,104,0.5529845761864939,0.6446776517048742,False,SMALL,CAL0912
49,-0.09938150137011414,55,104,0.543601598198896,0.6429830995690101,False,SMALL,CAL0912
50,-0.08818285750364396,57,107,0.5683993707895231,0.656582228293167,False,SMALL,CAL0912
51,-0.08020889306709122,56,107,0.5775536002776116,0.6577624933447028,False,SMALL,CAL0912
52,-0.08749976591004593,56,108,0.5622453616782649,0.6497451275883108,False,SMALL,CAL0912
53,-0.09525545307976957,55,108,0.552787369951346,0.6480428230311156,False,SMALL,CAL0912
54,-0.10341971729606092,54,108,0.5329568659178061,0.636376583213867,False,SMALL,CAL0912
55,-0.11218505625256958,56,111,0.5030726131965896,0.6152576694491592,False,SMALL,CAL0912
56,-0.11080094643794286,51,107,0.4999160040965804,0.6107169505345232,False,SMALL,CAL0912
57,-0.10136171576959119,50,107,0.5173188184837654,0.6186805342533566,False,SMALL,CAL0912
58,-0.10875654040128413,50,108,0.5018036643707824,0.6105602047720665,False,SMALL,CAL0912
59,-0.08919537889643231,330,389,0.3941956293061286,0.4833910082025609,False,SMALL,CAL0912
60,-0.06670742328433682,329,389,0.4676409801019849,0.5343484033863217,False,SMALL,CAL0912
