panel,book,cost_bps,arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,mean_gross
U56,top20-200d (transfer),25,CONTROL RULES v2 (live),1.0656908015460567,0.0924133776660172,1.2482435320727505,-0.12092631068492765,
U56,top20-200d (transfer),25,CONTROL SPY,0.8986374811215905,0.15450717694493266,0.8820107671822842,-0.33717235283398284,
BROAD136,ew-band3 (LIVE),10,"BUDGET IS-pick (T=0.50, L=504)",1.1189999395410846,0.10827884141110933,1.2050120009201701,-0.15828590599429304,0.6465790469716507
BROAD136,ew-band3 (LIVE),10,FIXED-g IS-pick (g=1.00),1.092198222552401,0.10658557013582604,1.117411511463011,-0.1615773477730451,0.7093277920091171
BROAD136,ew-band3 (LIVE),10,CONTROL fixed g=0.75 (the incumbent),1.0911618922065958,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.5321081075221801
BROAD136,ew-band3 (LIVE),10,CONTROL budget grid mean (do-nothing draw),1.0864312366735254,0.10285451732019978,1.147636784028478,-0.15000754677988581,0.6657674296794482
BROAD136,ew-band3 (LIVE),10,CONTROL RULES v2 (live),1.0911618922065958,0.07983337481604336,1.1185082795688426,-0.12240793860208021,
BROAD136,ew-band3 (LIVE),10,CONTROL SPY,0.8986643995365173,0.1545044425578177,0.8820239235972316,-0.3371595330739301,
BROAD136,ew-band3 (LIVE),25,"BUDGET IS-pick (T=0.50, L=504)",1.0792140735724056,0.10380025705331275,1.1593143729275281,-0.15885984688888766,0.6465790469716507
BROAD136,ew-band3 (LIVE),25,FIXED-g IS-pick (g=1.00),1.0537694407469829,0.10196602593399073,1.0731857152180366,-0.16213977549982772,0.7093277920091171
BROAD136,ew-band3 (LIVE),25,CONTROL fixed g=0.75 (the incumbent),1.0524638689243497,0.07643420182382155,1.0740236940215924,-0.12284879701089024,0.5321081075221801
BROAD136,ew-band3 (LIVE),25,CONTROL budget grid mean (do-nothing draw),1.047322903844951,0.09842673960302607,1.1022594125605731,-0.15084642412760843,0.6657674296794482
BROAD136,ew-band3 (LIVE),25,CONTROL RULES v2 (live),1.0524638689243497,0.07643420182382155,1.0740236940215924,-0.12284879701089035,
BROAD136,ew-band3 (LIVE),25,CONTROL SPY,0.8986643995365173,0.1545044425578177,0.8820239235972316,-0.3371595330739301,
BROAD136,top20-200d (transfer),10,"BUDGET IS-pick (T=0.80, L=504)",1.0712359723435172,0.14618512351169,0.9091775641500156,-0.22610134537617987,0.8195086764450478
BROAD136,top20-200d (transfer),10,FIXED-g IS-pick (g=1.00),1.0459962875006132,0.16509486144543795,0.893678847107437,-0.261984570492628,0.9850172365374601
BROAD136,top20-200d (transfer),10,CONTROL fixed g=0.75 (the incumbent),1.043837850225855,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.739046801857727
BROAD136,top20-200d (transfer),10,CONTROL budget grid mean (do-nothing draw),1.0007142074095279,0.11715645799184542,0.8856278124324035,-0.18436870988662837,0.7130053567008979
BROAD136,top20-200d (transfer),10,CONTROL RULES v2 (live),1.0911618922065958,0.07983337481604336,1.1185082795688426,-0.12240793860208021,
BROAD136,top20-200d (transfer),10,CONTROL SPY,0.8986643995365173,0.1545044425578177,0.8820239235972316,-0.3371595330739301,
BROAD136,top20-200d (transfer),25,"BUDGET IS-pick (T=0.80, L=504)",0.9262883228219503,0.1185582756603567,0.7613076695058343,-0.24226548458997255,0.8195086764450478
BROAD136,top20-200d (transfer),25,FIXED-g IS-pick (g=1.00),0.8958044852529021,0.13250829807629216,0.7454493649544757,-0.26326591267318966,0.9850172365374601
BROAD136,top20-200d (transfer),25,CONTROL fixed g=0.75 (the incumbent),0.8934202619944265,0.10117263278720867,0.7433679864583757,-0.20155317029654185,0.739046801857727
BROAD136,top20-200d (transfer),25,CONTROL budget grid mean (do-nothing draw),0.8593017149802037,0.09483557411616912,0.7375133893618937,-0.1954515275218447,0.7130053567008979
BROAD136,top20-200d (transfer),25,CONTROL RULES v2 (live),1.0524638689243497,0.07643420182382155,1.0740236940215924,-0.12284879701089035,
BROAD136,top20-200d (transfer),25,CONTROL SPY,0.8986643995365173,0.1545044425578177,0.8820239235972316,-0.3371595330739301,
