panel,book,cadence,cost_bps,n_draw,n_phase,base_CANON,base_FPORT,lift_OOS,base_CANON_IS,base_FPORT_IS,lift_IS,med_OOS_Sharpe_C,med_OOS_Sharpe_F,med_OOS_MaxDD_C,med_OOS_MaxDD_F,base4a_CANON,base4a_FPORT,legC_L1_H1,legF_L1_H1,legC_L2_H2,legF_L2_H2,legC_L3_OOS,legF_L3_OOS,legC_L4_DD,legF_L4_DD,legC_L5_CAGR,legF_L5_CAGR,lift_OOS_d25,lift_OOS_d50,CORR_FULL,CORR_IS,CORR_OOS,K_IS
U56,EWELIG,M,0.0,100,21,0.04,0.0,-0.04,0.35,0.9,0.55,1.1246657868570245,1.1437390331408355,-0.2264755485051742,-0.2199625831329451,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.0,1.0,1.0,-0.08,-0.04,0.9651721457274527,0.9739632817637641,0.9590792004850773,36.28196532999165
U56,EWELIG,M,10.0,100,21,0.03,0.0,-0.03,0.28,0.86,0.58,1.071722589421538,1.0888151606402727,-0.22793238805234017,-0.22067388833133206,0.0,0.0,0.99,1.0,0.98,1.0,1.0,1.0,0.03,0.0,0.99,1.0,-0.04,-0.02,0.9651721457274527,0.9739632817637641,0.9590792004850773,36.28196532999165
U56,EWELIG,M,25.0,100,21,0.01,0.0,-0.01,0.12,0.71,0.59,0.9919961858077396,1.006008326912878,-0.22942284469305446,-0.22173969972729396,0.0,0.0,0.84,1.0,0.93,1.0,0.94,1.0,0.02,0.0,0.94,1.0,0.0,0.0,0.9651721457274527,0.9739632817637641,0.9590792004850773,36.28196532999165
U56,EWELIG,Q,0.0,100,63,0.0,0.0,0.0,0.49,1.0,0.51,1.1406832411594703,1.1542021013232666,-0.2187393289019126,-0.218816059959965,0.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9507071825956368,0.9554719994284461,0.9476164158004108,36.3211405529954
U56,EWELIG,Q,10.0,100,63,0.0,0.0,0.0,0.48,1.0,0.52,1.1199443797968123,1.1339456113560702,-0.21873932890191283,-0.21906556083634227,0.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9507071825956368,0.9554719994284461,0.9476164158004108,36.3211405529954
U56,EWELIG,Q,25.0,100,63,0.0,0.0,0.0,0.42,1.0,0.5800000000000001,1.089626349259294,1.1034395363254137,-0.21920250328767005,-0.21944032824295528,0.0,0.0,0.98,1.0,0.99,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9507071825956368,0.9554719994284461,0.9476164158004108,36.3211405529954
U56,EWELIG,W,0.0,100,5,0.09,0.02,-0.06999999999999999,0.37,0.59,0.21999999999999997,1.1039063894925167,1.1246090065111738,-0.2345315507031802,-0.22580421281606933,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09,0.02,1.0,1.0,-0.08,-0.06,0.9836883150822979,0.9890224417665676,0.9797529538104355,36.289061631139944
U56,EWELIG,W,10.0,100,5,0.01,0.0,-0.01,0.03,0.01,-0.019999999999999997,0.8932191336892656,0.9067212540363612,-0.24423446521004782,-0.22981388552393944,0.0,0.0,0.43,0.63,0.51,0.82,0.57,0.94,0.03,0.0,0.53,0.79,0.0,0.0,0.9836883150822979,0.9890224417665676,0.9797529538104355,36.289061631139944
U56,EWELIG,W,25.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.5708569604323277,0.5810261340258583,-0.2757787432850018,-0.26100833465219364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836883150822979,0.9890224417665676,0.9797529538104355,36.289061631139944
U56,TOP10,D,0.0,100,1,0.66,0.66,0.0,0.23,0.23,0.0,1.1122038714518407,1.1122038714518407,-0.14941101453671185,-0.14941101453671185,0.0,0.0,0.86,0.86,0.96,0.96,0.99,0.99,1.0,1.0,0.79,0.79,0.0,0.0,,,,9.864972595914299
U56,TOP10,D,10.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4101375959386742,-1.4101375959386742,-0.7800891743569582,-0.7800891743569582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.864972595914299
U56,TOP10,D,25.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.172570098096916,-5.172570098096916,-0.9951211432874043,-0.9951211432874043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.864972595914299
U56,TOP10,M,0.0,100,21,0.66,1.0,0.33999999999999997,0.31,0.38,0.07,1.098401630190097,1.1747315279047528,-0.17499514246416886,-0.17600005873046948,0.0,0.0,0.86,1.0,0.97,1.0,0.99,1.0,0.87,1.0,0.89,1.0,0.4,0.4,0.9431693685509848,0.9489204626331492,0.9399336099836424,9.86205096073517
U56,TOP10,M,10.0,100,21,0.23,0.66,0.43000000000000005,0.06,0.0,-0.06,0.9755361572011578,1.0433551066512918,-0.17652349606368084,-0.17687858280560825,0.0,0.0,0.5,1.0,0.74,1.0,0.8,1.0,0.87,1.0,0.53,0.66,0.32,0.5,0.9431693685509848,0.9489204626331492,0.9399336099836424,9.86205096073517
U56,TOP10,M,25.0,100,21,0.02,0.0,-0.02,0.0,0.0,0.0,0.789090529259973,0.8458019740489543,-0.17857990878650631,-0.1782521244896979,0.0,0.0,0.06,0.0,0.25,0.06,0.25,0.22,0.83,1.0,0.11,0.0,0.0,-0.02,0.9431693685509848,0.9489204626331492,0.9399336099836424,9.86205096073517
U56,TOP10,Q,0.0,100,63,0.18,0.75,0.5700000000000001,0.15,1.0,0.85,0.943744043788999,1.1384596832869005,-0.21948682670394842,-0.19988412974536307,0.0,0.0,0.9,1.0,0.64,1.0,0.77,1.0,0.3,0.75,0.56,1.0,0.4,0.52,0.9116293599614173,0.92009492966285,0.9073389843155064,9.865287378392214
U56,TOP10,Q,10.0,100,63,0.14,0.7,0.5599999999999999,0.11,0.67,0.56,0.9051754406829259,1.0944245230652938,-0.2194868267039481,-0.20022466815537443,0.0,0.0,0.85,1.0,0.51,1.0,0.58,1.0,0.3,0.7,0.48,1.0,0.36,0.52,0.9116293599614173,0.92009492966285,0.9073389843155064,9.865287378392214
U56,TOP10,Q,25.0,100,63,0.08,0.69,0.61,0.08,0.01,-0.07,0.8453216294238598,1.028368854160222,-0.21948682670394837,-0.20073521626265556,0.0,0.0,0.71,1.0,0.39,1.0,0.42,1.0,0.3,0.69,0.33,0.99,0.48,0.5800000000000001,0.9116293599614173,0.92009492966285,0.9073389843155064,9.865287378392214
U56,TOP10,W,0.0,100,5,0.61,1.0,0.39,0.26,0.42,0.15999999999999998,1.0758032433720308,1.1896736278092606,-0.16248929474973367,-0.14731893511374522,0.0,0.0,0.77,1.0,0.95,1.0,0.98,1.0,1.0,1.0,0.74,1.0,0.4,0.43999999999999995,0.9709247926801009,0.9722325130282066,0.9701056973112194,9.865793558850788
U56,TOP10,W,10.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.5507191465124646,0.6213839522125832,-0.18249810942992878,-0.1534715919527418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0,0.0,0.0,0.0,0.0,0.9709247926801009,0.9722325130282066,0.9701056973112194,9.865793558850788
U56,TOP10,W,25.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.24518853511243544,-0.2262042905014336,-0.3524689055116644,-0.3070024114563427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709247926801009,0.9722325130282066,0.9701056973112194,9.865793558850788
U56,TOP20,D,0.0,100,1,0.94,0.94,0.0,0.08,0.08,0.0,1.232128520597898,1.232128520597898,-0.1325140726626967,-0.1325140726626967,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,0.0,0.0,,,,19.16591928251121
U56,TOP20,D,10.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6324966779107714,-0.6324966779107714,-0.4869528997404944,-0.4869528997404944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.16591928251121
U56,TOP20,D,25.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.4024618465790093,-3.4024618465790093,-0.9583787618922914,-0.9583787618922914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.16591928251121
U56,TOP20,M,0.0,100,21,0.97,1.0,0.030000000000000027,0.49,0.1,-0.39,1.2042095806863173,1.2164447373907636,-0.16805305402230136,-0.1745318066332749,0.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.040000000000000036,0.020000000000000018,0.9597344594784228,0.9672616719607448,0.9552597213979701,19.157017543859652
U56,TOP20,M,10.0,100,21,0.8,1.0,0.19999999999999996,0.1,0.0,-0.1,1.1115809803472754,1.1185182584084161,-0.16876554215606104,-0.1752386830786138,0.0,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,0.24,0.19999999999999996,0.9597344594784228,0.9672616719607448,0.9552597213979701,19.157017543859652
U56,TOP20,M,25.0,100,21,0.05,0.0,-0.05,0.0,0.0,0.0,0.9728278061284531,0.971191460387841,-0.16990544995936652,-0.1762979182919991,0.0,0.0,0.34,0.19,0.85,1.0,0.9,1.0,1.0,1.0,0.16,0.0,-0.04,-0.02,0.9597344594784228,0.9672616719607448,0.9552597213979701,19.157017543859652
U56,TOP20,Q,0.0,100,63,0.09,0.7,0.61,0.56,1.0,0.43999999999999995,0.9427866022681866,1.1524689258266982,-0.22404463077828501,-0.20112972326932532,0.0,0.0,1.0,1.0,0.67,1.0,0.82,1.0,0.14,0.7,0.45,1.0,0.7200000000000001,0.7,0.938451701800135,0.9460672412770164,0.9343672969759433,19.168922811059904
U56,TOP20,Q,10.0,100,63,0.07,0.67,0.6000000000000001,0.33,0.18,-0.15000000000000002,0.9106158802781021,1.1190205307807215,-0.22404463077828474,-0.20138516914642146,0.0,0.0,1.0,1.0,0.55,1.0,0.71,1.0,0.14,0.67,0.32,1.0,0.7200000000000001,0.7,0.938451701800135,0.9460672412770164,0.9343672969759433,19.168922811059904
U56,TOP20,Q,25.0,100,63,0.04,0.6,0.5599999999999999,0.17,0.0,-0.17,0.8616627643781161,1.0687657292102186,-0.22404463077828485,-0.20176958334461548,0.0,0.0,0.96,1.0,0.38,1.0,0.45,1.0,0.14,0.6,0.16,1.0,0.76,0.66,0.938451701800135,0.9460672412770164,0.9343672969759433,19.168922811059904
U56,TOP20,W,0.0,100,5,0.94,1.0,0.06000000000000005,0.35,0.04,-0.31,1.203247103793331,1.2617372415773602,-0.15877667960775554,-0.13774528052985385,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,0.040000000000000036,0.06000000000000005,0.9800013651290979,0.9835610126530676,0.9777039263076652,19.160171455050975
U56,TOP20,W,10.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8103782787641896,0.8530266644037887,-0.16086191852829002,-0.13992229189060396,0.0,0.0,0.01,0.0,0.13,0.14,0.18,0.32,1.0,1.0,0.0,0.0,0.0,0.0,0.9800013651290979,0.9835610126530676,0.9777039263076652,19.160171455050975
U56,TOP20,W,25.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.21587301325991604,0.23884544274624847,-0.2109312252785044,-0.1816641803640311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.96,0.0,0.0,0.0,0.0,0.9800013651290979,0.9835610126530676,0.9777039263076652,19.160171455050975
U56,TOP40,D,0.0,100,1,0.95,0.95,0.0,0.0,0.0,0.0,1.3058008598728517,1.3058008598728517,-0.11358373495720725,-0.11358373495720725,0.27,0.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,0.0,0.0,,,,34.22272047832586
U56,TOP40,D,10.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8576726969157422,0.8576726969157422,-0.11663555255579416,-0.11663555255579416,0.0,0.0,0.0,0.0,0.03,0.03,0.26,0.26,1.0,1.0,0.0,0.0,0.0,0.0,,,,34.22272047832586
U56,TOP40,D,25.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18652680224844814,0.18652680224844814,-0.1534151194161082,-0.1534151194161082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,34.22272047832586
U56,TOP40,M,0.0,100,21,1.0,1.0,0.0,0.0,0.0,0.0,1.3137142964740516,1.2583826682533976,-0.12826116456046666,-0.16243175768628826,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9578891567652642,0.970603825033124,0.9499133579556571,34.2139097744361
U56,TOP40,M,10.0,100,21,0.99,1.0,0.010000000000000009,0.0,0.0,0.0,1.2750288552628948,1.221226477906692,-0.12869705601781462,-0.1628339937298705,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.0,0.0,0.9578891567652642,0.970603825033124,0.9499133579556571,34.2139097744361
U56,TOP40,M,25.0,100,21,0.55,0.07,-0.48000000000000004,0.0,0.0,0.0,1.2163754312195088,1.1655224352217515,-0.12937242370922242,-0.16343700441567477,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.07,-0.39999999999999997,-0.46,0.9578891567652642,0.970603825033124,0.9499133579556571,34.2139097744361
U56,TOP40,Q,0.0,100,63,0.01,1.0,0.99,0.0,0.0,0.0,1.0031590373941124,1.16015429432119,-0.2195859805641125,-0.1973632814879177,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.02,1.0,1.0,1.0,0.9398469512071758,0.9509958283698849,0.9338236212990491,34.232222862263185
U56,TOP40,Q,10.0,100,63,0.01,1.0,0.99,0.0,0.0,0.0,0.9868336129127644,1.14459481186336,-0.2195859805641126,-0.19751614067588075,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.01,1.0,1.0,1.0,0.9398469512071758,0.9509958283698849,0.9338236212990491,34.232222862263185
U56,TOP40,Q,25.0,100,63,0.0,1.0,1.0,0.0,0.0,0.0,0.9622547348513342,1.1212817052082096,-0.21958598056411266,-0.1977453774326453,0.0,0.0,1.0,1.0,0.97,1.0,1.0,1.0,0.05,1.0,0.0,1.0,1.0,1.0,0.9398469512071758,0.9509958283698849,0.9338236212990491,34.232222862263185
U56,TOP40,W,0.0,100,5,0.99,1.0,0.010000000000000009,0.0,0.0,0.0,1.304280506343254,1.3204844683552377,-0.1308342850415442,-0.11390226424317984,0.0,0.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.0,0.0,0.9848040080971264,0.9874500577854759,0.9828670355578979,34.21065801668211
U56,TOP40,W,10.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,1.185101532461729,1.2021869533295533,-0.13165159214067262,-0.11474886995643163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9848040080971264,0.9874500577854759,0.9828670355578979,34.21065801668211
U56,TOP40,W,25.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0068722635744094,1.0243413666367136,-0.1328766501362495,-0.11603599003036175,0.0,0.0,0.03,0.01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9848040080971264,0.9874500577854759,0.9828670355578979,34.21065801668211
